code,variant,sampling,months,bin,bin_label,signals,complete,unmatured,missing_execution,missing_terminal,median_return,p25_return,p75_return,loss_rate,median_mdd,years,first,last
600519,price_activity,daily,12,0,0–20,372,362,10,0,0,0.004363573759962436,-0.041347168878908436,0.5297911702499294,0.48066298342541436,-0.222336984076081,9,2013-08-13,2024-09-11
600519,price_activity,daily,12,1,20–40,957,904,53,0,0,0.031045964851230456,-0.08922696791671011,0.5357395074846296,0.4336283185840708,-0.21851353239107907,13,2012-02-21,2025-08-08
600519,price_activity,daily,12,2,40–60,1174,1036,136,2,0,0.15454042002022883,-0.05500104132594463,0.5079611640863284,0.39575289575289574,-0.2319250997304152,14,2012-02-01,2025-08-28
600519,price_activity,daily,12,3,60–80,657,625,31,1,0,0.2696646987631477,-0.09710757888143906,0.5782106313191631,0.368,-0.27291574505884963,12,2012-03-19,2025-09-19
600519,price_activity,daily,12,4,80–100,398,385,13,0,0,0.20935608473504308,-0.020244538977600812,0.5698599289574209,0.2649350649350649,-0.3350106948112389,9,2012-07-25,2021-03-03
600519,price_activity,month_end,12,0,0–20,17,17,0,0,0,0.006227048143026215,-0.033672146599055375,0.8162516752486408,0.47058823529411764,-0.22508749117878446,6,2013-08-30,2023-09-28
600519,price_activity,month_end,12,1,20–40,47,44,3,0,0,0.04082329181692523,-0.08571452005596214,0.5383756379052533,0.4318181818181818,-0.21515623860511252,13,2012-10-31,2025-05-30
600519,price_activity,month_end,12,2,40–60,60,53,6,1,0,0.11104899452992645,-0.07952344001391165,0.4390178929097417,0.39622641509433965,-0.25529027297193374,13,2012-02-29,2025-07-31
600519,price_activity,month_end,12,3,60–80,29,27,2,0,0,0.3156714698733647,-0.1140495766767114,0.6003147775302439,0.3333333333333333,-0.2004899575020629,10,2012-03-30,2025-08-29
600519,price_activity,month_end,12,4,80–100,22,21,1,0,0,0.17607938606870843,-0.020244538977600812,0.5542495103165501,0.2857142857142857,-0.3120757013571235,7,2014-12-31,2021-02-26
600519,price_activity,MA60_episode_first,12,0,0–20,264,257,7,0,0,0.02430716985604131,-0.0180077439293711,0.6439822621625879,0.377431906614786,-0.17662426169922796,9,2013-08-13,2024-09-11
600519,price_activity,MA60_episode_first,12,1,20–40,513,470,43,0,0,0.04450408607568679,-0.03474670000553698,0.5889073636792677,0.3382978723404255,-0.21864951768488805,13,2012-02-21,2025-08-08
600519,price_activity,MA60_episode_first,12,2,40–60,584,492,90,2,0,0.04823241651364685,-0.08542334810777072,0.41354616282824813,0.4573170731707317,-0.26940098172818816,14,2012-02-01,2025-08-19
600519,price_activity,MA60_episode_first,12,3,60–80,132,121,11,0,0,0.11888905264297689,-0.18105580634216156,0.5389315965612829,0.4628099173553719,-0.3350106948112389,12,2012-03-19,2025-08-25
600519,price_activity,MA60_episode_first,12,4,80–100,37,36,1,0,0,0.42535808254648255,0.16067418460897098,0.49886778322281405,0.08333333333333333,-0.2569100705243329,9,2012-07-25,2021-01-14
600519,price_activity,MA60_episode_nonoverlap,12,0,0–20,7,6,1,0,0,0.05303776415371397,-0.041273945068849904,0.5955198159477769,0.3333333333333333,-0.16638750247374473,6,2013-08-13,2024-08-28
600519,price_activity,MA60_episode_nonoverlap,12,1,20–40,12,11,1,0,0,0.005680187597039588,-0.033882964439296226,0.5080704177044876,0.45454545454545453,-0.2215466179253347,11,2012-02-21,2025-06-04
600519,price_activity,MA60_episode_nonoverlap,12,2,40–60,13,12,1,0,0,0.09755892754499251,-0.048542665719709804,0.44981056067797115,0.3333333333333333,-0.23105307445072037,12,2012-02-01,2024-12-17
600519,price_activity,MA60_episode_nonoverlap,12,3,60–80,9,8,1,0,0,0.2724197535766061,-0.07751567688505595,0.38000801448803206,0.375,-0.23670285128045626,8,2012-03-19,2025-03-14
600519,price_activity,MA60_episode_nonoverlap,12,4,80–100,7,6,1,0,0,0.19930362416533254,-0.07831900148993057,0.37214341842596016,0.3333333333333333,-0.30629235240369684,6,2012-07-25,2020-07-13
600519,rank_48,daily,12,0,0–20,343,331,12,0,0,0.02129912777984666,-0.04723609207923307,0.26072473730398815,0.44108761329305135,-0.18006075669704535,7,2012-11-05,2025-06-12
600519,rank_48,daily,12,1,20–40,1316,1177,137,2,0,-0.023492489024652508,-0.09908151055228442,0.35528371255616276,0.5777400169923534,-0.24524287800987188,13,2012-02-01,2025-08-19
600519,rank_48,daily,12,2,40–60,945,863,81,1,0,0.3067955424607769,-0.08456962316814226,0.5595592814381365,0.35921205098493625,-0.26940098172818816,13,2012-03-16,2025-09-19
600519,rank_48,daily,12,3,60–80,555,542,13,0,0,0.36718102824126253,0.1794366539955281,0.5980547096959383,0.1070110701107011,-0.2004899575020629,8,2014-12-03,2021-06-07
600519,rank_48,daily,12,4,80–100,398,398,0,0,0,0.22076398433040822,-0.04857255071825625,0.6535889101035192,0.2864321608040201,-0.2851603021517124,6,2015-01-05,2021-03-18
600519,rank_48,month_end,12,0,0–20,16,16,0,0,0,0.04671950649324885,-0.04412603053111147,0.24049450644700154,0.375,-0.1819639569876383,6,2013-04-26,2025-01-27
600519,rank_48,month_end,12,1,20–40,64,56,7,1,0,-0.0057070776886013475,-0.10063676575603978,0.3577021019198377,0.5714285714285714,-0.23044744051447008,13,2012-02-29,2025-07-31
600519,rank_48,month_end,12,2,40–60,47,43,4,0,0,0.3616164257970602,-0.08420574999276592,0.5243156721956452,0.37209302325581395,-0.27291574505884963,11,2012-03-30,2025-08-29
600519,rank_48,month_end,12,3,60–80,28,27,1,0,0,0.4041921025970212,0.24091612413237573,0.6016928947852915,0.1111111111111111,-0.1943223086027932,8,2014-12-31,2021-05-31
600519,rank_48,month_end,12,4,80–100,20,20,0,0,0,0.19761980741727736,-0.03339840812927983,0.6548948226709509,0.3,-0.29288908176264844,6,2015-04-30,2021-02-26
600519,rank_48,MA60_episode_first,12,0,0–20,283,276,7,0,0,0.03147164510024991,-0.026425972997359826,0.26874080957426455,0.37318840579710144,-0.17662426169922796,7,2012-11-05,2025-06-12
600519,rank_48,MA60_episode_first,12,1,20–40,771,655,114,2,0,-0.006355906981958204,-0.07313014741449897,0.2665964014793588,0.517557251908397,-0.2312191569618658,13,2012-02-01,2025-08-19
600519,rank_48,MA60_episode_first,12,2,40–60,349,317,32,0,0,0.3616164257970602,0.02343603542279471,0.6129646109172986,0.21451104100946372,-0.26940098172818816,13,2012-03-16,2025-08-20
600519,rank_48,MA60_episode_first,12,3,60–80,95,94,1,0,0,0.31104515945737454,0.023137717153451753,0.5388482801320017,0.23404255319148937,-0.3120757013571235,8,2014-12-03,2021-05-25
600519,rank_48,MA60_episode_first,12,4,80–100,30,30,0,0,0,0.25660961851734176,0.05620350627035042,0.4455029905229261,0.13333333333333333,-0.2851603021517124,6,2015-01-05,2021-03-18
600519,rank_48,MA60_episode_nonoverlap,12,0,0–20,6,5,1,0,0,0.01747651832634789,-0.051977754049662206,0.0578882124097273,0.4,-0.1843093245669164,5,2012-11-05,2024-08-20
600519,rank_48,MA60_episode_nonoverlap,12,1,20–40,11,10,1,0,0,0.08370826446917962,-0.07947604493614277,0.6612999019610575,0.5,-0.2371733674979195,10,2012-02-01,2024-12-16
600519,rank_48,MA60_episode_nonoverlap,12,2,40–60,10,9,1,0,0,0.14316075198507217,-0.06439898367856323,0.4626132599428905,0.3333333333333333,-0.28976869136543215,9,2012-03-16,2025-03-11
600519,rank_48,MA60_episode_nonoverlap,12,3,60–80,6,5,1,0,0,0.31768870690215856,0.30522912784309897,0.38382992746576416,0.0,-0.2004899575020629,5,2014-12-03,2020-07-02
600519,rank_48,MA60_episode_nonoverlap,12,4,80–100,4,4,0,0,0,0.2227702145159901,0.1810069705768126,0.2992189468963527,0.0,-0.23903198374910883,4,2015-01-05,2020-07-10
600519,rank_72,daily,12,0,0–20,381,365,16,0,0,0.00853421671745136,-0.06227236233500477,0.24075530263730127,0.4712328767123288,-0.17961858940836017,7,2012-11-13,2025-06-18
600519,rank_72,daily,12,1,20–40,1287,1099,186,2,0,-0.02906903403139094,-0.09610089637825281,0.2339403139068973,0.6123748862602366,-0.2410577912903923,12,2012-02-01,2025-08-28
600519,rank_72,daily,12,2,40–60,876,838,37,1,0,0.4313236903761897,-0.07562377594879321,0.6705244736913365,0.3198090692124105,-0.26940098172818816,13,2012-03-16,2025-09-19
600519,rank_72,daily,12,3,60–80,711,707,4,0,0,0.3877833660828687,0.15144685920239298,0.5681521158811282,0.1074964639321075,-0.2009420631182287,8,2014-12-04,2021-06-10
600519,rank_72,daily,12,4,80–100,302,302,0,0,0,0.07645211734847779,-0.09822329935078083,0.641834929486474,0.39403973509933776,-0.3120757013571235,6,2016-12-08,2021-03-18
600519,rank_72,month_end,12,0,0–20,19,18,1,0,0,0.04671950649324885,-0.06503379839522366,0.2785329691007998,0.3888888888888889,-0.1805834330109024,6,2013-07-31,2025-05-30
600519,rank_72,month_end,12,1,20–40,63,54,8,1,0,-0.006100727810021023,-0.09391573414602405,0.35880279567127643,0.5740740740740741,-0.2259970292199024,11,2012-02-29,2025-07-31
600519,rank_72,month_end,12,2,40–60,45,42,3,0,0,0.33864394783521246,-0.084724052174205,0.6237389470279164,0.38095238095238093,-0.26940098172818816,11,2012-03-30,2025-08-29
600519,rank_72,month_end,12,3,60–80,33,33,0,0,0,0.4041921025970212,0.17607938606870843,0.58831293465555,0.09090909090909091,-0.2009420631182287,8,2014-12-31,2021-05-31
600519,rank_72,month_end,12,4,80–100,15,15,0,0,0,0.05841278551728579,-0.07816489474983074,0.5997725167257952,0.4,-0.3350106948112389,4,2017-01-26,2021-02-26
600519,rank_72,MA60_episode_first,12,0,0–20,303,296,7,0,0,0.02572012551256564,-0.03136781973001615,0.2504584019300073,0.40202702702702703,-0.17662426169922796,7,2012-11-13,2025-06-18
600519,rank_72,MA60_episode_first,12,1,20–40,695,560,133,2,0,-0.015549662119863417,-0.07131696964765119,0.17496296130507671,0.5482142857142858,-0.23837599157423028,12,2012-02-01,2025-08-19
600519,rank_72,MA60_episode_first,12,2,40–60,361,350,11,0,0,0.5217893373837698,0.05170265458350165,0.770114140362721,0.18857142857142858,-0.26940098172818816,13,2012-03-16,2025-08-29
600519,rank_72,MA60_episode_first,12,3,60–80,141,140,1,0,0,0.32400755575518814,-0.02455275510353211,0.48485206956450155,0.2571428571428571,-0.3120757013571235,8,2014-12-04,2021-05-24
600519,rank_72,MA60_episode_first,12,4,80–100,17,17,0,0,0,0.040635475656152,-0.14426988863046142,0.0564798725875999,0.4117647058823529,-0.3120757013571235,6,2016-12-08,2021-03-18
600519,rank_72,MA60_episode_nonoverlap,12,0,0–20,6,5,1,0,0,0.01747651832634789,-0.051977754049662206,0.07506704505111661,0.4,-0.1843093245669164,5,2012-11-13,2024-08-21
600519,rank_72,MA60_episode_nonoverlap,12,1,20–40,10,9,1,0,0,-0.045692703863180584,-0.09012586354754237,0.6848981958143221,0.5555555555555556,-0.14846568038057306,9,2012-02-01,2024-12-16
600519,rank_72,MA60_episode_nonoverlap,12,2,40–60,11,10,1,0,0,0.24151170218849538,-0.05466110203578481,0.5127260699762799,0.4,-0.23971954640749388,10,2012-03-16,2025-03-14
600519,rank_72,MA60_episode_nonoverlap,12,3,60–80,6,5,1,0,0,0.4587671814950749,0.4045809583265305,0.5308071062612303,0.0,-0.2004899575020629,5,2014-12-04,2020-06-19
600519,rank_72,MA60_episode_nonoverlap,12,4,80–100,4,4,0,0,0,0.22073818406615087,0.14407386942337136,0.44529965889613665,0.0,-0.23513958858470368,4,2016-12-08,2020-07-08
600519,main,daily,3,0,0–20,368,356,12,0,0,0.039261651892589566,-0.06800105839024895,0.1232850940822185,0.4241573033707865,-0.10673766984460631,7,2012-11-13,2025-06-18
600519,main,daily,3,1,20–40,1283,1237,43,2,1,0.006764374295378461,-0.06609642384373304,0.0812504400478764,0.47049312853678255,-0.11246943765281181,14,2012-02-01,2026-06-18
600519,main,daily,3,2,40–60,935,920,12,1,2,0.045136088473132774,-0.08113912396259204,0.2090960092237289,0.4391304347826087,-0.12989174400982967,14,2012-03-16,2026-04-28
600519,main,daily,3,3,60–80,623,623,0,0,0,0.09526967285587995,0.0014375671642513632,0.22503430604347685,0.24719101123595505,-0.11501586305477107,9,2014-12-04,2026-02-25
600519,main,daily,3,4,80–100,348,348,0,0,0,0.07211494107426342,-0.004602562954969691,0.15756147399186726,0.26436781609195403,-0.0982141866169437,7,2015-04-17,2021-03-18
600519,main,month_end,3,0,0–20,18,18,0,0,0,0.07807145195129173,-0.023840956275142156,0.13347701778188054,0.3333333333333333,-0.09975854332518624,6,2013-07-31,2025-05-30
600519,main,month_end,3,1,20–40,65,62,2,1,0,0.009996315551646595,-0.055766124242694115,0.08555378410458597,0.45161290322580644,-0.11532555489472779,13,2012-02-29,2026-05-29
600519,main,month_end,3,2,40–60,42,40,1,0,1,0.032156870552877526,-0.10283004659401251,0.19285697236955396,0.425,-0.13463528472352826,12,2012-03-30,2026-02-27
600519,main,month_end,3,3,60–80,32,32,0,0,0,0.07822795237292268,-0.006077325120392635,0.24598285503340295,0.28125,-0.1083058313376773,8,2014-12-31,2021-05-31
600519,main,month_end,3,4,80–100,18,18,0,0,0,0.09177433389162237,0.007220745365511982,0.18737197633338648,0.2222222222222222,-0.11403250605997156,6,2015-04-30,2021-02-26
600519,main,MA60_episode_first,3,0,0–20,303,296,7,0,0,0.04947314350720389,-0.053687409006169445,0.13181616376745764,0.39864864864864863,-0.10673766984460631,7,2012-11-13,2025-06-18
600519,main,MA60_episode_first,3,1,20–40,705,682,21,2,0,0.032620142209049297,-0.0311248669568861,0.11957271479953946,0.32697947214076245,-0.09754582956259417,14,2012-02-01,2026-06-18
600519,main,MA60_episode_first,3,2,40–60,373,371,1,0,1,0.045758983133708186,-0.09721629035858126,0.19167036298817453,0.444743935309973,-0.14944491887275868,14,2012-03-16,2026-04-28
600519,main,MA60_episode_first,3,3,60–80,118,118,0,0,0,0.0742227290532822,0.025191987835232965,0.1245949813774988,0.19491525423728814,-0.12319129609166712,9,2014-12-04,2026-02-03
600519,main,MA60_episode_first,3,4,80–100,22,22,0,0,0,0.034495681520021915,-0.006090489320128262,0.07369512164505931,0.2727272727272727,-0.13088344125809426,7,2015-04-17,2021-03-18
600519,main,MA60_episode_nonoverlap,3,0,0–20,14,13,1,0,0,-0.02525106024153212,-0.09645754461871248,0.06335761228927739,0.6153846153846154,-0.11844240129799877,7,2012-11-13,2025-05-26
600519,main,MA60_episode_nonoverlap,3,1,20–40,28,27,1,0,0,0.03710674739926634,-0.07779986822553936,0.14291582143540738,0.37037037037037035,-0.11663066954643586,13,2012-02-01,2026-03-31
600519,main,MA60_episode_nonoverlap,3,2,40–60,28,27,1,0,0,-0.004472271914132242,-0.077095720339666,0.1805044689986578,0.5185185185185185,-0.11246943765281181,13,2012-03-16,2026-01-29
600519,main,MA60_episode_nonoverlap,3,3,60–80,12,12,0,0,0,0.11256070836666321,0.017877408760492597,0.1448379202336319,0.25,-0.12114174342485562,9,2014-12-04,2026-02-03
600519,main,MA60_episode_nonoverlap,3,4,80–100,8,8,0,0,0,0.017908920705356768,0.0016401738969613888,0.08772563388144505,0.25,-0.12405785628332727,6,2015-04-17,2020-12-30
600519,valuation_only,daily,3,0,0–20,1616,1543,67,3,3,0.0002722479714207804,-0.07859490465725938,0.08330672723640276,0.49773169151004537,-0.12462006079027332,10,2010-03-03,2026-06-18
600519,valuation_only,daily,3,1,20–40,382,381,0,1,0,0.03912727175460162,-0.049473404255318876,0.17305976806422785,0.4146981627296588,-0.09647999999999968,8,2010-02-01,2026-04-24
600519,valuation_only,daily,3,2,40–60,498,498,0,0,0,0.06269887752696313,-0.048591785817099914,0.20872852582194568,0.37349397590361444,-0.13146281414038186,9,2011-03-22,2023-03-03
600519,valuation_only,daily,3,3,60–80,625,625,0,0,0,0.07603038989229916,-0.03241300337171549,0.21719590852073134,0.32,-0.10476489767058161,6,2016-03-28,2022-07-05
600519,valuation_only,daily,3,4,80–100,699,699,0,0,0,0.07901697477037484,-0.031820857382150125,0.18346474485117248,0.3032904148783977,-0.12854034261067104,6,2016-11-10,2021-07-12
600519,valuation_only,month_end,3,0,0–20,80,75,3,1,1,0.009831697054697885,-0.0734493657721812,0.10538118014034614,0.4533333333333333,-0.12647374062165018,9,2011-09-30,2026-05-29
600519,valuation_only,month_end,3,1,20–40,17,17,0,0,0,0.03832586786114267,-0.05717840127051299,0.19305667890250677,0.4117647058823529,-0.10233165618679674,7,2010-02-26,2023-07-31
600519,valuation_only,month_end,3,2,40–60,25,25,0,0,0,0.058438810221300486,-0.03768347760632318,0.20552422605175513,0.32,-0.13385896137074416,7,2011-03-31,2023-01-31
600519,valuation_only,month_end,3,3,60–80,32,32,0,0,0,0.05929264507020826,-0.03640916394850102,0.2013880499728627,0.3125,-0.1083058313376773,6,2016-03-31,2022-06-30
600519,valuation_only,month_end,3,4,80–100,34,34,0,0,0,0.08773864226031958,-0.03549520405014145,0.2010573614017629,0.29411764705882354,-0.12805003281229,6,2016-11-30,2021-06-30
600519,valuation_only,MA60_episode_first,3,0,0–20,935,905,27,2,1,0.029352901934623254,-0.06034797955326732,0.1145438703225592,0.36464088397790057,-0.11663066954643586,10,2010-03-03,2026-06-18
600519,valuation_only,MA60_episode_first,3,1,20–40,181,181,0,0,0,0.02657877950244547,-0.07371246582802038,0.1586597938144334,0.46408839779005523,-0.09330073349633283,8,2010-02-01,2026-04-24
600519,valuation_only,MA60_episode_first,3,2,40–60,170,170,0,0,0,0.1398989016941996,0.04475800488454312,0.22761581491130545,0.14705882352941177,-0.0911498005077983,9,2011-03-22,2023-01-13
600519,valuation_only,MA60_episode_first,3,3,60–80,208,208,0,0,0,0.03177645082772618,-0.07318437090025587,0.17799616980982752,0.46153846153846156,-0.14944491887275868,6,2016-03-28,2022-06-28
600519,valuation_only,MA60_episode_first,3,4,80–100,123,123,0,0,0,0.033349571995267224,-0.050359562159372984,0.10410322129924765,0.3983739837398374,-0.13080675987364165,6,2016-11-10,2021-07-12
600519,valuation_only,MA60_episode_nonoverlap,3,0,0–20,24,23,1,0,0,-0.0005574346398948826,-0.07745252536969127,0.0755214489741105,0.5217391304347826,-0.11680605522590248,10,2010-03-03,2026-03-31
600519,valuation_only,MA60_episode_nonoverlap,3,1,20–40,14,14,0,0,0,-0.018569719657869577,-0.08567831355723712,0.1201751536545747,0.5714285714285714,-0.09504746525738889,8,2010-02-01,2026-04-24
600519,valuation_only,MA60_episode_nonoverlap,3,2,40–60,12,12,0,0,0,0.08589500879999779,-0.0007455871700859096,0.19797950802932324,0.25,-0.11469858446271902,9,2011-03-22,2023-01-13
600519,valuation_only,MA60_episode_nonoverlap,3,3,60–80,10,10,0,0,0,0.011175873664134472,-0.0350181394070348,0.14841482476770368,0.5,-0.1329255604523124,6,2016-03-28,2022-06-28
600519,valuation_only,MA60_episode_nonoverlap,3,4,80–100,10,10,0,0,0,0.06625508631887522,-0.00044725088614774866,0.1159017437748242,0.3,-0.12448744157349062,6,2016-11-10,2021-06-22
600519,price_activity,daily,3,0,0–20,372,362,10,0,0,0.034829526176548664,-0.06843604554111715,0.14005626505104352,0.430939226519337,-0.12462006079027332,9,2013-08-13,2024-09-11
600519,price_activity,daily,3,1,20–40,957,930,27,0,0,0.01036215716514255,-0.0847634628699504,0.10920269130879146,0.46881720430107526,-0.12279882192519392,14,2012-02-21,2026-06-18
600519,price_activity,daily,3,2,40–60,1174,1152,19,2,1,0.027333512450886,-0.051372254873329914,0.17657643937612388,0.4027777777777778,-0.10923971788460018,15,2012-02-01,2026-06-12
600519,price_activity,daily,3,3,60–80,657,643,11,1,2,0.08381071321912414,-0.019681051000692118,0.19820429460607436,0.2892690513219285,-0.10476489767058161,13,2012-03-19,2026-03-19
600519,price_activity,daily,3,4,80–100,398,398,0,0,0,0.052066077969093016,-0.06635757872257833,0.1370224592655626,0.3542713567839196,-0.13316506430582686,10,2012-07-25,2026-02-27
600519,price_activity,month_end,3,0,0–20,17,17,0,0,0,0.030682675018850913,-0.06207841709672657,0.13373774423361717,0.47058823529411764,-0.12462006079027332,6,2013-08-30,2023-09-28
600519,price_activity,month_end,3,1,20–40,47,45,2,0,0,0.010160934048595305,-0.11020217238772234,0.10428836016526577,0.4444444444444444,-0.12751477523729948,13,2012-10-31,2025-12-31
600519,price_activity,month_end,3,2,40–60,60,59,0,1,0,0.0225464379759448,-0.039834055941687097,0.1922577426840678,0.3728813559322034,-0.10476489767058161,14,2012-02-29,2026-05-29
600519,price_activity,month_end,3,3,60–80,29,27,1,0,1,0.09526967285587995,0.03300096143689535,0.23001805581334334,0.2222222222222222,-0.08966983927762073,11,2012-03-30,2026-01-30
600519,price_activity,month_end,3,4,80–100,22,22,0,0,0,0.023926206962499252,-0.0606375305927615,0.18737197633338648,0.36363636363636365,-0.1339482164995805,8,2014-12-31,2026-02-27
600519,price_activity,MA60_episode_first,3,0,0–20,264,257,7,0,0,0.06159206557120345,-0.046160555555555205,0.16978444149837002,0.377431906614786,-0.10668011569133384,9,2013-08-13,2024-09-11
600519,price_activity,MA60_episode_first,3,1,20–40,513,496,17,0,0,0.03278314741404664,-0.07978906228932534,0.11198988989739261,0.40524193548387094,-0.1287515396051349,14,2012-02-21,2026-06-18
600519,price_activity,MA60_episode_first,3,2,40–60,584,577,5,2,0,0.045112726303790485,-0.023121058101624126,0.15583283021399352,0.30155979202772965,-0.09754582956259417,15,2012-02-01,2026-06-12
600519,price_activity,MA60_episode_first,3,3,60–80,132,130,1,0,1,0.055957943818965794,-0.09683858514917884,0.1245949813774988,0.35384615384615387,-0.13088344125809426,13,2012-03-19,2026-03-16
600519,price_activity,MA60_episode_first,3,4,80–100,37,37,0,0,0,0.0007157854552395371,-0.09631868627627882,0.04522419035667746,0.4864864864864865,-0.2009420631182287,10,2012-07-25,2026-02-03
600519,price_activity,MA60_episode_nonoverlap,3,0,0–20,14,13,1,0,0,0.024531326224823458,-0.07593961961624107,0.10248420270867964,0.46153846153846156,-0.10143329658213873,8,2013-08-13,2024-08-28
600519,price_activity,MA60_episode_nonoverlap,3,1,20–40,29,29,0,0,0,0.06775351857818257,-0.06681049481522772,0.1758316500258572,0.3448275862068966,-0.09427101162183849,14,2012-02-21,2026-06-15
600519,price_activity,MA60_episode_nonoverlap,3,2,40–60,34,34,0,0,0,0.04021756766497431,-0.033210932253633724,0.1266277301293804,0.3235294117647059,-0.11942806287167002,15,2012-02-01,2026-04-20
600519,price_activity,MA60_episode_nonoverlap,3,3,60–80,21,20,1,0,0,0.06358623689170273,-0.014154880049969648,0.17324663884073155,0.3,-0.1154854113243774,12,2012-03-19,2026-01-29
600519,price_activity,MA60_episode_nonoverlap,3,4,80–100,12,12,0,0,0,0.008558377191721145,-0.03325288126902387,0.08785414068130576,0.5,-0.13521476688936251,10,2012-07-25,2026-02-03
600519,rank_48,daily,3,0,0–20,343,331,12,0,0,0.03592206974547962,-0.07535698628762943,0.12679500575419334,0.43202416918429004,-0.12462006079027332,7,2012-11-05,2025-06-12
600519,rank_48,daily,3,1,20–40,1316,1273,40,2,1,0.010160934048595305,-0.07153745803807454,0.10173751828158717,0.4587588373919874,-0.11663066954643586,14,2012-02-01,2026-06-18
600519,rank_48,daily,3,2,40–60,945,927,15,1,2,0.024112368743688606,-0.06975267437743637,0.1807213462294388,0.459546925566343,-0.12751477523729948,14,2012-03-16,2026-04-29
600519,rank_48,daily,3,3,60–80,555,555,0,0,0,0.10541156707463517,0.03097862331168555,0.23504728317407664,0.17657657657657658,-0.0982141866169437,9,2014-12-03,2026-02-27
600519,rank_48,daily,3,4,80–100,398,398,0,0,0,0.06401734015941118,-0.04202543086536026,0.15200270866741944,0.3316582914572864,-0.12985082550299942,6,2015-01-05,2021-03-18
600519,rank_48,month_end,3,0,0–20,16,16,0,0,0,0.07807145195129173,-0.040588619179926455,0.13295556487840726,0.3125,-0.09975854332518624,6,2013-04-26,2025-01-27
600519,rank_48,month_end,3,1,20–40,64,61,2,1,0,0.004476409818685134,-0.06207841709672657,0.09327155394620013,0.47540983606557374,-0.12647374062165018,14,2012-02-29,2026-05-29
600519,rank_48,month_end,3,2,40–60,47,45,1,0,1,0.045282258847949786,-0.045404344091299675,0.19172508184289927,0.37777777777777777,-0.12149964830473059,12,2012-03-30,2026-03-31
600519,rank_48,month_end,3,3,60–80,28,28,0,0,0,0.07994079536634802,-0.0007276942606374848,0.24274018763760064,0.25,-0.09799941512350491,9,2014-12-31,2026-02-27
600519,rank_48,month_end,3,4,80–100,20,20,0,0,0,0.07465186775193966,-0.04274572039862462,0.1830239732913031,0.3,-0.11403250605997156,6,2015-04-30,2021-02-26
600519,rank_48,MA60_episode_first,3,0,0–20,283,276,7,0,0,0.05015509542931951,-0.0656334918478258,0.13382307727413129,0.40217391304347827,-0.12462006079027332,7,2012-11-05,2025-06-12
600519,rank_48,MA60_episode_first,3,1,20–40,771,748,21,2,0,0.024882381793744135,-0.050301752979566294,0.11106760206191896,0.37032085561497324,-0.10482315112540208,14,2012-02-01,2026-06-18
600519,rank_48,MA60_episode_first,3,2,40–60,349,347,1,0,1,0.0892280071813285,-0.04565219754284533,0.19302589273103554,0.3515850144092219,-0.1335176772664428,14,2012-03-16,2026-04-29
600519,rank_48,MA60_episode_first,3,3,60–80,95,95,0,0,0,0.07754244049192205,0.03936091297127697,0.12433602090332418,0.09473684210526316,-0.12319129609166712,9,2014-12-03,2026-02-03
600519,rank_48,MA60_episode_first,3,4,80–100,30,30,0,0,0,-0.015438115657467388,-0.10117531369958369,0.06099255739505932,0.5333333333333333,-0.19028032626329444,6,2015-01-05,2021-03-18
600519,rank_48,MA60_episode_nonoverlap,3,0,0–20,14,13,1,0,0,-0.002243198223208842,-0.09645754461871248,0.06264594280798308,0.5384615384615384,-0.11844240129799877,7,2012-11-05,2025-06-06
600519,rank_48,MA60_episode_nonoverlap,3,1,20–40,31,30,1,0,0,0.051420424507639284,-0.07488938051918712,0.1429897506311686,0.36666666666666664,-0.10263623242242909,14,2012-02-01,2026-04-14
600519,rank_48,MA60_episode_nonoverlap,3,2,40–60,28,28,0,0,0,0.01969974938358099,-0.05213070758780253,0.17983246188468183,0.42857142857142855,-0.11416376523413846,13,2012-03-16,2026-04-20
600519,rank_48,MA60_episode_nonoverlap,3,3,60–80,12,12,0,0,0,0.12234058172363493,0.05459758389746899,0.18047633438573102,0.25,-0.11743984232681426,9,2014-12-03,2026-02-03
600519,rank_48,MA60_episode_nonoverlap,3,4,80–100,9,9,0,0,0,0.014355759995956063,-0.03623576902456682,0.09861111111111187,0.4444444444444444,-0.12985082550299942,6,2015-01-05,2021-01-06
600519,rank_72,daily,3,0,0–20,381,365,16,0,0,0.042128603104213624,-0.05898268398268358,0.1145438703225592,0.410958904109589,-0.10499999999999976,7,2012-11-13,2025-06-18
600519,rank_72,daily,3,1,20–40,1287,1243,41,2,1,0.0019839361292808277,-0.07142641523139825,0.07765423567204244,0.4891391794046661,-0.11663383340910227,13,2012-02-01,2026-06-18
600519,rank_72,daily,3,2,40–60,876,863,10,1,2,0.07500143570895323,-0.06975267437743637,0.22866909575712657,0.3928157589803013,-0.11912405764398182,14,2012-03-16,2026-04-24
600519,rank_72,daily,3,3,60–80,711,711,0,0,0,0.0800710770913069,-0.0358785260322978,0.1973675862890686,0.3080168776371308,-0.11912405764398182,9,2014-12-04,2026-02-09
600519,rank_72,daily,3,4,80–100,302,302,0,0,0,0.0800025897390898,0.011794694688960161,0.16321955576346775,0.22185430463576158,-0.11826488706365512,6,2016-12-08,2021-03-18
600519,rank_72,month_end,3,0,0–20,19,18,1,0,0,0.04681780738186436,-0.03920062803089078,0.1255932188613194,0.3888888888888889,-0.09975854332518624,6,2013-07-31,2025-05-30
