security_code,security_name_current,year,signals,evidence,is_delisted,resolution,original_source,detected_at_utc,in_judgment_queue
600800,渤海化学,2006,B,H1 加权ROE 6.239 与归母净利 -0.81亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600802,福建水泥,2000,B,FY 加权ROE 7.38 与归母净利 -0.95亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600803,新奥股份,2009,B,FY 加权ROE 3.97 与归母净利 -0.39亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600803,新奥股份,2010,B,Q1 加权ROE -2.55 与归母净利 0.07亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600805,悦达投资,2009,A,年报营收15.29亿<三季报累计16.75亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600806,退市昆机,2017,B,Q1 加权ROE 88.04 与归母净利 -0.59亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600807,济高发展,2012,B,FY 加权ROE -12.54 与归母净利 0.15亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600810,神马股份,2014,A,年报营收95.43亿<三季报累计125.20亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600811,*ST东方,2023,A,年报营收52.58亿<三季报累计55.87亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600812,华北制药,2006,B,FY 加权ROE 3.22 与归母净利 -0.12亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600816,建元信托,2002,A,年报营收0.40亿<三季报累计0.49亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600816,建元信托,2004,B,FY 加权ROE 1.59 与归母净利 -0.69亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600816,建元信托,2018,A,年报营收22.85亿<三季报累计27.09亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600816,建元信托,2019,A,年报营收4.78亿<三季报累计5.29亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600817,宇通重工,2015,A,年报营收0.12亿<三季报累计0.13亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600818,ST中路,2001,B,FY 加权ROE -6.56 与归母净利 0.09亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600821,金开新能,2003,A,年报营收8.82亿<三季报累计10.25亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600821,金开新能,2004,A,年报营收8.74亿<三季报累计9.82亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600821,金开新能,2005,A,年报营收8.56亿<三季报累计11.37亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600821,金开新能,2006,A+B,年报营收8.23亿<三季报累计13.52亿；FY 加权ROE 1.26 与归母净利 -0.26亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600821,金开新能,2007,A,年报营收8.25亿<三季报累计13.12亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600822,上海物贸,2022,A,年报营收38.09亿<三季报累计41.10亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600822,上海物贸,2023,A,年报营收34.53亿<三季报累计57.72亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600822,上海物贸,2024,A,年报营收25.54亿<三季报累计36.73亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600828,茂业商业,2006,B,H1 加权ROE 2.65 与归母净利 -0.11亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600835,上海机电,2010,B,FY 加权ROE -1.06 与归母净利 6.66亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600842,中西药业,2006,B,H1 加权ROE 1.42 与归母净利 -0.04亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600844,金煤科技,2000,B,FY 加权ROE 2.15 与归母净利 -0.22亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600844,金煤科技,2002,A,年报营收1.17亿<三季报累计1.34亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600850,电科数字,2011,B,Q3 加权ROE -2.33 与归母净利 1.08亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600850,电科数字,2012,B,Q1 加权ROE -2.7021 与归母净利 0.32亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600852,*ST中川,2003,A,年报营收0.33亿<三季报累计0.85亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600852,*ST中川,2004,A,年报营收0.28亿<三季报累计0.60亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600855,航天长峰,2011,B,H1 加权ROE -2.379 与归母净利 0.03亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600856,退市中天,2018,A,年报营收34.26亿<三季报累计40.25亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600861,北京人力,2021,B,FY 加权ROE 9.82 与归母净利 -0.64亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600869,远东股份,2008,B,FY 加权ROE 7.73 与归母净利 -0.56亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600870,退市厦华,2012,B,FY 加权ROE -1.13 与归母净利 0.10亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600871,石化油服,2012,B,FY 加权ROE 2.48 与归母净利 -3.61亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600877,电科芯片,2014,B,Q3 加权ROE -34.77 与归母净利 0.19亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600877,电科芯片,2018,B,FY 加权ROE -222.51 与归母净利 0.63亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600878,*ST北科,2001,B,FY 加权ROE 3.55 与归母净利 -3.09亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600878,*ST北科,2017,B,Q3 加权ROE 23.47 与归母净利 -0.04亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
600882,妙可蓝多,2010,B,FY 加权ROE 40.55 与归母净利 -0.71亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600882,妙可蓝多,2011,B,Q3 加权ROE -141.12 与归母净利 2.69亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600885,宏发股份,2010,B,H1 加权ROE -6.5 与归母净利 0.03亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600887,伊利股份,2007,B,H1 加权ROE 8.45 与归母净利 -0.03亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600888,新疆众和,1998,B,FY 加权ROE 4.55 与归母净利 -0.23亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600891,退市秋林,2018,A,年报营收47.26亿<三季报累计52.73亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600894,广日股份,2010,B,FY 加权ROE 8.51 与归母净利 -0.98亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600894,广日股份,2011,B,H1 加权ROE -30.7 与归母净利 0.05亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600927,永安期货,2024,A,年报营收15.77亿<三季报累计186.73亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600927,永安期货,2025,A,年报营收18.51亿<三季报累计83.55亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600966,博汇纸业,2013,B,Q1 加权ROE -6.12 与归母净利 0.01亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
600978,*ST宜生,2020,A,年报营收4.19亿<三季报累计9.14亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
601001,晋控煤业,2012,A,年报营收172.80亿<三季报累计269.02亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
601005,重庆钢铁,2017,B,FY 加权ROE -1290.51 与归母净利 3.20亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
601077,渝农商行,2009,A,年报营收57.74亿<三季报累计78.89亿,N,unjudgeable,,2026-08-11T16:35:39+00:00,Y
601099,太平洋,2018,A,年报营收3.93亿<三季报累计6.52亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
601162,天风证券,2022,A,年报营收17.21亿<三季报累计18.27亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
601238,广汽集团,2008,A,年报营收69.38亿<三季报累计325.44亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
601258,*ST庞大,2019,B,Q1 加权ROE 7.76 与归母净利 -4.89亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
601628,中国人寿,2022,A,年报营收3888.95亿<三季报累计7010.18亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
601991,大唐发电,2021,B,Q3 加权ROE -2.28 与归母净利 1.47亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
601991,大唐发电,2023,B,FY 加权ROE -1.03 与归母净利 13.67亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
603003,退市龙宇,2020,A,年报营收49.58亿<三季报累计72.30亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
603003,退市龙宇,2021,A,年报营收39.36亿<三季报累计53.10亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
603009,北特科技,2019,B,Q3 加权ROE 1.48 与归母净利 -0.02亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
603188,亚邦股份,2023,A,年报营收6.51亿<三季报累计6.65亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
603388,*ST元成,2022,A,年报营收2.94亿<三季报累计3.36亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
603388,*ST元成,2023,A,年报营收2.74亿<三季报累计2.83亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
603557,*ST起步,2020,A,年报营收7.73亿<三季报累计8.90亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
603567,珍宝岛,2025,A,年报营收7.98亿<三季报累计9.19亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
603603,退市博天,2021,A,年报营收11.48亿<三季报累计12.74亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
603690,至纯科技,2025,B,Q3 加权ROE 1.72 与归母净利 -0.33亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
603729,ST龙韵,2025,A,年报营收3.39亿<三季报累计3.73亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
603789,ST星农,2022,A,年报营收2.44亿<三季报累计2.55亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
603818,曲美家居,2024,B,Q1 加权ROE 3.65 与归母净利 -0.79亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
603895,天永智能,2020,B,FY 加权ROE -6.63 与归母净利 0.12亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
688110,东芯股份,2017,B,FY 加权ROE 122.78 与归母净利 -0.73亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
688132,邦彦技术,2025,A,年报营收1.37亿<三季报累计1.58亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
688148,芳源股份,2014,B,FY 加权ROE 91.23 与归母净利 -0.05亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
688167,炬光科技,2014,B,FY 加权ROE -3.94 与归母净利 0.06亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
688206,概伦电子,2019,B,FY 加权ROE 219.83 与归母净利 -8.77亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
688302,海创药业,2025,A,年报营收0.20亿<三季报累计0.23亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
688349,三一重能,2020,B,Q3 加权ROE -118.35 与归母净利 6.79亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
688357,建龙微纳,2014,B,FY 加权ROE -111.87 与归母净利 0.09亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
688443,智翔金泰,2021,B,FY 加权ROE 177.45 与归母净利 -3.22亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
688443,智翔金泰,2023,B,H1 加权ROE 2198.18 与归母净利 -3.88亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
688562,航天软件,2019,B,FY 加权ROE 197.11 与归母净利 -0.62亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
688576,西山科技,2020,B,FY 加权ROE -207.79 与归母净利 0.14亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
688661,和林微纳,2023,B,Q1 加权ROE 1.44 与归母净利 -0.07亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
688670,金迪克,2020,B,Q1 加权ROE -3.92 与归母净利 0.04亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
830776,帕特尔,2017,A,年报营收0.36亿<三季报累计0.37亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
830806,亚锦科技,2015,B,FY 加权ROE -548.08 与归母净利 3.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
830958,鑫庄农贷,2023,B,FY 加权ROE 24.27 与归母净利 -0.05亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
830978,先临三维,2018,B,FY 加权ROE -1.57 与归母净利 0.07亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
831063,ST安泰股,2023,B,FY 加权ROE -27.07 与归母净利 0.44亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
831063,ST安泰股,2024,B,FY 加权ROE -84.22 与归母净利 0.08亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
831116,腾远股份,2013,B,FY 加权ROE -24.47 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
831130,ST泓宇,2024,B,FY 加权ROE -202.22 与归母净利 0.63亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
831177,深冷能源,2019,A,年报营收2.81亿<三季报累计4.96亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
831235,点米科技,2025,B,FY 加权ROE -38.82 与归母净利 0.06亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
831331,华奥科技,2021,B,FY 加权ROE -45.34 与归母净利 0.50亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
831348,碧松照明,2021,B,H1 加权ROE -325.31 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
831368,ST阳光通,2019,B,H1 加权ROE -225.2 与归母净利 0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
831368,ST阳光通,2022,B,FY 加权ROE -12208.67 与归母净利 0.09亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
831418,摘牌三技,2014,B,H1 加权ROE 13.4 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
831556,文正科技,2025,B,FY 加权ROE -209.87 与归母净利 0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
831685,亿恩科技,2018,B,FY 加权ROE -248.01 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832093,科伦股份,2019,A,年报营收1.96亿<三季报累计6.38亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832093,科伦股份,2020,A,年报营收2.18亿<三季报累计6.53亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832093,科伦股份,2021,A,年报营收2.60亿<三季报累计10.04亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832178,递家物流,2017,B,FY 加权ROE -228.97 与归母净利 0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832198,中晶技术,2022,B,FY 加权ROE -119.56 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832249,普点科技,2019,B,FY 加权ROE 200.0 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832280,创元期货,2019,A,年报营收8.11亿<三季报累计10.40亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832297,新生飞翔,2022,B,FY 加权ROE -253.89 与归母净利 4.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832428,刻度信息,2022,B,FY 加权ROE -85.25 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832484,金晋农牧,2013,B,FY 加权ROE -580.09 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832499,天海流体,2021,A,年报营收1.53亿<三季报累计1.60亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832518,ST佳汇,2020,B,FY 加权ROE 8.66 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832765,ST唐邦,2021,B,FY 加权ROE 399.93 与归母净利 -0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832765,ST唐邦,2022,B,FY 加权ROE 210.42 与归母净利 -0.08亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832767,安徽墨药,2022,B,FY 加权ROE -627.12 与归母净利 0.14亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832793,同创伟业,2024,A,年报营收3.19亿<三季报累计3.66亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832834,吉泰新材,2023,B,FY 加权ROE 200.0 与归母净利 -0.18亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832888,天地人,2022,A,年报营收1.46亿<三季报累计1.95亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832927,顶峰影业,2019,A,年报营收-0.61亿<三季报累计0.04亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
832988,力软科技,2017,B,FY 加权ROE 12.0 与归母净利 -0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833023,君瑞恒,2020,B,H1 加权ROE 57.41 与归母净利 -0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833023,君瑞恒,2021,B,FY 加权ROE -38.18 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833058,触动时代,2022,B,FY 加权ROE -242.19 与归母净利 0.06亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833099,美育股份,2012,B,FY 加权ROE -1514.09 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833168,微成科技,2023,B,FY 加权ROE 449.03 与归母净利 -0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833201,仁盈科技,2019,B,FY 加权ROE 345.55 与归母净利 -0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833217,拓阔技术,2017,B,FY 加权ROE 8.86 与归母净利 -0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833306,六行君通,2017,A,年报营收0.11亿<三季报累计0.14亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833393,ST速达科,2019,B,FY 加权ROE 200.0 与归母净利 -0.98亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833422,康海时代,2014,B,FY 加权ROE -680.88 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833423,穗晶光电,2023,B,FY 加权ROE 4.25 与归母净利 -0.27亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833426,先控电气,2021,B,FY 加权ROE 6.24 与归母净利 -0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833464,苏州沪云,2014,B,FY 加权ROE 39.32 与归母净利 -0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833559,亚太天能,2018,B,Q3 加权ROE -1.52 与归母净利 0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833631,汇通金科,2018,A,年报营收2.12亿<三季报累计2.26亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833662,ST大地生,2017,A,年报营收0.59亿<三季报累计0.63亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833796,骅锋科技,2022,B,H1 加权ROE 11.47 与归母净利 -0.06亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833838,美世创投,2018,A,年报营收0.02亿<三季报累计0.03亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833909,中丹建业,2023,B,FY 加权ROE -234.42 与归母净利 0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833978,龙广传媒,2013,B,FY 加权ROE -297.91 与归母净利 0.06亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
833979,天图投资,2017,A,年报营收0.33亿<三季报累计6.31亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834171,阿拉科技,2018,B,FY 加权ROE 96.29 与归母净利 -1.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834293,搜了股份,2025,B,FY 加权ROE -120.19 与归母净利 0.05亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834359,金色童年,2023,B,FY 加权ROE -34.87 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834395,博信永元,2024,A,年报营收0.13亿<三季报累计0.40亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834401,苏河汇,2016,A,年报营收0.07亿<三季报累计0.12亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834422,鑫光正,2015,B,H1 加权ROE 4.2 与归母净利 -0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834424,美乐雅,2015,B,H1 加权ROE -578.66 与归母净利 0.05亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834500,猫诚股份,2015,B,H1 加权ROE 21.29 与归母净利 -0.05亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834557,雨田润,2025,B,H1 加权ROE 1.95 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834559,河马股份,2013,B,FY 加权ROE -145.49 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834587,ST鼎端,2022,B,FY 加权ROE 394.38 与归母净利 -0.07亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834587,ST鼎端,2023,B,FY 加权ROE 230.55 与归母净利 -0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834627,摘牌易法,2018,B,FY 加权ROE -1179.03 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834627,摘牌易法,2022,B,FY 加权ROE -396.5 与归母净利 0.06亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834678,东方网,2017,A,年报营收3.14亿<三季报累计10.05亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834687,海唐新媒,2022,A,年报营收1.82亿<三季报累计2.90亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834759,麦高控股,2016,A,年报营收0.05亿<三季报累计0.16亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834791,飞企互联,2014,B,FY 加权ROE -195.71 与归母净利 0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834800,海州行,2020,B,FY 加权ROE -266.3 与归母净利 0.05亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834851,威能电源,2021,B,FY 加权ROE -273.04 与归母净利 2.30亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
834960,金雨茂物,2020,A,年报营收0.64亿<三季报累计3.54亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835072,东海租赁,2018,A,年报营收0.71亿<三季报累计0.73亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835085,一云网,2021,B,FY 加权ROE -255.24 与归母净利 0.05亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835105,ST索特来,2022,B,FY 加权ROE -71.23 与归母净利 0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835282,恒旭智造,2023,B,FY 加权ROE 239.43 与归母净利 -0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835328,ST百华科,2022,B,FY 加权ROE -39.16 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835335,盈亿股份,2013,B,FY 加权ROE -81.6 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
