security_code,security_name,fiscal_year,report_date,line,line_label,statement_amount,notes_total,cash_like_amount,items,unit,status,announcement_date,title,url,extracted_at_utc
600132,重庆啤酒,2023,2023-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,98818865.15,98818865.15,0.00,,1.0,ok,2024-03-30,重庆啤酒股份有限公司2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-03-30/1219468771.PDF,2026-09-23T16:06:17+00:00
600132,重庆啤酒,2024,2024-12-31,OTHER_CURRENT_ASSET,其他流动资产,270038356.51,270038356.51,0.00,,1.0,ok,2025-04-03,重庆啤酒股份有限公司2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-03/1222992538.PDF,2026-09-23T16:06:17+00:00
600132,重庆啤酒,2024,2024-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,479496.08,479496.08,0.00,,1.0,ok,2025-04-03,重庆啤酒股份有限公司2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-03/1222992538.PDF,2026-09-23T16:06:17+00:00
600132,重庆啤酒,2025,2025-12-31,OTHER_CURRENT_ASSET,其他流动资产,157905732.88,157905732.88,0.00,,1.0,ok,2026-03-11,重庆啤酒股份有限公司2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-03-11/1225004448.PDF,2026-09-23T16:06:17+00:00
600132,重庆啤酒,2025,2025-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,292092.83,292092.83,0.00,,1.0,ok,2026-03-11,重庆啤酒股份有限公司2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-03-11/1225004448.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2007,2007-12-31,OTHER_CURRENT_ASSET,其他流动资产,708575948.39,1141775819.02,0.00,,,total_mismatch,2008-03-18,2007年年度报告,http://static.cninfo.com.cn/finalpage/2008-03-18/38050554.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2008,2008-12-31,OTHER_CURRENT_ASSET,其他流动资产,2476214181.97,2438699100.00,0.00,,10000.0,rows_mismatch,2009-03-31,2008年年度报告,http://static.cninfo.com.cn/finalpage/2009-03-31/50765419.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2009,2009-12-31,OTHER_CURRENT_ASSET,其他流动资产,1528586466.50,1288659570.06,0.00,,10000.0,total_mismatch,2010-03-30,2009年年度报告,http://static.cninfo.com.cn/finalpage/2010-03-30/57747719.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2010,2010-12-31,OTHER_CURRENT_ASSET,其他流动资产,1439877148.12,1395339374.08,0.00,,10000.0,total_mismatch,2011-04-15,2010年年度报告,http://static.cninfo.com.cn/finalpage/2011-04-15/59271205.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2013,2013-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,3003773.38,3003773.38,0.00,,1.0,ok,2014-04-19,2013年年度报告,http://static.cninfo.com.cn/finalpage/2014-04-19/63873012.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2013,2013-12-31,OTHER_CURRENT_ASSET,其他流动资产,1448016839.69,1448016839.69,1446000000.00,项目年末金额年初金额性质委托理财:1446000000.00,1.0,ok,2014-04-19,2013年年度报告,http://static.cninfo.com.cn/finalpage/2014-04-19/63873012.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2014,2014-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,2970479.99,2970479.99,0.00,,1.0,ok,2015-03-14,2014年年度报告,http://static.cninfo.com.cn/finalpage/2015-03-14/1200699354.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2014,2014-12-31,OTHER_CURRENT_ASSET,其他流动资产,1308000000.00,1308000000.00,1308000000.00,单位：元币种：人民币项目期末余额期初余额委托理财:1308000000.00,1.0,ok,2015-03-14,2014年年度报告,http://static.cninfo.com.cn/finalpage/2015-03-14/1200699354.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2014,2014-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,810000000.00,810000000.00,810000000.00,单位：元币种：人民币项目期末余额期初余额委托理财:810000000.00,1.0,ok,2015-03-14,2014年年度报告,http://static.cninfo.com.cn/finalpage/2015-03-14/1200699354.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2015,2015-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,813152330.26,813152330.26,810000000.00,项目年末余额年初余额性质一年内到期的委托理财:810000000.00,1.0,ok,2016-04-16,2015年年度报告,http://static.cninfo.com.cn/finalpage/2016-04-16/1202188928.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2015,2015-12-31,OTHER_CURRENT_ASSET,其他流动资产,882389962.76,882389962.76,540000000.00,项目年末余额年初余额委托理财:540000000.00,1.0,ok,2016-04-16,2015年年度报告,http://static.cninfo.com.cn/finalpage/2016-04-16/1202188928.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2016,2016-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,7195794.15,7195794.15,0.00,,1.0,ok,2017-04-29,2016年年度报告,http://static.cninfo.com.cn/finalpage/2017-04-29/1203426939.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2016,2016-12-31,OTHER_CURRENT_ASSET,其他流动资产,2717409108.99,2709875518.52,400000000.00,委托理财:400000000.00,1.0,ok,2017-04-29,2016年年度报告,http://static.cninfo.com.cn/finalpage/2017-04-29/1203426939.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2017,2017-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,282708438.82,282708438.82,0.00,,1.0,ok,2018-04-21,2017年年度报告,http://static.cninfo.com.cn/finalpage/2018-04-21/1204678203.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2017,2017-12-31,OTHER_CURRENT_ASSET,其他流动资产,2728354815.95,2728354815.95,300000000.00,委托理财:300000000.00,1.0,ok,2018-04-21,2017年年度报告,http://static.cninfo.com.cn/finalpage/2018-04-21/1204678203.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2017,2017-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,3477699736.01,3477699736.01,0.00,,1.0,rows_mismatch,2018-04-21,2017年年度报告,http://static.cninfo.com.cn/finalpage/2018-04-21/1204678203.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2018,2018-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,291571860.03,291571860.03,0.00,,1.0,ok,2019-03-20,2018年年度报告,http://static.cninfo.com.cn/finalpage/2019-03-20/1205918430.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2018,2018-12-31,OTHER_CURRENT_ASSET,其他流动资产,1492790931.80,1492790931.80,300000000.00,委托理财:300000000.00,1.0,ok,2019-03-20,2018年年度报告,http://static.cninfo.com.cn/finalpage/2019-03-20/1205918430.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2018,2018-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,3800109758.55,3800109758.55,0.00,,1.0,rows_mismatch,2019-03-20,2018年年度报告,http://static.cninfo.com.cn/finalpage/2019-03-20/1205918430.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2019,2019-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,794433930.47,2486260775.78,0.00,,1.0,total_mismatch,2020-04-18,2019年年度报告,http://static.cninfo.com.cn/finalpage/2020-04-18/1207527975.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2019,2019-12-31,OTHER_CURRENT_ASSET,其他流动资产,3849303170.40,2486260775.78,0.00,,1.0,total_mismatch,2020-04-18,2019年年度报告,http://static.cninfo.com.cn/finalpage/2020-04-18/1207527975.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2019,2019-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,4272163537.28,4182969958.31,0.00,,1.0,rows_mismatch,2020-04-18,2019年年度报告,http://static.cninfo.com.cn/finalpage/2020-04-18/1207527975.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2020,2020-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,1107908701.37,1107908701.37,0.00,,1.0,ok,2021-04-28,中国船舶2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-04-28/1209841167.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2020,2020-12-31,OTHER_CURRENT_ASSET,其他流动资产,2879351440.37,2879351440.37,0.00,,1.0,ok,2021-04-28,中国船舶2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-04-28/1209841167.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2020,2020-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,4112789248.73,6262478148.73,0.00,,1.0,ok,2021-04-28,中国船舶2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-04-28/1209841167.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2021,2021-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,831177162.10,831177162.10,0.00,,1.0,ok,2022-04-29,中国船舶2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-04-29/1213222874.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2021,2021-12-31,OTHER_CURRENT_ASSET,其他流动资产,4173534581.28,4173534581.28,0.00,,1.0,ok,2022-04-29,中国船舶2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-04-29/1213222874.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2021,2021-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,3219424834.63,4908924834.63,0.00,,1.0,ok,2022-04-29,中国船舶2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-04-29/1213222874.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2022,2022-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,886982691.90,886982691.90,0.00,,1.0,ok,2023-04-28,中国船舶2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-28/1216666070.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2022,2022-12-31,OTHER_CURRENT_ASSET,其他流动资产,2003459503.66,2003459503.66,0.00,,1.0,ok,2023-04-28,中国船舶2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-28/1216666070.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2022,2022-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,3210801240.50,4900301240.50,0.00,,1.0,ok,2023-04-28,中国船舶2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-28/1216666070.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2023,2023-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,2839911020.06,2839911020.06,0.00,,1.0,ok,2024-04-27,中国船舶2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-27/1219874852.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2023,2023-12-31,OTHER_CURRENT_ASSET,其他流动资产,2539585709.02,2539585709.02,0.00,,1.0,ok,2024-04-27,中国船舶2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-27/1219874852.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2024,2024-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,3297550943.78,2978166230.20,0.00,,1.0,total_mismatch,2025-04-30,中国船舶2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-30/1223419094.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2024,2024-12-31,OTHER_CURRENT_ASSET,其他流动资产,6323015800.02,4332186135.29,0.00,,1.0,total_mismatch,2025-04-30,中国船舶2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-30/1223419094.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2024,2024-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,439906394.03,3160610879.05,0.00,,1.0,total_mismatch,2025-04-30,中国船舶2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-30/1223419094.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2025,2025-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,378250580.06,378250580.06,0.00,,1.0,ok,2026-04-30,中国船舶工业股份有限公司2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-04-30/1225261150.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2025,2025-12-31,OTHER_CURRENT_ASSET,其他流动资产,5185004119.01,5185004119.01,0.00,,1.0,ok,2026-04-30,中国船舶工业股份有限公司2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-04-30/1225261150.PDF,2026-09-23T16:06:17+00:00
600150,中国船舶,2025,2025-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,380326419.26,380326419.26,0.00,,1.0,ok,2026-04-30,中国船舶工业股份有限公司2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-04-30/1225261150.PDF,2026-09-23T16:06:17+00:00
600160,巨化股份,2012,2012-12-31,OTHER_CURRENT_ASSET,其他流动资产,117854405.11,109407288.10,0.00,,10000.0,total_mismatch,2013-03-09,2012年年度报告,http://static.cninfo.com.cn/finalpage/2013-03-09/62197126.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2012,2012-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,87441127.83,86505144.83,0.00,,1.0,ok,2013-03-09,2012年年度报告,http://static.cninfo.com.cn/finalpage/2013-03-09/62197126.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2013,2013-12-31,OTHER_CURRENT_ASSET,其他流动资产,119396919.31,115621676.26,0.00,,10000.0,total_mismatch,2014-04-19,2013年年度报告,http://static.cninfo.com.cn/finalpage/2014-04-19/63872973.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2013,2013-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,55884323.04,55884323.04,0.00,,1.0,ok,2014-04-19,2013年年度报告,http://static.cninfo.com.cn/finalpage/2014-04-19/63872973.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2014,2014-12-31,OTHER_CURRENT_ASSET,其他流动资产,297199920.49,297199920.49,120002000.00,国债逆回购投资:20002000.00;理财产品投资:100000000.00,1.0,ok,2015-03-27,2014年年度报告,http://static.cninfo.com.cn/finalpage/2015-03-27/1200747913.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2016,2016-12-31,OTHER_CURRENT_ASSET,其他流动资产,1713090435.35,1713090435.35,1600000000.00,理财产品投资:1600000000.00,1.0,ok,2017-04-20,2016年年度报告,http://static.cninfo.com.cn/finalpage/2017-04-20/1203334507.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2017,2017-12-31,OTHER_CURRENT_ASSET,其他流动资产,1160473122.88,1156557441.05,1099909995.00,理财产品投资:1099909995.00,1.0,ok,2018-04-20,2017年年度报告,http://static.cninfo.com.cn/finalpage/2018-04-20/1204666971.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2018,2018-12-31,OTHER_CURRENT_ASSET,其他流动资产,1079989932.78,1079989932.78,1041300000.00,理财产品投资:1041300000.00,1.0,ok,2019-04-19,2018年年度报告,http://static.cninfo.com.cn/finalpage/2019-04-19/1206052441.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2019,2019-12-31,OTHER_CURRENT_ASSET,其他流动资产,591746926.08,590047780.13,444100000.00,理财产品投资:444100000.00,1.0,ok,2020-04-23,2019年年度报告,http://static.cninfo.com.cn/finalpage/2020-04-23/1207555473.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2020,2020-12-31,OTHER_CURRENT_ASSET,其他流动资产,503867928.07,503867928.07,350100000.00,理财产品投资:350100000.00,1.0,ok,2021-03-23,巨化股份2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-03-23/1209427060.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2021,2021-12-31,OTHER_CURRENT_ASSET,其他流动资产,323693423.80,323693423.80,150300000.00,理财产品投资:150300000.00,1.0,ok,2022-04-22,巨化股份2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-04-22/1213021705.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2021,2021-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,48160880.77,48160880.77,0.00,,1.0,ok,2022-04-22,巨化股份2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-04-22/1213021705.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2022,2022-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,2213761.47,2213761.47,0.00,,1.0,ok,2023-04-21,巨化股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-21/1216489945.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2022,2022-12-31,OTHER_CURRENT_ASSET,其他流动资产,467730442.79,467730442.79,199990000.00,理财产品投资:199990000.00,1.0,ok,2023-04-21,巨化股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-21/1216489945.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2022,2022-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,70635530.94,70635530.94,0.00,,1.0,ok,2023-04-21,巨化股份2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-21/1216489945.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2023,2023-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,1655215.29,1655215.29,0.00,,1.0,ok,2024-04-18,巨化股份2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-18/1219650081.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2023,2023-12-31,OTHER_CURRENT_ASSET,其他流动资产,499620821.22,499620821.22,299992000.00,理财产品投资:299992000.00,1.0,ok,2024-04-18,巨化股份2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-18/1219650081.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2023,2023-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,489227176.41,489227176.41,0.00,,1.0,ok,2024-04-18,巨化股份2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-18/1219650081.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2024,2024-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,787600.69,787600.69,0.00,,1.0,ok,2025-04-25,巨化股份2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-25/1223274514.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2024,2024-12-31,OTHER_CURRENT_ASSET,其他流动资产,237078041.68,216670500.43,0.00,,1.0,total_mismatch,2025-04-25,巨化股份2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-25/1223274514.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2024,2024-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,243507018.65,242458207.37,0.00,,1.0,ok,2025-04-25,巨化股份2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-25/1223274514.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2025,2025-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,1761671.07,1761671.07,0.00,,1.0,ok,2026-04-23,巨化股份2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-04-23/1225147997.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2025,2025-12-31,OTHER_CURRENT_ASSET,其他流动资产,850815335.46,850815335.46,0.00,√适用□不适用单位：元币种：人民币项目期末余额期初余额理财产品投资:279999000.00;-银行定期存款-:19238450.00,1.0,rows_mismatch,2026-04-23,巨化股份2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-04-23/1225147997.PDF,2026-09-23T16:06:18+00:00
600160,巨化股份,2025,2025-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,795976768.66,795976768.66,0.00,,1.0,ok,2026-04-23,巨化股份2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-04-23/1225147997.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2007,2007-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,121200000.00,,0.00,,,section_not_found,2008-03-20,2007年年度报告,http://static.cninfo.com.cn/finalpage/2008-03-20/38124278.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2008,2008-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,79900000.00,79900000.00,0.00,,1.0,ok,2009-02-28,2008年年度报告,http://static.cninfo.com.cn/finalpage/2009-02-28/49670519.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2009,2009-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,108720000.00,108720000.00,0.00,,1.0,ok,2010-03-18,2009年年度报告,http://static.cninfo.com.cn/finalpage/2010-03-18/57700444.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2010,2010-12-31,OTHER_CURRENT_ASSET,其他流动资产,6362109.92,,0.00,,,section_not_found,2011-03-15,2010年年度报告,http://static.cninfo.com.cn/finalpage/2011-03-15/59120898.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2010,2010-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,95718041.81,95718041.81,0.00,,1.0,ok,2011-03-15,2010年年度报告,http://static.cninfo.com.cn/finalpage/2011-03-15/59120898.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2011,2011-12-31,OTHER_CURRENT_ASSET,其他流动资产,6501345.80,6501345.80,0.00,,1.0,ok,2012-03-10,2011年年度报告,http://static.cninfo.com.cn/finalpage/2012-03-10/60651923.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2011,2011-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,227528398.70,227528398.70,0.00,,1.0,rows_mismatch,2012-03-10,2011年年度报告,http://static.cninfo.com.cn/finalpage/2012-03-10/60651923.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2012,2012-12-31,OTHER_CURRENT_ASSET,其他流动资产,6614219.20,6614219.20,0.00,,1.0,ok,2013-03-05,2012年年度报告,http://static.cninfo.com.cn/finalpage/2013-03-05/62181721.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2012,2012-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,129461125.99,129461125.99,0.00,,1.0,ok,2013-03-05,2012年年度报告,http://static.cninfo.com.cn/finalpage/2013-03-05/62181721.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2013,2013-12-31,OTHER_CURRENT_ASSET,其他流动资产,12444043.65,12444043.65,0.00,,1.0,ok,2014-03-25,2013年年度报告,http://static.cninfo.com.cn/finalpage/2014-03-25/63720025.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2013,2013-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,192592284.75,192592284.75,0.00,,1.0,ok,2014-03-25,2013年年度报告,http://static.cninfo.com.cn/finalpage/2014-03-25/63720025.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2014,2014-12-31,OTHER_CURRENT_ASSET,其他流动资产,7273538.10,7273538.10,0.00,,1.0,ok,2015-03-24,2014年年度报告,http://static.cninfo.com.cn/finalpage/2015-03-24/1200732658.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2014,2014-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,267770394.18,267770394.18,0.00,,1.0,ok,2015-03-24,2014年年度报告,http://static.cninfo.com.cn/finalpage/2015-03-24/1200732658.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2015,2015-12-31,OTHER_CURRENT_ASSET,其他流动资产,12086363.23,12086363.23,0.00,,1.0,ok,2016-04-05,2015年年度报告,http://static.cninfo.com.cn/finalpage/2016-04-05/1202137655.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2015,2015-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,129328962.47,129328962.47,0.00,,1.0,ok,2016-04-05,2015年年度报告,http://static.cninfo.com.cn/finalpage/2016-04-05/1202137655.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2016,2016-12-31,OTHER_CURRENT_ASSET,其他流动资产,11004279.27,11004279.27,0.00,,1.0,ok,2017-04-27,2016年年度报告,http://static.cninfo.com.cn/finalpage/2017-04-27/1203408338.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2016,2016-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,154331139.21,143487107.52,0.00,,1.0,total_mismatch,2017-04-27,2016年年度报告,http://static.cninfo.com.cn/finalpage/2017-04-27/1203408338.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2018,2018-12-31,OTHER_CURRENT_ASSET,其他流动资产,4436805.28,4436805.28,0.00,,1.0,ok,2019-04-02,2018年年度报告,http://static.cninfo.com.cn/finalpage/2019-04-02/1205982684.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2018,2018-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,142958404.22,142958404.22,0.00,,1.0,ok,2019-04-02,2018年年度报告,http://static.cninfo.com.cn/finalpage/2019-04-02/1205982684.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2021,2021-12-31,OTHER_CURRENT_ASSET,其他流动资产,1924986.45,1924986.45,0.00,,1.0,ok,2022-04-26,天坛生物2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-04-26/1213101479.PDF,2026-09-23T16:06:18+00:00
600161,天坛生物,2021,2021-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,250800949.01,250800949.01,0.00,,1.0,ok,2022-04-26,天坛生物2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-04-26/1213101479.PDF,2026-09-23T16:06:18+00:00
600176,中国巨石,2014,2014-12-31,OTHER_CURRENT_ASSET,其他流动资产,197201987.06,197201987.06,0.00,,1.0,ok,2015-03-18,2014年年度报告,http://static.cninfo.com.cn/finalpage/2015-03-18/1200709634.PDF,2026-09-23T16:06:18+00:00
600176,中国巨石,2015,2015-12-31,OTHER_CURRENT_ASSET,其他流动资产,1720044869.02,1720044869.02,1500057014.54,银行理财产品:1500057014.54,1.0,ok,2016-03-18,2015年年度报告,http://static.cninfo.com.cn/finalpage/2016-03-18/1202055744.PDF,2026-09-23T16:06:18+00:00
600176,中国巨石,2016,2016-12-31,OTHER_CURRENT_ASSET,其他流动资产,1549486999.77,1549486999.77,1400855730.60,银行理财产品:1400855730.60,1.0,ok,2017-03-21,2016年年度报告,http://static.cninfo.com.cn/finalpage/2017-03-21/1203179541.PDF,2026-09-23T16:06:18+00:00
600176,中国巨石,2017,2017-12-31,OTHER_CURRENT_ASSET,其他流动资产,747772631.07,747772631.07,558000000.00,银行理财产品:558000000.00,1.0,ok,2018-03-20,2017年年度报告,http://static.cninfo.com.cn/finalpage/2018-03-20/1204493136.PDF,2026-09-23T16:06:18+00:00
600176,中国巨石,2018,2018-12-31,OTHER_CURRENT_ASSET,其他流动资产,464356853.92,464356853.92,80000000.00,银行理财产品:80000000.00,1.0,ok,2019-03-21,2018年年度报告,http://static.cninfo.com.cn/finalpage/2019-03-21/1205921309.PDF,2026-09-23T16:06:18+00:00
600176,中国巨石,2018,2018-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,63920375.00,63920375.00,0.00,,1.0,ok,2019-03-21,2018年年度报告,http://static.cninfo.com.cn/finalpage/2019-03-21/1205921309.PDF,2026-09-23T16:06:18+00:00
600176,中国巨石,2024,2024-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,600000000.00,600000000.00,0.00,,1.0,ok,2025-03-20,中国巨石2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-03-20/1222847583.pdf,2026-09-23T16:06:18+00:00
