group,bp,arm,metric,key,level,delta,better_count,unit
U1,0,P20,top1,单票权重中位,0.5169882567303643,-0.0758541844596825,,descriptive
U1,0,P20,top1_p90,单票权重P90,0.6533716129671792,-0.0621823270817245,,descriptive
U1,0,P20,top1_max,单票权重最大,0.7288027842826986,-0.15877301148471407,,descriptive
U1,0,P20,top1_over60,单票超60%天数占比,0.2308604478659209,-0.25827709101358753,,descriptive
U1,0,P20,top3,前三权重中位,0.9541523156189697,-0.36203643960542947,,descriptive
U1,0,P20,positions,持仓数中位,5.0,-1.5,,descriptive
U1,0,P20,rolling10_cagr,滚动10年年化中位,0.3212150106911553,-0.16337273955509923,,descriptive
U1,0,V25,滚5中位,滚动5年年化中位,0.38632711708951706,-0.1689251057887683,0,fraction
U1,0,V25,滚5P25,滚动5年年化P25,0.2738997336408239,-0.14121103374872657,0,fraction
U1,0,V25,滚5最差,滚动5年年化最差,0.10519092896944104,-0.043308660558755596,1,fraction
U1,0,V25,滚5回撤,滚动5年回撤中位,0.32580513155242896,-0.13841028572737357,14,fraction
U1,0,V25,滚5Calmar,滚动5年Calmar中位,1.18515730280149,-0.03385211167456986,5,ratio
U1,0,V25,滚5Sharpe,滚动5年Sharpe中位,1.2467904191311683,-0.010029004038085487,6,ratio
U1,0,V25,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
U1,0,V25,年化,年化,0.3602464831048222,-0.16166973066773183,0,fraction
U1,0,V25,最大回撤,最大回撤,0.36203222900006043,-0.11143500972061154,14,fraction
U1,0,V25,Calmar,Calmar,0.9898038248383382,-0.12000409636017706,1,ratio
U1,0,V25,Sharpe,Sharpe,1.2006827032181273,-0.05627847840217404,1,ratio
U1,0,V25,5年块中位,互不重叠5年块中位,0.434931761362588,-0.18904082508242692,0,fraction
U1,0,V25,滚3中位,滚动3年年化中位,0.35224531240086143,-0.14268967412625133,0,fraction
U1,0,V25,滚3回撤,滚动3年回撤中位,0.30942625068381685,-0.1277126426685754,14,fraction
U1,0,V25,逐年中位,逐年收益中位,0.40628679869644946,-0.18774110890064583,0,fraction
U1,0,V25,逐年最差,逐年最差,-0.2141068952566061,0.05972050465361872,11,fraction
U1,0,V25,换手,年均换手,7.2618872521546765,1.1845409757134275,0,ratio
U1,0,V25,仓位,平均仓位,1.0557946419689603,-0.42491861954947807,14,fraction
U1,0,V25,top1,单票权重中位,0.45044406112867597,-0.14618998774901337,,descriptive
U1,0,V25,top1_p90,单票权重P90,0.6143578214172165,-0.09475342222624628,,descriptive
U1,0,V25,top1_max,单票权重最大,0.7245434932135065,-0.16426220940055292,,descriptive
U1,0,V25,top1_over60,单票超60%天数占比,0.2010380149966776,-0.294061191626409,,descriptive
U1,0,V25,top3,前三权重中位,0.8988125313213301,-0.41637834217585423,,descriptive
U1,0,V25,positions,持仓数中位,6.0,-1.0,,descriptive
U1,0,V25,rolling10_cagr,滚动10年年化中位,0.3443369954551576,-0.14343698357109724,,descriptive
U1,0,V30,滚5中位,滚动5年年化中位,0.3945487004826538,-0.17230838054466757,0,fraction
U1,0,V30,滚5P25,滚动5年年化P25,0.2948402859879419,-0.12095703499165555,0,fraction
U1,0,V30,滚5最差,滚动5年年化最差,0.1337219538963279,-0.028728382393341967,2,fraction
U1,0,V30,滚5回撤,滚动5年回撤中位,0.31087094275037286,-0.1436752595852433,14,fraction
U1,0,V30,滚5Calmar,滚动5年Calmar中位,1.1109300483672193,-0.028884532279516484,6,ratio
U1,0,V30,滚5Sharpe,滚动5年Sharpe中位,1.2030977155939928,-0.019618175045211905,3,ratio
U1,0,V30,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
U1,0,V30,年化,年化,0.36019468545281563,-0.1575261927038133,0,fraction
U1,0,V30,最大回撤,最大回撤,0.37277595335604685,-0.1003563268811834,14,fraction
U1,0,V30,Calmar,Calmar,0.9782499273043296,-0.11639243489665979,3,ratio
U1,0,V30,Sharpe,Sharpe,1.1578193862267279,-0.0796976349114451,1,ratio
U1,0,V30,5年块中位,互不重叠5年块中位,0.4449119394851537,-0.19427126672415507,0,fraction
U1,0,V30,滚3中位,滚动3年年化中位,0.3632406669188505,-0.1183325316204169,0,fraction
U1,0,V30,滚3回撤,滚动3年回撤中位,0.3103168667715337,-0.11683834424825612,14,fraction
U1,0,V30,逐年中位,逐年收益中位,0.43101824156577845,-0.18665223895404898,0,fraction
U1,0,V30,逐年最差,逐年最差,-0.164152254750483,0.06817142857209846,14,fraction
U1,0,V30,换手,年均换手,7.628340851582047,1.5911761124177177,0,ratio
U1,0,V30,仓位,平均仓位,1.1335609341648578,-0.3403114663235456,14,fraction
U1,0,V30,top1,单票权重中位,0.4981111490076148,-0.09592186296227323,,descriptive
U1,0,V30,top1_p90,单票权重P90,0.6230566845413559,-0.08591292468095785,,descriptive
U1,0,V30,top1_max,单票权重最大,0.7076253391724041,-0.18031776690571538,,descriptive
U1,0,V30,top1_over60,单票超60%天数占比,0.23882999863365284,-0.24081168781824158,,descriptive
U1,0,V30,top3,前三权重中位,0.9573328556890142,-0.36944599544287304,,descriptive
U1,0,V30,positions,持仓数中位,6.0,0.0,,descriptive
U1,0,V30,rolling10_cagr,滚动10年年化中位,0.3599785469558966,-0.1369795754244092,,descriptive
U1,0,V35,滚5中位,滚动5年年化中位,0.38687794587696267,-0.18278167407763535,0,fraction
U1,0,V35,滚5P25,滚动5年年化P25,0.2803045672496355,-0.13210139171213686,0,fraction
U1,0,V35,滚5最差,滚动5年年化最差,0.14115005916331413,-0.025001616187445452,3,fraction
U1,0,V35,滚5回撤,滚动5年回撤中位,0.36122033139585075,-0.10332425585072225,14,fraction
U1,0,V35,滚5Calmar,滚动5年Calmar中位,1.0400137173279698,-0.15873610910294256,2,ratio
U1,0,V35,滚5Sharpe,滚动5年Sharpe中位,1.164328706211041,-0.11058930835823788,2,ratio
U1,0,V35,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
U1,0,V35,年化,年化,0.37535261899604355,-0.1448924151543144,0,fraction
U1,0,V35,最大回撤,最大回撤,0.3983948749508127,-0.06916735371557509,14,fraction
U1,0,V35,Calmar,Calmar,0.9662149961586085,-0.1589782146502724,3,ratio
U1,0,V35,Sharpe,Sharpe,1.155444058269987,-0.08765024044333436,0,ratio
U1,0,V35,5年块中位,互不重叠5年块中位,0.4691973802033373,-0.18171498019805704,0,fraction
U1,0,V35,滚3中位,滚动3年年化中位,0.38541142016097574,-0.1093338613773116,0,fraction
U1,0,V35,滚3回撤,滚动3年回撤中位,0.3563410740255791,-0.08258041409170513,14,fraction
U1,0,V35,逐年中位,逐年收益中位,0.449397347104211,-0.15703203565060175,0,fraction
U1,0,V35,逐年最差,逐年最差,-0.22831131814238348,0.02144043372278498,7,fraction
U1,0,V35,换手,年均换手,8.136206018269753,2.0887262439990555,0,ratio
U1,0,V35,仓位,平均仓位,1.2306337732416859,-0.23709108708169402,14,fraction
U1,0,V35,top1,单票权重中位,0.5181743060446272,-0.08099607655353408,,descriptive
U1,0,V35,top1_p90,单票权重P90,0.6190151967963364,-0.08891331495021304,,descriptive
U1,0,V35,top1_max,单票权重最大,0.6762025529413797,-0.211580596562972,,descriptive
U1,0,V35,top1_over60,单票超60%天数占比,0.24203331320225765,-0.2374032783523538,,descriptive
U1,0,V35,top3,前三权重中位,1.0139926718179006,-0.29113743635119416,,descriptive
U1,0,V35,positions,持仓数中位,6.0,-1.0,,descriptive
U1,0,V35,rolling10_cagr,滚动10年年化中位,0.3616331887013847,-0.15075890394219826,,descriptive
U1,0,V30F080,滚5中位,滚动5年年化中位,0.33186523826859315,-0.20291658740312157,0,fraction
U1,0,V30F080,滚5P25,滚动5年年化P25,0.2514060659386783,-0.15130193727422647,0,fraction
U1,0,V30F080,滚5最差,滚动5年年化最差,0.13095533171262563,-0.020515435154358497,4,fraction
U1,0,V30F080,滚5回撤,滚动5年回撤中位,0.3285375766413804,-0.13788199764027165,14,fraction
U1,0,V30F080,滚5Calmar,滚动5年Calmar中位,1.0877723143931812,-0.09369698841569929,4,ratio
U1,0,V30F080,滚5Sharpe,滚动5年Sharpe中位,1.1623117909302871,-0.09413037715997774,0,ratio
U1,0,V30F080,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
U1,0,V30F080,年化,年化,0.32399149310239506,-0.1843443723381234,0,fraction
U1,0,V30F080,最大回撤,最大回撤,0.33516150999371896,-0.1382623012031099,14,fraction
U1,0,V30F080,Calmar,Calmar,1.0205968089473332,-0.1038889310513324,3,ratio
U1,0,V30F080,Sharpe,Sharpe,1.1322332921899085,-0.12152531106946451,0,ratio
U1,0,V30F080,5年块中位,互不重叠5年块中位,0.3973369523932364,-0.25088099394118735,0,fraction
U1,0,V30F080,滚3中位,滚动3年年化中位,0.3371369066362847,-0.14851033990821405,0,fraction
U1,0,V30F080,滚3回撤,滚动3年回撤中位,0.2751542643234809,-0.1575324384017312,14,fraction
U1,0,V30F080,逐年中位,逐年收益中位,0.39943053661432487,-0.20794434436029668,0,fraction
U1,0,V30F080,逐年最差,逐年最差,-0.19218660216617106,0.05391585918542957,14,fraction
U1,0,V30F080,换手,年均换手,8.992514429298698,2.8750911579977787,0,ratio
U1,0,V30F080,仓位,平均仓位,1.1092445406293603,-0.3582343360568947,14,fraction
U1,0,V30F080,top1,单票权重中位,0.4680539099532295,-0.13167833015219935,,descriptive
U1,0,V30F080,top1_p90,单票权重P90,0.6132391106215906,-0.09610598372199097,,descriptive
U1,0,V30F080,top1_max,单票权重最大,0.6610460315889808,-0.22655597523447324,,descriptive
U1,0,V30F080,top1_over60,单票超60%天数占比,0.1913267190111556,-0.29502747657594325,,descriptive
U1,0,V30F080,top3,前三权重中位,0.8801299899491365,-0.4361789824009214,,descriptive
U1,0,V30F080,positions,持仓数中位,6.0,0.0,,descriptive
U1,0,V30F080,rolling10_cagr,滚动10年年化中位,0.3220221443107899,-0.17043447009233625,,descriptive
U1,0,F120,滚5中位,滚动5年年化中位,0.3845100519838732,-0.16055631976616247,0,fraction
U1,0,F120,滚5P25,滚动5年年化P25,0.2760349067604243,-0.13769741388645507,0,fraction
U1,0,F120,滚5最差,滚动5年年化最差,0.07920849307262379,-0.05968278788892034,1,fraction
U1,0,F120,滚5回撤,滚动5年回撤中位,0.36034117831572954,-0.10424147289941271,14,fraction
U1,0,F120,滚5Calmar,滚动5年Calmar中位,1.0724871084426923,-0.12057809253861534,3,ratio
U1,0,F120,滚5Sharpe,滚动5年Sharpe中位,1.1130401903407057,-0.1334503147770515,1,ratio
U1,0,F120,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
U1,0,F120,年化,年化,0.37393359401911064,-0.14853794404072673,0,fraction
U1,0,F120,最大回撤,最大回撤,0.38579671303158497,-0.08340889137375795,14,fraction
U1,0,F120,Calmar,Calmar,0.9695468842901099,-0.13998900479098414,0,ratio
U1,0,F120,Sharpe,Sharpe,1.1430808460714892,-0.0882048204730318,1,ratio
U1,0,F120,5年块中位,互不重叠5年块中位,0.46385679221285525,-0.1822363899785694,0,fraction
U1,0,F120,滚3中位,滚动3年年化中位,0.3462489283868858,-0.1414830435825628,0,fraction
U1,0,F120,滚3回撤,滚动3年回撤中位,0.3443416814971906,-0.089221622576243,14,fraction
U1,0,F120,逐年中位,逐年收益中位,0.4504747690946538,-0.14920359176691994,0,fraction
U1,0,F120,逐年最差,逐年最差,-0.2550563331056238,-0.0008217095926879026,7,fraction
U1,0,F120,换手,年均换手,4.699139659596743,-1.273753856918781,13,ratio
U1,0,F120,仓位,平均仓位,1.0837489654337336,-0.40687861129874325,14,fraction
U1,0,F120,top1,单票权重中位,0.5594283798463436,-0.038324319695776654,,descriptive
U1,0,F120,top1_p90,单票权重P90,0.6229273597515893,-0.08550264801730983,,descriptive
U1,0,F120,top1_max,单票权重最大,0.7049156190552723,-0.18357859061817694,,descriptive
U1,0,F120,top1_over60,单票超60%天数占比,0.2880074858018533,-0.20906930203109197,,descriptive
U1,0,F120,top3,前三权重中位,1.0198941156348307,-0.2966256369655029,,descriptive
U1,0,F120,positions,持仓数中位,6.0,-1.0,,descriptive
U1,0,F120,rolling10_cagr,滚动10年年化中位,0.34472120642771154,-0.14389380544478747,,descriptive
U1,0,F140,滚5中位,滚动5年年化中位,0.4339615507541865,-0.11608311242058744,0,fraction
U1,0,F140,滚5P25,滚动5年年化P25,0.32668323823523326,-0.09088480780441133,0,fraction
U1,0,F140,滚5最差,滚动5年年化最差,0.09920170977141174,-0.042243042749425475,3,fraction
U1,0,F140,滚5回撤,滚动5年回撤中位,0.39760150190179294,-0.06360373551211695,14,fraction
U1,0,F140,滚5Calmar,滚动5年Calmar中位,1.024761483800888,-0.13412091165174317,2,ratio
U1,0,F140,滚5Sharpe,滚动5年Sharpe中位,1.1527687358729826,-0.09086157361369585,1,ratio
U1,0,F140,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
U1,0,F140,年化,年化,0.4059473666566644,-0.11071499132717133,0,fraction
U1,0,F140,最大回撤,最大回撤,0.42421522578321785,-0.04441117910073933,14,fraction
U1,0,F140,Calmar,Calmar,0.9333553604079285,-0.13515570010577116,0,ratio
U1,0,F140,Sharpe,Sharpe,1.1293197302696227,-0.08891518019069478,0,ratio
U1,0,F140,5年块中位,互不重叠5年块中位,0.5086178224103526,-0.13538918049598714,0,fraction
U1,0,F140,滚3中位,滚动3年年化中位,0.38112527606467006,-0.09906712574463061,0,fraction
U1,0,F140,滚3回撤,滚动3年回撤中位,0.37114136700615585,-0.04384333522108835,14,fraction
U1,0,F140,逐年中位,逐年收益中位,0.40561280521603316,-0.1747399185580299,0,fraction
U1,0,F140,逐年最差,逐年最差,-0.2788704108398102,-0.0053544757580232805,6,fraction
U1,0,F140,换手,年均换手,6.096941042343463,0.07903183795783386,5,ratio
U1,0,F140,仓位,平均仓位,1.2451023423621228,-0.244304150868644,14,fraction
U1,0,F140,top1,单票权重中位,0.5539819343302428,-0.04359525275146253,,descriptive
U1,0,F140,top1_p90,单票权重P90,0.6214306755610465,-0.08610981916027327,,descriptive
U1,0,F140,top1_max,单票权重最大,0.69071424609079,-0.19605536728027628,,descriptive
U1,0,F140,top1_over60,单票超60%天数占比,0.2531123936122568,-0.22990612480726122,,descriptive
U1,0,F140,top3,前三权重中位,1.1100440577580508,-0.21072228913872815,,descriptive
U1,0,F140,positions,持仓数中位,6.0,-1.0,,descriptive
U1,0,F140,rolling10_cagr,滚动10年年化中位,0.383464499440375,-0.10399326384915564,,descriptive
U1,0,P24V30,滚5中位,滚动5年年化中位,0.3581935546855103,-0.18768272033776923,0,fraction
U1,0,P24V30,滚5P25,滚动5年年化P25,0.27496696045581603,-0.14700738653559442,0,fraction
U1,0,P24V30,滚5最差,滚动5年年化最差,0.10882820313883534,-0.025810943114381812,1,fraction
U1,0,P24V30,滚5回撤,滚动5年回撤中位,0.32832424945410904,-0.13242592915557327,14,fraction
U1,0,P24V30,滚5Calmar,滚动5年Calmar中位,1.1195356547216235,-0.11151861782440964,2,ratio
U1,0,P24V30,滚5Sharpe,滚动5年Sharpe中位,1.2056623970425888,-0.07558159699497224,2,ratio
U1,0,P24V30,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
U1,0,P24V30,年化,年化,0.34920032067540974,-0.1722066422258708,0,fraction
U1,0,P24V30,最大回撤,最大回撤,0.36376620465186765,-0.10335498863895382,14,fraction
U1,0,P24V30,Calmar,Calmar,0.9232764725411517,-0.1500015180967788,3,ratio
U1,0,P24V30,Sharpe,Sharpe,1.1847480245816495,-0.07707738057769642,1,ratio
U1,0,P24V30,5年块中位,互不重叠5年块中位,0.423553705084637,-0.2167247107230173,0,fraction
U1,0,P24V30,滚3中位,滚动3年年化中位,0.3398875785078729,-0.14890385365648573,0,fraction
U1,0,P24V30,滚3回撤,滚动3年回撤中位,0.3064030279470969,-0.12089840199352264,14,fraction
U1,0,P24V30,逐年中位,逐年收益中位,0.3835037871117106,-0.21900927909361223,0,fraction
U1,0,P24V30,逐年最差,逐年最差,-0.2191572809017352,0.06582147214845419,12,fraction
U1,0,P24V30,换手,年均换手,6.551567177141958,0.4802265393387444,0,ratio
U1,0,P24V30,仓位,平均仓位,1.0765673547583519,-0.3955476048834944,14,fraction
U1,0,P24V30,top1,单票权重中位,0.4864907134517655,-0.1085906510057357,,descriptive
U1,0,P24V30,top1_p90,单票权重P90,0.6040715591936093,-0.10035672448500083,,descriptive
U1,0,P24V30,top1_max,单票权重最大,0.6842087775988162,-0.20263402112854723,,descriptive
U1,0,P24V30,top1_over60,单票超60%天数占比,0.1189495881999215,-0.36028081815585383,,descriptive
U1,0,P24V30,top3,前三权重中位,0.9611873556227066,-0.3565284887251445,,descriptive
U1,0,P24V30,positions,持仓数中位,6.0,-1.0,,descriptive
U1,0,P24V30,rolling10_cagr,滚动10年年化中位,0.3329279629532912,-0.15984265898928463,,descriptive
U2,0,BASE,滚5中位,滚动5年年化中位,0.5716653046477205,0.0,0,fraction
U2,0,BASE,滚5P25,滚动5年年化P25,0.435654162480144,0.0,0,fraction
U2,0,BASE,滚5最差,滚动5年年化最差,0.23395501055287726,0.0,0,fraction
U2,0,BASE,滚5回撤,滚动5年回撤中位,0.48704956473451605,0.0,0,fraction
U2,0,BASE,滚5Calmar,滚动5年Calmar中位,1.256792745207393,0.0,0,ratio
U2,0,BASE,滚5Sharpe,滚动5年Sharpe中位,1.268716429323603,0.0,0,ratio
U2,0,BASE,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
U2,0,BASE,年化,年化,0.5344549070463096,0.0,0,fraction
U2,0,BASE,最大回撤,最大回撤,0.49556579955411456,0.0,0,fraction
U2,0,BASE,Calmar,Calmar,1.0744766354698938,0.0,0,ratio
U2,0,BASE,Sharpe,Sharpe,1.2358502730557697,0.0,0,ratio
U2,0,BASE,5年块中位,互不重叠5年块中位,0.6945666357586364,0.0,0,fraction
U2,0,BASE,滚3中位,滚动3年年化中位,0.5148710777189652,0.0,0,fraction
U2,0,BASE,滚3回撤,滚动3年回撤中位,0.42395829315654376,0.0,0,fraction
U2,0,BASE,逐年中位,逐年收益中位,0.4774041236864266,0.0,0,fraction
U2,0,BASE,逐年最差,逐年最差,-0.26048424841341095,0.0,0,fraction
U2,0,BASE,换手,年均换手,5.943744071461713,0.0,0,ratio
U2,0,BASE,仓位,平均仓位,1.521448150331919,0.0,0,fraction
U2,0,BASE,top1,单票权重中位,0.606230446208066,0.0,,descriptive
U2,0,BASE,top1_p90,单票权重P90,0.7277412953544399,0.0,,descriptive
U2,0,BASE,top1_max,单票权重最大,0.9643711627623021,0.0,,descriptive
U2,0,BASE,top1_over60,单票超60%天数占比,0.5588771603540192,0.0,,descriptive
U2,0,BASE,top3,前三权重中位,1.343926939882991,0.0,,descriptive
U2,0,BASE,positions,持仓数中位,7.0,0.0,,descriptive
U2,0,BASE,rolling10_cagr,滚动10年年化中位,0.510435872226913,0.0,,descriptive
U2,0,P24,滚5中位,滚动5年年化中位,0.4261698980368487,-0.13230899771956917,0,fraction
U2,0,P24,滚5P25,滚动5年年化P25,0.3615438422354851,-0.0712683854780406,2,fraction
U2,0,P24,滚5最差,滚动5年年化最差,0.23807048677452836,0.0016454646887099633,8,fraction
U2,0,P24,滚5回撤,滚动5年回撤中位,0.39134514314018576,-0.10058273982104882,14,fraction
U2,0,P24,滚5Calmar,滚动5年Calmar中位,1.2617559455305571,-0.02278183688613944,5,ratio
U2,0,P24,滚5Sharpe,滚动5年Sharpe中位,1.1883691158954028,-0.0547424610405165,2,ratio
U2,0,P24,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
U2,0,P24,年化,年化,0.4431558966896426,-0.0909810063369565,0,fraction
U2,0,P24,最大回撤,最大回撤,0.436729453497585,-0.05717913821209991,14,fraction
U2,0,P24,Calmar,Calmar,1.0420868504423266,-0.06509074131670306,4,ratio
U2,0,P24,Sharpe,Sharpe,1.201903427216883,-0.029216168247984564,3,ratio
U2,0,P24,5年块中位,互不重叠5年块中位,0.55327067095153,-0.1357817694968993,0,fraction
U2,0,P24,滚3中位,滚动3年年化中位,0.4127936558668638,-0.0984465956016708,0,fraction
U2,0,P24,滚3回撤,滚动3年回撤中位,0.3256696869347317,-0.10476927946270315,14,fraction
U2,0,P24,逐年中位,逐年收益中位,0.38040986023516987,-0.09398304779680666,2,fraction
U2,0,P24,逐年最差,逐年最差,-0.2236202356222728,0.04183988334686772,13,fraction
U2,0,P24,换手,年均换手,6.325110115247195,0.4194104314952716,3,ratio
U2,0,P24,仓位,平均仓位,1.2988476229998458,-0.2250652133337564,14,fraction
U2,0,P24,top1,单票权重中位,0.5538324603158558,-0.05478193492065059,,descriptive
U2,0,P24,top1_p90,单票权重P90,0.6311674756796304,-0.09712793129316322,,descriptive
U2,0,P24,top1_max,单票权重最大,0.7240411108764304,-0.23174154835750205,,descriptive
U2,0,P24,top1_over60,单票超60%天数占比,0.27326196149140314,-0.28104500320585024,,descriptive
U2,0,P24,top3,前三权重中位,1.143930767973898,-0.19756661724303903,,descriptive
U2,0,P24,positions,持仓数中位,6.0,-1.0,,descriptive
U2,0,P24,rolling10_cagr,滚动10年年化中位,0.40402971915471664,-0.10134248782857158,,descriptive
U2,0,P28,滚5中位,滚动5年年化中位,0.5159962757883606,-0.05981092795428822,1,fraction
U2,0,P28,滚5P25,滚动5年年化P25,0.39870709692203155,-0.034874725199105505,1,fraction
U2,0,P28,滚5最差,滚动5年年化最差,0.22981850320467145,-0.0007007927224966792,7,fraction
U2,0,P28,滚5回撤,滚动5年回撤中位,0.4489843367134321,-0.04420609862233865,14,fraction
U2,0,P28,滚5Calmar,滚动5年Calmar中位,1.1966598575848457,-0.06632191905856216,2,ratio
U2,0,P28,滚5Sharpe,滚动5年Sharpe中位,1.2056216157967778,-0.04582731741151802,1,ratio
U2,0,P28,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
U2,0,P28,年化,年化,0.50662455357615,-0.02942650630786625,1,fraction
U2,0,P28,最大回撤,最大回撤,0.47301340335076303,-0.025902598529177978,13,fraction
U2,0,P28,Calmar,Calmar,1.0514404489189286,-0.008571530422550877,6,ratio
U2,0,P28,Sharpe,Sharpe,1.223744902457927,-0.01674554721078725,2,ratio
U2,0,P28,5年块中位,互不重叠5年块中位,0.6404111469622655,-0.0580161436289412,0,fraction
U2,0,P28,滚3中位,滚动3年年化中位,0.4678049938570904,-0.0359491899136547,0,fraction
U2,0,P28,滚3回撤,滚动3年回撤中位,0.39689664620707915,-0.022020537189108735,14,fraction
U2,0,P28,逐年中位,逐年收益中位,0.47746471255656947,0.017343538830296712,8,fraction
U2,0,P28,逐年最差,逐年最差,-0.25843937697112,0.013856388814729392,8,fraction
U2,0,P28,换手,年均换手,6.4460854031073485,0.4852828672512768,1,ratio
U2,0,P28,仓位,平均仓位,1.4594464569746157,-0.05723142028457184,14,fraction
U2,0,P28,top1,单票权重中位,0.5845387778338869,-0.022451396271949642,,descriptive
U2,0,P28,top1_p90,单票权重P90,0.6527503549349369,-0.0757304376621295,,descriptive
U2,0,P28,top1_max,单票权重最大,0.7848962921567724,-0.1777652999062705,,descriptive
U2,0,P28,top1_over60,单票超60%天数占比,0.41358210062730894,-0.15099934317638933,,descriptive
U2,0,P28,top3,前三权重中位,1.2926357530172046,-0.05773428233498479,,descriptive
U2,0,P28,positions,持仓数中位,6.0,0.0,,descriptive
U2,0,P28,rolling10_cagr,滚动10年年化中位,0.4660924751411776,-0.0461468102160415,,descriptive
U2,0,V30L60,滚5中位,滚动5年年化中位,0.40924934386978973,-0.15849998599508486,0,fraction
U2,0,V30L60,滚5P25,滚动5年年化P25,0.3446536285404491,-0.09237751135153116,1,fraction
U2,0,V30L60,滚5最差,滚动5年年化最差,0.249911593993014,-0.00235291520046943,5,fraction
U2,0,V30L60,滚5回撤,滚动5年回撤中位,0.33012738640183903,-0.15700341799507223,14,fraction
U2,0,V30L60,滚5Calmar,滚动5年Calmar中位,1.279843264815553,0.030333825570679873,11,ratio
U2,0,V30L60,滚5Sharpe,滚动5年Sharpe中位,1.221047030999786,-0.034222162907014964,5,ratio
U2,0,V30L60,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
U2,0,V30L60,年化,年化,0.39420970882684403,-0.1385088502527988,0,fraction
U2,0,V30L60,最大回撤,最大回撤,0.36554276750569364,-0.13440370419196107,14,fraction
U2,0,V30L60,Calmar,Calmar,1.0934658002440814,0.000793551536447834,7,ratio
U2,0,V30L60,Sharpe,Sharpe,1.1939003111036262,-0.048559915815989174,1,ratio
U2,0,V30L60,5年块中位,互不重叠5年块中位,0.4895260527597252,-0.2012482910011873,0,fraction
U2,0,V30L60,滚3中位,滚动3年年化中位,0.39669221067862726,-0.1270769015489227,0,fraction
U2,0,V30L60,滚3回撤,滚动3年回撤中位,0.2975848462155635,-0.12010829140097884,14,fraction
U2,0,V30L60,逐年中位,逐年收益中位,0.39418645029207733,-0.13816235649844072,1,fraction
U2,0,V30L60,逐年最差,逐年最差,-0.2145610580697319,0.05104589058296849,14,fraction
U2,0,V30L60,换手,年均换手,6.3073315307310285,0.3407371098454366,1,ratio
U2,0,V30L60,仓位,平均仓位,1.2456739086810154,-0.2665279095636076,14,fraction
U2,0,V30L60,top1,单票权重中位,0.5418945909627108,-0.06499017793448497,,descriptive
U2,0,V30L60,top1_p90,单票权重P90,0.6282987081426155,-0.1003179578431187,,descriptive
U2,0,V30L60,top1_max,单票权重最大,0.7236267439101074,-0.2399773910473516,,descriptive
U2,0,V30L60,top1_over60,单票超60%天数占比,0.30378400344217626,-0.2466618197681746,,descriptive
U2,0,V30L60,top3,前三权重中位,0.9998353553639381,-0.34526213617707113,,descriptive
U2,0,V30L60,positions,持仓数中位,6.0,-1.0,,descriptive
U2,0,V30L60,rolling10_cagr,滚动10年年化中位,0.3963486081609622,-0.12209743875375911,,descriptive
U2,0,F100,滚5中位,滚动5年年化中位,0.3228388038672333,-0.23803267696579222,0,fraction
U2,0,F100,滚5P25,滚动5年年化P25,0.21528680644770348,-0.19585218173610064,0,fraction
U2,0,F100,滚5最差,滚动5年年化最差,0.10820389059794056,-0.09854184385961795,0,fraction
U2,0,F100,滚5回撤,滚动5年回撤中位,0.3177178495545451,-0.17375230041745027,14,fraction
U2,0,F100,滚5Calmar,滚动5年Calmar中位,1.047796856983923,-0.15504773666764715,2,ratio
U2,0,F100,滚5Sharpe,滚动5年Sharpe中位,1.0703931519588434,-0.1681177782144958,0,ratio
U2,0,F100,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
U2,0,F100,年化,年化,0.30544538537336585,-0.22632404735709244,0,fraction
U2,0,F100,最大回撤,最大回撤,0.3699725025510588,-0.1285353650647208,14,fraction
U2,0,F100,Calmar,Calmar,0.8347482974840121,-0.24707805684403256,0,ratio
U2,0,F100,Sharpe,Sharpe,1.0615465680631653,-0.16053301085357946,0,ratio
U2,0,F100,5年块中位,互不重叠5年块中位,0.4065333400908268,-0.2906956012810568,0,fraction
U2,0,F100,滚3中位,滚动3年年化中位,0.2941956511836029,-0.20859796720775703,0,fraction
U2,0,F100,滚3回撤,滚动3年回撤中位,0.27824400954672834,-0.16203316760290615,14,fraction
U2,0,F100,逐年中位,逐年收益中位,0.3095606331723762,-0.16271544013741684,0,fraction
U2,0,F100,逐年最差,逐年最差,-0.213438057061119,0.05199450706384484,14,fraction
U2,0,F100,换手,年均换手,3.894459652349428,-2.076812767271709,14,ratio
U2,0,F100,仓位,平均仓位,0.924107352763974,-0.5964038663416267,14,fraction
U2,0,F100,top1,单票权重中位,0.5525537646378632,-0.05422163644583655,,descriptive
U2,0,F100,top1_p90,单票权重P90,0.6650139850513731,-0.06196310209918754,,descriptive
