group,arm,start,year,complete_year,return_
full,V25,2012-11-01,2023,True,0.4748284373228484
full,V25,2012-11-01,2024,True,0.3478550809251364
full,V25,2012-11-01,2025,True,0.5535958226996887
full,V25,2012-11-01,2026,False,0.07122262364176257
full,V25,2013-05-01,2013,False,-0.04175786925110969
full,V25,2013-05-01,2014,True,0.360847938956516
full,V25,2013-05-01,2015,True,0.19283424538745098
full,V25,2013-05-01,2016,True,0.09193765501117346
full,V25,2013-05-01,2017,True,0.7128044842126597
full,V25,2013-05-01,2018,True,0.01494073148224584
full,V25,2013-05-01,2019,True,1.0847998263409773
full,V25,2013-05-01,2020,True,0.07208536704322621
full,V25,2013-05-01,2021,True,0.6120071847675579
full,V25,2013-05-01,2022,True,0.041342874749516145
full,V25,2013-05-01,2023,True,0.3686156258268922
full,V25,2013-05-01,2024,True,0.27969254032076263
full,V25,2013-05-01,2025,True,0.5431036576721686
full,V25,2013-05-01,2026,False,0.07883535773271966
full,V25,2013-11-01,2013,False,0.09088242185666662
full,V25,2013-11-01,2014,True,0.29288118097596727
full,V25,2013-11-01,2015,True,0.17518201899625718
full,V25,2013-11-01,2016,True,0.08969346298876912
full,V25,2013-11-01,2017,True,0.7166463575684927
full,V25,2013-11-01,2018,True,0.01993417194900826
full,V25,2013-11-01,2019,True,1.099176155354916
full,V25,2013-11-01,2020,True,0.06365649515078098
full,V25,2013-11-01,2021,True,0.6122421133871097
full,V25,2013-11-01,2022,True,0.03303714441488537
full,V25,2013-11-01,2023,True,0.39582220572896376
full,V25,2013-11-01,2024,True,0.3115954722701546
full,V25,2013-11-01,2025,True,0.509173777676811
full,V25,2013-11-01,2026,False,0.08092186621322073
full,V25,2014-05-01,2014,False,0.5860257923180654
full,V25,2014-05-01,2015,True,0.18511983033235935
full,V25,2014-05-01,2016,True,0.10150916872604787
full,V25,2014-05-01,2017,True,0.713831398016145
full,V25,2014-05-01,2018,True,0.018251414553603462
full,V25,2014-05-01,2019,True,1.0985704447646514
full,V25,2014-05-01,2020,True,0.06139842373644866
full,V25,2014-05-01,2021,True,0.5315229372238544
full,V25,2014-05-01,2022,True,-0.012109180821169852
full,V25,2014-05-01,2023,True,0.5075595797402357
full,V25,2014-05-01,2024,True,0.3672781506685432
full,V25,2014-05-01,2025,True,0.5185954938205626
full,V25,2014-05-01,2026,False,0.07897618371220072
full,V25,2014-11-01,2014,False,0.3270524492851332
full,V25,2014-11-01,2015,True,0.2179483645446494
full,V25,2014-11-01,2016,True,-0.09226318012974344
full,V25,2014-11-01,2017,True,0.7332563975123785
full,V25,2014-11-01,2018,True,0.016744503583216108
full,V25,2014-11-01,2019,True,1.0852379742386584
full,V25,2014-11-01,2020,True,0.12754912807367202
full,V25,2014-11-01,2021,True,0.6302443009832317
full,V25,2014-11-01,2022,True,0.02583875751337117
full,V25,2014-11-01,2023,True,0.507743798801302
full,V25,2014-11-01,2024,True,0.42511304625778634
full,V25,2014-11-01,2025,True,0.5557521988694061
full,V25,2014-11-01,2026,False,0.08460536928902251
full,V25,2015-05-01,2015,False,0.032474013856666595
full,V25,2015-05-01,2016,True,-0.09880010153083818
full,V25,2015-05-01,2017,True,0.726801991599116
full,V25,2015-05-01,2018,True,0.01861289372434527
full,V25,2015-05-01,2019,True,1.0862630692365558
full,V25,2015-05-01,2020,True,0.06558476088654275
full,V25,2015-05-01,2021,True,0.6118120912503078
full,V25,2015-05-01,2022,True,0.07917559035107757
full,V25,2015-05-01,2023,True,0.5086278456813051
full,V25,2015-05-01,2024,True,0.3051524983875893
full,V25,2015-05-01,2025,True,0.5455115201890375
full,V25,2015-05-01,2026,False,0.2716276389979324
full,V25,2015-11-01,2015,False,0.03258159018333329
full,V25,2015-11-01,2016,True,-0.10121271915571262
full,V25,2015-11-01,2017,True,0.7326701779090525
full,V25,2015-11-01,2018,True,0.016214859983870955
full,V25,2015-11-01,2019,True,1.095745531631863
full,V25,2015-11-01,2020,True,0.06684105668877671
full,V25,2015-11-01,2021,True,0.6102068304220043
full,V25,2015-11-01,2022,True,0.06664834007055265
full,V25,2015-11-01,2023,True,0.4547015950817057
full,V25,2015-11-01,2024,True,0.3118226868699747
full,V25,2015-11-01,2025,True,0.5473139717059687
full,V25,2015-11-01,2026,False,0.07615686098648644
full,V25,2016-05-01,2016,False,0.30544634730978304
full,V25,2016-05-01,2017,True,0.7190596604317221
full,V25,2016-05-01,2018,True,0.014282932257506875
full,V25,2016-05-01,2019,True,1.0858978684165512
full,V25,2016-05-01,2020,True,0.11313220086052822
full,V25,2016-05-01,2021,True,0.6379205058519135
full,V25,2016-05-01,2022,True,0.07621494357318914
full,V25,2016-05-01,2023,True,0.4469352340542805
full,V25,2016-05-01,2024,True,0.3549775345687449
full,V25,2016-05-01,2025,True,0.5846917530883464
full,V25,2016-05-01,2026,False,0.0555728227863268
full,V30,2009-11-01,2009,False,0.011998127513333179
full,V30,2009-11-01,2010,True,0.22892701917601177
full,V30,2009-11-01,2011,True,-0.19676844294698304
full,V30,2009-11-01,2012,True,0.12217393972177981
full,V30,2009-11-01,2013,True,-0.07542036753120973
full,V30,2009-11-01,2014,True,0.5348801490323367
full,V30,2009-11-01,2015,True,0.18256626593806713
full,V30,2009-11-01,2016,True,0.06875558848286345
full,V30,2009-11-01,2017,True,0.8165877082009352
full,V30,2009-11-01,2018,True,0.02121292013027598
full,V30,2009-11-01,2019,True,1.253112221077763
full,V30,2009-11-01,2020,True,0.031243965765565873
full,V30,2009-11-01,2021,True,0.3772915269981656
full,V30,2009-11-01,2022,True,-0.03280002163783424
full,V30,2009-11-01,2023,True,0.4307828302197676
full,V30,2009-11-01,2024,True,0.3595445050025643
full,V30,2009-11-01,2025,True,0.5566658375800093
full,V30,2009-11-01,2026,False,0.14549762848861558
full,V30,2010-05-01,2010,False,0.2699464341300004
full,V30,2010-05-01,2011,True,-0.19703244688133514
full,V30,2010-05-01,2012,True,0.12175141874084416
full,V30,2010-05-01,2013,True,-0.06928658860224479
full,V30,2010-05-01,2014,True,0.5123064623743188
full,V30,2010-05-01,2015,True,0.18399983481740767
full,V30,2010-05-01,2016,True,0.05946265683651175
full,V30,2010-05-01,2017,True,0.8155673807120316
full,V30,2010-05-01,2018,True,0.02060618639346412
full,V30,2010-05-01,2019,True,1.2649358972053526
full,V30,2010-05-01,2020,True,0.10080378515607435
full,V30,2010-05-01,2021,True,0.38704826610155796
full,V30,2010-05-01,2022,True,-0.034266178843381456
full,V30,2010-05-01,2023,True,0.43154141297546067
full,V30,2010-05-01,2024,True,0.3371414164442468
full,V30,2010-05-01,2025,True,0.6189810876939692
full,V30,2010-05-01,2026,False,0.052473377453463366
full,V30,2010-11-01,2010,False,0.009322805713333437
full,V30,2010-11-01,2011,True,-0.22534345823558444
full,V30,2010-11-01,2012,True,-0.007647667457803431
full,V30,2010-11-01,2013,True,-0.05535852001878805
full,V30,2010-11-01,2014,True,0.5249330605510136
full,V30,2010-11-01,2015,True,0.17361737913228747
full,V30,2010-11-01,2016,True,0.07264943735527507
full,V30,2010-11-01,2017,True,0.8151354806621447
full,V30,2010-11-01,2018,True,0.020743823804741934
full,V30,2010-11-01,2019,True,1.2528993013434513
full,V30,2010-11-01,2020,True,0.043544923233863164
full,V30,2010-11-01,2021,True,0.37657030988567874
full,V30,2010-11-01,2022,True,-0.017860803372437783
full,V30,2010-11-01,2023,True,0.5411721775614629
full,V30,2010-11-01,2024,True,0.3152642628664528
full,V30,2010-11-01,2025,True,0.5933414434864612
full,V30,2010-11-01,2026,False,0.05546024890441603
full,V30,2011-05-01,2011,False,-0.14627871176787122
full,V30,2011-05-01,2012,True,-0.007705569129111689
full,V30,2011-05-01,2013,True,-0.052562738411069176
full,V30,2011-05-01,2014,True,0.5119668269496678
full,V30,2011-05-01,2015,True,0.16110330055790256
full,V30,2011-05-01,2016,True,0.07050080621608013
full,V30,2011-05-01,2017,True,0.8149360873762284
full,V30,2011-05-01,2018,True,0.020942435470436616
full,V30,2011-05-01,2019,True,1.253873199235509
full,V30,2011-05-01,2020,True,0.0456149178130425
full,V30,2011-05-01,2021,True,0.536499584327151
full,V30,2011-05-01,2022,True,0.015393693901177175
full,V30,2011-05-01,2023,True,0.51259014458117
full,V30,2011-05-01,2024,True,0.37110012869740916
full,V30,2011-05-01,2025,True,0.6202898008387887
full,V30,2011-05-01,2026,False,0.0972379234397327
full,V30,2011-11-01,2011,False,-0.03366652753999988
full,V30,2011-11-01,2012,True,-0.00768373978471204
full,V30,2011-11-01,2013,True,-0.07304609065228262
full,V30,2011-11-01,2014,True,0.5312612153517076
full,V30,2011-11-01,2015,True,0.15857448948268194
full,V30,2011-11-01,2016,True,0.06536508675674058
full,V30,2011-11-01,2017,True,0.815696437374481
full,V30,2011-11-01,2018,True,0.020556028632380707
full,V30,2011-11-01,2019,True,1.2644307357017253
full,V30,2011-11-01,2020,True,0.020521910568718882
full,V30,2011-11-01,2021,True,0.4656342785818832
full,V30,2011-11-01,2022,True,0.0014768583837407867
full,V30,2011-11-01,2023,True,0.4112857017618792
full,V30,2011-11-01,2024,True,0.35423822661809745
full,V30,2011-11-01,2025,True,0.502398213271396
full,V30,2011-11-01,2026,False,0.13668598876799676
full,V30,2012-05-01,2012,False,-0.08879685359526335
full,V30,2012-05-01,2013,True,-0.06885642225537603
full,V30,2012-05-01,2014,True,0.5479732065901715
full,V30,2012-05-01,2015,True,0.1666798904814717
full,V30,2012-05-01,2016,True,0.06956989351668508
full,V30,2012-05-01,2017,True,0.8154629587673148
full,V30,2012-05-01,2018,True,0.020572122290859918
full,V30,2012-05-01,2019,True,1.2647431453829427
full,V30,2012-05-01,2020,True,0.07633839804609144
full,V30,2012-05-01,2021,True,0.4168162299270328
full,V30,2012-05-01,2022,True,0.03597011634136016
full,V30,2012-05-01,2023,True,0.5305690290982401
full,V30,2012-05-01,2024,True,0.327663023242704
full,V30,2012-05-01,2025,True,0.6233163717566914
full,V30,2012-05-01,2026,False,0.02061164161369433
full,V30,2012-11-01,2012,False,0.1303051936305517
full,V30,2012-11-01,2013,True,-0.0949700720557245
full,V30,2012-11-01,2014,True,0.5496720822649896
full,V30,2012-11-01,2015,True,0.17168139244370662
full,V30,2012-11-01,2016,True,0.06330976904682029
full,V30,2012-11-01,2017,True,0.8121364794150434
full,V30,2012-11-01,2018,True,0.020700523200167353
full,V30,2012-11-01,2019,True,1.2655651127065046
full,V30,2012-11-01,2020,True,0.04974508958465873
full,V30,2012-11-01,2021,True,0.5011701754139128
full,V30,2012-11-01,2022,True,0.019124550823137243
full,V30,2012-11-01,2023,True,0.5035459665964321
full,V30,2012-11-01,2024,True,0.32486942913990347
full,V30,2012-11-01,2025,True,0.5925915324353499
full,V30,2012-11-01,2026,False,-0.010728096826817524
full,V30,2013-05-01,2013,False,-0.05999075631856299
full,V30,2013-05-01,2014,True,0.467570837335636
full,V30,2013-05-01,2015,True,0.16141101854154383
full,V30,2013-05-01,2016,True,0.06791190063906694
full,V30,2013-05-01,2017,True,0.8139093116717286
full,V30,2013-05-01,2018,True,0.02130104168998126
full,V30,2013-05-01,2019,True,1.252398358570062
full,V30,2013-05-01,2020,True,0.02255173089830209
full,V30,2013-05-01,2021,True,0.29868919959015794
full,V30,2013-05-01,2022,True,-0.032695064800678963
full,V30,2013-05-01,2023,True,0.5410407005131426
full,V30,2013-05-01,2024,True,0.33948811453046335
full,V30,2013-05-01,2025,True,0.5866179563269505
full,V30,2013-05-01,2026,False,0.09086198675383295
full,V30,2013-11-01,2013,False,0.10147938263446799
full,V30,2013-11-01,2014,True,0.43321684962465445
full,V30,2013-11-01,2015,True,0.18351340611595113
full,V30,2013-11-01,2016,True,0.07796602752905057
full,V30,2013-11-01,2017,True,0.8121697262368541
full,V30,2013-11-01,2018,True,0.020856875631013683
full,V30,2013-11-01,2019,True,1.2664377257991322
full,V30,2013-11-01,2020,True,0.05372053304375335
full,V30,2013-11-01,2021,True,0.3807305317720555
full,V30,2013-11-01,2022,True,-0.013020426629421489
full,V30,2013-11-01,2023,True,0.5385655339934905
full,V30,2013-11-01,2024,True,0.3223894304684636
full,V30,2013-11-01,2025,True,0.6206534291006722
full,V30,2013-11-01,2026,False,0.016483926446144492
full,V30,2014-05-01,2014,False,0.6271157561822207
full,V30,2014-05-01,2015,True,0.20382176354580883
full,V30,2014-05-01,2016,True,0.07934556806463822
full,V30,2014-05-01,2017,True,0.8157993136375283
full,V30,2014-05-01,2018,True,0.020377936999985247
full,V30,2014-05-01,2019,True,1.2652271533872161
full,V30,2014-05-01,2020,True,0.057279764532915056
full,V30,2014-05-01,2021,True,0.5359766093760643
full,V30,2014-05-01,2022,True,0.01563496770633921
full,V30,2014-05-01,2023,True,0.5314699662102693
full,V30,2014-05-01,2024,True,0.29275560676636925
full,V30,2014-05-01,2025,True,0.6208634107330664
full,V30,2014-05-01,2026,False,0.030583181943110382
full,V30,2014-11-01,2014,False,0.42995982971813085
full,V30,2014-11-01,2015,True,0.20469665351673805
full,V30,2014-11-01,2016,True,0.004526800105759232
full,V30,2014-11-01,2017,True,0.8824656748353155
full,V30,2014-11-01,2018,True,0.02235845881100329
full,V30,2014-11-01,2019,True,1.2467075275669126
full,V30,2014-11-01,2020,True,0.06374290045335473
full,V30,2014-11-01,2021,True,0.3336053473378733
full,V30,2014-11-01,2022,True,0.018696425870526
full,V30,2014-11-01,2023,True,0.5381479512918752
full,V30,2014-11-01,2024,True,0.36733736139995443
full,V30,2014-11-01,2025,True,0.6052556330218635
full,V30,2014-11-01,2026,False,0.07248802541493782
full,V30,2015-05-01,2015,False,0.032474013856666595
full,V30,2015-05-01,2016,True,-0.09982135103607959
full,V30,2015-05-01,2017,True,0.8020034016151936
full,V30,2015-05-01,2018,True,0.020998788495947718
full,V30,2015-05-01,2019,True,1.2519808236297618
full,V30,2015-05-01,2020,True,0.09172733697401592
full,V30,2015-05-01,2021,True,0.40279951131781466
full,V30,2015-05-01,2022,True,-0.05186193268620898
full,V30,2015-05-01,2023,True,0.42149280313258064
full,V30,2015-05-01,2024,True,0.36168780401205747
full,V30,2015-05-01,2025,True,0.5331197314425273
full,V30,2015-05-01,2026,False,0.14722966489209033
full,V30,2015-11-01,2015,False,0.03258159018333329
full,V30,2015-11-01,2016,True,-0.10300032967311046
full,V30,2015-11-01,2017,True,0.8027110674114262
full,V30,2015-11-01,2018,True,0.02123338121422491
full,V30,2015-11-01,2019,True,1.2515858268915148
full,V30,2015-11-01,2020,True,0.11621080673741613
full,V30,2015-11-01,2021,True,0.5417535647327294
full,V30,2015-11-01,2022,True,0.021858201607034777
full,V30,2015-11-01,2023,True,0.41766795530669576
full,V30,2015-11-01,2024,True,0.3369823611128202
full,V30,2015-11-01,2025,True,0.6263763453772935
full,V30,2015-11-01,2026,False,0.023822438635674015
full,V30,2016-05-01,2016,False,0.31210126624871193
full,V30,2016-05-01,2017,True,0.8144687948690181
full,V30,2016-05-01,2018,True,0.02093921076138039
full,V30,2016-05-01,2019,True,1.253166934480396
full,V30,2016-05-01,2020,True,0.09479683170837161
full,V30,2016-05-01,2021,True,0.39738512135871806
full,V30,2016-05-01,2022,True,-0.029874931402659177
full,V30,2016-05-01,2023,True,0.4994268276925291
full,V30,2016-05-01,2024,True,0.319149710744165
full,V30,2016-05-01,2025,True,0.6093242359233395
full,V30,2016-05-01,2026,False,0.024142973260635525
full,V35,2009-11-01,2009,False,0.011998127513333179
full,V35,2009-11-01,2010,True,0.22892701917601177
full,V35,2009-11-01,2011,True,-0.23417818293293324
full,V35,2009-11-01,2012,True,0.13609055190034924
full,V35,2009-11-01,2013,True,-0.10254396781534147
full,V35,2009-11-01,2014,True,0.5880362970400328
full,V35,2009-11-01,2015,True,0.1474646004384188
full,V35,2009-11-01,2016,True,0.07684228962315709
full,V35,2009-11-01,2017,True,0.8044526607063178
full,V35,2009-11-01,2018,True,0.029171733543187806
full,V35,2009-11-01,2019,True,1.4264785035749505
full,V35,2009-11-01,2020,True,0.17613638689590627
full,V35,2009-11-01,2021,True,0.42277416656646305
full,V35,2009-11-01,2022,True,-0.09205264621030163
full,V35,2009-11-01,2023,True,0.4063656569109404
full,V35,2009-11-01,2024,True,0.35493112800200133
full,V35,2009-11-01,2025,True,0.5767568915062873
full,V35,2009-11-01,2026,False,0.3178593161570231
full,V35,2010-05-01,2010,False,0.2699464341300004
full,V35,2010-05-01,2011,True,-0.234400283786524
full,V35,2010-05-01,2012,True,0.13144111520033208
full,V35,2010-05-01,2013,True,-0.0814757941696247
full,V35,2010-05-01,2014,True,0.5534589068822036
full,V35,2010-05-01,2015,True,0.15950610502116813
full,V35,2010-05-01,2016,True,0.07158298106567762
full,V35,2010-05-01,2017,True,0.8055759104856319
full,V35,2010-05-01,2018,True,0.02962877831837507
full,V35,2010-05-01,2019,True,1.3361937928877068
full,V35,2010-05-01,2020,True,0.11453574720403359
full,V35,2010-05-01,2021,True,0.38982113565710685
full,V35,2010-05-01,2022,True,-0.03805996582709459
full,V35,2010-05-01,2023,True,0.5466006685907117
full,V35,2010-05-01,2024,True,0.3148524443911729
full,V35,2010-05-01,2025,True,0.6550648889907722
full,V35,2010-05-01,2026,False,0.20966476712666626
full,V35,2010-11-01,2010,False,0.009322805713333437
full,V35,2010-11-01,2011,True,-0.2317754035386964
full,V35,2010-11-01,2012,True,-0.0005135536180304046
full,V35,2010-11-01,2013,True,-0.07098035735143526
full,V35,2010-11-01,2014,True,0.5293857409223011
full,V35,2010-11-01,2015,True,0.16852540123690174
full,V35,2010-11-01,2016,True,0.06751749749579039
full,V35,2010-11-01,2017,True,0.807208261045476
full,V35,2010-11-01,2018,True,0.03519050500017573
full,V35,2010-11-01,2019,True,1.3365442173328814
full,V35,2010-11-01,2020,True,0.17151464586863585
full,V35,2010-11-01,2021,True,0.34467266956925857
full,V35,2010-11-01,2022,True,-0.008323932900739295
full,V35,2010-11-01,2023,True,0.47783483087146195
full,V35,2010-11-01,2024,True,0.32458608562496627
full,V35,2010-11-01,2025,True,0.5735558915333745
full,V35,2010-11-01,2026,False,0.23918924949084586
full,V35,2011-05-01,2011,False,-0.14865832333307993
full,V35,2011-05-01,2012,True,-0.0005434709839021723
full,V35,2011-05-01,2013,True,-0.07290589285272597
full,V35,2011-05-01,2014,True,0.5599403449859026
full,V35,2011-05-01,2015,True,0.16547423570824749
full,V35,2011-05-01,2016,True,0.07141106003918107
full,V35,2011-05-01,2017,True,0.8071224508889281
full,V35,2011-05-01,2018,True,0.03507724907370657
full,V35,2011-05-01,2019,True,1.3343001301513002
full,V35,2011-05-01,2020,True,0.18289242180992016
full,V35,2011-05-01,2021,True,0.4253909981205817
full,V35,2011-05-01,2022,True,-0.07004400457770998
full,V35,2011-05-01,2023,True,0.40580479091008503
full,V35,2011-05-01,2024,True,0.31229124152591137
full,V35,2011-05-01,2025,True,0.6798160921275087
full,V35,2011-05-01,2026,False,0.21672089691631635
full,V35,2011-11-01,2011,False,-0.03366652753999988
full,V35,2011-11-01,2012,True,-0.0006792444705139289
full,V35,2011-11-01,2013,True,-0.06974249889617745
full,V35,2011-11-01,2014,True,0.5581873448010561
full,V35,2011-11-01,2015,True,0.15693814429907804
full,V35,2011-11-01,2016,True,0.0720501243177134
full,V35,2011-11-01,2017,True,0.8080583865105884
full,V35,2011-11-01,2018,True,0.03641924023817067
full,V35,2011-11-01,2019,True,1.3350741141021345
full,V35,2011-11-01,2020,True,0.11500120785540768
full,V35,2011-11-01,2021,True,0.282858699124511
full,V35,2011-11-01,2022,True,-0.08116158610990576
full,V35,2011-11-01,2023,True,0.4277413737957083
full,V35,2011-11-01,2024,True,0.35579193163072453
full,V35,2011-11-01,2025,True,0.5753446447322554
full,V35,2011-11-01,2026,False,0.2931765396534327
full,V35,2012-05-01,2012,False,-0.06447229809934829
full,V35,2012-05-01,2013,True,-0.1100451798072909
full,V35,2012-05-01,2014,True,0.5575486456823615
full,V35,2012-05-01,2015,True,0.16306397121659733
full,V35,2012-05-01,2016,True,0.07225572722944285
full,V35,2012-05-01,2017,True,0.8076219093851413
full,V35,2012-05-01,2018,True,0.03504931397360078
full,V35,2012-05-01,2019,True,1.3354463705146689
full,V35,2012-05-01,2020,True,0.16774320458311798
full,V35,2012-05-01,2021,True,0.500914858371132
full,V35,2012-05-01,2022,True,0.006500646856333336
full,V35,2012-05-01,2023,True,0.5219680462483112
full,V35,2012-05-01,2024,True,0.3446681526923885
full,V35,2012-05-01,2025,True,0.6946797870560912
full,V35,2012-05-01,2026,False,0.2238463435515654
full,V35,2012-11-01,2012,False,0.16655477058740864
full,V35,2012-11-01,2013,True,-0.047121556905031725
full,V35,2012-11-01,2014,True,0.556062999033125
full,V35,2012-11-01,2015,True,0.16258317254831867
full,V35,2012-11-01,2016,True,0.07159858875725345
full,V35,2012-11-01,2017,True,0.801806515234843
full,V35,2012-11-01,2018,True,0.0348070044576565
full,V35,2012-11-01,2019,True,1.4212869455305626
full,V35,2012-11-01,2020,True,0.09176882286883181
full,V35,2012-11-01,2021,True,0.319544865197982
full,V35,2012-11-01,2022,True,-0.06253313805918925
full,V35,2012-11-01,2023,True,0.5463509603858572
full,V35,2012-11-01,2024,True,0.3716196777695433
full,V35,2012-11-01,2025,True,0.6352699796911165
full,V35,2012-11-01,2026,False,0.2876592733938561
full,V35,2013-05-01,2013,False,-0.021474602578017588
full,V35,2013-05-01,2014,True,0.48773559038573255
full,V35,2013-05-01,2015,True,0.16200270093156743
full,V35,2013-05-01,2016,True,0.06900467943234179
full,V35,2013-05-01,2017,True,0.8012547207233551
full,V35,2013-05-01,2018,True,0.029426547118877044
full,V35,2013-05-01,2019,True,1.3331721269599237
full,V35,2013-05-01,2020,True,0.16019116772684505
full,V35,2013-05-01,2021,True,0.34534290548197455
full,V35,2013-05-01,2022,True,-0.08200630416273313
full,V35,2013-05-01,2023,True,0.41314352735221815
full,V35,2013-05-01,2024,True,0.33606782977641836
full,V35,2013-05-01,2025,True,0.6592575262800042
full,V35,2013-05-01,2026,False,0.19525367964656937
full,V35,2013-11-01,2013,False,0.11891784684625506
full,V35,2013-11-01,2014,True,0.4980911325023749
full,V35,2013-11-01,2015,True,0.15119181749138288
full,V35,2013-11-01,2016,True,0.07396960414276887
full,V35,2013-11-01,2017,True,0.8117954677558414
full,V35,2013-11-01,2018,True,0.034801942126733376
full,V35,2013-11-01,2019,True,1.4268374858913888
full,V35,2013-11-01,2020,True,0.19915261193413158
full,V35,2013-11-01,2021,True,0.45257178010237453
full,V35,2013-11-01,2022,True,0.019538466286660006
full,V35,2013-11-01,2023,True,0.5398824669131639
full,V35,2013-11-01,2024,True,0.3769610692119716
full,V35,2013-11-01,2025,True,0.6284274277059554
full,V35,2013-11-01,2026,False,0.23349581193989755
full,V35,2014-05-01,2014,False,0.6812510986931946
full,V35,2014-05-01,2015,True,0.18500638302363726
full,V35,2014-05-01,2016,True,0.07208804805782587
full,V35,2014-05-01,2017,True,0.8017063821288581
full,V35,2014-05-01,2018,True,0.03460767742597404
full,V35,2014-05-01,2019,True,1.421203207845665
full,V35,2014-05-01,2020,True,0.09167325274416971
full,V35,2014-05-01,2021,True,0.32609903936360496
full,V35,2014-05-01,2022,True,-0.09287699744404387
full,V35,2014-05-01,2023,True,0.4069322684048966
full,V35,2014-05-01,2024,True,0.340634821179153
full,V35,2014-05-01,2025,True,0.5161979447942129
full,V35,2014-05-01,2026,False,0.22329038090557218
full,V35,2014-11-01,2014,False,0.46024688400759217
full,V35,2014-11-01,2015,True,0.21261863001338988
full,V35,2014-11-01,2016,True,-0.0816462593524353
full,V35,2014-11-01,2017,True,0.7861253228438794
full,V35,2014-11-01,2018,True,0.0354887813200897
full,V35,2014-11-01,2019,True,1.3351444755393076
full,V35,2014-11-01,2020,True,0.16541279448726653
full,V35,2014-11-01,2021,True,0.3869311502563122
full,V35,2014-11-01,2022,True,-0.018057504083223264
full,V35,2014-11-01,2023,True,0.41560567251004743
full,V35,2014-11-01,2024,True,0.38799761362407104
full,V35,2014-11-01,2025,True,0.6266701853045891
full,V35,2014-11-01,2026,False,0.2933739301921867
full,V35,2015-05-01,2015,False,0.032474013856666595
full,V35,2015-05-01,2016,True,-0.0951906342124138
full,V35,2015-05-01,2017,True,0.8736443683253277
full,V35,2015-05-01,2018,True,0.0340580520620839
full,V35,2015-05-01,2019,True,1.3363382555959826
full,V35,2015-05-01,2020,True,0.22217489603617868
full,V35,2015-05-01,2021,True,0.4243234434983201
full,V35,2015-05-01,2022,True,-0.057308922033942666
full,V35,2015-05-01,2023,True,0.4133317405349204
full,V35,2015-05-01,2024,True,0.37648832566715607
full,V35,2015-05-01,2025,True,0.6061667910025443
full,V35,2015-05-01,2026,False,0.3317524510998433
full,V35,2015-11-01,2015,False,0.03258159018333329
full,V35,2015-11-01,2016,True,-0.09669541221036582
full,V35,2015-11-01,2017,True,0.8752466257312566
full,V35,2015-11-01,2018,True,0.0277971320840249
full,V35,2015-11-01,2019,True,1.3361471398460307
full,V35,2015-11-01,2020,True,0.18618480890955613
full,V35,2015-11-01,2021,True,0.4605194488171911
full,V35,2015-11-01,2022,True,0.0039553928169344665
full,V35,2015-11-01,2023,True,0.5220587559191121
full,V35,2015-11-01,2024,True,0.33697602257060777
full,V35,2015-11-01,2025,True,0.6935537646102032
full,V35,2015-11-01,2026,False,0.2569707857234895
full,V35,2016-05-01,2016,False,0.34875636518070796
full,V35,2016-05-01,2017,True,0.7768665785031745
full,V35,2016-05-01,2018,True,0.0351140969036734
full,V35,2016-05-01,2019,True,1.3364169435025155
full,V35,2016-05-01,2020,True,0.18451287759439872
full,V35,2016-05-01,2021,True,0.4674660430013451
full,V35,2016-05-01,2022,True,0.011022860188276029
full,V35,2016-05-01,2023,True,0.5425151178753107
full,V35,2016-05-01,2024,True,0.35444383371011257
full,V35,2016-05-01,2025,True,0.6137193271237442
full,V35,2016-05-01,2026,False,0.2928342915801696
full,V30L60,2009-11-01,2009,False,0.011998127513333179
full,V30L60,2009-11-01,2010,True,0.22892701917601177
full,V30L60,2009-11-01,2011,True,-0.19806545879853643
full,V30L60,2009-11-01,2012,True,0.10901561993328412
full,V30L60,2009-11-01,2013,True,-0.06730696196246977
full,V30L60,2009-11-01,2014,True,0.5564470216310777
full,V30L60,2009-11-01,2015,True,0.18089111448660966
full,V30L60,2009-11-01,2016,True,0.10629786634218075
full,V30L60,2009-11-01,2017,True,0.7405752667512817
full,V30L60,2009-11-01,2018,True,0.02076314462646378
full,V30L60,2009-11-01,2019,True,1.4153085534840355
full,V30L60,2009-11-01,2020,True,0.12628325809038587
full,V30L60,2009-11-01,2021,True,0.2956292232966946
full,V30L60,2009-11-01,2022,True,-0.028584860583848792
full,V30L60,2009-11-01,2023,True,0.3672797590016874
full,V30L60,2009-11-01,2024,True,0.6222633600181586
full,V30L60,2009-11-01,2025,True,0.877652127295611
full,V30L60,2009-11-01,2026,False,0.22791408442962924
full,V30L60,2010-05-01,2010,False,0.2699464341300004
full,V30L60,2010-05-01,2011,True,-0.1983101660430766
full,V30L60,2010-05-01,2012,True,0.10867111475063629
full,V30L60,2010-05-01,2013,True,-0.07453610484336759
full,V30L60,2010-05-01,2014,True,0.5784525594420131
full,V30L60,2010-05-01,2015,True,0.17131809434558432
full,V30L60,2010-05-01,2016,True,0.1082710129243818
full,V30L60,2010-05-01,2017,True,0.7366927654708932
full,V30L60,2010-05-01,2018,True,0.023679986075740178
full,V30L60,2010-05-01,2019,True,1.4229209503199174
full,V30L60,2010-05-01,2020,True,0.05004100373269904
full,V30L60,2010-05-01,2021,True,0.27003024478481663
full,V30L60,2010-05-01,2022,True,0.02430889834718397
full,V30L60,2010-05-01,2023,True,0.46429968581699277
full,V30L60,2010-05-01,2024,True,0.4132924640356739
full,V30L60,2010-05-01,2025,True,0.6395794846643805
