nav_tag,arm,date,cap,exposure,active_sells,excess
RBV35U1S00020120501ex5,V35,2018-03-14,0.3,0.3137366722050032,0,0.013736672205003186
RBV35U1S00020120501ex5,V35,2018-03-15,0.3,0.3137366722050032,0,0.013736672205003186
RBV35U1S00020120501ex5,V35,2018-03-16,0.3,0.3137366722050032,0,0.013736672205003186
RBV35U1S00020120501ex5,V35,2018-03-19,0.3,0.3137366722050032,0,0.013736672205003186
RBV35U1S00020120501ex5,V35,2018-03-20,0.3,0.3137366722050032,0,0.013736672205003186
RBV35U1S00020120501ex5,V35,2018-03-21,0.3,0.3137366722050032,0,0.013736672205003186
RBV35U1S00020120501ex5,V35,2018-03-22,0.3,0.3137366722050032,0,0.013736672205003186
RBV35U1S00020120501ex5,V35,2018-03-23,0.3,0.3137366722050032,0,0.013736672205003186
RBV35U1S00020120501ex5,V35,2018-03-26,0.3,0.3137366722050032,0,0.013736672205003186
RBV35U1S00020120501ex5,V35,2018-03-27,0.3,0.3137366722050032,0,0.013736672205003186
RBV35U1S00020120501ex5,V35,2018-03-28,0.3,0.3137366722050032,0,0.013736672205003186
RBV35U1S00020120501ex5,V35,2018-03-29,0.3,0.3137366722050032,0,0.013736672205003186
RBV35U1S00020120501ex5,V35,2018-03-30,0.3,0.3137366722050032,0,0.013736672205003186
RBV35U1S00020121101ex5,V35,2018-02-01,0.3,0.3141814280706813,5,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-02-02,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-02-05,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-02-06,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-02-07,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-02-08,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-02-09,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-02-12,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-02-13,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-02-14,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-02-22,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-02-23,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-02-26,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-02-27,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-02-28,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-01,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-02,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-05,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-06,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-07,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-08,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-09,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-12,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-13,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-14,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-15,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-16,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-19,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-20,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-21,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-22,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-23,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-26,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-27,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-28,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-29,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020121101ex5,V35,2018-03-30,0.3,0.3141814280706813,0,0.01418142807068129
RBV35U1S00020130501ex5,V35,2018-02-01,0.3,0.30928395965017147,5,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-02-02,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-02-05,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-02-06,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-02-07,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-02-08,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-02-09,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-02-12,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-02-13,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-02-14,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-02-22,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-02-23,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-02-26,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-02-27,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-02-28,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-01,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-02,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-05,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-06,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-07,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-08,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-09,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-12,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-13,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-14,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-15,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-16,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-19,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-20,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-21,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-22,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-23,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-26,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-27,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-28,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-29,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020130501ex5,V35,2018-03-30,0.3,0.30928395965017147,0,0.00928395965017148
RBV35U1S00020150501ex5,V35,2018-02-01,0.3,0.3049789765808879,5,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-02-02,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-02-05,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-02-06,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-02-07,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-02-08,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-02-09,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-02-12,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-02-13,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-02-14,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-02-22,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-02-23,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-02-26,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-02-27,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-02-28,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-01,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-02,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-05,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-06,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-07,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-08,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-09,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-12,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-13,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-14,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-15,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-16,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-19,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-20,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-21,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-22,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-23,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-26,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-27,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-28,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-29,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020150501ex5,V35,2018-03-30,0.3,0.3049789765808879,0,0.004978976580887862
RBV35U1S00020151101ex5,V35,2018-02-01,0.3,0.30611642428090513,5,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-02-02,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-02-05,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-02-06,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-02-07,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-02-08,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-02-09,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-02-12,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-02-13,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-02-14,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-02-22,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-02-23,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-02-26,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-02-27,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-02-28,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-01,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-02,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-05,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-06,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-07,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-08,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-09,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-12,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-13,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-14,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-15,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-16,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-19,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-20,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-21,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-22,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-23,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-26,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-27,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-28,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-29,0.3,0.30611642428090513,0,0.006116424280905086
RBV35U1S00020151101ex5,V35,2018-03-30,0.3,0.30611642428090513,0,0.006116424280905086
RBV30F080U1S00020121101ex5,V30F080,2018-02-01,0.3,0.3416112661201523,5,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-02-02,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-02-05,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-02-06,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-02-07,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-02-08,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-02-09,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-02-12,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-02-13,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-02-14,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-02-22,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-02-23,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-02-26,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-02-27,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-02-28,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-01,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-02,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-05,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-06,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-07,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-08,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-09,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-12,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-13,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-14,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-15,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-16,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-19,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-20,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-21,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-22,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-23,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-26,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-27,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-28,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-29,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020121101ex5,V30F080,2018-03-30,0.3,0.3416112661201523,0,0.04161126612015231
RBV30F080U1S00020131101ex5,V30F080,2018-02-01,0.3,0.3135878563276222,5,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-02-02,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-02-05,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-02-06,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-02-07,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-02-08,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-02-09,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-02-12,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-02-13,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-02-14,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-02-22,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-02-23,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-02-26,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-02-27,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-02-28,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-01,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-02,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-05,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-06,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-07,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-08,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-09,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-12,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-13,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-14,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-15,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-16,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-19,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-20,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-21,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-22,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-23,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-26,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-27,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-28,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-29,0.3,0.3135878563276222,0,0.013587856327622161
RBV30F080U1S00020131101ex5,V30F080,2018-03-30,0.3,0.3135878563276222,0,0.013587856327622161
RBP24V30U1S00020110501ex5,P24V30,2018-02-01,0.3,0.4228972392305954,4,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-02-02,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-02-05,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-02-06,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-02-07,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-02-08,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-02-09,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-02-12,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-02-13,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-02-14,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-02-22,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-02-23,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-02-26,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-02-27,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-02-28,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-01,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-02,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-05,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-06,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-07,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-08,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-09,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-12,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-13,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-14,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-15,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-16,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-19,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-20,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-21,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-22,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-23,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-26,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-27,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-28,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-29,0.3,0.4228972392305954,0,0.12289723923059542
RBP24V30U1S00020110501ex5,P24V30,2018-03-30,0.3,0.4228972392305954,0,0.12289723923059542
