trade_date,security_code,security_name,exchange,quality_tier,quality_tier_label,quality_score,pool_layer,valuation_tier,valuation_tier_effective,valuation_tier_changed,fair_price_low,fair_price_high,band_position,margin_of_safety,model_intrinsic_value,model_band_source,model_pv,strategy_tag,total_market_cap_bn,signal_state,review_frozen,note,gap_trading_days,gap_return,gap_max_vol_ratio,gap_max_vol_day,close,high,low,pct_chg,amount,ma20,ma60,amount_ma20,data_source,screened_at_utc
2026-08-21,002475,立讯精密,SZSE,L2,L2,71.3,core,较高估,较高估,False,40.41,49.39,越带顶+11%,,44.8955,模型带·2026-06-30,1.2173,D-产业链爆发/关键瓶颈型,422.8720,ok,False,,,,,,54.65,55.22,52.81,2.4559,5400092195.0,56.93,62.8083,7491950509.35,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002475,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:11+00:00
2026-08-21,603259,药明康德,SSE,L2,L2,73.2,core,高估,高估,False,78.86,96.38,越带顶+69%,,87.6202,模型带·2026-06-30,1.8587,C-GARP成长型,485.9350,ok,False,,,,,,162.86,166.39,162.11,-3.0018,9322839270.0,148.6975,124.8107,10710099757.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603259,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:11+00:00
2026-08-21,300832,新产业,SZSE,L2,L2,74.0,core,高估,高估,False,25.82,31.56,越带顶+64%,,28.6928,模型带·2026-06-30,1.8078,C-GARP成长型,40.7550,ok,False,,,,,,51.87,54.05,51.7,-4.9478,508657968.0,49.343,45.7077,425363516.3,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300832,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:11+00:00
2026-08-21,688617,惠泰医疗,SSE,L2,L2,73.9,core,高估,高估,False,85.61,104.63,越带顶+152%,,95.1201,模型带·2026-06-30,2.7702,C-GARP成长型,37.2930,ok,False,,,,,,263.5,268.8,258.67,-1.0217,61016007300.0,221.7695,206.699,40578291249.4,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688617,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:13+00:00
2026-08-21,688301,奕瑞科技,SSE,L2,L2,73.6,core,高估,高估,False,26.84,32.80,越带顶+208%,,29.8205,模型带·2026-06-30,3.3849,C-GARP成长型,31.6360,ok,False,,,,,,100.94,101.46,97.39,2.0111,60199344156.0,92.262,105.4982,68067772042.5,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688301,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:13+00:00
2026-08-21,002223,鱼跃医疗,SZSE,L2,L2,69.8,core,高估,高估,False,14.51,17.73,越带顶+44%,,16.1175,模型带·2026-06-30,1.5803,C-GARP成长型,25.5330,ok,False,,,,,,25.47,26.17,25.35,-3.0453,283498929.0,27.0075,26.4628,283276640.3,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002223,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:12+00:00
2026-08-21,300015,爱尔眼科,SZSE,L2,L2,67.9,core,高估,高估,False,5.39,6.58,越带顶+27%,,5.9852,模型带·2026-03-31,1.3918,C-GARP成长型,77.4650,ok,False,,,,,,8.33,8.53,8.32,-2.9138,612230010.0,8.78,8.5492,721315179.05,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300015,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:13+00:00
2026-08-21,300896,爱美客,SZSE,L2,L2,75.7,core,较高估,较高估,False,68.83,84.12,越带顶+10%,,76.4736,模型带·2026-06-30,1.2077,C-GARP成长型,27.9470,ok,False,,,,,,92.36,98.0,92.32,-4.9012,473889924.0,102.6665,96.8442,607919131.55,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300896,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:13+00:00
2026-08-21,920982,锦波生物,BSE,L2,L2,74.9,core,中性,中性,False,102.66,125.47,带内83%,,114.0614,模型带·2026-03-31,1.0665,C-GARP成长型,13.9980,ok,False,,,,,,121.65,123.5,120.01,-1.697,103086210.0,129.022,135.2071,163916379.9,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=bj920982,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:13+00:00
2026-08-21,300573,兴齐眼药,SZSE,L2,L2,71.4,core,高估,高估,False,15.58,19.05,越带顶+109%,,17.3146,模型带·2026-03-31,2.2958,C-GARP成长型,14.1080,ok,False,,,,,,39.75,40.55,39.1,-2.7642,335346900.0,41.6145,40.054,363789981.6,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300573,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:16+00:00
2026-08-21,300357,我武生物,SZSE,L2,L2,72.7,core,高估,高估,False,7.45,9.11,越带顶+171%,,8.2787,模型带·2026-03-31,2.9775,C-GARP成长型,12.9060,ok,False,,,,,,24.65,25.7,24.58,-5.0096,483756250.0,24.4945,23.3993,323897334.65,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300357,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:16+00:00
2026-08-21,300685,艾德生物,SZSE,L2,L2,72.4,core,高估,高估,False,11.33,13.85,越带顶+37%,,12.5889,模型带·2026-03-31,1.5085,C-GARP成长型,7.4080,ok,False,,,,,,18.99,19.63,18.9,-3.653,247998006.0,18.2305,17.8612,186804376.3,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300685,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:15+00:00
2026-08-21,688278,特宝生物,SSE,L2,L2,71.8,core,高估,高估,False,33.28,40.67,越带顶+52%,,36.9771,模型带·2026-06-30,1.6735,C-GARP成长型,25.2590,ok,False,,,,,,61.88,63.99,60.88,-4.7854,51740677352.0,59.34,57.4882,32567431181.2,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688278,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:15+00:00
2026-08-21,600426,华鲁恒升,SSE,L2,L2,74.6,core,高估,高估,False,13.96,17.06,越带顶+22%,,15.5075,模型带·2026-06-30,1.3394,H-成本曲线周期型,57.1160,ok,False,,,,,,20.77,20.99,20.44,-0.4314,676038576.0,21.157,20.4565,904741986.95,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600426,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:17+00:00
2026-08-21,002648,卫星化学,SZSE,L2,L2,69.1,core,较低估,较低估,False,33.41,40.83,低于带底-19%,0.3748,37.1212,模型带·2026-06-30,0.7273,H-成本曲线周期型,90.9530,ok,False,,,,,,27.0,27.18,26.75,-0.369,976503600.0,25.74,24.344,1242696030.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002648,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:16+00:00
2026-08-21,600160,巨化股份,SSE,L1,L1,74.6,core,高估,高估,False,10.70,13.07,越带顶+196%,,11.8855,模型带·2026-03-31,3.2561,H-成本曲线周期型,104.4800,ok,False,,,,,,38.7,39.01,38.1,0.0,984121650.0,40.754,42.8258,1483955114.3,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600160,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:16+00:00
2026-08-21,600176,中国巨石,SSE,L2,L2,72.0,core,高估,高估,False,9.16,11.20,越带顶+275%,,10.1828,模型带·2026-06-30,4.1285,H-成本曲线周期型,168.2920,ok,False,,,,,,42.04,42.33,39.15,1.4969,8806177656.0,40.8515,47.8337,11158176525.55,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600176,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:16+00:00
2026-08-21,600486,扬农化工,SSE,L2,L2,71.6,core,高估,高估,False,28.36,34.66,越带顶+59%,,31.5111,模型带·2026-03-31,1.7441,H-成本曲线周期型,22.2100,ok,False,,,,,,54.96,55.39,54.38,-0.973,151557696.0,55.2355,54.2028,303966397.3,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600486,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:17+00:00
2026-08-21,002001,新和成,SZSE,L2,L2,75.7,core,较低估,较低估,False,30.29,37.02,低于带底-8%,0.2097,33.6559,模型带·2026-06-30,0.8266,H-成本曲线周期型,85.5030,ok,False,,,,,,27.82,28.48,27.78,-1.5221,1017747406.0,29.63,29.68,1070716949.9,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002001,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:19+00:00
2026-08-21,600298,安琪酵母,SSE,L2,L2,74.6,core,高估,高估,False,24.76,30.26,越带顶+36%,,27.5058,模型带·2026-06-30,1.5011,A-现金流复利型,35.8320,ok,False,,,,,,41.29,42.64,41.01,-2.4108,348392633.0,41.812,38.2618,649414410.15,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600298,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:18+00:00
2026-08-21,300487,蓝晓科技,SZSE,L2,L2,73.9,core,高估,高估,False,27.38,33.47,越带顶+100%,,30.4232,模型带·2026-06-30,2.1987,C-GARP成长型,34.0560,ok,False,,,,,,66.89,69.67,66.03,-4.3882,647983497.0,64.6725,63.023,529871101.05,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300487,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:18+00:00
2026-08-21,300910,瑞丰新材,SZSE,L2,L2,71.9,core,低估,低估,False,32.85,40.15,低于带底-23%,0.4513,36.5012,模型带·2026-03-31,0.689,C-GARP成长型,9.6340,ok,False,,,,,,25.15,26.6,25.15,-4.9509,191197845.0,28.498,29.3937,127167421.2,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300910,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:22+00:00
2026-08-21,600862,中航高科,SSE,L1,L1,75.9,core,高估,高估,False,11.02,13.47,越带顶+29%,,12.2437,模型带·2026-03-31,1.4195,D-产业链爆发/关键瓶颈型,24.2110,ok,False,,,,,,17.38,17.47,17.19,0.0576,113407976.0,18.1935,18.2987,241023783.7,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600862,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:19+00:00
2026-08-21,920394,民士达,BSE,L2,L2,71.1,core,高估,高估,False,9.39,11.48,越带顶+273%,,10.4341,模型带·2026-06-30,4.1086,C-GARP成长型,6.2700,ok,False,,,,,,42.87,43.67,41.91,-4.094,60763938.0,45.342,53.1072,59614636.0,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=bj920394,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:18+00:00
2026-08-21,000786,北新建材,SZSE,L2,L2,75.3,core,低估,低估,False,21.70,26.52,低于带底-22%,0.4199,24.1092,模型带·2026-06-30,0.7043,A-现金流复利型,28.9040,ok,False,,,,,,16.98,17.72,16.79,-8.9544,1074180270.0,18.8335,19.181,435747881.5,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000786,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:21+00:00
2026-08-21,300699,光威复材,SZSE,L2,L2,74.9,core,高估,高估,False,7.85,9.59,越带顶+154%,,8.7181,模型带·2026-03-31,2.7976,D-产业链爆发/关键瓶颈型,20.2770,ok,False,,,,,,24.39,24.56,24.1,0.041,171220239.0,25.69,26.908,296792279.5,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300699,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:21+00:00
2026-08-21,603067,振华股份,SSE,L2,L2,73.3,core,高估,高估,False,11.51,14.07,越带顶+143%,,12.7894,模型带·2026-03-31,2.6725,H-成本曲线周期型,25.8240,ok,False,,,,,,34.18,34.35,32.85,-0.0585,525377362.0,33.17,36.2222,976624332.7,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603067,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:24+00:00
2026-08-21,688122,西部超导,SSE,L1,L1,75.7,core,高估,高估,False,17.50,21.39,越带顶+130%,,19.4479,模型带·2026-03-31,2.5298,D-产业链爆发/关键瓶颈型,31.9630,ok,False,,,,,,49.2,49.32,48.16,0.8817,24529870320.0,52.0225,54.7858,52408325085.85,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688122,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:20+00:00
2026-08-21,688190,云路股份,SSE,L2,L2,73.1,core,高估,高估,False,40.48,49.47,越带顶+48%,,44.9729,模型带·2026-03-31,1.6245,C-GARP成长型,8.7670,ok,False,,,,,,73.06,74.53,72.7,-0.6527,4940054184.0,73.3,84.892,9399866498.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688190,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:21+00:00
2026-08-21,688708,佳驰科技,SSE,L2,L2,74.0,core,高估,高估,False,20.13,24.61,越带顶+72%,,22.3706,模型带·2026-03-31,1.8909,D-产业链爆发/关键瓶颈型,16.9400,ok,False,,,,,,42.3,42.47,41.87,-0.4003,2738705040.0,45.479,47.8295,5639684030.75,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688708,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:22+00:00
2026-08-21,002714,牧原股份,SZSE,L2,L2,64.0,core,中性,中性,False,38.02,46.47,带内12%,,42.2424,模型带·2026-06-30,0.9249,H-成本曲线周期型,225.5510,ok,False,,,,,,39.07,39.92,39.03,-1.8835,1441292300.0,39.2755,37.4452,2049734203.95,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002714,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:21+00:00
2026-08-21,002352,顺丰控股,SZSE,L2,L2,73.2,core,中性,中性,False,27.85,34.04,带内75%,,30.9487,模型带·2026-03-31,1.0501,C-GARP成长型,171.1230,ok,False,,,,,,32.5,32.78,32.48,-1.0353,383396000.0,33.669,33.2703,684078302.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002352,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:23+00:00
2026-08-21,002027,分众传媒,SZSE,L2,L2,73.3,core,高估,高估,False,2.04,2.50,越带顶+96%,,2.2722,模型带·2026-06-30,2.1565,A-现金流复利型,70.7670,ok,False,,,,,,4.9,4.98,4.84,-1.4085,728157150.0,5.219,5.0515,997148468.7,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002027,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:23+00:00
2026-08-21,600415,小商品城,SSE,L1,L1,77.7,core,较高估,较高估,False,9.29,11.36,越带顶+10%,,10.3269,模型带·2026-03-31,1.2085,C-GARP成长型,68.4350,ok,False,,,,,,12.48,12.68,12.36,-0.7949,903368544.0,12.173,11.2345,1189929030.0,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600415,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:24+00:00
2026-08-21,601965,中国汽研,SSE,L2,L2,72.3,core,中性,中性,False,13.63,16.65,带内14%,,15.14,模型带·2026-06-30,0.9273,C-GARP成长型,14.0770,ok,False,,,,,,14.04,14.2,13.87,-1.1268,63181404.0,14.2515,13.5568,127852768.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh601965,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:24+00:00
2026-08-21,002311,海大集团,SZSE,L2,L2,68.5,core,较高估,较高估,False,34.52,42.19,越带顶+9%,,38.3554,模型带·2026-03-31,1.1938,C-GARP成长型,75.8110,ok,False,,,,,,45.79,47.0,45.73,-1.3147,360719883.0,46.875,45.5973,451815079.7,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002311,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:25+00:00
2026-08-21,002032,苏泊尔,SZSE,L2,L2,72.6,core,高估,高估,False,17.56,21.46,越带顶+91%,,19.5114,模型带·2026-06-30,2.0972,K-稳态现金分配型,32.7300,ok,False,,,,,,40.92,41.43,40.85,-1.0877,44860596.0,41.8095,42.5413,96716976.35,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002032,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:24+00:00
2026-08-21,603156,养元饮品,SSE,L3,L3,66.8,tactical,高估,高估,False,10.35,12.65,越带顶+319%,,11.5002,模型带·2026-06-30,4.6112,K-稳态现金分配型,66.8330,ok,False,,,,,,53.03,53.6,49.8,3.9804,959333912.0,46.6525,43.7862,704329518.85,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603156,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:25+00:00
2026-08-21,002466,天齐锂业,SZSE,L2,L2,63.2,core,高估,高估,False,14.34,17.53,越带顶+176%,,15.9323,模型带·2026-06-30,3.0366,F-资源NAV型,82.8800,ok,False,,,,,,48.38,48.93,45.8,5.1054,3197884134.0,47.061,53.4025,2151579389.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002466,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:25+00:00
2026-08-21,002484,江海股份,SZSE,L2,L2,69.8,core,高估,高估,False,10.75,13.13,越带顶+390%,,11.9407,模型带·2026-06-30,5.3875,D-产业链爆发/关键瓶颈型,54.7140,ok,False,,,,,,64.33,64.53,59.11,7.2703,3425443840.0,63.7165,80.6385,3267035237.65,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002484,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:25+00:00
2026-08-21,300346,南大光电,SZSE,L2,L2,67.7,core,高估,高估,False,9.59,11.72,越带顶+385%,,10.6515,模型带·2026-03-31,5.3373,D-产业链爆发/关键瓶颈型,39.2920,ok,False,,,,,,56.85,57.98,55.9,-0.3156,1486269345.0,55.4795,62.9292,3038288432.0,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300346,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:26+00:00
2026-08-21,300316,晶盛机电,SZSE,L2,L2,67.1,core,高估,高估,False,15.54,19.00,越带顶+124%,,17.269,模型带·2026-06-30,2.4628,E-落难白马型,55.6940,ok,False,,,,,,42.53,42.81,41.15,0.9734,493943420.0,41.489,46.3225,601109593.6,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300316,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:28+00:00
2026-08-21,002158,汉钟精机,SZSE,L2,L2,71.8,core,高估,高估,False,16.71,20.43,越带顶+29%,,18.5685,模型带·2026-06-30,1.4191,C-GARP成长型,14.0900,ok,False,,,,,,26.35,26.52,25.66,0.4575,156387250.0,27.0045,29.7867,308346215.85,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002158,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:28+00:00
2026-08-21,002273,水晶光电,SZSE,L2,L2,69.4,core,高估,高估,False,9.59,11.72,越带顶+134%,,10.6534,模型带·2026-03-31,2.5795,D-产业链爆发/关键瓶颈型,38.2150,ok,False,,,,,,27.48,27.99,26.65,1.2901,1084033788.0,26.9185,31.3368,1311039174.6,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002273,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:27+00:00
2026-08-21,300360,炬华科技,SZSE,L3,L3,67.5,tactical,低估,低估,False,16.91,20.66,低于带底-31%,0.6042,18.786,模型带·2026-03-31,0.6233,C-GARP成长型,6.0210,ok,False,,,,,,11.71,11.8,11.66,-0.5942,39500172.0,12.1835,12.276,62051464.6,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300360,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:29+00:00
2026-08-21,300415,伊之密,SZSE,L2,L2,68.9,core,较低估,较低估,False,20.79,25.41,低于带底-5%,0.1667,23.1005,模型带·2026-03-31,0.8571,C-GARP成长型,9.2780,ok,False,,,,,,19.8,19.87,19.39,1.1236,58683240.0,20.698,20.5698,141694007.7,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300415,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:28+00:00
2026-08-21,300435,中泰股份,SZSE,L2,L2,68.3,core,中性,中性,False,14.32,17.50,带内86%,,15.9084,模型带·2026-06-30,1.073,C-GARP成长型,6.5840,ok,False,,,,,,17.07,17.23,16.58,1.6677,148751394.0,16.954,19.2632,200351881.2,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300435,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:29+00:00
2026-08-21,688516,奥特维,SSE,L2,L2,63.2,core,低估,低估,False,54.61,66.75,低于带底-24%,0.4618,60.6793,模型带·2026-03-31,0.6841,D-产业链爆发/关键瓶颈型,13.0660,ok,False,,,,,,41.51,42.19,40.18,1.4418,25687508770.0,40.6315,48.0418,30982733245.35,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688516,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:29+00:00
2026-08-21,603556,海兴电力,SSE,L2,L2,69.9,core,较低估,较低估,False,25.83,31.57,低于带底-0%,0.1146,28.6991,模型带·2026-06-30,0.8972,C-GARP成长型,12.5210,ok,False,,,,,,25.75,26.57,25.6,-2.5728,254587675.0,25.753,23.7382,400608462.05,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603556,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:30+00:00
2026-08-17,002906,华阳集团,SZSE,L2,L2,68.5,core,较高估,较高估,False,19.23,23.50,越带顶+9%,,21.3631,模型带·2026-06-30,1.2011,C-GARP成长型,13.4690,ok,False,,,,,,25.66,26.36,25.11,-2.4335,253803060.0,25.2655,26.16,150166424.2,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002906,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:30+00:00
2026-08-21,300470,中密控股,SZSE,L2,L2,73.1,core,较高估,较高估,False,19.94,24.38,越带顶+15%,,22.1609,模型带·2026-03-31,1.2698,C-GARP成长型,5.8510,ok,False,,,,,,28.14,28.17,27.89,-0.1065,22348788.0,29.195,29.495,51363399.05,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300470,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:30+00:00
2026-08-21,000425,徐工机械,SZSE,L2,L2,65.6,core,中性,中性,False,7.82,9.56,带内11%,,8.6934,模型带·2026-03-31,0.9214,C-GARP成长型,93.8070,ok,False,,,,,,8.01,8.1,7.97,-1.233,551321892.0,8.399,8.6192,978576131.75,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000425,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:31+00:00
2026-08-21,000951,中国重汽,SZSE,L2,L2,69.9,core,低估,低估,False,28.81,35.22,低于带底-27%,0.5123,32.016,模型带·2026-03-31,0.6612,C-GARP成长型,24.7480,ok,False,,,,,,21.17,21.85,20.96,-3.4656,179746002.0,21.8695,21.5443,223546837.95,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000951,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:31+00:00
2026-08-21,300529,健帆生物,SZSE,L2,L2,70.0,core,高估,高估,False,6.73,8.22,越带顶+92%,,7.4759,模型带·2026-06-30,2.1081,C-GARP成长型,12.5860,ok,False,,,,,,15.76,16.26,15.76,-3.1941,164780256.0,17.062,16.7648,179138583.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300529,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:31+00:00
2026-08-21,002262,恩华药业,SZSE,L2,L2,75.4,core,高估,高估,False,14.51,17.74,越带顶+24%,,16.1259,模型带·2026-06-30,1.3612,A-现金流复利型,22.2970,ok,False,,,,,,21.95,22.58,21.87,-3.6858,286838210.0,22.07,20.5775,299398051.5,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002262,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:31+00:00
2026-08-21,600085,同仁堂,SSE,L2,L2,73.3,core,高估,高估,False,15.29,18.69,越带顶+27%,,16.9889,模型带·2026-03-31,1.3991,A-现金流复利型,32.6000,ok,False,,,,,,23.77,24.35,23.71,-2.7414,184150944.0,25.067,24.4638,232630663.85,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600085,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:32+00:00
2026-08-21,000426,兴业银锡,SZSE,L2,L2,66,core,高估,高估,False,8.95,10.94,越带顶+274%,,9.9456,模型带·2026-06-30,4.1104,F-资源NAV型,72.5880,ok,False,,,,,,40.88,41.02,39.22,6.0166,5151055784.0,36.3575,35.6467,2871313872.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000426,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:32+00:00
2026-08-21,000975,山金国际,SZSE,L2,L2,66,core,高估,高估,False,10.15,12.40,越带顶+130%,,11.2733,模型带·2026-06-30,2.5352,F-资源NAV型,79.2390,ok,False,,,,,,28.58,28.8,27.64,2.4373,2047682692.0,25.1315,21.8848,1622526704.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000975,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:34+00:00
2026-08-21,002568,百润股份,SZSE,L2,L2,72,core,高估,高估,False,8.69,10.62,越带顶+71%,,9.6534,模型带·2026-06-30,1.8802,A-现金流复利型,18.9050,ok,False,,,,,,18.15,18.5,18.0,-2.1563,137782095.0,19.211,18.2423,324034837.2,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002568,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:33+00:00
2026-08-21,600988,赤峰黄金,SSE,L2,L2,68,core,高估,高估,False,11.84,14.47,越带顶+242%,,13.151,模型带·2026-06-30,3.7586,F-资源NAV型,93.9370,ok,False,,,,,,49.43,49.88,46.11,7.2234,5010298945.0,40.7775,34.5127,3013090386.7,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600988,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:33+00:00
