security_code,security_name,quality_tier,report_date,notice_date,available_at,status,reason,eps_ttm,roe_ttm,roe_source,bps,eps0,roe0,roe_anchor,roe_trend,roe_window,roe_efficiency,incremental_roe,payout,g_trailing,g_sustainable,g0,g0_capped,r_mode,rf,erp,beta,r,g_terminal,roe_terminal,intrinsic_value,band_low,band_high,mos,max_buy_price,implied_pe,pe_on_ttm_eps,terminal_share,min_payout
000403,派林生物,L2,2013-06-30,2013-08-13,2013-08-13,ok,,0.1923,0.2456,weightavg_ttm,1.0412,0.1425,0.1368,0.1368,,9,0.0394,0.0165,0.0000,0.3135,0.1368,0.1368,,market,0.0372,0.0514,1.00,0.0886,0.0300,0.1186,2.0847,1.8762,2.2931,0.20,1.6677,14.63,10.84,0.8071,0.0000
000403,派林生物,L2,2013-09-30,2013-10-29,2013-10-29,ok,,0.2600,0.2556,weightavg_ttm,1.1565,0.1583,0.1368,0.1368,,9,0.0394,0.0165,0.0000,0.6166,0.1368,0.1368,,market,0.0400,0.0514,1.00,0.0914,0.0300,0.1214,2.2341,2.0106,2.4575,0.20,1.7872,14.12,8.59,0.7869,0.0000
000403,派林生物,L2,2013-12-31,2014-04-30,2014-04-30,ok,,0.2600,0.2650,weightavg_ttm,1.1019,0.2888,0.2621,0.2621,,5,0.5776,0.2304,0.0000,0.3397,0.2621,0.2500,Y,market,0.0430,0.0514,1.00,0.0944,0.0300,0.1244,4.1600,3.7440,4.5760,0.20,3.3280,14.40,16.00,1.0000,0.0000
000403,派林生物,L2,2014-03-31,2014-04-30,2014-04-30,ok,,0.5500,0.4452,weightavg_ttm,1.4828,0.3886,0.2621,0.2621,,5,0.5776,0.2304,0.0000,0.6995,0.2621,0.2500,Y,market,0.0430,0.0514,1.00,0.0944,0.0300,0.1244,5.5982,5.0384,6.1580,0.20,4.4785,14.40,10.18,1.0000,0.0000
000403,派林生物,L2,2014-06-30,2014-08-16,2014-08-16,ok,,0.4300,0.3444,weightavg_ttm,1.4734,0.3862,0.2621,0.2621,,5,0.5776,0.2304,0.0000,0.5707,0.2621,0.2500,Y,market,0.0427,0.0514,1.00,0.0941,0.0300,0.1241,5.5827,5.0244,6.1410,0.20,4.4662,14.46,12.98,1.0000,0.0000
000403,派林生物,L2,2014-09-30,2014-10-31,2014-10-31,ok,,0.3900,0.2985,weightavg_ttm,1.5420,0.4042,0.2621,0.2621,,5,0.5776,0.2304,0.0000,0.4924,0.2621,0.2500,Y,market,0.0376,0.0514,1.00,0.0890,0.0300,0.1190,6.1686,5.5517,6.7855,0.20,4.9349,15.26,15.82,1.0000,0.0000
000403,派林生物,L2,2014-12-31,2015-04-30,2015-04-30,ok,,0.4500,0.3388,weightavg_ttm,1.5515,0.4066,0.2621,0.2621,,5,0.5854,0.3823,0.0000,0.4438,0.2621,0.2500,Y,market,0.0335,0.0514,1.00,0.0849,0.0300,0.1149,6.5004,5.8503,7.1504,0.20,5.2003,15.99,14.45,1.0000,0.0000
000403,派林生物,L2,2015-03-31,2015-04-30,2015-04-30,ok,,0.1200,0.1111,weightavg_ttm,1.6021,0.4199,0.2621,0.2621,,5,0.5854,0.3823,0.0000,-0.1100,0.2621,0.2500,Y,market,0.0335,0.0514,1.00,0.0849,0.0300,0.1149,6.7125,6.0413,7.3838,0.20,5.3700,15.99,55.94,1.0000,0.0000
000403,派林生物,L2,2015-06-30,2015-08-28,2015-08-28,ok,,0.2800,0.1604,weightavg_ttm,1.7477,0.4581,0.2621,0.2621,,5,0.5854,0.3823,0.0000,0.1279,0.2621,0.2500,Y,market,0.0348,0.0514,1.00,0.0862,0.0300,0.1162,7.2165,6.4949,7.9382,0.20,5.7732,15.75,25.77,1.0000,0.0000
000403,派林生物,L2,2015-09-30,2015-10-31,2015-10-31,ok,,0.2600,0.1849,weightavg_ttm,1.7999,0.4718,0.2621,0.2621,,5,0.5854,0.3823,0.0000,0.0780,0.2621,0.2500,Y,market,0.0306,0.0514,1.00,0.0820,0.0300,0.1120,7.8108,7.0297,8.5919,0.20,6.2486,16.56,30.04,1.0000,0.0000
000403,派林生物,L2,2015-12-31,2016-04-27,2016-04-27,ok,,0.2800,0.1680,weightavg_ttm,1.8360,0.4812,0.2621,0.2621,,5,0.5210,0.0997,0.0000,0.3354,0.2621,0.2500,Y,market,0.0284,0.0514,1.00,0.0798,0.0284,0.1098,8.0837,7.2754,8.8921,0.20,6.4670,16.80,28.87,1.0000,0.0000
000403,派林生物,L2,2016-03-31,2016-04-29,2016-04-29,ok,,0.2900,0.1707,weightavg_ttm,1.8957,0.4969,0.2621,0.2621,,5,0.5210,0.0997,0.0000,0.2633,0.2621,0.2500,Y,market,0.0289,0.0514,1.00,0.0803,0.0289,0.1103,8.3282,7.4954,9.1610,0.20,6.6625,16.76,28.72,1.0000,0.0000
000403,派林生物,L2,2016-06-30,2016-08-31,2016-08-31,ok,,0.2400,0.1539,weightavg_ttm,1.9912,0.5219,0.2621,0.2621,,5,0.5210,0.0997,0.0000,0.0882,0.2621,0.2500,Y,market,0.0274,0.0514,1.00,0.0789,0.0274,0.1089,8.8055,7.9250,9.6861,0.20,7.0444,16.87,36.69,1.0000,0.0000
000403,派林生物,L2,2016-09-30,2016-10-28,2016-10-28,ok,,0.2400,0.1410,weightavg_ttm,2.0508,0.5375,0.2621,0.2621,,5,0.5210,0.0997,0.0000,-0.0093,0.2621,0.2500,Y,market,0.0273,0.0514,1.00,0.0787,0.0273,0.1087,9.0758,8.1682,9.9834,0.20,7.2606,16.89,37.82,1.0000,0.0000
000403,派林生物,L2,2016-12-31,2017-04-26,2017-04-26,ok,,0.1838,0.0762,weightavg_ttm,1.9578,0.3289,0.1680,0.1680,,5,0.4886,0.0733,0.0000,-0.1068,0.1680,0.1680,,market,0.0328,0.0514,1.00,0.0843,0.0300,0.1143,5.0980,4.5882,5.6078,0.20,4.0784,15.50,27.74,0.9224,0.0000
000403,派林生物,L2,2017-03-31,2017-04-29,2017-04-29,ok,,0.1938,0.0789,weightavg_ttm,2.1053,0.3537,0.1680,0.1680,,5,0.4886,0.0733,0.0000,-0.2961,0.1680,0.1680,,market,0.0347,0.0514,1.00,0.0861,0.0300,0.1161,5.3378,4.8041,5.8716,0.20,4.2703,15.09,27.54,0.9111,0.0000
000403,派林生物,L2,2017-06-30,2017-08-31,2017-08-31,ok,,0.1874,0.0584,weightavg_ttm,2.1973,0.3691,0.1680,0.1680,,5,0.4886,0.0733,0.0000,-0.2368,0.1680,0.1680,,market,0.0363,0.0514,1.00,0.0877,0.0300,0.1177,5.4450,4.9005,5.9895,0.20,4.3560,14.75,29.06,0.9006,0.0000
000403,派林生物,L2,2017-09-30,2017-10-28,2017-10-28,ok,,0.1278,0.0675,weightavg_ttm,2.2490,0.3778,0.1680,0.1680,,5,0.4886,0.0733,0.0000,-0.3167,0.1680,0.1680,,market,0.0361,0.0514,1.00,0.0876,0.0300,0.1176,5.5832,5.0249,6.1416,0.20,4.4666,14.78,43.69,0.9014,0.0000
000403,派林生物,L2,2017-12-31,2018-04-26,2018-04-26,ok,,0.0792,0.0397,weightavg_ttm,2.0370,0.2033,0.0998,0.1680,down,5,0.6903,-0.1933,0.0000,-0.4393,0.0998,0.0998,,market,0.0374,0.0514,1.00,0.0888,0.0300,0.0998,2.6132,2.3519,2.8745,0.20,2.0906,12.86,32.99,0.7364,0.0699
000403,派林生物,L2,2018-03-31,2018-04-28,2018-04-28,ok,,0.1128,0.0543,weightavg_ttm,2.1406,0.2136,0.0998,0.1680,down,5,0.6903,-0.1933,0.0000,-0.0228,0.0998,0.0998,,market,0.0362,0.0514,1.00,0.0876,0.0300,0.0998,2.8159,2.5343,3.0975,0.20,2.2527,13.18,24.96,0.7411,0.0699
000403,派林生物,L2,2018-06-30,2018-08-31,2018-08-31,ok,,0.1603,0.0747,weightavg_ttm,2.2906,0.2286,0.0998,0.1680,down,5,0.6903,-0.1933,0.0000,-0.1636,0.0998,0.0998,,market,0.0358,0.0514,1.00,0.0872,0.0300,0.0998,3.0434,2.7390,3.3477,0.20,2.4347,13.32,18.99,0.7429,0.0699
000403,派林生物,L2,2018-09-30,2018-10-31,2018-10-31,ok,,0.2201,0.0729,weightavg_ttm,2.3407,0.2336,0.0998,0.1680,down,5,0.6903,-0.1933,0.0000,-0.0513,0.0998,0.0998,,market,0.0351,0.0514,1.00,0.0865,0.0300,0.0998,3.1549,2.8394,3.4704,0.20,2.5239,13.51,14.33,0.7455,0.0699
000403,派林生物,L2,2018-12-31,2019-04-25,2019-04-25,ok,,0.2934,0.1338,weightavg_ttm,2.3471,0.3943,0.1680,0.1680,,9,0.1498,-0.1968,0.0000,0.0103,0.1680,0.1680,,market,0.0307,0.0514,1.00,0.0821,0.0300,0.1121,6.3125,5.6813,6.9438,0.20,5.0500,16.01,21.52,0.9355,0.0000
000403,派林生物,L2,2019-03-31,2019-04-30,2019-04-30,ok,,0.2791,0.1217,weightavg_ttm,2.4289,0.4081,0.1680,0.1680,,9,0.1498,-0.1968,0.0000,-0.0223,0.1680,0.1680,,market,0.0339,0.0514,1.00,0.0853,0.0300,0.1153,6.2299,5.6069,6.8529,0.20,4.9839,15.27,22.32,0.9161,0.0000
000403,派林生物,L2,2019-06-30,2019-08-24,2019-08-24,ok,,0.3333,0.1352,weightavg_ttm,2.6242,0.4409,0.1680,0.1680,,9,0.1498,-0.1968,0.0000,0.1103,0.1680,0.1680,,market,0.0316,0.0514,1.00,0.0830,0.0300,0.1130,6.9646,6.2682,7.6611,0.20,5.5717,15.80,20.90,0.9302,0.0000
000403,派林生物,L2,2019-09-30,2019-10-19,2019-10-19,ok,,0.2576,0.1803,weightavg_ttm,2.8067,0.4715,0.1680,0.1680,,9,0.1498,-0.1968,0.0000,0.2289,0.1680,0.1680,,market,0.0314,0.0514,1.00,0.0828,0.0300,0.1128,7.4650,6.7185,8.2116,0.20,5.9720,15.83,28.98,0.9310,0.0000
000403,派林生物,L2,2019-12-31,2020-04-30,2020-04-30,ok,,0.3280,0.2228,weightavg_ttm,2.9358,0.4932,0.1680,0.1680,,9,0.0505,0.0436,0.1222,0.4741,0.1475,0.1475,,market,0.0254,0.0514,1.00,0.0768,0.0254,0.1068,8.1100,7.2990,8.9210,0.20,6.4880,16.44,24.73,0.9371,0.0000
000403,派林生物,L2,2020-03-31,2020-04-30,2020-04-30,ok,,0.2782,0.2160,weightavg_ttm,3.0274,0.5086,0.1680,0.1680,,9,0.0505,0.0436,0.1222,0.4585,0.1475,0.1475,,market,0.0254,0.0514,1.00,0.0768,0.0254,0.1068,8.3632,7.5269,9.1995,0.20,6.6906,16.44,30.06,0.9371,0.0000
000403,派林生物,L2,2020-06-30,2020-08-28,2020-08-28,ok,,0.1358,0.1838,weightavg_ttm,3.0319,0.5094,0.1680,0.1680,,9,0.0505,0.0436,0.1222,0.4067,0.1475,0.1475,,market,0.0297,0.0514,1.00,0.0811,0.0297,0.1111,8.1290,7.3161,8.9419,0.20,6.5032,15.96,59.86,0.9207,0.0000
000403,派林生物,L2,2020-09-30,2020-10-26,2020-10-26,ok,,0.2176,0.1631,weightavg_ttm,1.7725,0.2978,0.1680,0.1680,,9,0.0505,0.0436,0.1222,0.5985,0.1475,0.1475,,market,0.0315,0.0514,1.00,0.0829,0.0300,0.1129,4.6298,4.1669,5.0928,0.20,3.7039,15.55,21.28,0.9089,0.0000
000403,派林生物,L2,2020-12-31,2021-04-20,2021-04-20,ok,,0.3797,0.2116,weightavg_ttm,1.9603,0.3293,0.1680,0.1680,,9,0.0871,0.3189,0.1222,1.0497,0.1475,0.1475,,market,0.0319,0.0514,1.00,0.0833,0.0300,0.1133,5.0879,4.5791,5.5967,0.20,4.0703,15.45,13.40,0.9061,0.0000
000403,派林生物,L2,2021-03-31,2021-04-29,2021-04-29,ok,,0.4293,0.1959,weightavg_ttm,8.1194,1.3641,0.1680,0.1680,,9,0.0871,0.3189,0.1222,0.9283,0.1475,0.1475,,market,0.0319,0.0514,1.00,0.0833,0.0300,0.1133,21.0738,18.9664,23.1812,0.20,16.8590,15.45,49.09,0.9061,0.0000
000403,派林生物,L2,2021-06-30,2021-08-28,2021-08-28,ok,,0.5453,0.1718,weightavg_ttm,8.2974,1.3940,0.1680,0.1680,,9,0.0871,0.3189,0.1222,0.8981,0.1475,0.1475,,market,0.0284,0.0514,1.00,0.0798,0.0284,0.1098,22.4486,20.2037,24.6934,0.20,17.9588,16.10,41.17,0.9256,0.0000
000403,派林生物,L2,2021-09-30,2021-10-20,2021-10-20,ok,,0.6663,0.1469,weightavg_ttm,8.4891,1.4262,0.1680,0.1680,,9,0.0871,0.3189,0.1222,0.8598,0.1475,0.1475,,market,0.0288,0.0514,1.00,0.0802,0.0288,0.1102,22.9012,20.6111,25.1913,0.20,18.3210,16.06,34.37,0.9241,0.0000
000403,派林生物,L2,2021-12-31,2022-04-30,2022-04-30,ok,,0.5543,0.0703,weightavg_ttm,8.6308,1.4500,0.1680,0.1680,,9,0.2748,0.0681,0.1558,0.6973,0.1418,0.1418,,market,0.0284,0.0514,1.00,0.0798,0.0284,0.1098,23.1825,20.8642,25.5007,0.20,18.5460,15.99,41.82,0.9175,0.0000
000403,派林生物,L2,2022-03-31,2022-04-30,2022-04-30,ok,,0.6098,0.0719,weightavg_ttm,8.7795,1.4750,0.1680,0.1680,,9,0.2748,0.0681,0.1558,0.7952,0.1418,0.1418,,market,0.0284,0.0514,1.00,0.0798,0.0284,0.1098,23.5821,21.2239,25.9403,0.20,18.8657,15.99,38.67,0.9175,0.0000
000403,派林生物,L2,2022-06-30,2022-08-30,2022-08-30,ok,,0.5989,0.0687,weightavg_ttm,8.8868,1.4930,0.1680,0.1680,,9,0.2748,0.0681,0.1558,0.6870,0.1418,0.1418,,market,0.0276,0.0514,1.00,0.0790,0.0276,0.1090,24.0140,21.6126,26.4154,0.20,19.2112,16.08,40.10,0.9209,0.0000
000403,派林生物,L2,2022-09-30,2022-10-31,2022-10-31,ok,,0.5974,0.0671,weightavg_ttm,9.0159,1.5147,0.1680,0.1680,,9,0.2748,0.0681,0.1558,0.5097,0.1418,0.1418,,market,0.0264,0.0514,1.00,0.0779,0.0264,0.1079,24.5647,22.1083,27.0212,0.20,19.6518,16.22,41.12,0.9256,0.0000
000403,派林生物,L2,2022-12-31,2023-04-29,2023-04-29,ok,,0.8035,0.0890,weightavg_ttm,9.3769,1.2546,0.1338,0.1338,,5,0.3823,0.0793,0.0670,0.5410,0.1248,0.1248,,market,0.0278,0.0514,1.00,0.0792,0.0278,0.1092,20.4718,18.4246,22.5190,0.20,16.3774,16.32,25.48,0.8451,0.0000
000403,派林生物,L2,2023-03-31,2023-04-29,2023-04-29,ok,,0.7360,0.0806,weightavg_ttm,9.4603,1.2658,0.1338,0.1338,,5,0.3823,0.0793,0.0670,0.4947,0.1248,0.1248,,market,0.0278,0.0514,1.00,0.0792,0.0278,0.1092,20.6538,18.5885,22.7192,0.20,16.5231,16.32,28.06,0.8451,0.0000
000403,派林生物,L2,2023-06-30,2023-08-24,2023-08-24,ok,,0.6967,0.0754,weightavg_ttm,9.4705,1.2672,0.1338,0.1338,,5,0.3823,0.0793,0.0670,0.5172,0.1248,0.1248,,market,0.0266,0.0514,1.00,0.0780,0.0266,0.1080,20.8470,18.7623,22.9317,0.20,16.6776,16.45,29.92,0.8499,0.0000
000403,派林生物,L2,2023-09-30,2023-10-31,2023-10-31,ok,,0.7711,0.0817,weightavg_ttm,9.7391,1.3031,0.1338,0.1338,,5,0.3823,0.0793,0.0670,0.6029,0.1248,0.1248,,market,0.0269,0.0514,1.00,0.0784,0.0269,0.1084,21.3877,19.2489,23.5265,0.20,17.1102,16.41,27.74,0.8485,0.0000
000403,派林生物,L2,2023-12-31,2024-04-27,2024-04-27,ok,,0.8400,0.0858,weightavg_ttm,10.1346,0.9020,0.0890,0.0890,,9,0.1692,0.0773,0.1463,0.4875,0.0760,0.0760,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.0890,14.0307,12.6276,15.4337,0.20,11.2245,15.56,16.70,0.7316,0.2059
000403,派林生物,L2,2024-03-31,2024-04-27,2024-04-27,ok,,0.9329,0.0939,weightavg_ttm,10.3052,0.9172,0.0890,0.0890,,9,0.1692,0.0773,0.1463,0.4608,0.0760,0.0760,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.0890,14.2669,12.8402,15.6936,0.20,11.4135,15.56,15.29,0.7316,0.2059
000403,派林生物,L2,2024-06-30,2024-08-28,2024-08-28,ok,,0.9842,0.1090,weightavg_ttm,10.3895,0.9247,0.0890,0.0890,,9,0.1692,0.0773,0.1463,0.3860,0.0760,0.0760,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.0890,14.7419,13.2677,16.2161,0.20,11.7935,15.94,14.98,0.7322,0.2075
000403,派林生物,L2,2024-09-30,2024-10-28,2024-10-28,ok,,0.9640,0.1101,weightavg_ttm,10.6838,0.9509,0.0890,0.0890,,9,0.1692,0.0773,0.1463,0.2899,0.0760,0.0760,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.0890,15.1532,13.6379,16.6685,0.20,12.1226,15.94,15.72,0.7322,0.2075
000403,派林生物,L2,2024-12-31,2025-04-24,2025-04-24,ok,,0.7800,0.0965,weightavg_ttm,10.8397,0.9647,0.0890,0.0890,,9,0.0502,0.0451,0.2622,0.2398,0.0657,0.0657,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0890,16.0925,14.4833,17.7018,0.20,12.8740,16.68,20.63,0.7102,0.3156
000403,派林生物,L2,2025-03-31,2025-04-24,2025-04-24,ok,,0.7000,0.0914,weightavg_ttm,10.9616,0.9756,0.0890,0.0890,,9,0.0502,0.0451,0.2622,0.1740,0.0657,0.0657,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0890,16.2734,14.6461,17.9008,0.20,13.0188,16.68,23.25,0.7102,0.3156
000403,派林生物,L2,2025-06-30,2025-08-22,2025-08-22,ok,,0.6900,0.0819,weightavg_ttm,8.3171,0.7402,0.0890,0.0890,,9,0.0502,0.0451,0.2622,0.1447,0.0657,0.0657,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0890,12.5661,11.3095,13.8227,0.20,10.0529,16.98,18.21,0.7109,0.3168
000403,派林生物,L2,2025-09-30,2025-10-29,2025-10-29,ok,,0.5900,0.0701,weightavg_ttm,8.4448,0.7516,0.0890,0.0890,,9,0.0502,0.0451,0.2622,0.0863,0.0657,0.0657,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.0890,12.4402,11.1962,13.6842,0.20,9.9521,16.55,21.09,0.7099,0.3151
000403,派林生物,L2,2025-12-31,2026-04-29,2026-04-29,ok,,0.4400,0.0524,weightavg_ttm,8.5102,0.7574,0.0890,0.0890,,9,0.0308,0.0073,0.2289,-0.1062,0.0686,0.0686,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0890,12.6692,11.4023,13.9362,0.20,10.1354,16.73,28.79,0.7167,0.2856
000403,派林生物,L2,2026-03-31,2026-04-29,2026-04-29,ok,,0.3700,0.0440,weightavg_ttm,8.5343,0.7596,0.0890,0.0890,,9,0.0308,0.0073,0.2289,-0.1309,0.0686,0.0686,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0890,12.7052,11.4347,13.9757,0.20,10.1642,16.73,34.34,0.7167,0.2856
000408,藏格矿业,L2,2000-06-30,2001-08-29,2001-08-29,unavailable,2001-08-29 当时无可观测的 R_f/ERP —— **不外推、不借用后来的利率**（§12.4）；须补 cost_of_equity_inputs.csv 的历史序列,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000408,藏格矿业,L2,2000-12-31,2002-04-20,2002-04-20,unavailable,已披露年报 ROE 仅 2 年 < 要求 3 年,0.1900,0.0675,weightavg_ttm,2.8500,,,0.0956,,5,1.0000,,,0.0533,,,,market,0.0286,0.0514,1.00,0.0800,0.0286,0.1100,,,,0.20,,,,,
000408,藏格矿业,L2,2001-06-30,2002-08-17,2002-08-17,unavailable,已披露年报 ROE 仅 2 年 < 要求 3 年,,,,3.7160,,,0.0956,,5,1.0000,,,0.0134,,,,market,0.0287,0.0514,1.00,0.0801,0.0287,0.1101,,,,0.20,,,,,
000408,藏格矿业,L2,2001-12-31,2003-04-26,2003-04-26,ok,,0.1360,0.0382,weightavg_ttm,3.7900,0.2558,0.0675,0.0675,,5,1.0000,,0.3520,-0.1553,0.0437,0.0437,,market,0.0292,0.0514,1.00,0.0807,0.0292,0.0675,2.8542,2.5688,3.1396,0.20,2.2834,11.16,20.99,0.6653,0.3735
000408,藏格矿业,L2,2002-03-31,2003-04-26,2003-04-26,ok,,,,,3.8019,0.2566,0.0675,0.0675,,5,1.0000,,0.3520,,0.0437,0.0437,,market,0.0292,0.0514,1.00,0.0807,0.0292,0.0675,2.8632,2.5769,3.1495,0.20,2.2905,11.16,,0.6653,0.3735
000408,藏格矿业,L2,2002-06-30,2003-08-23,2003-08-23,ok,,0.1120,0.0297,weightavg_ttm,3.8200,0.2579,0.0675,0.0675,,5,1.0000,,0.3520,-0.1245,0.0437,0.0437,,market,0.0293,0.0514,1.00,0.0807,0.0293,0.0675,2.8719,2.5847,3.1591,0.20,2.2975,11.14,25.64,0.6651,0.3734
000408,藏格矿业,L2,2002-09-30,2003-10-25,2003-10-25,ok,,,,,3.8200,0.2579,0.0675,0.0675,,5,1.0000,,0.3520,,0.0437,0.0437,,market,0.0324,0.0514,1.00,0.0838,0.0300,0.0675,2.6870,2.4183,2.9558,0.20,2.1496,10.42,,0.6512,0.3724
000408,藏格矿业,L2,2002-12-31,2004-04-20,2004-04-20,rejected,ROE_T=3.88% 距 g_T=3.00% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,0.0900,0.0235,weightavg_ttm,3.8800,0.1505,0.0388,0.0529,down,5,1.0000,-0.2211,,-0.3305,,,,market,0.0392,0.0514,1.00,0.0906,0.0300,0.0388,,,,0.20,,,,,
000408,藏格矿业,L2,2003-03-31,2003-04-26,2003-04-26,ok,,,,,3.8800,0.2619,0.0675,0.0675,,5,1.0000,,0.3520,,0.0437,0.0437,,market,0.0292,0.0514,1.00,0.0807,0.0292,0.0675,2.9220,2.6298,3.2142,0.20,2.3376,11.16,,0.6653,0.3735
000408,藏格矿业,L2,2003-06-30,2004-07-28,2004-07-28,rejected,ROE_T=3.88% 距 g_T=3.00% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,0.0788,0.0204,weightavg_ttm,3.8782,0.1504,0.0388,0.0529,down,5,1.0000,-0.2211,,-0.4130,,,,market,0.0435,0.0514,1.00,0.0949,0.0300,0.0388,,,,0.20,,,,,
000408,藏格矿业,L2,2003-09-30,2004-10-21,2004-10-21,rejected,ROE_T=3.88% 距 g_T=3.00% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,,,,3.9100,0.1516,0.0388,0.0529,down,5,1.0000,-0.2211,,,,,,market,0.0513,0.0514,1.00,0.1027,0.0300,0.0388,,,,0.20,,,,,
000408,藏格矿业,L2,2003-12-31,2005-04-22,2005-04-22,rejected,ROE_T=2.64% 距 g_T=3.00% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,,0.0234,weightavg_ttm,3.9500,0.1043,0.0264,0.0309,down,5,1.0000,,,-0.2896,,,,market,0.0412,0.0514,1.00,0.0926,0.0300,0.0264,,,,0.20,,,,,
000408,藏格矿业,L2,2004-03-31,2005-04-28,2005-04-28,rejected,ROE_T=2.64% 距 g_T=3.00% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,,,,3.9632,0.1047,0.0264,0.0309,down,5,1.0000,,,,,,,market,0.0412,0.0514,1.00,0.0926,0.0300,0.0264,,,,0.20,,,,,
000408,藏格矿业,L2,2004-06-30,2005-08-06,2005-08-06,rejected,ROE_T=2.64% 距 g_T=3.00% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,,0.0172,weightavg_ttm,3.9500,0.1043,0.0264,0.0309,down,5,1.0000,,,-0.3048,,,,market,0.0339,0.0514,1.00,0.0853,0.0300,0.0264,,,,0.20,,,,,
000408,藏格矿业,L2,2004-09-30,2005-10-29,2005-10-29,rejected,ROE_T=2.64% 距 g_T=3.00% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,,,,3.9700,0.1048,0.0264,0.0309,down,5,1.0000,,,,,,,market,0.0324,0.0514,1.00,0.0838,0.0300,0.0264,,,,0.20,,,,,
000408,藏格矿业,L2,2004-12-31,2006-04-29,2006-04-29,rejected,EPS0=-0.0510／ROE0=-1.39% 非正：按盈利折现无意义，须走 §6.5.5.2 逐票建档,-0.3050,-0.0803,weightavg_ttm,3.6700,-0.0510,-0.0139,0.0235,down,5,1.0000,-0.6037,,,,,,market,0.0294,0.0514,1.00,0.0808,0.0294,0.1108,,,,0.20,,,,,
000408,藏格矿业,L2,2005-03-31,2006-04-29,2006-04-29,rejected,EPS0=-0.0511／ROE0=-1.39% 非正：按盈利折现无意义，须走 §6.5.5.2 逐票建档,,,,3.6800,-0.0511,-0.0139,0.0235,down,5,1.0000,-0.6037,,,,,,market,0.0294,0.0514,1.00,0.0808,0.0294,0.1108,,,,0.20,,,,,
000408,藏格矿业,L2,2005-06-30,2006-08-24,2006-08-24,rejected,EPS0=-0.0514／ROE0=-1.39% 非正：按盈利折现无意义，须走 §6.5.5.2 逐票建档,-0.2750,-0.0720,weightavg_ttm,3.7000,-0.0514,-0.0139,0.0235,down,5,1.0000,-0.6037,,,,,,market,0.0326,0.0514,1.00,0.0840,0.0300,0.1140,,,,0.20,,,,,
000408,藏格矿业,L2,2005-09-30,2006-10-27,2006-10-27,rejected,EPS0=-0.0513／ROE0=-1.39% 非正：按盈利折现无意义，须走 §6.5.5.2 逐票建档,,,,3.6900,-0.0513,-0.0139,0.0235,down,5,1.0000,-0.6037,,,,,,market,0.0300,0.0514,1.00,0.0814,0.0300,0.1114,,,,0.20,,,,,
000408,藏格矿业,L2,2005-12-31,2007-04-30,2007-04-30,rejected,EPS0=-0.2931／ROE0=-10.39% 非正：按盈利折现无意义，须走 §6.5.5.2 逐票建档,-0.8470,-0.2612,weightavg_ttm,2.8200,-0.2931,-0.1039,0.0234,down,5,1.0000,,,,,,,market,0.0359,0.0514,1.00,0.0873,0.0300,0.1173,,,,0.20,,,,,
000408,藏格矿业,L2,2006-03-31,2007-04-30,2007-04-30,rejected,EPS0=-0.2838／ROE0=-10.39% 非正：按盈利折现无意义，须走 §6.5.5.2 逐票建档,,,,2.7300,-0.2838,-0.1039,0.0234,down,5,1.0000,,,,,,,market,0.0359,0.0514,1.00,0.0873,0.0300,0.1173,,,,0.20,,,,,
000408,藏格矿业,L2,2006-06-30,2007-08-17,2007-08-17,rejected,EPS0=-0.2879／ROE0=-10.39% 非正：按盈利折现无意义，须走 §6.5.5.2 逐票建档,-0.9503,-0.2883,weightavg_ttm,2.7700,-0.2879,-0.1039,0.0234,down,5,1.0000,,,,,,,market,0.0434,0.0514,1.00,0.0948,0.0300,0.1248,,,,0.20,,,,,
000408,藏格矿业,L2,2006-09-30,2007-10-26,2007-10-26,rejected,EPS0=-0.2422／ROE0=-10.39% 非正：按盈利折现无意义，须走 §6.5.5.2 逐票建档,,,,2.3300,-0.2422,-0.1039,0.0234,down,5,1.0000,,,,,,,market,0.0439,0.0514,1.00,0.0953,0.0300,0.1253,,,,0.20,,,,,
