group,arm,metric,level_median,paired_delta_median,positive_starts,starts
A,MC100M14SEP09,单票权重中位,0.620993971127421,0.01199038875941294,12,14
A,MC100M14SEP09,单票权重P90,0.7661253253115001,0.051854338729861726,13,14
A,MC100M14SEP09,单票权重最大,0.960389588044444,0.013516728192632776,10,14
A,MC100M14SEP09,前三权重中位,1.3806549196928286,0.0344710927898092,12,14
A,MC100M14SEP09,单票超60%天数占比,0.6666014985152229,0.08063512994883465,13,14
A,MC100M14SEP09,滚动3年年化中位,0.4532788899797072,0.030961094722990024,10,14
A,MC100M14SEP09,滚动3年回撤中位,0.5115084991329377,0.00923157831880056,12,14
A,MC100M14SEP09,滚动3年Calmar中位,1.0429672848549703,-0.00459291765649622,7,14
A,MC100M14SEP09,滚动3年Sharpe中位,1.0990267808021281,0.04426724732251153,10,14
A,MC100M14SEP09,滚动3年为负的窗口占比,0.007407407407407408,0.003875968992248062,7,14
A,MC100M14SEP09,滚动5年年化中位,0.5066772484330615,0.05863255258857081,14,14
A,MC100M14SEP09,滚动5年年化P25,0.36927932079067594,0.0030851823542130674,8,14
A,MC100M14SEP09,滚动5年年化最差,0.11407035072081739,-0.0029349087163104137,7,14
A,MC100M14SEP09,滚动5年回撤中位,0.5471888370629696,0.0025102850251024766,14,14
A,MC100M14SEP09,滚动5年Calmar中位,0.9260241647464929,0.10131405946475658,13,14
A,MC100M14SEP09,滚动5年Sharpe中位,1.086781221877445,0.05511060590448269,12,14
A,MC100M14SEP09,滚动5年为负的窗口占比,0.0,0.0,5,14
A,MC100M14SEP09,滚动5年窗口数,102.0,0.0,0,14
A,MC100M14SEP09,互不重叠5年块中位,0.621875429682679,0.01725339712879903,13,14
A,MC100M14SEP09,滚动10年年化中位,0.45175891137896906,0.02534032135887132,12,14
A,MC100M14SEP09,滚动10年窗口数,42.0,0.0,0,14
A,MC100M14SEP09,逐年收益中位,0.42072192231417416,-0.00675493093488988,6,14
A,MC100M14SEP09,逐年为正比例,0.8090909090909091,0.06458333333333333,8,14
A,MC100M14SEP09,逐年最差,-0.2331217839964107,-0.0030884104509407706,7,14
A,MC100M14SEP09,完整自然年数,12.5,0.0,0,14
A,MC100M14SEP09,强平次数,0.0,0.0,0,14
A,MC100M14SEP09,最低担保比例,1.6726840774704024,-0.005380718604910628,7,14
A,MC100M14SEP09,最低股票同跌缓冲,0.22273562781388334,-0.002569446355302374,7,14
A,MC100M14SEP09,最低总资产冲击缓冲,0.22273562781388334,-0.002569446355302263,7,14
A,MC100M14SEP09,rf覆盖率,1.0,0.0,0,14
A,MC100M14SEP09,年化_交易日口径,0.4835118292894125,0.02122871416312222,9,14
A,MC100M14SEP09,最低担保比例日,20175574.0,0.0,3,14
A,MC100M14SEP09,最低股票同跌缓冲日,20175574.0,0.0,3,14
A,MC100M14SEP09,滚动5年年化最差窗口末日,20200529.0,0.0,1,14
A,MC100M14SEP09,最大回撤起日,20150615.0,0.0,3,14
A,MC100M14SEP09,最大回撤止日,20160229.0,0.0,3,14
A,MC100M14SEP09,末次净值日,20260828.0,0.0,0,14
A,MC100M15SEP09,年化,0.47792180623808356,-0.003225647959611888,6,14
A,MC100M15SEP09,最大回撤,0.6187490875604867,-0.0275670149471533,5,14
A,MC100M15SEP09,Sharpe,1.0391416558735753,-0.01711690888847428,6,14
A,MC100M15SEP09,Calmar,0.781456204391448,0.026109623643374547,9,14
A,MC100M15SEP09,平均仓位,1.6284437160508152,0.0313217981130538,14,14
A,MC100M15SEP09,年均换手,5.933585944241784,-0.12137711763398285,4,14
A,MC100M15SEP09,持仓数中位,7.0,0.0,1,14
A,MC100M15SEP09,单票权重中位,0.626007981261266,0.013631759505749796,12,14
A,MC100M15SEP09,单票权重P90,0.7599359599886677,0.046297549718115116,13,14
A,MC100M15SEP09,单票权重最大,0.9557712490978725,0.0058907988645076625,11,14
A,MC100M15SEP09,前三权重中位,1.3964275269886037,0.04542089975650343,12,14
A,MC100M15SEP09,单票超60%天数占比,0.6917097135046808,0.08685360371901146,12,14
A,MC100M15SEP09,滚动3年年化中位,0.4653570239455562,0.023088190673836384,13,14
A,MC100M15SEP09,滚动3年回撤中位,0.5100648814934803,0.010050867366578675,12,14
A,MC100M15SEP09,滚动3年Calmar中位,1.016404894776847,-0.015596388449168497,6,14
A,MC100M15SEP09,滚动3年Sharpe中位,1.07866412908171,0.018215816477862523,9,14
A,MC100M15SEP09,滚动3年为负的窗口占比,0.007407407407407408,0.003875968992248062,7,14
A,MC100M15SEP09,滚动5年年化中位,0.492034991691329,0.05266448322040629,14,14
A,MC100M15SEP09,滚动5年年化P25,0.3730615377648887,0.007725750122243635,9,14
A,MC100M15SEP09,滚动5年年化最差,0.10757711921720248,-0.0019875976119225758,7,14
A,MC100M15SEP09,滚动5年回撤中位,0.5468555310583912,0.0025873229867365843,13,14
A,MC100M15SEP09,滚动5年Calmar中位,0.9018461747110316,0.08220703213902136,13,14
A,MC100M15SEP09,滚动5年Sharpe中位,1.0590736068047466,0.04440673796933714,12,14
A,MC100M15SEP09,滚动5年为负的窗口占比,0.0,0.0,4,14
A,MC100M15SEP09,滚动5年窗口数,102.0,0.0,0,14
A,MC100M15SEP09,互不重叠5年块中位,0.6131053388372749,0.015205852139892118,13,14
A,MC100M15SEP09,滚动10年年化中位,0.4507106998604532,0.016271279865025634,12,14
A,MC100M15SEP09,滚动10年窗口数,42.0,0.0,0,14
A,MC100M15SEP09,逐年收益中位,0.42139222696972434,-0.017369996243282948,6,14
A,MC100M15SEP09,逐年为正比例,0.8090909090909091,0.06666666666666665,9,14
A,MC100M15SEP09,逐年最差,-0.23084948076325468,-0.010037413599899514,7,14
A,MC100M15SEP09,完整自然年数,12.5,0.0,0,14
A,MC100M15SEP09,强平次数,0.0,0.0,0,14
A,MC100M15SEP09,最低担保比例,1.6708647188881567,0.00972979462912782,8,14
A,MC100M15SEP09,最低股票同跌缓冲,0.22191671393185522,0.0044811769323241935,8,14
A,MC100M15SEP09,最低总资产冲击缓冲,0.22191671393185525,0.0044811769323241935,8,14
A,MC100M15SEP09,rf覆盖率,1.0,0.0,0,14
A,MC100M15SEP09,年化_交易日口径,0.47939002978700307,-0.0032414405225578147,6,14
A,MC100M15SEP09,最低担保比例日,20150825.0,0.0,2,14
A,MC100M15SEP09,最低股票同跌缓冲日,20150825.0,0.0,2,14
A,MC100M15SEP09,滚动5年年化最差窗口末日,20200331.0,0.0,2,14
A,MC100M15SEP09,最大回撤起日,20150615.0,0.0,2,14
A,MC100M15SEP09,最大回撤止日,20160229.0,0.0,2,14
A,MC100M15SEP09,末次净值日,20260828.0,0.0,0,14
A,MC100M16SEP09,年化,0.47612439135911055,0.0057002352241064536,10,14
A,MC100M16SEP09,最大回撤,0.6186987569970471,-0.029848061850817564,5,14
A,MC100M16SEP09,Sharpe,1.047884613533025,0.001948288186070346,7,14
A,MC100M16SEP09,Calmar,0.7933575623446936,0.03970308783038867,10,14
A,MC100M16SEP09,平均仓位,1.624523993349571,0.030634746661735934,14,14
A,MC100M16SEP09,年均换手,5.8685615288156505,-0.0993969465668818,4,14
A,MC100M16SEP09,持仓数中位,7.0,0.0,3,14
A,MC100M16SEP09,单票权重中位,0.6237851802830925,0.009010705710434497,13,14
A,MC100M16SEP09,单票权重P90,0.7513236661447871,0.0378118614057959,13,14
A,MC100M16SEP09,单票权重最大,0.9547322302393071,0.004712403222361494,10,14
A,MC100M16SEP09,前三权重中位,1.3673866582322098,0.013233890702217144,11,14
A,MC100M16SEP09,单票超60%天数占比,0.664488673634495,0.0587911169200675,13,14
A,MC100M16SEP09,滚动3年年化中位,0.4597930982926478,0.02514272950426255,13,14
A,MC100M16SEP09,滚动3年回撤中位,0.5116535209165416,0.014907122521641614,12,14
A,MC100M16SEP09,滚动3年Calmar中位,1.0009874535104855,0.007490786518824066,7,14
A,MC100M16SEP09,滚动3年Sharpe中位,1.0790956727290895,0.026212037332888405,12,14
A,MC100M16SEP09,滚动3年为负的窗口占比,0.0040650406504065045,0.0040650406504065045,7,14
A,MC100M16SEP09,滚动5年年化中位,0.5027123632275392,0.05125908747558694,14,14
A,MC100M16SEP09,滚动5年年化P25,0.3699667736212565,0.0009077836425172015,7,14
A,MC100M16SEP09,滚动5年年化最差,0.1043000177892821,0.005368811023140796,7,14
A,MC100M16SEP09,滚动5年回撤中位,0.54726663597915,0.0029307470873496944,12,14
A,MC100M16SEP09,滚动5年Calmar中位,0.9189324434917915,0.06686097491094078,13,14
A,MC100M16SEP09,滚动5年Sharpe中位,1.074333034268642,0.03426098112764697,13,14
A,MC100M16SEP09,滚动5年为负的窗口占比,0.0,0.0,3,14
A,MC100M16SEP09,滚动5年窗口数,102.0,0.0,0,14
A,MC100M16SEP09,互不重叠5年块中位,0.6061381452628155,0.016972086106646633,11,14
A,MC100M16SEP09,滚动10年年化中位,0.4436862738485525,0.02563614111045709,14,14
A,MC100M16SEP09,滚动10年窗口数,42.0,0.0,0,14
A,MC100M16SEP09,逐年收益中位,0.42156773531908487,0.023494606282462638,9,14
A,MC100M16SEP09,逐年为正比例,0.8090909090909091,0.06666666666666665,9,14
A,MC100M16SEP09,逐年最差,-0.23612911422014143,-0.00656721550462841,6,14
A,MC100M16SEP09,完整自然年数,12.5,0.0,0,14
A,MC100M16SEP09,强平次数,0.0,0.0,0,14
A,MC100M16SEP09,最低担保比例,1.6755614699307786,-0.00450664895366748,6,14
A,MC100M16SEP09,最低股票同跌缓冲,0.2241369834452797,-0.002084718956810616,6,14
A,MC100M16SEP09,最低总资产冲击缓冲,0.2241369834452797,-0.0020847189568105606,6,14
A,MC100M16SEP09,rf覆盖率,1.0,0.0,0,14
A,MC100M16SEP09,年化_交易日口径,0.4780341290208495,0.005725493895529565,10,14
A,MC100M16SEP09,最低担保比例日,20150825.0,0.0,3,14
A,MC100M16SEP09,最低股票同跌缓冲日,20150825.0,0.0,3,14
A,MC100M16SEP09,滚动5年年化最差窗口末日,20200430.0,0.0,2,14
A,MC100M16SEP09,最大回撤起日,20150615.0,0.0,2,14
A,MC100M16SEP09,最大回撤止日,20160229.0,0.0,3,14
A,MC100M16SEP09,末次净值日,20260828.0,0.0,0,14
A,MC150M14SEP09,年化,0.4929129970373449,0.0043219766393226555,7,14
A,MC150M14SEP09,最大回撤,0.6125960321083392,-0.03134296087145466,6,14
A,MC150M14SEP09,Sharpe,1.064674534685034,-0.0031759032857066605,7,14
A,MC150M14SEP09,Calmar,0.7993151181719289,0.030892174900650826,8,14
A,MC150M14SEP09,平均仓位,1.6247688097351483,0.030934246432505197,14,14
A,MC150M14SEP09,年均换手,6.215353493583725,0.06974005975357356,9,14
A,MC150M14SEP09,持仓数中位,7.0,0.0,3,14
A,MC150M14SEP09,单票权重中位,0.6197738338682612,0.007356456880244222,13,14
A,MC150M14SEP09,单票权重P90,0.7668302785214255,0.05395741794936848,14,14
A,MC150M14SEP09,单票权重最大,0.9571418256219844,0.008430039680193013,9,14
A,MC150M14SEP09,前三权重中位,1.3749559975899792,0.0309980177460234,10,14
A,MC150M14SEP09,单票超60%天数占比,0.6507507594603714,0.0700161501256647,12,14
A,MC150M14SEP09,滚动3年年化中位,0.46306573665624495,0.0238427707197979,10,14
A,MC150M14SEP09,滚动3年回撤中位,0.5119841725346941,0.008338335315694556,11,14
A,MC150M14SEP09,滚动3年Calmar中位,1.0256582668461922,-0.031578011436447895,5,14
A,MC150M14SEP09,滚动3年Sharpe中位,1.0864738382716144,0.03058614225397771,8,14
A,MC150M14SEP09,滚动3年为负的窗口占比,0.0,0.0,4,14
A,MC150M14SEP09,滚动5年年化中位,0.4880583510753549,0.04787835204099211,12,14
A,MC150M14SEP09,滚动5年年化P25,0.3827749672705687,0.015547662533357487,8,14
A,MC150M14SEP09,滚动5年年化最差,0.1080929795082467,0.007386527625288353,7,14
A,MC150M14SEP09,滚动5年回撤中位,0.5475785924654442,0.00514062511317781,13,14
A,MC150M14SEP09,滚动5年Calmar中位,0.8922780780050028,0.07143472841362847,11,14
A,MC150M14SEP09,滚动5年Sharpe中位,1.0771622336554179,0.04865062993280128,11,14
A,MC150M14SEP09,滚动5年为负的窗口占比,0.0,0.0,4,14
A,MC150M14SEP09,滚动5年窗口数,102.0,0.0,0,14
A,MC150M14SEP09,互不重叠5年块中位,0.6155495302148236,0.024929623112571686,12,14
A,MC150M14SEP09,滚动10年年化中位,0.45017734990250136,0.027145236512928106,9,14
A,MC150M14SEP09,滚动10年窗口数,42.0,0.0,0,14
A,MC150M14SEP09,逐年收益中位,0.41191860750047804,0.0031409561797607344,7,14
A,MC150M14SEP09,逐年为正比例,0.8,0.033333333333333326,7,14
A,MC150M14SEP09,逐年最差,-0.22901389095572355,-0.003071716130859825,7,14
A,MC150M14SEP09,完整自然年数,12.5,0.0,0,14
A,MC150M14SEP09,强平次数,0.0,0.0,0,14
A,MC150M14SEP09,最低担保比例,1.6878494293005064,0.008584830731690807,10,14
A,MC150M14SEP09,最低股票同跌缓冲,0.2297888999142777,0.00393019358069964,10,14
A,MC150M14SEP09,最低总资产冲击缓冲,0.22978889991427764,0.00393019358069957,10,14
A,MC150M14SEP09,rf覆盖率,1.0,0.0,0,14
A,MC150M14SEP09,年化_交易日口径,0.4944214613464305,0.004346590773390946,7,14
A,MC150M14SEP09,最低担保比例日,20200323.0,0.0,3,14
A,MC150M14SEP09,最低股票同跌缓冲日,20200323.0,0.0,3,14
A,MC150M14SEP09,滚动5年年化最差窗口末日,20200529.0,0.0,2,14
A,MC150M14SEP09,最大回撤起日,20150615.0,0.0,2,14
A,MC150M14SEP09,最大回撤止日,20160229.0,0.0,2,14
A,MC150M14SEP09,末次净值日,20260828.0,0.0,0,14
A,MC150M15SEP09,年化,0.5034448429731344,0.01190383887470281,8,14
A,MC150M15SEP09,最大回撤,0.6136601193577977,-0.03192658403808729,4,14
A,MC150M15SEP09,Sharpe,1.0886933077467833,0.011030792827423974,8,14
A,MC150M15SEP09,Calmar,0.8388149895020496,0.04840593860355025,8,14
A,MC150M15SEP09,平均仓位,1.6277575610770678,0.027075245928651404,13,14
A,MC150M15SEP09,年均换手,5.875769301821517,-0.1457511708395165,4,14
A,MC150M15SEP09,持仓数中位,7.0,0.0,3,14
A,MC150M15SEP09,单票权重中位,0.6199748994938907,0.00989454284065061,11,14
A,MC150M15SEP09,单票权重P90,0.7660575427868932,0.048885859426415545,13,14
A,MC150M15SEP09,单票权重最大,0.9559302027075952,0.0053573739134724074,10,14
A,MC150M15SEP09,前三权重中位,1.3659325123991768,0.02318386612881873,10,14
A,MC150M15SEP09,单票超60%天数占比,0.6611693639112951,0.06889177907457966,11,14
A,MC150M15SEP09,滚动3年年化中位,0.4679495624303035,0.01662218246810443,13,14
A,MC150M15SEP09,滚动3年回撤中位,0.5128925266506449,0.009557705032134045,14,14
A,MC150M15SEP09,滚动3年Calmar中位,1.0684413843723766,0.011042802026988652,8,14
A,MC150M15SEP09,滚动3年Sharpe中位,1.1081290144038618,0.02583426577843878,12,14
A,MC150M15SEP09,滚动3年为负的窗口占比,0.0,0.0,2,14
A,MC150M15SEP09,滚动5年年化中位,0.5112551114111843,0.05408273999975033,14,14
A,MC150M15SEP09,滚动5年年化P25,0.3785409485032365,0.009850666205058922,10,14
A,MC150M15SEP09,滚动5年年化最差,0.09923463074341732,0.006360383894804644,7,14
A,MC150M15SEP09,滚动5年回撤中位,0.547608397505451,0.0032750263638551824,13,14
A,MC150M15SEP09,滚动5年Calmar中位,0.9332106418527408,0.0643405254313536,13,14
A,MC150M15SEP09,滚动5年Sharpe中位,1.0881978709598426,0.043244274643314096,13,14
A,MC150M15SEP09,滚动5年为负的窗口占比,0.0,0.0,4,14
A,MC150M15SEP09,滚动5年窗口数,102.0,0.0,0,14
A,MC150M15SEP09,互不重叠5年块中位,0.6084935398167722,0.021799313696750477,12,14
A,MC150M15SEP09,滚动10年年化中位,0.4658671611543854,0.023374803806531785,12,14
A,MC150M15SEP09,滚动10年窗口数,42.0,0.0,0,14
A,MC150M15SEP09,逐年收益中位,0.42444098187590806,0.0022091672901837778,7,14
A,MC150M15SEP09,逐年为正比例,0.8,0.06458333333333333,8,14
A,MC150M15SEP09,逐年最差,-0.22680159965833463,-0.0030493993977783185,7,14
A,MC150M15SEP09,完整自然年数,12.5,0.0,0,14
A,MC150M15SEP09,强平次数,0.0,0.0,0,14
A,MC150M15SEP09,最低担保比例,1.6878503371498197,0.011119251842661493,10,14
A,MC150M15SEP09,最低股票同跌缓冲,0.22978937279374997,0.005087282736936094,10,14
A,MC150M15SEP09,最低总资产冲击缓冲,0.22978937279374995,0.0050872827369361495,10,14
A,MC150M15SEP09,rf覆盖率,1.0,0.0,0,14
A,MC150M15SEP09,年化_交易日口径,0.505007246908578,0.011968980341030777,8,14
A,MC150M15SEP09,最低担保比例日,20200323.0,0.0,3,14
A,MC150M15SEP09,最低股票同跌缓冲日,20200323.0,0.0,3,14
A,MC150M15SEP09,滚动5年年化最差窗口末日,20200529.0,0.0,2,14
A,MC150M15SEP09,最大回撤起日,20150615.0,0.0,2,14
A,MC150M15SEP09,最大回撤止日,20160229.0,0.0,2,14
A,MC150M15SEP09,末次净值日,20260828.0,0.0,0,14
A,MC150M16SEP09,年化,0.4848083391685978,0.00229015896799023,7,14
A,MC150M16SEP09,最大回撤,0.599311130033145,-0.05011789691875501,5,14
A,MC150M16SEP09,Sharpe,1.056578591325022,-0.0011078143178835376,7,14
A,MC150M16SEP09,Calmar,0.8026739070253761,0.052633791172905064,9,14
A,MC150M16SEP09,平均仓位,1.6262548863689787,0.028776725637019496,14,14
A,MC150M16SEP09,年均换手,5.938837225107383,-0.10323978118806476,5,14
A,MC150M16SEP09,持仓数中位,7.0,0.0,3,14
A,MC150M16SEP09,单票权重中位,0.6230247833016196,0.009606649575888193,12,14
A,MC150M16SEP09,单票权重P90,0.7589594480016411,0.04521777265504212,13,14
A,MC150M16SEP09,单票权重最大,0.9555753867489925,0.006062710817569372,10,14
A,MC150M16SEP09,前三权重中位,1.3683501556183144,0.021035916973472624,9,14
A,MC150M16SEP09,单票超60%天数占比,0.651668518348834,0.05594021060555365,11,14
A,MC150M16SEP09,滚动3年年化中位,0.45746260441216036,0.017777704641211978,13,14
A,MC150M16SEP09,滚动3年回撤中位,0.5137170741609547,0.01762278450720889,12,14
A,MC150M16SEP09,滚动3年Calmar中位,1.021971681630402,-0.024208597691127764,5,14
A,MC150M16SEP09,滚动3年Sharpe中位,1.049966305358636,-0.002676377926014384,6,14
A,MC150M16SEP09,滚动3年为负的窗口占比,0.0,0.0,3,14
A,MC150M16SEP09,滚动5年年化中位,0.4913520666473752,0.03962834318443542,14,14
A,MC150M16SEP09,滚动5年年化P25,0.3720984516504394,0.003256132758755914,9,14
A,MC150M16SEP09,滚动5年年化最差,0.09869633701819813,0.0030406545362935966,7,14
A,MC150M16SEP09,滚动5年回撤中位,0.5469488502020303,0.004283484551035666,13,14
A,MC150M16SEP09,滚动5年Calmar中位,0.8969297214599645,0.060545228889879676,13,14
A,MC150M16SEP09,滚动5年Sharpe中位,1.0516082667983309,0.026152209116157343,11,14
A,MC150M16SEP09,滚动5年为负的窗口占比,0.0,0.0,3,14
A,MC150M16SEP09,滚动5年窗口数,102.0,0.0,0,14
A,MC150M16SEP09,互不重叠5年块中位,0.6053981010946241,0.013136800174490482,9,14
A,MC150M16SEP09,滚动10年年化中位,0.44271953460166324,0.01671427091165545,12,14
A,MC150M16SEP09,滚动10年窗口数,42.0,0.0,0,14
A,MC150M16SEP09,逐年收益中位,0.4205142919544373,0.012035104723122858,7,14
A,MC150M16SEP09,逐年为正比例,0.8,0.06904761904761902,10,14
A,MC150M16SEP09,逐年最差,-0.22425756413954123,-0.012109122727198107,6,14
A,MC150M16SEP09,完整自然年数,12.5,0.0,0,14
A,MC150M16SEP09,强平次数,0.0,0.0,0,14
A,MC150M16SEP09,最低担保比例,1.6878539348111978,0.007295432774497956,9,14
A,MC150M16SEP09,最低股票同跌缓冲,0.22979087677515744,0.003343255934198708,9,14
A,MC150M16SEP09,最低总资产冲击缓冲,0.22979087677515742,0.0033432559341986523,9,14
A,MC150M16SEP09,rf覆盖率,1.0,0.0,0,14
A,MC150M16SEP09,年化_交易日口径,0.4867498471135967,0.002296751822597143,7,14
A,MC150M16SEP09,最低担保比例日,20200323.0,0.0,4,14
A,MC150M16SEP09,最低股票同跌缓冲日,20200323.0,0.0,4,14
A,MC150M16SEP09,滚动5年年化最差窗口末日,20200529.0,0.0,3,14
A,MC150M16SEP09,最大回撤起日,20150615.0,0.0,2,14
A,MC150M16SEP09,最大回撤止日,20160229.0,0.0,2,14
A,MC150M16SEP09,末次净值日,20260828.0,0.0,0,14
U1,BASE,年化,0.45401450139999744,0.0,0,14
U1,BASE,最大回撤,0.6582000242328675,0.0,0,14
U1,BASE,Sharpe,1.0370962320141566,0.0,0,14
U1,BASE,Calmar,0.6747463985677112,0.0,0,14
U1,BASE,平均仓位,1.5835488218897908,0.0,0,14
U1,BASE,年均换手,5.973390000278474,0.0,0,14
U1,BASE,持仓数中位,7.0,0.0,0,14
U1,BASE,单票权重中位,0.6137338061577555,0.0,0,14
U1,BASE,单票权重P90,0.7128792284279055,0.0,0,14
U1,BASE,单票权重最大,0.9504507999155941,0.0,0,14
U1,BASE,前三权重中位,1.3427350921362589,0.0,0,14
U1,BASE,单票超60%天数占比,0.6096718564003442,0.0,0,14
U1,BASE,滚动3年年化中位,0.4324708021331657,0.0,0,14
U1,BASE,滚动3年回撤中位,0.4686862163495237,0.0,0,14
U1,BASE,滚动3年Calmar中位,0.9958619265537592,0.0,0,14
U1,BASE,滚动3年Sharpe中位,1.0506377202057893,0.0,0,14
U1,BASE,滚动3年为负的窗口占比,0.0,0.0,0,14
U1,BASE,滚动5年年化中位,0.43955930349153793,0.0,0,14
U1,BASE,滚动5年年化P25,0.35646122698970206,0.0,0,14
U1,BASE,滚动5年年化最差,0.08026727371670117,0.0,0,14
U1,BASE,滚动5年回撤中位,0.5449802849042681,0.0,0,14
U1,BASE,滚动5年Calmar中位,0.8079992564951128,0.0,0,14
U1,BASE,滚动5年Sharpe中位,1.01676057590887,0.0,0,14
U1,BASE,滚动5年为负的窗口占比,0.0,0.0,0,14
U1,BASE,滚动5年窗口数,102.0,0.0,0,14
U1,BASE,互不重叠5年块中位,0.6011184228786703,0.0,0,14
U1,BASE,滚动10年年化中位,0.4297800650769531,0.0,0,14
U1,BASE,滚动10年窗口数,42.0,0.0,0,14
U1,BASE,逐年收益中位,0.4359909396571388,0.0,0,14
U1,BASE,逐年为正比例,0.7482517482517483,0.0,0,14
U1,BASE,逐年最差,-0.22021853154333748,0.0,0,14
U1,BASE,完整自然年数,12.5,0.0,0,14
U1,BASE,强平次数,0.0,0.0,0,14
U1,BASE,最低担保比例,1.6792197208693886,0.0,0,14
U1,BASE,最低股票同跌缓冲,0.2258309083909398,0.0,0,14
U1,BASE,最低总资产冲击缓冲,0.22583090839093978,0.0,0,14
U1,BASE,rf覆盖率,1.0,0.0,0,14
U1,BASE,年化_交易日口径,0.4554906946063302,0.0,0,14
U1,BASE,最低担保比例日,20200323.0,0.0,0,14
U1,BASE,最低股票同跌缓冲日,20200323.0,0.0,0,14
U1,BASE,滚动5年年化最差窗口末日,20200529.0,0.0,0,14
U1,BASE,最大回撤起日,20150615.0,0.0,0,14
U1,BASE,最大回撤止日,20160229.0,0.0,0,14
U1,BASE,末次净值日,20260828.0,0.0,0,14
U1,WCREPSEP09,年化,0.48242654183411926,0.004493479450191851,9,14
U1,WCREPSEP09,最大回撤,0.6567687711255389,-0.010726787812778082,5,14
U1,WCREPSEP09,Sharpe,1.085616398850234,-0.0031755573019037753,7,14
U1,WCREPSEP09,Calmar,0.7697936748936218,0.018381890059704586,8,14
U1,WCREPSEP09,平均仓位,1.5991967963960174,0.005189718773238816,9,14
U1,WCREPSEP09,年均换手,6.0351522952590475,-0.020998441709242588,6,14
U1,WCREPSEP09,持仓数中位,7.0,0.0,2,14
U1,WCREPSEP09,单票权重中位,0.6177750630131471,0.0025223349047671095,12,14
U1,WCREPSEP09,单票权重P90,0.735611812498959,0.023423521468786457,12,14
U1,WCREPSEP09,单票权重最大,0.955380757670492,0.012040001939527756,9,14
U1,WCREPSEP09,前三权重中位,1.3551030725749347,0.002868133781586013,8,14
U1,WCREPSEP09,单票超60%天数占比,0.6613782051282051,0.033134736393865105,12,14
U1,WCREPSEP09,滚动3年年化中位,0.45732273923530076,0.01914039935884171,9,14
U1,WCREPSEP09,滚动3年回撤中位,0.4888856089201125,0.0006163113055431824,7,14
U1,WCREPSEP09,滚动3年Calmar中位,1.0593990473259185,0.01174910115395389,7,14
U1,WCREPSEP09,滚动3年Sharpe中位,1.0914422839492266,0.023718482649648043,10,14
U1,WCREPSEP09,滚动3年为负的窗口占比,0.0,0.0,1,14
U1,WCREPSEP09,滚动5年年化中位,0.48688771469550485,0.02775423531732535,12,14
U1,WCREPSEP09,滚动5年年化P25,0.3751631520211637,0.009253696579153314,9,14
U1,WCREPSEP09,滚动5年年化最差,0.10098827487564632,-0.00035136832368298787,7,14
U1,WCREPSEP09,滚动5年回撤中位,0.5018517878113845,-0.013038907835679625,5,14
U1,WCREPSEP09,滚动5年Calmar中位,0.9898878829144865,0.10419797047579987,11,14
U1,WCREPSEP09,滚动5年Sharpe中位,1.0670410125243157,0.027044076270003936,9,14
U1,WCREPSEP09,滚动5年为负的窗口占比,0.0,0.0,2,14
U1,WCREPSEP09,滚动5年窗口数,102.0,0.0,0,14
U1,WCREPSEP09,互不重叠5年块中位,0.6194882393758605,0.020803926625567293,12,14
U1,WCREPSEP09,滚动10年年化中位,0.4414261051545014,0.017094454189928165,8,14
U1,WCREPSEP09,滚动10年窗口数,42.0,0.0,0,14
U1,WCREPSEP09,逐年收益中位,0.4307505571039135,0.01601227244772674,9,14
U1,WCREPSEP09,逐年为正比例,0.7482517482517483,0.0,1,14
U1,WCREPSEP09,逐年最差,-0.2564310741402692,-0.02701259623208896,4,14
U1,WCREPSEP09,完整自然年数,12.5,0.0,0,14
U1,WCREPSEP09,强平次数,0.0,0.0,0,14
U1,WCREPSEP09,最低担保比例,1.6958768066074672,0.004681649817318334,7,14
U1,WCREPSEP09,最低股票同跌缓冲,0.23314265848938293,0.002381960573297051,7,14
U1,WCREPSEP09,最低总资产冲击缓冲,0.23314265848938293,0.0023819605732970373,7,14
U1,WCREPSEP09,rf覆盖率,1.0,0.0,0,14
U1,WCREPSEP09,年化_交易日口径,0.48391636944239713,0.004516361782591849,9,14
U1,WCREPSEP09,最低担保比例日,20150825.0,0.0,1,14
U1,WCREPSEP09,最低股票同跌缓冲日,20150825.0,0.0,1,14
U1,WCREPSEP09,滚动5年年化最差窗口末日,20200529.0,0.0,0,14
U1,WCREPSEP09,最大回撤起日,20150615.0,0.0,1,14
U1,WCREPSEP09,最大回撤止日,20160229.0,0.0,4,14
U1,WCREPSEP09,末次净值日,20260828.0,0.0,0,14
U1,MC100M14SEP09,年化,0.4820308200766318,0.021134819254740478,9,14
U1,MC100M14SEP09,最大回撤,0.6203725483446085,-0.022793197772533857,6,14
U1,MC100M14SEP09,Sharpe,1.051978930266749,0.008908139154418737,8,14
U1,MC100M14SEP09,Calmar,0.7921067527799113,0.014761932865927196,9,14
U1,MC100M14SEP09,平均仓位,1.627340954228874,0.0276249450251157,14,14
U1,MC100M14SEP09,年均换手,6.324938017610265,0.24834724277115328,10,14
U1,MC100M14SEP09,持仓数中位,7.0,0.0,2,14
U1,MC100M14SEP09,单票权重中位,0.620993971127421,0.01199038875941294,12,14
U1,MC100M14SEP09,单票权重P90,0.7661253253115001,0.051854338729861726,13,14
U1,MC100M14SEP09,单票权重最大,0.960389588044444,0.013516728192632776,10,14
