arm,security_code,security_name,report_date,available_at,base_status,arm_status,base_value,arm_value,change,wc_control_value,change_vs_wc,base_path,cash_ratio,cash_raw_ratio,proxy_status,intervals,positive_intervals,net_reinvestment,growth_allowance,nopat_total,rejection_reason,cash_blocked
MC050,601100,恒立液压,2026-06-30,2026-08-25,ok,ok,23.0485,21.8682,-0.05120940625203374,23.0287,-0.050393639241468224,growth,0.085160,0.170320,persistent,4,4,3640130817.5200,1913523954.1709,10137448205.0298,,
MC050,601138,工业富联,2026-06-30,2026-08-12,ok,ok,22.8041,26.4135,0.1582785551720962,26.4135,0.0,growth,0.000000,0.000000,not_persistent,4,1,56109542000.0000,119872229463.5169,99798667777.8021,,
MC050,601225,陕西煤业,2026-06-30,2026-08-28,ok,ok,21.5317,21.5317,0.0,21.5317,0.0,growth,0.000000,0.000000,not_persistent,4,2,7221562005.1500,15801499189.4551,157215971965.3866,,
MC050,601288,农业银行,2026-06-30,2026-08-29,ok,ok,10.1577,10.1577,0.0,10.1577,0.0,equity_fallback,0.000000,,off,0,0,,,,,
MC050,601318,中国平安,2026-06-30,2026-08-21,ok,ok,116.7951,116.7951,0.0,116.7951,0.0,equity_fallback,0.000000,,off,0,0,,,,,
MC050,601398,工商银行,2026-06-30,2026-08-29,ok,ok,13.3033,13.3033,0.0,13.3033,0.0,equity_fallback,0.000000,,off,0,0,,,,,
MC050,601717,中创智领,2026-06-30,2026-08-31,ok,ok,30.2804,27.2736,-0.09929855616174166,27.2736,0.0,growth,0.000000,0.000000,not_persistent,4,1,5664334072.8300,6611940038.9806,15614313755.6322,,
MC050,601838,成都银行,2026-06-30,2026-08-27,ok,ok,43.7429,43.7429,0.0,43.7429,0.0,equity_fallback,0.000000,,off,0,0,,,,,
MC050,601899,紫金矿业,2026-06-30,2026-08-22,ok,ok,26.291,27.5885,0.04935148910273468,27.5885,0.0,growth,0.000000,0.000000,not_persistent,4,1,58169825242.0000,97963950983.5703,168377955621.5747,,
MC050,601939,建设银行,2026-06-30,2026-08-29,ok,ok,18.7974,18.7974,0.0,18.7974,0.0,equity_fallback,0.000000,,off,0,0,,,,,
MC050,601965,中国汽研,2026-06-30,2026-08-26,ok,ok,13.4884,12.8112,-0.05020610302185591,12.8112,0.0,growth,0.000000,0.000000,not_persistent,4,3,1967951168.3900,2024085305.8612,3741227678.8879,,
MC050,603067,振华股份,2026-06-30,2026-08-28,ok,ok,13.0042,12.665,-0.02608388059242417,12.665,0.0,growth,0.000000,0.000000,not_persistent,4,2,1036193537.0800,1481685850.8721,2055407727.4863,,
MC050,603129,春风动力,2026-06-30,2026-08-18,ok,ok,142.2778,142.2778,0.0,142.2778,0.0,growth,0.000000,,missing_inputs,0,0,0.0000,0.0000,0.0000,,
MC050,603156,养元饮品,2026-06-30,2026-08-22,ok,ok,11.8122,11.8122,0.0,11.8122,0.0,growth,0.000000,0.000000,not_persistent,4,1,-397935715.1700,86930219.3545,5960098641.8198,,
MC050,603195,公牛集团,2026-06-30,2026-08-28,ok,ok,22.5982,22.5982,0.0,22.5982,0.0,growth,0.000000,0.000000,not_persistent,4,2,1440696620.7700,654936065.3846,15478231132.5610,,
MC050,603259,药明康德,2026-06-30,2026-08-04,ok,ok,81.4642,78.9256,-0.031162154664257424,78.9256,0.0,growth,0.000000,0.000000,not_persistent,4,2,16145907167.5000,33590437165.4537,48104715785.5347,,
MC050,603279,景津装备,2026-06-30,2026-08-26,ok,ok,17.0682,17.0682,0.0,17.0682,0.0,growth,0.000000,0.000000,not_persistent,4,0,-644787707.7200,653546022.7646,3225398939.2517,,
MC050,603288,海天味业,2026-06-30,2026-08-27,ok,ok,13.1807,13.1807,0.0,13.1807,0.0,growth,0.000000,,missing_inputs,0,0,0.0000,0.0000,0.0000,,
MC050,603338,浙江鼎力,2026-06-30,2026-08-28,ok,ok,45.9416,48.4777,0.055202692113465845,48.4777,0.0,growth,0.000000,0.000000,not_persistent,4,2,1995185884.2700,3074591018.8731,6701814737.1366,,
MC050,603369,今世缘,2026-06-30,2026-08-18,ok,ok,28.9339,22.0689,-0.23726493835950224,29.3834,-0.2489330710537243,growth,0.295344,0.590688,persistent,4,4,9379113818.8600,2477341905.4545,11684302772.4576,,
MC050,603501,豪威集团,2026-06-30,2026-08-25,ok,ok,40.5691,40.5691,0.0,40.5691,0.0,growth,0.000000,0.000000,not_persistent,4,1,3513079822.8000,9584410425.1851,10188104857.9579,,
MC050,603505,金石资源,2026-06-30,2026-08-21,ok,ok,5.6206,5.8649,0.043465110486424985,5.8649,0.0,growth,0.000000,0.000000,not_persistent,4,1,2076597114.2300,5359262453.8527,1425463159.1736,,
MC050,603508,思维列控,2026-06-30,2026-08-08,ok,ok,16.4165,15.696,-0.04388877044437001,15.696,0.0,growth,0.000000,0.000000,not_persistent,4,1,159216043.4300,1193554544.7409,1932406372.6342,,
MC050,603529,爱玛科技,2026-06-30,2026-08-25,ok,ok,24.8924,25.8345,0.03784689302759081,30.6994,-0.15846889515756013,growth,0.171987,0.343974,persistent,4,3,3630887726.0900,884149865.5727,7985311634.5501,,
MC050,603596,伯特利,2026-06-30,2026-08-28,ok,ok,18.1006,19.5934,0.08247240422969404,19.5934,0.0,growth,0.000000,0.000000,not_persistent,4,0,2223587346.7300,4472751576.1111,4254420956.5992,,
MC050,603606,东方电缆,2026-06-30,2026-08-05,ok,ok,17.6653,17.7856,0.006809960770550294,17.7856,0.0,growth,0.000000,0.000000,not_persistent,4,2,1671947054.3300,2366222669.3945,4205368016.9171,,
MC050,603806,福斯特,2026-06-30,2026-08-20,ok,ok,9.2889,9.2889,0.0,9.2889,0.0,growth,0.000000,0.000000,not_persistent,4,1,1295878846.7400,7107714114.5747,5636843512.6882,,
MC050,603855,华荣股份,2026-06-30,2026-08-27,ok,ok,12.5217,10.7927,-0.13808029261202548,12.5217,-0.13808029261202548,growth,0.190090,0.380180,persistent,4,3,971678546.5300,327207700.0736,1695171108.1427,,
MC050,603993,洛阳钼业,2026-06-30,2026-08-20,ok,ok,10.7425,10.8221,0.00740982080521313,10.8221,0.0,growth,0.000000,0.000000,not_persistent,4,2,20541399805.0100,17423205629.0567,64217650951.8864,,
MC050,605117,德业股份,2026-06-30,2026-08-27,ok,ok,31.095,33.9612,0.09217559093101779,33.9612,0.0,growth,0.000000,0.000000,not_persistent,4,1,917521274.0800,2711521385.1479,9619345841.5855,,
MC050,605305,中际联合,2026-06-30,2026-08-26,ok,ok,38.359,35.6255,-0.07126098177741857,35.6255,0.0,growth,0.000000,0.000000,not_persistent,4,1,369557031.0900,652159003.9424,1209718785.3464,,
MC050,605499,东鹏饮料,2026-06-30,2026-07-31,ok,ok,86.8046,86.8046,0.0,86.8046,0.0,growth,0.000000,0.000000,not_persistent,4,0,-1317574289.6700,6583498383.9396,11488664508.9871,,
MC050,688008,澜起科技,2026-06-30,2026-08-29,ok,ok,41.8829,40.031,-0.044216135940921,40.031,0.0,growth,0.000000,0.000000,not_persistent,4,1,1608927596.4800,3101079021.9120,5225573674.6125,,
MC050,688012,中微公司,2026-06-30,2026-08-20,ok,ok,48.6808,48.6808,0.0,48.6808,0.0,growth,0.000000,0.000000,not_persistent,4,2,6879769061.0200,10838937337.7455,6679929738.1026,,
MC050,688018,乐鑫科技,2026-06-30,2026-07-31,ok,ok,34.7267,34.7575,0.0008869256220718214,34.7575,0.0,growth,0.000000,0.000000,not_persistent,4,2,726862260.6500,1043786376.9558,1031838503.1570,,
MC050,688019,安集科技,2026-06-30,2026-08-27,ok,ok,66.8956,66.8956,0.0,66.8956,0.0,growth,0.000000,0.000000,not_persistent,4,1,1686889445.5500,2171509931.6764,2068485062.2771,,
MC050,688041,海光信息,2026-06-30,2026-08-14,ok,ok,15.447,14.8463,-0.03888780993073082,14.8463,0.0,growth,0.000000,0.000000,not_persistent,3,1,5690805951.2600,16586017003.9230,8130560226.1074,,
MC050,688072,拓荆科技,2026-06-30,2026-08-21,ok,ok,81.3958,95.3356,0.17125945073333027,95.3356,0.0,growth,0.000000,0.000000,not_persistent,4,2,2391833071.0400,3189361680.1879,2771843787.2418,,
MC050,688082,盛美上海,2026-06-30,2026-08-08,ok,ok,53.0572,53.0572,0.0,53.0572,0.0,growth,0.000000,0.000000,not_persistent,4,3,5780290303.6200,6322396168.6777,4221187243.8802,,
MC050,688111,金山办公,2026-06-30,2026-08-20,ok,ok,44.7947,44.7947,0.0,44.7947,0.0,growth,0.000000,,missing_inputs,0,0,0.0000,0.0000,0.0000,,
MC050,688120,华海清科,2026-06-30,2026-08-22,ok,ok,27.9821,29.3422,0.04860607316820387,29.3422,0.0,growth,0.000000,0.000000,not_persistent,3,0,1078589982.4300,1806146335.0791,2859005730.4109,,
MC050,688122,西部超导,2026-06-30,2026-08-27,ok,ok,17.3852,17.5434,0.00909969399259114,17.5434,0.0,growth,0.000000,0.000000,not_persistent,4,2,3618005987.5400,3526200790.1888,3907319801.1862,,
MC050,688188,柏楚电子,2026-06-30,2026-08-18,ok,ok,37.8962,36.8306,-0.028118914297475817,36.8306,0.0,growth,0.000000,0.000000,not_persistent,4,1,255869633.8700,659249673.3196,3309179884.7209,,
MC050,688190,云路股份,2026-06-30,2026-08-29,ok,ok,37.3753,35.593,-0.047686573753254136,35.593,0.0,growth,0.000000,0.000000,not_persistent,4,1,525578636.5800,682582049.3561,1220839488.1600,,
MC050,688200,华峰测控,2026-06-30,2026-08-31,ok,ok,62.2231,60.7001,-0.024476440421644097,60.7001,0.0,growth,0.000000,0.000000,not_persistent,4,0,550781232.8100,1024669775.8318,1649508366.7111,,
MC050,688208,道通科技,2026-06-30,2026-08-25,ok,ok,17.3942,16.7627,-0.03630520518333713,16.7627,0.0,growth,0.000000,0.000000,not_persistent,4,1,601077129.1100,2808633475.7813,1907677919.2452,,
MC050,688235,百济神州,2026-06-30,2026-08-27,ok,ok,65.1895,65.1895,0.0,65.1895,0.0,zero_growth,0.000000,,nonpositive_base,0,0,0.0000,0.0000,0.0000,,
MC050,688271,联影医疗,2026-06-30,2026-08-20,ok,ok,33.5254,22.1937,-0.3380034242693599,33.5254,-0.3380034242693599,growth,0.454122,0.908245,persistent,4,3,9324977002.2100,3192852112.6834,6751621693.7875,,
MC050,688278,特宝生物,2026-06-30,2026-08-19,ok,ok,36.8563,35.809,-0.028415766096976602,36.514,-0.019307662814263216,growth,0.015851,0.031703,persistent,4,3,1661454820.0500,1575734179.9230,2703899451.7105,,
MC050,688281,华秦科技,2026-06-30,2026-08-20,ok,ok,15.83,11.0683,-0.30080227416298166,15.83,-0.30080227416298166,growth,0.401900,0.803799,persistent,4,4,1929230504.7300,913015186.7401,1264264941.5899,,
MC050,688300,联瑞新材,2026-06-30,2026-08-15,ok,ok,12.8704,12.9819,0.00866328940825456,12.9819,0.0,growth,0.000000,0.000000,not_persistent,4,1,214261505.8400,626721652.7516,914162273.1194,,
MC050,688301,奕瑞科技,2026-06-30,2026-08-14,ok,rejected,31.3924,,,31.3924,,growth,0.865504,1.731007,persistent,4,4,5529379334.1900,1361640955.6381,2407695810.7550,维持性现金占用后终值可分配现金非正,Y
MC050,688516,奥特维,2026-06-30,2026-08-25,ok,ok,39.6583,39.4618,-0.004954826606284213,39.4618,0.0,growth,0.000000,0.000000,not_persistent,4,1,2645081083.0500,3612057647.6994,3721084435.0264,,
MC050,688617,惠泰医疗,2026-06-30,2026-08-20,ok,ok,81.3807,81.2327,-0.0018186130126677247,81.2327,0.0,growth,0.000000,0.000000,not_persistent,4,1,1026999673.6400,1191089918.6042,2335702322.4952,,
MC050,688692,达梦数据,2026-06-30,2026-08-26,ok,ok,64.8773,63.4445,-0.022084766166286296,63.4445,0.0,growth,0.000000,0.000000,not_persistent,4,1,177965597.9100,241141970.9141,1433021938.1400,,
MC050,688708,佳驰科技,2026-06-30,2026-08-27,ok,ok,22.6019,17.3334,-0.23309987213464356,20.7644,-0.16523472867022393,growth,0.191195,0.382390,persistent,4,4,1279347292.6800,512690090.5007,2004911517.8518,,
MC050,688777,中控技术,2026-06-30,2026-08-29,ok,ok,18.9312,18.0737,-0.04529559668695071,18.9312,-0.04529559668695071,growth,0.069003,0.138006,persistent,4,3,1819718468.2600,1319721200.6809,3623017613.6844,,
MC050,688981,中芯国际,2026-06-30,2026-08-28,rejected,rejected,,,,,,,0.000000,0.000000,not_persistent,4,2,144440826000.0000,135603760087.9967,40130788449.1466,零增长股权价值 -0.42 ≤ 0：净负债超过零增长企业价值,
MC050,920394,民士达,2026-06-30,2026-08-20,ok,ok,12.141,9.3179,-0.23252615105839713,11.4095,-0.18332091677987639,growth,0.172368,0.344735,persistent,4,3,298659122.5000,172318701.7255,366485245.9479,,
MC050,920599,同力股份,2026-06-30,2026-08-25,ok,ok,23.5545,23.0163,-0.022849137107559092,23.0372,-0.0009072283089958111,growth,0.001104,0.002209,persistent,4,3,570451828.0000,564370522.6492,2753586213.8323,,
MC100,000333,美的集团,2026-06-30,2026-08-29,ok,ok,58.7034,58.7034,0.0,58.7034,0.0,growth,0.000000,0.000000,not_persistent,4,1,-23326648000.0000,50865312025.7510,154638174722.4915,,
MC100,000338,潍柴动力,2026-06-30,2026-08-28,ok,ok,20.437,20.437,0.0,20.437,0.0,growth,0.000000,0.000000,not_persistent,4,1,-43263657448.1200,19365623868.3792,55260151783.0737,,
MC100,000408,藏格矿业,2026-06-30,2026-08-11,ok,ok,22.2509,22.2509,0.0,22.2509,0.0,growth,0.000000,0.000000,not_persistent,4,1,-1051885600.8200,11738835484.0760,15496633994.3967,,
MC100,000423,东阿阿胶,2026-06-30,2026-08-21,ok,ok,33.5488,33.5488,0.0,33.5488,0.0,growth,0.000000,0.000000,not_persistent,4,0,-2144805342.2000,2412720726.8704,5247038703.9028,,
MC100,000426,兴业银锡,2026-06-30,2026-08-29,ok,ok,9.6112,9.6112,0.0,9.6112,0.0,growth,0.000000,0.000000,not_persistent,4,0,-18874561.6200,11587389274.6111,4869316649.6280,,
MC100,000538,云南白药,2026-06-30,2026-08-29,ok,ok,37.1475,35.6099,-0.04139174910828447,35.6099,0.0,growth,0.000000,0.000000,not_persistent,4,1,577835872.9900,3084045704.5646,17093126885.8006,,
MC100,000568,泸州老窖,2026-06-30,2026-08-26,ok,ok,98.7007,97.4353,-0.01282057776692569,97.4353,0.0,growth,0.000000,0.000000,not_persistent,4,2,13724689319.1900,9408831653.6764,48936905634.6126,,
MC100,000596,古井贡酒,2026-06-30,2026-08-29,ok,ok,92.2917,66.8254,-0.275932722010755,95.8766,-0.30300615582947243,growth,0.391931,0.391931,persistent,4,4,9356396933.6800,2558790459.9238,17343907673.8734,,
MC100,000651,格力电器,2026-06-30,2026-08-27,ok,ok,69.1112,66.6102,-0.03618805634976663,66.6102,0.0,growth,0.000000,0.000000,not_persistent,4,1,-1046467263.9500,2474509891.5406,120588322151.7598,,
MC100,000725,京东方A,2026-06-30,2026-08-29,rejected,rejected,,,,,,,0.000000,0.000000,not_persistent,4,0,-22346075911.0000,44875118297.4963,20209023432.8517,零增长股权价值 -0.56 ≤ 0：净负债超过零增长企业价值,
MC100,000786,北新建材,2026-06-30,2026-08-21,ok,ok,24.7316,24.7316,0.0,24.7316,0.0,growth,0.000000,0.000000,not_persistent,4,1,354385268.0900,5446585781.3588,13747893911.6759,,
MC100,000792,盐湖股份,2026-06-30,2026-08-26,ok,ok,22.5105,22.5105,0.0,22.5105,0.0,growth,0.000000,0.000000,not_persistent,4,1,-821149309.2800,15318746232.1235,41740930363.6943,,
MC100,000858,五粮液,2026-06-30,2026-08-29,ok,ok,77.4985,77.4985,0.0,77.4985,0.0,growth,0.000000,0.000000,not_persistent,4,2,-14800744321.5800,7483018929.5994,102098277710.7799,,
MC100,000893,亚钾国际,2026-06-30,2026-08-28,ok,ok,26.0743,26.0792,0.00018792450804050453,26.0792,0.0,growth,0.000000,0.000000,not_persistent,4,2,6968939593.1100,21208464771.1890,5927617296.3068,,
MC100,000895,双汇发展,2026-06-30,2026-08-29,ok,ok,14.4838,14.4903,0.0004487772545878066,14.4903,0.0,growth,0.000000,0.000000,not_persistent,4,1,1649504342.6900,0.0000,21537538047.2126,,
MC100,000933,神火股份,2026-06-30,2026-07-28,ok,ok,27.4442,25.9794,-0.05337375474599371,25.9794,0.0,growth,0.000000,0.000000,not_persistent,4,1,-64957818.4700,10541531110.2573,26431109813.5024,,
MC100,000975,山金国际,2026-06-30,2026-08-20,ok,ok,8.8545,8.502,-0.03981026596645765,8.502,0.0,growth,0.000000,0.000000,not_persistent,4,1,190791541.2000,10516034688.6348,8673463003.6604,,
MC100,000999,华润三九,2026-06-30,2026-08-22,ok,ok,18.796,17.6925,-0.058709299851032126,17.6925,0.0,growth,0.000000,0.000000,not_persistent,4,0,5873549412.5800,12716096865.3072,13866925209.6802,,
MC100,001232,嘉立创,2026-06-30,2026-08-27,ok,ok,35.852,39.3993,0.09894287626910625,39.3993,0.0,growth,0.000000,0.000000,not_persistent,4,2,1733780422.8500,1423512146.9677,3728336240.3271,,
MC100,002001,新和成,2026-06-30,2026-08-20,ok,ok,32.3302,31.814,-0.015966495722265828,31.814,0.0,growth,0.000000,0.000000,not_persistent,4,2,6665960499.2200,13930283502.1915,20046305246.4368,,
MC100,002003,伟星股份,2026-06-30,2026-08-27,ok,ok,6.9486,4.5526,-0.34481766111159085,6.9666,-0.3465104929233772,growth,0.297839,0.297839,persistent,4,3,1940718464.2100,1195263843.8536,2502874262.6724,,
MC100,002027,分众传媒,2026-06-30,2026-08-19,ok,ok,2.3434,2.3434,0.0,2.3434,0.0,growth,0.000000,0.000000,not_persistent,4,0,-9535602544.7400,3736473799.0742,16028037880.1703,,
MC100,002032,苏泊尔,2026-06-30,2026-08-28,ok,ok,17.7099,17.7099,0.0,17.7099,0.0,growth,0.000000,0.000000,not_persistent,4,0,-1754027023.4000,515749107.0837,8625331557.9084,,
MC100,002050,三花智控,2026-06-30,2026-08-27,ok,ok,15.5793,15.5366,-0.002740816339630192,15.5366,0.0,growth,0.000000,0.000000,not_persistent,4,2,9843945716.9100,10087014993.4382,13394437772.6308,,
MC100,002128,电投能源,2026-06-30,2026-08-26,ok,ok,27.7337,27.7337,0.0,27.7337,0.0,growth,0.000000,,insufficient_years,0,0,0.0000,0.0000,0.0000,,
MC100,002138,顺络电子,2026-06-30,2026-07-31,ok,ok,17.3442,16.4286,-0.05278998166534066,16.4286,0.0,growth,0.000000,0.000000,not_persistent,4,1,2716384547.0300,4642405785.7858,3673179933.8069,,
MC100,002142,宁波银行,2026-06-30,2026-08-20,ok,ok,63.9508,63.9508,0.0,63.9508,0.0,equity_fallback,0.000000,,off,0,0,,,,,
MC100,002179,中航光电,2026-06-30,2026-08-27,ok,ok,19.2784,14.8788,-0.22821395966470248,19.1532,-0.22316897437503913,growth,0.273924,0.273924,persistent,4,3,9210638497.2100,5797982563.1930,12458411149.3025,,
MC100,002222,福晶科技,2026-06-30,2026-08-28,ok,ok,8.9871,8.5413,-0.049604433020662975,8.5413,0.0,growth,0.000000,0.000000,not_persistent,4,2,823779607.9600,700371868.1914,997057572.9779,,
MC100,002262,恩华药业,2026-06-30,2026-08-18,ok,ok,15.4531,15.0144,-0.02838912580647246,15.0144,0.0,growth,0.000000,0.000000,not_persistent,4,2,1415568466.4100,1235193091.9569,4123847537.1116,,
MC100,002270,华明装备,2026-06-30,2026-08-29,ok,ok,7.4073,7.4073,0.0,7.4073,0.0,growth,0.000000,0.000000,not_persistent,4,0,-405987526.4600,1510081637.6645,2313282065.7707,,
MC100,002287,奇正藏药,2026-06-30,2026-08-22,ok,ok,16.5609,16.5609,0.0,16.5609,0.0,growth,0.000000,0.000000,not_persistent,4,1,621707888.7500,1011045985.3000,2474003199.7353,,
MC100,002311,海大集团,2026-06-30,2026-08-25,ok,ok,24.9668,26.0921,0.04507185542400305,26.0921,0.0,growth,0.000000,0.000000,not_persistent,4,1,1053754788.9600,12450964235.3471,16418377144.9738,,
MC100,002352,顺丰控股,2026-06-30,2026-08-29,ok,ok,27.7614,27.7614,0.0,27.7614,0.0,growth,0.000000,0.000000,not_persistent,4,0,-28315465000.0000,56452327727.6051,42998143203.5935,,
MC100,002371,北方华创,2026-06-30,2026-08-26,ok,ok,111.8553,122.2807,0.09320434525677368,122.2807,0.0,growth,0.000000,0.000000,not_persistent,4,0,18423075377.0200,26093898077.9071,18289455110.8723,,
MC100,002372,伟星新材,2026-06-30,2026-08-07,ok,ok,5.603,5.603,0.0,5.603,0.0,growth,0.000000,0.000000,not_persistent,4,2,349286628.1500,221292463.3006,4469423032.0264,,
MC100,002379,宏桥控股,2026-06-30,2026-08-22,ok,ok,23.0183,23.0183,0.0,23.0183,0.0,growth,0.000000,,insufficient_years,0,0,0.0000,0.0000,0.0000,,
MC100,002409,雅克科技,2026-06-30,2026-08-26,ok,ok,20.3418,20.3418,0.0,20.3418,0.0,growth,0.000000,0.000000,not_persistent,4,2,6295469568.6900,7374556049.8909,3170390583.0706,,
MC100,002415,海康威视,2026-06-30,2026-07-25,ok,ok,17.8014,17.8014,0.0,17.8014,0.0,growth,0.000000,0.000000,not_persistent,4,2,8800648969.5100,5912797814.8498,58544239675.4739,,
MC100,002463,沪电股份,2026-06-30,2026-08-26,ok,ok,20.5161,20.6714,0.0075696647998400035,20.6714,0.0,growth,0.000000,0.000000,not_persistent,4,0,6013126596.0000,12015902678.0932,9556543215.8863,,
MC100,002466,天齐锂业,2026-06-30,2026-08-28,ok,ok,45.9244,45.9244,0.0,45.9244,0.0,growth,0.000000,0.000000,not_persistent,4,3,12138781833.8400,158270357757.4004,62613330161.2972,,
MC100,002475,立讯精密,2026-06-30,2026-08-25,ok,ok,32.5651,34.121,0.04777814285845894,34.121,0.0,growth,0.000000,0.000000,not_persistent,4,0,8196587777.5500,60799332194.8640,60731750722.6811,,
MC100,002532,天山铝业,2026-06-30,2026-08-19,ok,ok,16.3509,15.3815,-0.059287256358977136,15.3815,0.0,growth,0.000000,0.000000,not_persistent,4,1,3982160232.9100,5605246241.5580,16706922790.4987,,
MC100,002568,百润股份,2026-06-30,2026-08-05,ok,rejected,8.5276,,,8.5276,,growth,0.857908,0.857908,persistent,4,4,3131918604.0300,671234957.4757,2868238518.6361,维持性现金占用后终值可分配现金非正,Y
MC100,002594,比亚迪,2026-06-30,2026-08-29,ok,ok,57.4053,72.8036,0.2682382985543148,72.8036,0.0,growth,0.000000,0.000000,not_persistent,4,1,169476973000.0000,174882399960.0827,130968800917.9527,,
MC100,002595,豪迈科技,2026-06-30,2026-08-29,ok,ok,27.5321,24.5639,-0.10780870329542602,24.5639,0.0,growth,0.000000,0.000000,not_persistent,4,1,2972401190.1200,5290786321.2184,7237203054.6646,,
MC100,002648,卫星化学,2026-06-30,2026-08-15,ok,ok,30.4947,30.4947,0.0,30.4947,0.0,growth,0.000000,0.000000,not_persistent,4,0,-7372333787.0500,20601187574.6541,22890892844.5842,,
MC100,002690,美亚光电,2026-06-30,2026-08-26,ok,ok,7.1385,7.1385,0.0,7.1385,0.0,growth,0.000000,0.000000,not_persistent,4,1,171356290.8100,383161757.5441,2843238285.2500,,
MC100,002714,牧原股份,2026-06-30,2026-08-21,ok,ok,39.2927,39.1125,-0.004586093600083663,39.1125,0.0,growth,0.000000,,nonpositive_base,0,0,0.0000,0.0000,0.0000,,
MC100,002916,深南电路,2026-06-30,2026-08-27,ok,ok,89.4372,89.4372,0.0,89.4372,0.0,growth,0.000000,0.000000,not_persistent,4,2,9676177800.1200,9472629459.7765,8494530622.9152,,
MC100,002920,德赛西威,2026-06-30,2026-08-14,ok,ok,62.8025,60.2493,-0.04065443254647516,60.2493,0.0,growth,0.000000,0.000000,not_persistent,4,1,5624623470.8100,9621152513.3567,7303804387.8693,,
MC100,002938,鹏鼎控股,2026-06-30,2026-08-12,ok,ok,20.0281,20.7147,0.03428183402319762,20.7147,0.0,growth,0.000000,0.000000,not_persistent,4,1,2092000367.6700,7237512092.9554,15997318161.7089,,
MC100,300015,爱尔眼科,2026-06-30,2026-08-28,ok,ok,4.4037,4.4037,0.0,4.4037,0.0,growth,0.000000,0.000000,not_persistent,4,0,-929816293.0200,6813536018.1776,14273606356.8487,,
MC100,300033,同花顺,2026-06-30,2026-08-22,ok,ok,44.6249,44.6249,0.0,44.6249,0.0,zero_growth,0.000000,,missing_inputs,0,0,0.0000,0.0000,0.0000,,
MC100,300054,鼎龙股份,2026-06-30,2026-08-26,ok,ok,9.3309,4.7903,-0.48661972585709845,9.3309,-0.48661972585709845,growth,0.302414,0.302414,persistent,4,3,2630122374.0800,1941074083.4949,2278492998.3033,,
MC100,300059,东方财富,2026-06-30,2026-08-22,ok,ok,25.9638,25.9638,0.0,25.9638,0.0,zero_growth,0.000000,,missing_inputs,0,0,0.0000,0.0000,0.0000,,
MC100,300124,汇川技术,2026-06-30,2026-08-29,ok,ok,19.3314,20.0074,0.03496901414279363,20.0074,0.0,growth,0.000000,0.000000,not_persistent,4,0,3819208009.7700,18979288397.5871,19252055227.8829,,
MC100,300274,阳光电源,2026-06-30,2026-08-29,ok,ok,76.5943,82.7676,0.08059738126727445,82.7676,0.0,growth,0.000000,0.000000,not_persistent,4,1,8982781565.5000,23932278110.0469,39170386930.4022,,
MC100,300308,中际旭创,2026-06-30,2026-08-22,ok,ok,88.337,89.5163,0.013350011886299029,89.5163,0.0,growth,0.000000,0.000000,not_persistent,4,1,10858253493.6400,34985405977.9429,20588643578.3507,,
MC100,300316,晶盛机电,2026-06-30,2026-08-22,ok,ok,25.128,25.128,0.0,25.128,0.0,growth,0.000000,0.000000,not_persistent,4,1,9468028236.2600,10219935954.0588,12050847199.4677,,
MC100,300357,我武生物,2026-06-30,2026-08-28,ok,ok,8.7703,8.8229,0.005997514338164089,8.8229,0.0,growth,0.000000,0.000000,not_persistent,4,2,427465940.4700,325901224.9578,1306727927.0383,,
MC100,300394,天孚通信,2026-06-30,2026-08-19,ok,ok,17.8419,16.4807,-0.07629232312702128,16.4807,0.0,growth,0.000000,0.000000,not_persistent,4,0,1132077524.4200,3562461334.3546,4499360655.7468,,
MC100,300395,菲利华,2026-06-30,2026-08-21,ok,ok,9.8157,7.2082,-0.2656458530721192,9.8157,-0.2656458530721192,growth,0.296284,0.296284,persistent,4,4,2248010702.0500,1695244172.7625,1865665624.3875,,
MC100,300408,三环集团,2026-06-30,2026-08-28,ok,ok,20.0524,20.1532,0.005026829706169744,20.1532,0.0,growth,0.000000,0.000000,not_persistent,4,1,354291260.1600,6378529100.2847,7966309566.7409,,
MC100,300415,伊之密,2026-06-30,2026-08-25,ok,ok,19.1484,18.3685,-0.04072925153015383,18.3685,0.0,growth,0.000000,0.000000,not_persistent,4,1,1543997478.7700,1942713395.9205,2394856429.5891,,
MC100,300470,中密控股,2026-06-30,2026-08-25,ok,ok,18.7697,18.6978,-0.0038306419388695057,18.6978,0.0,growth,0.000000,0.000000,not_persistent,4,1,270944743.0500,756362132.9095,1436899774.9008,,
MC100,300487,蓝晓科技,2026-06-30,2026-08-20,ok,ok,22.3231,21.0897,-0.055252182716558185,21.0897,0.0,growth,0.000000,0.000000,not_persistent,4,1,447355613.0300,1636720430.6016,3058556869.4593,,
MC100,300502,新易盛,2026-06-30,2026-08-25,ok,ok,54.6119,56.5953,0.03631809184445145,56.5953,0.0,growth,0.000000,0.000000,not_persistent,4,1,6573166316.8400,20035824376.4829,13986735143.2858,,
MC100,300529,健帆生物,2026-06-30,2026-08-07,ok,ok,8.3875,8.3875,0.0,8.3875,0.0,growth,0.000000,0.000000,not_persistent,4,1,437399042.0900,714377533.8770,2822763606.4833,,
MC100,300604,长川科技,2026-06-30,2026-08-28,ok,ok,20.8697,20.8697,0.0,20.8697,0.0,growth,0.000000,0.000000,not_persistent,4,1,2829858417.8900,4940113855.1099,2435782046.2204,,
