signal_date,security_code,security_name,pv,signal_close,intrinsic_value,ma20,ma60,band_available_at,activation_date,anchor_date,stop_anchor,stop_line,qualification,rank,eligible_count,execution_date,execution_close,price_history_end,target_1y,end_1y,status_1y,end_close_1y,return_1y,target_3y,end_3y,status_3y,end_close_3y,return_3y,ma60_break_date
2023-04-04,000933,神火股份,0.6701,17.76,26.5039,17.8125,17.615333333333353,2023-03-28,2014-07-28,2014-07-29,2.939433333333318,2.939433333333318,continued_below_ma20,3,22,2023-04-06,17.43,2026-08-07,2024-04-06,2024-04-08,complete,22.2,0.3652308731691676,2026-04-06,2026-04-07,complete,31.98,1.135372395107081,2023-04-06
2023-05-09,601166,兴业银行,0.7064,17.56,24.8598,17.183000000000035,16.980833333333333,2023-04-29,2023-05-05,2023-05-08,16.973333333333333,16.973333333333333,continued,3,22,2023-05-10,17.31,2026-08-07,2024-05-10,2024-05-10,complete,17.07,0.060329519922993624,2026-05-10,2026-05-11,complete,17.73,0.261342509858403,2023-05-23
2023-06-06,002466,天齐锂业,0.4043,74.48,184.2179,76.81849999999994,76.57633333333337,2023-04-29,2020-11-20,2020-11-23,21.79766666666667,21.79766666666667,continued_below_ma20,1,21,2023-06-07,73.41,2026-08-07,2024-06-07,2024-06-07,complete,34.0,-0.497793892320464,2026-06-07,2026-06-08,complete,56.2,-0.1698828455414716,2023-06-06
2023-07-10,601088,中国神华,0.7307,28.63,39.1834,27.776999999999987,27.290666666666674,2023-04-29,2014-05-12,2014-05-13,1.5403333333333258,1.5403333333333258,continued,3,10,2023-07-11,28.51,2026-08-07,2024-07-11,2024-07-11,complete,41.68,0.5381071147134191,2026-07-11,2026-07-13,complete,42.65,0.7473453846499332,2023-07-24
2023-08-04,000792,盐湖股份,0.5379,19.85,36.9062,19.511500000000034,19.497333333333305,2023-04-28,2023-08-04,,,,initial,2,29,2023-08-07,19.65,2026-08-07,2024-08-07,2024-08-07,complete,14.54,-0.2600508905852409,2026-08-07,2026-08-07,complete,28.8,0.4656488549618343,2023-08-11
2023-11-07,601229,上海银行,0.7461,6.06,8.1219,6.1,6.098333333333329,2023-10-27,2023-01-04,2023-01-05,5.468666666666664,5.468666666666664,continued_below_ma20,3,14,2023-11-08,6.03,2026-08-07,2024-11-08,2024-11-08,complete,8.14,0.43713082527437797,2026-11-08,,forward_incomplete,,,2023-11-07
2023-11-21,601939,建设银行,0.8103,6.4,7.8985,6.345999999999999,6.272999999999981,2023-10-27,2012-10-18,2012-10-19,0.5748333333333279,0.5748333333333279,continued,3,11,2023-11-22,6.37,2026-08-07,2024-11-22,2024-11-22,complete,7.84,0.2975681035382518,2026-11-22,,forward_incomplete,,,2023-12-06
2024-04-16,000001,平安银行,0.6134,10.28,16.7595,10.419999999999987,10.082500000000021,2024-03-15,2024-03-15,2024-03-18,9.692666666666685,9.692666666666685,continued_below_ma20,3,41,2024-04-17,10.62,2026-08-07,2025-04-17,2025-04-17,complete,11.06,0.1378815566152043,2027-04-17,,forward_incomplete,,,2024-06-20
2024-07-15,000063,中兴通讯,0.7158,27.78,38.8075,27.187149999999974,27.122883333333196,2024-04-26,2024-07-11,2024-07-12,27.108333333333196,27.108333333333196,continued,3,17,2024-07-16,28.43,2026-08-07,2025-07-16,2025-07-16,complete,33.24,0.19219828101254355,2027-07-16,,forward_incomplete,,,2024-07-23
2024-07-22,601838,成都银行,0.7172,14.65,20.4261,14.610279999999984,14.504893333333321,2024-04-25,2020-05-27,2020-05-28,4.566436666666668,4.566436666666668,continued,3,19,2024-07-23,14.81,2026-08-07,2025-07-23,2025-07-23,complete,19.77,0.3349088453747473,2027-07-23,,forward_incomplete,,,2024-07-30
2024-07-29,600036,招商银行,0.7225,32.45,44.9156,33.09280000000004,32.79210000000001,2024-04-30,2014-05-23,2014-05-26,-2.284333333333329,-2.284333333333329,continued_below_ma20,3,18,2024-07-30,32.42,2026-08-07,2025-07-30,2025-07-30,complete,44.42,0.43018316238285736,2027-07-30,,forward_incomplete,,,2024-07-29
2024-09-18,601818,光大银行,0.7672,3.05,3.9753,3.1230000000000038,3.1219500000000036,2024-08-31,2014-06-05,2014-06-06,0.48766666666666963,0.48766666666666963,continued_below_ma20,3,10,2024-09-19,3.07,2026-08-07,2025-09-19,2025-09-19,complete,3.46,0.18300520228359796,2027-09-19,,forward_incomplete,,,2024-09-18
2024-09-23,300059,东方财富,0.6577,10.73,16.3147,10.494500000000002,10.487333333333327,2024-08-10,2024-09-23,,,,initial,1,7,2024-09-24,11.96,2026-08-07,2025-09-24,2025-09-24,complete,26.45,1.2180685947910348,2027-09-24,,forward_incomplete,,,2025-01-02
2024-09-27,601009,南京银行,0.853,10.52,12.3326,10.144999999999996,10.091000000000005,2024-08-01,2014-05-30,2014-06-03,-0.6900665608465624,-0.6900665608465624,continued,3,6,2024-09-30,10.95,2026-08-07,2025-09-30,2025-09-30,complete,10.93,0.050212035680831546,2027-09-30,,forward_incomplete,,,2024-10-30
2024-10-08,002236,大华股份,0.7821,18.49,23.64,14.242599999999982,14.087033333333292,2024-08-24,2023-02-03,2023-02-06,10.974695333333317,10.974695333333317,continued,3,13,2024-10-09,16.75,2026-08-07,2025-10-09,2025-10-09,complete,21.2,0.302546807945008,2027-10-09,,forward_incomplete,,,2024-12-17
2024-10-11,000338,潍柴动力,0.6718,14.31,21.2997,13.233500000000031,13.22583333333329,2024-08-23,2016-07-15,2016-07-18,1.046666666666659,1.046666666666659,continued,3,25,2024-10-14,14.52,2026-08-07,2025-10-14,2025-10-14,complete,14.55,0.05263690732267934,2027-10-14,,forward_incomplete,,,2024-11-26
2024-12-12,600970,中材国际,0.6234,10.38,16.6504,10.474,10.351333333333342,2024-10-26,2024-10-15,2024-10-16,9.814666666666676,9.814666666666676,continued_below_ma20,3,41,2024-12-13,10.23,2026-08-07,2025-12-13,2025-12-15,complete,9.46,-0.027656799783470132,2027-12-13,,forward_incomplete,,,2024-12-13
2024-12-18,000661,长春高新,0.6541,102.55,156.7913,107.18149999999974,105.38266666666652,2024-10-26,2024-10-10,2024-10-11,88.98266666666656,88.98266666666656,continued_below_ma20,3,35,2024-12-19,101.98,2026-08-07,2025-12-19,2025-12-19,complete,95.98,-0.03580854053512206,2027-12-19,,forward_incomplete,,,2024-12-18
2024-12-25,601187,厦门银行,0.7848,5.69,7.2503,5.593999999999996,5.310500000000002,2024-10-31,2024-10-23,2024-10-24,4.887666666666664,4.887666666666664,continued,2,27,2024-12-26,5.63,2026-08-07,2025-12-26,2025-12-26,complete,7.56,0.40022170871806484,2027-12-26,,forward_incomplete,,,2025-01-06
2025-02-21,601169,北京银行,0.7032,5.89,8.3757,5.925499999999992,5.824000000000005,2024-10-31,2020-06-19,2020-06-22,3.206500000000004,3.206500000000004,continued_below_ma20,3,24,2025-02-24,5.83,2026-08-07,2026-02-24,2026-02-24,complete,5.39,-0.049355079415840164,2028-02-24,,forward_incomplete,,,2025-02-25
2025-03-03,688516,奥特维,0.6224,43.17,69.361,43.26499999999993,43.18583333333333,2024-10-29,2024-10-08,2024-10-09,36.79216666666659,36.79216666666659,continued_below_ma20,2,23,2025-03-04,43.13,2026-08-07,2026-03-04,2026-03-04,complete,83.18,1.04528850569069,2028-03-04,,forward_incomplete,,,2025-03-03
2025-04-08,603993,洛阳钼业,0.5958,6.21,10.4222,7.628999999999996,7.250666666666676,2025-03-22,2023-01-09,2023-01-10,4.359503333333334,4.359503333333334,continued_below_ma20,3,38,2025-04-09,6.15,2026-08-07,2026-04-09,2026-04-09,complete,19.12,2.2044588108531693,2028-04-09,,forward_incomplete,,,2025-04-08
2025-04-18,601328,交通银行,0.777,7.57,9.7429,7.2808499999999965,7.106750000000003,2025-03-22,2014-05-28,2014-05-29,-0.01793333333332736,-0.01793333333332736,continued,2,27,2025-04-21,7.5,2026-08-07,2026-04-21,2026-04-21,complete,7.02,-0.04368099999999964,2028-04-21,,forward_incomplete,,,2025-07-24
2025-05-28,601658,邮储银行,0.7475,5.31,7.104,5.283110000000007,5.195103333333335,2025-04-30,2022-12-02,2022-12-05,3.515333333333333,3.515333333333333,continued,3,33,2025-05-29,5.28,2026-08-07,2026-05-29,2026-05-29,complete,4.98,-0.03509320735444321,2028-05-29,,forward_incomplete,,,2025-09-26
2025-06-13,002532,天山铝业,0.5495,8.33,15.1591,7.81949999999998,7.801333333333336,2025-04-24,2024-03-11,2024-03-12,5.128333333333336,5.128333333333336,continued,2,37,2025-06-16,8.25,2026-08-07,2026-06-16,2026-06-16,complete,12.71,0.5975382934808555,2028-06-16,,forward_incomplete,,,2026-03-18
2025-09-05,600309,万华化学,0.6942,65.85,94.8599,65.49249999999994,59.96016666666676,2025-08-12,2012-12-20,2012-12-21,-3.699583333333321,-3.699583333333321,continued,3,18,2025-09-08,69.6,2026-08-07,2026-09-08,,forward_incomplete,,,2028-09-08,,forward_incomplete,,,2025-10-16
2025-09-12,600938,中国海油,0.7064,26.3,37.2332,25.88350000000003,25.87865266666668,2025-08-28,2023-02-13,2023-02-14,12.730076666666665,12.730076666666665,continued,3,15,2025-09-15,26.27,2026-08-07,2026-09-15,,forward_incomplete,,,2028-09-15,,forward_incomplete,,,2026-04-15
2025-10-13,002648,卫星化学,0.7009,18.84,26.8796,19.42650000000001,19.147000000000048,2025-08-12,2024-02-28,2024-02-29,14.016000000000009,14.016000000000009,continued_below_ma20,3,12,2025-10-14,18.54,2026-08-07,2026-10-14,,forward_incomplete,,,2028-10-14,,forward_incomplete,,,2025-10-13
2025-12-04,000651,格力电器,0.6813,40.94,60.0907,40.51650000000008,40.48000000000004,2025-10-31,2010-07-28,2010-07-29,-17.407833333333322,-17.407833333333322,continued,3,35,2025-12-05,40.87,2026-08-07,2026-12-05,,forward_incomplete,,,2028-12-05,,forward_incomplete,,,2025-12-09
2026-02-24,601665,齐鲁银行,0.8572,5.76,6.7194,5.639200000000001,5.624399999999997,2025-10-31,2024-01-23,2024-01-24,3.305000000000001,3.305000000000001,continued,3,12,2026-02-25,5.72,2026-08-07,2027-02-25,,forward_incomplete,,,2029-02-25,,forward_incomplete,,,2026-03-04
2026-02-26,600919,江苏银行,0.7968,10.45,13.1144,10.18150000000001,10.151990000000003,2025-10-31,2022-07-01,2022-07-04,4.912966666666663,4.912966666666663,continued,3,13,2026-02-27,10.35,2026-08-07,2027-02-27,,forward_incomplete,,,2029-02-27,,forward_incomplete,,,2026-06-24
2026-05-07,601825,沪农商行,0.7546,8.76,11.6084,9.060500000000014,8.796166666666666,2026-04-23,2022-11-23,2022-11-24,4.102666666666665,4.102666666666665,continued_below_ma20,3,20,2026-05-08,8.8,2026-08-07,2027-05-08,,forward_incomplete,,,2029-05-08,,forward_incomplete,,,2026-05-07
2026-05-15,002839,张家港行,0.7426,4.36,5.8709,4.54949999999999,4.549333333333317,2026-04-30,2024-10-11,2024-10-14,3.629166666666654,3.629166666666654,continued_below_ma20,3,23,2026-05-18,4.39,2026-08-07,2027-05-18,,forward_incomplete,,,2029-05-18,,forward_incomplete,,,2026-05-15
2026-05-27,601998,中信银行,0.7357,7.48,10.1673,8.073500000000015,7.991166666666665,2026-04-30,2022-11-25,2022-11-28,3.3846999999999996,3.3846999999999996,continued_below_ma20,3,14,2026-05-28,7.37,2026-08-07,2027-05-28,,forward_incomplete,,,2029-05-28,,forward_incomplete,,,2026-05-27
2026-06-17,601166,兴业银行,0.6317,17.84,28.2399,17.830200000000033,17.794733333333326,2026-04-30,2024-01-18,2024-01-19,11.603333333333323,11.603333333333323,continued,2,11,2026-06-18,17.32,2026-08-07,2027-06-18,,forward_incomplete,,,2029-06-18,,forward_incomplete,,,2026-06-18
2026-07-03,601963,重庆银行,0.8264,9.92,12.0038,11.094500000000005,10.952333333333323,2026-04-29,2023-02-02,2023-02-03,5.531099999999997,5.531099999999997,continued_below_ma20,3,6,2026-07-06,10.24,2026-08-07,2027-07-06,,forward_incomplete,,,2029-07-06,,forward_incomplete,,,2026-07-03
2026-07-07,601398,工商银行,0.8915,7.26,8.1434,7.3069999999999995,7.280885000000001,2026-04-30,2014-04-14,2014-04-15,-0.13456666666666517,-0.13456666666666517,continued_below_ma20,3,5,2026-07-08,7.37,2026-08-07,2027-07-08,,forward_incomplete,,,2029-07-08,,forward_incomplete,,,2026-07-07
