signal_date,security_code,security_name,pv,signal_close,intrinsic_value,ma20,ma60,band_available_at,activation_date,anchor_date,stop_anchor,stop_line,qualification,rank,eligible_count,execution_date,execution_close,price_history_end,target_1y,end_1y,status_1y,end_close_1y,return_1y,target_3y,end_3y,status_3y,end_close_3y,return_3y
2018-07-13,000338,潍柴动力,0.5736,8.5,14.8174,8.610500000000005,8.583666666666662,2018-04-28,2016-07-15,2016-07-18,3.568666666666659,3.568666666666659,continued_below_ma20,1,1,2018-07-16,8.65,2026-08-07,2019-07-16,2019-07-16,complete,12.22,0.48763479805002286,2021-07-16,2021-07-16,complete,17.0,1.1817795141812564
2018-07-27,600585,海螺水泥,0.8949,37.68,42.1061,34.07249999999997,34.062999999999995,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued,1,1,2018-07-30,39.09,2026-08-07,2019-07-30,2019-07-30,complete,40.84,0.08946870415885533,2021-07-30,2021-07-30,complete,35.4,0.026271877120248144
2018-07-30,600585,海螺水泥,0.9284,39.09,42.1061,34.426499999999976,34.155166666666666,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued,1,1,2018-07-31,38.53,2026-08-07,2019-07-31,2019-07-31,complete,39.53,0.06984904085917032,2021-07-31,2021-08-02,complete,38.86,0.1429536628688053
2018-07-31,600585,海螺水泥,0.9151,38.53,42.1061,34.769999999999975,34.23016666666667,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued,1,1,2018-08-01,37.46,2026-08-07,2019-08-01,2019-08-01,complete,39.2,0.09122169132306635,2021-08-01,2021-08-02,complete,38.86,0.17560076429084526
2018-08-01,600585,海螺水泥,0.8897,37.46,42.1061,35.088499999999975,34.271166666666666,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued,1,1,2018-08-02,38.05,2026-08-07,2019-08-02,2019-08-02,complete,38.57,0.05703574577088877,2021-08-02,2021-08-02,complete,38.86,0.15737200079724234
2018-08-02,600585,海螺水泥,0.9037,38.05,42.1061,35.436999999999976,34.32533333333333,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued,1,1,2018-08-03,36.66,2026-08-07,2019-08-03,2019-08-05,complete,37.81,0.07549628125712249,2021-08-03,2021-08-03,complete,39.18,0.21114685996096605
2018-08-03,600585,海螺水泥,0.8707,36.66,42.1061,35.69799999999997,34.3555,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued,1,2,2018-08-06,36.76,2026-08-07,2019-08-06,2019-08-06,complete,38.4,0.08930730981667012,2021-08-06,2021-08-06,complete,39.29,0.21124322987926925
2018-08-03,600309,万华化学,1.0,48.51,48.5108,50.42900000000005,45.253000000000014,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-08-06,47.05,2026-08-07,2019-08-06,2019-08-06,complete,41.85,-0.06437393781761946,2021-08-06,2021-08-06,complete,112.5,1.6204397636883514
2018-08-06,600585,海螺水泥,0.873,36.76,42.1061,35.893499999999975,34.410333333333334,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued,1,2,2018-08-07,38.56,2026-08-07,2019-08-07,2019-08-07,complete,38.26,0.034671857765639746,2021-08-07,2021-08-09,complete,41.42,0.21730079556552506
2018-08-06,600309,万华化学,0.9699,47.05,48.5108,50.49200000000005,45.39883333333335,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-08-07,48.6,2026-08-07,2019-08-07,2019-08-07,complete,41.79,-0.0955124817857188,2021-08-07,2021-08-09,complete,114.32,1.5779069230136806
2018-08-07,600585,海螺水泥,0.9158,38.56,42.1061,36.13399999999997,34.48666666666667,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued,1,2,2018-08-08,38.5,2026-08-07,2019-08-08,2019-08-08,complete,38.63,0.046305901693244556,2021-08-08,2021-08-09,complete,41.42,0.21919788771445847
2018-08-07,600309,万华化学,1.0018,48.6,48.5108,50.62500000000005,45.563666666666684,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-08-08,48.57,2026-08-07,2019-08-08,2019-08-08,complete,43.8,-0.05142323366571766,2021-08-08,2021-08-09,complete,114.32,1.5794992064744675
2018-08-08,600585,海螺水泥,0.9144,38.5,42.1061,36.382999999999974,34.56133333333334,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued,1,2,2018-08-09,38.42,2026-08-07,2019-08-09,2019-08-09,complete,38.36,0.041156307039451834,2021-08-09,2021-08-09,complete,41.42,0.2217365610881481
2018-08-08,600309,万华化学,1.0012,48.57,48.5108,50.80350000000005,45.737000000000016,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-08-09,49.89,2026-08-07,2019-08-09,2019-08-09,complete,42.94,-0.09465311363339035,2021-08-09,2021-08-09,complete,114.32,1.5112502797848242
2018-08-09,600585,海螺水泥,0.9125,38.42,42.1061,36.59799999999998,34.629666666666665,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued,1,2,2018-08-10,38.65,2026-08-07,2019-08-10,2019-08-12,complete,38.74,0.04521302831316554,2021-08-10,2021-08-10,complete,41.56,0.2185711087046316
2018-08-09,600309,万华化学,1.0284,49.89,48.5108,50.99150000000005,45.91116666666668,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-08-10,,2026-08-07,2019-08-10,2019-08-12,execution_quote_missing,43.68,,2021-08-10,2021-08-10,execution_quote_missing,113.78,
2018-08-10,600585,海螺水泥,0.9179,38.65,42.1061,36.82249999999998,34.706500000000005,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued,1,1,2018-08-13,38.48,2026-08-07,2019-08-13,2019-08-13,complete,38.07,0.03167405721203309,2021-08-13,2021-08-13,complete,41.15,0.21187998453473877
2018-08-13,600585,海螺水泥,0.9139,38.48,42.1061,37.09049999999997,34.77333333333333,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued,1,1,2018-08-14,38.72,2026-08-07,2019-08-14,2019-08-14,complete,38.39,0.03389743958573166,2021-08-14,2021-08-16,complete,41.43,0.21256330459068828
2018-08-14,600585,海螺水泥,0.9196,38.72,42.1061,37.347499999999975,34.84,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued,1,1,2018-08-15,36.77,2026-08-07,2019-08-15,2019-08-15,complete,38.61,0.09496659012747832,2021-08-15,2021-08-16,complete,41.43,0.27686840233210375
2018-08-15,600585,海螺水泥,0.8733,36.77,42.1061,37.537999999999975,34.88100000000001,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,1,2018-08-16,36.61,2026-08-07,2019-08-16,2019-08-16,complete,38.84,0.1063032511695301,2021-08-16,2021-08-16,complete,41.43,0.2824488159997667
2018-08-16,600585,海螺水泥,0.8695,36.61,42.1061,37.67999999999998,34.94716666666667,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,1,2018-08-17,35.2,2026-08-07,2019-08-17,2019-08-19,complete,39.63,0.17402164844649137,2021-08-17,2021-08-17,complete,41.86,0.3476632856187025
2018-08-17,600585,海螺水泥,0.836,35.2,42.1061,37.69799999999998,34.98816666666667,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,2,2018-08-20,36.49,2026-08-07,2019-08-20,2019-08-20,complete,39.63,0.1325174575312824,2021-08-20,2021-08-20,complete,42.15,0.30902684240553135
2018-08-17,600309,万华化学,0.9796,47.52,48.5108,50.843500000000056,46.07283333333335,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-08-20,47.5,2026-08-07,2019-08-20,2019-08-20,complete,43.89,-0.02806225680933705,2021-08-20,2021-08-20,complete,104.86,1.4193434771158757
2018-08-20,600585,海螺水泥,0.8666,36.49,42.1061,37.725499999999975,35.049,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,2,2018-08-21,37.09,2026-08-07,2019-08-21,2019-08-21,complete,39.91,0.12206906907931869,2021-08-21,2021-08-23,complete,41.62,0.27165727182267085
2018-08-20,600309,万华化学,0.9792,47.5,48.5108,50.66300000000005,46.238166666666686,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-08-21,48.18,2026-08-07,2019-08-21,2019-08-21,complete,43.51,-0.050076211181694585,2021-08-21,2021-08-23,complete,106.1,1.4134031460783292
2018-08-21,600585,海螺水泥,0.8809,37.09,42.1061,37.659999999999975,35.11916666666667,2018-04-25,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,2,2018-08-22,37.46,2026-08-07,2019-08-22,2019-08-22,complete,39.16,0.09010819980130802,2021-08-22,2021-08-23,complete,41.62,0.25909685563008167
2018-08-21,600309,万华化学,0.9932,48.18,48.5108,50.46800000000005,46.39666666666668,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-08-22,48.53,2026-08-07,2019-08-22,2019-08-22,complete,43.33,-0.06082856740438547,2021-08-22,2021-08-23,complete,106.1,1.395997601031401
2018-08-22,600585,海螺水泥,0.8276,37.46,45.2651,37.621499999999976,35.205333333333336,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,2,2018-08-23,37.22,2026-08-07,2019-08-23,2019-08-23,complete,40.12,0.12403349226970772,2021-08-23,2021-08-23,complete,41.62,0.2672156961822372
2018-08-22,600309,万华化学,1.0004,48.53,48.5108,50.234500000000054,46.576833333333354,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-08-23,47.98,2026-08-07,2019-08-23,2019-08-23,complete,42.91,-0.05927053479373301,2021-08-23,2021-08-23,complete,106.1,1.4234631842028742
2018-08-23,600585,海螺水泥,0.8223,37.22,45.2651,37.61999999999998,35.301166666666674,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,2,2018-08-24,37.35,2026-08-07,2019-08-24,2019-08-26,complete,39.58,0.10504478674190576,2021-08-24,2021-08-24,complete,40.8,0.2379251705174934
2018-08-23,600309,万华化学,0.9891,47.98,48.5108,50.065000000000055,46.754666666666694,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-08-24,47.58,2026-08-07,2019-08-24,2019-08-26,complete,42.46,-0.06131035230990445,2021-08-24,2021-08-24,complete,106.98,1.4641063174082136
2018-08-24,600585,海螺水泥,0.8251,37.35,45.2651,37.60349999999998,35.373000000000005,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,2,2018-08-27,38.48,2026-08-07,2019-08-27,2019-08-27,complete,39.8,0.07855601463196549,2021-08-27,2021-08-27,complete,39.32,0.1579859293294279
2018-08-24,600309,万华化学,0.9808,47.58,48.5108,49.89900000000006,46.94466666666669,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-08-27,49.6,2026-08-07,2019-08-27,2019-08-27,complete,44.2,-0.06263859252750781,2021-08-27,2021-08-27,complete,104.7,1.313376350411633
2018-08-27,600585,海螺水泥,0.8501,38.48,45.2651,37.57299999999998,35.463333333333345,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued,1,2,2018-08-28,37.6,2026-08-07,2019-08-28,2019-08-28,complete,39.5,0.09547872340425667,2021-08-28,2021-08-30,complete,37.39,0.1269183656608479
2018-08-27,600309,万华化学,1.0225,49.6,48.5108,49.714000000000055,47.17883333333336,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-08-28,50.28,2026-08-07,2019-08-28,2019-08-28,complete,43.68,-0.08619435441682088,2021-08-28,2021-08-30,complete,106.86,1.3291699969240756
2018-08-28,600585,海螺水泥,0.8307,37.6,45.2651,37.52649999999998,35.527666666666676,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued,1,2,2018-08-29,37.67,2026-08-07,2019-08-29,2019-08-29,complete,39.14,0.08347750115090191,2021-08-29,2021-08-30,complete,37.39,0.12482427790942063
2018-08-28,600309,万华化学,1.0365,50.28,48.5108,49.583000000000055,47.4146666666667,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued,2,2,2018-08-29,49.73,2026-08-07,2019-08-29,2019-08-29,complete,45.2,-0.04393713080465744,2021-08-29,2021-08-30,complete,106.86,1.3549299707488949
2018-08-29,600585,海螺水泥,0.8322,37.67,45.2651,37.53699999999998,35.58816666666668,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued,1,2,2018-08-30,37.21,2026-08-07,2019-08-30,2019-08-30,complete,39.43,0.104998792348594,2021-08-30,2021-08-30,complete,37.39,0.13872965731921183
2018-08-29,600309,万华化学,1.0251,49.73,48.5108,49.44800000000005,47.62150000000003,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued,2,2,2018-08-30,50.31,2026-08-07,2019-08-30,2019-08-30,complete,44.71,-0.0652040358854209,2021-08-30,2021-08-30,complete,106.86,1.3277811060493443
2018-08-30,600585,海螺水泥,0.822,37.21,45.2651,37.494999999999976,35.63033333333335,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,2,2018-08-31,37.13,2026-08-07,2019-08-31,2019-09-02,complete,40.96,0.15034920072138025,2021-08-31,2021-08-31,complete,39.96,0.2196223289055823
2018-08-30,600309,万华化学,1.0371,50.31,48.5108,49.31550000000005,47.84333333333336,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued,2,2,2018-08-31,49.3,2026-08-07,2019-08-31,2019-09-02,complete,44.9,-0.0419991423377335,2021-08-31,2021-08-31,complete,106.7,1.3719131696299285
2018-08-31,600585,海螺水泥,0.8203,37.13,45.2651,37.51849999999998,35.67266666666668,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,2,2018-09-03,36.95,2026-08-07,2019-09-03,2019-09-03,complete,41.73,0.1776836299481006,2021-09-03,2021-09-03,complete,43.69,0.3399618646300062
2018-08-31,600309,万华化学,1.0163,49.3,48.5108,49.24300000000005,48.06300000000003,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued,2,2,2018-09-03,48.09,2026-08-07,2019-09-03,2019-09-03,complete,44.7,-0.022269366856727313,2021-09-03,2021-09-03,complete,102.85,1.3438553466261998
2018-09-03,600585,海螺水泥,0.8163,36.95,45.2651,37.52799999999998,35.71900000000001,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,2,2018-09-04,37.33,2026-08-07,2019-09-04,2019-09-04,complete,42.52,0.18776346441420633,2021-09-04,2021-09-06,complete,45.7,0.3873404426409246
2018-09-03,600309,万华化学,0.9913,48.09,48.5108,49.06700000000006,48.2571666666667,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-09-04,47.47,2026-08-07,2019-09-04,2019-09-04,complete,45.58,0.010000445362858601,2021-09-04,2021-09-06,complete,104.59,1.4146390373896867
2018-09-04,600585,海螺水泥,0.8247,37.33,45.2651,37.46649999999998,35.76366666666668,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,2,2018-09-05,35.99,2026-08-07,2019-09-05,2019-09-05,complete,42.6,0.23430488778528602,2021-09-05,2021-09-06,complete,45.7,0.43899468529551866
2018-09-04,600309,万华化学,0.9785,47.47,48.5108,48.892500000000055,48.38033333333336,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,2,2,2018-09-05,46.39,2026-08-07,2019-09-05,2019-09-05,complete,46.97,0.06503201722049345,2021-09-05,2021-09-06,complete,104.59,1.4708539578548914
2018-09-05,002128,电投能源,0.5935,8.32,14.0175,8.5945,8.59400000000006,2018-08-09,2014-07-22,2014-07-23,5.932500000000049,5.932500000000049,continued_below_ma20,1,3,2018-09-06,8.24,2026-08-07,2019-09-06,2019-09-06,complete,8.57,0.04004854368932054,2021-09-06,2021-09-06,complete,13.7,0.9088667618521444
2018-09-05,600585,海螺水泥,0.7951,35.99,45.2651,37.34099999999998,35.76100000000001,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,2,3,2018-09-06,35.78,2026-08-07,2019-09-06,2019-09-06,complete,43.16,0.257870106346096,2021-09-06,2021-09-06,complete,45.7,0.4474404338676834
2018-09-05,600309,万华化学,0.9563,46.39,48.5108,48.60450000000006,48.418666666666695,2018-07-31,2012-12-20,2012-12-21,7.875416666666679,7.875416666666679,continued_below_ma20,3,3,2018-09-06,44.95,2026-08-07,2019-09-06,2019-09-06,complete,46.7,0.09283264731384944,2021-09-06,2021-09-06,complete,104.59,1.5500092348139805
2018-09-06,600585,海螺水泥,0.7905,35.78,45.2651,37.208999999999975,35.75733333333334,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,1,2018-09-07,36.02,2026-08-07,2019-09-07,2019-09-09,complete,42.67,0.2353033827901525,2021-09-07,2021-09-07,complete,45.27,0.424267690831728
2018-09-07,002128,电投能源,0.5978,8.38,14.0175,8.565999999999999,8.55950000000006,2018-08-09,2014-07-22,2014-07-23,5.932500000000049,5.932500000000049,continued_below_ma20,1,2,2018-09-10,8.34,2026-08-07,2019-09-10,2019-09-10,complete,8.59,0.029976019184652314,2021-09-10,2021-09-10,complete,15.33,1.1103688342501483
2018-09-07,600585,海螺水泥,0.7958,36.02,45.2651,37.07749999999998,35.76550000000001,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,2,2,2018-09-10,34.12,2026-08-07,2019-09-10,2019-09-10,complete,42.6,0.30195289892709365,2021-09-10,2021-09-10,complete,47.48,0.5769812304912674
2018-09-10,002128,电投能源,0.595,8.34,14.0175,8.549999999999999,8.538666666666726,2018-08-09,2014-07-22,2014-07-23,5.932500000000049,5.932500000000049,continued_below_ma20,1,2,2018-09-11,8.11,2026-08-07,2019-09-11,2019-09-11,complete,8.63,0.06411837237977824,2021-09-11,2021-09-13,complete,16.5,1.3358521510023458
2018-09-10,600585,海螺水泥,0.7538,34.12,45.2651,36.859499999999976,35.736166666666676,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,2,2,2018-09-11,32.48,2026-08-07,2019-09-11,2019-09-11,complete,42.29,0.3577392124462191,2021-09-11,2021-09-13,complete,49.38,0.7228993277671216
2018-09-11,600585,海螺水泥,0.7176,32.48,45.2651,36.54749999999998,35.70200000000001,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,1,2018-09-12,32.38,2026-08-07,2019-09-12,2019-09-12,complete,42.42,0.3661189513764558,2021-09-12,2021-09-13,complete,49.38,0.728220202775667
2018-09-12,600585,海螺水泥,0.7153,32.38,45.2651,36.32799999999998,35.66566666666668,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,1,1,2018-09-13,32.71,2026-08-07,2019-09-13,2019-09-16,complete,42.23,0.3462795026489023,2021-09-13,2021-09-13,complete,49.38,0.7107847803691871
2018-09-13,002128,电投能源,0.5857,8.21,14.0175,8.493999999999998,8.487500000000061,2018-08-09,2014-07-22,2014-07-23,5.932500000000049,5.932500000000049,continued_below_ma20,1,3,2018-09-14,8.19,2026-08-07,2019-09-14,2019-09-16,complete,8.71,0.06349206349206349,2021-09-14,2021-09-14,complete,15.97,1.2387380196523883
2018-09-13,600585,海螺水泥,0.7226,32.71,45.2651,36.13299999999998,35.62250000000002,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,2,3,2018-09-14,32.95,2026-08-07,2019-09-14,2019-09-16,complete,42.23,0.3364735214459966,2021-09-14,2021-09-14,complete,48.5,0.6680580337582014
2018-09-13,002152,广电运通,0.9766,5.94,6.0823,5.6785000000000085,5.650999999999995,2018-08-22,2013-01-07,2013-01-08,3.2515432098765475,3.2515432098765475,continued,3,3,2018-09-14,5.93,2026-08-07,2019-09-14,2019-09-16,complete,7.55,0.2961274934293485,2021-09-14,2021-09-14,complete,10.51,0.8444951775696834
2018-09-14,002128,电投能源,0.5843,8.19,14.0175,8.477999999999998,8.465166666666727,2018-08-09,2014-07-22,2014-07-23,5.932500000000049,5.932500000000049,continued_below_ma20,1,3,2018-09-17,8.07,2026-08-07,2019-09-17,2019-09-17,complete,8.52,0.055762081784386464,2021-09-17,2021-09-17,complete,16.4,1.3332032555436593
2018-09-14,600585,海螺水泥,0.7279,32.95,45.2651,36.02049999999998,35.57683333333335,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,2,3,2018-09-17,32.71,2026-08-07,2019-09-17,2019-09-17,complete,41.57,0.32523890421773327,2021-09-17,2021-09-17,complete,46.63,0.6155102128111625
2018-09-14,002152,广电运通,0.975,5.93,6.0823,5.714500000000008,5.655499999999995,2018-08-22,2013-01-07,2013-01-08,3.2515432098765475,3.2515432098765475,continued,3,3,2018-09-17,5.88,2026-08-07,2019-09-17,2019-09-17,complete,7.31,0.2655972298829441,2021-09-17,2021-09-17,complete,10.17,0.8000025828720008
2018-09-17,002128,电投能源,0.5757,8.07,14.0175,8.449499999999999,8.44400000000006,2018-08-09,2014-07-22,2014-07-23,5.932500000000049,5.932500000000049,continued_below_ma20,1,3,2018-09-18,8.26,2026-08-07,2019-09-18,2019-09-18,complete,8.47,0.025423728813559476,2021-09-18,2021-09-22,complete,18.04,1.5074873243899596
2018-09-17,600585,海螺水泥,0.7226,32.71,45.2651,35.83149999999998,35.54400000000002,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,2,3,2018-09-18,34.91,2026-08-07,2019-09-18,2019-09-18,complete,41.7,0.2456066050495136,2021-09-18,2021-09-22,complete,46.63,0.5137020641951628
2018-09-17,002152,广电运通,0.9667,5.88,6.0823,5.740500000000009,5.659333333333328,2018-08-22,2013-01-07,2013-01-08,3.2515432098765475,3.2515432098765475,continued,3,3,2018-09-18,5.95,2026-08-07,2019-09-18,2019-09-18,complete,7.23,0.2370202134908017,2021-09-18,2021-09-22,complete,10.19,0.7823242649489477
2018-09-18,002128,电投能源,0.5893,8.26,14.0175,8.430499999999999,8.428666666666727,2018-08-09,2014-07-22,2014-07-23,5.932500000000049,5.932500000000049,continued_below_ma20,1,3,2018-09-19,8.35,2026-08-07,2019-09-19,2019-09-19,complete,8.48,0.015568862275449069,2021-09-19,2021-09-22,complete,18.04,1.4804605149055172
2018-09-18,600585,海螺水泥,0.7712,34.91,45.2651,35.72249999999998,35.57200000000002,2018-08-23,2016-07-15,2016-07-18,12.988,12.988,continued_below_ma20,2,3,2018-09-19,34.96,2026-08-07,2019-09-19,2019-09-19,complete,41.68,0.243228572256178,2021-09-19,2021-09-22,complete,46.63,0.511537158496943
2018-09-18,002152,广电运通,0.9783,5.95,6.0823,5.769000000000009,5.662666666666661,2018-08-22,2013-01-07,2013-01-08,3.2515432098765475,3.2515432098765475,continued,3,3,2018-09-19,5.93,2026-08-07,2019-09-19,2019-09-19,complete,7.29,0.25149263935098687,2021-09-19,2021-09-22,complete,10.19,0.7883354766351163
2018-09-19,002152,广电运通,0.975,5.93,6.0823,5.792000000000009,5.665833333333328,2018-08-22,2013-01-07,2013-01-08,3.2515432098765475,3.2515432098765475,continued,1,1,2018-09-20,5.87,2026-08-07,2019-09-20,2019-09-20,complete,7.2,0.2486762742299371,2021-09-20,2021-09-22,complete,10.19,0.806614885254896
2018-09-20,002152,广电运通,0.9651,5.87,6.0823,5.811500000000009,5.669333333333328,2018-08-22,2013-01-07,2013-01-08,3.2515432098765475,3.2515432098765475,continued,1,1,2018-09-21,6.06,2026-08-07,2019-09-21,2019-09-23,complete,7.57,0.27168257366277193,2021-09-21,2021-09-22,complete,10.19,0.7499718442980594
2018-09-21,002152,广电运通,0.9963,6.06,6.0823,5.822500000000009,5.672333333333328,2018-08-22,2013-01-07,2013-01-08,3.2515432098765475,3.2515432098765475,continued,1,1,2018-09-25,6.05,2026-08-07,2019-09-25,2019-09-25,complete,8.18,0.37642766733675836,2021-09-25,2021-09-27,complete,10.02,0.723621284065423
2018-09-25,002152,广电运通,0.9947,6.05,6.0823,5.83200000000001,5.677833333333328,2018-08-22,2013-01-07,2013-01-08,3.2515432098765475,3.2515432098765475,continued,1,1,2018-09-26,6.26,2026-08-07,2019-09-26,2019-09-26,complete,7.48,0.21641769565092295,2021-09-26,2021-09-27,complete,10.02,0.6658001227788832
2018-09-26,002152,广电运通,1.0292,6.26,6.0823,5.85350000000001,5.683999999999995,2018-08-22,2013-01-07,2013-01-08,3.2515432098765475,3.2515432098765475,continued,1,1,2018-09-27,6.24,2026-08-07,2019-09-27,2019-09-27,complete,8.23,0.3426744051744055,2021-09-27,2021-09-27,complete,10.02,0.6711392257365079
2018-09-27,002152,广电运通,1.0259,6.24,6.0823,5.87900000000001,5.691833333333328,2018-08-22,2013-01-07,2013-01-08,3.2515432098765475,3.2515432098765475,continued,1,1,2018-09-28,6.41,2026-08-07,2019-09-28,2019-09-30,complete,8.62,0.3690039493471633,2021-09-28,2021-09-28,complete,10.02,0.6268188406545725
2018-09-28,000338,潍柴动力,0.6291,8.55,13.5909,8.072500000000005,8.056666666666663,2018-08-29,2016-07-15,2016-07-18,3.318666666666659,3.318666666666659,continued,1,1,2018-10-08,8.35,2026-08-07,2019-10-08,2019-10-08,complete,11.11,0.3925221183773826,2021-10-08,2021-10-08,complete,17.2,1.2471439904607151
2018-10-08,000338,潍柴动力,0.6144,8.35,13.5909,8.090000000000005,8.064166666666663,2018-08-29,2016-07-15,2016-07-18,3.318666666666659,3.318666666666659,continued,1,2,2018-10-09,8.47,2026-08-07,2019-10-09,2019-10-09,complete,11.23,0.38762100261000976,2021-10-09,2021-10-11,complete,17.24,1.2204591170120382
2018-10-08,002152,广电运通,1.0194,6.2,6.0823,5.9490000000000105,5.714499999999994,2018-08-22,2013-01-07,2013-01-08,3.2515432098765475,3.2515432098765475,continued,2,2,2018-10-09,6.2,2026-08-07,2019-10-09,2019-10-09,complete,8.82,0.44821272885789054,2021-10-09,2021-10-11,complete,10.06,0.6886350236957353
2018-10-09,000338,潍柴动力,0.6232,8.47,13.5909,8.108500000000005,8.071666666666662,2018-08-29,2016-07-15,2016-07-18,3.318666666666659,3.318666666666659,continued,1,2,2018-10-10,8.49,2026-08-07,2019-10-10,2019-10-10,complete,11.46,0.41270488210994394,2021-10-10,2021-10-11,complete,17.24,1.2152283534855082
2018-10-09,002152,广电运通,1.0194,6.2,6.0823,5.97200000000001,5.721333333333328,2018-08-22,2013-01-07,2013-01-08,3.2515432098765475,3.2515432098765475,continued,2,2,2018-10-10,6.17,2026-08-07,2019-10-10,2019-10-10,complete,9.11,0.5031027786295212,2021-10-10,2021-10-11,complete,10.06,0.6968455667607063
2018-10-10,000338,潍柴动力,0.6247,8.49,13.5909,8.130000000000004,8.075999999999995,2018-08-29,2016-07-15,2016-07-18,3.318666666666659,3.318666666666659,continued,1,2,2018-10-11,8.09,2026-08-07,2019-10-11,2019-10-11,complete,11.88,0.5368887715584871,2021-10-11,2021-10-11,complete,17.24,1.3247575675020973
2018-10-10,002152,广电运通,1.0144,6.17,6.0823,5.99100000000001,5.727999999999994,2018-08-22,2013-01-07,2013-01-08,3.2515432098765475,3.2515432098765475,continued,2,2,2018-10-11,5.78,2026-08-07,2019-10-11,2019-10-11,complete,8.81,0.551684902895976,2021-10-11,2021-10-11,complete,10.06,0.8113386067324495
