security_code,security_name,group,years,signals,complete,missing,signal_companies,complete_companies,median_return,mean_return,positive_fraction,max_company_fraction
601825,沪农商行,segment_starts,3,41,31,10,1,1,0.8835228778014601,0.8654677058968951,1,1.0
601838,成都银行,segment_starts,3,28,0,28,1,0,,,,
601857,中国石油,segment_starts,3,1,1,0,1,1,0.09819746726842382,0.09819746726842382,1,1.0
601916,浙商银行,segment_starts,3,5,5,0,1,1,0.21024536046545705,0.050352139794743886,0.6,1.0
601939,建设银行,segment_starts,3,19,15,4,1,1,0.7127631691154637,0.5762197635826052,1,1.0
601963,重庆银行,segment_starts,3,1,0,1,1,0,,,,
601988,中国银行,segment_starts,3,33,32,1,1,1,1.1465491271618276,1.0551951785024056,1,1.0
601998,中信银行,segment_starts,3,2,1,1,1,1,0.9495320617934881,0.9495320617934881,1,1.0
603156,养元饮品,segment_starts,3,2,2,0,1,1,0.5666693395721686,0.5666693395721686,1,1.0
603993,洛阳钼业,segment_starts,3,8,0,8,1,0,,,,
688516,奥特维,segment_starts,3,21,0,21,1,0,,,,
000001,平安银行,quarterly_top3,3,3,0,3,1,0,,,,
000022,深赤湾A,quarterly_top3,3,1,1,0,1,1,-0.3361674296926088,-0.3361674296926088,0,1.0
000333,美的集团,quarterly_top3,3,1,1,0,1,1,2.5664021160367687,2.5664021160367687,1,1.0
000338,潍柴动力,quarterly_top3,3,14,14,0,1,1,1.3208915168190192,1.2167033723187175,0.8571428571428571,1.0
000651,格力电器,quarterly_top3,3,11,9,2,1,1,0.9403987514631076,1.0001120601888864,1,1.0
000792,盐湖股份,quarterly_top3,3,5,2,3,1,1,-0.4483401037176497,-0.4483401037176497,0,1.0
000858,五 粮 液,quarterly_top3,3,1,1,0,1,1,1.7145963674747011,1.7145963674747011,1,1.0
000933,神火股份,quarterly_top3,3,10,4,6,1,1,0.3027921784183515,0.35629823131454513,0.5,1.0
002001,新 和 成,quarterly_top3,3,1,0,1,1,0,,,,
002128,电投能源,quarterly_top3,3,17,13,4,1,1,0.7545977735202205,0.812382617130884,1,1.0
002152,广电运通,quarterly_top3,3,1,1,0,1,1,0.6886350236957353,0.6886350236957353,1,1.0
002236,大华股份,quarterly_top3,3,1,0,1,1,0,,,,
002304,洋河股份,quarterly_top3,3,1,1,0,1,1,1.4577665663063804,1.4577665663063804,1,1.0
002466,天齐锂业,quarterly_top3,3,6,4,2,1,1,1.9786902974840626,1.926307024029472,1,1.0
002532,天山铝业,quarterly_top3,3,1,0,1,1,0,,,,
600031,三一重工,quarterly_top3,3,4,4,0,1,1,0.06754438490706088,0.33938770624269377,0.5,1.0
600036,招商银行,quarterly_top3,3,1,0,1,1,0,,,,
600066,宇通客车,quarterly_top3,3,3,3,0,1,1,0.7251595096305927,0.7152506496186144,1,1.0
600176,中国巨石,quarterly_top3,3,1,1,0,1,1,0.3810958965549065,0.3810958965549065,1,1.0
600309,万华化学,quarterly_top3,3,5,4,1,1,1,0.7229654381158915,0.655775982646416,0.75,1.0
600585,海螺水泥,quarterly_top3,3,16,16,0,1,1,0.48245311622922427,0.7230365396012126,0.75,1.0
600660,福耀玻璃,quarterly_top3,3,3,3,0,1,1,1.7239501544503262,1.2282392213109825,0.6666666666666666,1.0
600690,海尔智家,quarterly_top3,3,1,1,0,1,1,1.3178669843430795,1.3178669843430795,1,1.0
600897,厦门空港,quarterly_top3,3,1,1,0,1,1,0.5579151818801691,0.5579151818801691,1,1.0
600919,江苏银行,quarterly_top3,3,1,0,1,1,0,,,,
600938,中国海油,quarterly_top3,3,5,2,3,1,1,1.2077954507439386,1.2077954507439386,1,1.0
600970,中材国际,quarterly_top3,3,1,0,1,1,0,,,,
601077,渝农商行,quarterly_top3,3,1,1,0,1,1,1.4034172653245545,1.4034172653245545,1,1.0
601088,中国神华,quarterly_top3,3,13,12,1,1,1,0.5108543649636055,0.7735640197802837,0.8333333333333334,1.0
601166,兴业银行,quarterly_top3,3,3,0,3,1,0,,,,
601169,北京银行,quarterly_top3,3,2,2,0,1,1,0.5865774071858493,0.5865774071858493,1,1.0
601187,厦门银行,quarterly_top3,3,1,0,1,1,0,,,,
601225,陕西煤业,quarterly_top3,3,4,4,0,1,1,1.5702684068414943,1.517461111155631,1,1.0
601229,上海银行,quarterly_top3,3,2,0,2,1,0,,,,
601288,农业银行,quarterly_top3,3,1,1,0,1,1,1.8214087989330947,1.8214087989330947,1,1.0
601328,交通银行,quarterly_top3,3,6,6,0,1,1,0.6867096886121585,0.6773125815456374,1,1.0
601398,工商银行,quarterly_top3,3,3,3,0,1,1,0.5059707961011899,0.524003177236993,1,1.0
601825,沪农商行,quarterly_top3,3,2,2,0,1,1,0.9071583410007377,0.9071583410007377,1,1.0
601838,成都银行,quarterly_top3,3,2,0,2,1,0,,,,
601939,建设银行,quarterly_top3,3,1,1,0,1,1,0.7077361807762488,0.7077361807762488,1,1.0
601988,中国银行,quarterly_top3,3,1,1,0,1,1,1.018813268755765,1.018813268755765,1,1.0
000001,平安银行,annual_top3,3,1,0,1,1,0,,,,
000022,深赤湾A,annual_top3,3,1,1,0,1,1,-0.3361674296926088,-0.3361674296926088,0,1.0
000338,潍柴动力,annual_top3,3,4,4,0,1,1,1.2187707689776808,1.1200842366209707,0.75,1.0
000651,格力电器,annual_top3,3,5,4,1,1,1,0.9555437104114689,1.1223239414423685,1,1.0
000792,盐湖股份,annual_top3,3,1,1,0,1,1,-0.5463683595632434,-0.5463683595632434,0,1.0
000933,神火股份,annual_top3,3,2,1,1,1,1,0.7306887098480315,0.7306887098480315,1,1.0
002128,电投能源,annual_top3,3,4,3,1,1,1,0.5506792561841194,0.5680571870678496,1,1.0
002466,天齐锂业,annual_top3,3,3,2,1,1,1,0.988029524953214,0.988029524953214,1,1.0
600066,宇通客车,annual_top3,3,2,2,0,1,1,0.7102962196126252,0.7102962196126252,1,1.0
600176,中国巨石,annual_top3,3,1,1,0,1,1,0.3810958965549065,0.3810958965549065,1,1.0
600309,万华化学,annual_top3,3,1,1,0,1,1,1.1864299368748261,1.1864299368748261,1,1.0
600585,海螺水泥,annual_top3,3,4,4,0,1,1,0.43388469514615835,0.7320474114378839,0.75,1.0
600660,福耀玻璃,annual_top3,3,1,1,0,1,1,1.7239501544503262,1.7239501544503262,1,1.0
600690,海尔智家,annual_top3,3,1,1,0,1,1,1.3178669843430795,1.3178669843430795,1,1.0
600938,中国海油,annual_top3,3,1,0,1,1,0,,,,
600970,中材国际,annual_top3,3,1,0,1,1,0,,,,
601088,中国神华,annual_top3,3,2,2,0,1,1,0.8280276726033513,0.8280276726033513,1,1.0
601166,兴业银行,annual_top3,3,1,0,1,1,0,,,,
601169,北京银行,annual_top3,3,1,1,0,1,1,0.6187396411727173,0.6187396411727173,1,1.0
601187,厦门银行,annual_top3,3,1,0,1,1,0,,,,
601225,陕西煤业,annual_top3,3,1,1,0,1,1,1.4953453928553153,1.4953453928553153,1,1.0
601825,沪农商行,annual_top3,3,1,1,0,1,1,0.9192772111142031,0.9192772111142031,1,1.0
000001,平安银行,ma60_episodes,3,45,0,45,1,0,,,,
000022,深赤湾A,ma60_episodes,3,31,28,3,1,1,-0.10467508536700709,-0.11732939748881889,0.07142857142857142,1.0
000063,中兴通讯,ma60_episodes,3,1,0,1,1,0,,,,
000333,美的集团,ma60_episodes,3,10,10,0,1,1,1.4932752168433951,1.5627598303812158,1,1.0
000338,潍柴动力,ma60_episodes,3,186,170,16,1,1,0.18000882815479835,0.6919399432307605,0.7588235294117647,1.0
000423,东阿阿胶,ma60_episodes,3,1,1,0,1,1,0.5908450897690041,0.5908450897690041,1,1.0
000568,泸州老窖,ma60_episodes,3,11,11,0,1,1,1.572960404734033,1.445581622589548,1,1.0
000651,格力电器,ma60_episodes,3,168,126,42,1,1,0.9814767162964179,1.026377158983026,0.9920634920634921,1.0
000661,长春高新,ma60_episodes,3,8,0,8,1,0,,,,
000792,盐湖股份,ma60_episodes,3,64,32,32,1,1,-0.38694598244372874,-0.3470750015428644,0.03125,1.0
000858,五 粮 液,ma60_episodes,3,3,3,0,1,1,1.9412184007434043,1.9740450859775538,1,1.0
000869,张  裕Ａ,ma60_episodes,3,2,2,0,1,1,0.4850782681178779,0.4850782681178779,1,1.0
000933,神火股份,ma60_episodes,3,74,27,47,1,1,0.5433987828509146,0.5175175705229687,0.7037037037037037,1.0
002001,新 和 成,ma60_episodes,3,2,2,0,1,1,0.8459009175407387,0.8459009175407387,1,1.0
002024,ST易购,ma60_episodes,3,2,2,0,1,1,0.8297119826877571,0.8297119826877571,1,1.0
002128,电投能源,ma60_episodes,3,239,186,53,1,1,0.8503202825417147,0.8648149572001828,0.978494623655914,1.0
002152,广电运通,ma60_episodes,3,19,19,0,1,1,0.9218552851975541,0.915057820404231,1,1.0
002236,大华股份,ma60_episodes,3,2,0,2,1,0,,,,
002304,洋河股份,ma60_episodes,3,27,27,0,1,1,1.446142896730605,1.3892103284301263,1,1.0
002466,天齐锂业,ma60_episodes,3,59,28,31,1,1,1.33671697670658,1.1754416257013642,0.8571428571428571,1.0
002532,天山铝业,ma60_episodes,3,1,0,1,1,0,,,,
002648,卫星化学,ma60_episodes,3,4,0,4,1,0,,,,
002714,牧原股份,ma60_episodes,3,1,1,0,1,1,9.673887807510027,9.673887807510027,1,1.0
002833,弘亚数控,ma60_episodes,3,3,3,0,1,1,0.25098926583173964,0.27435591613676386,1,1.0
002839,张家港行,ma60_episodes,3,1,0,1,1,0,,,,
300059,东方财富,ma60_episodes,3,7,0,7,1,0,,,,
600000,浦发银行,ma60_episodes,3,6,6,0,1,1,-0.18769313812321692,-0.201647371425196,0,1.0
600015,华夏银行,ma60_episodes,3,1,1,0,1,1,0.8231548962687738,0.8231548962687738,1,1.0
600016,民生银行,ma60_episodes,3,6,6,0,1,1,-0.17295976967342058,-0.17030908099083034,0,1.0
600031,三一重工,ma60_episodes,3,11,10,1,1,1,0.1396199613214386,0.22913818719312487,0.5,1.0
600036,招商银行,ma60_episodes,3,15,0,15,1,0,,,,
600066,宇通客车,ma60_episodes,3,43,43,0,1,1,0.9594478166560405,0.7322933457088908,0.7209302325581395,1.0
600176,中国巨石,ma60_episodes,3,24,18,6,1,1,1.0569082396781844,1.1015209406170374,0.9444444444444444,1.0
600188,兖矿能源,ma60_episodes,3,16,16,0,1,1,0.09200946127971021,0.28377872554211114,0.9375,1.0
600309,万华化学,ma60_episodes,3,102,94,8,1,1,1.1362349422861546,1.0004759327093995,0.9680851063829787,1.0
600519,贵州茅台,ma60_episodes,3,2,2,0,1,1,1.9479275876368156,1.9479275876368156,1,1.0
600566,济川药业,ma60_episodes,3,2,2,0,1,1,0.37036270813621874,0.37036270813621874,1,1.0
600585,海螺水泥,ma60_episodes,3,163,163,0,1,1,0.46900469226664265,0.6192276625067067,0.6380368098159509,1.0
600660,福耀玻璃,ma60_episodes,3,79,79,0,1,1,1.0252739467758603,0.6930896756685555,0.6962025316455697,1.0
600690,海尔智家,ma60_episodes,3,13,13,0,1,1,1.2198205954929415,1.219806736471341,1,1.0
600897,厦门空港,ma60_episodes,3,49,49,0,1,1,0.4239451033174002,0.4941468869870547,0.9591836734693877,1.0
600919,江苏银行,ma60_episodes,3,32,14,18,1,1,0.9002362441548808,0.9011499471235627,1,1.0
600938,中国海油,ma60_episodes,3,42,20,22,1,1,1.1447096072951113,1.1580208630794884,1,1.0
600970,中材国际,ma60_episodes,3,29,0,29,1,0,,,,
601009,南京银行,ma60_episodes,3,4,1,3,1,1,0.29290219254694505,0.29290219254694505,1,1.0
601077,渝农商行,ma60_episodes,3,2,2,0,1,1,1.375555176042064,1.375555176042064,1,1.0
601088,中国神华,ma60_episodes,3,215,214,1,1,1,0.24999826700214778,0.4647566576923223,0.6401869158878505,1.0
601166,兴业银行,ma60_episodes,3,48,1,47,1,1,0.261342509858403,0.261342509858403,1,1.0
601169,北京银行,ma60_episodes,3,72,66,6,1,1,0.6213020112560269,0.6179943183257356,1,1.0
601187,厦门银行,ma60_episodes,3,14,0,14,1,0,,,,
601225,陕西煤业,ma60_episodes,3,62,62,0,1,1,1.837676960628476,1.5837371745747644,1,1.0
601229,上海银行,ma60_episodes,3,30,0,30,1,0,,,,
601288,农业银行,ma60_episodes,3,34,34,0,1,1,1.2842109005805904,1.3527934957378787,1,1.0
601328,交通银行,ma60_episodes,3,80,68,12,1,1,0.9213403592392365,0.8770808135206821,1,1.0
601398,工商银行,ma60_episodes,3,37,28,9,1,1,0.5117961100738689,0.5033967964547521,1,1.0
601658,邮储银行,ma60_episodes,3,2,0,2,1,0,,,,
601665,齐鲁银行,ma60_episodes,3,1,0,1,1,0,,,,
601818,光大银行,ma60_episodes,3,2,0,2,1,0,,,,
601825,沪农商行,ma60_episodes,3,20,9,11,1,1,0.7814432853643747,0.8015337849104996,1,1.0
601838,成都银行,ma60_episodes,3,31,0,31,1,0,,,,
601857,中国石油,ma60_episodes,3,1,1,0,1,1,0.09819746726842382,0.09819746726842382,1,1.0
601916,浙商银行,ma60_episodes,3,6,5,1,1,1,0.21024536046545705,0.06228429040109866,0.6,1.0
601939,建设银行,ma60_episodes,3,7,4,3,1,1,0.38916088898561574,0.41542270661524394,1,1.0
601963,重庆银行,ma60_episodes,3,2,0,2,1,0,,,,
601988,中国银行,ma60_episodes,3,47,46,1,1,1,1.1282834795736802,1.032322387824564,1,1.0
601998,中信银行,ma60_episodes,3,3,1,2,1,1,0.9495320617934881,0.9495320617934881,1,1.0
603156,养元饮品,ma60_episodes,3,2,2,0,1,1,0.5666693395721686,0.5666693395721686,1,1.0
603993,洛阳钼业,ma60_episodes,3,9,0,9,1,0,,,,
688516,奥特维,ma60_episodes,3,10,0,10,1,0,,,,
000001,平安银行,activation_first_top3,3,1,0,1,1,0,,,,
000022,深赤湾A,activation_first_top3,3,2,2,0,1,1,-0.29051391683433897,-0.29051391683433897,0,1.0
000063,中兴通讯,activation_first_top3,3,1,0,1,1,0,,,,
000333,美的集团,activation_first_top3,3,1,1,0,1,1,2.4340861817561437,2.4340861817561437,1,1.0
000338,潍柴动力,activation_first_top3,3,10,10,0,1,1,0.31908894733492643,0.6315501621372971,0.7,1.0
000423,东阿阿胶,activation_first_top3,3,1,1,0,1,1,0.5908450897690041,0.5908450897690041,1,1.0
000568,泸州老窖,activation_first_top3,3,3,3,0,1,1,1.5745635141745833,1.730315900624934,1,1.0
000651,格力电器,activation_first_top3,3,1,1,0,1,1,0.8155731667719792,0.8155731667719792,1,1.0
000661,长春高新,activation_first_top3,3,1,0,1,1,0,,,,
000792,盐湖股份,activation_first_top3,3,7,3,4,1,1,-0.21774517304837626,-0.03350554580697277,0.3333333333333333,1.0
000858,五 粮 液,activation_first_top3,3,1,1,0,1,1,1.738202531924812,1.738202531924812,1,1.0
000869,张  裕Ａ,activation_first_top3,3,2,2,0,1,1,0.4850782681178779,0.4850782681178779,1,1.0
000933,神火股份,activation_first_top3,3,4,4,0,1,1,-0.23566362983390615,0.14703182747213436,0.25,1.0
002001,新 和 成,activation_first_top3,3,2,2,0,1,1,0.8459009175407387,0.8459009175407387,1,1.0
002024,ST易购,activation_first_top3,3,2,2,0,1,1,0.8297119826877571,0.8297119826877571,1,1.0
002128,电投能源,activation_first_top3,3,6,3,3,1,1,-0.18272858817392001,-0.20912801945180182,0,1.0
002152,广电运通,activation_first_top3,3,1,1,0,1,1,0.8444951775696834,0.8444951775696834,1,1.0
002236,大华股份,activation_first_top3,3,1,0,1,1,0,,,,
002304,洋河股份,activation_first_top3,3,1,1,0,1,1,1.4701926204476794,1.4701926204476794,1,1.0
002466,天齐锂业,activation_first_top3,3,5,5,0,1,1,1.6532187065319897,2.00099808385785,1,1.0
002532,天山铝业,activation_first_top3,3,1,0,1,1,0,,,,
002648,卫星化学,activation_first_top3,3,1,0,1,1,0,,,,
002714,牧原股份,activation_first_top3,3,1,1,0,1,1,9.673887807510027,9.673887807510027,1,1.0
002833,弘亚数控,activation_first_top3,3,2,2,0,1,1,0.24428080095020765,0.24428080095020765,1,1.0
002839,张家港行,activation_first_top3,3,1,0,1,1,0,,,,
300059,东方财富,activation_first_top3,3,1,0,1,1,0,,,,
600000,浦发银行,activation_first_top3,3,1,1,0,1,1,-0.23950422470882982,-0.23950422470882982,0,1.0
600015,华夏银行,activation_first_top3,3,1,1,0,1,1,0.8231548962687738,0.8231548962687738,1,1.0
600016,民生银行,activation_first_top3,3,6,6,0,1,1,-0.17295976967342058,-0.17030908099083034,0,1.0
600031,三一重工,activation_first_top3,3,3,2,1,1,1,0.5429194266259174,0.5429194266259174,0.5,1.0
600036,招商银行,activation_first_top3,3,1,0,1,1,0,,,,
600066,宇通客车,activation_first_top3,3,2,2,0,1,1,1.4994513996664054,1.4994513996664054,1,1.0
600176,中国巨石,activation_first_top3,3,1,1,0,1,1,-0.26845733381831416,-0.26845733381831416,0,1.0
600188,兖矿能源,activation_first_top3,3,2,2,0,1,1,0.6499717471100536,0.6499717471100536,1,1.0
600309,万华化学,activation_first_top3,3,5,4,1,1,1,0.35434531135478176,0.34739671734762123,0.75,1.0
600519,贵州茅台,activation_first_top3,3,1,1,0,1,1,2.177126864093932,2.177126864093932,1,1.0
600566,济川药业,activation_first_top3,3,2,2,0,1,1,0.37036270813621874,0.37036270813621874,1,1.0
600585,海螺水泥,activation_first_top3,3,7,7,0,1,1,0.2509102221281365,0.6761449944397372,1,1.0
600660,福耀玻璃,activation_first_top3,3,6,6,0,1,1,1.3189350563780669,1.0241600277934466,0.8333333333333334,1.0
600690,海尔智家,activation_first_top3,3,1,1,0,1,1,0.8282329949908513,0.8282329949908513,1,1.0
600897,厦门空港,activation_first_top3,3,4,4,0,1,1,0.6479885038754823,0.7842414380770815,1,1.0
600919,江苏银行,activation_first_top3,3,1,1,0,1,1,0.9178160965794513,0.9178160965794513,1,1.0
600938,中国海油,activation_first_top3,3,4,4,0,1,1,0.9468345002112973,1.1097922516666017,1,1.0
600970,中材国际,activation_first_top3,3,5,0,5,1,0,,,,
601009,南京银行,activation_first_top3,3,1,1,0,1,1,0.29290219254694505,0.29290219254694505,1,1.0
601077,渝农商行,activation_first_top3,3,2,2,0,1,1,1.375555176042064,1.375555176042064,1,1.0
601088,中国神华,activation_first_top3,3,10,10,0,1,1,-0.21174545639981013,-0.04315593459604056,0.4,1.0
601166,兴业银行,activation_first_top3,3,3,1,2,1,1,0.261342509858403,0.261342509858403,1,1.0
601169,北京银行,activation_first_top3,3,1,1,0,1,1,0.17880461431971173,0.17880461431971173,1,1.0
601187,厦门银行,activation_first_top3,3,1,0,1,1,0,,,,
601225,陕西煤业,activation_first_top3,3,2,2,0,1,1,0.9843543471374995,0.9843543471374995,1,1.0
601229,上海银行,activation_first_top3,3,1,0,1,1,0,,,,
601288,农业银行,activation_first_top3,3,1,1,0,1,1,0.2625818297587179,0.2625818297587179,1,1.0
601328,交通银行,activation_first_top3,3,1,1,0,1,1,0.6730139612577002,0.6730139612577002,1,1.0
601398,工商银行,activation_first_top3,3,3,3,0,1,1,0.24641457844382453,0.28986613469309447,1,1.0
601658,邮储银行,activation_first_top3,3,1,0,1,1,0,,,,
601665,齐鲁银行,activation_first_top3,3,1,0,1,1,0,,,,
601818,光大银行,activation_first_top3,3,1,0,1,1,0,,,,
601825,沪农商行,activation_first_top3,3,2,2,0,1,1,0.9012480579418132,0.9012480579418132,1,1.0
601838,成都银行,activation_first_top3,3,1,0,1,1,0,,,,
601857,中国石油,activation_first_top3,3,1,1,0,1,1,0.09819746726842382,0.09819746726842382,1,1.0
601916,浙商银行,activation_first_top3,3,2,2,0,1,1,-0.04368829317176148,-0.04368829317176148,0.5,1.0
601939,建设银行,activation_first_top3,3,1,1,0,1,1,0.16954982026479737,0.16954982026479737,1,1.0
601963,重庆银行,activation_first_top3,3,1,0,1,1,0,,,,
601988,中国银行,activation_first_top3,3,1,1,0,1,1,0.31092522710175463,0.31092522710175463,1,1.0
601998,中信银行,activation_first_top3,3,2,1,1,1,1,0.9495320617934881,0.9495320617934881,1,1.0
603156,养元饮品,activation_first_top3,3,1,1,0,1,1,0.47554260421963157,0.47554260421963157,1,1.0
603993,洛阳钼业,activation_first_top3,3,1,0,1,1,0,,,,
688516,奥特维,activation_first_top3,3,2,0,2,1,0,,,,
000001,平安银行,ma60_nonoverlap,3,1,0,1,1,0,,,,
000022,深赤湾A,ma60_nonoverlap,3,1,1,0,1,1,-0.3697183098591542,-0.3697183098591542,0,1.0
000063,中兴通讯,ma60_nonoverlap,3,1,0,1,1,0,,,,
000333,美的集团,ma60_nonoverlap,3,1,1,0,1,1,2.4340861817561437,2.4340861817561437,1,1.0
000338,潍柴动力,ma60_nonoverlap,3,5,4,1,1,1,0.08398944496069904,0.33286114579327913,0.75,1.0
000423,东阿阿胶,ma60_nonoverlap,3,1,1,0,1,1,0.5908450897690041,0.5908450897690041,1,1.0
000568,泸州老窖,ma60_nonoverlap,3,1,1,0,1,1,1.5745635141745833,1.5745635141745833,1,1.0
000651,格力电器,ma60_nonoverlap,3,5,3,2,1,1,0.8155731667719792,1.1544292841352402,1,1.0
000661,长春高新,ma60_nonoverlap,3,1,0,1,1,0,,,,
000792,盐湖股份,ma60_nonoverlap,3,3,2,1,1,1,4.981600849746082e-05,4.981600849746082e-05,0.5,1.0
000858,五 粮 液,ma60_nonoverlap,3,1,1,0,1,1,1.738202531924812,1.738202531924812,1,1.0
000869,张  裕Ａ,ma60_nonoverlap,3,1,1,0,1,1,0.4479153775349627,0.4479153775349627,1,1.0
000933,神火股份,ma60_nonoverlap,3,3,3,0,1,1,-0.15066056766201563,0.1288898395665401,0.3333333333333333,1.0
002001,新 和 成,ma60_nonoverlap,3,1,1,0,1,1,0.9600421840403415,0.9600421840403415,1,1.0
002024,ST易购,ma60_nonoverlap,3,1,1,0,1,1,0.9648855859042067,0.9648855859042067,1,1.0
002128,电投能源,ma60_nonoverlap,3,4,4,0,1,1,0.3603690467961058,0.3195367259013963,0.75,1.0
002152,广电运通,ma60_nonoverlap,3,1,1,0,1,1,0.8444951775696834,0.8444951775696834,1,1.0
002236,大华股份,ma60_nonoverlap,3,1,0,1,1,0,,,,
002304,洋河股份,ma60_nonoverlap,3,1,1,0,1,1,1.4701926204476794,1.4701926204476794,1,1.0
002466,天齐锂业,ma60_nonoverlap,3,2,2,0,1,1,0.741667930495259,0.741667930495259,0.5,1.0
002532,天山铝业,ma60_nonoverlap,3,1,0,1,1,0,,,,
002648,卫星化学,ma60_nonoverlap,3,1,0,1,1,0,,,,
002714,牧原股份,ma60_nonoverlap,3,1,1,0,1,1,9.673887807510027,9.673887807510027,1,1.0
002833,弘亚数控,ma60_nonoverlap,3,1,1,0,1,1,0.23757233606867567,0.23757233606867567,1,1.0
002839,张家港行,ma60_nonoverlap,3,1,0,1,1,0,,,,
300059,东方财富,ma60_nonoverlap,3,1,0,1,1,0,,,,
600000,浦发银行,ma60_nonoverlap,3,1,1,0,1,1,-0.23950422470882982,-0.23950422470882982,0,1.0
600015,华夏银行,ma60_nonoverlap,3,1,1,0,1,1,0.8231548962687738,0.8231548962687738,1,1.0
600016,民生银行,ma60_nonoverlap,3,1,1,0,1,1,-0.2846149828078207,-0.2846149828078207,0,1.0
600031,三一重工,ma60_nonoverlap,3,1,1,0,1,1,-0.2749422350963012,-0.2749422350963012,0,1.0
600036,招商银行,ma60_nonoverlap,3,1,0,1,1,0,,,,
600066,宇通客车,ma60_nonoverlap,3,3,3,0,1,1,1.2345026672082358,1.2121001015457362,0.6666666666666666,1.0
600176,中国巨石,ma60_nonoverlap,3,1,1,0,1,1,-0.26845733381831416,-0.26845733381831416,0,1.0
600188,兖矿能源,ma60_nonoverlap,3,1,1,0,1,1,0.24884412670708467,0.24884412670708467,1,1.0
600309,万华化学,ma60_nonoverlap,3,5,4,1,1,1,0.7314446426283341,0.7493064044164753,1,1.0
600519,贵州茅台,ma60_nonoverlap,3,1,1,0,1,1,2.177126864093932,2.177126864093932,1,1.0
600566,济川药业,ma60_nonoverlap,3,1,1,0,1,1,0.2647539714031706,0.2647539714031706,1,1.0
600585,海螺水泥,ma60_nonoverlap,3,4,4,0,1,1,0.49285626948879746,0.2972156128636031,0.75,1.0
600660,福耀玻璃,ma60_nonoverlap,3,3,3,0,1,1,1.3382981626341572,0.8824097858066167,0.6666666666666666,1.0
600690,海尔智家,ma60_nonoverlap,3,1,1,0,1,1,0.8282329949908513,0.8282329949908513,1,1.0
600897,厦门空港,ma60_nonoverlap,3,2,2,0,1,1,0.2996651136752557,0.2996651136752557,1,1.0
600919,江苏银行,ma60_nonoverlap,3,2,1,1,1,1,0.9178160965794513,0.9178160965794513,1,1.0
600938,中国海油,ma60_nonoverlap,3,2,1,1,1,1,0.877123003971642,0.877123003971642,1,1.0
600970,中材国际,ma60_nonoverlap,3,1,0,1,1,0,,,,
601009,南京银行,ma60_nonoverlap,3,2,1,1,1,1,0.29290219254694505,0.29290219254694505,1,1.0
601077,渝农商行,ma60_nonoverlap,3,1,1,0,1,1,1.378934685690945,1.378934685690945,1,1.0
601088,中国神华,ma60_nonoverlap,3,5,5,0,1,1,0.38709080257944817,0.45165881920079687,0.8,1.0
601166,兴业银行,ma60_nonoverlap,3,2,1,1,1,1,0.261342509858403,0.261342509858403,1,1.0
601169,北京银行,ma60_nonoverlap,3,2,1,1,1,1,0.17880461431971173,0.17880461431971173,1,1.0
601187,厦门银行,ma60_nonoverlap,3,1,0,1,1,0,,,,
601225,陕西煤业,ma60_nonoverlap,3,3,3,0,1,1,1.1128101357927767,0.981108484000287,1,1.0
601229,上海银行,ma60_nonoverlap,3,1,0,1,1,0,,,,
601288,农业银行,ma60_nonoverlap,3,2,2,0,1,1,0.6626181676450208,0.6626181676450208,1,1.0
601328,交通银行,ma60_nonoverlap,3,2,1,1,1,1,0.6730139612577002,0.6730139612577002,1,1.0
601398,工商银行,ma60_nonoverlap,3,4,3,1,1,1,0.5177656632725032,0.5348925474713416,1,1.0
601658,邮储银行,ma60_nonoverlap,3,1,0,1,1,0,,,,
601665,齐鲁银行,ma60_nonoverlap,3,1,0,1,1,0,,,,
601818,光大银行,ma60_nonoverlap,3,1,0,1,1,0,,,,
601825,沪农商行,ma60_nonoverlap,3,2,1,1,1,1,0.9095170519601425,0.9095170519601425,1,1.0
601838,成都银行,ma60_nonoverlap,3,1,0,1,1,0,,,,
601857,中国石油,ma60_nonoverlap,3,1,1,0,1,1,0.09819746726842382,0.09819746726842382,1,1.0
601916,浙商银行,ma60_nonoverlap,3,1,1,0,1,1,-0.29762194680898,-0.29762194680898,0,1.0
601939,建设银行,ma60_nonoverlap,3,3,2,1,1,1,0.44168452424487215,0.44168452424487215,1,1.0
601963,重庆银行,ma60_nonoverlap,3,1,0,1,1,0,,,,
601988,中国银行,ma60_nonoverlap,3,2,2,0,1,1,0.4904275851658959,0.4904275851658959,1,1.0
601998,中信银行,ma60_nonoverlap,3,2,1,1,1,1,0.9495320617934881,0.9495320617934881,1,1.0
603156,养元饮品,ma60_nonoverlap,3,1,1,0,1,1,0.47554260421963157,0.47554260421963157,1,1.0
603993,洛阳钼业,ma60_nonoverlap,3,1,0,1,1,0,,,,
688516,奥特维,ma60_nonoverlap,3,1,0,1,1,0,,,,
