group,arm,start,key,m1,m2,diff
剔除集A,BUY2,2014-11-01,最大回撤,0.8057609731295672,0.8057609731295672,0.0
剔除集A,BUY2,2014-11-01,滚动5年年化中位,0.49302932332800586,0.49302932332800586,0.0
剔除集A,BUY2,2014-11-01,滚动5年年化P25,0.39605949443709365,0.39605949443709365,0.0
剔除集A,BUY2,2014-11-01,滚动5年回撤中位,0.5441717298236144,0.5441717298236144,0.0
剔除集A,BUY2,2014-11-01,滚动5年Calmar中位,0.9061332712183917,0.9061332712183917,0.0
剔除集A,BUY2,2014-11-01,互不重叠5年块中位,0.6002065950852002,0.6002065950852002,0.0
剔除集A,BUY2,2014-11-01,年均换手,6.286808210838861,6.286808210838861,0.0
剔除集A,BUY2,2014-11-01,平均仓位,1.6125779599228796,1.6125779599228796,0.0
剔除集A,BUY2,2015-05-01,年化,0.4231232316606084,0.4231232316606084,0.0
剔除集A,BUY2,2015-05-01,最大回撤,0.6132627976824522,0.6132627976824522,0.0
剔除集A,BUY2,2015-05-01,滚动5年年化中位,0.4299071754873067,0.4299071754873067,0.0
剔除集A,BUY2,2015-05-01,滚动5年年化P25,0.3337854296218432,0.3337854296218432,0.0
剔除集A,BUY2,2015-05-01,滚动5年回撤中位,0.40918300902832605,0.40918300902832605,0.0
剔除集A,BUY2,2015-05-01,滚动5年Calmar中位,1.1080561815518477,1.1080561815518477,0.0
剔除集A,BUY2,2015-05-01,互不重叠5年块中位,0.5827309280284347,0.5827309280284347,0.0
剔除集A,BUY2,2015-05-01,年均换手,5.289005368848248,5.289005368848248,0.0
剔除集A,BUY2,2015-05-01,平均仓位,1.5065499635827106,1.5065499635827106,0.0
剔除集A,BUY2,2015-11-01,年化,0.4931315382338708,0.4931315382338708,0.0
剔除集A,BUY2,2015-11-01,最大回撤,0.5103929671996571,0.5103929671996571,0.0
剔除集A,BUY2,2015-11-01,滚动5年年化中位,0.5061629994235142,0.5061629994235142,0.0
剔除集A,BUY2,2015-11-01,滚动5年年化P25,0.44033160673815597,0.44033160673815597,0.0
剔除集A,BUY2,2015-11-01,滚动5年回撤中位,0.47446553121286195,0.47446553121286195,0.0
剔除集A,BUY2,2015-11-01,滚动5年Calmar中位,1.0934876012553483,1.0934876012553483,0.0
剔除集A,BUY2,2015-11-01,互不重叠5年块中位,0.6103304291620512,0.6103304291620512,0.0
剔除集A,BUY2,2015-11-01,年均换手,5.646392699747523,5.646392699747523,0.0
剔除集A,BUY2,2015-11-01,平均仓位,1.5643844219876248,1.5643844219876248,0.0
剔除集A,BUY2,2016-05-01,年化,0.5642578364794117,0.5642578364794117,0.0
剔除集A,BUY2,2016-05-01,最大回撤,0.47521783148783847,0.47521783148783847,0.0
剔除集A,BUY2,2016-05-01,滚动5年年化中位,0.3979449748397066,0.3979449748397066,0.0
剔除集A,BUY2,2016-05-01,滚动5年年化P25,0.3327618478029868,0.3327618478029868,0.0
剔除集A,BUY2,2016-05-01,滚动5年回撤中位,0.47521783148783847,0.47521783148783847,0.0
剔除集A,BUY2,2016-05-01,滚动5年Calmar中位,0.8501285065772585,0.8501285065772585,0.0
剔除集A,BUY2,2016-05-01,互不重叠5年块中位,0.561708273356371,0.561708273356371,0.0
剔除集A,BUY2,2016-05-01,年均换手,5.596872665518317,5.596872665518317,0.0
剔除集A,BUY2,2016-05-01,平均仓位,1.5864809800558188,1.5864809800558188,0.0
剔除集A,SB1_BUY2,2009-11-01,年化,0.32633828268717346,0.32633828268717346,0.0
剔除集A,SB1_BUY2,2009-11-01,最大回撤,0.7367267413459964,0.7367267413459964,0.0
剔除集A,SB1_BUY2,2009-11-01,滚动5年年化中位,0.4129572547963194,0.4129572547963194,0.0
剔除集A,SB1_BUY2,2009-11-01,滚动5年年化P25,0.24143290462345068,0.24143290462345068,0.0
剔除集A,SB1_BUY2,2009-11-01,滚动5年回撤中位,0.5445332734593741,0.5445332734593741,0.0
剔除集A,SB1_BUY2,2009-11-01,滚动5年Calmar中位,0.6933294094112157,0.6933294094112157,0.0
剔除集A,SB1_BUY2,2009-11-01,互不重叠5年块中位,0.5421548495944721,0.5421548495944721,0.0
剔除集A,SB1_BUY2,2009-11-01,年均换手,5.5857001545260925,5.5857001545260925,0.0
剔除集A,SB1_BUY2,2009-11-01,平均仓位,1.5156676359437005,1.5156676359437005,0.0
剔除集A,SB1_BUY2,2010-05-01,年化,0.3516505089738964,0.3516505089738964,0.0
剔除集A,SB1_BUY2,2010-05-01,最大回撤,0.7332337033400009,0.7332337033400009,0.0
剔除集A,SB1_BUY2,2010-05-01,滚动5年年化中位,0.4094195273593486,0.4094195273593486,0.0
剔除集A,SB1_BUY2,2010-05-01,滚动5年年化P25,0.3125131937641583,0.3125131937641583,0.0
剔除集A,SB1_BUY2,2010-05-01,滚动5年回撤中位,0.5442468408954395,0.5442468408954395,0.0
剔除集A,SB1_BUY2,2010-05-01,滚动5年Calmar中位,0.6941704172095439,0.6941704172095439,0.0
剔除集A,SB1_BUY2,2010-05-01,互不重叠5年块中位,0.5426612104712003,0.5426612104712003,0.0
剔除集A,SB1_BUY2,2010-05-01,年均换手,6.090028194291004,6.090028194291004,0.0
剔除集A,SB1_BUY2,2010-05-01,平均仓位,1.5383433743637946,1.5383433743637946,0.0
剔除集A,SB1_BUY2,2010-11-01,年化,0.3848840275393892,0.3848840275393892,0.0
剔除集A,SB1_BUY2,2010-11-01,最大回撤,0.6661832700269316,0.6661832700269316,0.0
剔除集A,SB1_BUY2,2010-11-01,滚动5年年化中位,0.42584283231491527,0.42584283231491527,0.0
剔除集A,SB1_BUY2,2010-11-01,滚动5年年化P25,0.3385987455379156,0.3385987455379156,0.0
剔除集A,SB1_BUY2,2010-11-01,滚动5年回撤中位,0.5456963748670546,0.5456963748670546,0.0
剔除集A,SB1_BUY2,2010-11-01,滚动5年Calmar中位,0.7242091558145067,0.7242091558145067,0.0
剔除集A,SB1_BUY2,2010-11-01,互不重叠5年块中位,0.5342468454242439,0.5342468454242439,0.0
剔除集A,SB1_BUY2,2010-11-01,年均换手,5.53807843540508,5.53807843540508,0.0
剔除集A,SB1_BUY2,2010-11-01,平均仓位,1.479265642747186,1.479265642747186,0.0
剔除集A,SB1_BUY2,2011-05-01,年化,0.39949506315972094,0.39949506315972094,0.0
剔除集A,SB1_BUY2,2011-05-01,最大回撤,0.6666609527932319,0.6666609527932319,0.0
剔除集A,SB1_BUY2,2011-05-01,滚动5年年化中位,0.412226645166494,0.412226645166494,0.0
剔除集A,SB1_BUY2,2011-05-01,滚动5年年化P25,0.3473068664016832,0.3473068664016832,0.0
剔除集A,SB1_BUY2,2011-05-01,滚动5年回撤中位,0.5456899547356928,0.5456899547356928,0.0
剔除集A,SB1_BUY2,2011-05-01,滚动5年Calmar中位,0.6909102831432354,0.6909102831432354,0.0
剔除集A,SB1_BUY2,2011-05-01,互不重叠5年块中位,0.5123848838090799,0.5123848838090799,0.0
剔除集A,SB1_BUY2,2011-05-01,年均换手,6.159277347195871,6.159277347195871,0.0
剔除集A,SB1_BUY2,2011-05-01,平均仓位,1.5091681616241002,1.5091681616241002,0.0
剔除集A,SB1_BUY2,2011-11-01,年化,0.4181531814378068,0.4181531814378068,0.0
剔除集A,SB1_BUY2,2011-11-01,最大回撤,0.6376711199020755,0.6376711199020755,0.0
剔除集A,SB1_BUY2,2011-11-01,滚动5年年化中位,0.42550105247611425,0.42550105247611425,0.0
剔除集A,SB1_BUY2,2011-11-01,滚动5年年化P25,0.35764418332637415,0.35764418332637415,0.0
剔除集A,SB1_BUY2,2011-11-01,滚动5年回撤中位,0.5443329581400334,0.5443329581400334,0.0
剔除集A,SB1_BUY2,2011-11-01,滚动5年Calmar中位,0.7573012945920021,0.7573012945920021,0.0
剔除集A,SB1_BUY2,2011-11-01,互不重叠5年块中位,0.6110154735606711,0.6110154735606711,0.0
剔除集A,SB1_BUY2,2011-11-01,年均换手,5.47902247429358,5.47902247429358,0.0
剔除集A,SB1_BUY2,2011-11-01,平均仓位,1.56775604209539,1.56775604209539,0.0
剔除集A,SB1_BUY2,2012-05-01,年化,0.4441447949151003,0.4441447949151003,0.0
剔除集A,SB1_BUY2,2012-05-01,最大回撤,0.6665270837644923,0.6665270837644923,0.0
剔除集A,SB1_BUY2,2012-05-01,滚动5年年化中位,0.43024380034248755,0.43024380034248755,0.0
剔除集A,SB1_BUY2,2012-05-01,滚动5年年化P25,0.3700047937235227,0.3700047937235227,0.0
剔除集A,SB1_BUY2,2012-05-01,滚动5年回撤中位,0.5456093930974355,0.5456093930974355,0.0
剔除集A,SB1_BUY2,2012-05-01,滚动5年Calmar中位,0.7435905532765476,0.7435905532765476,0.0
剔除集A,SB1_BUY2,2012-05-01,互不重叠5年块中位,0.6038914885804956,0.6038914885804956,0.0
剔除集A,SB1_BUY2,2012-05-01,年均换手,5.435579778613058,5.435579778613058,0.0
剔除集A,SB1_BUY2,2012-05-01,平均仓位,1.6082347194516307,1.6082347194516307,0.0
剔除集A,SB1_BUY2,2012-11-01,年化,0.49055125005864153,0.49055125005864153,0.0
剔除集A,SB1_BUY2,2012-11-01,最大回撤,0.6585210452588866,0.6585210452588866,0.0
剔除集A,SB1_BUY2,2012-11-01,滚动5年年化中位,0.44438552443539137,0.44438552443539137,0.0
剔除集A,SB1_BUY2,2012-11-01,滚动5年年化P25,0.37507558018989084,0.37507558018989084,0.0
剔除集A,SB1_BUY2,2012-11-01,滚动5年回撤中位,0.5453056918877955,0.5453056918877955,0.0
剔除集A,SB1_BUY2,2012-11-01,滚动5年Calmar中位,0.7914209261755207,0.7914209261755207,0.0
剔除集A,SB1_BUY2,2012-11-01,互不重叠5年块中位,0.5978890941438154,0.5978890941438154,0.0
剔除集A,SB1_BUY2,2012-11-01,年均换手,5.393013328693889,5.393013328693889,0.0
剔除集A,SB1_BUY2,2012-11-01,平均仓位,1.640079275570895,1.640079275570895,0.0
剔除集A,SB1_BUY2,2013-05-01,年化,0.4484534552021793,0.4484534552021793,0.0
剔除集A,SB1_BUY2,2013-05-01,最大回撤,0.6147997184138885,0.6147997184138885,0.0
剔除集A,SB1_BUY2,2013-05-01,滚动5年年化中位,0.4215183782549037,0.4215183782549037,0.0
剔除集A,SB1_BUY2,2013-05-01,滚动5年年化P25,0.34507034713515505,0.34507034713515505,0.0
剔除集A,SB1_BUY2,2013-05-01,滚动5年回撤中位,0.5341391916976284,0.5341391916976284,0.0
剔除集A,SB1_BUY2,2013-05-01,滚动5年Calmar中位,0.7445909390251021,0.7445909390251021,0.0
剔除集A,SB1_BUY2,2013-05-01,互不重叠5年块中位,0.5715293141204706,0.5715293141204706,0.0
剔除集A,SB1_BUY2,2013-05-01,年均换手,5.369207507650217,5.369207507650217,0.0
剔除集A,SB1_BUY2,2013-05-01,平均仓位,1.6246596711876038,1.6246596711876038,0.0
剔除集A,SB1_BUY2,2013-11-01,年化,0.49817006653754015,0.49817006653754015,0.0
剔除集A,SB1_BUY2,2013-11-01,最大回撤,0.6283895114490473,0.6283895114490473,0.0
剔除集A,SB1_BUY2,2013-11-01,滚动5年年化中位,0.528891199871709,0.528891199871709,0.0
剔除集A,SB1_BUY2,2013-11-01,滚动5年年化P25,0.3700929954728389,0.3700929954728389,0.0
剔除集A,SB1_BUY2,2013-11-01,滚动5年回撤中位,0.5387176940182566,0.5387176940182566,0.0
剔除集A,SB1_BUY2,2013-11-01,滚动5年Calmar中位,0.9851087665094442,0.9851087665094442,0.0
剔除集A,SB1_BUY2,2013-11-01,互不重叠5年块中位,0.6276976533926016,0.6276976533926016,0.0
剔除集A,SB1_BUY2,2013-11-01,年均换手,5.5502684415078845,5.5502684415078845,0.0
剔除集A,SB1_BUY2,2013-11-01,平均仓位,1.6225106952582309,1.6225106952582309,0.0
剔除集A,SB1_BUY2,2014-05-01,年化,0.5743295122757375,0.5743295122757375,0.0
剔除集A,SB1_BUY2,2014-05-01,最大回撤,0.712100174740303,0.712100174740303,0.0
剔除集A,SB1_BUY2,2014-05-01,滚动5年年化中位,0.5514280474984088,0.5514280474984088,0.0
剔除集A,SB1_BUY2,2014-05-01,滚动5年年化P25,0.4205410855496692,0.4205410855496692,0.0
剔除集A,SB1_BUY2,2014-05-01,滚动5年回撤中位,0.5449201225640414,0.5449201225640414,0.0
剔除集A,SB1_BUY2,2014-05-01,滚动5年Calmar中位,1.0167576600786772,1.0167576600786772,0.0
剔除集A,SB1_BUY2,2014-05-01,互不重叠5年块中位,0.6482736741052105,0.6482736741052105,0.0
剔除集A,SB1_BUY2,2014-05-01,年均换手,5.851316766368311,5.851316766368311,0.0
剔除集A,SB1_BUY2,2014-05-01,平均仓位,1.6164251149496371,1.6164251149496371,0.0
剔除集A,SB1_BUY2,2014-11-01,年化,0.48009614034762316,0.48009614034762316,0.0
剔除集A,SB1_BUY2,2014-11-01,最大回撤,0.8057600038072136,0.8057600038072136,0.0
剔除集A,SB1_BUY2,2014-11-01,滚动5年年化中位,0.498934057653458,0.498934057653458,0.0
剔除集A,SB1_BUY2,2014-11-01,滚动5年年化P25,0.4013478779735371,0.4013478779735371,0.0
剔除集A,SB1_BUY2,2014-11-01,滚动5年回撤中位,0.5441928397487017,0.5441928397487017,0.0
剔除集A,SB1_BUY2,2014-11-01,滚动5年Calmar中位,0.9193424633279035,0.9193424633279035,0.0
剔除集A,SB1_BUY2,2014-11-01,互不重叠5年块中位,0.6190199564697976,0.6190199564697976,0.0
剔除集A,SB1_BUY2,2014-11-01,年均换手,6.39370237929349,6.39370237929349,0.0
剔除集A,SB1_BUY2,2014-11-01,平均仓位,1.6134119884602973,1.6134119884602973,0.0
剔除集A,SB1_BUY2,2015-05-01,年化,0.45114409209123285,0.45114409209123285,0.0
剔除集A,SB1_BUY2,2015-05-01,最大回撤,0.6137553546656401,0.6137553546656401,0.0
剔除集A,SB1_BUY2,2015-05-01,滚动5年年化中位,0.46674577714298704,0.46674577714298704,0.0
剔除集A,SB1_BUY2,2015-05-01,滚动5年年化P25,0.366037345569165,0.366037345569165,0.0
剔除集A,SB1_BUY2,2015-05-01,滚动5年回撤中位,0.40998078299438623,0.40998078299438623,0.0
剔除集A,SB1_BUY2,2015-05-01,滚动5年Calmar中位,1.1786093900576589,1.1786093900576589,0.0
剔除集A,SB1_BUY2,2015-05-01,互不重叠5年块中位,0.6205835618122683,0.6205835618122683,0.0
剔除集A,SB1_BUY2,2015-05-01,年均换手,5.642364416080188,5.642364416080188,0.0
剔除集A,SB1_BUY2,2015-05-01,平均仓位,1.5067243945715634,1.5067243945715634,0.0
剔除集A,SB1_BUY2,2015-11-01,年化,0.47501288589150037,0.47501288589150037,0.0
剔除集A,SB1_BUY2,2015-11-01,最大回撤,0.5102038670122693,0.5102038670122693,0.0
剔除集A,SB1_BUY2,2015-11-01,滚动5年年化中位,0.45536361896317046,0.45536361896317046,0.0
剔除集A,SB1_BUY2,2015-11-01,滚动5年年化P25,0.37929382124997324,0.37929382124997324,0.0
剔除集A,SB1_BUY2,2015-11-01,滚动5年回撤中位,0.47471356874176274,0.47471356874176274,0.0
剔除集A,SB1_BUY2,2015-11-01,滚动5年Calmar中位,0.9663991001162274,0.9663991001162274,0.0
剔除集A,SB1_BUY2,2015-11-01,互不重叠5年块中位,0.5919532802102281,0.5919532802102281,0.0
剔除集A,SB1_BUY2,2015-11-01,年均换手,5.687882299389999,5.687882299389999,0.0
剔除集A,SB1_BUY2,2015-11-01,平均仓位,1.5626713150011509,1.5626713150011509,0.0
剔除集A,SB1_BUY2,2016-05-01,年化,0.581548595982939,0.581548595982939,0.0
剔除集A,SB1_BUY2,2016-05-01,最大回撤,0.4752698593551692,0.4752698593551692,0.0
剔除集A,SB1_BUY2,2016-05-01,滚动5年年化中位,0.4303281030273658,0.4303281030273658,0.0
剔除集A,SB1_BUY2,2016-05-01,滚动5年年化P25,0.35925206774104157,0.35925206774104157,0.0
剔除集A,SB1_BUY2,2016-05-01,滚动5年回撤中位,0.4752698593551692,0.4752698593551692,0.0
剔除集A,SB1_BUY2,2016-05-01,滚动5年Calmar中位,0.9198258460937141,0.9198258460937141,0.0
剔除集A,SB1_BUY2,2016-05-01,互不重叠5年块中位,0.5766120454572772,0.5766120454572772,0.0
剔除集A,SB1_BUY2,2016-05-01,年均换手,5.547018423767018,5.547018423767018,0.0
剔除集A,SB1_BUY2,2016-05-01,平均仓位,1.5906096764164046,1.5906096764164046,0.0
剔除集U(BUY2),BASE,2009-11-01,年化,0.282057,0.282057,0.0
剔除集U(BUY2),BASE,2009-11-01,最大回撤,0.747002,0.747002,0.0
剔除集U(BUY2),BASE,2009-11-01,滚动5年年化中位,0.388681,0.388681,0.0
剔除集U(BUY2),BASE,2009-11-01,滚动5年年化P25,0.219117,0.219117,0.0
剔除集U(BUY2),BASE,2009-11-01,滚动5年回撤中位,0.544576,0.544576,0.0
剔除集U(BUY2),BASE,2009-11-01,滚动5年Calmar中位,0.650737,0.650737,0.0
剔除集U(BUY2),BASE,2009-11-01,互不重叠5年块中位,0.504277,0.504277,0.0
剔除集U(BUY2),BASE,2009-11-01,年均换手,5.1427,5.1427,0.0
剔除集U(BUY2),BASE,2009-11-01,平均仓位,1.518607,1.518607,0.0
剔除集U(BUY2),BASE,2010-05-01,年化,0.306887,0.306887,0.0
剔除集U(BUY2),BASE,2010-05-01,最大回撤,0.746047,0.746047,0.0
剔除集U(BUY2),BASE,2010-05-01,滚动5年年化中位,0.398709,0.398709,0.0
剔除集U(BUY2),BASE,2010-05-01,滚动5年年化P25,0.317818,0.317818,0.0
剔除集U(BUY2),BASE,2010-05-01,滚动5年回撤中位,0.544113,0.544113,0.0
剔除集U(BUY2),BASE,2010-05-01,滚动5年Calmar中位,0.690511,0.690511,0.0
剔除集U(BUY2),BASE,2010-05-01,互不重叠5年块中位,0.49391,0.49391,0.0
剔除集U(BUY2),BASE,2010-05-01,年均换手,4.9971,4.9971,0.0
剔除集U(BUY2),BASE,2010-05-01,平均仓位,1.552699,1.552699,0.0
剔除集U(BUY2),BASE,2010-11-01,年化,0.340813,0.340813,0.0
剔除集U(BUY2),BASE,2010-11-01,最大回撤,0.607389,0.607389,0.0
剔除集U(BUY2),BASE,2010-11-01,滚动5年年化中位,0.414977,0.414977,0.0
剔除集U(BUY2),BASE,2010-11-01,滚动5年年化P25,0.346672,0.346672,0.0
剔除集U(BUY2),BASE,2010-11-01,滚动5年回撤中位,0.545557,0.545557,0.0
剔除集U(BUY2),BASE,2010-11-01,滚动5年Calmar中位,0.732668,0.732668,0.0
剔除集U(BUY2),BASE,2010-11-01,互不重叠5年块中位,0.503956,0.503956,0.0
剔除集U(BUY2),BASE,2010-11-01,年均换手,5.09396,5.09396,0.0
剔除集U(BUY2),BASE,2010-11-01,平均仓位,1.477613,1.477613,0.0
剔除集U(BUY2),BASE,2011-05-01,年化,0.35931,0.35931,0.0
剔除集U(BUY2),BASE,2011-05-01,最大回撤,0.647831,0.647831,0.0
剔除集U(BUY2),BASE,2011-05-01,滚动5年年化中位,0.41169,0.41169,0.0
剔除集U(BUY2),BASE,2011-05-01,滚动5年年化P25,0.352084,0.352084,0.0
剔除集U(BUY2),BASE,2011-05-01,滚动5年回撤中位,0.545588,0.545588,0.0
剔除集U(BUY2),BASE,2011-05-01,滚动5年Calmar中位,0.726416,0.726416,0.0
剔除集U(BUY2),BASE,2011-05-01,互不重叠5年块中位,0.50998,0.50998,0.0
剔除集U(BUY2),BASE,2011-05-01,年均换手,5.163454,5.163454,0.0
剔除集U(BUY2),BASE,2011-05-01,平均仓位,1.527603,1.527603,0.0
剔除集U(BUY2),BASE,2011-11-01,年化,0.38377,0.38377,0.0
剔除集U(BUY2),BASE,2011-11-01,最大回撤,0.647953,0.647953,0.0
剔除集U(BUY2),BASE,2011-11-01,滚动5年年化中位,0.438256,0.438256,0.0
剔除集U(BUY2),BASE,2011-11-01,滚动5年年化P25,0.370645,0.370645,0.0
剔除集U(BUY2),BASE,2011-11-01,滚动5年回撤中位,0.5456,0.5456,0.0
剔除集U(BUY2),BASE,2011-11-01,滚动5年Calmar中位,0.796197,0.796197,0.0
剔除集U(BUY2),BASE,2011-11-01,互不重叠5年块中位,0.549111,0.549111,0.0
剔除集U(BUY2),BASE,2011-11-01,年均换手,5.681739,5.681739,0.0
剔除集U(BUY2),BASE,2011-11-01,平均仓位,1.575454,1.575454,0.0
剔除集U(BUY2),BASE,2012-05-01,年化,0.398733,0.398733,0.0
剔除集U(BUY2),BASE,2012-05-01,最大回撤,0.656458,0.656458,0.0
剔除集U(BUY2),BASE,2012-05-01,滚动5年年化中位,0.428444,0.428444,0.0
剔除集U(BUY2),BASE,2012-05-01,滚动5年年化P25,0.370227,0.370227,0.0
剔除集U(BUY2),BASE,2012-05-01,滚动5年回撤中位,0.54456,0.54456,0.0
剔除集U(BUY2),BASE,2012-05-01,滚动5年Calmar中位,0.731777,0.731777,0.0
剔除集U(BUY2),BASE,2012-05-01,互不重叠5年块中位,0.522771,0.522771,0.0
剔除集U(BUY2),BASE,2012-05-01,年均换手,5.131507,5.131507,0.0
剔除集U(BUY2),BASE,2012-05-01,平均仓位,1.600308,1.600308,0.0
剔除集U(BUY2),BASE,2012-11-01,年化,0.4485,0.4485,0.0
剔除集U(BUY2),BASE,2012-11-01,最大回撤,0.671043,0.671043,0.0
剔除集U(BUY2),BASE,2012-11-01,滚动5年年化中位,0.449818,0.449818,0.0
剔除集U(BUY2),BASE,2012-11-01,滚动5年年化P25,0.382928,0.382928,0.0
剔除集U(BUY2),BASE,2012-11-01,滚动5年回撤中位,0.545674,0.545674,0.0
剔除集U(BUY2),BASE,2012-11-01,滚动5年Calmar中位,0.819801,0.819801,0.0
剔除集U(BUY2),BASE,2012-11-01,互不重叠5年块中位,0.535409,0.535409,0.0
剔除集U(BUY2),BASE,2012-11-01,年均换手,5.104096,5.104096,0.0
剔除集U(BUY2),BASE,2012-11-01,平均仓位,1.641253,1.641253,0.0
剔除集U(BUY2),BASE,2013-05-01,年化,0.389237,0.389237,0.0
剔除集U(BUY2),BASE,2013-05-01,最大回撤,0.686305,0.686305,0.0
剔除集U(BUY2),BASE,2013-05-01,滚动5年年化中位,0.419094,0.419094,0.0
剔除集U(BUY2),BASE,2013-05-01,滚动5年年化P25,0.319613,0.319613,0.0
剔除集U(BUY2),BASE,2013-05-01,滚动5年回撤中位,0.531196,0.531196,0.0
剔除集U(BUY2),BASE,2013-05-01,滚动5年Calmar中位,0.788963,0.788963,0.0
剔除集U(BUY2),BASE,2013-05-01,互不重叠5年块中位,0.524657,0.524657,0.0
剔除集U(BUY2),BASE,2013-05-01,年均换手,5.31803,5.31803,0.0
剔除集U(BUY2),BASE,2013-05-01,平均仓位,1.625651,1.625651,0.0
剔除集U(BUY2),BASE,2013-11-01,年化,0.427792,0.427792,0.0
剔除集U(BUY2),BASE,2013-11-01,最大回撤,0.659942,0.659942,0.0
剔除集U(BUY2),BASE,2013-11-01,滚动5年年化中位,0.470786,0.470786,0.0
剔除集U(BUY2),BASE,2013-11-01,滚动5年年化P25,0.360838,0.360838,0.0
剔除集U(BUY2),BASE,2013-11-01,滚动5年回撤中位,0.546543,0.546543,0.0
剔除集U(BUY2),BASE,2013-11-01,滚动5年Calmar中位,0.861389,0.861389,0.0
剔除集U(BUY2),BASE,2013-11-01,互不重叠5年块中位,0.538201,0.538201,0.0
剔除集U(BUY2),BASE,2013-11-01,年均换手,5.005935,5.005935,0.0
剔除集U(BUY2),BASE,2013-11-01,平均仓位,1.627871,1.627871,0.0
剔除集U(BUY2),BASE,2014-05-01,年化,0.453645,0.453645,0.0
剔除集U(BUY2),BASE,2014-05-01,最大回撤,0.716158,0.716158,0.0
剔除集U(BUY2),BASE,2014-05-01,滚动5年年化中位,0.459214,0.459214,0.0
剔除集U(BUY2),BASE,2014-05-01,滚动5年年化P25,0.349583,0.349583,0.0
剔除集U(BUY2),BASE,2014-05-01,滚动5年回撤中位,0.545385,0.545385,0.0
剔除集U(BUY2),BASE,2014-05-01,滚动5年Calmar中位,0.842,0.842,0.0
剔除集U(BUY2),BASE,2014-05-01,互不重叠5年块中位,0.523518,0.523518,0.0
剔除集U(BUY2),BASE,2014-05-01,年均换手,5.222939,5.222939,0.0
剔除集U(BUY2),BASE,2014-05-01,平均仓位,1.610565,1.610565,0.0
剔除集U(BUY2),BASE,2014-11-01,年化,0.43844,0.43844,0.0
剔除集U(BUY2),BASE,2014-11-01,最大回撤,0.743455,0.743455,0.0
剔除集U(BUY2),BASE,2014-11-01,滚动5年年化中位,0.47884,0.47884,0.0
剔除集U(BUY2),BASE,2014-11-01,滚动5年年化P25,0.374428,0.374428,0.0
剔除集U(BUY2),BASE,2014-11-01,滚动5年回撤中位,0.545545,0.545545,0.0
剔除集U(BUY2),BASE,2014-11-01,滚动5年Calmar中位,0.877728,0.877728,0.0
剔除集U(BUY2),BASE,2014-11-01,互不重叠5年块中位,0.533813,0.533813,0.0
剔除集U(BUY2),BASE,2014-11-01,年均换手,5.768832,5.768832,0.0
剔除集U(BUY2),BASE,2014-11-01,平均仓位,1.60288,1.60288,0.0
剔除集U(BUY2),BASE,2015-05-01,年化,0.398135,0.398135,0.0
剔除集U(BUY2),BASE,2015-05-01,最大回撤,0.564354,0.564354,0.0
剔除集U(BUY2),BASE,2015-05-01,滚动5年年化中位,0.482739,0.482739,0.0
剔除集U(BUY2),BASE,2015-05-01,滚动5年年化P25,0.34924,0.34924,0.0
剔除集U(BUY2),BASE,2015-05-01,滚动5年回撤中位,0.474254,0.474254,0.0
剔除集U(BUY2),BASE,2015-05-01,滚动5年Calmar中位,1.017891,1.017891,0.0
剔除集U(BUY2),BASE,2015-05-01,互不重叠5年块中位,0.532457,0.532457,0.0
剔除集U(BUY2),BASE,2015-05-01,年均换手,5.233694,5.233694,0.0
剔除集U(BUY2),BASE,2015-05-01,平均仓位,1.508349,1.508349,0.0
剔除集U(BUY2),BASE,2015-11-01,年化,0.417403,0.417403,0.0
剔除集U(BUY2),BASE,2015-11-01,最大回撤,0.478839,0.478839,0.0
剔除集U(BUY2),BASE,2015-11-01,滚动5年年化中位,0.440863,0.440863,0.0
剔除集U(BUY2),BASE,2015-11-01,滚动5年年化P25,0.36235,0.36235,0.0
剔除集U(BUY2),BASE,2015-11-01,滚动5年回撤中位,0.47455,0.47455,0.0
剔除集U(BUY2),BASE,2015-11-01,滚动5年Calmar中位,0.940336,0.940336,0.0
剔除集U(BUY2),BASE,2015-11-01,互不重叠5年块中位,0.503928,0.503928,0.0
剔除集U(BUY2),BASE,2015-11-01,年均换手,5.223349,5.223349,0.0
剔除集U(BUY2),BASE,2015-11-01,平均仓位,1.567232,1.567232,0.0
剔除集U(BUY2),BASE,2016-05-01,年化,0.553603,0.553603,0.0
剔除集U(BUY2),BASE,2016-05-01,最大回撤,0.474701,0.474701,0.0
剔除集U(BUY2),BASE,2016-05-01,滚动5年年化中位,0.508501,0.508501,0.0
剔除集U(BUY2),BASE,2016-05-01,滚动5年年化P25,0.429232,0.429232,0.0
剔除集U(BUY2),BASE,2016-05-01,滚动5年回撤中位,0.474701,0.474701,0.0
剔除集U(BUY2),BASE,2016-05-01,滚动5年Calmar中位,1.07967,1.07967,0.0
剔除集U(BUY2),BASE,2016-05-01,互不重叠5年块中位,0.545341,0.545341,0.0
剔除集U(BUY2),BASE,2016-05-01,年均换手,5.102092,5.102092,0.0
剔除集U(BUY2),BASE,2016-05-01,平均仓位,1.592007,1.592007,0.0
剔除集U(BUY2),BUY2,2009-11-01,年化,0.283445,0.283445,0.0
剔除集U(BUY2),BUY2,2009-11-01,最大回撤,0.736722,0.736722,0.0
剔除集U(BUY2),BUY2,2009-11-01,滚动5年年化中位,0.398298,0.398298,0.0
剔除集U(BUY2),BUY2,2009-11-01,滚动5年年化P25,0.233567,0.233567,0.0
