security_code,security_name,quality_tier,report_date,notice_date,available_at,status,reason,eps_ttm,roe_ttm,roe_source,bps,eps0,roe0,roe_anchor,roe_trend,roe0_normalized,roe0_mode,growth_confirmed,roe_window,roe_efficiency,incremental_roe,incremental_roe_basis,cash_roe0,owner_earnings0,v_zero_growth,incremental_roe_used,ame_path,nopat_ps,roic0,incremental_roic,reinvestment_rate,wacc,cost_of_debt,tax_rate,net_debt_ps,fin_net_debt_ps,minority_book_ps,ev_ps,owner_earnings_true_ps,roic_path,minority_share,minority_share_basis,roic_nopat_mode,roic_g_source,payout,g_trailing,g_sustainable,g0,g0_capped,r_mode,rf,erp,beta,r,g_terminal,roe_terminal,intrinsic_value,band_low,band_high,mos,max_buy_price,implied_pe,pe_on_ttm_eps,terminal_share,min_payout,v_bear,v_bull,valuation_quality_score,valuation_quality_notes,bps_operating,external_equity_ps,external_equity_cum_ps,shares_est,bps_basis_date,equity_anchor_mode,peak_weight,growth_trust,trough_weight,ttm_factor,growth_damp,maintenance_ratio,maintenance_raw_ratio,maintenance_status,maintenance_intervals,maintenance_positive_intervals,maintenance_net_reinvestment,maintenance_growth_allowance,maintenance_nopat_total,cash_blocked,wc_aggregation,wc_first_period,wc_last_period,wc_start,wc_end,wc_change,wc_financing_start,wc_financing_end,wc_conflict_years,minority_claim_status,minority_claim_event,minority_fixed_claim_ps,minority_dividend_floor_ps
000938,紫光股份,L2,2009-06-30,2009-08-31,2009-08-31,rejected,股权价值 -0.16 ≤ 0：净负债 2.07 超过企业价值 1.91，按 §6.5.2.4 判无法估值,0.0590,0.0146,weightavg_ttm,3.7704,0.0845,0.0232,0.0232,,0.023200,normalized,,9,0.2807,0.0588,n/a,,,0.6945,,,0.2765,0.0647,0.0828,1.3303,0.1001,0.1200,0.1649,2.0691,0.9097,1.2878,1.9078,0.4541,,0.2985,earnings,"blend(λ=0.5,w=0.00,v=0.79)",capital,,,,0.0828,,tier,,,,0.1000,0.0300,0.0647,,,,0.20,,,,,,,,,,3.9578,0.1285,-0.3159,206069000,2009-08-31,shares_ref,0.000,0.50,0.785,0.3947,0.3947,0.000000,,off,0,0,,,,,operating,2004-12-31,2008-12-31,293177737.0900,27095887.5100,-266081849.5800,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2009-09-30,2009-10-31,2009-10-31,rejected,薄权益：每股净负债 2.07 ≥ 50% × 每股企业价值 2.20，股权价值为两大数之差不可估（OI-091）,0.1190,0.0307,eps_over_bps,3.8820,0.1416,0.0381,0.0232,,0.023200,lift2(孰高),,9,0.2807,0.0588,n/a,,,1.1114,,,0.3185,0.0647,0.0828,1.3303,0.1001,0.1200,0.1649,2.0713,0.9265,1.3117,2.1971,0.4625,,0.2985,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,,,0.0828,,tier,,,,0.1000,0.0300,0.0647,,,,0.20,,,,,,,,,,4.0310,0.1669,-0.3159,206069000,2009-10-31,shares_ref,0.000,0.50,0.000,0.7994,0.7994,0.000000,,off,0,0,,,,,operating,2004-12-31,2008-12-31,293177737.0900,27095887.5100,-266081849.5800,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2009-12-31,2010-04-30,2010-04-30,ok,,0.1550,0.0415,weightavg_ttm,3.8900,0.1917,0.0493,0.0232,up,0.033724,lift2(孰高),,5,0.5282,0.1930,n/a,,,1.7965,,,0.2818,0.0569,0.2346,1.5784,0.0932,0.1200,0.3984,0.8374,0.4643,0.3493,1.7146,1.8260,growth,0.2985,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.4154,,0.2346,,tier,,,,0.1000,0.0300,0.0569,0.8772,0.7894,0.9649,0.20,0.7017,3.11,5.66,0.8753,0.0000,0.2638,0.9885,54,hist12/cv12/term5/path20/legs5,3.8900,0.0000,0.0000,206096623,2010-04-30,annual_row,0.000,0.50,0.000,1.0000,0.6179,0.000000,,off,0,0,,,,,operating,2005-12-31,2009-12-31,310005370.4800,2866582.9500,-307138787.5300,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2010-03-31,2010-04-29,2010-04-30,ok,,0.1540,0.0408,weightavg_ttm,3.8123,0.1873,0.0479,0.0232,up,0.033724,lift2(孰高),,5,0.5282,0.1930,n/a,,,1.7008,,,0.2827,0.0569,0.2346,1.5784,0.0932,0.1200,0.3984,0.9415,0.4670,0.3514,1.7201,1.8367,growth,0.2985,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.4070,,0.2346,,tier,,,,0.1000,0.0300,0.0569,0.7785,0.7007,0.8564,0.20,0.6228,2.75,5.06,0.8753,0.0000,0.1632,0.8903,54,hist12/cv12/term5/path20/legs5,3.9129,-0.1006,0.0000,206096623,2010-04-29,shares_ref,0.000,0.50,0.000,0.9940,0.6142,0.000000,,off,0,0,,,,,operating,2005-12-31,2009-12-31,310005370.4800,2866582.9500,-307138787.5300,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2010-06-30,2010-08-14,2010-08-14,ok,,0.1510,0.0394,weightavg_ttm,3.6113,0.1730,0.0451,0.0232,up,0.033724,lift2(孰高),,5,0.5282,0.1930,n/a,,,1.5237,,,0.2751,0.0569,0.2346,1.5784,0.0932,0.1200,0.3984,1.0479,0.4581,0.3447,1.6740,1.8017,growth,0.2985,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.3751,,0.2346,,tier,,,,0.1000,0.0300,0.0569,0.6261,0.5634,0.6887,0.20,0.5008,2.28,4.15,0.8753,0.0000,0.0272,0.7348,54,hist12/cv12/term5/path20/legs5,3.8382,-0.2269,0.0000,206096623,2010-08-14,shares_ref,0.000,0.50,0.000,0.9763,0.6032,0.000000,,off,0,0,,,,,operating,2005-12-31,2009-12-31,310005370.4800,2866582.9500,-307138787.5300,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2010-09-30,2010-10-29,2010-10-29,ok,,0.1620,0.0434,eps_over_bps,3.7370,0.2078,0.0530,0.0232,up,0.033724,lift2(孰高),,5,0.5282,0.1930,n/a,,,1.6709,,,0.2901,0.0569,0.2346,1.5784,0.0932,0.1200,0.3984,1.0406,0.4681,0.3522,1.7651,1.8412,growth,0.2985,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.3530,,0.2346,,tier,,,,0.1000,0.0300,0.0569,0.7245,0.6520,0.7969,0.20,0.5796,2.50,4.47,0.8753,0.0000,0.0930,0.8391,54,hist12/cv12/term5/path20/legs5,3.9224,-0.1854,0.0000,206096623,2010-10-29,shares_ref,0.000,0.50,0.000,1.0471,0.6179,0.000000,,off,0,0,,,,,operating,2005-12-31,2009-12-31,310005370.4800,2866582.9500,-307138787.5300,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2010-12-31,2011-03-31,2011-03-31,ok,,0.1610,0.0417,weightavg_ttm,3.8498,0.1937,0.0503,0.0331,,0.033090,lift2(孰高),,9,0.2595,0.1326,n/a,,,1.9214,,,0.2836,0.0615,0.0652,1.5134,0.0991,0.1200,0.2059,0.6975,0.2323,0.4307,1.9569,0.6823,growth,0.2698,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.3034,,0.0652,,tier,,,,0.1000,0.0300,0.0615,1.2593,1.1334,1.3852,0.20,1.0074,4.44,7.82,0.6743,0.0551,0.4921,1.2771,76,hist12/cv20/term12/path20/legs12,3.8498,0.0000,0.0000,206080000,2011-03-31,annual_row,0.000,0.50,0.000,1.0000,1.0000,0.000000,,off,0,0,,,,,operating,2006-12-31,2010-12-31,97462044.9300,-88640815.4700,-186102860.4000,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2011-03-31,2011-04-26,2011-04-26,ok,,0.1660,0.0432,weightavg_ttm,3.8510,0.2067,0.0533,0.0331,,0.033090,lift2(孰高),,9,0.2595,0.1326,n/a,,,1.9442,,,0.2906,0.0615,0.0652,1.5134,0.0991,0.1200,0.2059,0.7389,0.2340,0.4339,2.0048,0.6873,growth,0.2698,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,-0.0269,,0.0652,,tier,,,,0.1000,0.0300,0.0615,1.2659,1.1393,1.3925,0.20,1.0127,4.36,7.63,0.6743,0.0551,0.4799,1.2842,76,hist12/cv20/term12/path20/legs12,3.8782,-0.0272,0.0000,206080000,2011-04-26,shares_ref,0.000,0.50,0.000,1.0341,1.0000,0.000000,,off,0,0,,,,,operating,2006-12-31,2010-12-31,97462044.9300,-88640815.4700,-186102860.4000,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2011-06-30,2011-08-16,2011-08-16,ok,,0.1720,0.0448,weightavg_ttm,3.8600,0.2164,0.0565,0.0331,,0.033090,lift2(孰高),,9,0.2595,0.1326,n/a,,,2.0144,,,0.2920,0.0615,0.0652,1.5134,0.0991,0.1200,0.2059,0.6814,0.2311,0.4284,2.0143,0.6786,growth,0.2698,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.0051,,0.0652,,tier,,,,0.1000,0.0300,0.0615,1.3329,1.1996,1.4662,0.20,1.0663,4.57,7.75,0.6743,0.0551,0.5432,1.3512,76,hist12/cv20/term12/path20/legs12,3.8293,0.0307,0.0000,206080000,2011-08-16,shares_ref,0.000,0.50,0.000,1.0698,1.0000,0.000000,,off,0,0,,,,,operating,2006-12-31,2010-12-31,97462044.9300,-88640815.4700,-186102860.4000,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2011-09-30,2011-10-31,2011-10-31,ok,,0.1910,0.0497,weightavg_ttm,3.8330,0.2608,0.0663,0.0331,,0.033090,lift2(孰高),,9,0.2595,0.1326,n/a,,,2.0579,,,0.3160,0.0615,0.0652,1.5134,0.0991,0.1200,0.2059,0.8600,0.2372,0.4399,2.1802,0.6968,growth,0.2698,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.0602,,0.0652,,tier,,,,0.1000,0.0300,0.0615,1.3202,1.1882,1.4523,0.20,1.0562,4.18,6.91,0.6743,0.0551,0.4655,1.3401,76,hist12/cv20/term12/path20/legs12,3.9316,-0.0986,0.0000,206080000,2011-10-31,shares_ref,0.000,0.50,0.000,1.1819,1.0000,0.000000,,off,0,0,,,,,operating,2006-12-31,2010-12-31,97462044.9300,-88640815.4700,-186102860.4000,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2011-12-31,2012-04-06,2012-04-06,ok,,0.2090,0.0538,weightavg_ttm,3.8864,0.2647,0.0681,0.0395,,0.039500,lift2(孰高),,9,0.2234,0.1906,n/a,,,3.7412,,,0.3429,0.0615,,0.5276,0.0993,0.1200,0.2034,-0.2887,-0.7265,0.4378,2.7921,0.6253,growth,0.0842,earnings,ttm_growth,none,,0.1202,,0.0000,,tier,,,,0.1000,0.0300,0.0615,3.0808,2.7727,3.3889,0.20,2.4647,8.99,14.74,0.4273,0.5126,1.9304,3.3893,77,hist12/cv20/term20/path20/legs5,3.8864,0.0000,0.0000,206080000,2012-04-06,annual_row,0.000,1.00,0.000,1.0000,1.0000,0.000000,,off,0,0,,,,,operating,2007-12-31,2011-12-31,69346364.7200,-186847131.6300,-256193496.3500,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2012-03-31,2012-04-26,2012-04-26,ok,,0.2380,0.0611,weightavg_ttm,3.9146,0.3261,0.0827,0.0395,,0.039500,lift2(孰高),,9,0.2234,0.1906,n/a,,,4.2350,,,0.3944,0.0615,,0.5276,0.0993,0.1200,0.2034,-0.2639,-0.7371,0.4442,3.2115,0.6345,growth,0.0842,earnings,"blend(λ=1.0,w=0.02,v=0.00)",none,,0.7568,,0.0000,,tier,,,,0.1000,0.0300,0.0615,3.4753,3.1278,3.8229,0.20,2.7803,8.81,14.60,0.4273,0.5126,2.1522,3.8302,77,hist12/cv20/term20/path20/legs5,3.9436,-0.0290,0.0000,206080000,2012-04-26,shares_ref,0.020,1.00,0.000,1.1379,1.0000,0.000000,,off,0,0,,,,,operating,2007-12-31,2011-12-31,69346364.7200,-186847131.6300,-256193496.3500,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2012-06-30,2012-08-17,2012-08-17,ok,,0.2380,0.0604,weightavg_ttm,4.3325,0.3182,0.0813,0.0395,,0.039500,lift2(孰高),,9,0.2234,0.1906,n/a,,,4.6448,,,0.3909,0.0615,,0.5276,0.0993,0.1200,0.2034,-0.7091,-0.7316,0.4409,3.1829,0.6298,growth,0.0842,earnings,"blend(λ=1.0,w=0.01,v=0.00)",none,,0.5930,,0.0000,,tier,,,,0.1000,0.0300,0.0615,3.8920,3.5028,4.2812,0.20,3.1136,9.96,16.35,0.4273,0.5126,2.5806,4.2437,77,hist12/cv20/term20/path20/legs5,3.9141,0.4184,0.0000,206080000,2012-08-17,shares_ref,0.014,1.00,0.000,1.1350,1.0000,0.000000,,off,0,0,,,,,operating,2007-12-31,2011-12-31,69346364.7200,-186847131.6300,-256193496.3500,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2012-09-30,2012-10-30,2012-10-30,ok,,0.2720,0.0663,weightavg_ttm,4.4410,0.3768,0.0930,0.0395,,0.039500,lift2(孰高),,9,0.2234,0.1906,n/a,,,4.9058,,,0.4186,0.0615,,0.5276,0.0993,0.1200,0.2034,-0.6906,-0.7573,0.4564,3.4089,0.6519,growth,0.0842,earnings,"blend(λ=1.0,w=0.34,v=0.00)",none,,0.3182,,0.0000,,tier,,,,0.1000,0.0300,0.0615,4.0995,3.6895,4.5094,0.20,3.2796,9.79,15.07,0.4273,0.5126,2.6950,4.4762,77,hist12/cv20/term20/path20/legs5,4.0513,0.3897,0.0000,206080000,2012-10-30,shares_ref,0.336,1.00,0.000,1.3024,1.0000,0.000000,,off,0,0,,,,,operating,2007-12-31,2011-12-31,69346364.7200,-186847131.6300,-256193496.3500,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2012-12-31,2013-04-02,2013-04-02,ok,,0.3510,0.0821,weightavg_ttm,4.5845,0.4816,0.1051,0.0417,up,0.059148,lift2(孰高),,5,0.3718,0.2031,n/a,,,4.5288,,,0.4938,0.0705,,0.9868,0.0989,0.1200,0.2318,0.4636,-0.6687,1.1322,4.3659,-0.6971,growth,0.0842,earnings,"blend(λ=1.0,w=0.40,v=0.00)",trailing,,0.3124,,0.0000,,tier,,,,0.1000,0.0300,0.0705,3.9023,3.5121,4.2925,0.20,3.1218,7.90,11.12,0.4452,0.5745,2.5002,4.4724,76,hist12/cv12/term20/path20/legs12,4.5267,0.0000,0.0579,206080000,2013-04-02,annual_row,0.403,1.00,0.000,1.0000,1.0000,0.000000,,off,0,0,,,,,operating,2008-12-31,2012-12-31,27095887.5100,43744964.0100,16649076.5000,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2013-03-31,2013-04-24,2013-04-24,ok,,0.3630,0.0823,weightavg_ttm,4.6464,0.4907,0.1055,0.0417,up,0.059148,lift2(孰高),,5,0.3718,0.2031,n/a,,,4.5485,,,0.4972,0.0705,,0.9868,0.0989,0.1200,0.2318,0.4777,-0.6789,1.1495,4.3955,-0.7077,growth,0.0842,earnings,"blend(λ=1.0,w=0.49,v=0.00)",trailing,,0.3296,,0.0000,,tier,,,,0.1000,0.0300,0.0705,3.9178,3.5260,4.3096,0.20,3.1343,7.88,10.79,0.4452,0.5745,2.5062,4.4918,76,hist12/cv12/term20/path20/legs12,4.5956,-0.0071,0.0579,206080000,2013-04-24,shares_ref,0.490,1.00,0.000,1.0335,1.0000,0.000000,,off,0,0,,,,,operating,2008-12-31,2012-12-31,27095887.5100,43744964.0100,16649076.5000,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2013-06-30,2013-08-16,2013-08-16,ok,,0.3890,0.0874,weightavg_ttm,4.5804,0.5390,0.1157,0.0417,up,0.059148,lift2(孰高),,5,0.3718,0.2031,n/a,,,4.2707,,,0.4770,0.0705,,0.9868,0.0989,0.1200,0.2318,0.5510,-0.6798,1.1511,4.2167,-0.7087,growth,0.0842,earnings,"blend(λ=1.0,w=0.68,v=0.00)",trailing,,0.3689,,0.0000,,tier,,,,0.1000,0.0300,0.0705,3.6657,3.2991,4.0322,0.20,2.9325,7.69,9.42,0.4452,0.5745,2.3115,4.2163,66,hist12/cv12/term20/path10/legs12,4.6022,-0.0797,0.0579,206080000,2013-08-16,shares_ref,0.681,1.00,0.000,1.1079,1.0000,0.000000,,off,0,0,,,,,operating,2008-12-31,2012-12-31,27095887.5100,43744964.0100,16649076.5000,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2013-09-30,2013-10-26,2013-10-26,ok,,0.4180,0.0902,weightavg_ttm,4.7623,0.5849,0.1212,0.0417,up,0.059148,lift2(孰高),,5,0.3718,0.2031,n/a,,,4.0039,,,0.4507,0.0705,,0.9868,0.0989,0.1200,0.2318,0.5522,-0.7044,1.1927,3.9844,-0.7343,growth,0.0842,earnings,"blend(λ=1.0,w=0.89,v=0.00)",trailing,,0.3697,,0.0000,,tier,,,,0.1000,0.0300,0.0705,3.4322,3.0890,3.7754,0.20,2.7458,7.62,8.21,0.4452,0.5745,2.1526,3.9525,66,hist12/cv12/term20/path10/legs12,4.7683,-0.0639,0.0579,206080000,2013-10-26,shares_ref,0.892,1.00,0.000,1.1902,1.0000,0.000000,,off,0,0,,,,,operating,2008-12-31,2012-12-31,27095887.5100,43744964.0100,16649076.5000,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2013-12-31,2014-04-02,2014-04-02,ok,,0.4900,0.1028,weightavg_ttm,4.9545,0.6310,0.1274,0.0538,up,0.078232,lift2(孰高),,5,1.0000,0.3147,n/a,,,3.7799,,,0.4371,0.0846,0.7226,0.4658,0.0994,0.1200,0.2120,0.6162,-0.7163,1.3325,4.0209,0.5227,growth,0.0842,earnings,cyclical_median,capital,,0.4484,,0.1863,,tier,,,,0.1000,0.0300,0.0846,3.4047,3.0642,3.7451,0.20,2.7237,7.79,6.95,0.8077,0.0000,2.3235,4.2675,51,hist12/cv12/term5/path10/legs12,4.9545,0.0000,0.0000,206080000,2014-04-02,annual_row,1.000,1.00,0.000,1.0000,1.0000,0.000000,,off,0,0,,,,,operating,2009-12-31,2013-12-31,2866582.9500,71523364.0100,68656781.0600,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2014-03-31,2014-04-25,2014-04-25,ok,,0.5070,0.1050,weightavg_ttm,5.0709,0.6641,0.1318,0.0538,up,0.078232,lift2(孰高),,5,1.0000,0.3147,n/a,,,3.8760,,,0.4447,0.0846,0.7226,0.4658,0.0994,0.1200,0.2120,0.5960,-0.7286,1.3555,4.0903,0.5318,growth,0.0842,earnings,cyclical_median,capital,,0.4484,,0.1863,,tier,,,,0.1000,0.0300,0.0846,3.4943,3.1448,3.8437,0.20,2.7954,7.86,6.89,0.8077,0.0000,2.3945,4.3721,51,hist12/cv12/term5/path10/legs12,5.0401,0.0308,0.0000,206080000,2014-04-25,shares_ref,1.000,1.00,0.000,1.0340,1.0000,0.000000,,off,0,0,,,,,operating,2009-12-31,2013-12-31,2866582.9500,71523364.0100,68656781.0600,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2014-06-30,2014-07-25,2014-07-25,ok,,0.5580,0.1138,weightavg_ttm,7.9819,0.7616,0.1494,0.0538,up,0.078232,lift2(孰高),,5,1.0000,0.3147,n/a,,,6.7731,,,0.4498,0.0846,0.7226,0.4658,0.0994,0.1200,0.2120,-2.2489,-0.7371,1.3713,4.1380,0.5380,growth,0.0842,earnings,cyclical_median,capital,,0.4796,,0.1863,,tier,,,,0.1000,0.0300,0.0846,6.3869,5.7482,7.0256,0.20,5.1095,14.20,11.45,0.8077,0.0000,5.2743,7.2749,51,hist12/cv12/term5/path10/legs12,5.0988,2.8831,0.0000,206080000,2014-07-25,shares_ref,1.000,1.00,0.000,1.1404,1.0000,0.000000,,off,0,0,,,,,operating,2009-12-31,2013-12-31,2866582.9500,71523364.0100,68656781.0600,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2014-09-30,2014-10-22,2014-10-22,ok,,0.5670,0.1011,weightavg_ttm,8.2798,0.6539,0.1240,0.0538,up,0.078232,lift2(孰高),,5,1.0000,0.3147,n/a,,,7.0295,,,0.4653,0.0846,0.7226,0.4658,0.0994,0.1200,0.2120,-2.3501,-0.7624,1.4183,4.2800,0.5564,growth,0.0842,earnings,cyclical_median,capital,,0.4387,,0.1863,,tier,,,,0.1000,0.0300,0.0846,6.6301,5.9671,7.2931,0.20,5.3041,14.25,11.69,0.8077,0.0000,5.4793,7.5486,51,hist12/cv12/term5/path10/legs12,5.2738,3.0060,0.0000,206080000,2014-10-22,shares_ref,1.000,1.00,0.000,1.1585,1.0000,0.000000,,off,0,0,,,,,operating,2009-12-31,2013-12-31,2866582.9500,71523364.0100,68656781.0600,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2014-12-31,2015-04-10,2015-04-10,ok,,0.6110,0.0911,weightavg_ttm,8.6346,0.7934,0.0919,0.0821,up,0.090308,lift2(孰高),,5,0.7590,0.0940,n/a,,,9.4568,,,1.0932,0.1290,0.1633,0.6880,0.0991,0.1200,0.2262,2.0276,-0.6205,1.5474,13.4386,0.4952,growth,0.1884,earnings,"blend(λ=0.5,w=0.34,v=0.00)",capital,,0.4300,,0.1124,,tier,,,,0.1000,0.0300,0.1191,11.4110,10.2699,12.5521,0.20,9.1288,10.44,18.68,0.6731,0.1842,7.5461,18.2488,61,hist12/cv12/term12/path20/legs5,8.6346,0.0000,0.0000,206080000,2015-04-10,annual_row,0.339,0.50,0.000,1.0000,1.0000,0.000000,,off,0,0,,,,,operating,2010-12-31,2014-12-31,-88640815.4700,216977974.8800,305618790.3500,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2015-03-31,2015-04-28,2015-04-28,ok,,0.6770,0.0898,weightavg_ttm,12.0057,0.7935,0.0903,0.0821,up,0.090308,normalized,,5,0.7590,0.0940,n/a,,,12.9373,,,1.1240,0.1290,0.1633,0.6880,0.0991,0.1200,0.2262,-1.1295,-0.6313,1.5746,13.8170,0.5039,growth,0.1884,earnings,"blend(λ=0.5,w=0.61,v=0.00)",capital,,0.4173,,0.1124,,tier,,,,0.1000,0.0300,0.1191,14.9466,13.4519,16.4412,0.20,11.9573,13.30,22.08,0.6731,0.1842,10.9728,21.9770,51,hist12/cv12/term12/path10/legs5,8.7861,3.2196,0.0000,206080000,2015-04-28,shares_ref,0.609,0.50,0.000,1.1081,1.0000,0.000000,,off,0,0,,,,,operating,2010-12-31,2014-12-31,-88640815.4700,216977974.8800,305618790.3500,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2015-06-30,2015-08-28,2015-08-28,ok,,0.8760,0.0941,weightavg_ttm,10.9749,0.8804,0.0979,0.0821,up,0.090308,lift2(孰高),,5,0.7590,0.0940,n/a,,,11.5814,,,1.1081,0.1290,0.1633,0.6880,0.0991,0.1200,0.2262,0.0600,-0.6463,1.6118,13.6223,0.5158,growth,0.1884,earnings,cyclical_median,capital,,0.5458,,0.1124,,tier,,,,0.1000,0.0300,0.1191,13.5623,12.2061,14.9185,0.20,10.8498,12.24,15.48,0.6731,0.1842,9.6446,20.4936,58,hist12/cv12/term12/path10/legs12,8.9937,1.9812,0.0000,206080000,2015-08-28,shares_ref,1.000,0.50,0.000,1.4337,1.0000,0.000000,,off,0,0,,,,,operating,2010-12-31,2014-12-31,-88640815.4700,216977974.8800,305618790.3500,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2015-09-30,2015-10-29,2015-10-29,ok,,0.8060,0.0834,weightavg_ttm,9.8553,0.8217,0.0903,0.0821,up,0.090308,normalized,,5,0.7590,0.0940,n/a,,,10.4688,,,1.1211,0.1290,0.1633,0.6880,0.0991,0.1200,0.2262,1.3088,-0.6538,1.6306,13.7817,0.5218,growth,0.1884,earnings,cyclical_median,capital,,0.4362,,0.1124,,tier,,,,0.1000,0.0300,0.1191,12.4729,11.2256,13.7202,0.20,9.9783,11.13,15.48,0.6731,0.1842,8.5093,19.4853,58,hist12/cv12/term12/path10/legs12,9.0989,0.7564,0.0000,206080000,2015-10-29,shares_ref,1.000,0.50,0.000,1.3195,1.0000,0.000000,,off,0,0,,,,,operating,2010-12-31,2014-12-31,-88640815.4700,216977974.8800,305618790.3500,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2015-12-31,2016-04-30,2016-04-30,ok,,0.7380,0.0692,weightavg_ttm,11.5708,0.9500,0.0821,0.0821,,0.082100,normalized,,5,0.4064,0.0688,n/a,,,12.3029,,,1.4850,0.1290,0.1034,0.7694,0.0993,0.1200,0.2419,3.2306,-1.4241,1.4728,17.2853,0.3439,growth,0.2488,earnings,median3,capital,,0.2814,,0.0795,,tier,,,,0.1000,0.0300,0.1193,14.0546,12.6492,15.4601,0.20,11.2437,9.46,19.04,0.6167,0.3924,9.5821,21.2538,76,hist12/cv20/term12/path20/legs12,11.5708,0.0000,0.0000,206080000,2016-04-30,annual_row,0.000,0.00,0.000,1.0000,1.0000,0.000000,,off,0,0,,,,,operating,2011-12-31,2015-12-31,-186847131.6300,354819374.2400,541666505.8700,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2016-03-31,2016-04-30,2016-04-30,ok,,0.7760,0.0722,weightavg_ttm,9.6132,0.9658,0.0821,0.0821,,0.082100,normalized,,5,0.4064,0.0688,n/a,,,10.3574,,,1.5097,0.1290,0.1034,0.7694,0.0993,0.1200,0.2419,5.4345,-1.4478,1.4973,17.5728,0.3496,growth,0.2488,earnings,median3,capital,,0.2904,,0.0795,,tier,,,,0.1000,0.0300,0.1193,12.1383,10.9245,13.3521,0.20,9.7106,8.04,15.64,0.6167,0.3924,7.5913,19.4573,76,hist12/cv20/term12/path20/legs12,11.7633,-2.1501,0.0000,206080000,2016-04-30,shares_ref,0.000,0.00,0.000,1.0554,1.0000,0.000000,,off,0,0,,,,,operating,2011-12-31,2015-12-31,-186847131.6300,354819374.2400,541666505.8700,0.0000,0.0000,0,,,0.0000,0.0000
000938,紫光股份,L2,2016-06-30,2016-08-31,2016-08-31,ok,,0.8290,0.0565,weightavg_ttm,22.6048,1.0540,0.0821,0.0821,,0.082100,normalized,,5,0.4064,0.0688,n/a,,,22.9188,,,1.5818,0.1290,0.1034,0.7694,0.0993,0.1200,0.2419,-6.3729,-1.5801,1.6341,18.4118,0.3815,growth,0.2488,earnings,cyclical_median,capital,,0.5913,,0.0795,,tier,,,,0.1000,0.0300,0.1193,24.7847,22.3062,27.2632,0.20,19.8278,15.67,29.90,0.6167,0.3924,20.0206,32.4531,66,hist12/cv20/term12/path10/legs12,12.8382,9.7666,0.0000,206080000,2016-08-31,shares_ref,1.000,0.00,0.000,2.1218,1.0000,0.000000,,off,0,0,,,,,operating,2011-12-31,2015-12-31,-186847131.6300,354819374.2400,541666505.8700,0.0000,0.0000,0,,,0.0000,0.0000
