arm,code,base,candidate,delta
WJ_RF10,601009,0.000626,0.000639,1.299999999999999e-05
WJ_RF10,601838,-0.001525,-0.001518,7.000000000000062e-06
WJ_RF10,002142,-0.001321,-0.001327,-6.000000000000146e-06
WJ_RF10,601398,-0.001691,-0.001688,2.9999999999999645e-06
WJ_RF10,601288,-0.0005859999999999999,-0.000587,-1.0000000000000243e-06
WJ_RF10,002807,0.0,1e-06,1e-06
WJ_RF10,603993,1e-06,0,-1e-06
WJ_RF10,601658,0.0,0.0,0.0
WJ_RF10,603156,0.000942,0.000942,0.0
WJ_RF10,002304,0.107149,0.107149,0.0
WJ_RF10,600176,-0.005507,-0.005507,0.0
WJ_RF10,002833,0.000334,0.000334,0.0
WJ_RF10,000568,-0.041608,-0.041608,0.0
WJ_RF10,601818,-0.002607,-0.002607,0.0
WJ_RF10,002152,-0.017509,-0.017509,0.0
WJ_RF10,600000,-0.005595,-0.005595,0.0
WJ_RF10,000022,4.3e-05,4.3e-05,0.0
WJ_RF10,002024,0.013792999999999998,0.013792999999999998,0.0
WJ_RF10,002839,0.0,0.0,0.0
WJ_RF10,002714,0.073449,0.073449,0.0
WJ_RF10,600989,0,0.0,0.0
WJ_RF10,000333,0.036804,0.036804,0.0
WJ_RF10,600585,0.39278899999999994,0.39278899999999994,0.0
WJ_RF10,600016,-1.3000000000000001e-05,-1.3000000000000001e-05,0.0
WJ_RF10,000338,0.6731839999999999,0.6731839999999999,0.0
WJ_RF10,600188,-0.006021,-0.006021,0.0
WJ_RF10,600519,0.000692,0.000692,0.0
WJ_RF10,601916,-0.0004919999999999999,-0.0004919999999999999,0.0
WJ_RF10,600897,-0.04300099999999999,-0.04300099999999999,0.0
WJ_RF10,000858,-0.001462,-0.001462,0.0
WJ_RF10,600926,0.0,0.0,0.0
WJ_RF10,600660,0.326366,0.326366,0.0
WJ_RF10,601225,0.37962999999999997,0.37962999999999997,0.0
WJ_RF10,600031,0.0028519999999999995,0.0028519999999999995,0.0
WJ_RF10,600066,-0.0073170000000000015,-0.0073170000000000015,0.0
WJ_RF10,601088,1.065887,1.065887,0.0
