arm,signal_date,exec_date,source,trigger,base_matched,base_amount,classification,source20,source60,min20,recovery_days,trigger20,trigger60,basket20,basket60,source_minus_basket20,source_minus_basket60,next_sale,next_sale_reason,next_source,reason,same_day_source_sale,gap,run,slope5,crosses,source_pv,trigger_pv,base_buy_basket
WJ_WK3DP3,2020-01-08,2020-01-09,000338,601225,False,0,中间,-0.04475617902471607,-0.09953239812959258,-0.18637274549098204,17,-0.09523809523809523,-0.18161683277962348,nan,nan,nan,nan,2020-01-13,换仓·减一档：让位给601225,,连续1日<3,False,-0.018343745846072457,1,0.02868081906129305,1,0.9083,0.687,
WJ_WK3DP3,2020-01-09,2020-01-10,000338,601225,False,0,中间,-0.009370816599732157,-0.09839357429718865,-0.18473895582329314,16,-0.08676307007786421,-0.15350389321468294,nan,nan,nan,nan,2020-01-13,换仓·减一档：让位给601225,,连续2日<3,False,-0.008806197444216624,2,0.023065198983912127,1,0.9206,0.6886,
WJ_WK3DP3,2020-01-16,2020-01-17,600016,600566,True,1887.0,走坏,-0.06836248012718593,-0.09379968203497613,-0.09538950715421302,1,0.046790890269151175,-0.0654244306418219,nan,nan,nan,nan,2020-02-03,跌破建仓日MA60止损,,连续1日<3,False,-0.0007137758743740452,1,0.0028632784538296097,1,0.9888,0.7685,
WJ_WK3DP3,2020-01-17,2020-01-20,600016,600566,False,0,走坏,-0.08069620253164567,-0.09810126582278478,-0.09968354430379744,0,0.004019292604501734,-0.09043408360128613,nan,nan,nan,nan,2020-02-03,跌破建仓日MA60止损,,连续2日<3,False,-0.0022208121827396177,2,0.0016683880193850698,1,0.9872,0.7662,
WJ_WK3DP3,2020-06-03,2020-06-04,603156,600016,True,680109.0,假摔,0.06315311222171727,0.08450704225352101,-0.05361199454793286,8,0.12195121951219523,0.03135888501742157,0.3107439783478053,0.32047191677316217,-0.24759086612608805,-0.23596487451964115,2020-06-08,换仓·减一档：让位给600016,,连续1日<3,False,-0.007037845015650301,1,0.021774862574527543,1,0.9347,0.7338,002128:617012;601818:385
WJ_WK3DP3,2020-06-04,2020-06-05,603156,601169,True,644486.0,假摔,0.2005597014925371,0.1054104477611939,-0.028451492537313605,7,0.11382113821138229,0.04979674796747968,0.11111375998792139,0.06286877331839366,0.08944594150461571,0.04254167444280024,2020-06-08,换仓·减一档：让位给600016,,连续2日<3,False,-0.0007037297677691123,2,0.019785629953159578,1,0.9433,0.7575,601088:502866;601169:492
WJ_WK3DP3,2020-06-12,2020-06-15,600585,002466,False,0,假摔,0.06744604316546754,0.07374100719424459,-0.015107913669064832,10,0.11197815060476013,-0.223175965665236,0.1118908804061589,-0.22198613318782467,-0.04444483724069136,0.29572714038206926,2020-07-07,涨幅≥110%·减一档,,连续2日<3,False,-0.024228748660492183,2,-0.016654529877918045,2,0.7915,0.4619,002466:335753;601169:1455
WJ_WK3DP3,2020-08-12,2020-08-13,600309,600016,False,0,假摔,0.08870356330553442,0.33282789992418493,0.018802122820318345,1,-0.02146690518783545,-0.08228980322003576,nan,nan,nan,nan,2020-11-05,涨幅≥110%·减一档,,连续1日<3,False,-0.018490876412709634,1,0.04629555849495626,1,1.1535,0.7938,
WJ_WK3DP3,2020-08-13,2020-08-14,600309,600016,False,0,假摔,0.06920569057498516,0.36262596324836993,-0.0042975696502668415,0,-0.030195381882770822,-0.08348134991119005,nan,nan,nan,nan,2020-11-05,涨幅≥110%·减一档,,连续2日<3,False,-0.0022994765665190764,2,0.04123873731963967,1,1.1805,0.7895,
WJ_WK3DP3,2020-12-07,2020-12-08,601818,601328,True,412.0,走坏,-0.04854368932038844,-0.021844660194174748,-0.06310679611650494,,-0.030172413793103425,0.0021551724137931494,nan,nan,nan,nan,2021-03-10,换仓：让位给空间更大的600897,,连续1日<3,False,-0.016778129766514605,1,0.016821760916249318,3,1.0849,0.8179,
WJ_WK3DP3,2021-03-05,2021-03-08,601818,600897,False,0,中间,-0.024271844660194275,-0.07766990291262144,-0.024271844660194275,4,0.04871060171919783,-0.02693409742120334,nan,nan,nan,nan,2021-03-10,换仓：让位给空间更大的600897,,连续1日<3,False,-0.0013267398383799422,1,0.0012075836251661531,7,1.0784,0.7804,
WJ_WK3DP3,2021-03-08,2021-03-09,601818,600897,False,0,中间,-0.017199017199017286,-0.05405405405405406,-0.017199017199017286,3,0.05760368663594462,-0.018433179723502335,nan,nan,nan,nan,2021-03-10,换仓：让位给空间更大的600897,,连续2日<3,False,-0.00627110467920966,2,0.0020543806646526885,6,1.0731,0.7694,
WJ_WK3DP3,2021-09-01,2021-09-02,000338,600585,True,1304145.0,走坏,-0.13148614609571807,-0.08790931989924433,-0.13551637279596984,0,-0.03622519612367325,-0.10383017997231192,-0.024415976098460957,-0.08763096769999269,-0.10707016999725712,-0.00027835219925163857,2021-09-29,跌破建仓日MA60止损,,连续1日<3,False,-0.0030193114348839867,1,0.022512302512302407,3,0.9711,0.5708,600585:1304534;601088:110605
WJ_WK3DP3,2022-04-20,2022-04-21,601088,601988,True,1744434.0,假摔,0.11259411362080773,0.10506502395619433,-0.02566735112936347,5,-0.021406727828746086,0.009480122324158957,nan,nan,nan,nan,2022-04-25,换仓·减一档：让位给601988,,连续1日<3,False,-0.00281680638251236,1,0.05182202036688799,1,0.9972,0.7084,
WJ_WK3DP3,2022-04-21,2022-04-22,601088,601988,True,1775462.0,假摔,0.1158639272482318,0.03166049174806318,-0.04109127652408229,4,-0.030303030303030165,-0.005757575757575628,-0.042343450766855216,-0.029735010721242103,0.15820737801508702,0.06139550246930528,2022-04-25,换仓·减一档：让位给601988,,连续2日<3,False,-0.01816165723022145,2,0.04092268410835764,1,0.9857,0.7084,601328:1775186;601988:1157310
WJ_WK3DP3,2022-04-22,2022-04-25,601225,601398,True,1647240.0,假摔,0.2075471698113207,0.25597484276729565,-0.03836477987421394,3,-0.021052631578947323,-0.009831578947368302,-0.02178217821782169,-0.012871287128712992,0.2293293480291424,0.26884612989600865,2022-07-08,涨幅≥110%·减一档,,连续2日<3,False,-0.005640902544407189,2,0.03355454940147595,1,0.9746,0.7901,601328:1588225
WJ_WK3DP3,2022-07-05,2022-07-06,600066,601988,False,0,走坏,-0.09927360774818395,-0.14769975786924938,-0.09927360774818395,1,-0.017933130699088196,-0.005775075987841993,nan,nan,nan,nan,2022-07-14,换仓·减一档：让位给601988,,连续1日<3,False,-0.012825038239798636,1,0.009562273564174273,5,0.8948,0.7198,
WJ_WK3DP3,2022-07-06,2022-07-07,600066,601988,False,0,走坏,-0.15154994259471888,-0.19517795637198632,-0.15154994259471888,0,-0.011854103343465039,0.006382978723404209,nan,nan,nan,nan,2022-07-14,换仓·减一档：让位给601988,,连续2日<3,False,-0.028178128125189494,2,0.0058579881656801724,4,0.881,0.7176,
WJ_WK3DP3,2022-07-20,2022-07-21,601225,601988,False,0,中间,0.08960763520678694,0.14634146341463428,-0.01643690349946969,12,-0.013071895424836666,0.0032679738562091387,nan,nan,nan,nan,2022-07-27,换仓·减一档：让位给601288,600066,连续1日<3,False,-0.0003509299644064434,1,0.01627818112342383,6,0.8768,0.7058,
WJ_WK3DP3,2022-09-19,2022-09-20,601225,601998,True,1888785.0,走坏,-0.09716775599128546,-0.191285403050109,-0.09716775599128546,2,-0.01758241758241763,0.0769230769230771,-0.002573374613002888,-0.012480495356037126,-0.09459438137828258,-0.17880490769407187,2022-09-21,换仓·减一档：让位给601988,,连续2日<3,False,-0.021966304116016966,2,0.030979969657659145,1,1.0623,0.735,600938:1862095
WJ_WK3DP3,2023-02-22,2023-02-23,600897,600938,False,0,假摔,0.013033175355450455,0.14218009478673,-0.0035545023696681444,5,0.05717837165941586,0.14356743318831566,0.0,0.015358361774743921,0.013033175355450455,0.12682173301198607,2023-03-02,换仓：让位给空间更大的600938,,连续1日<3,False,-0.0020533880903480517,1,0.008102673290749873,3,0.8076,0.6052,601825:158806
WJ_WK3DP3,2023-02-23,2023-02-24,600897,600938,False,0,假摔,0.007660577489687848,0.1261048909840896,-0.008839127872716457,4,0.04505632040050056,0.1326658322903631,nan,nan,nan,nan,2023-03-02,换仓：让位给空间更大的600938,,连续2日<3,False,-0.010492994900051844,2,0.006430678466076589,3,0.8014,0.6033,
WJ_WK3DP3,2023-07-26,2023-07-27,000338,000933,False,0,走坏,-0.056709265175718726,0.14089456869009598,-0.056709265175718726,1,-0.0013315579227696217,0.07057256990679095,-0.04047093451066963,0.0066225165562914245,-0.016238330665049094,0.13427205213380455,2023-08-29,换仓：让位给空间更大的000933,,连续1日<3,False,-0.008955694954040139,1,0.008835820895522373,3,0.7577,0.5455,002128:282672
WJ_WK3DP3,2023-07-27,2023-07-28,000338,000933,False,0,走坏,-0.08986852281515856,0.09698375870069609,-0.08986852281515856,0,-0.032404406999351876,0.04990278677900184,-0.05247813411078717,-0.01093294460641403,-0.03739038870437139,0.10791670330711012,2023-08-29,换仓：让位给空间更大的000933,,连续2日<3,False,-0.012345679012347954,2,0.00715051841258485,3,0.7553,0.5437,002128:873964
WJ_WK3DP3,2023-08-03,2023-08-04,601088,000933,True,1125900.0,假摔,0.03417266187050361,0.060431654676258884,-0.028417266187050316,4,0.12368421052631562,-0.003947368421052588,-0.006596572017030645,-0.01903436483706516,0.04076923388753425,0.07946601951332405,2023-08-07,换仓：让位给空间更大的000792,,连续2日<3,False,-0.01178138010452734,2,-0.0032140145160436395,3,0.7118,0.5545,002128:411000;600919:729
WJ_WK3DP3,2023-08-07,2023-08-08,601169,000792,True,2476940.0,中间,0.0,-0.01969365426695835,-0.026258205689277947,14,-0.06581632653061242,-0.13877551020408174,-0.06579486830054772,-0.1387022115252469,0.06579486830054772,0.11900855725828854,2023-08-10,换仓·减一档：让位给000792,,连续1日<3,False,-0.0010857763300738954,1,0.015323558593319353,1,0.7252,0.4484,000792:1730680;600919:715;601288:351
WJ_WK3DP3,2023-08-08,2023-08-09,601328,000792,True,2467180.0,中间,-0.01067615658362997,0.0338078291814945,-0.028469750889679735,13,-0.0719020907700153,-0.13768485466598668,-0.0719020907700153,-0.13768485466598668,0.06122593418638533,0.17149268384748118,2023-08-11,换仓·减一档：让位给000792,,连续1日<3,False,-0.0010683760683771748,1,0.01193747466102102,1,0.7351,0.4472,000792:2335551
WJ_WK3DP3,2023-08-09,2023-08-10,000338,000792,False,0,中间,-0.028303362001563692,0.13870211102423768,-0.07990617670054734,16,-0.09007633587786257,-0.1414758269720101,-0.07725976603970397,-0.12699200419526802,0.04895640403814028,0.2656941152195057,2023-08-29,换仓：让位给空间更大的000933,601169,连续1日<3,False,-0.0004301748074011513,1,0.0037289998429892446,5,0.7709,0.4474,000792:2491620;002128:314180;600919:713;601169:459
WJ_WK3DP3,2023-08-10,2023-08-11,000338,000792,False,0,中间,-0.009105691056910725,0.17024390243902432,-0.04325203252032539,15,-0.07828810020876831,-0.12108559498956162,0.06763161549097077,0.011326610087284092,-0.0767373065478815,0.15891729235174024,2023-08-29,换仓：让位给空间更大的000933,601328,连续2日<3,False,-0.0001563477173254224,2,0.003254774322575482,5,0.7715,0.4484,002128:1739472;000933:1241826
WJ_WK3DP3,2024-01-18,2024-01-19,601939,601166,False,0,假摔,0.07407407407407396,0.1172839506172838,0.0015432098765431057,3,0.08778877887788772,0.05016501650165006,0.15779619379119234,0.3589635651949912,-0.08372211971711838,-0.24167961457770737,2024-01-23,换仓：让位给空间更大的601166,,连续1日<3,False,-0.004200076365024508,1,0.005683127255971199,3,0.8,0.6062,000933:317800;601916:522
WJ_WK3DP3,2024-01-19,2024-01-22,601939,601166,False,0,假摔,0.07704160246533132,0.11556240369799697,0.0030816640986131016,2,0.08881578947368429,0.06381578947368438,0.23260437375745543,0.47713717693836966,-0.15556277129212412,-0.3615747732403727,2024-01-23,换仓：让位给空间更大的601166,,连续2日<3,False,-0.01091353125238459,2,0.005370981355021787,3,0.795,0.6086,000933:1641792
WJ_WK3DP3,2024-02-02,2024-02-05,601825,601166,False,0,假摔,0.034257748776509,0.24796084828711273,-0.011419249592169667,4,0.04103535353535337,0.08080808080808088,nan,nan,nan,nan,2024-02-07,换仓·减一档：让位给601166,,连续1日<3,False,-0.013445779298274285,1,0.020376684526709044,1,0.8409,0.6134,
WJ_WK3DP3,2024-02-05,2024-02-06,601825,601166,False,0,假摔,0.0016025641025640969,0.21634615384615374,-0.028846153846153966,3,0.02449748743718594,0.0684673366834172,0.10430281623921585,0.42844801241213937,-0.10270025213665175,-0.21210185856598562,2024-02-07,换仓·减一档：让位给601166,,连续2日<3,False,-0.025669554160375863,2,0.015249314184282659,1,0.8314,0.6185,002128:679808;601916:816
WJ_WK3DP3,2024-03-12,2024-03-13,601328,000792,False,0,假摔,0.056451612903225756,0.13548387096774195,-0.011290322580645218,8,-0.03796728971962626,0.011098130841121323,nan,nan,nan,nan,2024-03-15,换仓·减一档：让位给000792,,连续1日<3,False,-0.011678716135696154,1,0.011654074907571088,1,0.7561,0.5309,
WJ_WK3DP3,2024-03-13,2024-03-14,601328,000792,False,0,假摔,0.07915993537964439,0.09854604200323092,-0.009693053311793265,7,-0.014184397163120699,0.008274231678486732,0.12237406257632077,0.12705865658311008,-0.04321412719667639,-0.028512614579879164,2024-03-15,换仓·减一档：让位给000792,,连续2日<3,False,-0.014934858595488376,2,0.009058116232464997,1,0.7537,0.5344,600176:3307689;000792:406080
WJ_WK3DP3,2024-04-22,2024-04-23,600938,000001,True,3984580.0,中间,-0.0007052186177715081,0.10544287729196045,-0.005641748942172065,3,0.07305502846299827,0.03880455407969641,nan,nan,nan,nan,2024-04-25,换仓·减一档：让位给000001,,连续1日<3,False,-0.007062947878537451,1,0.0108746634239556,2,0.8029,0.6265,
WJ_WK3DP3,2024-04-23,2024-04-24,600938,000001,True,1680648.0,假摔,0.013598326359832713,0.07881311018131099,-0.01673640167364021,2,0.09306742640075982,0.03504273504273492,0.14814814814814814,-0.1597222222222222,-0.13454982178831543,0.2385353324035332,2024-04-25,换仓·减一档：让位给000001,,连续2日<3,False,-0.02703444490187945,2,0.009506987375967224,1,0.7882,0.6289,000933:252720
WJ_WK3DP3,2024-04-24,2024-04-25,002948,000001,False,0,假摔,0.11309523809523814,0.023809523809523725,-0.02083333333333326,0,0.0744580584354384,0.022525918944392265,0.09730492490117812,-0.20657551947852476,0.01579031319406002,0.23038504328804849,2024-06-11,换仓：让位给空间更大的601939,600938,连续1日<3,False,-0.003322259136211869,1,0.009143553794574988,3,0.8848,0.6283,000933:1007508;000792:1629
WJ_WK3DP3,2024-04-26,2024-04-29,002948,000001,False,0,假摔,0.0741839762611276,0.005934718100890191,0.008902077151335286,0,0.028677150786308836,-0.005642923219241647,0.1183433736007744,-0.187129547224714,-0.0441593973396468,0.1930642653256042,2024-06-11,换仓：让位给空间更大的601939,,连续1日<3,False,-0.008438818565400075,1,0.006216830932524786,4,0.8822,0.6325,000933:1691466;601229:720
WJ_WK3DP3,2024-05-06,2024-05-07,601288,000001,False,0,假摔,0.006849315068493178,0.10066210045662105,-0.0091324200913242,1,0.012867647058823373,0.010018382352940947,0.026161187240800913,-0.24527945178126473,-0.019311872172307735,0.3459415522378858,2024-10-30,换仓·减一档：让位给002236,,连续1日<3,False,-0.010914051841746653,1,0.011732229123533555,1,0.8106,0.6517,000933:1410462;000792:1821
WJ_WK3DP3,2024-05-07,2024-05-08,601288,000001,False,0,假摔,0.0022573363431153126,0.09726862302483075,-0.020316027088036037,0,0.013047530288909481,0.024137931034482696,nan,nan,nan,nan,2024-10-30,换仓·减一档：让位给002236,,连续2日<3,False,-0.005336664017259518,2,0.00928260371304157,1,0.8162,0.6511,
WJ_WK3DP3,2024-06-04,2024-06-05,002948,601009,False,0,中间,0.017142857142857126,-0.02857142857142847,-0.039999999999999925,16,0.04922695738354821,0.038325074331020836,-0.04000137316650362,-0.1901912650812871,0.05714423030936075,0.16161983650985862,2024-06-11,换仓：让位给空间更大的601939,,连续2日<3,False,-0.007150715071506331,2,0.014650481372959545,1,0.9685,0.8126,000792:3291116;601398:546
WJ_WK3DP3,2024-07-18,2024-07-19,600938,601838,False,0,走坏,-0.08328075709779181,-0.08969936908517351,-0.15236593059936898,20,-0.0254521098459477,0.0509042196918954,nan,nan,nan,nan,2024-10-29,换仓·减一档：让位给002466,,连续2日<3,False,-0.002803820549437841,2,0.021799578214201754,1,0.8861,0.7329,
WJ_WK3DP3,2024-08-29,2024-08-30,601288,600036,True,452.0,中间,0.053097345132743445,0.08185840707964598,-0.017699115044247593,14,0.2441679626749611,0.1545878693623639,nan,nan,nan,nan,2024-10-30,换仓·减一档：让位给002236,,连续1日<3,False,-0.008838383838383757,1,0.013111608570514743,2,0.8831,0.7229,
WJ_WK3DP3,2024-10-25,2024-10-28,601288,002466,False,0,中间,-0.006302521008403228,0.07697478991596629,-0.02310924369747891,15,0.08906882591093135,-0.13225371120107965,nan,nan,nan,nan,2024-10-30,换仓·减一档：让位给002236,,连续1日<3,False,-0.0049545829892650994,1,0.018717139852786335,1,0.9042,0.3905,
WJ_WK3DP3,2024-10-28,2024-10-29,601288,002466,False,0,中间,0.0041753653444676075,0.05352818371607504,-0.029227557411273475,14,0.06293511556669462,-0.12141464773043709,-0.0925085130533485,0.06015891032917131,0.09668387839781611,-0.006630726613096272,2024-10-30,换仓·减一档：让位给002236,600938,连续2日<3,False,-0.018759018759018975,2,0.01634192331866746,1,0.893,0.3922,000933:2149640
WJ_WK3DP3,2024-10-29,2024-10-30,000651,002128,True,4161402.0,走坏,-0.08060288335517685,-0.032983835736129286,-0.10506771515945834,,0.00679281901989337,-0.06986899563318771,0.028823479626769722,-0.05117656178460225,-0.10942636298194656,0.01819272604847296,2025-06-24,换仓·减一档：让位给000792,601398,连续2日<3,False,-0.016144189042222368,2,0.03327551031540832,1,0.8621,0.6537,000933:2969872;002466:4159991;000792:596640;002532:843
WJ_WK3DP3,2024-10-30,2024-10-31,601825,002128,False,0,假摔,0.06064516129032271,0.059354838709677615,-0.001290322580645098,4,-0.0019920318725099584,-0.027888446215139417,-0.02083606136633858,-0.0640393744642144,0.0814812226566613,0.12339421317389201,2024-11-04,换仓：让位给空间更大的002128,601288,连续1日<3,False,-0.0016703070795331953,1,0.0385364682020759,1,0.913,0.665,000933:254038;002466:316360;000792:1794;601169:565
WJ_WK3DP3,2024-10-31,2024-11-01,601825,002128,True,2464055.0,假摔,0.0653008962868118,0.06914212548015364,-0.008962868117797673,3,-0.04597156398104274,-0.042654028436019065,0.03078669163882388,-0.12271926901217038,0.03451420464798791,0.19186139449232403,2024-11-04,换仓：让位给空间更大的002128,601398,连续2日<3,False,-0.008380781779797508,2,0.0326147992046133,1,0.9096,0.6479,000933:584752;002466:3053214;000792:1821
WJ_WK3DP3,2024-11-11,2024-11-12,600919,002236,True,861016.0,假摔,0.045248868778280604,0.10929864253393662,-0.009049773755656076,2,-0.04486819966348832,-0.060011217049915744,-0.11023231389276379,-0.20815650639522482,0.15548118267104438,0.31745514892916143,2024-11-14,换仓·减一档：让位给002236,,连续1日<3,False,-0.013771657041315666,1,0.019763293504728274,1,0.8175,0.6537,002466:2169420;000792:1971;000338:1402
WJ_WK3DP3,2024-11-12,2024-11-13,600919,002236,False,0,假摔,0.02229654403567438,0.08764771460423626,-0.02341137123745829,1,-0.06253458771444376,-0.04427227448810189,-0.016116196954781326,-0.02302678762656478,0.038412740990455704,0.11067450223080104,2024-11-14,换仓·减一档：让位给002236,,连续2日<3,False,-0.018486648531616967,2,0.01636291824183278,1,0.8139,0.6408,000933:508053;002532:876
WJ_WK3DP3,2024-11-14,2024-11-15,601818,002236,False,0,假摔,0.07826086956521738,0.14318840579710135,0.020289855072463725,1,-0.05819209039548012,-0.020903954802259928,nan,nan,nan,nan,2025-03-13,换仓：让位给空间更大的600970,,连续1日<3,False,-0.0008663008951782514,1,-0.0034532374100719743,5,0.8654,0.6282,
WJ_WK3DP3,2024-11-15,2024-11-18,601818,002236,False,0,假摔,0.03611111111111098,0.09277777777777785,-0.022222222222222254,0,-0.02078384798099775,0.038598574821852694,nan,nan,nan,nan,2025-03-13,换仓：让位给空间更大的600970,,连续2日<3,False,-0.0028901734104052057,2,-0.004316546762589968,5,0.8629,0.6361,
WJ_WK3DP3,2024-11-19,2024-11-20,601658,002236,False,0,假摔,0.03766478342749524,0.03534839924670452,-0.020715630885122294,0,-0.03146853146853146,0.03146853146853146,0.015409767869403795,0.04761372252129739,0.022255015558091444,-0.01226532327459287,2025-01-21,换仓：让位给空间更大的000933,601166,连续1日<3,False,-0.0022590361445795626,1,-0.016387371539672513,3,0.8787,0.6124,000933:446310;601229:809
WJ_WK3DP3,2024-11-20,2024-11-21,600919,002236,False,0,假摔,0.028761061946902755,0.03829646017699129,-0.030973451327433565,0,-0.010005885815185245,0.054738081224249724,nan,nan,nan,nan,2025-02-21,换仓·减一档：让位给002236,,连续1日<3,False,-5.5429299928744236e-05,1,0.001888154606541903,5,0.8304,0.6167,
WJ_WK3DP3,2024-12-13,2024-12-16,601187,002236,True,567.0,走坏,-0.06878306878306872,0.015873015873015817,-0.0828924162257495,0,-0.0848999393571861,0.14614918132201327,nan,nan,nan,nan,2025-07-28,换仓·减一档：让位给000792,,连续1日<3,False,-0.0008160304651364525,1,0.01828086049302935,1,0.76,0.5991,
WJ_WK3DP3,2025-01-21,2025-01-22,000651,000933,False,0,走坏,-0.0596913300045393,0.026327734906945066,-0.0807989105764867,,-0.026659412404787752,-0.08650707290533188,nan,nan,nan,nan,2025-06-24,换仓·减一档：让位给000792,600938,连续2日<3,False,-0.02292075965946172,2,0.011459230310657764,3,0.77,0.3649,
WJ_WK3DP3,2025-02-24,2025-02-25,601818,000933,False,0,假摔,0.03208556149732611,0.05882352941176472,0.0,6,0.10141643059490102,-0.01359773371104811,nan,nan,nan,nan,2025-03-13,换仓：让位给空间更大的600970,600919,连续1日<3,False,-0.002143934782033341,1,0.016000645404184555,1,0.8398,0.3523,
WJ_WK3DP3,2025-03-10,2025-03-11,601818,600970,True,750.0,中间,-0.026666666666666727,0.07999999999999985,-0.04266666666666674,2,-0.049535603715170184,-0.056759545923632526,nan,nan,nan,nan,2025-03-13,换仓：让位给空间更大的600970,,连续1日<3,False,-0.011366640232620129,1,0.0003966679888938174,3,0.854,0.613,
WJ_WK3DP3,2025-03-11,2025-03-12,601818,600970,False,0,中间,-0.03703703703703698,0.07671957671957674,-0.050264550264550234,1,-0.03412616339193386,-0.04550155118924504,nan,nan,nan,nan,2025-03-13,换仓：让位给空间更大的600970,,连续2日<3,False,-0.008723235527359763,2,0.0018538135593224592,3,0.8563,0.6117,
WJ_WK3DP3,2025-03-14,2025-03-17,600919,600970,False,0,假摔,0.024625267665952855,0.25374732334047123,-0.0032119914346894207,0,-0.04485219164118259,-0.06727828746177389,nan,nan,nan,nan,2025-07-18,换仓·减一档：让位给000792,,连续1日<3,False,-0.0022675736961459414,1,-0.006277160791887781,6,0.7781,0.6186,
WJ_WK3DP3,2025-03-17,2025-03-18,601229,600970,True,4489282.0,假摔,0.11278195488721798,0.1428571428571428,-0.010741138560687369,1,-0.05989847715736041,-0.07106598984771584,-0.02133895861280691,-0.017767334696798275,0.1341209135000249,0.16062447755394108,2025-06-10,换仓·减一档：让位给002466,,连续1日<3,False,-0.0008548835221214857,1,0.006020210707374796,3,0.8032,0.6193,000792:1773037;601818:386
WJ_WK3DP3,2025-03-18,2025-03-19,601229,600970,True,4468464.0,假摔,0.12072649572649574,0.1688034188034191,-0.016025641025640858,0,-0.0789210789210788,-0.09490509490509502,-0.017964071856287456,-0.013173652694610682,0.1386905675827832,0.18197707149802977,2025-06-10,换仓·减一档：让位给002466,,连续2日<3,False,-0.005022977450038657,2,0.00434712606665566,3,0.7997,0.6218,000792:4166650
WJ_WK3DP3,2025-03-21,2025-03-24,601229,000661,True,4458559.0,假摔,0.12567132116004287,0.20622986036519864,0.012889366272824887,1,-0.14489120625689367,-0.010127343828336577,-0.11834025563102295,-0.029828110174238,0.24401157679106583,0.23605797053943664,2025-06-10,换仓·减一档：让位给002466,,连续1日<3,False,-0.014709815458679998,1,-0.0001604449673762165,4,0.7911,0.6199,002466:4154961;000792:1655
WJ_WK3DP3,2025-03-24,2025-03-25,601229,000661,True,3807834.0,假摔,0.10180275715800646,0.17391304347826098,0.0010604453870626251,0,-0.14305694305694294,-0.006193806193806051,-0.1162107994912445,2.542706767561272e-05,0.21801355664925098,0.17388761641058537,2025-06-10,换仓·减一档：让位给002466,,连续2日<3,False,-0.005076142131980821,2,-5.3430220132710815e-05,4,0.7997,0.6105,002466:3733912;000792:1676;601187:588
WJ_WK3DP3,2025-04-01,2025-04-02,000338,000661,False,0,中间,-0.02941176470588236,-0.040050062578222856,-0.09574468085106391,18,-0.07684729064039408,-0.02650246305418713,nan,nan,nan,nan,2025-07-07,换仓·减一档：让位给000792,,连续1日<3,False,-0.017997231195202468,1,0.0030240380164778813,3,0.8136,0.6248,
WJ_WK3DP3,2025-04-02,2025-04-03,000338,000661,False,0,中间,-0.0415601023017903,-0.017902813299232823,-0.07608695652173925,17,-0.08192700156985877,0.0664246467817895,nan,nan,nan,nan,2025-07-07,换仓·减一档：让位给000792,,连续2日<3,False,-0.016464071395601132,2,0.0026535838810208823,3,0.8147,0.6214,
WJ_WK3DP3,2025-06-27,2025-06-30,601998,000792,True,4260200.0,中间,-0.017388235294117704,-0.1103294117647059,-0.02209411764705871,0,0.09484777517564402,0.1463700234192038,0.2715355805243447,0.36922596754057424,-0.2889238158184624,-0.47955537930528014,2025-07-22,换仓：让位给空间更大的000792,,连续1日<3,False,-0.0011806375442757755,1,0.02853673345476615,1,0.8756,0.583,002466:3377016
WJ_WK3DP3,2025-06-30,2025-07-01,002807,000792,False,0,中间,-0.02685950413223137,-0.06198347107438018,-0.02685950413223137,0,0.09406231628453843,0.13345091122868902,0.08316493730318798,0.1058721235065932,-0.11002444143541935,-0.16785559458097338,2025-07-18,换仓：让位给空间更大的688516,,连续1日<3,False,-0.005339754999475366,1,0.019861185264281822,1,0.8989,0.5837,000933:1607265;601658:552
WJ_WK3DP3,2025-07-02,2025-07-03,601998,000792,True,137120.0,中间,-0.024247374562427093,-0.12343057176196037,-0.03241540256709463,0,0.01921989824759751,0.10740531373657425,nan,nan,nan,nan,2025-07-22,换仓：让位给空间更大的000792,,连续1日<3,False,-0.001525284524230397,1,0.0171858216970997,3,0.875,0.5926,
WJ_WK3DP3,2025-07-11,2025-07-14,601998,688516,False,0,中间,-0.049596309111880066,-0.13379469434832758,-0.06343713956170716,0,0.07047279214986601,0.3511745465358309,0.07049444050260706,0.35117429704133135,-0.12009074961448712,-0.48496899138965893,2025-07-22,换仓：让位给空间更大的000792,,连续1日<3,False,-0.001000173739101995,1,0.015705632660848012,5,0.8907,0.5312,688516:4422345;002532:1706
WJ_WK3DP3,2025-07-15,2025-07-16,002807,000792,False,0,走坏,-0.03490759753593431,-0.01848049281314168,-0.043121149897330624,,0.12267441860465111,0.2988372093023257,nan,nan,nan,nan,2025-07-18,换仓：让位给空间更大的688516,,连续1日<3,False,-0.002950452741884768,1,0.013298969072164768,3,0.9273,0.5946,
WJ_WK3DP3,2025-07-16,2025-07-17,002807,688516,False,0,走坏,-0.048979591836734726,-0.00612244897959191,-0.048979591836734726,,0.09440142942227525,0.26563430613460404,0.09486489988984652,0.2663772435689757,-0.14384449172658126,-0.2724996925485676,2025-07-18,换仓：让位给空间更大的688516,,连续2日<3,False,-0.009457947727040339,2,0.010170536264639152,3,0.9216,0.5201,688516:305578;002532:2517;601658:565
