group,arm,metric,level_median,base_level_median,paired_delta_median,positive_starts,negative_flips
A,MA60_1M11,滚动5年年化最差窗口末日,20181228.0,20190779.5,0.0,2,0
A,MA60_1M11,最大回撤起日,20180730.0,20180730.0,0.0,3,0
A,MA60_1M11,最大回撤止日,20190103.0,20190103.0,0.0,3,0
A,MA60_1M11,末次净值日,20260828.0,20260828.0,0.0,0,0
A,MA60_1M11,最低现金,0.0,-1.8189894035458565e-12,1.8189894035458565e-12,7,0
A,MA60_1M11,负现金日数,0.0,0.0,0.0,0,0
A,MA60_1M11,最低现金日,20140810.5,20155609.0,-293.5,5,0
A,MA60_1M11,滚动5年窗口年化,,,-0.03468440205000001,4,0
A,MA60_1M12,年化,0.5356288400678174,0.5487056496624471,-0.006400459174322082,4,0
A,MA60_1M12,最大回撤,0.5075708796739342,0.4995341892279412,0.001335265299625965,8,0
A,MA60_1M12,Sharpe,1.2084494143402271,1.257835977763889,-0.025309143922026767,2,0
A,MA60_1M12,Calmar,1.0471775457760946,1.0975302417468942,-0.03921312400499294,3,0
A,MA60_1M12,平均仓位,1.512323775929874,1.5219268554674827,-0.00859988544329815,1,0
A,MA60_1M12,年均换手,6.336950961546398,6.0066912945534625,0.2630579097010748,11,0
A,MA60_1M12,持仓数中位,7.0,6.5,0.0,3,0
A,MA60_1M12,单票权重中位,0.6078820845974157,0.6067101592470738,0.0019568794587642713,8,0
A,MA60_1M12,单票权重P90,0.712197257205039,0.7269178763124164,-0.015531858545114074,0,0
A,MA60_1M12,单票权重最大,0.9263196379049832,0.964940315268213,-0.03868465127940557,0,0
A,MA60_1M12,前三权重中位,1.3701185832433773,1.3571306465466026,0.014248631220858399,10,0
A,MA60_1M12,单票超60%天数占比,0.5646712061270136,0.5649998476919234,0.006402783115218635,8,0
A,MA60_1M12,滚动3年年化中位,0.5052686237155201,0.5214764480063493,-0.004244195074763479,6,0
A,MA60_1M12,滚动3年回撤中位,0.3907179221079628,0.41762545996502254,-0.023157423313132752,2,0
A,MA60_1M12,滚动3年Calmar中位,1.2910303243530645,1.2418921323304777,0.03728530413032205,7,0
A,MA60_1M12,滚动3年Sharpe中位,1.2246548589832615,1.2640076530046813,-0.03187617546141408,4,0
A,MA60_1M12,滚动3年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M12,滚动5年年化中位,0.5434503117477429,0.5943104817682796,-0.017962968338712137,2,0
A,MA60_1M12,滚动5年年化P25,0.4349236970504424,0.43258412502304133,0.0012569454538707836,8,0
A,MA60_1M12,滚动5年年化最差,0.24752814564412662,0.2412865640166122,0.03066716573540107,10,0
A,MA60_1M12,滚动5年回撤中位,0.4986386438079524,0.49420065216000947,0.0005103647163378078,8,0
A,MA60_1M12,滚动5年Calmar中位,1.2365368711115772,1.2749771485617827,-0.02297259059592205,4,0
A,MA60_1M12,滚动5年Sharpe中位,1.2180198137112852,1.2945918571643549,-0.014953908477854827,5,0
A,MA60_1M12,滚动5年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M12,滚动5年窗口数,102.0,102.0,0.0,0,0
A,MA60_1M12,互不重叠5年块中位,0.662940173564313,0.7024891483355105,-0.030845524181618456,2,0
A,MA60_1M12,滚动10年年化中位,0.4952722194302156,0.5134375159062935,-0.015399375113914648,3,0
A,MA60_1M12,滚动10年窗口数,42.0,42.0,0.0,0,0
A,MA60_1M12,逐年收益中位,0.5203926208175874,0.4910262277432145,0.01417000536170221,9,0
A,MA60_1M12,逐年为正比例,0.8090909090909091,0.7846153846153847,0.03125,7,0
A,MA60_1M12,逐年最差,-0.249372034196365,-0.264039210307847,0.013865561967673745,10,0
A,MA60_1M12,完整自然年数,12.5,12.5,0.0,0,0
A,MA60_1M12,强平次数,0.0,0.0,0.0,0,0
A,MA60_1M12,最低担保比例,1.9146199787015412,1.883872818326442,0.029669428260361452,11,0
A,MA60_1M12,最低股票同跌缓冲,0.3210140773340221,0.3099321847174408,0.010697463766041776,11,0
A,MA60_1M12,最低总资产冲击缓冲,0.32101407733402204,0.3099321847174409,0.010697463766041693,11,0
A,MA60_1M12,rf覆盖率,1.0,1.0,0.0,0,0
A,MA60_1M12,年化_交易日口径,0.5372891479985441,0.5504299832581293,-0.006432399619299645,4,0
A,MA60_1M12,最低担保比例日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M12,最低股票同跌缓冲日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M12,滚动5年年化最差窗口末日,20190779.5,20190779.5,0.0,2,0
A,MA60_1M12,最大回撤起日,20151225.0,20180730.0,-14752.5,3,0
A,MA60_1M12,最大回撤止日,20160510.0,20190103.0,-14798.0,1,0
A,MA60_1M12,末次净值日,20260828.0,20260828.0,0.0,0,0
A,MA60_1M12,最低现金,0.0,-1.8189894035458565e-12,1.8189894035458565e-12,7,0
A,MA60_1M12,负现金日数,0.0,0.0,0.0,0,0
A,MA60_1M12,最低现金日,20125861.5,20155609.0,-293.5,5,0
A,MA60_1M12,滚动5年窗口年化,,,-0.017347792449999982,4,0
A,MA60_1M13,年化,0.5391532945531078,0.5487056496624471,-0.0006958547988743513,6,0
A,MA60_1M13,最大回撤,0.5039371165554849,0.4995341892279412,0.003322983557909942,10,0
A,MA60_1M13,Sharpe,1.2213435991392796,1.257835977763889,-0.016463039910020183,6,0
A,MA60_1M13,Calmar,1.0735789968918832,1.0975302417468942,-0.020520522011184206,4,0
A,MA60_1M13,平均仓位,1.5138341579227168,1.5219268554674827,-0.006927769741466361,3,0
A,MA60_1M13,年均换手,5.656430651644129,6.0066912945534625,-0.30104774257851163,3,0
A,MA60_1M13,持仓数中位,7.0,6.5,0.0,3,0
A,MA60_1M13,单票权重中位,0.6073360209984751,0.6067101592470738,-0.0002573107165112498,7,0
A,MA60_1M13,单票权重P90,0.7205859555620546,0.7269178763124164,-0.005933080498740362,3,0
A,MA60_1M13,单票权重最大,0.9263429723864286,0.964940315268213,-0.03861602401922731,0,0
A,MA60_1M13,前三权重中位,1.379761355751759,1.3571306465466026,0.023648238149184042,11,0
A,MA60_1M13,单票超60%天数占比,0.5691080079794814,0.5649998476919234,-0.01551580152857518,5,0
A,MA60_1M13,滚动3年年化中位,0.5325926002269825,0.5214764480063493,0.015204118258367538,11,0
A,MA60_1M13,滚动3年回撤中位,0.3900688113039516,0.41762545996502254,-0.023157423313132752,3,0
A,MA60_1M13,滚动3年Calmar中位,1.3349700884750904,1.2418921323304777,0.02125373603926972,8,0
A,MA60_1M13,滚动3年Sharpe中位,1.2506072736739187,1.2640076530046813,0.005859853760199929,7,0
A,MA60_1M13,滚动3年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M13,滚动5年年化中位,0.5659377874232907,0.5943104817682796,-0.023801284588175098,5,0
A,MA60_1M13,滚动5年年化P25,0.4579873268510537,0.43258412502304133,0.013401509649022536,9,0
A,MA60_1M13,滚动5年年化最差,0.26056400383230616,0.2412865640166122,0.03133205285047369,10,0
A,MA60_1M13,滚动5年回撤中位,0.4985544987198845,0.49420065216000947,-0.0013017296412941581,6,0
A,MA60_1M13,滚动5年Calmar中位,1.253903176295856,1.2749771485617827,0.01009360898693823,8,0
A,MA60_1M13,滚动5年Sharpe中位,1.2413032810440927,1.2945918571643549,-0.03873295899309481,6,0
A,MA60_1M13,滚动5年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M13,滚动5年窗口数,102.0,102.0,0.0,0,0
A,MA60_1M13,互不重叠5年块中位,0.6675158591306616,0.7024891483355105,-0.014613909385849944,3,0
A,MA60_1M13,滚动10年年化中位,0.5124504574813802,0.5134375159062935,0.0038178666162117514,8,0
A,MA60_1M13,滚动10年窗口数,42.0,42.0,0.0,0,0
A,MA60_1M13,逐年收益中位,0.5252979859632608,0.4910262277432145,0.029921578355753986,11,0
A,MA60_1M13,逐年为正比例,0.8090909090909091,0.7846153846153847,0.03125,7,0
A,MA60_1M13,逐年最差,-0.24942868799554851,-0.264039210307847,0.014980784218902254,11,0
A,MA60_1M13,完整自然年数,12.5,12.5,0.0,0,0
A,MA60_1M13,强平次数,0.0,0.0,0.0,0,0
A,MA60_1M13,最低担保比例,1.9148367159254038,1.883872818326442,0.030803608411365424,11,0
A,MA60_1M13,最低股票同跌缓冲,0.321090937183935,0.3099321847174408,0.011100047634179544,11,0
A,MA60_1M13,最低总资产冲击缓冲,0.321090937183935,0.3099321847174409,0.011100047634179488,11,0
A,MA60_1M13,rf覆盖率,1.0,1.0,0.0,0,0
A,MA60_1M13,年化_交易日口径,0.541039640446146,0.5504299832581293,-0.0006983587637601207,6,0
A,MA60_1M13,最低担保比例日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M13,最低股票同跌缓冲日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M13,滚动5年年化最差窗口末日,20190779.5,20190779.5,0.0,2,0
A,MA60_1M13,最大回撤起日,20151225.0,20180730.0,-29505.0,2,0
A,MA60_1M13,最大回撤止日,20160510.0,20190103.0,-29593.0,2,0
A,MA60_1M13,末次净值日,20260828.0,20260828.0,0.0,0,0
A,MA60_1M13,最低现金,0.0,-1.8189894035458565e-12,0.0,5,0
A,MA60_1M13,负现金日数,0.0,0.0,0.0,0,0
A,MA60_1M13,最低现金日,20140766.5,20155609.0,3.5,7,0
A,MA60_1M13,滚动5年窗口年化,,,-0.005902055199999978,6,0
A,MA60_1M14,年化,0.5351456519473817,0.5487056496624471,-0.012872702548043069,5,0
A,MA60_1M14,最大回撤,0.498860819812018,0.4995341892279412,-0.00045930203421534754,6,0
A,MA60_1M14,Sharpe,1.2104625325595237,1.257835977763889,-0.031787705990245274,4,0
A,MA60_1M14,Calmar,1.0470884398387725,1.0975302417468942,-0.024748083969661883,3,0
A,MA60_1M14,平均仓位,1.5083513004325724,1.5219268554674827,-0.0041304351596583855,2,0
A,MA60_1M14,年均换手,5.50301057168441,6.0066912945534625,-0.4070210891341066,2,0
A,MA60_1M14,持仓数中位,7.0,6.5,0.0,1,0
A,MA60_1M14,单票权重中位,0.6098814557766525,0.6067101592470738,0.00208064320525736,7,0
A,MA60_1M14,单票权重P90,0.7207725594241718,0.7269178763124164,-0.008191434461502,2,0
A,MA60_1M14,单票权重最大,0.9242766246314985,0.964940315268213,-0.03877209012295357,0,0
A,MA60_1M14,前三权重中位,1.3446564706082706,1.3571306465466026,-0.004383766668734745,7,0
A,MA60_1M14,单票超60%天数占比,0.5808195600268898,0.5649998476919234,0.011978095316138582,7,0
A,MA60_1M14,滚动3年年化中位,0.5203111803968086,0.5214764480063493,0.0010421596271754652,7,0
A,MA60_1M14,滚动3年回撤中位,0.3881735206127444,0.41762545996502254,-0.03265162572078861,2,0
A,MA60_1M14,滚动3年Calmar中位,1.2980978496639415,1.2418921323304777,-0.002730532361706617,7,0
A,MA60_1M14,滚动3年Sharpe中位,1.255060048587618,1.2640076530046813,-0.017024500492914596,3,0
A,MA60_1M14,滚动3年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M14,滚动5年年化中位,0.5652781546458434,0.5943104817682796,-0.022637054784879873,5,0
A,MA60_1M14,滚动5年年化P25,0.458571607361108,0.43258412502304133,0.014057280351457702,8,0
A,MA60_1M14,滚动5年年化最差,0.24934066604396543,0.2412865640166122,0.030602764756297862,10,0
A,MA60_1M14,滚动5年回撤中位,0.48348738084412984,0.49420065216000947,-0.0013708502470874406,5,0
A,MA60_1M14,滚动5年Calmar中位,1.2976157081706,1.2749771485617827,0.016223745434718384,8,0
A,MA60_1M14,滚动5年Sharpe中位,1.243105980779886,1.2945918571643549,-0.030823839145940335,5,0
A,MA60_1M14,滚动5年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M14,滚动5年窗口数,102.0,102.0,0.0,0,0
A,MA60_1M14,互不重叠5年块中位,0.6655217417857258,0.7024891483355105,-0.03817280300633902,3,0
A,MA60_1M14,滚动10年年化中位,0.5081697185604778,0.5134375159062935,-0.012492212696954996,5,0
A,MA60_1M14,滚动10年窗口数,42.0,42.0,0.0,0,0
A,MA60_1M14,逐年收益中位,0.4900326012852715,0.4910262277432145,-0.0007991841579539916,6,0
A,MA60_1M14,逐年为正比例,0.8,0.7846153846153847,0.0,3,0
A,MA60_1M14,逐年最差,-0.24686529993917777,-0.264039210307847,0.017773450020782122,11,0
A,MA60_1M14,完整自然年数,12.5,12.5,0.0,0,0
A,MA60_1M14,强平次数,0.0,0.0,0.0,0,0
A,MA60_1M14,最低担保比例,1.9328436814107888,1.883872818326442,0.03147299599960651,14,0
A,MA60_1M14,最低股票同跌缓冲,0.3274158130653728,0.3099321847174408,0.011348472799317583,14,0
A,MA60_1M14,最低总资产冲击缓冲,0.32741581306537293,0.3099321847174409,0.01134847279931761,14,0
A,MA60_1M14,rf覆盖率,1.0,1.0,0.0,0,0
A,MA60_1M14,年化_交易日口径,0.536804834451295,0.5504299832581293,-0.01293511611617737,5,0
A,MA60_1M14,最低担保比例日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M14,最低股票同跌缓冲日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M14,滚动5年年化最差窗口末日,20181228.0,20190779.5,0.0,1,0
A,MA60_1M14,最大回撤起日,20180730.0,20180730.0,0.0,3,0
A,MA60_1M14,最大回撤止日,20190103.0,20190103.0,0.0,3,0
A,MA60_1M14,末次净值日,20260828.0,20260828.0,0.0,0,0
A,MA60_1M14,最低现金,0.0,-1.8189894035458565e-12,1.8189894035458565e-12,7,0
A,MA60_1M14,负现金日数,0.0,0.0,0.0,0,0
A,MA60_1M14,最低现金日,20130816.0,20155609.0,-293.5,5,0
A,MA60_1M14,滚动5年窗口年化,,,-0.02136264824999995,4,0
A,MA60_1M15,年化,0.5419857170296076,0.5487056496624471,-0.010247485129258438,4,0
A,MA60_1M15,最大回撤,0.49518115971619026,0.4995341892279412,-0.0011234774602683073,5,0
A,MA60_1M15,Sharpe,1.228667823969349,1.257835977763889,-0.0298803908175187,3,0
A,MA60_1M15,Calmar,1.065329267886893,1.0975302417468942,-0.03135622046375408,4,0
A,MA60_1M15,平均仓位,1.5129493588463934,1.5219268554674827,-0.0027537649859841196,6,0
A,MA60_1M15,年均换手,5.392508011162642,6.0066912945534625,-0.5978343772232249,3,0
A,MA60_1M15,持仓数中位,6.0,6.5,0.0,0,0
A,MA60_1M15,单票权重中位,0.6083474110803584,0.6067101592470738,-0.0008695223132728636,6,0
A,MA60_1M15,单票权重P90,0.7204361527922483,0.7269178763124164,-0.008236891235590349,2,0
A,MA60_1M15,单票权重最大,0.9231886790740379,0.964940315268213,-0.03886658846571933,0,0
A,MA60_1M15,前三权重中位,1.348524894120362,1.3571306465466026,-0.00277763985797419,6,0
A,MA60_1M15,单票超60%天数占比,0.5646627718524069,0.5649998476919234,-0.020911526462404406,4,0
A,MA60_1M15,滚动3年年化中位,0.5140011816421075,0.5214764480063493,-0.00020265918964101903,7,0
A,MA60_1M15,滚动3年回撤中位,0.3881735206127444,0.41762545996502254,-0.02658369136149591,2,0
A,MA60_1M15,滚动3年Calmar中位,1.296635121601636,1.2418921323304777,0.059653664276454244,9,0
A,MA60_1M15,滚动3年Sharpe中位,1.2476565517510356,1.2640076530046813,-0.01278112694377509,5,0
A,MA60_1M15,滚动3年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M15,滚动5年年化中位,0.5810775823660648,0.5943104817682796,-0.02194638150206285,4,0
A,MA60_1M15,滚动5年年化P25,0.45587195050972884,0.43258412502304133,0.012951899115012377,8,0
A,MA60_1M15,滚动5年年化最差,0.2470708128525324,0.2412865640166122,0.030632084603485432,10,0
A,MA60_1M15,滚动5年回撤中位,0.47151954071787,0.49420065216000947,-0.0025386425371345944,4,0
A,MA60_1M15,滚动5年Calmar中位,1.290446045844205,1.2749771485617827,0.00688471509558275,8,0
A,MA60_1M15,滚动5年Sharpe中位,1.2511113355822399,1.2945918571643549,-0.016934566401198392,3,0
A,MA60_1M15,滚动5年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M15,滚动5年窗口数,102.0,102.0,0.0,0,0
A,MA60_1M15,互不重叠5年块中位,0.6563259631233438,0.7024891483355105,-0.038652332901268516,2,0
A,MA60_1M15,滚动10年年化中位,0.5074477842095617,0.5134375159062935,-0.005660231453338493,5,0
A,MA60_1M15,滚动10年窗口数,42.0,42.0,0.0,0,0
A,MA60_1M15,逐年收益中位,0.49574813772630955,0.4910262277432145,-0.0010447643198976952,6,0
A,MA60_1M15,逐年为正比例,0.8,0.7846153846153847,0.0,1,0
A,MA60_1M15,逐年最差,-0.24288965435778886,-0.264039210307847,0.018260429675733436,11,0
A,MA60_1M15,完整自然年数,12.5,12.5,0.0,0,0
A,MA60_1M15,强平次数,0.0,0.0,0.0,0,0
A,MA60_1M15,最低担保比例,1.933865044770286,1.883872818326442,0.039774597734511974,14,0
A,MA60_1M15,最低股票同跌缓冲,0.3277710664536999,0.3099321847174408,0.01425522872972848,14,0
A,MA60_1M15,最低总资产冲击缓冲,0.32777106645369997,0.3099321847174409,0.014255228729728564,14,0
A,MA60_1M15,rf覆盖率,1.0,1.0,0.0,0,0
A,MA60_1M15,年化_交易日口径,0.5436851920482522,0.5504299832581293,-0.010298390219730669,4,0
A,MA60_1M15,最低担保比例日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M15,最低股票同跌缓冲日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M15,滚动5年年化最差窗口末日,20190779.5,20190779.5,0.0,1,0
A,MA60_1M15,最大回撤起日,20180730.0,20180730.0,0.0,3,0
A,MA60_1M15,最大回撤止日,20190103.0,20190103.0,0.0,3,0
A,MA60_1M15,末次净值日,20260828.0,20260828.0,0.0,0,0
A,MA60_1M15,最低现金,0.0,-1.8189894035458565e-12,0.0,5,0
A,MA60_1M15,负现金日数,0.0,0.0,0.0,0,0
A,MA60_1M15,最低现金日,20145760.0,20155609.0,0.5,7,0
A,MA60_1M15,滚动5年窗口年化,,,-0.017959453650000012,3,0
A,MA60_1M16,年化,0.533193781612697,0.5487056496624471,-0.011499261831371732,3,0
A,MA60_1M16,最大回撤,0.49652286285782676,0.4995341892279412,0.0008311568954302295,9,0
A,MA60_1M16,Sharpe,1.2273283932794277,1.257835977763889,-0.023585234735234883,3,0
A,MA60_1M16,Calmar,1.0499331480807679,1.0975302417468942,-0.028719968675563756,4,0
A,MA60_1M16,平均仓位,1.515338901047934,1.5219268554674827,-0.0023310900598725315,4,0
A,MA60_1M16,年均换手,5.356867713624741,6.0066912945534625,-0.6105681977130488,1,0
A,MA60_1M16,持仓数中位,6.5,6.5,0.0,0,0
A,MA60_1M16,单票权重中位,0.6066247939497296,0.6067101592470738,-0.002029863477295446,5,0
A,MA60_1M16,单票权重P90,0.7179794267128365,0.7269178763124164,-0.008178265384509498,2,0
A,MA60_1M16,单票权重最大,0.9248542925973018,0.964940315268213,-0.039583765285863215,0,0
A,MA60_1M16,前三权重中位,1.3120387109177796,1.3571306465466026,-0.03680171423157197,3,0
A,MA60_1M16,单票超60%天数占比,0.55790490724504,0.5649998476919234,-0.025160744061074602,5,0
A,MA60_1M16,滚动3年年化中位,0.5060247078816422,0.5214764480063493,-0.004975119378292647,5,0
A,MA60_1M16,滚动3年回撤中位,0.3770808852690237,0.41762545996502254,-0.033959824903930236,2,0
A,MA60_1M16,滚动3年Calmar中位,1.3056284998209242,1.2418921323304777,0.05523803238645264,12,0
A,MA60_1M16,滚动3年Sharpe中位,1.2559637940566275,1.2640076530046813,-0.009523790981910585,3,0
A,MA60_1M16,滚动3年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M16,滚动5年年化中位,0.5647193244243489,0.5943104817682796,-0.012681583768573423,3,0
A,MA60_1M16,滚动5年年化P25,0.4447880595080178,0.43258412502304133,0.007503885006919786,8,0
A,MA60_1M16,滚动5年年化最差,0.2370147345096123,0.2412865640166122,0.02485774688064124,11,0
A,MA60_1M16,滚动5年回撤中位,0.4731860806410423,0.49420065216000947,-0.004426513362016771,7,0
A,MA60_1M16,滚动5年Calmar中位,1.2624515231592115,1.2749771485617827,-0.003611112025083907,6,0
A,MA60_1M16,滚动5年Sharpe中位,1.255773472037006,1.2945918571643549,-0.00996771757383208,4,0
A,MA60_1M16,滚动5年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M16,滚动5年窗口数,102.0,102.0,0.0,0,0
A,MA60_1M16,互不重叠5年块中位,0.6494652033326698,0.7024891483355105,-0.039431061142991664,2,0
A,MA60_1M16,滚动10年年化中位,0.5007680678469326,0.5134375159062935,-0.011220461117732006,4,0
A,MA60_1M16,滚动10年窗口数,42.0,42.0,0.0,0,0
A,MA60_1M16,逐年收益中位,0.49513775794733084,0.4910262277432145,0.0020584942034710396,7,0
A,MA60_1M16,逐年为正比例,0.8,0.7846153846153847,0.0,1,0
A,MA60_1M16,逐年最差,-0.24193547297535767,-0.264039210307847,0.023675747738126862,11,0
A,MA60_1M16,完整自然年数,12.5,12.5,0.0,0,0
A,MA60_1M16,强平次数,0.0,0.0,0.0,0,0
A,MA60_1M16,最低担保比例,1.9347827735584486,1.883872818326442,0.05081032266150742,14,0
A,MA60_1M16,最低股票同跌缓冲,0.3280899445361104,0.3099321847174408,0.018130597095518397,14,0
A,MA60_1M16,最低总资产冲击缓冲,0.3280899445361104,0.3099321847174409,0.01813059709551834,14,0
A,MA60_1M16,rf覆盖率,1.0,1.0,0.0,0,0
A,MA60_1M16,年化_交易日口径,0.5348595985885796,0.5504299832581293,-0.011552893076043236,3,0
A,MA60_1M16,最低担保比例日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M16,最低股票同跌缓冲日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M16,滚动5年年化最差窗口末日,20181228.0,20190779.5,0.0,1,0
A,MA60_1M16,最大回撤起日,20180730.0,20180730.0,0.0,3,0
A,MA60_1M16,最大回撤止日,20190103.0,20190103.0,0.0,3,0
A,MA60_1M16,末次净值日,20260828.0,20260828.0,0.0,0,0
A,MA60_1M16,最低现金,-1.6370904631912708e-11,-1.8189894035458565e-12,-1.1368683772161603e-13,5,0
A,MA60_1M16,负现金日数,0.0,0.0,0.0,0,0
A,MA60_1M16,最低现金日,20175466.5,20155609.0,4856.5,8,0
A,MA60_1M16,滚动5年窗口年化,,,-0.01578646265,3,0
A,MA60_1M17,年化,0.5315351741725024,0.5487056496624471,-0.011812610364440701,3,0
A,MA60_1M17,最大回撤,0.502250466134535,0.4995341892279412,0.004779298570752266,10,0
A,MA60_1M17,Sharpe,1.2429974302920401,1.257835977763889,-0.013288357399639072,4,0
A,MA60_1M17,Calmar,1.0564894624494638,1.0975302417468942,-0.04427098684801889,3,0
A,MA60_1M17,平均仓位,1.505024540326259,1.5219268554674827,-0.006727721696869082,1,0
A,MA60_1M17,年均换手,5.393617009815907,6.0066912945534625,-0.5867686506264831,3,0
A,MA60_1M17,持仓数中位,7.0,6.5,0.0,1,0
A,MA60_1M17,单票权重中位,0.6032645078955723,0.6067101592470738,-0.005239647216819576,5,0
A,MA60_1M17,单票权重P90,0.7182656200667717,0.7269178763124164,-0.010561666787925361,1,0
A,MA60_1M17,单票权重最大,0.9249331089312001,0.964940315268213,-0.038436449532052275,0,0
A,MA60_1M17,前三权重中位,1.282884837502956,1.3571306465466026,-0.08339948763149141,1,0
A,MA60_1M17,单票超60%天数占比,0.5212651599758329,0.5649998476919234,-0.06654835552061072,5,0
A,MA60_1M17,滚动3年年化中位,0.4926630691602869,0.5214764480063493,-0.004783235239593897,5,0
A,MA60_1M17,滚动3年回撤中位,0.387489833061799,0.41762545996502254,-0.02824239380631549,3,0
A,MA60_1M17,滚动3年Calmar中位,1.28122785884671,1.2418921323304777,0.030170304269267256,10,0
A,MA60_1M17,滚动3年Sharpe中位,1.2161941931653972,1.2640076530046813,-0.00557927969471228,4,0
A,MA60_1M17,滚动3年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M17,滚动5年年化中位,0.5621812054648786,0.5943104817682796,-0.009358359629909496,4,0
A,MA60_1M17,滚动5年年化P25,0.43808082157945594,0.43258412502304133,0.005386330530684602,10,0
A,MA60_1M17,滚动5年年化最差,0.22975657155476348,0.2412865640166122,0.017015804506668286,11,0
A,MA60_1M17,滚动5年回撤中位,0.4882873067120508,0.49420065216000947,0.0010567526896935187,8,0
A,MA60_1M17,滚动5年Calmar中位,1.223695365973759,1.2749771485617827,0.026823740668530438,9,0
A,MA60_1M17,滚动5年Sharpe中位,1.243105382432525,1.2945918571643549,0.0166522027685857,10,0
A,MA60_1M17,滚动5年为负的窗口占比,0.0,0.0,0.0,0,0
A,MA60_1M17,滚动5年窗口数,102.0,102.0,0.0,0,0
A,MA60_1M17,互不重叠5年块中位,0.6525284606320289,0.7024891483355105,-0.03584137662214654,0,0
A,MA60_1M17,滚动10年年化中位,0.49314263722415475,0.5134375159062935,-0.0062120514464708565,6,0
A,MA60_1M17,滚动10年窗口数,42.0,42.0,0.0,0,0
A,MA60_1M17,逐年收益中位,0.5337393523288202,0.4910262277432145,0.029497676305598575,10,0
A,MA60_1M17,逐年为正比例,0.8,0.7846153846153847,0.0,1,0
A,MA60_1M17,逐年最差,-0.2522478375942486,-0.264039210307847,0.013077120352452065,9,0
A,MA60_1M17,完整自然年数,12.5,12.5,0.0,0,0
A,MA60_1M17,强平次数,0.0,0.0,0.0,0,0
A,MA60_1M17,最低担保比例,1.937373042734282,1.883872818326442,0.053335373766488336,13,0
A,MA60_1M17,最低股票同跌缓冲,0.3289882886634098,0.3099321847174408,0.018997390183914636,13,0
A,MA60_1M17,最低总资产冲击缓冲,0.3289882886634098,0.3099321847174409,0.018997390183914553,13,0
A,MA60_1M17,rf覆盖率,1.0,1.0,0.0,0,0
A,MA60_1M17,年化_交易日口径,0.5329603947120525,0.5504299832581293,-0.011853410500492711,3,0
A,MA60_1M17,最低担保比例日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M17,最低股票同跌缓冲日,20200323.0,20200323.0,0.0,0,0
A,MA60_1M17,滚动5年年化最差窗口末日,20190779.5,20190779.5,0.0,2,0
A,MA60_1M17,最大回撤起日,20180730.0,20180730.0,0.0,3,0
A,MA60_1M17,最大回撤止日,20190103.0,20190103.0,0.0,3,0
A,MA60_1M17,末次净值日,20260828.0,20260828.0,0.0,0,0
A,MA60_1M17,最低现金,0.0,-1.8189894035458565e-12,1.8189894035458565e-12,7,0
A,MA60_1M17,负现金日数,0.0,0.0,0.0,0,0
A,MA60_1M17,最低现金日,20125861.5,20155609.0,-293.5,5,0
A,MA60_1M17,滚动5年窗口年化,,,0.0027047763499999933,8,0
A,MA60_1M18,年化,0.5111152765605369,0.5487056496624471,-0.009886112380254497,2,0
A,MA60_1M18,最大回撤,0.5023424688989858,0.4995341892279412,0.004700471279234286,10,0
A,MA60_1M18,Sharpe,1.2185915687531652,1.257835977763889,-0.01026281689924935,3,0
A,MA60_1M18,Calmar,1.0213180441077152,1.0975302417468942,-0.03791048956590787,2,0
A,MA60_1M18,平均仓位,1.5057763857794393,1.5219268554674827,-0.008511663997889496,1,0
A,MA60_1M18,年均换手,4.9310867590595295,6.0066912945534625,-1.0443069822811868,0,0
A,MA60_1M18,持仓数中位,7.0,6.5,0.0,1,0
A,MA60_1M18,单票权重中位,0.6017556510473812,0.6067101592470738,-0.007070976467771828,5,0
A,MA60_1M18,单票权重P90,0.718637210898005,0.7269178763124164,-0.008755584595712018,2,0
A,MA60_1M18,单票权重最大,0.9250329877913832,0.964940315268213,-0.038206502789998265,0,0
A,MA60_1M18,前三权重中位,1.2857400523329134,1.3571306465466026,-0.0882898901255218,3,0
A,MA60_1M18,单票超60%天数占比,0.5117387645518767,0.5649998476919234,-0.07198876234344873,4,0
