start,tag,elapsed_seconds,策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
2015-01-01,2015-01-01,16.828665387816727,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2015-01-01,8515486.63127599,m3,2015-01-05,2017-12-29,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.26561141851942494,0.5867947832606921,-0.1529320789478824,1.647705010210534,0.6666666666666666,3,1.838495543758663,0.4189449224052568,0.41588964498196646,0.3376541604923805,0.44903678999297114,2015-12-25~2016-05-30,2015-12-25,2016-05-30,0.9329857413505354,1.1060643480481334,1.0,0,2.162269165676457,2016-12-23,0.39877975386413084,2016-12-23,0.3987797538641309,2016-12-23,0.0,2015-01-07,0,1.3597598086057072,57,10,7,0.6270731889892064,0.6804116076604676,0.7561691950762691,1.2803212392994248,1.4962868996047929,1.5958996791984479,0.5800865800865801,0.0,0.45614035087719296,5.733416553082955,149.33333333333334,470,293,5.592474960738992,000651/601088/600585/002714/601009,1.2760906508920837,0.7930506643098825,32179.53250719997,0.010726510835733323,3.47%（同期超额 +38.43%）
2015-04-01,2015-04-01,17.49512329371646,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2015-04-01,9736552.374253081,m3,2015-04-01,2018-03-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.7762187952831765,0.7762187952831765,-0.13865003317004598,1.691087623736399,0.5,2,2.24551745808436,0.4814964176296832,0.47898442927497875,0.3192756728661809,0.4472418386625643,2015-12-25~2016-05-30,2015-12-25,2016-05-30,1.0765907301283666,1.2854659726565656,1.0,0,2.1657852759573686,2016-12-23,0.39975582324275194,2016-12-23,0.39975582324275194,2016-12-23,0.0,2015-04-08,0,1.2913850812110736,52,10,6,0.624308062607391,0.6790659899073473,0.7562877136675317,1.328356262039212,1.501586520029306,1.5822689084321222,0.607094133697135,0.0,0.40384615384615385,9.727524153936018,159.73076923076923,448,348,6.091235294031878,000651/601088/600585/002714/601009,1.4496314433319388,0.8417886769093975,32661.18070199997,0.01088706023399999,-1.86%（同期超额 +50.01%）
2015-07-01,2015-07-01,16.76213202998042,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2015-07-01,8797568.277467517,m3,2015-07-01,2018-06-29,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.7461095486052671,0.7461095486052671,-0.15580719574200474,1.6480262929525389,0.5,2,1.9325227591558392,0.4321755951774875,0.4313542453414301,0.3194576142256662,0.4515176080436847,2015-12-25~2016-05-30,2015-12-25,2016-05-30,0.9571622179918932,1.1817127330108481,1.0,0,2.162157531412785,2016-12-23,0.39874871228713793,2016-12-23,0.39874871228713793,2016-12-23,0.0,2015-11-10,0,1.2859140840724597,44,9.0,6.0,0.6313225291939875,0.6821445058253103,0.7566920870077888,1.3134439423950022,1.5061534657661577,1.5960734135645973,0.6804281345565749,0.0,0.36363636363636365,11.659064645778933,176.20454545454547,396,179,5.400985246444058,000651/601088/600585/002714/601009,1.3861168833616797,0.860101055885473,31944.619221599998,0.0106482064072,-6.20%（同期超额 +49.42%）
2015-10-01,2015-10-01,16.25613985490054,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2015-10-01,8927422.798871245,m3,2015-10-08,2018-09-28,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.7461095486052671,0.7461095486052671,-0.15580719574200474,1.6480262929525389,0.5,2,1.9758075996237485,0.4430640534163792,0.4383622712681756,0.3469241029348915,0.4515176080436847,2015-12-25~2016-05-30,2015-12-25,2016-05-30,0.9812774640972859,1.1291479139177272,1.0,0,2.162157531412785,2016-12-23,0.39874871228713793,2016-12-23,0.39874871228713793,2016-12-23,0.0,2015-11-10,0,1.420792211126402,44,9.0,5.0,0.6360689217142605,0.6914769814643331,0.7566920870077888,1.3332852945656257,1.548322134331435,1.8038676467432389,0.7089136490250696,0.0,0.3409090909090909,10.352027769722646,186.22727272727272,404,180,5.046058379388662,000651/600585/601088/002714/601009,1.4623527055362793,0.87250511603246,34152.02004919999,0.011384006683066664,1.43%（同期超额 +42.87%）
2016-01-01,2016-01-01,14.927387861069292,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2016-01-01,8083245.945083682,m3,2016-01-04,2018-12-28,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.1815433353294278,0.5163606279771101,-0.06098487782075113,1.4285234264226538,0.6666666666666666,3,1.6944153150278942,0.3943685188492252,0.3921449928924263,0.340159687872919,0.313945899959426,2018-06-12~2018-12-26,2018-06-12,2018-12-26,1.2561671259289988,1.0459381254472204,1.0,0,2.246360510490048,2017-12-15,0.42128612307362795,2017-12-15,0.4212861230736279,2017-12-15,0.0,2016-03-23,0,1.3995882064407317,38,10,4,0.6115664126768898,0.7108703598439293,0.7409259493916143,1.3965079241140255,1.6221660856493618,1.7617149457635404,0.5598845598845599,0.0,0.39473684210526316,11.225684862319126,212.68421052631578,382,153,3.825823649360675,000338/601088/600309/600690/600585,1.1021491875886242,0.8148794120899849,33304.67742559997,0.011101559141866656,-4.64%（同期超额 +44.08%）
2016-04-01,2016-04-01,14.92223292728886,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2016-04-01,15065799.603148226,m3,2016-04-01,2019-03-29,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.6835028993372575,0.6835028993372575,-0.06108880934141658,1.4280946080159316,0.5,2,4.021933201049409,0.7156390505750772,0.7149983583892314,0.3595058421416884,0.3381328159887864,2018-06-12~2019-01-03,2018-06-12,2019-01-03,2.116443647985974,1.5885982978409754,1.0,0,2.246327634701716,2017-12-15,0.4212776533942148,2017-12-15,0.42127765339421486,2017-12-15,0.0,2016-04-06,0,1.5106033471455553,41,9,4,0.6289860513099348,0.7145554914479136,0.7520874839118702,1.4032220025666748,1.6549243569095493,1.7900997922689519,0.6090534979423868,0.0,0.4878048780487805,24.488937459353036,194.6829268292683,387,144,3.58556230708771,000338/601088/600585/600309/000651,1.6029436785723576,0.8313490358870261,41138.165964,0.013712721988,6.34%（同期超额 +65.22%）
2016-07-01,2016-07-01,14.935739121865481,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2016-07-01,14509641.91279249,m3,2016-07-01,2019-06-28,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.6136639409921916,0.6136639409921916,-0.10381356940219255,1.3311414513865758,0.5,2,3.8365473042641636,0.6941897889337934,0.6947962173460833,0.39394308538201833,0.3686099894021201,2018-06-12~2019-01-03,2018-06-12,2019-01-03,1.8832636360717159,1.451674304845728,1.0,0,2.075977160159175,2019-01-03,0.3737888715980271,2019-01-03,0.3737888715980272,2019-01-03,0.0,2016-07-05,0,1.5548650215878768,22,7.0,6.0,0.643610334152003,0.728202495338436,0.7883797443285318,1.4037155167140667,1.6270068291367767,1.806409288805845,0.6675824175824175,0.0,0.8181818181818182,8.593439142490155,350.5,277,108,2.5359662444701345,000338/601088/600585/601225/002714,1.674448719048507,0.8826761180766696,32774.56463000001,0.01092485487666667,6.67%（同期超额 +62.75%）
2016-10-01,2016-10-01,14.731441489886492,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2016-10-01,12688341.754382351,m3,2016-10-10,2019-09-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.6858384553064942,0.6858384553064942,-0.051006808916863045,1.4226837195298514,0.5,2,3.229447251460784,0.6249109887696018,0.6193217636023123,0.3843881093832521,0.3132482091767531,2018-06-12~2019-01-03,2018-06-12,2019-01-03,1.9949387433432706,1.3591977508833424,1.0,0,2.2087155510632006,2019-05-09,0.4114226255281156,2019-05-09,0.4114226255281156,2019-05-09,-5.820766091346741e-11,2018-08-29,0,1.507724367274532,25,6,4,0.6359686111257327,0.6960411356226384,0.7248164440306577,1.4649697187284878,1.666801094766169,1.772811218353373,0.654320987654321,0.0,0.36,18.546852140992513,231.56,267,95,2.879178144914476,000338/000651/601088/600585/002714,1.7220636867125911,0.9507591181680657,35470.88386,0.011823627953333334,5.06%（同期超额 +57.43%）
2017-01-01,2017-01-01,14.898990387097001,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2017-01-01,18336818.553135656,m3,2017-01-03,2019-12-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,1.2963018208039987,1.0889457544840122,-0.14588129077445144,2.1164167334224895,0.6666666666666666,3,5.112272851045218,0.8321774555293868,0.8298946322235459,0.40395947759040524,0.4233788931733965,2018-06-12~2019-01-03,2018-06-12,2019-01-03,1.965561979936882,1.6149939658042327,1.0,0,1.9482727236126958,2019-01-03,0.3327422879537107,2019-01-03,0.33274228795371064,2019-01-03,0.0,2017-01-25,0,1.527119772081901,18,5.0,4.0,0.6073344779803831,0.7584470335826831,0.8632002217980522,1.45012069682282,1.8056307548608916,2.054548944727879,0.5205479452054794,0.0,0.6111111111111112,50.35345146265294,321.5,249,97,2.274783940760282,000338/600585/000651/002714/600309,1.9893037228180899,0.936965462996077,34930.475940000004,0.011643491980000002,7.04%（同期超额 +76.17%）
2017-04-01,2017-04-01,14.917367633897811,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2017-04-01,8580808.095068637,m3,2017-04-05,2020-03-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.9964608198537093,0.9964608198537093,-0.06982885633699631,2.0627504960444147,0.5,2,1.8602693650228792,0.42166742887810993,0.4208638169420489,0.4388636780610507,0.42366588362000523,2020-01-03~2020-03-23,2020-01-03,2020-03-23,0.9952829462575095,0.9440082825758908,1.0,0,1.8800941970903313,2020-03-23,0.3085452835225468,2020-03-23,0.30854528352254684,2020-03-23,0.0,2017-04-11,0,1.5422035944117578,22,6,5,0.6091854992876818,0.7325614212118272,0.7914379732790043,1.3803505661318622,1.6548344614105426,1.82171929094787,0.5541838134430727,0.0,0.36363636363636365,6.147628979733356,274.3181818181818,290,94,3.0032665062666446,000338/600585/000651/601088/002714,1.5590753650490599,0.9494040219331086,28074.896679999994,0.009358298893333332,1.71%（同期超额 +40.45%）
2017-07-01,2017-07-01,14.686069955118,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2017-07-01,9978762.279163882,m3,2017-07-03,2020-06-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.985107277269367,0.985107277269367,-0.16691733650149543,2.1371318910402293,0.5,2,2.326254093054627,0.4942487086456,0.4952063366012056,0.4751658264487902,0.43508719904885784,2020-01-03~2020-03-23,2020-01-03,2020-03-23,1.135976212874281,1.0151048998028727,1.0,0,1.8664853821202982,2020-03-23,0.30350378714285975,2020-03-23,0.30350378714285975,2020-03-23,0.0,2017-08-22,0,1.4937870924665198,24,4.0,3.0,0.6450280510836044,0.7617773346019976,0.8698772878484347,1.4916624567357801,1.8190382824709121,2.0780422588241403,0.6840659340659341,0.0,0.3333333333333333,8.66274316064414,180.125,236,74,2.835348770113086,600585/000338/002714/600309/000423,1.8132110566928406,0.9995549070154737,30741.641196000004,0.010247213732000002,4.49%（同期超额 +44.93%）
2017-10-01,2017-10-01,14.62644759984687,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2017-10-01,7501340.645807508,m3,2017-10-09,2020-09-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.861981947627088,0.861981947627088,-0.0954969704638966,1.8194608657180726,0.5,2,1.500446881935836,0.3606314828427666,0.3584261422999906,0.4646841042938286,0.4279616826349093,2020-01-03~2020-03-23,2020-01-03,2020-03-23,0.8426723640826939,0.8224117539425596,1.0,0,1.8681736874533017,2020-03-23,0.3041332244796988,2020-03-23,0.3041332244796988,2020-03-23,0.0,2017-10-24,0,1.433991718109764,44,4,2,0.6475345335137956,0.7239983568177941,0.7711189201817025,1.3526109240000928,1.5126949299657777,1.7865333678845594,0.6817558299039781,0.0,0.2727272727272727,7.198317584793542,111.81818181818181,352,88,4.316615948353275,000338/600585/600309/002128/000651,1.6282872876064893,0.9954391067889049,31356.741651999997,0.010452247217333331,5.77%（同期超额 +30.29%）
2018-01-01,2018-01-01,16.801992130931467,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2018-01-01,5183876.945866067,m3,2018-01-02,2020-12-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.19599784259320163,0.3462707658328923,-0.3372851625118597,1.1800996174173348,0.6666666666666666,3,0.7279589819553556,0.2003405154788911,0.20059003730566372,0.4348668606248506,0.49961405731167374,2020-01-03~2020-03-23,2020-01-03,2020-03-23,0.4009905496992709,0.5650138776453388,1.0,0,1.810138103712549,2020-03-23,0.28182275300777787,2020-03-23,0.2818227530077778,2020-03-23,0.0,2018-06-14,0,1.1895414883960256,54,6.0,3.0,0.5989435490369193,0.6546838121528816,0.6896081884900269,1.296762973619338,1.5227557436651695,1.7861518846936328,0.49203821656050956,0.0,0.24074074074074073,6.855234581880494,85.98148148148148,438,91,6.60968526291867,600309/000338/002128/000651/601088,1.0952896441804592,0.9762884652983694,26105.40118999999,0.008701800396666664,8.45%（同期超额 +11.59%）
2018-04-01,2018-04-01,13.911805552896112,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2018-04-01,6739285.295932899,m3,2018-04-02,2021-03-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.6817058753893261,0.6817058753893261,0.1839836489015929,1.1794281018770594,1.0,2,1.246428431977633,0.3102422983644997,0.31113180623742465,0.4668824967373915,0.501524227851707,2020-01-03~2020-03-23,2020-01-03,2020-03-23,0.6185988256109405,0.7469014930144001,1.0,0,1.8068643668421163,2020-03-23,0.28052153561917365,2020-03-23,0.2805215356191736,2020-03-23,0.0,2018-06-14,0,1.3151426284422836,53,6.0,3.0,0.6009408747741319,0.6533449589145237,0.6893549687636588,1.3138516231476765,1.5352083153847689,1.8000682944456907,0.5105740181268882,0.0,0.22641509433962265,10.275431479944517,96.9622641509434,450,99,6.487329545291671,000338/600309/002466/601088/000651,1.3155908404513033,0.950212476209922,29898.7787,0.009966259566666667,9.12%（同期超额 +21.90%）
2018-07-01,2018-07-01,15.51404043007642,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2018-07-01,7695149.943412678,m3,2018-07-02,2021-06-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.6753635362481156,0.6753635362481156,0.17004847791661737,1.1806785945796139,1.0,2,1.5650499811375593,0.3695674063581471,0.3706496240540773,0.4798260721212359,0.5011927659154376,2020-01-03~2020-03-23,2020-01-03,2020-03-23,0.7373757793234018,0.8332801662768919,1.0,0,1.8070554046978584,2020-03-23,0.28059759727324945,2020-03-23,0.2805975972732494,2020-03-23,0.0,2019-01-18,0,1.4183786006092174,50,6,4.0,0.6054922447146681,0.6617125480810389,0.6979421227239166,1.3447153571760033,1.6012587949363652,1.7970982076696278,0.5449189985272459,0.0,0.2,14.47333884821704,103.5,419,95,5.088624271185041,000338/600309/002466/601088/601225,1.3485954021555366,0.9124118679454011,31151.973459999983,0.010383991153333327,15.33%（同期超额 +21.63%）
2018-10-01,2018-10-01,16.79733270406723,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2018-10-01,14013784.674849097,m3,2018-10-08,2021-09-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.6952791849684422,0.6952791849684422,0.20907591399583247,1.181482455941052,1.0,2,3.6712615582830326,0.6777769534722871,0.6751859410546226,0.5295691320824631,0.5016023093425914,2020-01-03~2020-03-23,2020-01-03,2020-03-23,1.3512237500672457,1.183394049665115,1.0,0,1.8069778977587772,2020-03-23,0.280566739851987,2020-03-23,0.280566739851987,2020-03-23,0.0,2019-01-18,0,1.539595339436029,52,6,5.0,0.6107460437326534,0.6656447765174756,0.7474566436948775,1.3957982115262078,1.6367765026996808,1.799462065464505,0.6108726752503576,0.0,0.23076923076923078,21.113982413470985,116.1923076923077,424,100,4.329644400258513,000338/600309/002128/601088/601225,1.8319511516196105,0.863127538266184,39119.26512000001,0.013039755040000003,14.03%（同期超额 +53.74%）
2019-01-01,2019-01-01,14.037779475096613,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2019-01-01,13278268.433075745,m3,2019-01-02,2021-12-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.7178583516366956,0.6933650824372585,0.18147530982059346,1.1807615858544867,1.0,3,3.4260894776919146,0.6431776853188598,0.6441068390617775,0.5657017636785677,0.5017649395512842,2020-01-03~2020-03-23,2020-01-03,2020-03-23,1.2818306633660723,1.1103835932809456,1.0,0,1.80574887635354,2020-03-23,0.2800770821327214,2020-03-23,0.28007708213272153,2020-03-23,0.0,2019-01-18,0,1.678640690147178,41,6,6,0.6192848223100518,0.6726715020009031,0.7606879679346842,1.422529792958922,1.6410815490891721,1.8012609897543532,0.6721536351165981,0.0,0.2682926829268293,16.884316408024105,163.58536585365854,388,84,3.3800914868665846,000338/600309/002128/601088/002466,1.826390681129301,0.8808246623493897,36250.58822,0.012083529406666666,18.52%（同期超额 +45.79%）
2019-04-01,2019-04-01,15.990384897682816,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2019-04-01,14207699.298503973,m3,2019-04-01,2022-03-31,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.625571559423627,0.625571559423627,0.35853676249153366,0.8926063563557203,1.0,2,3.735899766167991,0.6799191037836154,0.681709483667911,0.5704385815576095,0.4423803106805573,2021-09-22~2021-11-16,2021-09-22,2021-11-16,1.5369560700783196,1.1455553546279669,1.0,0,1.8737764941719532,2020-03-23,0.30621394598372986,2020-03-23,0.30621394598372986,2020-03-23,0.0,2019-04-04,0,1.6854271641760101,53,5,5,0.616068207203549,0.67351816054946,0.8520873397313147,1.4988335490296962,1.6379300108615487,1.9240078896697805,0.6611796982167353,0.0,0.24528301886792453,28.641972272697103,110.16981132075472,411,99,3.4103431751941837,002128/600309/601088/600585/601225,1.8919481203343578,0.8660289649229043,33270.53755599998,0.011090179185333327,2.05%（同期超额 +65.95%）
2019-07-01,2019-07-01,13.610447719693184,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2019-07-01,6187221.275724159,m3,2019-07-01,2022-06-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.1348677270406421,0.1348677270406421,-0.2026616209077301,0.4723970749890143,0.5,2,1.062407091908053,0.2731021144405483,0.274156297497556,0.4925261460439012,0.455984506056366,2020-02-17~2020-03-23,2020-02-17,2020-03-23,0.5989284960633928,0.6790438129734573,1.0,0,1.9880698384249933,2020-03-17,0.34609943027459344,2020-03-17,0.34609943027459344,2020-03-17,0.0,2019-07-11,0,1.612568511199463,63,7.0,5.75,0.6205842792851348,0.7019860334179228,0.7527863620208307,1.346211885393687,1.4978076762580197,1.680370062215054,0.6263736263736264,0.0,0.2698412698412698,8.111598867876468,117.66666666666667,472,113,6.17368458124249,002128/601088/000338/601225/601328,1.3847723484611505,0.9878330573993338,30065.173109999992,0.010021724369999997,4.45%（同期超额 +22.86%）
2019-10-01,2019-10-01,16.531420461833477,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2019-10-01,6968626.2863604585,m3,2019-10-08,2022-09-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.15761784647347965,0.15761784647347965,-0.11258569073863445,0.42782138368559375,0.5,2,1.3228754287868196,0.3270207913326004,0.32589988576341056,0.5043079362313547,0.43200274505486513,2020-02-17~2020-03-23,2020-02-17,2020-03-23,0.7569877624066212,0.7546325120208172,1.0,0,2.0351072772309915,2020-09-10,0.36121303552665457,2020-09-10,0.3612130355266546,2020-09-10,0.0,2019-10-16,0,1.648197335260464,56,6.0,5.0,0.6211389393408151,0.7204109149579642,0.7837702499701883,1.3404225604899893,1.5700887852424885,1.770126480509091,0.614010989010989,0.0,0.21428571428571427,13.115459165827499,126.23214285714286,445,110,5.52634761812299,002128/601088/000338/601225/601328,1.3588778534163848,0.9747241315396034,35346.50567199998,0.011782168557333326,-0.29%（同期超额 +32.99%）
2020-01-01,2020-01-01,28.68308569677174,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_ca2_addma_swk20_cap0.6s_sp_gso_ebcap0.03r_c0.3h0.035_lot100_sig1_lrc3_2020-01-01,4674565.524281662,m3,2020-01-02,2022-12-30,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,,,nan,0,nan,nan,nan,nan,0,0.24510089176716043,0.19985933627521005,-0.18941523456348852,0.5438923516219583,0.6666666666666666,3,0.5581885080938873,0.15976022552558922,0.1602710320596994,0.4858463074732054,0.42094891917377986,2020-01-07~2020-03-19,2020-01-07,2020-03-19,0.37952401882670134,0.4890812560870928,1.0,0,2.145088594100042,2020-09-10,0.3939644247908527,2020-09-10,0.3939644247908527,2020-09-10,0.0,2020-01-07,0,1.6228704178590962,69,6,5.0,0.6447107866058702,0.728281755764588,0.7687655860948149,1.398317270023516,1.5887515898250577,1.7146656653099623,0.6918844566712518,0.0,0.21739130434782608,7.14740503966147,97.97101449275362,476,116,6.2496342931894935,002128/601088/601225/601328/600309,1.1917173012535294,0.9774697442949063,26323.611714000013,0.008774537238000004,-2.31%（同期超额 +18.29%）
