signal,H,N,days,dw_mean,dw_excess,mean,median,win,p_ge_2,p_ge_5,mean_excess,excess_win,mkt_mean,mfe_ge_2,mfe_ge_3,mfe_ge_5,mfe_ge_10,mfe_mean
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",10,20305,2231,0.0004782101896125823,-0.0014740918995812535,0.002397449454292655,0.001353621482849121,0.5043092834277272,0.42176803742920466,0.3077567101699089,0.0037351350765675306,0.48825412459985224,-0.0013376856222748756,0.8193055897562177,0.7471558729377,0.602462447672987,0.3292785028318148,0.08787606656551361
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",20,20305,2231,0.009571320377290249,0.003406694857403636,0.012724206782877445,0.0033251047134399414,0.5099236641221374,0.45176065008618566,0.36596897315932037,0.007839102298021317,0.48382171878847574,0.004885104484856129,0.8633341541492243,0.8140852006894853,0.711893622260527,0.4837232208815563,0.1313168704509735
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",60,20305,2231,0.019516589120030403,-0.0008428689907304943,0.04297168552875519,0.01403510570526123,0.5245506032996798,0.48835262250677175,0.43117458754001475,0.009776878170669079,0.4474759911351884,0.033194806426763535,0.8964786998276286,0.8693917754247722,0.809258803250431,0.6608224575227777,0.23839563131332397
three_up(n=3),3,29041,3636,-0.0005204048356972635,-0.0013456217711791396,0.0022685066796839237,-0.001566171646118164,0.47277986295237767,0.2799146034916153,0.12561550910781308,-0.00023030058946460485,0.4465410970696601,0.0024988073855638504,0.5876175062842188,0.4509486587927413,0.2711683481973761,0.08439792018181193,0.03936959058046341
three_up(n=3),5,29041,3636,-1.1455140338512138e-05,-0.0015757924411445856,0.002256673062220216,-0.001432657241821289,0.4810784752591164,0.3229227643676182,0.1671430047174684,-0.0005316002061590552,0.4448882614235047,0.002788273151963949,0.6724630694535312,0.5485003959918736,0.3665163045349678,0.13987121655590373,0.05126047506928444
three_up(n=3),10,29041,3636,0.003555990057066083,0.00038981594843789935,0.00722550367936492,0.0013298988342285156,0.505216762508178,0.39017251472056746,0.24823525360696946,0.0007728158961981535,0.44967459798216314,0.00645268801599741,0.766192624220929,0.6729107124410316,0.5129299955235701,0.25684377259736235,0.07597049325704575
three_up(n=3),20,29041,3636,0.007140835281461477,0.00020099295943509787,0.013658473268151283,0.0018917322158813477,0.5063186529389484,0.4264315967081023,0.3216831376330016,0.0005286626983433962,0.44144485382734755,0.01312981080263853,0.82800179057195,0.7600289246238077,0.6360318170861885,0.39881546778692195,0.11107562482357025
three_up(n=3),60,29041,3636,0.022531447932124138,0.0006438567070290446,0.033160217106342316,-0.0020492076873779297,0.49340587445335904,0.445990151854275,0.38390551289556146,0.0002733839792199433,0.42663820116387174,0.03288683295249939,0.8913604903412417,0.8503839399469715,0.7715299059949726,0.6061086050755828,0.2094055414199829
ma_pullback(ma=20),3,43002,4024,-0.0001593719789525494,-0.0012129716342315078,0.0002831814344972372,-0.0019379258155822754,0.4664899307008976,0.256778754476536,0.09943723547741966,-8.931947377277538e-05,0.4553276591786429,0.0003725009155459702,0.5122784986744803,0.3783079856750849,0.20533928654481187,0.05216036463420306,0.03153315931558609
ma_pullback(ma=20),5,43002,4024,-6.518517329823226e-05,-0.0017716543516144156,0.0005198666476644576,-0.00285986065864563,0.4661411097158272,0.2991488767964281,0.1446211804102135,-0.00037807764601893723,0.4488628435886703,0.0008979443227872252,0.6024603506813636,0.4768615413236594,0.2970559508860053,0.09929770708339147,0.042126040905714035
ma_pullback(ma=20),10,43002,4024,0.00043236627243459225,-0.0027404383290559053,0.0019212968181818724,-0.00292399525642395,0.4753732384540254,0.3525184875122087,0.21287381982233383,-0.0006166361854411662,0.4478163806334589,0.0025379329454153776,0.7061066927119669,0.6026231338077299,0.4379796288544719,0.19945583926329008,0.06273692846298218
ma_pullback(ma=20),20,43002,4024,0.003347893012687564,-0.003910738974809647,0.0068220035172998905,-0.00410151481628418,0.4771871075763918,0.38970280452072,0.27966141109715825,5.0258800911251456e-05,0.44609553044044464,0.006771744694560766,0.7823357053160318,0.7020603692851495,0.5666015534161202,0.32770568810752987,0.09315928816795349
ma_pullback(ma=20),60,43002,4024,0.020303945988416672,-0.00320951035246253,0.030988827347755432,0.0,0.4999069810706479,0.446374587228501,0.37542439886516904,0.0034358305856585503,0.4480489279568392,0.027552995830774307,0.8694479326542951,0.8212408725175573,0.7329891632947305,0.5464164457467094,0.1828393042087555
