signal,year,N,mean20,win20,excess20,excess_win20,days_with_signal
"golden_cross(fast=20,slow=60)",2008,1068,-0.050367411226034164,0.3258426966292135,-0.008618561550974846,0.37734082397003743,137
"golden_cross(fast=20,slow=60)",2009,990,0.08562962710857391,0.7646464646464647,0.0011039158562198281,0.4393939393939394,142
"golden_cross(fast=20,slow=60)",2010,1328,0.0035434337332844734,0.5481927710843374,-0.005407299846410751,0.4164156626506024,165
"golden_cross(fast=20,slow=60)",2011,1641,-0.0432165265083313,0.33577087141986595,-0.0009572008275426924,0.4509445460085314,201
"golden_cross(fast=20,slow=60)",2012,3117,-0.012691957876086235,0.4013474494706448,-0.005287377629429102,0.4135386589669554,216
"golden_cross(fast=20,slow=60)",2013,5406,0.0014814771711826324,0.49815020347761746,-0.004438154865056276,0.38013318534961155,219
"golden_cross(fast=20,slow=60)",2014,4000,0.040562234818935394,0.63875,0.008058052510023117,0.4745,237
"golden_cross(fast=20,slow=60)",2015,3044,0.12784774601459503,0.7821944809461235,0.002464650897309184,0.42575558475689884,168
"golden_cross(fast=20,slow=60)",2016,5194,-0.005317338742315769,0.441470927993839,-0.002177698304876685,0.44281863688871775,212
"golden_cross(fast=20,slow=60)",2017,5191,-0.006061234045773745,0.4267000577923329,-0.002454767469316721,0.4068580235022154,242
"golden_cross(fast=20,slow=60)",2018,6618,-0.040365174412727356,0.28709579933514656,-0.0010375144192948937,0.4394076760350559,243
"golden_cross(fast=20,slow=60)",2019,8694,0.03184150904417038,0.5196687370600414,-0.003796633332967758,0.38417299286864504,226
"golden_cross(fast=20,slow=60)",2020,8119,0.007841339334845543,0.46015519152605,-0.0034851753152906895,0.3840374430348565,243
"golden_cross(fast=20,slow=60)",2021,10077,0.02198665589094162,0.5005457973603255,0.005063811782747507,0.44576758956038504,243
"golden_cross(fast=20,slow=60)",2022,10209,-0.006276391912251711,0.4099324125771378,-0.006428109016269445,0.39171319424037615,242
"golden_cross(fast=20,slow=60)",2023,11787,-0.004295332822948694,0.41096122847204547,0.0028384693432599306,0.4613557308899635,242
"golden_cross(fast=20,slow=60)",2024,11387,0.030385933816432953,0.5267410204619303,-0.006258315872400999,0.39387020286291385,238
"golden_cross(fast=20,slow=60)",2025,12190,0.026809044182300568,0.5347005742411813,0.005282366182655096,0.4099261689909762,243
"golden_cross(fast=20,slow=60)",2026,6530,-0.014134716242551804,0.3814701378254211,-0.0036390849854797125,0.38192955589586525,143
three_up(n=3),2005,8051,-0.0015060324221849442,0.46789218730592474,-0.0023615530226379633,0.4389516830207428,234
three_up(n=3),2006,9373,0.06213471293449402,0.6314947188733596,0.0010633273050189018,0.42473060919662864,236
three_up(n=3),2007,13203,0.12359752506017685,0.75566159206241,-0.0013408501399680972,0.42429750814208894,233
three_up(n=3),2008,9828,-0.024479525163769722,0.4363044363044363,-0.0025474054273217916,0.4315221815221815,226
three_up(n=3),2009,16926,0.06352243572473526,0.6644215999054709,-0.0012211311841383576,0.42006380716058134,240
three_up(n=3),2010,13949,0.015231435187160969,0.542834611800129,-0.001671403180807829,0.42354290630152697,239
three_up(n=3),2011,11671,-0.012835772708058357,0.4228429440493531,-0.0011611650697886944,0.4323536971981835,242
three_up(n=3),2012,14777,0.00732311699539423,0.4937402720443933,8.524633449269459e-05,0.4433240847262638,240
three_up(n=3),2013,19693,0.009416179731488228,0.49723251916924793,-0.001228376873768866,0.4115675620778957,238
three_up(n=3),2014,20252,0.04111798480153084,0.6316413193758641,0.004060099367052317,0.44568437685166895,244
three_up(n=3),2015,22518,0.05891885980963707,0.6439293010036415,-0.0002504078147467226,0.4308109068300915,234
three_up(n=3),2016,14493,0.006279257591813803,0.48761471054992067,-0.00419757841154933,0.41854688470296003,238
three_up(n=3),2017,14754,-0.00573375029489398,0.45018300122000815,-0.0002898444654420018,0.43276399620441913,244
three_up(n=3),2018,16972,-0.03275622799992561,0.3329012491161914,-0.0012986918445676565,0.44708932359179826,243
three_up(n=3),2019,24239,0.03809849172830582,0.5717645117372829,-0.0051454100757837296,0.3757168200008251,244
three_up(n=3),2020,22647,0.008069094270467758,0.4589570362520422,-0.003625703975558281,0.38459840155428976,243
three_up(n=3),2021,24619,0.021096445620059967,0.5152118282627239,0.0021905777975916862,0.4332019984564767,243
three_up(n=3),2022,22240,0.0017762264469638467,0.47302158273381295,-0.004153599962592125,0.4214478417266187,242
three_up(n=3),2023,23082,-0.009411482140421867,0.4364006585217919,-0.005712494254112244,0.4156052335152933,242
three_up(n=3),2024,34193,0.013220898807048798,0.45076477641622553,-0.005070003215223551,0.3965139063551019,242
three_up(n=3),2025,31257,0.025109628215432167,0.5369677192308923,-0.007118484005331993,0.36890936430239624,243
three_up(n=3),2026,16972,-0.01528653409332037,0.4113834551025218,-0.009704631753265858,0.36901956163092153,143
