market_type,security_code,symbol,exchange,security_name,listed_company_name,industry,current_attention_class,current_quality_tier,current_quality_tier_label,current_strategy_tag,latest_report_date,latest_report_type,last_quality_review_date,queue_priority,queue_reasons,required_authoritative_sources,as_of,generated_at_utc
A_SHARE,301183,301183.SZ,SZSE,东田微,东田微,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301185,301185.SZ,SZSE,鸥玛软件,鸥玛软件,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301186,301186.SZ,SZSE,超达装备,超达装备,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301187,301187.SZ,SZSE,欧圣电气,欧圣电气,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301188,301188.SZ,SZSE,力诺药包,力诺药包,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301189,301189.SZ,SZSE,奥尼电子,奥尼电子,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301190,301190.SZ,SZSE,善水科技,善水科技,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301191,301191.SZ,SZSE,菲菱科思,菲菱科思,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301193,301193.SZ,SZSE,家联科技,家联科技,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301197,301197.SZ,SZSE,工大科雅,工大科雅,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301199,301199.SZ,SZSE,迈赫股份,迈赫股份,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301200,301200.SZ,SZSE,大族数控,大族数控,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301201,301201.SZ,SZSE,诚达药业,诚达药业,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301202,301202.SZ,SZSE,朗威股份,朗威股份,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301203,301203.SZ,SZSE,国泰环保,国泰环保,N 公共环保,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301205,301205.SZ,SZSE,联特科技,联特科技,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301206,301206.SZ,SZSE,三元生物,三元生物,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301207,301207.SZ,SZSE,华兰疫苗,华兰疫苗,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301208,301208.SZ,SZSE,中亦科技,中亦科技,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301209,301209.SZ,SZSE,联合化学,联合化学,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301210,301210.SZ,SZSE,金杨精密,金杨精密,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301211,301211.SZ,SZSE,亨迪药业,亨迪药业,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301213,301213.SZ,SZSE,观想科技,观想科技,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;high_gross_margin;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301215,301215.SZ,SZSE,中汽股份,中汽股份,M 科研服务,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301216,301216.SZ,SZSE,万凯新材,万凯新材,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301217,301217.SZ,SZSE,铜冠铜箔,铜冠铜箔,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301218,301218.SZ,SZSE,华是科技,华是科技,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301219,301219.SZ,SZSE,腾远钴业,腾远钴业,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301220,301220.SZ,SZSE,亚香股份,亚香股份,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301221,301221.SZ,SZSE,光庭信息,光庭信息,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301222,301222.SZ,SZSE,浙江恒威,浙江恒威,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301225,301225.SZ,SZSE,恒勃股份,恒勃股份,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301226,301226.SZ,SZSE,祥明智能,祥明智能,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301227,301227.SZ,SZSE,森鹰窗业,森鹰窗业,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301228,301228.SZ,SZSE,实朴检测,实朴检测,M 科研服务,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301229,301229.SZ,SZSE,纽泰格,纽泰格,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301231,301231.SZ,SZSE,荣信文化,荣信文化,R 文化传播,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;high_gross_margin;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301232,301232.SZ,SZSE,飞沃科技,飞沃科技,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301235,301235.SZ,SZSE,华康洁净,华康洁净,E 建筑业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301236,301236.SZ,SZSE,软通动力,软通动力,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301237,301237.SZ,SZSE,和顺科技,和顺科技,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-09,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301238,301238.SZ,SZSE,瑞泰新材,瑞泰新材,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301239,301239.SZ,SZSE,普瑞眼科,普瑞眼科,Q 卫生,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301246,301246.SZ,SZSE,宏源药业,宏源药业,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301248,301248.SZ,SZSE,杰创智能,杰创智能,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301251,301251.SZ,SZSE,威尔高,威尔高,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301252,301252.SZ,SZSE,同星科技,同星科技,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301255,301255.SZ,SZSE,通力科技,通力科技,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301256,301256.SZ,SZSE,华融化学,华融化学,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301257,301257.SZ,SZSE,普蕊斯,普蕊斯,M 科研服务,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301258,301258.SZ,SZSE,富士莱,富士莱,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301259,301259.SZ,SZSE,艾布鲁,艾布鲁,N 公共环保,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301260,301260.SZ,SZSE,格力博,格力博,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301261,301261.SZ,SZSE,恒工精密,恒工精密,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301262,301262.SZ,SZSE,海看股份,海看股份,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301263,301263.SZ,SZSE,泰恩康,泰恩康,F 批发零售,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301265,301265.SZ,SZSE,华新科技,华新科技,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301266,301266.SZ,SZSE,宇邦新材,宇邦新材,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301268,301268.SZ,SZSE,铭利达,铭利达,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301269,301269.SZ,SZSE,华大九天,华大九天,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301270,301270.SZ,SZSE,汉仪股份,汉仪股份,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301272,301272.SZ,SZSE,英华特,英华特,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301273,301273.SZ,SZSE,瑞晨环保,瑞晨环保,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301275,301275.SZ,SZSE,汉朔科技,汉朔科技,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301276,301276.SZ,SZSE,嘉曼服饰,嘉曼服饰,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301278,301278.SZ,SZSE,快可电子,快可电子,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301280,301280.SZ,SZSE,珠城科技,珠城科技,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301281,301281.SZ,SZSE,科源制药,科源制药,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301282,301282.SZ,SZSE,金禄电子,金禄电子,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301283,301283.SZ,SZSE,聚胶股份,聚胶股份,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301285,301285.SZ,SZSE,鸿日达,鸿日达,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301286,301286.SZ,SZSE,侨源股份,侨源股份,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301287,301287.SZ,SZSE,康力源,康力源,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301288,301288.SZ,SZSE,清研环境,清研环境,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301289,301289.SZ,SZSE,国缆检测,国缆检测,M 科研服务,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,301290,301290.SZ,SZSE,东星医疗,东星医疗,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
