security_code,security_name,report_date,notice_date,predict_finance_code,predict_finance,predict_type,predict_amt_lower,predict_amt_upper,add_amp_lower,add_amp_upper,preyear_same_period,is_latest,source,retrieved_at_utc
605122,四方新材,2026-06-30,2026-07-15,006,营业收入,略减,427700000,427700000,-20.82,-20.82,540192312.78,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605138,盛泰集团,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,预减,10000000,15000000,-63.86,-45.79,27670200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605138,盛泰集团,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预增,150000000,180000000,380.66,476.79,31207000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605151,西上海,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,扭亏,26700000,32300000,830.05,983.17,-3657300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605151,西上海,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,扭亏,28900000,35000000,507.4,593.4,-7093700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605158,华达新材,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,预减,16500000,24500000,-69.29,-54.41,53734100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605158,华达新材,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预减,25000000,36000000,-63.67,-47.69,68814700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605177,东亚药业,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,增亏,-130000000,-120000000,-262.31,-234.44,-35880900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605177,东亚药业,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,增亏,-120000000,-110000000,-296.98,-263.9,-30228300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605178,时空科技,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,减亏,-32000000,-26000000,51.72,60.77,-66274600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605178,时空科技,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,减亏,-33000000,-27000000,50.72,59.68,-66959000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605180,华生科技,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,预减,2700000,3750000,-87.18,-82.2,21063400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605180,华生科技,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,首亏,-3300000,-2250000,-114.43,-109.84,22871500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605199,ST葫芦娃,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,增亏,-130000000,-110000000,-592.17,-485.68,-18781600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605199,ST葫芦娃,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,首亏,-118000000,-98000000,-4996.67,-4166.73,2409800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605208,永茂泰,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,预增,77000000,88000000,336.75,399.15,17630100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605208,永茂泰,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预增,75000000,86000000,279.37,335.01,19769600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605218,伟时电子,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,首亏,-56300000,-48500000,-614.54,-543.25,10941900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605218,伟时电子,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,首亏,-55680000,-48000000,-385.82,-346.4,19480800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605228,神通科技,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,略增,80000000,85000000,30.23,38.37,61427900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605228,神通科技,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,略增,90000000,95000000,40.02,47.8,64278000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605255,天普股份,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,首亏,-16500000,-11000000,-246.04,-197.36,11298000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605255,天普股份,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,首亏,-15000000,-10000000,-242.92,-195.28,10495200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605286,同力天启,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,预减,21627300,21627300,-80.85,-80.85,112957300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605286,同力天启,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预减,20397000,20397000,-82.39,-82.39,115846300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605288,凯迪股份,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,首亏,-29000000,-29000000,-216.77,-216.77,24835600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605288,凯迪股份,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,首亏,-28000000,-28000000,-189.88,-189.88,31152800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605296,神农集团,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,首亏,-880000000,-720000000,-327.09,-285.8,387516400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605296,神农集团,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,首亏,-890000000,-730000000,-323.73,-283.51,397802600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605300,佳禾食品,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预增,27241800,39211500,119.11,215.39,12432800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605300,佳禾食品,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,预增,13051200,19001700,442.92,690.45,2403900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605333,沪光股份,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预减,52000000,59000000,-81.19,-78.66,276449000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605333,沪光股份,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,预减,32000000,40000000,-88.08,-85.1,268421300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605336,*ST帅电,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,增亏,-17000000,-13000000,-275.93,-187.48,-4522100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605336,*ST帅电,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,首亏,-13000000,-9000000,-494.19,-372.9,3297900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605339,南侨食品,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,首亏,-11482500,-7655000,-134.12,-122.75,33654100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605339,南侨食品,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预减,2075100,3112700,-94.23,-91.34,35960800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605366,宏柏新材,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,续亏,-47000000,-30000000,-44.19,7.97,-32596300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605366,宏柏新材,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,续亏,-33000000,-22000000,-24.03,17.31,-26605500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605378,野马电池,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,首亏,-13335500,-8890400,-143.54,-129.03,30626100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605378,野马电池,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,首亏,-16580400,-11053700,-168.03,-145.36,24370500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605398,新炬网络,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,首亏,-10000000,-6300000,-396.16,-286.58,3376500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605398,新炬网络,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,首亏,-8000000,-4200000,-209.59,-157.53,7300100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605399,晨光新材,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,增亏,-47000000,-32000000,-995.6,-645.94,-4289900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605399,晨光新材,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,增亏,-50000000,-35000000,-44.34,-1.04,-34641400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605555,德昌股份,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预减,35520000,35520000,-67.92,-67.92,110730000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605555,德昌股份,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,预减,26680000,26680000,-72.98,-72.98,98740000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605588,冠石科技,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,增亏,-75000000,-50000000,-252.8,-135.2,-21258300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605588,冠石科技,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,增亏,-52500000,-35000000,-331.06,-187.37,-12179400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605598,上海港湾,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,首亏,-32500000,-26000000,-148.62,-138.9,66840200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
605598,上海港湾,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,首亏,-32500000,-26000000,-148.57,-138.86,66908800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688231,隆达股份,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,预增,98233500,113346400,95,125,50376200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688231,隆达股份,2026-06-30,2026-07-15,006,营业收入,预增,1243289900,1450504900,50,75,828859900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688231,隆达股份,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预增,100782100,119347300,90,125,53043200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688328,深科达,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预增,64000000,64000000,210.62,210.62,20604200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688328,深科达,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,预增,62500000,62500000,220.15,220.15,19522100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688449,联芸科技,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,预增,54100000,54100000,54,54,35093400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688449,联芸科技,2026-06-30,2026-07-15,006,营业收入,略增,849690000,849690000,39,39,609721500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688449,联芸科技,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预增,517130000,517130000,821,821,56135000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688621,阳光诺和,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,首亏,-29943600,-14971800,-123.06,-111.53,129832800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688621,阳光诺和,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,首亏,-29940800,-14970400,-125.02,-112.51,119677000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900902,市北B股,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,减亏,-90000000,-60000000,36.78,57.85,-142355400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900902,市北B股,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,减亏,-75000000,-40000000,51.28,74.02,-153954600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900903,大众B股,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,增亏,-130000000,-87000000,-139.68,-60.4,-54239600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900903,大众B股,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,首亏,-210000000,-140000000,-376.11,-284.07,76056900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900910,海立B股,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预增,149000000,177000000,347,431,33350000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900910,海立B股,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,预增,138000000,165000000,507,626,22730000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900915,ST中路B,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,增亏,-20360400,-10180200,-145.04,-22.52,-8309100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900915,ST中路B,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,续亏,-13943700,-6971800,-63.85,18.08,-8510000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900918,耀皮B股,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预减,35800000,35800000,-59,-59,86366000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900918,耀皮B股,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,预减,25000000,25000000,-70,-70,82496100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900920,动力B股,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,扭亏,70000000,90000000,123.28,129.93,-300730000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900920,动力B股,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,扭亏,45000000,65000000,110.44,115.08,-431176500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900923,百联B股,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,续盈,150000000,225000000,-18.84,21.74,184822910.98,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900923,百联B股,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预增,730000000,1095000000,133.21,249.81,313024376.07,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900924,上工B股,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,减亏,-58000000,-45000000,16.59,35.29,-69535900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900924,上工B股,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,续亏,-98000000,-85000000,-7.99,6.33,-90745600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900928,临港B股,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,略增,320000000,380000000,6,26,302000000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900928,临港B股,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预增,500000000,600000000,51,82,331000000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900939,汇丽B,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预减,3000000,3500000,-92.87,-91.69,42104200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900939,汇丽B,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,略增,2600000,3000000,1.21,16.78,2569000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900941,东信B股,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,预增,23000000,23000000,786,786,2595900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900941,东信B股,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预增,320000000,320000000,142.58,142.58,131913500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900943,开开B股,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,略减,1920000,2880000,-36.18,-4.27,3008400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900943,开开B股,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预增,21460000,22420000,81.85,89.98,11801000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900948,伊泰B股,2026-06-30,2026-07-15,004,归属于上市公司股东的净利润,预增,4400000000,4400000000,80,80,2448000000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
900948,伊泰B股,2026-06-30,2026-07-15,005,扣除非经常性损益后的净利润,略增,2900000000,2900000000,24,24,2365000000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000032,深桑达A,2026-06-30,2026-07-14,005,扣除非经常性损益后的净利润,增亏,-283100000,-228100000,-149.99,-101.43,-113242400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000032,深桑达A,2026-06-30,2026-07-14,003,每股收益,增亏,-0.2001,-0.1589,,,-0.0857,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000032,深桑达A,2026-06-30,2026-07-14,004,归属于上市公司股东的净利润,增亏,-243100000,-193100000,-149.36,-98.07,-97489100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000037,深南电A,2026-06-30,2026-07-14,005,扣除非经常性损益后的净利润,扭亏,8000000,11000000,128.24,138.83,-28327000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000037,深南电A,2026-06-30,2026-07-14,004,归属于上市公司股东的净利润,扭亏,18000000,21000000,182.8,196.6,-21739500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000037,深南电A,2026-06-30,2026-07-14,003,每股收益,扭亏,0.0299,0.0348,,,-0.0361,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000048,京基智农,2026-06-30,2026-07-14,005,扣除非经常性损益后的净利润,首亏,-520000000,-400000000,-319.92,-269.17,236454400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000048,京基智农,2026-06-30,2026-07-14,004,归属于上市公司股东的净利润,首亏,-549000000,-429000000,-342.82,-289.74,226097600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000048,京基智农,2026-06-30,2026-07-14,003,每股收益,首亏,-1.0709,-0.8368,,,0.4292,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000049,德赛电池,2026-06-30,2026-07-14,003,每股收益,预增,0.5122,0.572,,,0.2536,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000049,德赛电池,2026-06-30,2026-07-14,005,扣除非经常性损益后的净利润,预增,165000000,185000000,148.59,178.73,66373600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000049,德赛电池,2026-06-30,2026-07-14,004,归属于上市公司股东的净利润,预增,197000000,220000000,101.96,125.54,97545300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000055,方大集团,2026-06-30,2026-07-14,005,扣除非经常性损益后的净利润,预增,43000000,51000000,198.95,254.57,14383500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000055,方大集团,2026-06-30,2026-07-14,004,归属于上市公司股东的净利润,预增,48000000,56000000,177.62,223.89,17289600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000055,方大集团,2026-06-30,2026-07-14,003,每股收益,预增,0.0447,0.0521,,,0.0161,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000100,TCL科技,2026-06-30,2026-07-14,004,归属于上市公司股东的净利润,预增,3700000000,3920000000,96,108,1883000000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000100,TCL科技,2026-06-30,2026-07-14,005,扣除非经常性损益后的净利润,预增,2920000000,3140000000,87,101,1559000000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000100,TCL科技,2026-06-30,2026-07-14,003,每股收益,预增,0.1779,0.1884,,,0.1014,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000151,中成股份,2026-06-30,2026-07-14,005,扣除非经常性损益后的净利润,扭亏,3700000,5550000,106.83,110.25,-54170000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000151,中成股份,2026-06-30,2026-07-14,003,每股收益,扭亏,0.0399,0.0598,,,-0.1442,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000151,中成股份,2026-06-30,2026-07-14,004,归属于上市公司股东的净利润,扭亏,14000000,21000000,127.67,141.51,-50590000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000155,川能动力,2026-06-30,2026-07-14,005,扣除非经常性损益后的净利润,预增,635000000,715000000,114.17,141.15,296495900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000155,川能动力,2026-06-30,2026-07-14,003,每股收益,预增,0.35,0.39,,,0.17,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000155,川能动力,2026-06-30,2026-07-14,004,归属于上市公司股东的净利润,预增,650000000,720000000,112.41,135.29,306005900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000421,南京公用,2026-06-30,2026-07-14,005,扣除非经常性损益后的净利润,预增,72000000,93000000,155.34,229.82,28197600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000421,南京公用,2026-06-30,2026-07-14,003,每股收益,预增,0.1306,0.1654,,,0.0543,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000421,南京公用,2026-06-30,2026-07-14,004,归属于上市公司股东的净利润,预增,75000000,95000000,139.75,203.68,31283000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000514,渝开发,2026-06-30,2026-07-14,004,归属于上市公司股东的净利润,首亏,-7000000,-3500000,-104,-102,193400000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000514,渝开发,2026-06-30,2026-07-14,003,每股收益,首亏,-0.0083,-0.0041,,,0.2292,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000514,渝开发,2026-06-30,2026-07-14,005,扣除非经常性损益后的净利润,扭亏,1600000,2400000,105,108,-31160000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000516,国际医学,2026-06-30,2026-07-14,005,扣除非经常性损益后的净利润,减亏,-64500000,-61500000,65.88,67.47,-189033800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000516,国际医学,2026-06-30,2026-07-14,006,营业收入,略减,2028000000,2033000000,-0.31,-0.06,2034307700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000516,国际医学,2026-06-30,2026-07-14,003,每股收益,减亏,-0.0295,-0.0281,,,-0.073,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000516,国际医学,2026-06-30,2026-07-14,004,归属于上市公司股东的净利润,减亏,-66000000,-63000000,59.99,61.81,-164961800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000519,中兵红箭,2026-06-30,2026-07-14,004,归属于上市公司股东的净利润,扭亏,30000000,45000000,173.69,210.54,-40710000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000519,中兵红箭,2026-06-30,2026-07-14,005,扣除非经常性损益后的净利润,扭亏,34000000,49000000,184.12,221.23,-40420000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000519,中兵红箭,2026-06-30,2026-07-14,003,每股收益,扭亏,0.0215,0.0323,,,-0.0292,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000536,华映科技,2026-06-30,2026-07-14,003,每股收益,减亏,-0.1685,-0.1576,,,-0.1723,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
