market,security_code,security_name,period,fiscal_year,notice_date,report_currency,revenue,operating_income,pretax,income_tax,interest_expense,ebit,tax_rate,tax_rate_observed,nopat,total_equity,parent_equity,minority_equity,interest_debt,cash_like,excess_cash,invested_capital,capex,dep_amort,cfo,shares,buybacks,dividends_paid,tags_used,source,period_type,report_label,evidence_url
US,AAPL,苹果,2013-09-28,2013,2013-10-30,USD,170910000000.0,48999000000.0,50155000000.0,13118000000.0,136000000.0,50291000000.0,0.261549,1,37137429309.141655,123549000000.0,123549000000.0,0.0,16960000000.0,14259000000.0,10840800000.0,129668200000.0,8165000000.0,5800000000.0,53666000000.0,931662000.0,22860000000.0,10528000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToAcquireProductiveAssets;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cash_invest=MarketableSecuritiesCurrent+AvailableForSaleSecuritiesDebtSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+DepreciationAndAmortization+DepreciationAmortizationAndAccretionNet+Depreciation;dividends_paid=PaymentsOfDividends+PaymentsOfDividendsCommonStock;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense+InterestExpenseDebt;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;st_debt=CommercialPaper;total_equity=StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2013，截至 2013-09-28）,
US,AAPL,苹果,2014-09-27,2014,2014-10-27,USD,182795000000.0,52503000000.0,53483000000.0,13973000000.0,384000000.0,53867000000.0,0.261261,1,39793675934.409065,111547000000.0,111547000000.0,0.0,35295000000.0,13844000000.0,10188100000.0,136653900000.0,9571000000.0,6900000000.0,59713000000.0,6122663000.0,45000000000.0,11031000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToAcquireProductiveAssets;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cash_invest=MarketableSecuritiesCurrent+AvailableForSaleSecuritiesDebtSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+DepreciationAndAmortization+DepreciationAmortizationAndAccretionNet+Depreciation;dividends_paid=PaymentsOfDividends+PaymentsOfDividendsCommonStock;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense+InterestExpenseDebt;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;st_debt=CommercialPaper;total_equity=StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2014，截至 2014-09-27）,
US,AAPL,苹果,2015-09-26,2015,2015-10-28,USD,233715000000.0,71230000000.0,72515000000.0,19121000000.0,733000000.0,73248000000.0,0.263683,1,53933720085.49955,119355000000.0,119355000000.0,0.0,64462000000.0,21120000000.0,16445700000.0,167371300000.0,11247000000.0,9200000000.0,81266000000.0,5793069000.0,35253000000.0,11431000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToAcquireProductiveAssets;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cash_invest=MarketableSecuritiesCurrent+AvailableForSaleSecuritiesDebtSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+DepreciationAndAmortization+DepreciationAmortizationAndAccretionNet+Depreciation;dividends_paid=PaymentsOfDividends+PaymentsOfDividendsCommonStock;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense+InterestExpenseDebt;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;st_debt=CommercialPaper;total_equity=StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2015，截至 2015-09-26）,
US,AAPL,苹果,2016-09-24,2016,2016-10-26,USD,215639000000.0,60024000000.0,61372000000.0,15685000000.0,1456000000.0,62828000000.0,0.255573,1,46770886332.52949,128249000000.0,128249000000.0,0.0,87032000000.0,20484000000.0,16171220000.0,199109780000.0,12734000000.0,8300000000.0,65824000000.0,5500281000.0,29722000000.0,11965000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToAcquireProductiveAssets;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cash_invest=MarketableSecuritiesCurrent+AvailableForSaleSecuritiesDebtSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+DepreciationAndAmortization+DepreciationAmortizationAndAccretionNet+Depreciation;dividends_paid=PaymentsOfDividends+PaymentsOfDividendsCommonStock;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense+InterestExpenseDebt;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;st_debt=CommercialPaper;total_equity=StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2016，截至 2016-09-24）,
US,AAPL,苹果,2017-09-30,2017,2017-11-03,USD,229234000000.0,61344000000.0,64089000000.0,15738000000.0,2323000000.0,66412000000.0,0.245565,1,50103553059.02729,134047000000.0,134047000000.0,0.0,115680000000.0,20289000000.0,15704320000.0,234022680000.0,12451000000.0,8200000000.0,63598000000.0,5251692000.0,32900000000.0,12769000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToAcquireProductiveAssets;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cash_invest=MarketableSecuritiesCurrent+AvailableForSaleSecuritiesDebtSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+DepreciationAndAmortization+DepreciationAmortizationAndAccretionNet+Depreciation;dividends_paid=PaymentsOfDividends+PaymentsOfDividendsCommonStock;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense+InterestExpenseDebt;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;st_debt=CommercialPaper;total_equity=StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2017，截至 2017-09-30）,
US,AAPL,苹果,2018-09-29,2018,2018-11-05,USD,265595000000.0,70898000000.0,72903000000.0,13372000000.0,3240000000.0,76143000000.0,0.183422,1,62176713345.12984,107147000000.0,107147000000.0,0.0,114483000000.0,66301000000.0,60989100000.0,160640900000.0,13313000000.0,10903000000.0,77434000000.0,5000109000.0,72738000000.0,13712000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToAcquireProductiveAssets;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cash_invest=MarketableSecuritiesCurrent+AvailableForSaleSecuritiesDebtSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+DepreciationAndAmortization+DepreciationAmortizationAndAccretionNet+Depreciation;dividends_paid=PaymentsOfDividends+PaymentsOfDividendsCommonStock;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense+InterestExpenseDebt;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;st_debt=CommercialPaper;total_equity=StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2018，截至 2018-09-29）,
US,AAPL,苹果,2019-09-28,2019,2019-10-31,USD,260174000000.0,63930000000.0,65737000000.0,10481000000.0,3576000000.0,69313000000.0,0.159438,1,58261848395.880554,90488000000.0,90488000000.0,0.0,108047000000.0,100557000000.0,95353520000.0,103181480000.0,10495000000.0,12547000000.0,69391000000.0,4648913000.0,66897000000.0,14119000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToAcquireProductiveAssets;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cash_invest=MarketableSecuritiesCurrent+AvailableForSaleSecuritiesDebtSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+DepreciationAndAmortization+DepreciationAmortizationAndAccretionNet+Depreciation;dividends_paid=PaymentsOfDividends+PaymentsOfDividendsCommonStock;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense+InterestExpenseDebt;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;st_debt=CommercialPaper;total_equity=StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2019，截至 2019-09-28）,
US,AAPL,苹果,2020-09-26,2020,2020-10-30,USD,274515000000.0,66288000000.0,67091000000.0,9680000000.0,2873000000.0,69964000000.0,0.144282,1,59869478827.26446,65339000000.0,65339000000.0,0.0,112436000000.0,90943000000.0,85452700000.0,92322300000.0,7309000000.0,11056000000.0,80674000000.0,17528214000.0,72358000000.0,14081000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToAcquireProductiveAssets;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cash_invest=MarketableSecuritiesCurrent+AvailableForSaleSecuritiesDebtSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+DepreciationAndAmortization+DepreciationAmortizationAndAccretionNet+Depreciation;dividends_paid=PaymentsOfDividends+PaymentsOfDividendsCommonStock;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense+InterestExpenseDebt;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;st_debt=CommercialPaper;total_equity=StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2020，截至 2020-09-26）,
US,AAPL,苹果,2021-09-25,2021,2021-10-29,USD,365817000000.0,108949000000.0,109207000000.0,14527000000.0,2645000000.0,111852000000.0,0.133023,1,96973155200.67395,63090000000.0,63090000000.0,0.0,124719000000.0,62639000000.0,55322660000.0,132486340000.0,11085000000.0,11284000000.0,104038000000.0,16864919000.0,85971000000.0,14467000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToAcquireProductiveAssets;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cash_invest=MarketableSecuritiesCurrent+AvailableForSaleSecuritiesDebtSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+DepreciationAndAmortization+DepreciationAmortizationAndAccretionNet+Depreciation;dividends_paid=PaymentsOfDividends+PaymentsOfDividendsCommonStock;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense+InterestExpenseDebt;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;st_debt=CommercialPaper;total_equity=StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2021，截至 2021-09-25）,
US,AAPL,苹果,2022-09-24,2022,2022-10-28,USD,394328000000.0,119437000000.0,119103000000.0,19300000000.0,2931000000.0,122034000000.0,0.162045,1,102259047228.02951,50672000000.0,50672000000.0,0.0,120069000000.0,48304000000.0,40417440000.0,130323560000.0,10708000000.0,11104000000.0,122151000000.0,16325819000.0,89402000000.0,14841000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToAcquireProductiveAssets;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cash_invest=MarketableSecuritiesCurrent+AvailableForSaleSecuritiesDebtSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+DepreciationAndAmortization+DepreciationAmortizationAndAccretionNet+Depreciation;dividends_paid=PaymentsOfDividends+PaymentsOfDividendsCommonStock;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense+InterestExpenseDebt;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;st_debt=CommercialPaper;total_equity=StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2022，截至 2022-09-24）,
US,AAPL,苹果,2023-09-30,2023,2023-11-03,USD,383285000000.0,114301000000.0,113736000000.0,16741000000.0,3933000000.0,117669000000.0,0.147192,1,100349094877.61131,62146000000.0,62146000000.0,0.0,111088000000.0,61555000000.0,53889300000.0,119344700000.0,10959000000.0,11519000000.0,110543000000.0,15812547000.0,77550000000.0,15025000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToAcquireProductiveAssets;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cash_invest=MarketableSecuritiesCurrent+AvailableForSaleSecuritiesDebtSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+DepreciationAndAmortization+DepreciationAmortizationAndAccretionNet+Depreciation;dividends_paid=PaymentsOfDividends+PaymentsOfDividendsCommonStock;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense+InterestExpenseDebt;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;st_debt=CommercialPaper;total_equity=StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2023，截至 2023-09-30）,
US,AAPL,苹果,2024-09-28,2024,2024-11-01,USD,391035000000.0,123216000000.0,123485000000.0,29749000000.0,0.0,123485000000.0,0.240912,1,93736000000.0,56950000000.0,56950000000.0,0.0,106629000000.0,65171000000.0,57350300000.0,106228700000.0,9447000000.0,11445000000.0,118254000000.0,15408095000.0,94949000000.0,15234000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToAcquireProductiveAssets;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cash_invest=MarketableSecuritiesCurrent+AvailableForSaleSecuritiesDebtSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+DepreciationAndAmortization+DepreciationAmortizationAndAccretionNet+Depreciation;dividends_paid=PaymentsOfDividends+PaymentsOfDividendsCommonStock;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense+InterestExpenseDebt;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;st_debt=CommercialPaper;total_equity=StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2024，截至 2024-09-28）,
US,AAPL,苹果,2025-09-27,2025,2025-10-31,USD,416161000000.0,133050000000.0,132729000000.0,20719000000.0,0.0,132729000000.0,0.1561,1,112010000000.0,73733000000.0,73733000000.0,0.0,98657000000.0,54697000000.0,46373780000.0,126016220000.0,12715000000.0,11698000000.0,111482000000.0,15004697000.0,90711000000.0,15421000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToAcquireProductiveAssets;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cash_invest=MarketableSecuritiesCurrent+AvailableForSaleSecuritiesDebtSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+DepreciationAndAmortization+DepreciationAmortizationAndAccretionNet+Depreciation;dividends_paid=PaymentsOfDividends+PaymentsOfDividendsCommonStock;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense+InterestExpenseDebt;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;st_debt=CommercialPaper;total_equity=StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2025，截至 2025-09-27）,
US,AAPL,苹果,2026-06-27,2026,2026-07-30,USD,466823000000.0,154859000000.0,155906000000.0,26976000000.0,0.0,155906000000.0,0.173027,1,128930000000.0,107520000000.0,107520000000.0,0.0,84344000000.0,62399000000.0,53062540000.0,138801460000.0,10041000000.0,13100000000.0,146724000000.0,14714676000.0,82226000000.0,15640000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue;cash_invest=MarketableSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities;dep_amort=DepreciationDepletionAndAmortization;dividends_paid=PaymentsOfDividends;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;minority_equity=;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest;revenue=RevenueFromContractWithCustomerExcludingAssessedTax;shares=WeightedAverageNumberOfDilutedSharesOutstanding;st_debt=CommercialPaper;total_equity=StockholdersEquity,SEC companyfacts 10-Q TTM,ttm,三季报（FY2026Q3）,https://www.apple.com/newsroom/2026/07/apple-reports-third-quarter-results/
US,DIS,迪士尼,2017-09-30,2017,2019-11-20,USD,55137000000.0,14775000000.0,13788000000.0,4422000000.0,507000000.0,14295000000.0,0.320714,1,9710398172.32376,,,0.0,0.0,4017000000.0,2914260000.0,,3623000000.0,2782000000.0,12343000000.0,1578000000.0,9368000000.0,2445000000.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;dividends_paid=PaymentsOfDividendsCommonStock;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=Revenues;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2017，截至 2017-09-30）,
