security_code,security_name,quality_tier,report_date,notice_date,available_at,status,reason,eps_ttm,roe_ttm,roe_source,bps,eps0,roe0,roe_anchor,roe_trend,growth_confirmed,roe_window,roe_efficiency,incremental_roe,payout,g_trailing,g_sustainable,g0,g0_capped,r_mode,rf,erp,beta,r,g_terminal,roe_terminal,intrinsic_value,band_low,band_high,mos,max_buy_price,implied_pe,pe_on_ttm_eps,terminal_share,min_payout
603993,洛阳钼业,L2,2024-03-31,2024-04-30,2024-04-30,ok,,0.4650,0.1784,weightavg_ttm,2.8231,0.3893,0.1379,0.1293,up,,5,0.4160,0.3531,0.3356,0.5131,0.0916,0.0916,,market,0.0230,0.0514,1.00,0.0745,0.0230,0.1045,6.1559,5.5403,6.7715,0.20,4.9247,15.81,13.24,0.8070,0.1898
603993,洛阳钼业,L2,2024-06-30,2024-08-24,2024-08-24,ok,,0.6000,0.2250,weightavg_ttm,2.8242,0.3895,0.1379,0.1293,up,,5,0.4160,0.3531,0.3356,0.5148,0.0916,0.0916,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,6.2269,5.6042,6.8496,0.20,4.9815,15.99,10.38,0.8138,0.1817
603993,洛阳钼业,L2,2024-09-30,2024-10-29,2024-10-29,ok,,0.6600,0.2390,weightavg_ttm,2.9225,0.4030,0.1379,0.1293,up,,5,0.4160,0.3531,0.3356,0.4875,0.0916,0.0916,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,6.4427,5.7984,7.0870,0.20,5.1541,15.99,9.76,0.8137,0.1818
603993,洛阳钼业,L2,2024-12-31,2025-03-22,2025-03-22,ok,,0.6300,0.2096,weightavg_ttm,3.2419,0.5352,0.1651,0.1341,up,,5,0.5181,0.3608,0.3715,0.3839,0.1038,0.1038,,market,0.0172,0.0514,1.00,0.0686,0.0172,0.0986,8.6893,7.8204,9.5582,0.20,6.9514,16.23,13.79,0.8925,0.1455
603993,洛阳钼业,L2,2025-03-31,2025-04-26,2025-04-26,ok,,0.7100,0.2299,weightavg_ttm,3.4269,0.5658,0.1651,0.1341,up,,5,0.5181,0.3608,0.3715,0.3778,0.1038,0.1038,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,9.1152,8.2037,10.0267,0.20,7.2922,16.11,12.84,0.8878,0.1492
603993,洛阳钼业,L2,2025-06-30,2025-08-23,2025-08-23,ok,,0.7900,0.2384,weightavg_ttm,3.3863,0.5591,0.1651,0.1341,up,,5,0.5181,0.3608,0.3715,0.3485,0.1038,0.1038,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0985,9.0838,8.1755,9.9922,0.20,7.2671,16.25,11.50,0.8930,0.1451
603993,洛阳钼业,L2,2025-09-30,2025-10-25,2025-10-25,ok,,0.9100,0.2613,weightavg_ttm,3.6312,0.5995,0.1651,0.1341,up,,5,0.5181,0.3608,0.3715,0.4179,0.1038,0.1038,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,9.6230,8.6607,10.5853,0.20,7.6984,16.05,10.57,0.8855,0.1509
603993,洛阳钼业,L2,2025-12-31,2026-03-28,2026-03-28,ok,,0.9500,0.2661,weightavg_ttm,3.8531,0.7941,0.2061,0.1500,up,,5,0.5380,0.3535,0.3706,0.4966,0.1297,0.1297,,market,0.0178,0.0514,1.00,0.0692,0.0178,0.0992,12.9893,11.6904,14.2882,0.20,10.3914,16.36,13.67,0.9557,0.0000
603993,洛阳钼业,L2,2026-03-31,2026-04-25,2026-04-25,ok,,1.1300,0.3018,weightavg_ttm,4.1537,0.8561,0.2061,0.1500,up,,5,0.5380,0.3535,0.3706,0.7391,0.1297,0.1297,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,13.9642,12.5678,15.3606,0.20,11.1713,16.31,12.36,0.9548,0.0000
605305,中际联合,L2,2024-03-31,2024-04-27,2024-04-27,ok,,1.1400,0.1105,weightavg_ttm,15.5965,1.6661,0.1068,0.1396,down,,5,0.4807,-0.0330,0.3276,0.0573,0.0718,0.0718,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,27.6536,24.8882,30.4190,0.20,22.1229,16.60,24.26,0.7080,0.3500
605305,中际联合,L2,2024-06-30,2024-08-28,2024-08-28,ok,,1.2500,0.1145,weightavg_ttm,11.3366,1.2111,0.1068,0.1396,down,,5,0.4807,-0.0330,0.3276,0.0776,0.0718,0.0718,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,20.2899,18.2609,22.3189,0.20,16.2319,16.75,16.23,0.7140,0.3381
605305,中际联合,L2,2024-09-30,2024-10-30,2024-10-30,ok,,1.5300,0.1379,weightavg_ttm,11.7778,1.2582,0.1068,0.1396,down,,5,0.4807,-0.0330,0.3276,0.1385,0.0718,0.0718,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,21.0761,18.9685,23.1838,0.20,16.8609,16.75,13.78,0.7139,0.3383
605305,中际联合,L2,2024-12-31,2025-04-19,2025-04-19,ok,,1.4800,0.1288,weightavg_ttm,12.1784,1.8389,0.1510,0.1510,,,9,0.2095,0.0498,0.2989,0.1076,0.1059,0.1059,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,30.3038,27.2734,33.3342,0.20,24.2430,16.48,20.48,0.8757,0.1007
605305,中际联合,L2,2025-03-31,2025-04-29,2025-04-29,ok,,1.6700,0.1412,weightavg_ttm,12.6461,1.9096,0.1510,0.1510,,,9,0.2095,0.0498,0.2989,0.1628,0.1059,0.1059,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,31.4674,28.3207,34.6141,0.20,25.1739,16.48,18.84,0.8757,0.1007
605305,中际联合,L2,2025-06-30,2025-08-23,2025-08-23,ok,,2.0500,0.1665,weightavg_ttm,12.9668,1.9580,0.1510,0.1510,,,9,0.2095,0.0498,0.2989,0.3069,0.1059,0.1059,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0985,32.5384,29.2846,35.7922,0.20,26.0307,16.62,15.87,0.8809,0.0959
605305,中际联合,L2,2025-09-30,2025-10-30,2025-10-30,ok,,2.4200,0.1889,weightavg_ttm,13.4180,2.0261,0.1510,0.1510,,,9,0.2095,0.0498,0.2989,0.4111,0.1059,0.1059,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,33.2660,29.9394,36.5926,0.20,26.6128,16.42,13.75,0.8734,0.1029
605305,中际联合,L2,2025-12-31,2026-04-15,2026-04-15,ok,,2.5000,0.1911,weightavg_ttm,13.8320,2.0886,0.1510,0.1510,,,9,0.0220,0.4016,0.2482,0.5064,0.1135,0.1135,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,34.9217,31.4295,38.4139,0.20,27.9374,16.72,13.97,0.8906,0.0537
605305,中际联合,L2,2026-03-31,2026-04-28,2026-04-28,ok,,2.6500,0.1966,weightavg_ttm,14.4170,2.1770,0.1510,0.1510,,,9,0.0220,0.4016,0.2482,0.6439,0.1135,0.1135,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,36.3986,32.7587,40.0384,0.20,29.1189,16.72,13.74,0.8906,0.0537
605499,东鹏饮料,L2,2024-03-31,2024-04-23,2024-04-23,ok,,3.9561,0.3642,weightavg_ttm,17.4700,6.3730,0.3648,0.3648,,,9,0.1186,0.2035,0.5582,0.3017,0.1612,0.1612,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,96.5779,86.9201,106.2357,0.20,77.2623,15.15,24.41,0.8863,0.0000
605499,东鹏饮料,L2,2024-06-30,2024-08-31,2024-08-31,ok,,4.4803,0.4036,weightavg_ttm,17.6618,6.4430,0.3648,0.3648,,,9,0.1186,0.2035,0.5582,0.3651,0.1612,0.1612,,market,0.0217,0.0514,1.00,0.0731,0.0217,0.1031,98.2862,88.4575,108.1148,0.20,78.6289,15.25,21.94,0.8876,0.0000
605499,东鹏饮料,L2,2024-09-30,2024-10-30,2024-10-30,ok,,5.9451,0.4352,weightavg_ttm,17.5567,6.4047,0.3648,0.3648,,,9,0.1186,0.2035,0.5582,0.4095,0.1612,0.1612,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,97.8023,88.0221,107.5826,0.20,78.2419,15.27,16.45,0.8878,0.0000
605499,东鹏饮料,L2,2024-12-31,2025-03-08,2025-03-08,ok,,6.3974,0.4693,weightavg_ttm,14.7839,5.8855,0.3981,0.3981,,,9,0.0482,0.4359,0.5278,0.4075,0.1880,0.1880,,market,0.0172,0.0514,1.00,0.0686,0.0172,0.0986,96.7529,87.0776,106.4282,0.20,77.4023,16.44,15.12,0.9002,0.0000
605499,东鹏饮料,L2,2025-03-31,2025-04-16,2025-04-16,ok,,7.0053,0.4895,weightavg_ttm,16.6499,6.6283,0.3981,0.3981,,,9,0.0482,0.4359,0.5278,0.4497,0.1880,0.1880,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,108.3731,97.5358,119.2104,0.20,86.6985,16.35,15.47,0.8993,0.0000
605499,东鹏饮料,L2,2025-06-30,2025-07-26,2025-07-26,ok,,6.5138,0.5048,weightavg_ttm,16.7988,6.6876,0.3981,0.3981,,,9,0.0482,0.4359,0.5278,0.4616,0.1880,0.1880,,market,0.0165,0.0514,1.00,0.0679,0.0165,0.0979,110.3597,99.3238,121.3957,0.20,88.2878,16.50,16.94,0.9009,0.0000
605499,东鹏饮料,L2,2025-09-30,2025-10-25,2025-10-25,ok,,8.4234,0.5283,weightavg_ttm,16.9199,6.7358,0.3981,0.3981,,,9,0.0482,0.4359,0.5278,0.4759,0.1880,0.1880,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,109.8390,98.8551,120.8229,0.20,87.8712,16.31,13.04,0.8988,0.0000
605499,东鹏饮料,L2,2025-12-31,2026-03-31,2026-03-31,ok,,8.4907,0.5161,weightavg_ttm,18.1168,7.8156,0.4314,0.4314,,,9,0.1044,0.6117,0.4409,0.4526,0.2412,0.2412,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,143.1250,128.8125,157.4375,0.20,114.5000,18.31,16.86,0.9314,0.0000
605499,东鹏饮料,L2,2026-03-31,2026-04-30,2026-04-30,ok,,8.9624,0.4804,weightavg_ttm,36.2386,15.6333,0.4314,0.4314,,,9,0.1044,0.6117,0.4409,0.4335,0.2412,0.2412,,market,0.0175,0.0514,1.00,0.0689,0.0175,0.0989,287.3649,258.6284,316.1013,0.20,229.8919,18.38,32.06,0.9319,0.0000
605499,东鹏饮料,L2,2026-06-30,2026-07-31,2026-07-31,ok,,9.0412,0.4246,weightavg_ttm,26.5260,11.4433,0.4314,0.4314,,,9,0.1044,0.6117,0.4409,0.3985,0.2412,0.2412,,market,0.0171,0.0514,1.00,0.0686,0.0171,0.0986,210.7221,189.6499,231.7943,0.20,168.5777,18.41,23.31,0.9321,0.0000
688002,睿创微纳,L2,2024-03-31,2024-04-23,2024-04-23,ok,,1.2146,0.1168,weightavg_ttm,10.4230,1.4347,0.1376,0.1376,,,9,0.0980,0.1237,0.1244,-0.0302,0.1205,0.1205,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,23.9289,21.5360,26.3218,0.20,19.1431,16.68,19.70,0.8643,0.0000
688002,睿创微纳,L2,2024-06-30,2024-08-30,2024-08-30,ok,,1.0300,0.0962,weightavg_ttm,10.5109,1.4468,0.1376,0.1376,,,9,0.0980,0.1237,0.1244,-0.0535,0.1205,0.1205,,market,0.0217,0.0514,1.00,0.0731,0.0217,0.1031,24.3392,21.9052,26.7731,0.20,19.4713,16.82,23.63,0.8694,0.0000
688002,睿创微纳,L2,2024-09-30,2024-10-25,2024-10-25,ok,,1.3300,0.1188,weightavg_ttm,11.0584,1.5222,0.1376,0.1376,,,9,0.0980,0.1237,0.1244,0.0845,0.1205,0.1205,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,25.6414,23.0772,28.2055,0.20,20.5131,16.85,19.28,0.8702,0.0000
688002,睿创微纳,L2,2024-12-31,2025-04-11,2025-04-11,ok,,1.2800,0.1131,weightavg_ttm,11.4128,1.4597,0.1279,0.1279,,,9,0.1025,-0.0068,0.1093,0.0725,0.1139,0.1139,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,25.3948,22.8553,27.9343,0.20,20.3159,17.40,19.84,0.8568,0.0000
688002,睿创微纳,L2,2025-03-31,2025-04-25,2025-04-25,ok,,1.3131,0.1133,weightavg_ttm,11.8666,1.5177,0.1279,0.1279,,,9,0.1025,-0.0068,0.1093,0.1558,0.1139,0.1139,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,26.4046,23.7641,29.0450,0.20,21.1237,17.40,20.11,0.8568,0.0000
688002,睿创微纳,L2,2025-06-30,2025-08-29,2025-08-29,ok,,1.5500,0.1293,weightavg_ttm,12.1430,1.5531,0.1279,0.1279,,,9,0.1025,-0.0068,0.1093,0.3176,0.1139,0.1139,,market,0.0184,0.0514,1.00,0.0698,0.0184,0.0998,26.9705,24.2734,29.6675,0.20,21.5764,17.37,17.40,0.8557,0.0000
688002,睿创微纳,L2,2025-09-30,2025-10-28,2025-10-28,ok,,1.7300,0.1354,weightavg_ttm,13.0545,1.6697,0.1279,0.1279,,,9,0.1025,-0.0068,0.1093,0.3844,0.1139,0.1139,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,28.9476,26.0528,31.8423,0.20,23.1581,17.34,16.73,0.8547,0.0000
688002,睿创微纳,L2,2025-12-31,2026-04-10,2026-04-10,ok,,2.5000,0.1868,weightavg_ttm,13.9922,2.0625,0.1474,0.1474,,,9,0.0418,0.2376,0.0969,0.5310,0.1331,0.1331,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,35.7003,32.1303,39.2704,0.20,28.5603,17.31,14.28,0.9187,0.0000
688002,睿创微纳,L2,2026-03-31,2026-04-28,2026-04-28,ok,,3.2194,0.2286,weightavg_ttm,15.3285,2.2594,0.1474,0.1474,,,9,0.0418,0.2376,0.0969,0.5644,0.1331,0.1331,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,39.1096,35.1986,43.0205,0.20,31.2877,17.31,12.15,0.9187,0.0000
688008,澜起科技,L1,2024-03-31,2024-04-26,2024-04-26,ok,,0.5800,0.0641,weightavg_ttm,8.9353,1.2764,0.1429,0.1429,,,9,0.1032,-0.1950,0.4739,-0.1243,0.0751,0.0751,,market,0.0229,0.0514,0.90,0.0692,0.0229,0.1292,25.5510,22.9959,28.1061,0.10,22.9959,20.02,44.05,0.7316,0.4382
688008,澜起科技,L1,2024-06-30,2024-08-27,2024-08-27,ok,,0.8500,0.0936,weightavg_ttm,8.8963,1.2708,0.1429,0.1429,,,9,0.1032,-0.1950,0.4739,0.0591,0.0751,0.0751,,market,0.0215,0.0514,0.90,0.0678,0.0215,0.1278,25.7040,23.1336,28.2744,0.10,23.1336,20.23,30.24,0.7352,0.4317
688008,澜起科技,L1,2024-09-30,2024-10-31,2024-10-31,ok,,1.0600,0.1160,weightavg_ttm,9.1940,1.3134,0.1429,0.1429,,,9,0.1032,-0.1950,0.4739,0.1742,0.0751,0.0751,,market,0.0215,0.0514,0.90,0.0678,0.0215,0.1278,26.5677,23.9109,29.2244,0.10,23.9109,20.23,25.06,0.7353,0.4316
688008,澜起科技,L1,2024-12-31,2025-04-11,2025-04-11,ok,,1.2500,0.1341,weightavg_ttm,9.9612,1.4125,0.1418,0.1418,,,9,0.0271,0.0958,0.4410,0.1941,0.0793,0.0793,,market,0.0181,0.0514,0.90,0.0644,0.0181,0.1244,29.6423,26.6781,32.6066,0.10,26.6781,20.99,23.71,0.7484,0.3901
688008,澜起科技,L1,2025-03-31,2025-04-24,2025-04-24,ok,,1.5100,0.1574,weightavg_ttm,10.4563,1.4827,0.1418,0.1418,,,9,0.0271,0.0958,0.4410,0.1962,0.0793,0.0793,,market,0.0181,0.0514,0.90,0.0644,0.0181,0.1244,31.1157,28.0041,34.2273,0.10,28.0041,20.99,20.61,0.7484,0.3901
688008,澜起科技,L1,2025-06-30,2025-08-30,2025-08-30,ok,,1.7500,0.1738,weightavg_ttm,10.5818,1.5005,0.1418,0.1418,,,9,0.0271,0.0958,0.4410,0.1805,0.0793,0.0793,,market,0.0184,0.0514,0.90,0.0647,0.0184,0.1247,31.4297,28.2868,34.5727,0.10,28.2868,20.95,17.96,0.7478,0.3913
688008,澜起科技,L1,2025-09-30,2025-10-31,2025-10-31,ok,,1.8200,0.1755,weightavg_ttm,10.7057,1.5181,0.1418,0.1418,,,9,0.0271,0.0958,0.4410,0.1623,0.0793,0.0793,,market,0.0180,0.0514,0.90,0.0642,0.0180,0.1242,31.9002,28.7102,35.0902,0.10,28.7102,21.01,17.53,0.7489,0.3893
688008,澜起科技,L1,2025-12-31,2026-03-31,2026-03-31,ok,,1.9700,0.1825,weightavg_ttm,11.2730,1.6222,0.1439,0.1439,,,9,0.2607,0.3216,0.4200,0.1983,0.0835,0.0835,,market,0.0182,0.0514,0.90,0.0645,0.0182,0.1245,34.2721,30.8449,37.6993,0.10,30.8449,21.13,17.40,0.7564,0.3629
688008,澜起科技,L1,2026-03-31,2026-04-28,2026-04-28,ok,,2.2400,0.1914,weightavg_ttm,17.0559,2.4543,0.1439,0.1439,,,9,0.2607,0.3216,0.4200,0.3617,0.0835,0.0835,,market,0.0182,0.0514,0.90,0.0645,0.0182,0.1245,51.8530,46.6677,57.0383,0.10,46.6677,21.13,23.15,0.7564,0.3629
688012,中微公司,L2,2024-03-31,2024-04-26,2024-04-26,ok,,2.8400,0.1034,weightavg_ttm,28.9503,2.7011,0.0933,0.0933,,,9,0.2470,0.1157,0.0346,0.4284,0.0901,0.0901,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.0933,43.8124,39.4312,48.1937,0.20,35.0499,16.22,15.43,0.7568,0.1066
688012,中微公司,L2,2024-06-30,2024-08-23,2024-08-23,ok,,2.1000,0.0732,weightavg_ttm,29.2512,2.7291,0.0933,0.0933,,,9,0.2470,0.1157,0.0346,0.1907,0.0901,0.0901,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.0933,45.3454,40.8109,49.8800,0.20,36.2763,16.62,21.59,0.7568,0.1081
688012,中微公司,L2,2024-09-30,2024-10-30,2024-10-30,ok,,2.4900,0.0850,weightavg_ttm,30.1660,2.8145,0.0933,0.0933,,,9,0.2470,0.1157,0.0346,0.2668,0.0901,0.0901,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.0933,46.7446,42.0701,51.4191,0.20,37.3957,16.61,18.77,0.7568,0.1081
688012,中微公司,L2,2024-12-31,2025-04-18,2025-04-18,ok,,2.6100,0.0866,weightavg_ttm,31.7128,2.7463,0.0866,0.0866,,,9,0.0777,0.0718,0.0729,0.1690,0.0803,0.0803,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0866,45.9763,41.3787,50.5739,0.20,36.7811,16.74,17.62,0.7479,0.1447
688012,中微公司,L2,2025-03-31,2025-04-25,2025-04-25,ok,,2.7100,0.0885,weightavg_ttm,32.3671,2.8030,0.0866,0.0866,,,9,0.0777,0.0718,0.0729,0.1923,0.0803,0.0803,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0866,46.9249,42.2324,51.6174,0.20,37.5399,16.74,17.32,0.7479,0.1447
688012,中微公司,L2,2025-06-30,2025-08-29,2025-08-29,ok,,2.9000,0.0930,weightavg_ttm,33.3305,2.8864,0.0866,0.0866,,,9,0.0777,0.0718,0.0729,0.1858,0.0803,0.0803,,market,0.0184,0.0514,1.00,0.0698,0.0184,0.0866,48.1105,43.2994,52.9215,0.20,38.4884,16.67,16.59,0.7479,0.1444
688012,中微公司,L2,2025-09-30,2025-10-30,2025-10-30,ok,,3.0700,0.0957,weightavg_ttm,34.2926,2.9697,0.0866,0.0866,,,9,0.0777,0.0718,0.0729,0.1487,0.0803,0.0803,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.0866,49.3033,44.3730,54.2336,0.20,39.4426,16.60,16.06,0.7479,0.1441
688012,中微公司,L2,2025-12-31,2026-03-31,2026-03-31,ok,,3.4000,0.0997,weightavg_ttm,36.2450,3.3762,0.0932,0.0932,,,9,0.1510,0.1204,0.1072,0.2176,0.0832,0.0832,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0932,58.7028,52.8325,64.5730,0.20,46.9622,17.39,17.27,0.7420,0.1770
688012,中微公司,L2,2026-03-31,2026-04-28,2026-04-28,ok,,4.3800,0.1240,weightavg_ttm,38.8237,3.6164,0.0932,0.0932,,,9,0.1510,0.1204,0.1072,0.2713,0.0832,0.0832,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0932,62.8793,56.5914,69.1673,0.20,50.3035,17.39,14.36,0.7420,0.1770
688018,乐鑫科技,L2,2024-03-31,2024-04-19,2024-04-19,ok,,1.3159,0.0830,weightavg_ttm,23.3011,2.1740,0.0933,0.0933,,,9,0.0848,-0.3106,0.4896,0.0732,0.0476,0.0476,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.0933,33.5861,30.2274,36.9447,0.20,26.8688,15.45,25.52,0.6626,0.5161
688018,乐鑫科技,L2,2024-06-30,2024-07-30,2024-07-30,ok,,1.7032,0.1162,weightavg_ttm,17.2264,1.6072,0.0933,0.0933,,,9,0.0848,-0.3106,0.4896,0.0933,0.0476,0.0476,,market,0.0221,0.0514,1.00,0.0735,0.0221,0.0933,25.1530,22.6377,27.6683,0.20,20.1224,15.65,14.77,0.6636,0.5170
688018,乐鑫科技,L2,2024-09-30,2024-10-24,2024-10-24,ok,,2.0681,0.1546,weightavg_ttm,18.1521,1.6936,0.0933,0.0933,,,9,0.0848,-0.3106,0.4896,0.2053,0.0476,0.0476,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.0933,26.7236,24.0512,29.3960,0.20,21.3789,15.78,12.92,0.6642,0.5176
688018,乐鑫科技,L2,2024-12-31,2025-03-22,2025-03-22,ok,,2.2064,0.1706,weightavg_ttm,19.1619,2.2075,0.1152,0.1152,,,9,0.1880,0.2830,0.3650,0.1958,0.0732,0.0732,,market,0.0172,0.0514,1.00,0.0686,0.0172,0.0986,37.1925,33.4732,40.9117,0.20,29.7540,16.85,16.86,0.7554,0.2779
688018,乐鑫科技,L2,2025-03-31,2025-04-30,2025-04-30,ok,,2.3260,0.1847,weightavg_ttm,20.0350,2.3080,0.1152,0.1152,,,9,0.1880,0.2830,0.3650,0.2539,0.0732,0.0732,,market,0.0162,0.0514,1.00,0.0677,0.0162,0.0977,39.1403,35.2263,43.0544,0.20,31.3123,16.96,16.83,0.7596,0.2712
688018,乐鑫科技,L2,2025-06-30,2025-08-30,2025-08-30,ok,,2.1173,0.2045,weightavg_ttm,15.5147,1.7873,0.1152,0.1152,,,9,0.1880,0.2830,0.3650,0.4099,0.0732,0.0732,,market,0.0184,0.0514,1.00,0.0698,0.0184,0.0998,29.8532,26.8679,32.8385,0.20,23.8826,16.70,14.10,0.7498,0.2870
688018,乐鑫科技,L2,2025-09-30,2025-10-28,2025-10-28,ok,,2.6939,0.2008,weightavg_ttm,27.5497,3.1737,0.1152,0.1152,,,9,0.1880,0.2830,0.3650,0.5135,0.0732,0.0732,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,52.9268,47.6341,58.2195,0.20,42.3414,16.68,19.65,0.7487,0.2887
688018,乐鑫科技,L2,2025-12-31,2026-03-21,2026-03-21,ok,,3.1520,0.1733,weightavg_ttm,26.6748,4.5507,0.1706,0.1706,,,9,0.0512,0.1253,0.4178,0.7230,0.0993,0.0993,,market,0.0178,0.0514,1.00,0.0692,0.0178,0.0992,72.4141,65.1727,79.6555,0.20,57.9313,15.91,22.97,0.8866,0.1438
688018,乐鑫科技,L2,2026-03-31,2026-04-21,2026-04-21,ok,,3.3592,0.1608,weightavg_ttm,26.8974,4.5887,0.1706,0.1706,,,9,0.0512,0.1253,0.4178,0.7509,0.0993,0.0993,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,72.7815,65.5033,80.0596,0.20,58.2252,15.86,21.67,0.8846,0.1495
688018,乐鑫科技,L2,2026-06-30,2026-07-31,2026-07-31,ok,,3.3785,0.1329,weightavg_ttm,20.0761,3.4250,0.1706,0.1706,,,9,0.0512,0.1253,0.4178,0.7955,0.0993,0.0993,,market,0.0171,0.0514,1.00,0.0686,0.0171,0.0986,54.7614,49.2853,60.2376,0.20,43.8091,15.99,16.21,0.8895,0.1352
688019,安集科技,L2,2024-03-31,2024-04-27,2024-04-27,ok,,3.1900,0.2170,weightavg_ttm,22.6257,3.3984,0.1502,0.1502,,,9,0.1995,0.1920,0.1219,0.4825,0.1319,0.1319,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,56.6323,50.9691,62.2955,0.20,45.3058,16.66,17.75,0.9019,0.0000
688019,安集科技,L2,2024-06-30,2024-08-26,2024-08-26,ok,,2.7100,0.1838,weightavg_ttm,18.2384,2.7394,0.1502,0.1502,,,9,0.1995,0.1920,0.1219,0.3157,0.1319,0.1319,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,46.1075,41.4967,50.7182,0.20,36.8860,16.83,17.01,0.9076,0.0000
688019,安集科技,L2,2024-09-30,2024-10-30,2024-10-30,ok,,3.0200,0.2079,weightavg_ttm,19.6663,2.9539,0.1502,0.1502,,,9,0.1995,0.1920,0.1219,0.5171,0.1319,0.1319,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,49.7087,44.7378,54.6796,0.20,39.7670,16.83,16.46,0.9075,0.0000
688019,安集科技,L2,2024-12-31,2025-04-16,2025-04-16,ok,,3.1800,0.2218,weightavg_ttm,20.9031,3.3320,0.1594,0.1594,,,9,0.1781,0.1556,0.1239,0.6219,0.1397,0.1397,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,57.4811,51.7330,63.2292,0.20,45.9849,17.25,18.08,0.9446,0.0000
688019,安集科技,L2,2025-03-31,2025-04-29,2025-04-29,ok,,3.1300,0.2342,weightavg_ttm,22.2718,3.5501,0.1594,0.1594,,,9,0.1781,0.1556,0.1239,0.5429,0.1397,0.1397,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,61.2448,55.1203,67.3693,0.20,48.9958,17.25,19.57,0.9446,0.0000
688019,安集科技,L2,2025-06-30,2025-08-26,2025-08-26,ok,,4.0200,0.2478,weightavg_ttm,18.0663,2.8798,0.1594,0.1594,,,9,0.1781,0.1556,0.1239,0.5545,0.1397,0.1397,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0985,50.0659,45.0593,55.0725,0.20,40.0527,17.39,12.45,0.9490,0.0000
688019,安集科技,L2,2025-09-30,2025-10-29,2025-10-29,ok,,4.4600,0.2559,weightavg_ttm,19.7055,3.1410,0.1594,0.1594,,,9,0.1781,0.1556,0.1239,0.4727,0.1397,0.1397,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,54.0054,48.6048,59.4059,0.20,43.2043,17.19,12.11,0.9427,0.0000
688019,安集科技,L2,2025-12-31,2026-04-16,2026-04-16,ok,,4.6600,0.2518,weightavg_ttm,20.8629,4.8527,0.2326,0.2218,up,,5,0.4014,0.2881,0.1200,0.3750,0.2047,0.2047,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,84.0041,75.6037,92.4045,0.20,67.2033,17.31,18.03,1.0000,0.0000
688019,安集科技,L2,2026-03-31,2026-04-29,2026-04-29,ok,,4.8800,0.2483,weightavg_ttm,26.2216,6.0991,0.2326,0.2218,up,,5,0.4014,0.2881,0.1200,0.3450,0.2047,0.2047,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,105.5807,95.0226,116.1387,0.20,84.4645,17.31,21.64,1.0000,0.0000
