市场日历：INDEX_000001.csv 8,689 个交易日（1990-12-19~2026-08-07）——逐日状态生效日取可得日前一市场交易日
主体重置：4 只 ← /gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/entity_reset_dates.csv
  数据订正层（OI-066）生效 4 处：002379 2024-12-31 bps 37.5668→3.2763；002379 2025-12-31 bps 40.1022→3.4974；002128 2025-12-31 bps 21.0472→15.9744；601088 2025-12-31 bps 25.7696→24.1156
三大报表：342/5573 只、6,994 个财年
历史带重建：5573 只｜报告期起点 2002-01-01｜g0=sustainable｜**分档统一为 L2**｜逐日状态生效日=prev_trading_day（可得日前一交易日，与生产当晚吸收同构）
重述前版本（OI-130）：面板行 676／三表财年 16 挂有旧版本、按可得日选用；无存档而延后可得日：面板行 0／三表财年 0
公告日封顶（OI-042，min(记录公告日, 法定截止日)）：逐季财务 90,840/332,100 行（27.4%）｜三大报表 2,641/7,010 财年（37.7%）
  ⚠ 000091 无财务数据，跳过
  ⚠ 000092 无财务数据，跳过
  ⚠ 000093 无财务数据，跳过
  ⚠ 000696 无财务数据，跳过
  ⚠ 000896 无财务数据，跳过
  ⚠ 605081 无财务数据，跳过
逐日状态已写入 data/processed/roic_daily_raw_b2_pit.csv（15,616,215 行，流式）
带已写入 data/processed/roic_bands_b2_pit.csv（319176 行）
ROIC 口径落地路径：equity_fallback 207,424（92.3%）｜growth 16,478（7.3%）｜zero_growth 814（0.4%）
路径分布（每只最新 ok 带，5,471 只；市值占比按有市值代理的 5,457 只算）：
  equity_fallback: 5,172 只（94.5%）｜市值占比 71.4%｜行业前三 制造业 3275、未知 296、信息技术 253
  growth: 257 只（4.7%）｜市值占比 22.5%｜行业前三 制造业 204、采矿业 10、信息传输、软件和信息技术服务业 9
  growth（peak 守卫）: 30 只（0.5%）｜市值占比 4.5%｜行业前三 制造业 21、采矿业 7、批发零售 1
  zero_growth: 12 只（0.2%）｜市值占比 1.6%｜行业前三 制造业 5、金融业 2、批发零售 1
  退回原因：NOPAT 周期守卫·按中位（w≥0.5） 2,953｜OI-088 坡道/分级混合锚 9,413｜g 来源·capital 11,255｜g 来源·none 2,768｜g 来源·trailing 2,835｜主体重置·最新年报×TTM 锚 8｜季报 λ 前滚·信任度改变 5,843｜无三大报表·退回权益口径 268,319｜金融企业退回权益口径 2,437
  ⚠ **92.3% 的带没走 ROIC 口径**，本轮 A/B 主要在测剩下那部分
  名册内无三大报表缺口 → data/interim/valuation_statement_gaps.csv（空）

==============================================================================
历史带重建可行性报告｜ROE 口径=onesided_max｜g0 口径=sustainable｜N=10｜g_T=3.0%
==============================================================================
报告期 × 股票 组合 319176 个：**成功 224716（70%）**｜护栏拒绝 63654（20%）｜输入不全 30806（10%）

护栏拒绝原因分布：
   623  薄权益
     1  EPS0=-0.7855／ROE0=-16.15% 非正
     1  EPS0=-0.7143／ROE0=-16.15% 非正
     1  EPS0=-1.0148／ROE0=-27.99% 非正
     1  EPS0=-0.9392／ROE0=-27.99% 非正
     1  EPS0=-0.8718／ROE0=-27.99% 非正
     1  EPS0=-0.7609／ROE0=-27.99% 非正
     1  EPS0=-1.2405／ROE0=-39.87% 非正
     1  EPS0=-1.0899／ROE0=-39.87% 非正
     1  EPS0=-0.8308／ROE0=-39.87% 非正
     1  EPS0=-0.1419／ROE0=-5.37% 非正
     1  EPS0=-0.1408／ROE0=-5.37% 非正
     1  EPS0=-0.1420／ROE0=-5.37% 非正
     1  EPS0=-0.1434／ROE0=-5.37% 非正
     1  EPS0=-0.1187／ROE0=-8.48% 非正
     1  EPS0=-0.1114／ROE0=-8.48% 非正
     1  EPS0=-0.1031／ROE0=-8.48% 非正
     1  EPS0=-0.0998／ROE0=-8.48% 非正
     1  EPS0=-0.1616／ROE0=-16.65% 非正
     1  EPS0=-0.1526／ROE0=-16.65% 非正
     1  EPS0=-0.1512／ROE0=-16.65% 非正
     1  EPS0=-0.0037／ROE0=-0.54% 非正
     1  EPS0=-0.0039／ROE0=-0.54% 非正
     1  EPS0=-0.0189／ROE0=-2.52% 非正
     1  EPS0=-0.0185／ROE0=-2.52% 非正
     1  EPS0=-0.0632／ROE0=-9.48% 非正
     1  EPS0=-0.4400／ROE0=-28.64% 非正
     1  EPS0=-0.4376／ROE0=-28.64% 非正
     1  EPS0=-0.4988／ROE0=-28.64% 非正
     1  EPS0=-0.0673／ROE0=-3.77% 非正
     1  EPS0=-0.0424／ROE0=-3.77% 非正
     1  EPS0=-0.1593／ROE0=-18.86% 非正
     1  EPS0=-0.1529／ROE0=-18.86% 非正
     1  EPS0=-0.1535／ROE0=-18.86% 非正
     1  EPS0=-0.1506／ROE0=-18.86% 非正
     1  EPS0=-0.5040／ROE0=-63.74% 非正
     1  EPS0=-0.0845／ROE0=-63.74% 非正
     1  EPS0=-0.0510／ROE0=-63.74% 非正
     1  EPS0=-0.0087／ROE0=-63.74% 非正
     1  EPS0=-0.1390／ROE0=-9.20% 非正
     1  EPS0=-0.1313／ROE0=-9.20% 非正
     1  EPS0=-0.1228／ROE0=-9.20% 非正
     1  EPS0=-0.1164／ROE0=-9.20% 非正
     1  EPS0=-0.1653／ROE0=-17.59% 非正
     1  EPS0=-0.1467／ROE0=-17.59% 非正
     1  EPS0=-0.1286／ROE0=-17.59% 非正
     1  EPS0=-0.1493／ROE0=-17.59% 非正
     1  EPS0=-0.1847／ROE0=-4.21% 非正
     1  EPS0=-0.1861／ROE0=-4.21% 非正
     1  EPS0=-0.1888／ROE0=-4.21% 非正
     1  EPS0=-0.1915／ROE0=-4.21% 非正
     1  EPS0=-0.3539／ROE0=-9.18% 非正
     1  EPS0=-0.3561／ROE0=-9.18% 非正
     1  EPS0=-0.3602／ROE0=-9.18% 非正
     1  EPS0=-0.3653／ROE0=-9.18% 非正
     1  EPS0=-0.0213／ROE0=-1.14% 非正
     1  EPS0=-0.0212／ROE0=-1.14% 非正
     1  EPS0=-0.5355／ROE0=-22.97% 非正
     1  EPS0=-0.5225／ROE0=-22.97% 非正
     1  EPS0=-0.4505／ROE0=-22.97% 非正
     1  EPS0=-0.4324／ROE0=-22.97% 非正
     1  EPS0=-0.3749／ROE0=-57.06% 非正
     1  EPS0=-0.2459／ROE0=-57.06% 非正
     1  EPS0=-0.1137／ROE0=-3.41% 非正
     1  EPS0=-0.0815／ROE0=-3.41% 非正
     1  EPS0=-0.0788／ROE0=-3.41% 非正
     1  EPS0=-0.0768／ROE0=-3.41% 非正
     1  EPS0=-0.2752／ROE0=-18.60% 非正
     1  EPS0=-0.2641／ROE0=-18.60% 非正
     1  EPS0=-0.2749／ROE0=-18.60% 非正
     1  EPS0=-0.2760／ROE0=-18.60% 非正
     1  EPS0=-0.0193／ROE0=-1.17% 非正
     1  EPS0=-0.0188／ROE0=-1.17% 非正
     1  EPS0=-0.0187／ROE0=-1.17% 非正
     1  EPS0=-0.0184／ROE0=-1.17% 非正
     1  EPS0=-0.2196／ROE0=-26.19% 非正
     1  EPS0=-0.2332／ROE0=-26.19% 非正
     1  EPS0=-0.2382／ROE0=-26.19% 非正
     1  EPS0=-0.2421／ROE0=-26.19% 非正
     1  EPS0=-0.0268／ROE0=-6.11% 非正
     1  EPS0=-0.0264／ROE0=-6.11% 非正
     1  EPS0=-0.0277／ROE0=-6.11% 非正
     1  EPS0=-0.0320／ROE0=-6.11% 非正
     1  EPS0=-0.0155／ROE0=-6.11% 非正
     1  EPS0=-0.0151／ROE0=-6.11% 非正
     1  EPS0=-0.0150／ROE0=-6.11% 非正
     1  EPS0=-0.0141／ROE0=-6.11% 非正
     1  EPS0=-0.0330／ROE0=-19.03% 非正
     1  EPS0=-0.0301／ROE0=-19.03% 非正
     1  EPS0=-0.0275／ROE0=-19.03% 非正
     1  EPS0=-0.0251／ROE0=-19.03% 非正
     1  EPS0=-0.0441／ROE0=-51.41% 非正
     1  EPS0=-0.0419／ROE0=-51.41% 非正
     1  EPS0=-0.0330／ROE0=-51.41% 非正
     1  零增长股权价值 -2.00 ≤ 0
     1  零增长股权价值 -2.02 ≤ 0
     1  零增长股权价值 -1.55 ≤ 0
     1  零增长股权价值 -2.10 ≤ 0
     1  零增长股权价值 -1.06 ≤ 0
     1  零增长股权价值 -2.04 ≤ 0
     1  零增长股权价值 -1.27 ≤ 0
     1  零增长股权价值 -1.61 ≤ 0
     1  零增长股权价值 -0.70 ≤ 0
     1  零增长股权价值 -0.91 ≤ 0
     1  零增长股权价值 -0.96 ≤ 0
     1  零增长股权价值 -0.98 ≤ 0
     1  EPS0=-0.0901／ROE0=-3.22% 非正
     1  EPS0=-0.0899／ROE0=-3.22% 非正
     1  EPS0=-0.0890／ROE0=-3.22% 非正
     1  EPS0=-0.0873／ROE0=-3.22% 非正
     1  EPS0=-0.2731／ROE0=-11.69% 非正
     1  EPS0=-0.2702／ROE0=-11.69% 非正
     1  EPS0=-0.2499／ROE0=-11.69% 非正
     1  EPS0=-0.2759／ROE0=-11.69% 非正
     1  EPS0=-0.1969／ROE0=-10.07% 非正
     1  EPS0=-0.1935／ROE0=-10.07% 非正
     1  EPS0=-0.1854／ROE0=-10.07% 非正
     1  EPS0=-0.1842／ROE0=-10.07% 非正
     1  EPS0=-0.0191／ROE0=-1.24% 非正
     1  EPS0=-0.0192／ROE0=-1.24% 非正
     1  EPS0=-0.0194／ROE0=-1.24% 非正
     1  EPS0=-0.0143／ROE0=-0.91% 非正
     1  EPS0=-0.0585／ROE0=-3.40% 非正
     1  EPS0=-0.0574／ROE0=-3.40% 非正
     1  EPS0=-0.0564／ROE0=-3.40% 非正
     1  EPS0=-0.0567／ROE0=-3.40% 非正
     1  EPS0=-0.7421／ROE0=-31.22% 非正
     1  EPS0=-0.7255／ROE0=-31.22% 非正
     1  EPS0=-0.7193／ROE0=-31.22% 非正
     1  EPS0=-0.7070／ROE0=-31.22% 非正
     1  EPS0=-0.3647／ROE0=-13.64% 非正
     1  EPS0=-0.2659／ROE0=-13.64% 非正
     1  EPS0=-0.2646／ROE0=-13.64% 非正
     1  EPS0=-0.2632／ROE0=-13.64% 非正
     1  EPS0=-0.1838／ROE0=-47.14% 非正
     1  EPS0=-0.1698／ROE0=-47.14% 非正
     1  EPS0=-0.1804／ROE0=-47.14% 非正
     1  EPS0=-0.2403／ROE0=-47.14% 非正
     1  EPS0=-0.1331／ROE0=-2.23% 非正
     1  EPS0=-0.1318／ROE0=-2.23% 非正
     1  EPS0=-0.1313／ROE0=-2.23% 非正
     1  EPS0=-0.1286／ROE0=-2.23% 非正
     1  EPS0=-0.2559／ROE0=-4.61% 非正
     1  EPS0=-0.2512／ROE0=-4.61% 非正
     1  EPS0=-0.2456／ROE0=-4.61% 非正
     1  EPS0=-0.2386／ROE0=-4.61% 非正
     1  EPS0=-0.4311／ROE0=-8.38% 非正
     1  EPS0=-0.4236／ROE0=-8.38% 非正
     1  EPS0=-0.4142／ROE0=-8.38% 非正
     1  EPS0=-0.4034／ROE0=-8.38% 非正
     1  EPS0=-0.4851／ROE0=-10.62% 非正
     1  EPS0=-0.4758／ROE0=-10.62% 非正
     1  EPS0=-0.4659／ROE0=-10.62% 非正
     1  EPS0=-0.4526／ROE0=-10.62% 非正
     1  EPS0=-0.4130／ROE0=-10.67% 非正
     1  EPS0=-0.4026／ROE0=-10.67% 非正
     1  EPS0=-0.3898／ROE0=-10.67% 非正
     1  EPS0=-0.3765／ROE0=-10.67% 非正
     1  EPS0=-0.5467／ROE0=-18.80% 非正
     1  EPS0=-0.5277／ROE0=-18.80% 非正
     1  EPS0=-0.5054／ROE0=-18.80% 非正
     1  EPS0=-0.1018／ROE0=-2.40% 非正
     1  EPS0=-0.1002／ROE0=-2.40% 非正
     1  EPS0=-0.1013／ROE0=-2.40% 非正
     1  EPS0=-0.1008／ROE0=-2.40% 非正
     1  EPS0=-0.1204／ROE0=-2.41% 非正
     1  EPS0=-0.1180／ROE0=-2.41% 非正
     1  EPS0=-0.1163／ROE0=-2.41% 非正
     1  EPS0=-0.1159／ROE0=-2.41% 非正
     1  EPS0=-0.5269／ROE0=-14.19% 非正
     1  EPS0=-0.5112／ROE0=-14.19% 非正
     1  EPS0=-0.4917／ROE0=-14.19% 非正
     1  EPS0=-0.4756／ROE0=-14.19% 非正
     1  EPS0=-0.6152／ROE0=-35.26% 非正
     1  EPS0=-0.5802／ROE0=-35.26% 非正
     1  EPS0=-0.5231／ROE0=-35.26% 非正
     1  EPS0=-0.7459／ROE0=-35.26% 非正
     1  EPS0=-0.0406／ROE0=-74.56% 非正
     1  EPS0=-0.0232／ROE0=-74.56% 非正
     1  EPS0=-0.0048／ROE0=-74.56% 非正
     1  EPS0=-0.1315／ROE0=-4.27% 非正
     1  EPS0=-0.1286／ROE0=-4.27% 非正
     1  EPS0=-0.1266／ROE0=-4.27% 非正
     1  EPS0=-0.1278／ROE0=-4.27% 非正
     1  EPS0=-0.4251／ROE0=-33.21% 非正
     1  EPS0=-0.3863／ROE0=-33.21% 非正
     1  EPS0=-0.3402／ROE0=-33.21% 非正
     1  EPS0=-0.3072／ROE0=-33.21% 非正
     1  EPS0=-0.1203／ROE0=-17.19% 非正
     1  EPS0=-0.1060／ROE0=-17.19% 非正
     1  EPS0=-0.0865／ROE0=-17.19% 非正
     1  EPS0=-0.0672／ROE0=-17.19% 非正
     1  EPS0=-0.0874／ROE0=-19.20% 非正
     1  EPS0=-0.0833／ROE0=-19.20% 非正
     1  EPS0=-0.0764／ROE0=-19.20% 非正
     1  EPS0=-0.0738／ROE0=-19.20% 非正
     1  EPS0=-0.0856／ROE0=-35.39% 非正
     1  EPS0=-0.0755／ROE0=-35.39% 非正
     1  EPS0=-0.0687／ROE0=-35.39% 非正
     1  EPS0=-0.0643／ROE0=-35.39% 非正
     1  EPS0=-0.0001／ROE0=-47.81% 非正
     1  EPS0=-0.0243／ROE0=-126.04% 非正
     1  EPS0=-0.0285／ROE0=-126.04% 非正
     1  EPS0=-0.0127／ROE0=-28.95% 非正
     1  EPS0=-0.0115／ROE0=-28.95% 非正
     1  EPS0=-0.0047／ROE0=-28.95% 非正
     1  EPS0=-0.0003／ROE0=-28.95% 非正
     1  EPS0=-0.0589／ROE0=-104.41% 非正
     1  EPS0=-0.0422／ROE0=-104.41% 非正
     1  EPS0=-0.0176／ROE0=-104.41% 非正
     1  EPS0=-0.0034／ROE0=-104.41% 非正
     1  EPS0=-0.1362／ROE0=-254.48% 非正
     1  EPS0=-0.0997／ROE0=-254.48% 非正
     1  EPS0=-0.0851／ROE0=-254.48% 非正
     1  EPS0=-0.0770／ROE0=-4.46% 非正
     1  EPS0=-0.0756／ROE0=-4.46% 非正
     1  EPS0=-0.0757／ROE0=-4.46% 非正
     1  EPS0=-0.0755／ROE0=-4.46% 非正
     1  EPS0=-0.1438／ROE0=-19.70% 非正
     1  EPS0=-0.1409／ROE0=-19.70% 非正
     1  EPS0=-0.1441／ROE0=-19.70% 非正
     1  EPS0=-0.1442／ROE0=-19.70% 非正
     1  EPS0=-0.2293／ROE0=-65.52% 非正
     1  EPS0=-0.2162／ROE0=-65.52% 非正
     1  EPS0=-0.1966／ROE0=-65.52% 非正
     1  EPS0=-0.1835／ROE0=-65.52% 非正
     1  EPS0=-0.1969／ROE0=-20.49% 非正
     1  EPS0=-0.1875／ROE0=-20.49% 非正
     1  EPS0=-0.1559／ROE0=-20.49% 非正
     1  EPS0=-0.1449／ROE0=-20.49% 非正
     1  EPS0=-0.0555／ROE0=-30.82% 非正
     1  EPS0=-0.0510／ROE0=-30.82% 非正
     1  EPS0=-0.0551／ROE0=-30.82% 非正
     1  EPS0=-0.0511／ROE0=-30.82% 非正
     1  EPS0=-0.0302／ROE0=-107.87% 非正
     1  EPS0=-0.0132／ROE0=-107.87% 非正
     1  EPS0=-0.0216／ROE0=-107.87% 非正
     1  EPS0=-0.0139／ROE0=-107.87% 非正
     1  EPS0=-0.0026／ROE0=-5.05% 非正
     1  EPS0=-0.0014／ROE0=-5.05% 非正
     1  EPS0=-0.0129／ROE0=-5.05% 非正
     1  EPS0=-0.0131／ROE0=-5.05% 非正
     1  EPS0=-0.0856／ROE0=-7.71% 非正
     1  EPS0=-0.0833／ROE0=-7.71% 非正
     1  EPS0=-0.0887／ROE0=-7.71% 非正
     1  EPS0=-0.0866／ROE0=-7.71% 非正
     1  EPS0=-0.0784／ROE0=-6.13% 非正
     1  EPS0=-0.0592／ROE0=-6.13% 非正
     1  EPS0=-0.0559／ROE0=-6.13% 非正
     1  EPS0=-0.0517／ROE0=-6.13% 非正
     1  EPS0=-0.1248／ROE0=-22.75% 非正
     1  EPS0=-0.1201／ROE0=-22.75% 非正
     1  EPS0=-0.1187／ROE0=-22.75% 非正
     1  EPS0=-0.1331／ROE0=-22.75% 非正
     1  EPS0=-0.0360／ROE0=-6.13% 非正
     1  EPS0=-0.0267／ROE0=-6.13% 非正
     1  EPS0=-0.0236／ROE0=-6.13% 非正
     1  EPS0=-0.0243／ROE0=-6.13% 非正
     1  EPS0=-0.2037／ROE0=-83.33% 非正
     1  EPS0=-0.1173／ROE0=-83.33% 非正
     1  EPS0=-0.0312／ROE0=-83.33% 非正
     1  EPS0=-0.2410／ROE0=-8.69% 非正
     1  EPS0=-0.2428／ROE0=-8.69% 非正
     1  EPS0=-0.4370／ROE0=-19.17% 非正
     1  EPS0=-0.4420／ROE0=-19.17% 非正
     1  EPS0=-0.3626／ROE0=-15.37% 非正
     1  EPS0=-0.4390／ROE0=-19.17% 非正
     1  EPS0=-0.2098／ROE0=-8.69% 非正
     1  EPS0=-0.0816／ROE0=-3.16% 非正
     1  EPS0=-0.0552／ROE0=-2.41% 非正
     1  EPS0=-0.0548／ROE0=-2.41% 非正
     1  EPS0=-0.0550／ROE0=-2.41% 非正
     1  EPS0=-0.0553／ROE0=-2.41% 非正
     1  EPS0=-0.0837／ROE0=-4.41% 非正
     1  EPS0=-0.0816／ROE0=-4.41% 非正
     1  EPS0=-0.0799／ROE0=-4.41% 非正
     1  EPS0=-0.0794／ROE0=-4.41% 非正
     1  EPS0=-0.0894／ROE0=-4.90% 非正
     1  EPS0=-0.0880／ROE0=-4.90% 非正
     1  EPS0=-0.0259／ROE0=-1.44% 非正
     1  EPS0=-0.0338／ROE0=-1.90% 非正
     1  EPS0=-0.0736／ROE0=-4.23% 非正
     1  EPS0=-0.0754／ROE0=-4.41% 非正
     1  EPS0=-0.0752／ROE0=-4.41% 非正
     1  EPS0=-0.0740／ROE0=-4.41% 非正
     1  EPS0=-0.0840／ROE0=-4.90% 非正
     1  EPS0=-0.0819／ROE0=-4.90% 非正
     1  EPS0=-0.0817／ROE0=-4.90% 非正
     1  EPS0=-0.2342／ROE0=-13.68% 非正
     1  EPS0=-0.2078／ROE0=-13.68% 非正
     1  EPS0=-0.2442／ROE0=-13.68% 非正
     1  EPS0=-0.2449／ROE0=-13.68% 非正
     1  EPS0=-0.1318／ROE0=-12.72% 非正
     1  EPS0=-0.1287／ROE0=-12.72% 非正
     1  EPS0=-0.0408／ROE0=-4.00% 非正
     1  EPS0=-0.0307／ROE0=-3.08% 非正
     1  EPS0=-0.0790／ROE0=-8.48% 非正
     1  EPS0=-0.1025／ROE0=-11.42% 非正
     1  EPS0=-0.1095／ROE0=-12.72% 非正
     1  EPS0=-0.1044／ROE0=-12.72% 非正
     1  EPS0=-0.0908／ROE0=-12.72% 非正
     1  EPS0=-0.0862／ROE0=-12.72% 非正
     1  EPS0=-0.0784／ROE0=-12.72% 非正
     1  EPS0=-0.0703／ROE0=-12.72% 非正
     1  EPS0=-0.1167／ROE0=-26.47% 非正
     1  EPS0=-0.1075／ROE0=-26.47% 非正
     1  EPS0=-0.0938／ROE0=-26.47% 非正
     1  EPS0=-0.2145／ROE0=-8.37% 非正
     1  EPS0=-0.2155／ROE0=-8.37% 非正
     1  EPS0=-0.2154／ROE0=-8.37% 非正
     1  EPS0=-0.2090／ROE0=-8.37% 非正
     1  EPS0=-0.0292／ROE0=-1.88% 非正
     1  EPS0=-0.0285／ROE0=-1.88% 非正
     1  EPS0=-0.2163／ROE0=-26.71% 非正
     1  EPS0=-0.2184／ROE0=-26.71% 非正
     1  EPS0=-0.1965／ROE0=-26.71% 非正
     1  EPS0=-0.1845／ROE0=-26.71% 非正
     1  EPS0=-0.0391／ROE0=-17.01% 非正
     1  EPS0=-0.0396／ROE0=-17.01% 非正
     1  EPS0=-0.0399／ROE0=-17.01% 非正
     1  EPS0=-0.0404／ROE0=-17.01% 非正
     1  EPS0=-0.0433／ROE0=-4.27% 非正
     1  EPS0=-0.0414／ROE0=-4.27% 非正
     1  EPS0=-0.0400／ROE0=-4.27% 非正
     1  EPS0=-0.0289／ROE0=-4.27% 非正
     1  EPS0=-0.1461／ROE0=-26.09% 非正
     1  EPS0=-0.1477／ROE0=-26.09% 非正
     1  EPS0=-0.1646／ROE0=-26.09% 非正
     1  EPS0=-0.1688／ROE0=-26.09% 非正
     1  EPS0=-0.1188／ROE0=-4.72% 非正
     1  EPS0=-0.1163／ROE0=-4.72% 非正
     1  EPS0=-0.1169／ROE0=-4.72% 非正
     1  EPS0=-0.1184／ROE0=-4.72% 非正
     1  EPS0=-0.2178／ROE0=-10.78% 非正
     1  EPS0=-0.2076／ROE0=-10.78% 非正
     1  EPS0=-0.1823／ROE0=-10.78% 非正
     1  EPS0=-0.1177／ROE0=-10.78% 非正
     1  EPS0=-0.1695／ROE0=-8.90% 非正
     1  EPS0=-0.1669／ROE0=-8.90% 非正
     1  EPS0=-0.1633／ROE0=-8.90% 非正
     1  EPS0=-0.1602／ROE0=-8.90% 非正
     1  EPS0=-0.0568／ROE0=-11.66% 非正
     1  EPS0=-0.0553／ROE0=-11.66% 非正
     1  EPS0=-0.0532／ROE0=-11.66% 非正
     1  EPS0=-0.0499／ROE0=-11.66% 非正
     1  EPS0=-0.0464／ROE0=-4.98% 非正
     1  EPS0=-0.0469／ROE0=-4.98% 非正
     1  EPS0=-0.0357／ROE0=-3.86% 非正
     1  EPS0=-0.0958／ROE0=-2.69% 非正
     1  EPS0=-0.0936／ROE0=-2.69% 非正
     1  EPS0=-0.0947／ROE0=-2.69% 非正
     1  EPS0=-0.0940／ROE0=-2.69% 非正
     1  EPS0=-0.0678／ROE0=-2.88% 非正
     1  EPS0=-0.0636／ROE0=-2.88% 非正
     1  EPS0=-0.0570／ROE0=-2.88% 非正
     1  EPS0=-0.0507／ROE0=-2.88% 非正
     1  EPS0=-0.2641／ROE0=-49.55% 非正
     1  EPS0=-0.3894／ROE0=-49.55% 非正
     1  EPS0=-0.2381／ROE0=-49.55% 非正
     1  EPS0=-0.0872／ROE0=-49.55% 非正
     1  EPS0=-0.0968／ROE0=-79.45% 非正
     1  EPS0=-0.4589／ROE0=-126.52% 非正
     1  EPS0=-0.3710／ROE0=-126.52% 非正
     1  EPS0=-0.1172／ROE0=-126.52% 非正
     1  EPS0=-0.0505／ROE0=-20.48% 非正
     1  EPS0=-0.0042／ROE0=-6.24% 非正
     1  EPS0=-0.0415／ROE0=-2.07% 非正
     1  EPS0=-0.0391／ROE0=-2.07% 非正
     1  EPS0=-0.0357／ROE0=-2.07% 非正
     1  EPS0=-0.0327／ROE0=-2.07% 非正
     1  EPS0=-0.2819／ROE0=-23.89% 非正
     1  EPS0=-0.2443／ROE0=-23.89% 非正
     1  EPS0=-0.1915／ROE0=-23.89% 非正
     1  EPS0=-0.1690／ROE0=-23.89% 非正
     1  EPS0=-0.0863／ROE0=-26.96% 非正
     1  EPS0=-0.1304／ROE0=-9.88% 非正
     1  EPS0=-0.1284／ROE0=-9.88% 非正
     1  EPS0=-0.1274／ROE0=-9.88% 非正
     1  EPS0=-0.1239／ROE0=-9.88% 非正
     1  EPS0=-0.0975／ROE0=-7.99% 非正
     1  EPS0=-0.1017／ROE0=-7.99% 非正
     1  EPS0=-0.0355／ROE0=-2.89% 非正
     1  EPS0=-0.0998／ROE0=-7.99% 非正
     1  EPS0=-0.0192／ROE0=-1.35% 非正
     1  EPS0=-0.0191／ROE0=-1.35% 非正
     1  EPS0=-0.0776／ROE0=-5.68% 非正
     1  EPS0=-0.0739／ROE0=-5.68% 非正
     1  EPS0=-0.0676／ROE0=-5.68% 非正
     1  EPS0=-0.0591／ROE0=-5.68% 非正
     1  EPS0=-0.1798／ROE0=-19.84% 非正
     1  EPS0=-0.1587／ROE0=-19.84% 非正
     1  EPS0=-0.1729／ROE0=-19.84% 非正
     1  EPS0=-0.1506／ROE0=-17.52% 非正
     1  EPS0=-0.0192／ROE0=-2.82% 非正
     1  EPS0=-0.0179／ROE0=-2.82% 非正
     1  EPS0=-0.0143／ROE0=-2.82% 非正
     1  EPS0=-0.0130／ROE0=-2.82% 非正
     1  EPS0=-0.0654／ROE0=-19.55% 非正
     1  EPS0=-0.0532／ROE0=-19.55% 非正
     1  EPS0=-0.0405／ROE0=-19.55% 非正
     1  EPS0=-0.2089／ROE0=-8.07% 非正
     1  EPS0=-0.2347／ROE0=-8.07% 非正
     1  EPS0=-0.5311／ROE0=-23.37% 非正
     1  EPS0=-0.5229／ROE0=-23.37% 非正
     1  EPS0=-0.4888／ROE0=-23.37% 非正
     1  EPS0=-0.4682／ROE0=-23.37% 非正
     1  EPS0=-0.0403／ROE0=-2.63% 非正
     1  EPS0=-0.0386／ROE0=-2.63% 非正
     1  EPS0=-0.0354／ROE0=-2.63% 非正
     1  EPS0=-0.0328／ROE0=-2.63% 非正
     1  EPS0=-0.3259／ROE0=-51.08% 非正
     1  EPS0=-0.2614／ROE0=-51.08% 非正
     1  EPS0=-0.1857／ROE0=-51.08% 非正
     1  EPS0=-0.0561／ROE0=-51.08% 非正
     1  EPS0=-0.3302／ROE0=-67.36% 非正
     1  EPS0=-0.1948／ROE0=-67.36% 非正
     1  EPS0=-0.1496／ROE0=-67.36% 非正
     1  EPS0=-0.0916／ROE0=-67.36% 非正
     1  EPS0=-0.0877／ROE0=-76.11% 非正
     1  EPS0=-0.0407／ROE0=-76.11% 非正
     1  EPS0=-0.0017／ROE0=-76.11% 非正
     1  EPS0=-1.0891／ROE0=-45.47% 非正
     1  EPS0=-0.1773／ROE0=-3.91% 非正
     1  EPS0=-0.1702／ROE0=-3.91% 非正
     1  EPS0=-0.1680／ROE0=-3.91% 非正
     1  EPS0=-0.1784／ROE0=-3.91% 非正
     1  EPS0=-0.0133／ROE0=-0.79% 非正
     1  EPS0=-0.0134／ROE0=-0.79% 非正
     1  EPS0=-0.1214／ROE0=-6.13% 非正
     1  EPS0=-0.0494／ROE0=-2.48% 非正
     1  EPS0=-0.0477／ROE0=-2.48% 非正
     1  EPS0=-0.0465／ROE0=-2.48% 非正
     1  EPS0=-0.2554／ROE0=-22.74% 非正
     1  EPS0=-0.2517／ROE0=-22.74% 非正
     1  EPS0=-0.2424／ROE0=-22.74% 非正
     1  EPS0=-0.2403／ROE0=-22.74% 非正
     1  EPS0=-0.0676／ROE0=-6.99% 非正
     1  EPS0=-0.0616／ROE0=-6.99% 非正
     1  EPS0=-0.0554／ROE0=-6.99% 非正
     1  EPS0=-0.0433／ROE0=-6.99% 非正
     1  EPS0=-0.0650／ROE0=-2.62% 非正
     1  EPS0=-0.0676／ROE0=-2.62% 非正
     1  EPS0=-0.0723／ROE0=-2.62% 非正
     1  EPS0=-0.3222／ROE0=-62.50% 非正
     1  EPS0=-0.3249／ROE0=-62.50% 非正
     1  EPS0=-0.2435／ROE0=-62.50% 非正
     1  EPS0=-0.2618／ROE0=-62.50% 非正
     1  EPS0=-0.0252／ROE0=-2.69% 非正
     1  EPS0=-0.0228／ROE0=-2.69% 非正
     1  EPS0=-0.0452／ROE0=-2.69% 非正
     1  EPS0=-0.0399／ROE0=-2.69% 非正
     1  EPS0=-0.0943／ROE0=-14.30% 非正
     1  EPS0=-0.0894／ROE0=-14.30% 非正
