effective_from,effective_to,screen_year,security_code,security_name,source,retrieved
2023-06-12,,2023,688281,华秦科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,688248,南网科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,688234,天岳先进,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,688220,翱捷科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,688052,纳芯微,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,603529,爱玛科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,603338,浙江鼎力,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,601966,玲珑轮胎,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,600995,南网储能,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,300748,金力永磁,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,300487,蓝晓科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,300395,菲利华,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002608,江苏国信,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002432,九安医疗,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,002008,大族激光,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,000893,亚钾国际,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-06-12,,2023,000423,东阿阿胶,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,000539,粤电力A,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,000723,美锦能源,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,001286,陕西能源,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,002044,美年健康,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,002064,华峰化学,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,002120,韵达股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,002262,恩华药业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,002414,高德红外,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,002472,双环传动,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,002517,恺英网络,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,002756,永兴材料,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,003022,联泓新科,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,003031,中瓷电子,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,300207,欣旺达,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,600583,海油工程,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,600884,杉杉股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,600977,中国电影,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,601216,君正集团,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,603606,东方电缆,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,688114,华大智造,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,688120,华海清科,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,688122,西部超导,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,688180,君实生物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,688297,中无人机,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,688349,三一重能,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,688375,国博电子,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,688387,信科移动,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,688120,华海清科,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2023-12-11,,2023,688122,西部超导,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,301358,湖南裕能,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,600098,广州发展,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,600483,福能股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,600578,京能电力,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,600763,通策医疗,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,600816,建元信托,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,601019,山东出版,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,601155,新城控股,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,601212,白银有色,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,601399,国机重装,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,601615,明阳智能,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,603087,甘李药业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,603290,斯达半导,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,603298,杭叉集团,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,603345,安井食品,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,603486,科沃斯,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,603728,鸣志电器,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,603979,金诚信,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688017,绿的谐波,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688065,凯赛生物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688172,燕东微,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688213,思特威,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688475,萤石网络,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688561,奇安信,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,603298,杭叉集团,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,603345,安井食品,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,603486,科沃斯,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,603728,鸣志电器,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,603979,金诚信,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688017,绿的谐波,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688065,凯赛生物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688172,燕东微,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688213,思特威,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688475,萤石网络,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688561,奇安信,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688617,惠泰医疗,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688777,中控技术,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,300751,迈为股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,002821,凯莱英,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,301498,乖宝宠物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,301301,川宁生物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,300142,沃森生物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,300957,贝泰妮,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,600132,重庆啤酒,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,300919,中伟股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,002603,以岭药业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,002410,广联达,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,300140,节能环境,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,300496,中科创达,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,002841,视源股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,603341,龙旗科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,603129,春风动力,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,688361,中科飞测,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,688278,特宝生物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,603605,珀莱雅,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,688578,艾力斯,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,688363,华熙生物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,600312,平高电气,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,600606,绿地控股,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,600685,中船防务,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,600688,上海石化,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,601001,晋控煤业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,601099,太平洋,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,603129,春风动力,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,603341,龙旗科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,603605,珀莱雅,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,603899,晨光股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,688278,特宝生物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,688361,中科飞测,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,688363,华熙生物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,688469,芯联集成,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,688563,航材股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,688578,艾力斯,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,001389,广合科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,002007,华兰生物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,688582,芯动联科,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,002851,麦格米特,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,001696,宗申动力,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,000528,柳工,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,002461,珠江啤酒,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,300115,长盈精密,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,688702,盛科通信,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,688676,金盘科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,688608,恒玄科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,603565,中谷物流,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,605589,圣泉集团,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,600562,国睿科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,688027,国盾量子,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,688728,格科微,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,603659,璞泰来,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,688568,中科星图,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,300346,南大光电,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,300458,全志科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,300454,深信服,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,688568,中科星图,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,688027,国盾量子,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,600171,上海贝岭,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,300115,长盈精密,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,688318,财富趋势,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,300454,深信服,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,300346,南大光电,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,002851,麦格米特,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,002773,康弘药业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,300679,电连技术,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,300627,华测导航,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,300458,全志科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,300757,罗博特科,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,301536,星宸科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,300857,协创数据,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,300735,光弘科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,300623,捷捷微电,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,002461,珠江啤酒,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,688728,格科微,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,688702,盛科通信,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,600602,云赛智联,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,301611,珂玛科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,603806,福斯特,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,603833,欧派家居,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,301200,大族数控,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,688192,迪哲医药,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,601865,福莱特,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,300570,太辰光,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,300718,长盛轴承,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,600967,内蒙一机,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,002402,和而泰,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,600601,方正科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,688166,博瑞医药,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,600642,申能股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,603766,隆鑫通用,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,601699,潞安环能,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,300432,富临精工,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,688018,乐鑫科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,002583,海能达,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,601567,三星医疗,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,601799,星宇股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,688019,安集科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,002032,苏泊尔,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,603920,世运电路,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,600332,白云山,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,001221,悍高集团,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,603444,吉比特,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,603049,中策橡胶,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,000088,盐田港,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,003021,兆威机电,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,301611,珂玛科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,600332,白云山,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,301200,大族数控,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,300432,富临精工,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,600967,内蒙一机,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,600642,申能股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,002402,和而泰,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,600601,方正科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,002583,海能达,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,601567,三星医疗,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,601699,潞安环能,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,600602,云赛智联,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,603049,中策橡胶,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,601865,福莱特,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,601799,星宇股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,688692,达梦数据,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,688709,成都华微,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,688615,合合信息,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-01-12,,2026,688037,芯源微,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,002812,恩捷股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,600595,中孚实业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,601808,中海油服,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,603256,宏和科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,300759,康龙化成,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,000661,长春高新,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,600256,广汇能源,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,600100,同方股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,600161,天坛生物,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,603175,超颖电子,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,601869,长飞光纤,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,300620,光库科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,000983,山西焦煤,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,688708,佳驰科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,600377,宁沪高速,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,001309,德明利,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,300953,震裕科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,001203,大中矿业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,000800,一汽解放,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,600711,盛屯矿业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,300475,香农芯创,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,301526,国际复材,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,002407,多氟多,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,002487,大金重工,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,600105,永鼎股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,603092,德力佳,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,600292,电投水电,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,000737,北方铜业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,300666,江丰电子,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,301377,鼎泰高科,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,601112,振石股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,000786,北新建材,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
