effective_from,effective_to,screen_year,security_code,security_name,source,retrieved
2024-06-17,,2024,300442,润泽科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688009,中国通号,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,600027,华电国际,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,688082,盛美上海,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,600415,小商品城,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,300832,新产业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-06-17,,2024,603296,华勤技术,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,600160,巨化股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,600482,中国动力,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,601136,首创证券,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,002028,思源电气,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,002463,沪电股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,600066,宇通客车,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,000630,铜陵有色,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,688506,百利天恒,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,000975,山金国际,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,600482,中国动力,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,300502,新易盛,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,600160,巨化股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,002422,科伦药业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2024-12-16,,2024,300394,天孚通信,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-03-04,,2025,601058,赛轮轮胎,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,001391,国货航,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,002600,领益智造,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,301236,软通动力,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,302132,中航成飞,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,601825,沪农商行,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,601077,渝农商行,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-06-16,,2025,688047,龙芯中科,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,600930,华电新能,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,603893,瑞芯微,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,300476,胜宏科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,600522,中天科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,300803,指南针,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,300251,光线传媒,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,601456,国联民生,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,300866,安克创新,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,002625,光启技术,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,601018,宁波港,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2025-12-15,,2025,002384,东山精密,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,600118,中国卫星,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,002532,天山铝业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,000988,华工科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,000657,中钨高新,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,301308,江波龙,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,688072,拓荆科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,002202,金风科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,301165,锐捷网络,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,002558,巨人网络,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,688183,生益电子,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,600221,海航控股,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,002602,世纪华通,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,002837,英维克,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,600549,厦门钨业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,688521,芯原股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,300450,先导智能,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,001280,中国铀业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,002353,杰瑞股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,601727,上海电气,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
