cohort,arm,method,horizon,code,signal_date,exec_date,end_date,break_date,pv,forward_return,complete
old_rank1_filter,BOTH1,stop_episode,250,002024,2012-10-29,2012-10-30,2013-11-18,2012-11-13,0.4862,0.6373502994011975,True
old_rank1_filter,BOTH1,stop_episode,250,002024,2013-01-11,2013-01-14,2014-01-29,2013-03-04,0.4440,0.5254906383938642,True
old_rank1_filter,BOTH1,daily,750,002024,2012-03-22,2012-03-23,2015-05-07,,0.7838,0.4718779463724374,True
old_rank1_filter,BOTH1,daily,750,002024,2012-03-23,2012-03-26,2015-05-08,,0.7635,0.5606515653029025,True
old_rank1_filter,BOTH1,daily,750,002024,2012-03-27,2012-03-28,2015-05-12,,0.7861,0.9108270090857864,True
old_rank1_filter,BOTH1,daily,750,002024,2012-10-29,2012-10-30,2015-12-17,,0.4862,1.1303683464454015,True
old_rank1_filter,BOTH1,daily,750,002024,2013-01-11,2013-01-14,2016-03-07,,0.4440,0.5280872793974452,True
old_rank1_filter,BOTH1,daily,750,002024,2013-01-24,2013-01-25,2016-03-18,,0.4672,0.6171432448017364,True
old_rank1_filter,BOTH1,daily,750,002024,2013-01-25,2013-01-28,2016-03-21,,0.4665,0.6045264555783851,True
old_rank1_filter,BOTH1,daily,750,002024,2013-01-29,2013-01-30,2016-03-23,,0.4672,0.6557923010306639,True
old_rank1_filter,BOTH1,ma60_episode,750,002024,2012-03-22,2012-03-23,2015-05-07,2012-05-10,0.7838,0.4718779463724374,True
old_rank1_filter,BOTH1,ma60_episode,750,002024,2012-10-29,2012-10-30,2015-12-17,2012-11-13,0.4862,1.1303683464454015,True
old_rank1_filter,BOTH1,ma60_episode,750,002024,2013-01-11,2013-01-14,2016-03-07,2013-02-26,0.4440,0.5280872793974452,True
old_rank1_filter,BOTH1,ma60_nonoverlap,750,002024,2012-03-22,2012-03-23,2015-05-07,2012-05-10,0.7838,0.4718779463724374,True
old_rank1_filter,BOTH1,stop_episode,750,002024,2012-03-22,2012-03-23,2015-05-07,2012-05-25,0.7838,0.4718779463724374,True
old_rank1_filter,BOTH1,stop_episode,750,002024,2012-10-29,2012-10-30,2015-12-17,2012-11-13,0.4862,1.1303683464454015,True
old_rank1_filter,BOTH1,stop_episode,750,002024,2013-01-11,2013-01-14,2016-03-07,2013-03-04,0.4440,0.5280872793974452,True
old_rank1_filter,BASE,daily,250,002128,2012-05-11,2012-05-14,,,0.8546,,False
old_rank1_filter,BASE,daily,250,002128,2013-09-16,2013-09-17,2014-09-26,,0.4228,-0.10593442644724704,True
old_rank1_filter,BASE,daily,250,002128,2013-10-21,2013-10-22,2014-10-29,,0.4163,-0.08065248680633286,True
old_rank1_filter,BASE,daily,250,002128,2014-05-13,2014-05-14,2015-05-21,,0.2885,0.9903937971842482,True
old_rank1_filter,BASE,daily,250,002128,2014-05-14,2014-05-15,2015-05-22,,0.2782,1.127134040223103,True
old_rank1_filter,BASE,daily,250,002128,2014-05-15,2014-05-16,2015-05-25,,0.2674,1.1760059171597632,True
old_rank1_filter,BASE,daily,250,002128,2014-05-16,2014-05-19,2015-05-26,,0.2686,1.235761301434101,True
old_rank1_filter,BASE,daily,250,002128,2014-05-19,2014-05-20,2015-05-27,,0.2663,1.3698224852071008,True
old_rank1_filter,BASE,daily,250,002128,2014-05-20,2014-05-21,2015-05-28,,0.2604,1.0196078431372548,True
old_rank1_filter,BASE,daily,250,002128,2014-05-21,2014-05-22,2015-05-29,,0.2750,1.0463096960926195,True
old_rank1_filter,BASE,daily,250,002128,2014-05-22,2014-05-23,2015-06-01,,0.2661,1.27007299270073,True
old_rank1_filter,BASE,daily,250,002128,2014-05-23,2014-05-26,2015-06-02,,0.2638,1.4178674351585014,True
old_rank1_filter,BASE,daily,250,002128,2014-05-26,2014-05-27,2015-06-03,,0.2673,1.3926470588235293,True
old_rank1_filter,BASE,daily,250,002128,2014-10-17,2014-10-20,2015-10-28,,0.5422,0.17806113095426235,True
old_rank1_filter,BASE,daily,250,002128,2014-10-23,2014-10-24,2015-11-03,,0.5409,0.13762721049610516,True
old_rank1_filter,BASE,daily,250,002128,2015-01-29,2015-01-30,2016-02-15,,0.6274,-0.27667230712578006,True
old_rank1_filter,BASE,daily,250,002128,2015-01-30,2015-02-02,2016-02-16,,0.6386,-0.2113863688891503,True
old_rank1_filter,BASE,daily,250,002128,2015-02-03,2015-02-04,2016-02-18,,0.6320,-0.29470949630498333,True
old_rank1_filter,BASE,daily,250,002128,2015-02-04,2015-02-05,2016-02-19,,0.6955,-0.2814676917826884,True
old_rank1_filter,BASE,daily,250,002128,2015-02-05,2015-02-06,2016-02-22,,0.6974,-0.20862169796866137,True
old_rank1_filter,BASE,daily,250,002128,2015-02-06,2015-02-09,2016-02-23,,0.6584,-0.1973066226493816,True
old_rank1_filter,BASE,daily,250,002128,2015-02-09,2015-02-10,2016-02-24,,0.6624,-0.21978320960085218,True
old_rank1_filter,BASE,daily,250,002128,2016-03-14,2016-03-15,2017-08-18,,0.7599,0.6550399576140225,True
old_rank1_filter,BASE,daily,250,002128,2018-06-26,2018-06-27,2019-07-16,,0.6897,-0.07456140350877183,True
old_rank1_filter,BASE,daily,250,002128,2019-03-05,2019-03-06,2020-03-16,,0.5175,-0.13250446751074096,True
old_rank1_filter,BASE,daily,250,002128,2019-03-20,2019-03-21,2020-03-31,,0.5351,-0.15243906656577377,True
old_rank1_filter,BASE,daily,250,002128,2019-04-17,2019-04-18,2020-04-28,,0.5757,-0.17523919030730561,True
old_rank1_filter,BASE,daily,250,002128,2019-09-16,2019-09-17,2020-09-25,,0.4949,0.2282900779222472,True
old_rank1_filter,BASE,daily,250,002128,2019-09-17,2019-09-18,2020-09-28,,0.4841,0.32937945456232876,True
old_rank1_filter,BASE,daily,250,002128,2019-09-18,2019-09-19,2020-09-29,,0.4812,0.3186993562574898,True
old_rank1_filter,BASE,daily,250,002128,2019-09-19,2019-09-20,2020-09-30,,0.4818,0.27626827697990564,True
old_rank1_filter,BASE,daily,250,002128,2019-10-15,2019-10-16,2020-10-27,,0.4784,0.2998659659174163,True
old_rank1_filter,BASE,daily,250,002128,2019-10-16,2019-10-17,2020-10-28,,0.4801,0.32152220443029655,True
old_rank1_filter,BASE,daily,250,002128,2019-10-22,2019-10-23,2020-11-03,,0.4347,0.3417717908176856,True
old_rank1_filter,BASE,daily,250,002128,2019-10-23,2019-10-24,2020-11-04,,0.4352,0.3418740917981766,True
old_rank1_filter,BASE,daily,250,002128,2019-10-24,2019-10-25,2020-11-05,,0.4327,0.34394323983480257,True
old_rank1_filter,BASE,daily,250,002128,2019-10-25,2019-10-28,2020-11-06,,0.4217,0.340086651143261,True
old_rank1_filter,BASE,daily,250,002128,2019-10-28,2019-10-29,2020-11-09,,0.4254,0.378985085209288,True
old_rank1_filter,BASE,daily,250,002128,2019-10-29,2019-10-30,2020-11-10,,0.4275,0.39363113666519234,True
old_rank1_filter,BASE,daily,250,002128,2019-10-30,2019-10-31,2020-11-11,,0.4222,0.42940595210416177,True
old_rank1_filter,BASE,daily,250,002128,2019-11-01,2019-11-04,2020-11-13,,0.4259,0.38281838255150813,True
old_rank1_filter,BASE,daily,250,002128,2019-12-09,2019-12-10,2020-12-21,,0.4392,0.47058823529411753,True
old_rank1_filter,BASE,daily,250,002128,2019-12-10,2019-12-11,2020-12-22,,0.4349,0.3685522045535552,True
old_rank1_filter,BASE,daily,250,002128,2019-12-13,2019-12-16,2020-12-25,,0.4360,0.4416870540107791,True
old_rank1_filter,BASE,daily,250,002128,2019-12-16,2019-12-17,2020-12-28,,0.4386,0.430316039459262,True
old_rank1_filter,BASE,daily,250,002128,2019-12-18,2019-12-19,2020-12-30,,0.4423,0.38532460794932244,True
old_rank1_filter,BASE,daily,250,002128,2019-12-19,2019-12-20,2020-12-31,,0.4460,0.3739057100165921,True
old_rank1_filter,BASE,daily,250,002128,2019-12-20,2019-12-23,2021-01-04,,0.4429,0.43257579519777534,True
old_rank1_filter,BASE,daily,250,002128,2019-12-24,2019-12-25,2021-01-06,,0.4408,0.37565873807149996,True
old_rank1_filter,BASE,daily,250,002128,2019-12-25,2019-12-26,2021-01-07,,0.4370,0.3729317814082156,True
old_rank1_filter,BASE,daily,250,002128,2020-01-03,2020-01-06,2021-01-15,,0.4556,0.21558353806533437,True
old_rank1_filter,BASE,daily,250,002128,2020-01-06,2020-01-07,2021-01-18,,0.4566,0.19605531232389795,True
old_rank1_filter,BASE,daily,250,002128,2020-01-07,2020-01-08,2021-01-19,,0.4683,0.2183515053618701,True
old_rank1_filter,BASE,daily,250,002128,2020-01-08,2020-01-09,2021-01-20,,0.4524,0.2131474989108948,True
old_rank1_filter,BASE,daily,250,002128,2020-01-09,2020-01-10,2021-01-21,,0.4566,0.24708640783394253,True
old_rank1_filter,BASE,daily,250,002128,2020-01-10,2020-01-13,2021-01-22,,0.4513,0.21004579789448652,True
old_rank1_filter,BASE,daily,250,002128,2020-01-13,2020-01-14,2021-01-25,,0.4550,0.17871179723474806,True
old_rank1_filter,BASE,daily,250,002128,2020-01-14,2020-01-15,2021-01-26,,0.4535,0.19635119588618788,True
old_rank1_filter,BASE,daily,250,002128,2020-05-14,2020-05-15,2021-05-26,,0.3192,0.39574674132400856,True
old_rank1_filter,BASE,daily,250,002128,2020-05-15,2020-05-18,2021-05-27,,0.3180,0.40864891531540914,True
old_rank1_filter,BASE,daily,250,002128,2020-05-18,2020-05-19,2021-05-28,,0.3184,0.38566809824832315,True
old_rank1_filter,BASE,daily,250,002128,2020-05-19,2020-05-20,2021-05-31,,0.3213,0.3958121811101545,True
old_rank1_filter,BASE,daily,250,002128,2020-05-20,2020-05-21,2021-06-01,,0.3217,0.41813624506508673,True
old_rank1_filter,BASE,daily,250,002128,2020-05-21,2020-05-22,2021-06-02,,0.3241,0.41078994354099296,True
old_rank1_filter,BASE,daily,250,002128,2020-05-22,2020-05-25,2021-06-03,,0.3213,0.4024018130713325,True
old_rank1_filter,BASE,daily,250,002128,2020-05-25,2020-05-26,2021-06-04,,0.3265,0.3906530476084571,True
old_rank1_filter,BASE,daily,250,002128,2020-05-26,2020-05-27,2021-06-07,,0.3253,0.37546940303162635,True
old_rank1_filter,BASE,daily,250,002128,2020-05-27,2020-05-28,2021-06-08,,0.3314,0.3830932830798224,True
old_rank1_filter,BASE,daily,250,002128,2020-05-28,2020-05-29,2021-06-09,,0.3301,0.45493872350944575,True
old_rank1_filter,BASE,daily,250,002128,2020-05-29,2020-06-01,2021-06-10,,0.3261,0.4324507296524749,True
old_rank1_filter,BASE,daily,250,002128,2020-06-01,2020-06-02,2021-06-11,,0.3297,0.4296675191815855,True
old_rank1_filter,BASE,daily,250,002128,2020-06-02,2020-06-03,2021-06-15,,0.3322,0.4510310993639415,True
old_rank1_filter,BASE,daily,250,002128,2020-06-03,2020-06-04,2021-06-16,,0.3261,0.42434820312058164,True
old_rank1_filter,BASE,daily,250,002128,2020-06-04,2020-06-05,2021-06-17,,0.3289,0.44306147579804867,True
old_rank1_filter,BASE,daily,250,002128,2020-06-05,2020-06-08,2021-06-18,,0.3273,0.3851976213264716,True
old_rank1_filter,BASE,daily,250,002128,2020-06-08,2020-06-09,2021-06-21,,0.3293,0.3557019491117377,True
old_rank1_filter,BASE,daily,250,002128,2020-06-09,2020-06-10,2021-06-22,,0.3305,0.3941166915626504,True
old_rank1_filter,BASE,daily,250,002128,2020-06-17,2020-06-18,2021-06-30,,0.3273,0.2873506845193319,True
old_rank1_filter,BASE,daily,250,002128,2020-06-18,2020-06-19,2021-07-01,,0.3435,0.26658111393274475,True
old_rank1_filter,BASE,daily,250,002128,2020-06-19,2020-06-22,2021-07-02,,0.3431,0.28417711767787246,True
old_rank1_filter,BASE,daily,250,002128,2020-06-22,2020-06-23,2021-07-05,,0.3354,0.32031696173615076,True
old_rank1_filter,BASE,daily,250,002128,2020-06-23,2020-06-24,2021-07-06,,0.3330,0.3132992327365727,True
old_rank1_filter,BASE,daily,250,002128,2020-06-24,2020-06-29,2021-07-07,,0.3212,0.3177691309987032,True
old_rank1_filter,BASE,daily,250,002128,2020-06-30,2020-07-01,2021-07-09,,0.3183,0.2831858407079646,True
old_rank1_filter,BASE,daily,250,002128,2020-07-01,2020-07-02,2021-07-12,,0.3249,0.19552414605418122,True
old_rank1_filter,BASE,daily,250,002128,2020-07-02,2020-07-03,2021-07-13,,0.3487,0.11241970021413294,True
old_rank1_filter,BASE,daily,250,002128,2020-07-03,2020-07-06,2021-07-14,,0.3836,0.02282418738114944,True
old_rank1_filter,BASE,daily,250,002128,2020-07-06,2020-07-07,2021-07-15,,0.4218,-0.043879781867089074,True
old_rank1_filter,BASE,daily,250,002128,2020-12-25,2020-12-28,2022-01-07,,0.4737,0.32757516921996355,True
old_rank1_filter,BASE,daily,250,002128,2020-12-30,2020-12-31,2022-01-12,,0.4629,0.4526336208237487,True
old_rank1_filter,BASE,daily,250,002128,2021-01-04,2021-01-05,2022-01-14,,0.4679,0.4434956456914372,True
old_rank1_filter,BASE,daily,250,002128,2021-03-19,2021-03-22,2022-03-31,,0.4308,0.7175518375518377,True
old_rank1_filter,BASE,daily,250,002128,2021-03-22,2021-03-23,2022-04-01,,0.4374,0.7628319336117957,True
old_rank1_filter,BASE,daily,250,002128,2021-04-08,2021-04-09,2022-04-21,,0.4283,0.4990295824437434,True
old_rank1_filter,BASE,daily,250,002128,2021-04-12,2021-04-13,2022-04-25,,0.4295,0.40265140265140276,True
old_rank1_filter,BASE,daily,250,002128,2021-08-12,2021-08-13,2022-08-25,,0.5588,0.5612833650659244,True
old_rank1_filter,BASE,daily,250,002128,2021-08-13,2021-08-16,2022-08-26,,0.5471,0.451635900778097,True
old_rank1_filter,BASE,daily,250,002128,2021-08-16,2021-08-17,2022-08-29,,0.5753,0.5150184774106925,True
old_rank1_filter,BASE,daily,250,002128,2021-08-17,2021-08-18,2022-08-30,,0.5559,0.3579487341173504,True
old_rank1_filter,BASE,daily,250,002128,2021-08-18,2021-08-19,2022-08-31,,0.5583,0.29741380151341223,True
old_rank1_filter,BASE,daily,250,002128,2021-08-19,2021-08-20,2022-09-01,,0.5413,0.3159727695977972,True
old_rank1_filter,BASE,daily,250,002128,2021-08-20,2021-08-23,2022-09-02,,0.5360,0.2416837841377748,True
old_rank1_filter,BASE,daily,250,002128,2021-08-23,2021-08-24,2022-09-05,,0.5510,0.2905712955720716,True
old_rank1_filter,BASE,daily,250,002128,2021-08-24,2021-08-25,2022-09-06,,0.5559,0.2447008910338162,True
old_rank1_filter,BASE,daily,250,002128,2021-08-25,2021-08-26,2022-09-07,,0.5913,0.21950881827910496,True
old_rank1_filter,BASE,daily,250,002128,2021-08-26,2021-08-27,2022-09-08,,0.5393,0.20882957272271763,True
old_rank1_filter,BASE,daily,250,002128,2022-01-18,2022-01-19,2023-02-06,,0.5881,-0.15051304504980367,True
old_rank1_filter,BASE,daily,250,002128,2022-08-30,2022-08-31,2023-09-11,,0.6250,0.031732390747166495,True
old_rank1_filter,BASE,daily,250,002128,2022-12-13,2022-12-14,2023-12-25,,0.4941,0.1564065466572626,True
old_rank1_filter,BASE,daily,250,002128,2022-12-14,2022-12-15,2023-12-26,,0.4907,0.16909160209838436,True
old_rank1_filter,BASE,daily,250,002128,2023-02-07,2023-02-08,2024-02-20,,0.4933,0.26766380093644493,True
old_rank1_filter,BASE,daily,250,002128,2023-02-08,2023-02-09,2024-02-21,,0.4948,0.24630870883685452,True
old_rank1_filter,BASE,daily,250,002128,2023-02-09,2023-02-10,2024-02-22,,0.4971,0.2882882370505182,True
old_rank1_filter,BASE,daily,250,002128,2023-02-10,2023-02-13,2024-02-23,,0.4960,0.30597620064125874,True
old_rank1_filter,BASE,daily,250,002128,2023-02-13,2023-02-14,2024-02-26,,0.4922,0.2899804942378734,True
old_rank1_filter,BASE,daily,250,002128,2023-02-14,2023-02-15,2024-02-27,,0.4911,0.30941420445431245,True
old_rank1_filter,BASE,daily,250,002128,2023-02-20,2023-02-21,2024-03-04,,0.4956,0.3224266820652537,True
old_rank1_filter,BASE,daily,250,002128,2023-02-21,2023-02-22,2024-03-05,,0.5061,0.29653271220113697,True
old_rank1_filter,BASE,daily,250,002128,2023-02-22,2023-02-23,2024-03-06,,0.5147,0.28069862016994507,True
old_rank1_filter,BASE,daily,250,002128,2023-02-23,2023-02-24,2024-03-07,,0.5210,0.3177236292520762,True
old_rank1_filter,BASE,daily,250,002128,2023-02-24,2023-02-27,2024-03-08,,0.5132,0.3305537337726341,True
old_rank1_filter,BASE,daily,250,002128,2023-02-27,2023-02-28,2024-03-11,,0.5079,0.3278245956147774,True
old_rank1_filter,BASE,daily,250,002128,2023-02-28,2023-03-01,2024-03-12,,0.4993,0.26827430293896004,True
old_rank1_filter,BASE,daily,250,002128,2023-03-01,2023-03-02,2024-03-13,,0.5053,0.2580910786087931,True
old_rank1_filter,BASE,daily,250,002128,2023-03-02,2023-03-03,2024-03-14,,0.5128,0.2625723093786394,True
old_rank1_filter,BASE,daily,250,002128,2023-03-03,2023-03-06,2024-03-15,,0.5147,0.27361922775568037,True
old_rank1_filter,BASE,daily,250,002128,2023-03-06,2023-03-07,2024-03-18,,0.5087,0.23333818027413034,True
old_rank1_filter,BASE,daily,250,002128,2023-03-07,2023-03-08,2024-03-19,,0.5102,0.2308598292219166,True
old_rank1_filter,BASE,daily,250,002128,2023-03-08,2023-03-09,2024-03-20,,0.5087,0.2358787203819912,True
old_rank1_filter,BASE,daily,250,002128,2023-03-09,2023-03-10,2024-03-21,,0.5076,0.2556853260820222,True
old_rank1_filter,BASE,daily,250,002128,2023-03-13,2023-03-14,2024-03-25,,0.5046,0.2719428649722546,True
old_rank1_filter,BASE,daily,250,002128,2023-03-23,2023-03-24,2024-04-08,,0.5023,0.39735567252721093,True
old_rank1_filter,BASE,daily,250,002128,2023-03-30,2023-03-31,2024-04-15,,0.5012,0.5310397378619871,True
old_rank1_filter,BASE,daily,250,002128,2023-03-31,2023-04-03,2024-04-16,,0.5031,0.5724767665164219,True
old_rank1_filter,BASE,daily,250,002128,2023-04-03,2023-04-04,2024-04-17,,0.4990,0.6033991756973187,True
old_rank1_filter,BASE,daily,250,002128,2023-04-19,2023-04-20,2024-05-07,,0.5188,0.610321252198851,True
old_rank1_filter,BASE,daily,250,002128,2023-04-20,2023-04-21,2024-05-08,,0.5162,0.6144229435717665,True
old_rank1_filter,BASE,daily,250,002128,2023-04-21,2023-04-24,2024-05-09,,0.5064,0.6712580962101629,True
old_rank1_filter,BASE,daily,250,002128,2023-04-24,2023-04-25,2024-05-10,,0.5027,0.683311320978546,True
old_rank1_filter,BASE,daily,250,002128,2023-04-28,2023-05-04,2024-05-16,,0.3554,0.5918085580894195,True
old_rank1_filter,BASE,daily,250,002128,2023-05-04,2023-05-05,2024-05-17,,0.3646,0.6122428779080893,True
old_rank1_filter,BASE,daily,250,002128,2023-05-05,2023-05-08,2024-05-20,,0.3636,0.6383625217642475,True
old_rank1_filter,BASE,daily,250,002128,2023-05-08,2023-05-09,2024-05-21,,0.3696,0.6602863602110021,True
old_rank1_filter,BASE,daily,250,002128,2023-05-09,2023-05-10,2024-05-22,,0.3681,0.7081104737813297,True
old_rank1_filter,BASE,daily,250,002128,2023-05-10,2023-05-11,2024-05-23,,0.3675,0.6607298127644774,True
old_rank1_filter,BASE,daily,250,002128,2023-05-11,2023-05-12,2024-05-24,,0.3704,0.7079716079121492,True
old_rank1_filter,BASE,daily,250,002128,2023-05-12,2023-05-15,2024-05-27,,0.3652,0.721586968706337,True
old_rank1_filter,BASE,daily,250,002128,2023-05-15,2023-05-16,2024-05-28,,0.3707,0.6935216298771474,True
old_rank1_filter,BASE,daily,250,002128,2023-05-16,2023-05-17,2024-05-29,,0.3707,0.7838584240115531,True
old_rank1_filter,BASE,daily,250,002128,2023-05-17,2023-05-18,2024-05-30,,0.3691,0.7300299325435724,True
old_rank1_filter,BASE,daily,250,002128,2023-05-18,2023-05-19,2024-05-31,,0.3681,0.7604419150534156,True
old_rank1_filter,BASE,daily,250,002128,2023-05-19,2023-05-22,2024-06-03,,0.3641,0.7335591856527146,True
old_rank1_filter,BASE,daily,250,002128,2023-05-22,2023-05-23,2024-06-04,,0.3657,0.7332804223665792,True
old_rank1_filter,BASE,daily,250,002128,2023-05-23,2023-05-24,2024-06-05,,0.3675,0.7032181584091468,True
old_rank1_filter,BASE,daily,250,002128,2023-05-24,2023-05-25,2024-06-06,,0.3667,0.7339559946222487,True
old_rank1_filter,BASE,daily,250,002128,2023-05-25,2023-05-26,2024-06-07,,0.3688,0.7269679326629639,True
old_rank1_filter,BASE,daily,250,002128,2023-05-26,2023-05-29,2024-06-11,,0.3681,0.6802399980442775,True
old_rank1_filter,BASE,daily,250,002128,2023-05-29,2023-05-30,2024-06-12,,0.3736,0.7194427065615339,True
old_rank1_filter,BASE,daily,250,002128,2023-05-30,2023-05-31,2024-06-13,,0.3688,0.7293795077323322,True
old_rank1_filter,BASE,daily,250,002128,2023-06-05,2023-06-06,2024-06-19,,0.3652,0.6750940523326625,True
old_rank1_filter,BASE,daily,250,002128,2023-06-09,2023-06-12,2024-06-25,,0.3601,0.6381390051427418,True
old_rank1_filter,BASE,daily,250,002128,2023-06-12,2023-06-13,2024-06-26,,0.3596,0.6502638710597632,True
old_rank1_filter,BASE,daily,250,002128,2023-06-28,2023-06-29,2024-07-10,,0.3556,0.6442165558019217,True
old_rank1_filter,BASE,daily,250,002128,2023-07-03,2023-07-04,2024-07-15,,0.3561,0.6269609097890076,True
old_rank1_filter,BASE,daily,250,002128,2023-07-04,2023-07-05,2024-07-16,,0.3567,0.6027803856200384,True
old_rank1_filter,BASE,daily,250,002128,2023-07-05,2023-07-06,2024-07-17,,0.3583,0.5221100346476675,True
old_rank1_filter,BASE,daily,250,002128,2023-07-06,2023-07-07,2024-07-18,,0.3577,0.5157185283455261,True
old_rank1_filter,BASE,daily,250,002128,2023-07-07,2023-07-10,2024-07-19,,0.3596,0.48335592652750003,True
old_rank1_filter,BASE,daily,250,002128,2023-07-10,2023-07-11,2024-07-22,,0.3628,0.4818082606095464,True
old_rank1_filter,BASE,daily,250,002128,2023-07-11,2023-07-12,2024-07-23,,0.3604,0.43660736482237716,True
old_rank1_filter,BASE,daily,250,002128,2023-07-17,2023-07-18,2024-07-29,,0.3631,0.39382126406403395,True
old_rank1_filter,BASE,daily,250,002128,2023-07-18,2023-07-19,2024-07-30,,0.3636,0.3575963640148492,True
old_rank1_filter,BASE,daily,250,002128,2023-07-19,2023-07-20,2024-07-31,,0.3660,0.43270918011840753,True
old_rank1_filter,BASE,daily,250,002128,2023-07-20,2023-07-21,2024-08-01,,0.3634,0.3843533816887812,True
old_rank1_filter,BASE,daily,250,002128,2023-07-21,2023-07-24,2024-08-02,,0.3601,0.36221968652435077,True
old_rank1_filter,BASE,daily,250,002128,2023-07-24,2023-07-25,2024-08-05,,0.3609,0.31824610630829175,True
old_rank1_filter,BASE,daily,250,002128,2023-07-25,2023-07-26,2024-08-06,,0.3625,0.3075587102620254,True
old_rank1_filter,BASE,daily,250,002128,2023-07-26,2023-07-27,2024-08-07,,0.3636,0.34714039716207545,True
old_rank1_filter,BASE,daily,250,002128,2023-07-27,2023-07-28,2024-08-08,,0.3634,0.3283753809611134,True
old_rank1_filter,BASE,daily,250,002128,2023-07-28,2023-07-31,2024-08-09,,0.3668,0.33445831874586673,True
old_rank1_filter,BASE,daily,250,002128,2023-07-31,2023-08-01,2024-08-12,,0.3676,0.345399715104465,True
old_rank1_filter,BASE,daily,250,002128,2023-08-01,2023-08-02,2024-08-13,,0.3706,0.35534122055303063,True
old_rank1_filter,BASE,daily,250,002128,2023-08-02,2023-08-03,2024-08-14,,0.3660,0.3462639654523232,True
old_rank1_filter,BASE,daily,250,002128,2023-08-03,2023-08-04,2024-08-15,,0.3652,0.35735658355431044,True
old_rank1_filter,BASE,daily,250,002128,2023-08-04,2023-08-07,2024-08-16,,0.3663,0.35804607004242617,True
old_rank1_filter,BASE,daily,250,002128,2023-08-07,2023-08-08,2024-08-19,,0.3647,0.39132719906378965,True
old_rank1_filter,BASE,daily,250,002128,2023-08-10,2023-08-11,2024-08-22,,0.3652,0.3687916208660984,True
old_rank1_filter,BASE,daily,250,002128,2023-09-13,2023-09-14,2024-09-27,,0.3646,0.33883237354866913,True
old_rank1_filter,BASE,daily,250,002128,2023-09-14,2023-09-15,2024-09-30,,0.3732,0.43971851739034773,True
old_rank1_filter,BASE,daily,250,002128,2023-09-15,2023-09-18,2024-10-08,,0.3690,0.4234377723894198,True
old_rank1_filter,BASE,daily,250,002128,2023-09-18,2023-09-19,2024-10-09,,0.3659,0.33834045429375714,True
old_rank1_filter,BASE,daily,250,002128,2023-09-19,2023-09-20,2024-10-10,,0.3651,0.39862986612698736,True
old_rank1_filter,BASE,daily,250,002128,2023-09-20,2023-09-21,2024-10-11,,0.3643,0.3790196876521359,True
old_rank1_filter,BASE,daily,250,002128,2023-09-21,2023-09-22,2024-10-14,,0.3633,0.43250320924261865,True
old_rank1_filter,BASE,daily,250,002128,2023-10-27,2023-10-30,2024-11-11,,0.3423,0.6074454204432589,True
old_rank1_filter,BASE,daily,250,002128,2023-12-01,2023-12-04,2024-12-16,,0.3656,0.4260534587827203,True
old_rank1_filter,BASE,daily,250,002128,2023-12-04,2023-12-05,2024-12-17,,0.3681,0.4367709820008916,True
old_rank1_filter,BASE,daily,250,002128,2023-12-05,2023-12-06,2024-12-18,,0.3641,0.43180681769980267,True
old_rank1_filter,BASE,daily,250,002128,2023-12-06,2023-12-07,2024-12-19,,0.3641,0.42260872947758554,True
old_rank1_filter,BASE,daily,250,002128,2023-12-07,2023-12-08,2024-12-20,,0.3621,0.40105890481092454,True
old_rank1_filter,BASE,daily,250,002128,2023-12-08,2023-12-11,2024-12-23,,0.3644,0.38353555142659657,True
old_rank1_filter,BASE,daily,250,002128,2023-12-11,2023-12-12,2024-12-24,,0.3664,0.38756971232367365,True
old_rank1_filter,BASE,daily,250,002128,2023-12-12,2023-12-13,2024-12-25,,0.3651,0.40827961339400143,True
old_rank1_filter,BASE,daily,250,002128,2023-12-13,2023-12-14,2024-12-26,,0.3629,0.39953583169670925,True
old_rank1_filter,BASE,daily,250,002128,2023-12-14,2023-12-15,2024-12-27,,0.3624,0.41266821609570403,True
old_rank1_filter,BASE,daily,250,002128,2023-12-15,2023-12-18,2024-12-30,,0.3594,0.4402424255680868,True
old_rank1_filter,BASE,daily,250,002128,2023-12-20,2023-12-21,2025-01-03,,0.3609,0.408094901372263,True
old_rank1_filter,BASE,daily,250,002128,2023-12-22,2023-12-25,2025-01-07,,0.3636,0.37083890014098997,True
old_rank1_filter,BASE,daily,250,002128,2023-12-25,2023-12-26,2025-01-08,,0.3656,0.36988916043371867,True
old_rank1_filter,BASE,daily,250,002128,2023-12-26,2023-12-27,2025-01-09,,0.3651,0.35096185622492526,True
old_rank1_filter,BASE,daily,250,002128,2023-12-27,2023-12-28,2025-01-10,,0.3641,0.3671660847591989,True
old_rank1_filter,BASE,daily,250,002128,2024-01-02,2024-01-03,2025-01-15,,0.3679,0.36952912010432315,True
old_rank1_filter,BASE,daily,250,002128,2024-01-03,2024-01-04,2025-01-16,,0.3716,0.3815189297222412,True
old_rank1_filter,BASE,daily,250,002128,2024-01-04,2024-01-05,2025-01-17,,0.3751,0.39540373940941054,True
old_rank1_filter,BASE,daily,250,002128,2024-01-05,2024-01-08,2025-01-20,,0.3729,0.3674446008956407,True
old_rank1_filter,BASE,daily,250,002128,2024-01-08,2024-01-09,2025-01-21,,0.3716,0.3381311370201534,True
old_rank1_filter,BASE,daily,250,002128,2024-01-09,2024-01-10,2025-01-22,,0.3726,0.3425051197270814,True
