cohort,arm,method,horizon,code,n,median
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,600919,1,0.80802242438368
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,600938,1,1.1395955178794903
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601009,1,0.3771246150378149
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601077,1,1.1995287396525462
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601088,3,0.08432073653501915
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601169,1,0.4281135824601654
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601225,2,1.3992915827545123
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601288,2,1.0299373321222638
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601328,1,0.766105744427414
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601398,1,0.2892470221817858
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601818,1,-0.1315565924462032
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601825,1,0.8844025736894576
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601857,1,-0.13275114430273272
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601916,1,0.17971784439825678
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601939,1,0.23445366841295612
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601988,2,0.6490938754432244
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,601998,1,0.7001081061819316
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,603156,1,0.6896589069838015
current_rank1_rerank,BOTH1,stop_episode,250,000001,1,0.16373614812729542
current_rank1_rerank,BOTH1,stop_episode,250,000333,1,1.0114259912319494
current_rank1_rerank,BOTH1,stop_episode,250,000338,7,0.16920809574848028
current_rank1_rerank,BOTH1,stop_episode,250,000423,2,0.07354424726058273
current_rank1_rerank,BOTH1,stop_episode,250,000568,1,0.15304347826086961
current_rank1_rerank,BOTH1,stop_episode,250,000651,1,0.42506139945271104
current_rank1_rerank,BOTH1,stop_episode,250,000661,1,-0.12420775040432841
current_rank1_rerank,BOTH1,stop_episode,250,000792,7,-0.15894957846205782
current_rank1_rerank,BOTH1,stop_episode,250,000858,1,0.42617755913380395
current_rank1_rerank,BOTH1,stop_episode,250,000933,3,-0.2855543372645504
current_rank1_rerank,BOTH1,stop_episode,250,002001,3,-0.055137740074564956
current_rank1_rerank,BOTH1,stop_episode,250,002024,1,0.07906295754026371
current_rank1_rerank,BOTH1,stop_episode,250,002128,3,0.7579672986873416
current_rank1_rerank,BOTH1,stop_episode,250,002152,4,0.4200664223798809
current_rank1_rerank,BOTH1,stop_episode,250,002236,1,0.10513995116932806
current_rank1_rerank,BOTH1,stop_episode,250,002304,1,0.6834243324401266
current_rank1_rerank,BOTH1,stop_episode,250,002466,4,0.6005506245890861
current_rank1_rerank,BOTH1,stop_episode,250,002532,2,0.7376383389604547
current_rank1_rerank,BOTH1,stop_episode,250,002714,1,0.6904270359882501
current_rank1_rerank,BOTH1,stop_episode,250,002833,2,0.08579750042416179
current_rank1_rerank,BOTH1,stop_episode,250,002841,1,0.24612912212938753
current_rank1_rerank,BOTH1,stop_episode,250,300059,1,1.0688928829548483
current_rank1_rerank,BOTH1,stop_episode,250,600000,2,-0.13475271466450334
current_rank1_rerank,BOTH1,stop_episode,250,600016,1,-0.05469519443029369
current_rank1_rerank,BOTH1,stop_episode,250,600031,2,-0.007783449415688648
current_rank1_rerank,BOTH1,stop_episode,250,600036,1,0.4058307424525973
current_rank1_rerank,BOTH1,stop_episode,250,600066,2,0.2807962261690319
current_rank1_rerank,BOTH1,stop_episode,250,600176,1,0.9695502818092152
current_rank1_rerank,BOTH1,stop_episode,250,600188,2,-0.07886574438118177
current_rank1_rerank,BOTH1,stop_episode,250,600309,8,0.2546154910051215
current_rank1_rerank,BOTH1,stop_episode,250,600519,1,0.3615331542244409
current_rank1_rerank,BOTH1,stop_episode,250,600566,1,-0.16009683007510156
current_rank1_rerank,BOTH1,stop_episode,250,600585,6,0.18972808721345769
current_rank1_rerank,BOTH1,stop_episode,250,600660,3,0.07809999793721478
current_rank1_rerank,BOTH1,stop_episode,250,600690,1,0.6056943385032634
current_rank1_rerank,BOTH1,stop_episode,250,600750,2,0.3059677284047727
current_rank1_rerank,BOTH1,stop_episode,250,600897,4,0.030915296172637774
current_rank1_rerank,BOTH1,stop_episode,250,600919,3,0.09811119056821616
current_rank1_rerank,BOTH1,stop_episode,250,600938,3,0.32870981844048885
current_rank1_rerank,BOTH1,stop_episode,250,600970,1,0.1021106798656839
current_rank1_rerank,BOTH1,stop_episode,250,601009,1,0.14276927937013228
current_rank1_rerank,BOTH1,stop_episode,250,601077,2,0.22749683541722543
current_rank1_rerank,BOTH1,stop_episode,250,601088,4,-0.11178662364097786
current_rank1_rerank,BOTH1,stop_episode,250,601166,1,0.3990061805712408
current_rank1_rerank,BOTH1,stop_episode,250,601169,5,0.018302788067849685
current_rank1_rerank,BOTH1,stop_episode,250,601187,2,0.3390930717729199
current_rank1_rerank,BOTH1,stop_episode,250,601225,2,0.3538787087479177
current_rank1_rerank,BOTH1,stop_episode,250,601229,2,0.4291706845168174
current_rank1_rerank,BOTH1,stop_episode,250,601288,1,0.20868854574390294
current_rank1_rerank,BOTH1,stop_episode,250,601328,1,0.12607176119288344
current_rank1_rerank,BOTH1,stop_episode,250,601398,3,-0.05486935866983367
current_rank1_rerank,BOTH1,stop_episode,250,601658,1,-0.015717568947906102
current_rank1_rerank,BOTH1,stop_episode,250,601818,3,-0.11873377780039696
current_rank1_rerank,BOTH1,stop_episode,250,601825,2,-0.011997516653387053
current_rank1_rerank,BOTH1,stop_episode,250,601838,3,0.1856781447645819
current_rank1_rerank,BOTH1,stop_episode,250,601857,2,0.08123517631569022
current_rank1_rerank,BOTH1,stop_episode,250,601916,2,0.1256196788765077
current_rank1_rerank,BOTH1,stop_episode,250,601939,3,0.03720088954781331
current_rank1_rerank,BOTH1,stop_episode,250,601988,1,0.9933749660602769
current_rank1_rerank,BOTH1,stop_episode,250,601998,2,0.24455092112103483
current_rank1_rerank,BOTH1,stop_episode,250,603156,1,0.19811593415548412
current_rank1_rerank,BOTH1,stop_episode,250,603993,3,1.5578202282815474
current_rank1_rerank,BOTH1,stop_episode,750,000333,1,2.88007317109647
current_rank1_rerank,BOTH1,stop_episode,750,000338,7,0.3132521274067972
current_rank1_rerank,BOTH1,stop_episode,750,000423,2,0.31394659556318316
current_rank1_rerank,BOTH1,stop_episode,750,000568,1,2.123812220172876
current_rank1_rerank,BOTH1,stop_episode,750,000651,1,1.537463514717675
current_rank1_rerank,BOTH1,stop_episode,750,000792,5,-0.420140292375874
current_rank1_rerank,BOTH1,stop_episode,750,000858,1,2.488412378052545
current_rank1_rerank,BOTH1,stop_episode,750,000933,3,-0.09100277235489707
current_rank1_rerank,BOTH1,stop_episode,750,002001,3,0.6277431007993419
current_rank1_rerank,BOTH1,stop_episode,750,002024,1,0.6028412762749586
current_rank1_rerank,BOTH1,stop_episode,750,002128,3,0.5492458263076951
current_rank1_rerank,BOTH1,stop_episode,750,002152,4,0.9257361356683141
current_rank1_rerank,BOTH1,stop_episode,750,002304,1,1.5934739527066224
current_rank1_rerank,BOTH1,stop_episode,750,002466,4,1.7517717593093884
current_rank1_rerank,BOTH1,stop_episode,750,002714,1,9.034423091469238
current_rank1_rerank,BOTH1,stop_episode,750,002833,2,0.10459557677117604
current_rank1_rerank,BOTH1,stop_episode,750,600000,2,-0.19819676634804323
current_rank1_rerank,BOTH1,stop_episode,750,600016,1,-0.34641723204769104
current_rank1_rerank,BOTH1,stop_episode,750,600031,2,0.08550880600227506
current_rank1_rerank,BOTH1,stop_episode,750,600066,2,1.4265072772749652
current_rank1_rerank,BOTH1,stop_episode,750,600176,1,0.9632694447489984
current_rank1_rerank,BOTH1,stop_episode,750,600188,2,0.36857286325535077
current_rank1_rerank,BOTH1,stop_episode,750,600309,8,0.7950024261357156
current_rank1_rerank,BOTH1,stop_episode,750,600519,1,2.1240252993979043
current_rank1_rerank,BOTH1,stop_episode,750,600566,1,0.33537793429607365
current_rank1_rerank,BOTH1,stop_episode,750,600585,6,0.43134230519823447
current_rank1_rerank,BOTH1,stop_episode,750,600660,3,1.186901170151378
current_rank1_rerank,BOTH1,stop_episode,750,600690,1,1.0824093651191768
current_rank1_rerank,BOTH1,stop_episode,750,600750,2,1.591104314239033
current_rank1_rerank,BOTH1,stop_episode,750,600897,4,0.8863300064483731
current_rank1_rerank,BOTH1,stop_episode,750,600919,1,0.80802242438368
current_rank1_rerank,BOTH1,stop_episode,750,600938,3,1.1395955178794903
current_rank1_rerank,BOTH1,stop_episode,750,601009,1,0.3771246150378149
current_rank1_rerank,BOTH1,stop_episode,750,601077,2,1.3296473515338016
current_rank1_rerank,BOTH1,stop_episode,750,601088,4,-0.22888065033666666
current_rank1_rerank,BOTH1,stop_episode,750,601169,5,0.5790884299164267
current_rank1_rerank,BOTH1,stop_episode,750,601225,2,0.8674588359594055
current_rank1_rerank,BOTH1,stop_episode,750,601288,1,0.16327392049568945
current_rank1_rerank,BOTH1,stop_episode,750,601328,1,0.766105744427414
current_rank1_rerank,BOTH1,stop_episode,750,601398,3,0.2892470221817858
current_rank1_rerank,BOTH1,stop_episode,750,601818,3,0.2529429033672175
current_rank1_rerank,BOTH1,stop_episode,750,601825,2,0.9089879983857813
current_rank1_rerank,BOTH1,stop_episode,750,601857,2,-0.15047229280104585
current_rank1_rerank,BOTH1,stop_episode,750,601916,1,0.17971784439825678
current_rank1_rerank,BOTH1,stop_episode,750,601939,3,0.27810955845315655
current_rank1_rerank,BOTH1,stop_episode,750,601988,1,0.6393659890969663
current_rank1_rerank,BOTH1,stop_episode,750,601998,2,0.8336586360813337
current_rank1_rerank,BOTH1,stop_episode,750,603156,1,0.6896589069838015
