group,arm,year,signal_days,company_days,selected_company_days,weighted_share,daily_share_min,daily_share_median,daily_share_max,cutoff_min,cutoff_p10,cutoff_median,cutoff_p90,cutoff_max,days_cutoff_above_base,execution_members_and_price,potential_new_entry_company_days,potential_addon_company_days
U3,PCT23OP09,2021,243,34319,7801,0.22730848800955739,0.2230769230769231,0.2265625,0.22972972972972974,1.2505,1.29636,1.3719,1.46676,1.5306,243,7799,1337,2701
U3,PCT24OP09,2021,243,34319,8114,0.23642880037297123,0.234375,0.23648648648648649,0.24,1.2849,1.3181,1.3862,1.48406,1.5402,243,8112,1393,2830
U3,BASE,2022,242,40347,7237,0.1793689741492552,0.10810810810810811,0.1776518883415435,0.26136363636363635,1.0454,1.0454,1.0454,1.0454,1.0454,0,7236,1374,2806
U3,FIX110FR09,2022,242,40347,8075,0.2001387959451756,0.11486486486486487,0.2,0.2784090909090909,1.1,1.1,1.1,1.1,1.1,242,8074,1506,3072
U3,PCT16OP09,2022,242,40347,6380,0.15812823753934618,0.15436241610738255,0.1590909090909091,0.16,0.8355,0.88634,0.9742999999999999,1.14958,1.2288,54,6379,1323,2668
U3,PCT17OP09,2022,242,40347,6702,0.16610900438694326,0.16326530612244897,0.1657142857142857,0.16891891891891891,0.8412,0.89647,0.98655,1.1781400000000002,1.2429,70,6701,1355,2739
U3,PCT18OP09,2022,242,40347,7117,0.17639477532406375,0.174496644295302,0.17613636363636365,0.1781609195402299,0.8457,0.91857,1.0287,1.19239,1.2866,100,7116,1418,2865
U3,PCT19OP09,2022,242,40347,7593,0.18819243066398988,0.1836734693877551,0.18857142857142858,0.1896551724137931,0.8594,0.94123,1.0594999999999999,1.22186,1.3138,140,7592,1496,3025
U3,PCT20OP09,2022,242,40347,7997,0.19820556670880116,0.19463087248322147,0.19886363636363635,0.2,0.8672,0.98,1.08745,1.231,1.325,172,7996,1588,3188
U3,PCT21OP09,2022,242,40347,8319,0.20618633355639823,0.20408163265306123,0.2057142857142857,0.20945945945945946,0.884,0.99691,1.1054499999999998,1.2587400000000002,1.3436,182,8316,1650,3304
U3,PCT22OP09,2022,242,40347,8734,0.21647210449351872,0.21476510067114093,0.21621621621621623,0.21839080459770116,0.9056,1.02281,1.1256,1.2698800000000001,1.3649,203,8731,1733,3485
U3,PCT23OP09,2022,242,40347,9210,0.22826975983344486,0.22448979591836735,0.22857142857142856,0.22988505747126436,0.9111,1.03912,1.1567500000000002,1.33368,1.3917,214,9207,1826,3685
U3,PCT24OP09,2022,242,40347,9614,0.23828289587825613,0.2348993288590604,0.23863636363636365,0.24,0.9635,1.05362,1.1772,1.35266,1.445,222,9611,1932,3862
U3,BASE,2023,242,44370,8936,0.20139734054541356,0.1443850267379679,0.19428571428571428,0.25668449197860965,1.0454,1.0454,1.0454,1.0454,1.0454,0,8932,2406,4344
U3,FIX110FR09,2023,242,44370,9992,0.22519720531890916,0.17613636363636365,0.22459893048128343,0.2620320855614973,1.1,1.1,1.1,1.1,1.1,242,9988,2674,4851
U3,PCT16OP09,2023,242,44370,6939,0.1563894523326572,0.15508021390374332,0.15508021390374332,0.16,0.8417,0.88311,0.9566,1.0019500000000001,1.0553,2,6935,2058,3612
U3,PCT17OP09,2023,242,44370,7347,0.16558485463150777,0.16477272727272727,0.1657754010695187,0.1694915254237288,0.8493,0.91123,0.9773499999999999,1.01916,1.0708,5,7343,2147,3780
U3,PCT18OP09,2023,242,44370,7830,0.17647058823529413,0.1751412429378531,0.17647058823529413,0.1781609195402299,0.8627,0.93252,0.9997,1.0438800000000001,1.0948,23,7826,2277,4017
U3,PCT19OP09,2023,242,44370,8314,0.18737885958981293,0.1864406779661017,0.18716577540106952,0.1896551724137931,0.877,0.95063,1.022,1.0742800000000001,1.1114,64,8310,2413,4248
U3,PCT20OP09,2023,242,44370,8797,0.1982645931935993,0.19540229885057472,0.19786096256684493,0.2,0.9004,0.9718300000000001,1.046,1.0992,1.127,124,8793,2526,4469
U3,PCT21OP09,2023,242,44370,9205,0.20745999549244987,0.20454545454545456,0.20855614973262032,0.20967741935483872,0.9142,0.9881,1.06425,1.11319,1.1904,159,9201,2605,4641
U3,PCT22OP09,2023,242,44370,9682,0.21821050259184133,0.21468926553672316,0.2192513368983957,0.2192513368983957,0.9303,0.99673,1.0798,1.1375199999999999,1.202,184,9678,2706,4843
U3,PCT23OP09,2023,242,44370,10166,0.22911877394636015,0.22580645161290322,0.22994652406417113,0.22994652406417113,0.9499,1.01668,1.1014499999999998,1.16358,1.2225,201,10162,2813,5068
U3,PCT24OP09,2023,242,44370,10491,0.23644354293441514,0.23529411764705882,0.23529411764705882,0.24,0.9781,1.0259,1.116,1.18262,1.2452,202,10487,2903,5245
U3,BASE,2024,242,48359,11738,0.2427262763911578,0.20388349514563106,0.23786407766990292,0.30097087378640774,1.0454,1.0454,1.0454,1.0454,1.0454,0,11735,4350,6844
U3,FIX110FR09,2024,242,48359,12438,0.25720134824955027,0.21844660194174756,0.25133689839572193,0.32524271844660196,1.1,1.1,1.1,1.1,1.1,242,12434,4550,7214
U3,PCT16OP09,2024,242,48359,7515,0.15540023573688455,0.15508021390374332,0.1553398058252427,0.1588785046728972,0.759,0.80784,0.84765,0.9013599999999999,0.936,0,7513,2718,4406
U3,PCT17OP09,2024,242,48359,8163,0.16880001654293927,0.1657754010695187,0.16990291262135923,0.16990291262135923,0.774,0.82958,0.86385,0.9166799999999999,0.9564,0,8161,3018,4863
U3,PCT18OP09,2024,242,48359,8647,0.17880849479931346,0.17647058823529413,0.1796116504854369,0.1796116504854369,0.7866,0.842,0.88045,0.93279,0.9723,0,8645,3218,5158
U3,PCT19OP09,2024,242,48359,9131,0.18881697305568768,0.18691588785046728,0.18932038834951456,0.18932038834951456,0.7927,0.85082,0.9052,0.94446,1.01,0,9129,3434,5472
U3,PCT20OP09,2024,242,48359,9615,0.19882545131206186,0.19626168224299065,0.19902912621359223,0.2,0.7982,0.86522,0.9184,0.9631000000000001,1.0231,0,9613,3678,5816
U3,PCT21OP09,2024,242,48359,10080,0.20844103476085113,0.20540540540540542,0.2087378640776699,0.2087378640776699,0.8189,0.88135,0.9371,0.97948,1.0477,1,10078,3889,6093
U3,PCT22OP09,2024,242,48359,10565,0.21847019169130874,0.21621621621621623,0.21844660194174756,0.21962616822429906,0.8292,0.8934,0.9632,1.00916,1.07,5,10563,4066,6361
U3,PCT23OP09,2024,242,48359,11049,0.22847866994768296,0.22702702702702704,0.22815533980582525,0.22994652406417113,0.8368,0.90474,0.9923,1.0453,1.1269,24,11046,4246,6645
U3,PCT24OP09,2024,242,48359,11475,0.23728778510721893,0.23529411764705882,0.23786407766990292,0.2383177570093458,0.8431,0.91925,1.02965,1.09076,1.181,91,11472,4390,6879
U3,BASE,2025,243,51681,11035,0.21352141018943133,0.16666666666666666,0.21844660194174756,0.2731707317073171,1.0454,1.0454,1.0454,1.0454,1.0454,0,11031,3960,6463
U3,FIX110FR09,2025,243,51681,12297,0.2379404423289023,0.17592592592592593,0.24537037037037038,0.29901960784313725,1.1,1.1,1.1,1.1,1.1,243,12293,4341,7122
U3,PCT16OP09,2025,243,51681,8110,0.15692420812290783,0.1553398058252427,0.1574074074074074,0.1592920353982301,0.8108,0.83516,0.9136,0.97748,1.0092,0,8108,2849,4741
U3,PCT17OP09,2025,243,51681,8658,0.1675277181169095,0.16585365853658537,0.16666666666666666,0.16990291262135923,0.8163,0.851,0.9291,1.0026599999999999,1.0377,0,8656,3096,5129
U3,PCT18OP09,2025,243,51681,9144,0.17693156092180878,0.17560975609756097,0.17592592592592593,0.1796116504854369,0.8173,0.86222,0.939,1.0487199999999999,1.097,30,9142,3304,5464
U3,PCT19OP09,2025,243,51681,9770,0.1890443296375844,0.18536585365853658,0.18981481481481483,0.18981481481481483,0.8368,0.87754,0.9695,1.0856,1.1204,85,9767,3554,5849
U3,PCT20OP09,2025,243,51681,10291,0.19912540392020278,0.19607843137254902,0.19907407407407407,0.2,0.8677,0.89262,0.9863,1.10392,1.1305,91,10288,3760,6161
U3,PCT21OP09,2025,243,51681,10777,0.20852924672510206,0.205607476635514,0.20833333333333334,0.2097560975609756,0.8842,0.93152,1.0074,1.12646,1.155,97,10774,3899,6420
U3,PCT22OP09,2025,243,51681,11266,0.2179911379423773,0.21568627450980393,0.2175925925925926,0.21962616822429906,0.9082,0.95748,1.0276,1.14682,1.1722,112,11262,4053,6699
U3,PCT23OP09,2025,243,51681,11752,0.22739498074727657,0.22549019607843138,0.22685185185185186,0.22926829268292684,0.9365,0.98876,1.0586,1.17914,1.2386,135,11748,4226,6999
U3,PCT24OP09,2025,243,51681,12239,0.23681817302296782,0.23529411764705882,0.2361111111111111,0.23902439024390243,0.9835,1.01152,1.0825,1.20438,1.2499,150,12235,4393,7265
U3,BASE,2026,158,32959,6109,0.1853514973148457,0.13432835820895522,0.1712962962962963,0.25,1.0454,1.0454,1.0454,1.0454,1.0454,0,6079,1135,2000
U3,FIX110FR09,2026,158,32959,6816,0.20680239084923693,0.15037593984962405,0.19444444444444445,0.26851851851851855,1.1,1.1,1.1,1.1,1.1,158,6784,1243,2208
U3,PCT16OP09,2026,158,32959,5186,0.15734700688734488,0.15566037735849056,0.1574074074074074,0.1596244131455399,0.8643,0.89798,0.9898,1.06377,1.1159,23,5160,1015,1773
U3,PCT17OP09,2026,158,32959,5493,0.1666616098789405,0.16417910447761194,0.16666666666666666,0.16981132075471697,0.8778,0.91345,1.0211000000000001,1.07753,1.1396,50,5466,1084,1882
U3,PCT18OP09,2026,158,32959,5852,0.17755393064109956,0.17293233082706766,0.17757009345794392,0.17972350230414746,0.9001,0.94623,1.0610499999999998,1.10002,1.1749,92,5824,1146,2009
U3,PCT19OP09,2026,158,32959,6226,0.18890136229861343,0.18604651162790697,0.1889400921658986,0.18981481481481483,0.9097,0.95258,1.08425,1.1224500000000002,1.1967,98,6197,1202,2135
U3,PCT20OP09,2026,158,32959,6534,0.19824630601656604,0.19402985074626866,0.19815668202764977,0.2,0.922,0.97312,1.1023,1.15739,1.2044,101,6504,1256,2247
U3,PCT21OP09,2026,158,32959,6840,0.20753056828180466,0.20300751879699247,0.2073732718894009,0.20930232558139536,0.9262,0.9865499999999999,1.12185,1.17917,1.2308,115,6810,1329,2373
U3,PCT22OP09,2026,158,32959,7166,0.21742164507418307,0.21559633027522937,0.2175925925925926,0.2196969696969697,0.932,1.00381,1.1494499999999999,1.21552,1.2567,126,7135,1390,2506
U3,PCT23OP09,2026,158,32959,7469,0.22661488516035075,0.22388059701492538,0.22685185185185186,0.22935779816513763,0.9518,1.02898,1.18295,1.2336500000000001,1.2921,132,7438,1442,2629
U3,PCT24OP09,2026,158,32959,7832,0.23762856882793773,0.23308270676691728,0.2372093023255814,0.23963133640552994,0.962,1.05734,1.20925,1.26576,1.3072,144,7798,1496,2762
