group,arm,year,signal_days,company_days,selected_company_days,weighted_share,daily_share_min,daily_share_median,daily_share_max,cutoff_min,cutoff_p10,cutoff_median,cutoff_p90,cutoff_max,days_cutoff_above_base,execution_members_and_price,potential_new_entry_company_days,potential_addon_company_days
U4,PCT23OP09,2021,243,34319,7801,0.22730848800955739,0.2230769230769231,0.2265625,0.22972972972972974,1.2181,1.28394,1.3573,1.45096,1.5273,243,7799,1326,2678
U4,PCT24OP09,2021,243,34319,8114,0.23642880037297123,0.234375,0.23648648648648649,0.24,1.2505,1.3046,1.3739,1.4733800000000001,1.5354,243,8112,1383,2802
U4,BASE,2022,242,40182,7111,0.17696978746702505,0.11486486486486487,0.17567567567567569,0.2571428571428571,1.0454,1.0454,1.0454,1.0454,1.0454,0,7109,1341,2752
U4,FIX110FR09,2022,242,40182,7944,0.19770046289383306,0.12162162162162163,0.19594594594594594,0.2742857142857143,1.1,1.1,1.1,1.1,1.1,242,7942,1473,3018
U4,PCT16OP09,2022,242,40182,6311,0.15706037529241948,0.15436241610738255,0.1554054054054054,0.16,0.8355,0.88731,0.97605,1.1359,1.2249,54,6309,1313,2641
U4,PCT17OP09,2022,242,40182,6702,0.16679110049275794,0.16326530612244897,0.16666666666666666,0.16891891891891891,0.8424,0.89817,1.00555,1.1781400000000002,1.2429,84,6700,1350,2730
U4,PCT18OP09,2022,242,40182,7117,0.17711910805833458,0.174496644295302,0.17714285714285713,0.1791907514450867,0.8581,0.9288299999999999,1.0441,1.19239,1.2866,119,7115,1407,2851
U4,PCT19OP09,2022,242,40182,7582,0.18869145388482406,0.1836734693877551,0.1891891891891892,0.1896551724137931,0.8656,0.95728,1.07105,1.22186,1.3138,154,7580,1492,3023
U4,PCT20OP09,2022,242,40182,7928,0.19730227465034095,0.19463087248322147,0.19594594594594594,0.2,0.884,0.99691,1.08895,1.231,1.325,180,7926,1570,3154
U4,PCT21OP09,2022,242,40182,8319,0.2070329998506794,0.20408163265306123,0.20689655172413793,0.20945945945945946,0.896,1.0087899999999999,1.1173,1.2587400000000002,1.3436,187,8315,1650,3317
U4,PCT22OP09,2022,242,40182,8734,0.21736100741625602,0.21476510067114093,0.21714285714285714,0.21965317919075145,0.9076,1.02851,1.13645,1.2698800000000001,1.3649,209,8730,1729,3488
U4,PCT23OP09,2022,242,40182,9199,0.2289333532427455,0.22448979591836735,0.22972972972972974,0.22988505747126436,0.9374,1.04604,1.1632,1.33368,1.3917,218,9195,1837,3699
U4,PCT24OP09,2022,242,40182,9545,0.23754417400826242,0.2348993288590604,0.23648648648648649,0.24,0.9992,1.06088,1.1815,1.35266,1.445,226,9541,1914,3828
U4,BASE,2023,242,44128,8898,0.201640681653372,0.14516129032258066,0.19444015444015444,0.25268817204301075,1.0454,1.0454,1.0454,1.0454,1.0454,0,8894,2384,4312
U4,FIX110FR09,2023,242,44128,9925,0.22491388687454678,0.17714285714285713,0.22580645161290322,0.26344086021505375,1.1,1.1,1.1,1.1,1.1,242,9921,2639,4805
U4,PCT16OP09,2023,242,44128,6920,0.15681653372008703,0.15517241379310345,0.15591397849462366,0.16,0.8417,0.88311,0.9561,1.0019500000000001,1.0553,2,6916,2055,3608
U4,PCT17OP09,2023,242,44128,7346,0.16647026831036985,0.16477272727272727,0.16666666666666666,0.1676300578034682,0.8493,0.91123,0.9773499999999999,1.01916,1.0708,5,7342,2149,3780
U4,PCT18OP09,2023,242,44128,7830,0.17743836113125452,0.17613636363636365,0.1774193548387097,0.1791907514450867,0.8627,0.93252,1.0004499999999998,1.04836,1.0948,26,7826,2282,4013
U4,PCT19OP09,2023,242,44128,8313,0.18838379260333574,0.18497109826589594,0.1881720430107527,0.1896551724137931,0.877,0.95063,1.0242,1.08116,1.1155,74,8309,2389,4225
U4,PCT20OP09,2023,242,44128,8778,0.19892131979695432,0.19540229885057472,0.1989247311827957,0.2,0.9004,0.9718300000000001,1.0458500000000002,1.1065800000000001,1.1904,123,8774,2493,4439
U4,PCT21OP09,2023,242,44128,9198,0.20843908629441624,0.20454545454545456,0.20967741935483872,0.20967741935483872,0.9142,0.9881,1.0648499999999999,1.1199400000000002,1.1988,161,9194,2587,4626
U4,PCT22OP09,2023,242,44128,9524,0.21582668600435098,0.21505376344086022,0.21505376344086022,0.21965317919075145,0.9206,0.99591,1.0763,1.1475,1.2158,178,9520,2662,4778
U4,PCT23OP09,2023,242,44128,10007,0.2267721174764322,0.2254335260115607,0.22580645161290322,0.22988505747126436,0.9401,1.0022,1.0943,1.1732500000000001,1.2371,193,10003,2772,4998
U4,PCT24OP09,2023,242,44128,10472,0.23730964467005075,0.23563218390804597,0.23655913978494625,0.24,0.9781,1.0259,1.1143,1.19109,1.2861,202,10468,2892,5234
U4,BASE,2024,242,48117,11513,0.23927094374129726,0.2,0.23414634146341465,0.2975609756097561,1.0454,1.0454,1.0454,1.0454,1.0454,0,11510,4293,6738
U4,FIX110FR09,2024,242,48117,12196,0.25346551114990545,0.2146341463414634,0.24731182795698925,0.32195121951219513,1.1,1.1,1.1,1.1,1.1,242,12192,4484,7099
U4,PCT16OP09,2024,242,48117,7515,0.15618180684581334,0.15591397849462366,0.15609756097560976,0.1596244131455399,0.7607,0.8139,0.85095,0.90415,0.9395,0,7513,2763,4460
U4,PCT17OP09,2024,242,48117,7999,0.1662406218176528,0.16585365853658537,0.16585365853658537,0.16901408450704225,0.774,0.82584,0.86365,0.91581,0.9564,0,7997,2987,4792
U4,PCT18OP09,2024,242,48117,8483,0.17629943678949228,0.17560975609756097,0.17560975609756097,0.1793478260869565,0.7866,0.842,0.883,0.93279,0.9723,0,8481,3184,5082
U4,PCT19OP09,2024,242,48117,8948,0.18596338092566037,0.18478260869565216,0.18536585365853658,0.1881720430107527,0.7927,0.85082,0.905,0.94446,1.01,0,8946,3383,5377
U4,PCT20OP09,2024,242,48117,9596,0.19943055468961074,0.1956521739130435,0.2,0.2,0.8069,0.87277,0.9218,0.97076,1.0435,0,9594,3700,5822
U4,PCT21OP09,2024,242,48117,10080,0.2094893696614502,0.20652173913043478,0.2097560975609756,0.2097560975609756,0.8269,0.88488,0.9419500000000001,0.99234,1.0605,1,10078,3909,6109
U4,PCT22OP09,2024,242,48117,10506,0.2183427894507139,0.21505376344086022,0.21951219512195122,0.21951219512195122,0.8323,0.89875,0.9633499999999999,1.02343,1.12,13,10504,4062,6351
U4,PCT23OP09,2024,242,48117,10990,0.22840160442255336,0.22535211267605634,0.22926829268292684,0.22926829268292684,0.8388,0.914,1.0075500000000002,1.07155,1.1334,50,10987,4241,6627
U4,PCT24OP09,2024,242,48117,11475,0.2384812020699545,0.23655913978494625,0.23902439024390243,0.23943661971830985,0.8763,0.93479,1.0535,1.13327,1.1954,132,11472,4393,6896
U4,BASE,2025,243,51438,10792,0.20980598001477507,0.16279069767441862,0.2146341463414634,0.2696078431372549,1.0454,1.0454,1.0454,1.0454,1.0454,0,10788,3894,6379
U4,FIX110FR09,2025,243,51438,12054,0.2343403709319958,0.17209302325581396,0.24186046511627907,0.2955665024630542,1.1,1.1,1.1,1.1,1.1,243,12050,4275,7038
U4,PCT16OP09,2025,243,51438,8110,0.15766553909561024,0.15609756097560976,0.15813953488372093,0.16,0.8153,0.83996,0.9201,0.98824,1.0301,0,8108,2881,4814
U4,PCT17OP09,2025,243,51438,8596,0.16711380691317704,0.16585365853658537,0.16744186046511628,0.16901408450704225,0.8164,0.85168,0.9353,1.02046,1.0722,6,8594,3110,5171
U4,PCT18OP09,2025,243,51438,9082,0.1765620747307438,0.17560975609756097,0.17674418604651163,0.1784037558685446,0.8293,0.8628199999999999,0.9472,1.0651599999999999,1.1014,54,9080,3306,5479
U4,PCT19OP09,2025,243,51438,9568,0.1860103425483106,0.18536585365853658,0.18604651162790697,0.18811881188118812,0.8426,0.87754,0.9695,1.091,1.1204,85,9565,3505,5789
U4,PCT20OP09,2025,243,51438,10257,0.1994051090633384,0.19607843137254902,0.2,0.2,0.87,0.91084,0.9978,1.11364,1.1456,93,10254,3751,6180
U4,PCT21OP09,2025,243,51438,10743,0.20885337688090516,0.205607476635514,0.20930232558139536,0.2097560975609756,0.8842,0.94902,1.0158,1.1357599999999999,1.161,103,10740,3890,6443
U4,PCT22OP09,2025,243,51438,11251,0.21872934406469924,0.21568627450980393,0.2186046511627907,0.21962616822429906,0.9157,0.9709599999999999,1.0476,1.16126,1.197,123,11247,4068,6751
U4,PCT23OP09,2025,243,51438,11737,0.22817761188226604,0.22535211267605634,0.22790697674418606,0.22926829268292684,0.9421,0.99886,1.0741,1.1940600000000001,1.2428,141,11733,4254,7058
U4,PCT24OP09,2025,243,51438,12227,0.23770364322096504,0.23529411764705882,0.2372093023255814,0.24,0.9913,1.01766,1.0938,1.22374,1.2646,171,12223,4398,7291
U4,BASE,2026,158,32801,5974,0.1821285936404378,0.12878787878787878,0.16744186046511628,0.24651162790697675,1.0454,1.0454,1.0454,1.0454,1.0454,0,5944,1092,1935
U4,FIX110FR09,2026,158,32801,6674,0.20346940642053596,0.14393939393939395,0.19339622641509435,0.2651162790697674,1.1,1.1,1.1,1.1,1.1,158,6642,1199,2136
U4,PCT16OP09,2026,158,32801,5178,0.15786104082192617,0.15267175572519084,0.15813953488372093,0.1596244131455399,0.8643,0.89798,0.9983,1.06573,1.1396,26,5152,986,1729
U4,PCT17OP09,2026,158,32801,5488,0.16731197219596963,0.16541353383458646,0.16744186046511628,0.16981132075471697,0.8778,0.918,1.0359500000000001,1.0873899999999999,1.1749,66,5461,1055,1849
U4,PCT18OP09,2026,158,32801,5791,0.17654949544221213,0.17293233082706766,0.17674418604651163,0.17972350230414746,0.9001,0.93659,1.0694,1.10269,1.1885,96,5764,1105,1955
U4,PCT19OP09,2026,158,32801,6160,0.18779915246486387,0.183206106870229,0.18779342723004694,0.18981481481481483,0.9097,0.95902,1.0853000000000002,1.12368,1.2044,98,6131,1174,2089
U4,PCT20OP09,2026,158,32801,6528,0.1990183226121155,0.19548872180451127,0.19907407407407407,0.2,0.9248,0.975,1.10655,1.1671300000000002,1.2308,107,6498,1243,2226
U4,PCT21OP09,2026,158,32801,6830,0.20822535898295783,0.20300751879699247,0.20833333333333334,0.20930232558139536,0.9308,0.9950600000000001,1.1307,1.19314,1.2322,122,6800,1309,2343
U4,PCT22OP09,2026,158,32801,7148,0.21792018536020244,0.21374045801526717,0.21800947867298578,0.2196969696969697,0.9402,1.0126,1.1640000000000001,1.22233,1.284,130,7117,1361,2482
U4,PCT23OP09,2026,158,32801,7454,0.22724916923264535,0.22535211267605634,0.22727272727272727,0.22900763358778625,0.9608,1.03985,1.1950500000000002,1.24294,1.2921,140,7421,1415,2608
U4,PCT24OP09,2026,158,32801,7771,0.2369135087344898,0.23308270676691728,0.2372093023255814,0.23963133640552994,0.9841,1.05934,1.2164,1.27297,1.3072,145,7737,1467,2718
