security_code,security_name,ex_dividend_date,cash_per_share,share_ratio,plan,report_date,plan_notice_date,progress,rights_ratio,rights_price
0000009892,BCR,2011-07-21,0.190000,,cash dividend,,,,,
0000009892,BCR,2011-10-20,0.190000,,cash dividend,,,,,
0000009892,BCR,2012-01-19,0.190000,,cash dividend,,,,,
0000009892,BCR,2012-04-26,0.190000,,cash dividend,,,,,
0000009892,BCR,2012-07-19,0.200000,,cash dividend,,,,,
0000009892,BCR,2012-10-18,0.200000,,cash dividend,,,,,
0000009892,BCR,2013-01-17,0.200000,,cash dividend,,,,,
0000009892,BCR,2013-04-25,0.200000,,cash dividend,,,,,
0000009892,BCR,2013-07-18,0.210000,,cash dividend,,,,,
0000009892,BCR,2013-10-17,0.210000,,cash dividend,,,,,
0000009892,BCR,2014-01-16,0.210000,,cash dividend,,,,,
0000009892,BCR,2014-04-24,0.210000,,cash dividend,,,,,
0000009892,BCR,2014-07-17,0.220000,,cash dividend,,,,,
0000009892,BCR,2014-10-16,0.220000,,cash dividend,,,,,
0000009892,BCR,2015-01-22,0.220000,,cash dividend,,,,,
0000009892,BCR,2015-04-23,0.220000,,cash dividend,,,,,
0000009892,BCR,2015-07-16,0.240000,,cash dividend,,,,,
0000009892,BCR,2015-10-22,0.240000,,cash dividend,,,,,
0000009892,BCR,2016-01-21,0.240000,,cash dividend,,,,,
0000009892,BCR,2016-04-28,0.240000,,cash dividend,,,,,
0000009892,BCR,2016-07-14,0.260000,,cash dividend,,,,,
0000009892,BCR,2016-10-20,0.260000,,cash dividend,,,,,
0000009892,BCR,2017-01-19,0.260000,,cash dividend,,,,,
0000009892,BCR,2017-04-27,0.260000,,cash dividend,,,,,
0000009892,BCR,2017-07-20,0.260000,,cash dividend,,,,,
0000009892,BCR,2017-12-07,0.260000,,cash dividend,,,,,
0000010456,BAX,2007-12-06,0.218000,,cash dividend,,,,,
0000010456,BAX,2008-03-06,0.218000,,cash dividend,,,,,
0000010456,BAX,2008-06-06,0.218000,,cash dividend,,,,,
0000010456,BAX,2008-09-08,0.218000,,cash dividend,,,,,
0000010456,BAX,2008-12-08,0.260001,,cash dividend,,,,,
0000010456,BAX,2009-03-06,0.260001,,cash dividend,,,,,
0000010456,BAX,2009-06-08,0.260001,,cash dividend,,,,,
0000010456,BAX,2009-09-08,0.260001,,cash dividend,,,,,
0000010456,BAX,2009-12-08,0.290000,,cash dividend,,,,,
0000010456,BAX,2010-03-08,0.290000,,cash dividend,,,,,
0000010456,BAX,2010-06-08,0.290000,,cash dividend,,,,,
0000010456,BAX,2010-09-08,0.290000,,cash dividend,,,,,
0000010456,BAX,2010-12-08,0.310000,,cash dividend,,,,,
0000010456,BAX,2011-03-08,0.310000,,cash dividend,,,,,
0000010456,BAX,2011-06-08,0.310000,,cash dividend,,,,,
0000010456,BAX,2011-09-07,0.310000,,cash dividend,,,,,
0000010456,BAX,2011-12-07,0.334999,,cash dividend,,,,,
0000010456,BAX,2012-03-07,0.334999,,cash dividend,,,,,
0000010456,BAX,2012-06-06,0.334999,,cash dividend,,,,,
0000010456,BAX,2012-09-05,0.449999,,cash dividend,,,,,
0000010456,BAX,2012-12-05,0.449999,,cash dividend,,,,,
0000010456,BAX,2013-03-06,0.449999,,cash dividend,,,,,
0000010456,BAX,2013-06-05,0.490001,,cash dividend,,,,,
0000010456,BAX,2013-09-04,0.490001,,cash dividend,,,,,
0000010456,BAX,2013-12-04,0.490001,,cash dividend,,,,,
0000010456,BAX,2014-03-05,0.490001,,cash dividend,,,,,
0000010456,BAX,2014-06-04,0.520000,,cash dividend,,,,,
0000010456,BAX,2014-09-03,0.520000,,cash dividend,,,,,
0000010456,BAX,2014-12-03,0.520000,,cash dividend,,,,,
0000010456,BAX,2015-03-09,0.520000,,cash dividend,,,,,
0000010456,BAX,2015-05-28,0.520000,,cash dividend,,,,,
0000010456,BAX,2015-07-01,,0.841000,split 1.841:1,,,,,
0000010456,BAX,2015-09-02,0.115000,,cash dividend,,,,,
0000010456,BAX,2015-12-02,0.115000,,cash dividend,,,,,
0000010456,BAX,2016-03-02,0.115000,,cash dividend,,,,,
0000010456,BAX,2016-06-01,0.130000,,cash dividend,,,,,
0000010456,BAX,2016-08-31,0.130000,,cash dividend,,,,,
0000010456,BAX,2016-11-30,0.130000,,cash dividend,,,,,
0000010456,BAX,2017-03-01,0.130000,,cash dividend,,,,,
0000010456,BAX,2017-05-31,0.160000,,cash dividend,,,,,
0000010456,BAX,2017-08-30,0.160000,,cash dividend,,,,,
0000010456,BAX,2017-11-30,0.160000,,cash dividend,,,,,
0000010456,BAX,2018-03-01,0.160000,,cash dividend,,,,,
0000010456,BAX,2018-05-31,0.190000,,cash dividend,,,,,
0000010456,BAX,2018-08-30,0.190000,,cash dividend,,,,,
0000010456,BAX,2018-11-30,0.190000,,cash dividend,,,,,
0000010456,BAX,2019-02-28,0.190000,,cash dividend,,,,,
0000010456,BAX,2019-06-06,0.220000,,cash dividend,,,,,
0000010456,BAX,2019-08-29,0.220000,,cash dividend,,,,,
0000010456,BAX,2019-12-05,0.220000,,cash dividend,,,,,
0000010456,BAX,2020-02-27,0.220000,,cash dividend,,,,,
0000010456,BAX,2020-06-04,0.245000,,cash dividend,,,,,
0000010456,BAX,2020-08-28,0.245000,,cash dividend,,,,,
0000010456,BAX,2020-12-03,0.245000,,cash dividend,,,,,
0000010456,BAX,2021-02-25,0.245000,,cash dividend,,,,,
0000010456,BAX,2021-06-03,0.280000,,cash dividend,,,,,
0000010456,BAX,2021-09-02,0.280000,,cash dividend,,,,,
0000010456,BAX,2021-12-02,0.280000,,cash dividend,,,,,
0000010456,BAX,2022-02-24,0.280000,,cash dividend,,,,,
0000010456,BAX,2022-06-02,0.290000,,cash dividend,,,,,
0000010456,BAX,2022-09-01,0.290000,,cash dividend,,,,,
0000010456,BAX,2022-12-01,0.290000,,cash dividend,,,,,
0000010456,BAX,2023-02-23,0.290000,,cash dividend,,,,,
0000010456,BAX,2023-06-01,0.290000,,cash dividend,,,,,
0000010456,BAX,2023-08-31,0.290000,,cash dividend,,,,,
0000010456,BAX,2023-11-30,0.290000,,cash dividend,,,,,
0000010456,BAX,2024-02-29,0.290000,,cash dividend,,,,,
0000010456,BAX,2024-05-31,0.290000,,cash dividend,,,,,
0000010456,BAX,2024-08-30,0.290000,,cash dividend,,,,,
0000010456,BAX,2024-11-29,0.170000,,cash dividend,,,,,
0000010456,BAX,2025-02-28,0.170000,,cash dividend,,,,,
0000010456,BAX,2025-05-30,0.170000,,cash dividend,,,,,
0000010456,BAX,2025-08-29,0.170000,,cash dividend,,,,,
0000010456,BAX,2025-11-28,0.010000,,cash dividend,,,,,
0000010456,BAX,2026-02-27,0.010000,,cash dividend,,,,,
0000010456,BAX,2026-05-29,0.010000,,cash dividend,,,,,
0000010456,BAX,2026-08-28,0.010000,,cash dividend,,,,,
0000010795,BDX,2007-12-10,0.285000,,cash dividend,,,,,
0000010795,BDX,2008-03-06,0.285000,,cash dividend,,,,,
0000010795,BDX,2008-06-05,0.285000,,cash dividend,,,,,
0000010795,BDX,2008-09-05,0.285000,,cash dividend,,,,,
0000010795,BDX,2008-12-10,0.330000,,cash dividend,,,,,
0000010795,BDX,2009-03-06,0.330000,,cash dividend,,,,,
0000010795,BDX,2009-06-05,0.330000,,cash dividend,,,,,
0000010795,BDX,2009-09-04,0.330000,,cash dividend,,,,,
0000010795,BDX,2009-12-10,0.370000,,cash dividend,,,,,
0000010795,BDX,2010-03-08,0.370000,,cash dividend,,,,,
0000010795,BDX,2010-06-07,0.370000,,cash dividend,,,,,
0000010795,BDX,2010-09-07,0.370000,,cash dividend,,,,,
0000010795,BDX,2010-12-08,0.409999,,cash dividend,,,,,
0000010795,BDX,2011-03-08,0.409999,,cash dividend,,,,,
0000010795,BDX,2011-06-07,0.409999,,cash dividend,,,,,
0000010795,BDX,2011-09-07,0.409999,,cash dividend,,,,,
0000010795,BDX,2011-12-08,0.450000,,cash dividend,,,,,
0000010795,BDX,2012-03-07,0.450000,,cash dividend,,,,,
0000010795,BDX,2012-06-06,0.450000,,cash dividend,,,,,
0000010795,BDX,2012-09-05,0.450000,,cash dividend,,,,,
0000010795,BDX,2012-12-06,0.494999,,cash dividend,,,,,
0000010795,BDX,2013-03-06,0.494999,,cash dividend,,,,,
0000010795,BDX,2013-06-05,0.494999,,cash dividend,,,,,
0000010795,BDX,2013-09-05,0.494999,,cash dividend,,,,,
0000010795,BDX,2013-12-06,0.545000,,cash dividend,,,,,
0000010795,BDX,2014-03-06,0.545000,,cash dividend,,,,,
0000010795,BDX,2014-06-05,0.545000,,cash dividend,,,,,
0000010795,BDX,2014-09-05,0.545000,,cash dividend,,,,,
0000010795,BDX,2014-12-08,0.600000,,cash dividend,,,,,
0000010795,BDX,2015-03-06,0.600000,,cash dividend,,,,,
0000010795,BDX,2015-06-05,0.600000,,cash dividend,,,,,
0000010795,BDX,2015-09-04,0.600000,,cash dividend,,,,,
0000010795,BDX,2015-12-08,0.660001,,cash dividend,,,,,
0000010795,BDX,2016-03-08,0.660001,,cash dividend,,,,,
0000010795,BDX,2016-06-07,0.660001,,cash dividend,,,,,
0000010795,BDX,2016-09-07,0.660001,,cash dividend,,,,,
0000010795,BDX,2016-12-07,0.730000,,cash dividend,,,,,
0000010795,BDX,2017-03-08,0.730000,,cash dividend,,,,,
0000010795,BDX,2017-06-07,0.730000,,cash dividend,,,,,
0000010795,BDX,2017-09-07,0.730000,,cash dividend,,,,,
0000010795,BDX,2017-12-07,0.750001,,cash dividend,,,,,
0000010795,BDX,2018-03-08,0.750001,,cash dividend,,,,,
0000010795,BDX,2018-06-07,0.750001,,cash dividend,,,,,
0000010795,BDX,2018-09-06,0.750001,,cash dividend,,,,,
0000010795,BDX,2018-12-07,0.770000,,cash dividend,,,,,
0000010795,BDX,2019-03-07,0.770000,,cash dividend,,,,,
0000010795,BDX,2019-06-06,0.770000,,cash dividend,,,,,
0000010795,BDX,2019-09-06,0.770000,,cash dividend,,,,,
0000010795,BDX,2019-12-09,0.790000,,cash dividend,,,,,
0000010795,BDX,2020-03-09,0.790000,,cash dividend,,,,,
0000010795,BDX,2020-06-08,0.790000,,cash dividend,,,,,
0000010795,BDX,2020-09-08,0.790000,,cash dividend,,,,,
0000010795,BDX,2020-12-09,0.830000,,cash dividend,,,,,
0000010795,BDX,2021-03-09,0.830000,,cash dividend,,,,,
0000010795,BDX,2021-06-08,0.830000,,cash dividend,,,,,
0000010795,BDX,2021-09-08,0.830000,,cash dividend,,,,,
0000010795,BDX,2021-12-09,0.870000,,cash dividend,,,,,
0000010795,BDX,2022-03-09,0.870000,,cash dividend,,,,,
0000010795,BDX,2022-04-01,,0.025000,split 1.025:1,,,,,
0000010795,BDX,2022-06-08,0.870000,,cash dividend,,,,,
0000010795,BDX,2022-09-08,0.870000,,cash dividend,,,,,
0000010795,BDX,2022-12-08,0.910000,,cash dividend,,,,,
0000010795,BDX,2023-03-09,0.910000,,cash dividend,,,,,
0000010795,BDX,2023-06-08,0.910000,,cash dividend,,,,,
0000010795,BDX,2023-09-07,0.910000,,cash dividend,,,,,
0000010795,BDX,2023-12-07,0.950000,,cash dividend,,,,,
0000010795,BDX,2024-03-07,0.950000,,cash dividend,,,,,
0000010795,BDX,2024-06-10,0.950000,,cash dividend,,,,,
0000010795,BDX,2024-09-09,0.950000,,cash dividend,,,,,
0000010795,BDX,2024-12-09,1.040000,,cash dividend,,,,,
0000010795,BDX,2025-03-10,1.040000,,cash dividend,,,,,
0000010795,BDX,2025-06-09,1.040000,,cash dividend,,,,,
0000010795,BDX,2025-09-08,1.040000,,cash dividend,,,,,
0000010795,BDX,2025-12-08,1.050000,,cash dividend,,,,,
0000010795,BDX,2026-02-10,,0.272000,split 1.272:1,,,,,
0000010795,BDX,2026-03-10,1.050000,,cash dividend,,,,,
0000010795,BDX,2026-06-09,1.050000,,cash dividend,,,,,
0000011199,BMS,2008-02-13,0.220000,,cash dividend,,,,,
0000011199,BMS,2008-05-14,0.220000,,cash dividend,,,,,
0000011199,BMS,2008-08-13,0.220000,,cash dividend,,,,,
0000011199,BMS,2008-11-12,0.220000,,cash dividend,,,,,
0000011199,BMS,2009-02-11,0.225000,,cash dividend,,,,,
0000011199,BMS,2009-05-19,0.225000,,cash dividend,,,,,
0000011199,BMS,2009-08-14,0.225000,,cash dividend,,,,,
0000011199,BMS,2009-11-12,0.225000,,cash dividend,,,,,
0000011199,BMS,2010-02-11,0.230000,,cash dividend,,,,,
0000011199,BMS,2010-05-13,0.230000,,cash dividend,,,,,
0000011199,BMS,2010-08-11,0.230000,,cash dividend,,,,,
0000011199,BMS,2010-11-12,0.230000,,cash dividend,,,,,
0000011199,BMS,2011-02-11,0.240000,,cash dividend,,,,,
0000011199,BMS,2011-05-16,0.240000,,cash dividend,,,,,
0000011199,BMS,2011-08-15,0.240000,,cash dividend,,,,,
0000011199,BMS,2011-11-10,0.240000,,cash dividend,,,,,
0000011199,BMS,2012-02-13,0.250000,,cash dividend,,,,,
0000011199,BMS,2012-05-14,0.250000,,cash dividend,,,,,
0000011199,BMS,2012-08-15,0.250000,,cash dividend,,,,,
0000011199,BMS,2012-11-13,0.250000,,cash dividend,,,,,
0000011199,BMS,2013-02-14,0.260000,,cash dividend,,,,,
0000011199,BMS,2013-05-17,0.260000,,cash dividend,,,,,
0000011199,BMS,2013-08-16,0.260000,,cash dividend,,,,,
0000011199,BMS,2013-11-15,0.260000,,cash dividend,,,,,
0000011199,BMS,2014-02-13,0.270000,,cash dividend,,,,,
0000011199,BMS,2014-05-15,0.270000,,cash dividend,,,,,
0000011199,BMS,2014-08-15,0.270000,,cash dividend,,,,,
0000011199,BMS,2014-11-13,0.270000,,cash dividend,,,,,
0000012659,HRB,2007-12-10,0.143000,,cash dividend,,,,,
0000012659,HRB,2008-03-07,0.143000,,cash dividend,,,,,
0000012659,HRB,2008-06-06,0.143000,,cash dividend,,,,,
0000012659,HRB,2008-09-08,0.150000,,cash dividend,,,,,
0000012659,HRB,2008-12-10,0.150000,,cash dividend,,,,,
0000012659,HRB,2009-03-09,0.150000,,cash dividend,,,,,
0000012659,HRB,2009-06-08,0.150000,,cash dividend,,,,,
0000012659,HRB,2009-09-08,0.150000,,cash dividend,,,,,
0000012659,HRB,2009-12-09,0.150000,,cash dividend,,,,,
0000012659,HRB,2010-03-09,0.150000,,cash dividend,,,,,
0000012659,HRB,2010-06-08,0.150000,,cash dividend,,,,,
0000012659,HRB,2010-09-08,0.150000,,cash dividend,,,,,
0000012659,HRB,2010-12-09,0.150000,,cash dividend,,,,,
0000012659,HRB,2011-03-08,0.150000,,cash dividend,,,,,
0000012659,HRB,2011-06-08,0.150000,,cash dividend,,,,,
0000012659,HRB,2011-09-13,0.150000,,cash dividend,,,,,
0000012659,HRB,2011-12-20,0.200000,,cash dividend,,,,,
0000012659,HRB,2012-03-08,0.200000,,cash dividend,,,,,
0000012659,HRB,2012-06-07,0.200000,,cash dividend,,,,,
0000012659,HRB,2012-09-12,0.200000,,cash dividend,,,,,
0000012659,HRB,2012-12-06,0.200000,,cash dividend,,,,,
0000012659,HRB,2013-03-14,0.200000,,cash dividend,,,,,
0000012659,HRB,2013-06-13,0.200000,,cash dividend,,,,,
0000012659,HRB,2013-09-06,0.200000,,cash dividend,,,,,
0000012659,HRB,2013-12-05,0.200000,,cash dividend,,,,,
0000012659,HRB,2014-03-13,0.200000,,cash dividend,,,,,
0000012659,HRB,2014-06-12,0.200000,,cash dividend,,,,,
0000012659,HRB,2014-09-05,0.200000,,cash dividend,,,,,
0000012659,HRB,2014-12-04,0.200000,,cash dividend,,,,,
0000012659,HRB,2015-03-12,0.200000,,cash dividend,,,,,
0000012659,HRB,2015-06-11,0.200000,,cash dividend,,,,,
0000012659,HRB,2015-09-04,0.200000,,cash dividend,,,,,
0000012659,HRB,2015-12-03,0.200000,,cash dividend,,,,,
0000012659,HRB,2016-03-11,0.200000,,cash dividend,,,,,
0000012659,HRB,2016-06-16,0.220000,,cash dividend,,,,,
0000012659,HRB,2016-09-12,0.220000,,cash dividend,,,,,
0000012659,HRB,2016-12-01,0.220000,,cash dividend,,,,,
0000012659,HRB,2017-03-10,0.220000,,cash dividend,,,,,
0000012659,HRB,2017-06-21,0.240000,,cash dividend,,,,,
0000012659,HRB,2017-09-12,0.240000,,cash dividend,,,,,
0000012659,HRB,2017-12-01,0.240000,,cash dividend,,,,,
0000012659,HRB,2018-03-12,0.240000,,cash dividend,,,,,
0000012659,HRB,2018-06-21,0.250000,,cash dividend,,,,,
0000012659,HRB,2018-09-11,0.250000,,cash dividend,,,,,
0000012659,HRB,2018-11-30,0.250000,,cash dividend,,,,,
0000012659,HRB,2019-03-15,0.250000,,cash dividend,,,,,
0000012659,HRB,2019-06-20,0.260000,,cash dividend,,,,,
0000012659,HRB,2019-09-12,0.260000,,cash dividend,,,,,
0000012659,HRB,2019-12-06,0.260000,,cash dividend,,,,,
0000012659,HRB,2020-03-16,0.260000,,cash dividend,,,,,
0000012659,HRB,2020-06-25,0.260000,,cash dividend,,,,,
0000012659,HRB,2020-09-10,0.260000,,cash dividend,,,,,
0000012927,BA,2008-02-06,0.400000,,cash dividend,,,,,
0000012927,BA,2008-05-07,0.400000,,cash dividend,,,,,
0000012927,BA,2008-08-06,0.400000,,cash dividend,,,,,
0000012927,BA,2008-11-05,0.400000,,cash dividend,,,,,
0000012927,BA,2009-02-04,0.420000,,cash dividend,,,,,
0000012927,BA,2009-05-06,0.420000,,cash dividend,,,,,
0000012927,BA,2009-08-05,0.420000,,cash dividend,,,,,
0000012927,BA,2009-11-04,0.420000,,cash dividend,,,,,
0000012927,BA,2010-02-03,0.420000,,cash dividend,,,,,
0000012927,BA,2010-05-05,0.420000,,cash dividend,,,,,
0000012927,BA,2010-08-04,0.420000,,cash dividend,,,,,
0000012927,BA,2010-11-03,0.420000,,cash dividend,,,,,
0000012927,BA,2011-02-09,0.420000,,cash dividend,,,,,
0000012927,BA,2011-05-11,0.420000,,cash dividend,,,,,
0000012927,BA,2011-08-10,0.420000,,cash dividend,,,,,
0000012927,BA,2011-11-08,0.420000,,cash dividend,,,,,
0000012927,BA,2012-02-08,0.440000,,cash dividend,,,,,
0000012927,BA,2012-05-09,0.440000,,cash dividend,,,,,
0000012927,BA,2012-08-15,0.440000,,cash dividend,,,,,
0000012927,BA,2012-11-07,0.440000,,cash dividend,,,,,
0000012927,BA,2013-02-13,0.485000,,cash dividend,,,,,
0000012927,BA,2013-05-08,0.485000,,cash dividend,,,,,
0000012927,BA,2013-08-07,0.485000,,cash dividend,,,,,
0000012927,BA,2013-11-06,0.485000,,cash dividend,,,,,
0000012927,BA,2014-02-12,0.730000,,cash dividend,,,,,
0000012927,BA,2014-05-07,0.730000,,cash dividend,,,,,
0000012927,BA,2014-08-06,0.730000,,cash dividend,,,,,
0000012927,BA,2014-11-05,0.730000,,cash dividend,,,,,
0000012927,BA,2015-02-11,0.910000,,cash dividend,,,,,
0000012927,BA,2015-05-06,0.910000,,cash dividend,,,,,
0000012927,BA,2015-08-05,0.910000,,cash dividend,,,,,
0000012927,BA,2015-11-04,0.910000,,cash dividend,,,,,
0000012927,BA,2016-02-10,1.090000,,cash dividend,,,,,
0000012927,BA,2016-05-11,1.090000,,cash dividend,,,,,
0000012927,BA,2016-08-10,1.090000,,cash dividend,,,,,
0000012927,BA,2016-11-08,1.090000,,cash dividend,,,,,
0000012927,BA,2017-02-08,1.420000,,cash dividend,,,,,
0000012927,BA,2017-05-10,1.420000,,cash dividend,,,,,
0000012927,BA,2017-08-09,1.420000,,cash dividend,,,,,
0000012927,BA,2017-11-09,1.420000,,cash dividend,,,,,
0000012927,BA,2018-02-08,1.710000,,cash dividend,,,,,
0000012927,BA,2018-05-10,1.710000,,cash dividend,,,,,
0000012927,BA,2018-08-09,1.710000,,cash dividend,,,,,
0000012927,BA,2018-11-08,1.710000,,cash dividend,,,,,
0000012927,BA,2019-02-07,2.055000,,cash dividend,,,,,
0000012927,BA,2019-05-09,2.055000,,cash dividend,,,,,
0000012927,BA,2019-08-08,2.055000,,cash dividend,,,,,
0000012927,BA,2019-11-07,2.055000,,cash dividend,,,,,
0000012927,BA,2020-02-13,2.055000,,cash dividend,,,,,
0000014272,BMY,2008-01-02,0.310000,,cash dividend,,,,,
0000014272,BMY,2008-04-02,0.310000,,cash dividend,,,,,
0000014272,BMY,2008-07-02,0.310000,,cash dividend,,,,,
0000014272,BMY,2008-10-01,0.310000,,cash dividend,,,,,
0000014272,BMY,2008-12-30,0.310000,,cash dividend,,,,,
0000014272,BMY,2009-04-01,0.310000,,cash dividend,,,,,
0000014272,BMY,2009-07-01,0.310000,,cash dividend,,,,,
0000014272,BMY,2009-09-30,0.310000,,cash dividend,,,,,
0000014272,BMY,2009-12-30,0.320000,,cash dividend,,,,,
0000014272,BMY,2010-03-30,0.320000,,cash dividend,,,,,
0000014272,BMY,2010-06-30,0.320000,,cash dividend,,,,,
0000014272,BMY,2010-09-29,0.320000,,cash dividend,,,,,
0000014272,BMY,2011-01-05,0.330000,,cash dividend,,,,,
0000014272,BMY,2011-03-30,0.330000,,cash dividend,,,,,
0000014272,BMY,2011-06-29,0.330000,,cash dividend,,,,,
0000014272,BMY,2011-10-06,0.330000,,cash dividend,,,,,
0000014272,BMY,2012-01-04,0.340000,,cash dividend,,,,,
0000014272,BMY,2012-04-03,0.340000,,cash dividend,,,,,
0000014272,BMY,2012-07-03,0.340000,,cash dividend,,,,,
0000014272,BMY,2012-10-03,0.340000,,cash dividend,,,,,
0000014272,BMY,2013-01-02,0.350000,,cash dividend,,,,,
0000014272,BMY,2013-04-03,0.350000,,cash dividend,,,,,
0000014272,BMY,2013-07-02,0.350000,,cash dividend,,,,,
0000014272,BMY,2013-10-02,0.350000,,cash dividend,,,,,
0000014272,BMY,2013-12-31,0.360000,,cash dividend,,,,,
0000014272,BMY,2014-04-02,0.360000,,cash dividend,,,,,
0000014272,BMY,2014-07-01,0.360000,,cash dividend,,,,,
0000014272,BMY,2014-10-01,0.360000,,cash dividend,,,,,
0000014272,BMY,2014-12-30,0.370000,,cash dividend,,,,,
0000014272,BMY,2015-04-01,0.370000,,cash dividend,,,,,
0000014272,BMY,2015-07-01,0.370000,,cash dividend,,,,,
0000014272,BMY,2015-09-30,0.370000,,cash dividend,,,,,
0000014272,BMY,2015-12-30,0.380000,,cash dividend,,,,,
0000014272,BMY,2016-03-30,0.380000,,cash dividend,,,,,
0000014272,BMY,2016-06-29,0.380000,,cash dividend,,,,,
0000014272,BMY,2016-10-05,0.380000,,cash dividend,,,,,
0000014272,BMY,2017-01-04,0.390000,,cash dividend,,,,,
0000014272,BMY,2017-04-05,0.390000,,cash dividend,,,,,
0000014272,BMY,2017-07-05,0.390000,,cash dividend,,,,,
0000014272,BMY,2017-10-05,0.390000,,cash dividend,,,,,
0000014272,BMY,2018-01-04,0.400000,,cash dividend,,,,,
0000014272,BMY,2018-04-05,0.400000,,cash dividend,,,,,
0000014272,BMY,2018-07-05,0.400000,,cash dividend,,,,,
0000014272,BMY,2018-10-04,0.400000,,cash dividend,,,,,
0000014272,BMY,2019-01-03,0.410000,,cash dividend,,,,,
0000014272,BMY,2019-04-04,0.410000,,cash dividend,,,,,
0000014272,BMY,2019-07-03,0.410000,,cash dividend,,,,,
0000014272,BMY,2019-10-03,0.410000,,cash dividend,,,,,
0000014272,BMY,2020-01-02,0.450000,,cash dividend,,,,,
0000014272,BMY,2020-04-02,0.450000,,cash dividend,,,,,
0000014272,BMY,2020-07-02,0.450000,,cash dividend,,,,,
0000014272,BMY,2020-10-01,0.450000,,cash dividend,,,,,
0000014272,BMY,2020-12-31,0.490000,,cash dividend,,,,,
0000014272,BMY,2021-03-31,0.490000,,cash dividend,,,,,
0000014272,BMY,2021-07-01,0.490000,,cash dividend,,,,,
0000014272,BMY,2021-09-30,0.490000,,cash dividend,,,,,
0000014272,BMY,2022-01-06,0.540000,,cash dividend,,,,,
0000014272,BMY,2022-03-31,0.540000,,cash dividend,,,,,
0000014272,BMY,2022-06-30,0.540000,,cash dividend,,,,,
0000014272,BMY,2022-10-06,0.540000,,cash dividend,,,,,
0000014272,BMY,2023-01-05,0.570000,,cash dividend,,,,,
0000014272,BMY,2023-04-06,0.570000,,cash dividend,,,,,
0000014272,BMY,2023-07-06,0.570000,,cash dividend,,,,,
0000014272,BMY,2023-10-05,0.570000,,cash dividend,,,,,
0000014272,BMY,2024-01-04,0.600000,,cash dividend,,,,,
0000014272,BMY,2024-04-04,0.600000,,cash dividend,,,,,
0000014272,BMY,2024-07-05,0.600000,,cash dividend,,,,,
0000014272,BMY,2024-10-04,0.600000,,cash dividend,,,,,
0000014272,BMY,2025-01-03,0.620000,,cash dividend,,,,,
0000014272,BMY,2025-04-04,0.620000,,cash dividend,,,,,
0000014272,BMY,2025-07-03,0.620000,,cash dividend,,,,,
0000014272,BMY,2025-10-03,0.620000,,cash dividend,,,,,
0000014272,BMY,2026-01-02,0.630000,,cash dividend,,,,,
0000014272,BMY,2026-04-02,0.630000,,cash dividend,,,,,
0000014272,BMY,2026-07-02,0.630000,,cash dividend,,,,,
0000014693,BF.B,2007-12-03,0.339998,,cash dividend,,,,,
0000014693,BF.B,2008-03-03,0.339998,,cash dividend,,,,,
0000014693,BF.B,2008-06-02,0.339998,,cash dividend,,,,,
0000014693,BF.B,2008-09-04,0.339998,,cash dividend,,,,,
0000014693,BF.B,2008-10-28,,0.250000,split 1.25:1,,,,,
0000014693,BF.B,2008-12-04,0.288000,,cash dividend,,,,,
0000014693,BF.B,2009-03-04,0.288000,,cash dividend,,,,,
0000014693,BF.B,2009-06-04,0.288000,,cash dividend,,,,,
0000014693,BF.B,2009-09-03,0.288000,,cash dividend,,,,,
0000014693,BF.B,2009-12-03,0.300000,,cash dividend,,,,,
0000014693,BF.B,2010-03-04,0.300000,,cash dividend,,,,,
0000014693,BF.B,2010-06-03,0.300000,,cash dividend,,,,,
0000014693,BF.B,2010-09-02,0.300000,,cash dividend,,,,,
0000014693,BF.B,2010-12-03,0.319999,,cash dividend,,,,,
0000014693,BF.B,2010-12-08,1.000001,,cash dividend,,,,,
0000014693,BF.B,2011-03-07,0.319999,,cash dividend,,,,,
0000014693,BF.B,2011-06-06,0.319999,,cash dividend,,,,,
0000014693,BF.B,2011-09-01,0.319999,,cash dividend,,,,,
0000014693,BF.B,2011-12-02,0.349999,,cash dividend,,,,,
0000014693,BF.B,2012-03-01,0.349999,,cash dividend,,,,,
0000014693,BF.B,2012-06-04,0.349999,,cash dividend,,,,,
0000014693,BF.B,2012-08-13,,0.500000,split 1.5:1,,,,,
0000014693,BF.B,2012-09-05,0.233000,,cash dividend,,,,,
0000014693,BF.B,2012-12-03,0.255000,,cash dividend,,,,,
0000014693,BF.B,2013-03-06,0.255000,,cash dividend,,,,,
0000014693,BF.B,2013-06-03,0.255000,,cash dividend,,,,,
0000014693,BF.B,2013-09-03,0.255000,,cash dividend,,,,,
0000014693,BF.B,2013-12-02,0.290000,,cash dividend,,,,,
0000014693,BF.B,2014-03-05,0.290000,,cash dividend,,,,,
0000014693,BF.B,2014-06-02,0.290000,,cash dividend,,,,,
0000014693,BF.B,2014-09-04,0.290000,,cash dividend,,,,,
0000014693,BF.B,2014-12-02,0.315000,,cash dividend,,,,,
0000014693,BF.B,2015-03-06,0.315000,,cash dividend,,,,,
0000014693,BF.B,2015-06-01,0.315000,,cash dividend,,,,,
0000014693,BF.B,2015-09-03,0.315000,,cash dividend,,,,,
0000014693,BF.B,2015-12-01,0.340000,,cash dividend,,,,,
0000014693,BF.B,2016-03-07,0.340000,,cash dividend,,,,,
0000014693,BF.B,2016-06-02,0.340000,,cash dividend,,,,,
