tag,rank,point,name,equity_weight,date,code,shares,price,market_value,ma20,ma60,entry_stop,avg_cost
BASE20111101,6,trough,海螺水泥,0.4601484908538377,2021-02-05,600585,235400.0,50.19,11814726.0,52.978999999999914,53.731666666666705,9.349833333333333,34.099465717545996
BASE20111101,6,trough,陕西煤业,0.08096612434086449,2021-02-05,601225,210200.0,9.89,2078878.0000000002,10.559000000000006,10.104500000000002,7.027333333333334,8.776603235014273
BASE20111101,6,trough,北京银行,0.038815856646751,2021-02-05,601169,207200.0,4.81,996631.9999999999,4.795999999999991,4.830000000000003,4.554000000000004,4.759478764478765
BASE20111101,7,peak,潍柴动力,0.6459518193033144,2018-06-12,000338,988000.0,9.72,9603360.0,8.741500000000006,8.445333333333329,3.5819999999999923,8.280032528873706
BASE20111101,7,peak,海螺水泥,0.6243008345066966,2018-06-12,600585,248500.0,37.35,9281475.0,34.94199999999997,33.961,14.239833333333332,33.52299016521273
BASE20111101,7,peak,电投能源,0.01656501958100767,2018-06-12,002128,25600.0,9.62,246271.99999999997,9.368500000000008,9.51633333333336,6.232500000000022,7.424538814405096
BASE20111101,7,peak,陕西煤业,0.01166665116735406,2018-06-12,601225,19800.0,8.76,173448.0,8.335500000000005,8.041166666666667,4.496666666666668,5.547877862595421
BASE20111101,7,peak,格力电器,0.002373042371109792,2018-06-12,000651,700.0,50.4,35280.0,47.42749999999988,47.77450000000002,18.788833333333333,30.61183486238532
BASE20111101,7,trough,潍柴动力,0.752618095555845,2019-01-03,000338,988000.0,7.49,7400120.0,7.674000000000005,7.634833333333327,3.151999999999992,7.850032528873706
BASE20111101,7,trough,海螺水泥,0.7134658081394712,2019-01-03,600585,248500.0,28.23,7015155.0,30.273499999999984,32.11583333333333,13.039833333333332,32.32299016521273
BASE20111101,7,trough,格力电器,0.20786649261979842,2019-01-03,000651,56900.0,35.92,2043848.0,36.373499999999865,37.69500000000002,18.788833333333333,46.231164928008255
BASE20111101,7,trough,电投能源,0.17305867356175655,2019-01-03,002128,240000.0,7.09,1701600.0,7.478500000000009,7.902666666666697,5.932500000000022,8.827075806869876
