tag,group,rank,peak,trough,recovery,drawdown,peak_to_trough_sessions,recovery_sessions,index_same_interval,exposure_peak,exposure_trough,exposure_median,exposure_max,top1_peak,top3_peak,top3_stock_share_peak,cap_days,spread_min,spread_max,vol20_peak,vol20_trough
BASE20120501,full,7,2018-06-12,2019-01-03,2019-02-25,0.33842132865850216,138,170,-0.22507089742416908,1.300072272618599,1.8444304791031376,1.6963653533290357,1.8444304791031376,0.6459667990994864,1.2855341996528127,0.9888174886335329,0,0.04355227490039841,0.06679302775024776,0.3845606409668666,0.2905468769784943
BASE20120501,full,8,2026-03-12,2026-06-30,,0.33269075195856024,73,,0.06226480301052151,1.6660171336012426,1.7615112243351578,1.6715627161068927,1.8970948265967191,0.6376688787471606,1.3550788623868417,0.8133643016369944,0,0.054729166064981946,0.057141754688672164,0.44552522732803557,0.3795772069387539
BASE20120501,full,9,2012-05-31,2012-11-16,2013-01-29,0.3215428897990945,115,164,-0.1727937265391104,1.665810456232308,1.498792416651686,1.2684648087361912,1.7096744905149903,0.611849804561853,1.554244902345025,0.9330262614993909,0,0.05365819501335708,0.07166862090813093,0.2539566973868123,0.3252670273458776
BASE20120501,full,10,2019-04-08,2019-06-05,2019-11-25,0.2733849140878949,39,155,-0.1134074232912603,1.6660019462610776,1.7568935646537946,1.7247201544730508,1.8029532474529646,0.6226308089759952,1.3859467272371502,0.8318998248156667,0,0.047630592502037494,0.05435701393728222,0.5851784136863284,0.575661984125135
BASE20120501,full,11,2015-01-05,2015-02-06,2015-03-30,0.23564380377212335,24,55,-0.09037934500238909,1.665977833115241,1.7735309261459031,1.7009524362458301,1.7735309261459031,0.6260968120230783,1.1966936770598116,0.7183130851279654,0,0.04227393563579278,0.045237821829855536,0.8039477283723502,0.7380831477384334
BASE20120501,full,12,2022-02-11,2022-03-15,2022-03-31,0.21327765572459856,22,34,-0.13421784674229575,1.6660004912753479,1.8491158581403186,1.7079033863862438,1.8491158581403186,0.6067730395662114,1.4958738462665884,0.8978831963737748,0,0.05180449482895784,0.05336485209003215,0.533652116333765,0.5157477243632895
BASE20120501,full,13,2023-05-08,2023-06-26,2024-01-04,0.17887830896297796,33,164,-0.062264624654782885,1.665999514791793,1.8101324307068443,1.7522774302613042,1.8101324307068443,0.5716362606319492,1.156034813732099,0.6938986497103353,0,0.05939595815170009,0.06464130832570907,0.4173248211106139,0.2825984720163821
BASE20120501,full,14,2025-11-10,2025-11-24,2025-12-24,0.17517520827044164,10,32,-0.05260859841748222,1.6660245269430023,1.6768163103464397,1.6660243929632919,1.7090396057771196,0.6513692316181936,1.2623859225809824,0.7577234921609115,0,0.057861011372251706,0.057861011372251706,0.5752643177963507,0.6216847774151549
BASE20120501,full,15,2017-11-22,2017-12-15,2018-01-02,0.1605967502543677,17,28,-0.058357401533268405,1.6659395993290511,1.7951003414041917,1.7258693939772694,1.7951003414041917,0.470279694408457,1.2631562245620123,0.7582245028995902,0,0.03333733526011561,0.033510296162201296,0.33655893309141116,0.4952546280826157
BASE20121101,full,1,2013-02-08,2013-06-25,2014-12-04,0.4875190785980733,84,438,-0.21874785783608064,1.6658969935268075,1.1830747320604675,1.8419509100943028,1.9841823058415056,0.6263610863845801,1.6228650018690782,0.9741688760920159,0,0.0540360900900901,0.06825110256410256,0.4328188959988118,0.5566604076449551
BASE20121101,full,2,2024-05-29,2024-09-11,2024-11-07,0.46843266200954137,74,108,-0.1182752551528703,1.6660016008219136,1.812011290404533,1.751925592531025,1.9122951237389532,0.610304561916624,1.4777806454041211,0.8870223442012694,0,0.06295652278589853,0.07037703130755064,0.37885340757862995,0.3552620207697576
BASE20121101,full,3,2015-06-09,2016-06-13,2017-05-25,0.4575409663566278,246,478,-0.4233449804982078,0.29993309674362356,1.7093187226890554,0.8436704158568685,1.7537553266426995,0.19394947650188687,0.26326372464557735,0.8777414946994315,38,0.025245510403916767,0.06896388693957116,0.16020426935182644,0.30783257813004283
BASE20121101,full,4,2021-09-22,2021-11-16,2022-02-11,0.41469208956120085,34,91,0.012765021973258683,1.6659982726163096,1.9135266393490857,1.7513832547085428,1.9135266393490857,0.634974901098313,1.4594240740805449,0.8760057546690265,0,0.049194598263614844,0.05213017727639001,0.8672247335885092,0.6400132495893213
BASE20121101,full,5,2018-06-12,2019-01-03,2019-02-25,0.3495209552487569,138,170,-0.22507089742416908,1.3070335472245513,1.908760643128002,1.7309847397551401,1.908760643128002,0.6459627213156057,1.288820737393001,0.9860655375906573,0,0.04355227490039841,0.06679302775024776,0.38551325278591336,0.29940049496311527
BASE20121101,full,6,2020-03-05,2020-03-23,2020-07-06,0.34076221032760534,12,81,-0.16079472654532134,1.6659953195084323,1.68447713791033,1.7698317601790847,1.9698162446638654,0.4691527590273309,1.2259357582817627,0.7358578646208243,0,0.05905442350907519,0.05905442350907519,0.6373386233339019,0.7945819265972922
BASE20121101,full,7,2020-07-20,2020-10-30,2021-05-10,0.3343789255707217,68,194,0.0032113326068841097,1.666015321367368,1.7673019555669613,1.7333719759807167,1.8878981340611913,0.634536219526939,1.4028613777812453,0.8420459042536648,0,0.03902715224913496,0.05254544426494346,0.799742180489545,0.4737384776255906
BASE20121101,full,8,2026-03-12,2026-06-30,,0.3332204210729365,73,,0.06226480301052151,1.6660013325318253,1.7555650562038645,1.6706843496464967,1.8704444697015625,0.6389205076581753,1.347778666238821,0.8089901489998206,0,0.054729166064981946,0.057141754688672164,0.4419111055619549,0.3819051808801176
BASE20121101,full,9,2024-11-07,2025-04-09,2025-08-15,0.32158448026885655,101,189,-0.11069541935017002,1.666002132102773,1.6742280003562153,1.7611683254019879,1.8273209455013835,0.6124163801494295,1.3368718913286308,0.8024430854967005,0,0.06436090987124463,0.06887987563884157,0.43773204708635044,0.6120965891734845
BASE20121101,full,10,2020-01-03,2020-02-03,2020-03-05,0.2962979981538324,15,38,-0.11015787848374892,1.6660200583092308,1.9317089177051014,1.6905957878662998,1.9317089177051014,0.43449769199809524,1.2147581553946607,0.729137773183514,0,0.04993581300813008,0.053680040133779264,0.2188105179481009,0.7006049396056346
BASE20121101,full,11,2019-04-08,2019-06-05,2019-11-25,0.2725374799331478,39,155,-0.1134074232912603,1.6660022009939546,1.7561169123260898,1.7236391914332816,1.8015639122893872,0.6273962170300426,1.3969351489916826,0.8384953802331451,0,0.047630592502037494,0.05435701393728222,0.5846049770204096,0.5752244695075561
BASE20121101,full,12,2021-05-10,2021-07-28,2021-08-31,0.2554605462651772,56,80,-0.046458430981367815,1.6659978836997245,1.7727439479813036,1.7578692089805867,1.850478003440558,0.6398718170963603,1.524832248639552,0.9152666180183361,0,0.03905440223463687,0.04232449704142012,0.4563557940538057,0.3349939931382539
BASE20121101,full,13,2022-02-11,2022-03-15,2022-03-31,0.21476301109233842,22,34,-0.13421784674229575,1.6660229082310307,1.838989597789825,1.6957641794184162,1.838989597789825,0.5978165156816374,1.3996327767243812,0.8401041605187168,0,0.05180449482895784,0.05336485209003215,0.5469719962097929,0.509582414555118
BASE20121101,full,14,2015-01-06,2015-02-06,2015-03-18,0.1950794393318357,23,46,-0.09025942994622438,1.6659098654061746,1.7740833533686085,1.695373298632657,1.7740833533686085,0.4340960983785345,1.1287003543849354,0.6775278649963099,0,0.04227393563579278,0.045237821829855536,0.7605374660497414,0.712085792886388
BASE20121101,full,15,2023-05-08,2023-06-26,2024-01-04,0.17943607899015301,33,164,-0.062264624654782885,1.66600310488279,1.810701315778683,1.7512489816096428,1.810701315778683,0.5666040507888664,1.1430858838404143,0.6861247019829745,0,0.05939595815170009,0.06464130832570907,0.4143435168671777,0.2880829114553743
BASE20121101,full,16,2025-11-10,2025-11-24,2025-12-24,0.1743677611727975,10,32,-0.05260859841748222,1.6660241189953249,1.6799401444700748,1.6660241189953249,1.7114295312831278,0.649886685535142,1.1928549662004477,0.7159890139644461,0,0.057861011372251706,0.057861011372251706,0.56995641743903,0.616736551315733
BASE20121101,full,17,2017-11-22,2017-12-15,2018-01-02,0.1619232222210658,17,28,-0.058357401533268405,1.665979777049082,1.79640683833142,1.725360702485773,1.79640683833142,0.47111712714534093,1.2315540256439927,0.739237079951487,0,0.03333733526011561,0.033510296162201296,0.34335501805661295,0.49028564587529033
BASE20130501,full,1,2015-06-09,2016-06-13,2017-03-21,0.45219742546726416,246,434,-0.4233449804982078,0.29957900419140493,1.7105211420846804,0.8264179972899472,1.7547433318129388,0.21527996306543143,0.299579004191405,1.0000000000000002,38,0.025245510403916767,0.06896388693957116,0.14622808904048618,0.2928396238332841
BASE20130501,full,2,2021-09-22,2021-11-16,2022-03-29,0.44037674215800615,34,123,0.012765021973258683,1.6659978843696561,1.9834157016722684,1.8305635030379968,1.9834157016722684,0.6328620408872646,1.4754948852953167,0.8856523163314713,0,0.049194598263614844,0.05213017727639001,0.874272924173167,0.7067890550682416
BASE20130501,full,3,2020-01-02,2020-03-23,2020-07-09,0.42889964326588603,51,123,-0.14978180451996992,1.6660052365901958,1.5134070428415027,1.680718004315079,2.0681164637862244,0.48340550332555154,1.166735474642085,0.7003192120992587,0,0.04993581300813008,0.05905442350907519,0.2185789431321546,0.9274212203413313
BASE20130501,full,4,2024-05-29,2024-09-11,2025-07-22,0.3922671468095159,74,279,-0.1182752551528703,1.6660247644399502,1.8278785425555666,1.6880396659565748,1.8278785425555666,0.6131816564458753,1.3060522393970637,0.7839332687447208,0,0.06295652278589853,0.07037703130755064,0.35369307977223696,0.368027900610693
BASE20130501,full,5,2013-12-10,2014-03-27,2014-12-03,0.36151986550631343,71,240,-0.12130908320153921,1.6659430356540343,1.6658293200714551,1.6828956100857968,1.7815042518789252,0.6301516722587777,1.2240822723359501,0.7347683841154787,0,0.06887393925759278,0.0778241221001221,0.3210111562060237,0.35467370287858074
BASE20130501,full,6,2026-03-12,2026-06-30,,0.34963270991316586,73,,0.06226480301052151,1.6660015718887806,1.7145933473231947,1.6702901924185805,1.9124077314477348,0.6356849814594361,1.4905855824533563,0.8947083889983659,0,0.054729166064981946,0.057141754688672164,0.49190757055252404,0.39029310054886845
BASE20130501,full,7,2018-06-12,2019-01-03,2019-02-25,0.3375785310050512,138,170,-0.22507089742416908,1.2838409637356494,1.7898415910056258,1.6659494461503863,1.7898415910056258,0.6459697464468586,1.2813940518889078,0.9980940693467034,0,0.04355227490039841,0.06679302775024776,0.381565662452621,0.2931557399588744
BASE20130501,full,8,2022-04-14,2022-04-26,2023-05-04,0.27081106395747867,8,255,-0.09720701312396063,1.665999546885343,1.6941967398954663,1.6941967398954663,1.7665906128305595,0.5798510136441274,1.4635865203121274,0.8785035524459563,0,0.057446232081911255,0.057446232081911255,0.4467213387206849,0.7159389061726708
BASE20130501,full,9,2021-05-10,2021-07-28,2021-08-31,0.2614059451246399,56,80,-0.046458430981367815,1.6660026281921851,1.7801852952703254,1.75931976597081,1.8565723297731322,0.6396161889390491,1.5530729552878713,0.9322151892240073,0,0.03905440223463687,0.04232449704142012,0.4609359056748628,0.34225123254799233
BASE20130501,full,10,2019-04-19,2019-06-05,2019-11-25,0.25693988816893,30,146,-0.12704429683954555,1.6659736114218444,1.7376499475661613,1.7120527907823404,1.7890544011749578,0.5897701496963141,1.2998386172544851,0.7802276148570702,0,0.047630592502037494,0.05435701393728222,0.6675623931980673,0.5853447593895887
BASE20130501,full,11,2015-01-05,2015-02-06,2015-04-07,0.23788394622030518,24,60,-0.09037934500238909,1.6659335618851814,1.876131778649197,1.7728857906848554,1.876131778649197,0.48386261900344535,1.3279212270372147,0.7971033523897137,0,0.04227393563579278,0.045237821829855536,0.7873856328482015,0.7231094242319029
BASE20130501,full,12,2021-01-08,2021-02-05,2021-03-15,0.23541306282838625,20,41,-0.0021872719696184317,1.6659625166775385,1.8330314762413338,1.6862952184131461,1.8330314762413338,0.5978973412278349,1.319771592245346,0.7921976509275803,0,0.03090992476489029,0.03242796040868455,0.6258254054384202,0.39026890764269995
BASE20130501,full,13,2020-07-20,2020-09-25,2020-11-23,0.22753115389867007,49,84,-0.023562592141529337,1.6659923898657638,1.758076495381677,1.7037419497572523,1.758076495381677,0.48568198339008567,1.3080568155456043,0.7851517350874574,0,0.03902715224913496,0.05254544426494346,0.7364701068438865,0.4275293306591512
BASE20130501,full,14,2025-11-10,2025-11-24,2025-12-24,0.19890738237437922,10,32,-0.05260859841748222,1.6659998537279503,1.7571995973070662,1.6858999400219132,1.7571995973070662,0.6988806741030936,1.4268254703162941,0.8564379325265462,0,0.057861011372251706,0.057861011372251706,0.556738156472742,0.6132747460267218
BASE20130501,full,15,2013-05-20,2013-11-08,2013-12-09,0.16673228856000144,114,135,-0.11559581699947508,1.5347134729886749,1.7084332009951981,1.6659236762414986,1.711770958656735,0.585545144416286,1.3869246041194079,0.9037026314876447,0,0.06510348756218905,0.0800823732718894,,0.3561720004186767
BASE20130501,full,16,2017-11-22,2017-12-15,2018-01-02,0.16654483283746224,17,28,-0.058357401533268405,1.665954927623803,1.8007931306685194,1.7371752676433725,1.8007931306685194,0.5946672480511058,1.42203866446426,0.8535877177016743,0,0.03333733526011561,0.033510296162201296,0.3062954039795058,0.5002479482802279
BASE20131101,full,1,2015-04-27,2016-06-13,2017-03-21,0.4597123912645773,276,464,-0.3621877073544125,1.6656098942538704,1.710613876532761,0.7201455670858867,1.7547348344244678,0.6422689474823037,1.4857699920127074,0.8920275973013931,64,0.025245510403916767,0.06896388693957116,0.6110323434310775,0.292865626070323
BASE20131101,full,2,2021-09-22,2021-11-16,2022-03-29,0.4368337191754291,34,123,0.012765021973258683,1.6660019334223808,1.9289185186088211,1.8082814999292365,1.9289185186088211,0.6276381463954771,1.4946833975479654,0.8971678649120864,0,0.049194598263614844,0.05213017727639001,0.8815664502718595,0.6703932040618087
BASE20131101,full,3,2020-01-14,2020-03-23,2020-07-09,0.4321769403497632,43,115,-0.1574217938895771,1.6659994893848937,1.4764920077984014,1.6908260897403116,2.054954856484124,0.5842893251243824,1.4108243576994333,0.846833607506282,0,0.04993581300813008,0.05905442350907519,0.2868758143368962,0.9305388204356903
BASE20131101,full,4,2013-12-10,2014-03-28,2014-12-04,0.41140145743656154,72,241,-0.12283354800841328,1.6659143636781708,1.6809411279190645,1.6658023112512703,1.8312317189984575,0.5763526889069491,1.5921795780878152,0.9557391501039966,0,0.06887393925759278,0.0778241221001221,0.27597390473390176,0.5257602624496057
BASE20131101,full,5,2024-05-29,2024-09-11,2024-11-07,0.38338323644966066,74,108,-0.1182752551528703,1.6660246838982706,1.6665347393322751,1.6964312473841683,1.7404074776092715,0.6258344963276484,1.3143273360186456,0.7889002778418017,0,0.06295652278589853,0.07037703130755064,0.39170745613371805,0.35582983496756904
BASE20131101,full,6,2018-06-12,2019-01-03,2019-02-25,0.337304430905221,138,170,-0.22507089742416908,1.288816740116679,1.7899015302181083,1.665979257391288,1.7899015302181083,0.6460130720907653,1.2847474579816225,0.996842621601355,0,0.04355227490039841,0.06679302775024776,0.38276970199269306,0.2931525926015995
BASE20131101,full,7,2026-03-12,2026-06-30,,0.33048394388070124,73,,0.06226480301052151,1.6660010508308996,1.69484839210686,1.66618191233243,1.8852175063703605,0.6405594317717682,1.3752592050238674,0.8254851966257597,0,0.054729166064981946,0.057141754688672164,0.4523633547151911,0.384786170959488
BASE20131101,full,8,2024-11-07,2025-04-09,2025-07-22,0.2939777522432725,101,171,-0.11069541935017002,1.6660251060215914,1.6660719556040353,1.7110190282441864,1.7717461869816247,0.6124452823536961,1.1436778544033515,0.6864709602932776,0,0.06436090987124463,0.06887987563884157,0.4101698977433708,0.5653431103319153
BASE20131101,full,9,2022-04-14,2022-10-31,2023-05-04,0.2694874550769608,132,255,-0.16291508909549401,1.6660026048706773,1.6656270986221613,1.6736044557048992,1.7741245785715398,0.585049073642948,1.507298533974529,0.9047396021877964,0,0.053029768480909824,0.06790998376313276,0.43301915630752297,0.15136264189481358
BASE20131101,full,10,2015-01-05,2015-02-02,2015-04-08,0.26803352759348387,20,61,-0.07897208323950855,1.6659490034169844,1.911671656143545,1.807023406829262,1.911671656143545,0.609614097342678,1.5309472270995816,0.9189640402914471,0,0.04227393563579278,0.045237821829855536,0.78161542486829,0.7018267451127517
BASE20131101,full,11,2021-05-10,2021-07-28,2021-08-31,0.2628580779488704,56,80,-0.046458430981367815,1.6659973355413036,1.7834634727789282,1.7603518611437985,1.8628333284097098,0.6382286935736199,1.53237448847784,0.9197940811711756,0,0.03905440223463687,0.04232449704142012,0.4664880664246408,0.34999420886973054
BASE20131101,full,12,2019-04-19,2019-06-05,2019-11-25,0.25694717784204646,30,146,-0.12704429683954555,1.6659853587604503,1.7374491232115656,1.7119081680524917,1.7888934086462223,0.5895363469903321,1.2998649221042564,0.780237902613622,0,0.047630592502037494,0.05435701393728222,0.6674237588174221,0.5853360584016692
BASE20131101,full,13,2020-07-20,2020-09-30,2020-11-24,0.254974997900262,52,85,-0.019849154968698657,1.665995964604218,1.7562022453720962,1.7021995455100392,1.7850360069678413,0.46529842781793135,1.3237622346377693,0.7945770954806897,0,0.03902715224913496,0.05254544426494346,0.7296241457569982,0.45579749053130075
BASE20131101,full,14,2021-01-13,2021-02-05,2021-02-22,0.2215015297163494,17,23,-0.01695240383150154,1.6641506151334684,1.7964821810260845,1.6736183871763521,1.7964821810260845,0.5936260193303856,1.3096420972288572,0.7869732975604622,0,0.03090992476489029,0.03242796040868455,0.6406958605089912,0.4281197422235443
BASE20131101,full,15,2025-11-10,2025-11-24,2025-12-24,0.19954195379992168,10,32,-0.05260859841748222,1.6659996722438792,1.7659356840792422,1.6878721654624091,1.7659356840792422,0.6919480044331139,1.4419774048117722,0.8655328262277633,0,0.057861011372251706,0.057861011372251706,0.568652773813859,0.6427202813466625
BASE20131101,full,16,2017-11-22,2017-12-15,2018-01-02,0.166389698358549,17,28,-0.058357401533268405,1.6659423680468421,1.800629003701974,1.7384693047097244,1.800629003701974,0.5942015787452648,1.3886759213891415,0.8335678040394825,0,0.03333733526011561,0.033510296162201296,0.3078997382394717,0.494276910571125
BASE20131101,full,17,2023-05-08,2023-06-26,2023-10-17,0.15394710971471315,33,108,-0.062264624654782885,1.6660011623638087,1.7675446713217933,1.7242217908365107,1.7675446713217933,0.6723066196377666,1.4501529841346523,0.8704393591641318,0,0.05939595815170009,0.06464130832570907,0.3997104599505736,0.28013340373954715
BASE20140501,full,1,2021-09-22,2021-11-16,2022-03-29,0.45566442120355466,34,123,0.012765021973258683,1.6660029104254104,2.0812411467601897,1.8495270637409273,2.0812411467601897,0.6133693503803357,1.4135229632659292,0.8484516770171722,0,0.049194598263614844,0.05213017727639001,0.9094998881115591,0.7591346329336778
BASE20140501,full,2,2020-01-03,2020-03-23,2020-07-09,0.44300470469899056,50,122,-0.14828852389407865,1.6660198171306186,1.5234470712233996,1.6857905480274307,2.0755543212259555,0.4347461650384034,1.1568845752821781,0.694400248656512,0,0.04993581300813008,0.05905442350907519,0.20842955644466468,0.9282467655788461
BASE20140501,full,3,2018-06-12,2019-01-03,2019-03-04,0.42421292401201594,138,175,-0.22507089742416908,1.2901980100347235,2.0595627295976926,1.738132962347962,2.0595627295976926,0.645984438048888,1.2827909496610417,0.9942589739589798,0,0.04355227490039841,0.06679302775024776,0.38175779129961607,0.34440351634073796
BASE20140501,full,4,2024-05-22,2024-09-11,2025-07-24,0.40272474771316236,79,286,-0.1352494944971433,1.6660241644505978,1.829519034110608,1.6922599088207324,1.829519034110608,0.6323429815964972,1.327071676853349,0.7965500772259059,0,0.06295652278589853,0.07037703130755064,0.36598362889313196,0.37289416487448684
BASE20140501,full,5,2015-04-27,2016-06-13,2016-11-28,0.4009432169525966,276,389,-0.3621877073544125,1.6658101189735266,1.6905551789177253,1.1872970754019936,1.721347474181465,0.6415732570091495,1.1641390068721755,0.6988425593125337,64,0.025245510403916767,0.06896388693957116,0.5769743945028855,0.16938969882525032
BASE20140501,full,6,2026-03-12,2026-06-30,,0.34808268345585314,73,,0.06226480301052151,1.6660013108775669,1.713608586461001,1.6703294223738356,1.9115866286232233,0.6357177766676186,1.4720423379827656,0.8835781390876377,0,0.054729166064981946,0.057141754688672164,0.4825550334609383,0.3865969269868413
BASE20140501,full,7,2019-04-08,2019-05-20,2019-12-06,0.3173309566203709,27,164,-0.10831034967206687,1.665997686685118,1.8652893579188055,1.7670515522695014,1.8652893579188055,0.6357458483661889,1.3870573206567798,0.8325685754202014,0,0.047630592502037494,0.049317,0.6505740326438975,0.7537919931360383
BASE20140501,full,8,2022-04-14,2022-04-26,2023-05-05,0.2873604270756992,8,256,-0.09720701312396063,1.6660024209013633,1.6660220941027284,1.7212340269985145,1.8335127259583732,0.5590149865378669,1.3941380034746742,0.8368163131001927,0,0.057446232081911255,0.057446232081911255,0.4639360083477118,0.750803277041725
BASE20140501,full,9,2015-01-05,2015-02-06,2015-04-07,0.28607608729072853,24,60,-0.09037934500238909,1.665862671864724,1.9301266077719366,1.8057633168169995,1.9301266077719366,0.6476209383119639,1.4247034646463868,0.8552346413114654,0,0.04227393563579278,0.045237821829855536,0.9329949700317488,0.8414674431053235
BASE20140501,full,10,2021-05-10,2021-07-28,2021-08-30,0.24971947134697592,56,79,-0.046458430981367815,1.6660016829279372,1.7674257772464104,1.7607957268996806,1.8642475148340287,0.6340999886881568,1.4561893934326189,0.8740623784205422,0,0.03905440223463687,0.04232449704142012,0.487469815981681,0.36104264552046755
BASE20140501,full,11,2020-07-20,2020-09-25,2020-11-23,0.2354789731944037,49,84,-0.023562592141529337,1.665998588494935,1.760727750812364,1.7043484302014984,1.7895112355008016,0.4894670833205398,1.2954435202409504,0.777577801798293,0,0.03902715224913496,0.05254544426494346,0.7486932412489673,0.4255637588111005
BASE20140501,full,12,2016-12-01,2016-12-23,2017-03-20,0.21418665803457515,16,71,-0.07221237349370557,1.6659852619580489,1.84930038953802,1.7693491634397351,1.84930038953802,0.6064702272176252,1.4861492995304022,0.8920542897142537,0,0.048929372549019606,0.048929372549019606,0.43242247466855555,0.5278405870615993
BASE20140501,full,13,2025-11-10,2025-11-24,2025-12-24,0.19474650092413814,10,32,-0.05260859841748222,1.6659997859768167,1.7551585329991295,1.6846948371041384,1.7551585329991295,0.6924109563481198,1.366629054152843,0.8203056600944008,0,0.057861011372251706,0.057861011372251706,0.5565166208322421,0.615718403342469
BASE20140501,full,14,2021-01-21,2021-02-05,2021-02-19,0.19439252853318756,11,16,-0.014655964003399857,1.6660239976022717,1.7061087239453419,1.6660227753094603,1.7061087239453419,0.6064785390105555,1.3509147141889781,0.8108614978735023,0,0.03090992476489029,0.03242796040868455,0.769100053056207,0.5618628419379572
BASE20141101,full,1,2015-04-27,2016-05-30,2017-03-21,0.46095839875513556,268,464,-0.3621107457166689,1.6659666790952268,1.6691437172445651,0.6610079861181011,1.733858331608797,0.6352589056445639,1.1802462478626157,0.7084452904565882,64,0.025245510403916767,0.06896388693957116,0.5714081244315643,0.2548069052785509
BASE20141101,full,2,2020-01-03,2020-03-23,2020-07-09,0.43335295003117,50,122,-0.14828852389407865,1.6660185210945029,1.5839290786081643,1.684500128871666,2.071017802812531,0.4645353259954444,1.1726514145803522,0.7038645727719584,0,0.04993581300813008,0.05905442350907519,0.2076492157248839,0.9254373991210703
BASE20141101,full,3,2021-09-22,2021-11-16,2022-03-28,0.42909220976161033,34,122,0.012765021973258683,1.6660013142149328,1.89473783151595,1.7779665422751045,1.89473783151595,0.6146330803625366,1.431405564663882,0.8591863358393573,0,0.049194598263614844,0.05213017727639001,0.9849826985975223,0.7774023037479402
BASE20141101,full,4,2018-06-12,2019-01-03,2019-03-04,0.42258466735794187,138,175,-0.22507089742416908,1.3033371274922119,2.0490893006419624,1.7348717059238283,2.0490893006419624,0.6459568916525366,1.2916471296280745,0.9910307182865031,0,0.04355227490039841,0.06679302775024776,0.3797273636343414,0.3426959791849544
BASE20141101,full,5,2024-05-29,2024-09-11,2024-11-07,0.37965399612355566,74,108,-0.1182752551528703,1.66602625370045,1.6992670249256663,1.7015819400700125,1.7885555957835964,0.6182660177478079,1.392422198965897,0.835774463861632,0,0.06295652278589853,0.07037703130755064,0.3987769204423617,0.36917654842750763
BASE20141101,full,6,2026-03-12,2026-06-30,,0.34677711066542705,73,,0.06226480301052151,1.6660019412195155,1.7136909085342018,1.6712756916776845,1.9096627244980002,0.635826818458483,1.4343366940675508,0.8609453918268634,0,0.054729166064981946,0.057141754688672164,0.46718439947101864,0.38812883169773293
BASE20141101,full,7,2024-11-07,2025-04-09,2025-08-11,0.32733249733856085,101,185,-0.11069541935017002,1.6660255351261972,1.6660476264776638,1.7218272808085466,1.7865568711628939,0.6124397122384855,1.2320172387171304,0.7394948112988006,0,0.06436090987124463,0.06887987563884157,0.40755598029567264,0.5644380782363937
BASE20141101,full,8,2019-04-08,2019-05-20,2019-12-06,0.3171602703212447,27,164,-0.10831034967206687,1.6659976166419956,1.865211282830565,1.7669983337177864,1.865211282830565,0.6354841841019389,1.3846783035035446,0.8311406268962848,0,0.047630592502037494,0.049317,0.649955792677962,0.753698486898972
BASE20141101,full,9,2020-07-20,2020-09-24,2020-12-18,0.30292962528812784,48,103,-0.025047539687626963,1.6660047578798889,1.7484362859341065,1.6753032339288483,1.8326347479725438,0.4853712761087329,1.118185426646641,0.671177811082372,0,0.03902715224913496,0.05254544426494346,0.7302606876026474,0.4760406016757692
BASE20141101,full,10,2015-01-05,2015-02-06,2015-04-07,0.28008649695478094,24,60,-0.09037934500238909,1.6659927088595166,1.7087101291044926,1.6660279789304466,1.7991500381975638,0.6427495575442609,1.0058657683883596,0.603763607751286,0,0.04227393563579278,0.045237821829855536,0.8482051711902363,0.8102199435155939
BASE20141101,full,11,2022-04-14,2022-04-26,2023-05-04,0.2668576884401509,8,255,-0.09720701312396063,1.666001451921879,1.692327875488999,1.717678599597527,1.8136547769156635,0.5393718455557153,1.4786148668577233,0.8875231562085442,0,0.057446232081911255,0.057446232081911255,0.47268640770435905,0.7267582969580055
BASE20141101,full,12,2021-05-10,2021-07-08,2021-08-26,0.22477361599100598,42,77,0.019197102807856803,1.6660029183173914,1.8639814088944062,1.7706408666997095,1.8639814088944062,0.6337958726293298,1.655480705865568,0.9936841572507865,0,0.03905440223463687,0.04232449704142012,0.5464054486927771,0.4964886949421174
BASE20141101,full,13,2021-01-21,2021-02-05,2021-02-19,0.20521421876207135,11,16,-0.014655964003399857,1.6660178527009064,1.7243916364394924,1.666020308653736,1.7243916364394924,0.6026675787662494,1.4685993327858609,0.8815027584518403,0,0.03090992476489029,0.03242796040868455,0.7160251744315544,0.5668644493719356
BASE20141101,full,14,2025-11-10,2025-11-24,2025-12-24,0.19050946576271965,10,32,-0.05260859841748222,1.6659997996607796,1.7587850991407579,1.6861219284842863,1.7587850991407579,0.6911112543065389,1.3783876160828918,0.827363614547583,0,0.057861011372251706,0.057861011372251706,0.5443822444140596,0.615919517215094
BASE20141101,full,15,2023-05-08,2023-06-26,2023-11-30,0.15773373677901148,33,140,-0.062264624654782885,1.6660033751757855,1.7720864003160357,1.7264936680656513,1.7720864003160357,0.6575076861144477,1.4517209734179042,0.871379371164076,0,0.05939595815170009,0.06464130832570907,0.4066177406848689,0.2826263052729602
BASE20141101,full,16,2021-03-15,2021-03-24,2021-04-29,0.1534854492156129,7,32,-0.021219174110423178,1.665996747252294,1.7061941560987903,1.6868992115889418,1.7172783828531046,0.5824760483799594,1.5849189671801467,0.9513337704855259,0,0.030213972274732208,0.030213972274732208,0.6904625716800518,0.5973433986992208
BASE20150501,full,1,2015-12-25,2016-05-30,2017-03-20,0.4495741887380029,103,298,-0.20100307435777187,1.665908172020441,1.6688858122212302,1.2293002925295862,1.733673547884719,0.5634511099506133,1.1212521415280798,0.6730575912645934,0,0.04865195080707148,0.06896388693957116,0.45345849398997556,0.2607456076268812
