arm,method,horizon,code,n,median
CURRENT_OLD,ma60_episode,250,601166,8,0.237936273870602
CURRENT_OLD,ma60_episode,250,601169,8,0.01589530174869347
CURRENT_OLD,ma60_episode,250,601187,2,0.3339087396998076
CURRENT_OLD,ma60_episode,250,601225,11,0.39310409203467533
CURRENT_OLD,ma60_episode,250,601229,3,0.36275497662378875
CURRENT_OLD,ma60_episode,250,601288,6,0.30590774229956774
CURRENT_OLD,ma60_episode,250,601328,17,0.30358589668370906
CURRENT_OLD,ma60_episode,250,601398,7,0.19169718653439616
CURRENT_OLD,ma60_episode,250,601818,6,-0.027449134157189636
CURRENT_OLD,ma60_episode,250,601825,4,0.1632512146996793
CURRENT_OLD,ma60_episode,250,601838,4,0.13994864310356325
CURRENT_OLD,ma60_episode,250,601857,2,0.08123517631569022
CURRENT_OLD,ma60_episode,250,601939,4,0.24684896133859768
CURRENT_OLD,ma60_episode,250,601988,6,0.34989248557576047
CURRENT_OLD,ma60_episode,250,603156,1,0.18598979193706322
CURRENT_OLD,ma60_episode,250,603993,1,1.71115961677522
CURRENT_OLD,ma60_episode,250,688516,1,0.17049759600509828
CURRENT_OLD,ma60_episode,750,000022,1,0.8477272727272727
CURRENT_OLD,ma60_episode,750,000333,4,2.386610032582313
CURRENT_OLD,ma60_episode,750,000338,29,0.1813295690189396
CURRENT_OLD,ma60_episode,750,000568,3,2.123812220172876
CURRENT_OLD,ma60_episode,750,000651,16,1.1544072859437644
CURRENT_OLD,ma60_episode,750,000792,6,-0.4432712548949268
CURRENT_OLD,ma60_episode,750,000858,1,2.304369815837074
CURRENT_OLD,ma60_episode,750,000933,5,0.13161292783642797
CURRENT_OLD,ma60_episode,750,002001,3,0.6277431007993419
CURRENT_OLD,ma60_episode,750,002128,32,0.7071317882720802
CURRENT_OLD,ma60_episode,750,002152,5,0.9727926761693502
CURRENT_OLD,ma60_episode,750,002304,5,1.0766366923606165
CURRENT_OLD,ma60_episode,750,002466,5,1.4613466070050776
CURRENT_OLD,ma60_episode,750,002714,1,9.034423091469238
CURRENT_OLD,ma60_episode,750,002833,2,0.23329596072251058
CURRENT_OLD,ma60_episode,750,600000,1,-0.21078270938584487
CURRENT_OLD,ma60_episode,750,600009,1,1.9162990993486897
CURRENT_OLD,ma60_episode,750,600015,1,0.5973179727382545
CURRENT_OLD,ma60_episode,750,600016,4,-0.1540584512501585
CURRENT_OLD,ma60_episode,750,600031,4,0.4147913058922382
CURRENT_OLD,ma60_episode,750,600066,9,0.0024826162505016125
CURRENT_OLD,ma60_episode,750,600176,2,0.8158649741839196
CURRENT_OLD,ma60_episode,750,600188,3,0.18148972288396203
CURRENT_OLD,ma60_episode,750,600309,14,1.0970595459536194
CURRENT_OLD,ma60_episode,750,600519,2,1.960021971780193
CURRENT_OLD,ma60_episode,750,600566,1,0.33537793429607365
CURRENT_OLD,ma60_episode,750,600585,26,0.2343256963840873
CURRENT_OLD,ma60_episode,750,600660,6,1.0958327661641745
CURRENT_OLD,ma60_episode,750,600750,1,1.8674839278563633
CURRENT_OLD,ma60_episode,750,600897,9,0.5030569387368298
CURRENT_OLD,ma60_episode,750,600919,2,0.8097851423634921
CURRENT_OLD,ma60_episode,750,600938,5,1.0002435156360567
CURRENT_OLD,ma60_episode,750,601009,1,0.3771246150378149
CURRENT_OLD,ma60_episode,750,601077,3,1.1995287396525462
CURRENT_OLD,ma60_episode,750,601088,28,0.519291990990122
CURRENT_OLD,ma60_episode,750,601166,1,0.32586085186145164
CURRENT_OLD,ma60_episode,750,601169,7,0.5790884299164267
CURRENT_OLD,ma60_episode,750,601225,11,1.6454650502048036
CURRENT_OLD,ma60_episode,750,601288,5,1.7834015542676465
CURRENT_OLD,ma60_episode,750,601328,11,0.8728920705083156
CURRENT_OLD,ma60_episode,750,601398,4,0.32483786104937284
CURRENT_OLD,ma60_episode,750,601818,3,0.2529429033672175
CURRENT_OLD,ma60_episode,750,601825,2,0.9233341507875371
CURRENT_OLD,ma60_episode,750,601857,2,-0.15047229280104585
CURRENT_OLD,ma60_episode,750,601939,2,0.5049844945402368
CURRENT_OLD,ma60_episode,750,601988,5,1.1329037242818334
CURRENT_OLD,ma60_episode,750,603156,1,0.7228438284271999
CURRENT_OLD,ma60_nonoverlap,250,000001,1,0.16373614812729542
CURRENT_OLD,ma60_nonoverlap,250,000022,1,0.7443181818181817
CURRENT_OLD,ma60_nonoverlap,250,000333,3,0.47556647556647547
CURRENT_OLD,ma60_nonoverlap,250,000338,11,0.04829302103408706
CURRENT_OLD,ma60_nonoverlap,250,000568,1,0.4830799917463373
CURRENT_OLD,ma60_nonoverlap,250,000651,7,0.5208590803942073
CURRENT_OLD,ma60_nonoverlap,250,000792,5,-0.22089187632033802
CURRENT_OLD,ma60_nonoverlap,250,000858,1,0.335950432329958
CURRENT_OLD,ma60_nonoverlap,250,000933,4,-0.036204473688532524
CURRENT_OLD,ma60_nonoverlap,250,002001,1,-0.26184603689410346
CURRENT_OLD,ma60_nonoverlap,250,002128,9,0.12654620594129096
CURRENT_OLD,ma60_nonoverlap,250,002152,1,0.284110417331328
CURRENT_OLD,ma60_nonoverlap,250,002236,1,0.13981381825589523
CURRENT_OLD,ma60_nonoverlap,250,002304,2,0.4289496964385885
CURRENT_OLD,ma60_nonoverlap,250,002466,4,0.35449240801371373
CURRENT_OLD,ma60_nonoverlap,250,002532,1,1.0458232776214973
CURRENT_OLD,ma60_nonoverlap,250,002714,1,0.6904270359882501
CURRENT_OLD,ma60_nonoverlap,250,002833,1,0.18184578090998227
CURRENT_OLD,ma60_nonoverlap,250,002841,1,0.24612912212938753
CURRENT_OLD,ma60_nonoverlap,250,300059,1,1.1878793814025754
CURRENT_OLD,ma60_nonoverlap,250,600000,1,-0.13886582014402904
CURRENT_OLD,ma60_nonoverlap,250,600009,1,1.0710910679250452
CURRENT_OLD,ma60_nonoverlap,250,600015,1,0.18460966542750912
CURRENT_OLD,ma60_nonoverlap,250,600016,2,-0.15321330667460625
CURRENT_OLD,ma60_nonoverlap,250,600031,3,0.12976640048711485
CURRENT_OLD,ma60_nonoverlap,250,600036,1,0.45857523904047115
CURRENT_OLD,ma60_nonoverlap,250,600066,4,0.36532227108454873
CURRENT_OLD,ma60_nonoverlap,250,600176,2,0.09937506609850277
CURRENT_OLD,ma60_nonoverlap,250,600188,2,-0.06226897467064685
CURRENT_OLD,ma60_nonoverlap,250,600309,7,0.2362397229976052
CURRENT_OLD,ma60_nonoverlap,250,600426,1,0.7940149073425664
CURRENT_OLD,ma60_nonoverlap,250,600519,2,0.4377069170093051
CURRENT_OLD,ma60_nonoverlap,250,600566,1,-0.16009683007510156
CURRENT_OLD,ma60_nonoverlap,250,600585,7,0.09815441894583299
CURRENT_OLD,ma60_nonoverlap,250,600660,3,0.09313047319938916
CURRENT_OLD,ma60_nonoverlap,250,600750,1,0.3052891770077564
CURRENT_OLD,ma60_nonoverlap,250,600897,5,-0.08084495140410242
CURRENT_OLD,ma60_nonoverlap,250,600919,2,0.2319662274006583
CURRENT_OLD,ma60_nonoverlap,250,600938,3,0.3906067397539017
CURRENT_OLD,ma60_nonoverlap,250,600970,1,0.1021106798656839
CURRENT_OLD,ma60_nonoverlap,250,601009,3,0.19249077589859542
CURRENT_OLD,ma60_nonoverlap,250,601077,2,0.12399289794775886
CURRENT_OLD,ma60_nonoverlap,250,601088,8,0.3506797775694446
CURRENT_OLD,ma60_nonoverlap,250,601166,2,0.28186254963819213
CURRENT_OLD,ma60_nonoverlap,250,601169,3,0.008673145036781404
CURRENT_OLD,ma60_nonoverlap,250,601187,1,0.3261359040239875
CURRENT_OLD,ma60_nonoverlap,250,601225,4,0.2983646634399083
CURRENT_OLD,ma60_nonoverlap,250,601229,1,0.3448591785103057
CURRENT_OLD,ma60_nonoverlap,250,601288,3,0.2687669280114042
CURRENT_OLD,ma60_nonoverlap,250,601328,4,0.19274908301103844
CURRENT_OLD,ma60_nonoverlap,250,601398,3,-0.00015473032714385937
CURRENT_OLD,ma60_nonoverlap,250,601818,3,0.026103204439670735
CURRENT_OLD,ma60_nonoverlap,250,601825,2,0.13886349136256487
CURRENT_OLD,ma60_nonoverlap,250,601838,2,0.13496840464558535
CURRENT_OLD,ma60_nonoverlap,250,601857,1,0.0834507630280219
CURRENT_OLD,ma60_nonoverlap,250,601939,2,0.24945074956516444
CURRENT_OLD,ma60_nonoverlap,250,601988,3,0.10173638344226577
CURRENT_OLD,ma60_nonoverlap,250,603156,1,0.18598979193706322
CURRENT_OLD,ma60_nonoverlap,250,603993,1,1.71115961677522
CURRENT_OLD,ma60_nonoverlap,250,688516,1,0.17049759600509828
CURRENT_OLD,ma60_nonoverlap,750,000022,1,0.8477272727272727
CURRENT_OLD,ma60_nonoverlap,750,000333,2,1.9641979628762083
CURRENT_OLD,ma60_nonoverlap,750,000338,4,0.12464677050735506
CURRENT_OLD,ma60_nonoverlap,750,000568,1,1.9731203017687413
CURRENT_OLD,ma60_nonoverlap,750,000651,3,0.9523546099119369
CURRENT_OLD,ma60_nonoverlap,750,000792,2,-0.4562361032210943
CURRENT_OLD,ma60_nonoverlap,750,000858,1,2.304369815837074
CURRENT_OLD,ma60_nonoverlap,750,000933,1,-0.16455569129944791
CURRENT_OLD,ma60_nonoverlap,750,002001,1,0.396093639977541
CURRENT_OLD,ma60_nonoverlap,750,002128,4,0.3384551746048138
CURRENT_OLD,ma60_nonoverlap,750,002152,1,0.8251902803734186
CURRENT_OLD,ma60_nonoverlap,750,002304,1,1.5934739527066224
CURRENT_OLD,ma60_nonoverlap,750,002466,1,1.3495859397548604
CURRENT_OLD,ma60_nonoverlap,750,002714,1,9.034423091469238
CURRENT_OLD,ma60_nonoverlap,750,002833,1,0.25152916577177087
CURRENT_OLD,ma60_nonoverlap,750,600000,1,-0.21078270938584487
CURRENT_OLD,ma60_nonoverlap,750,600009,1,1.9162990993486897
CURRENT_OLD,ma60_nonoverlap,750,600015,1,0.5973179727382545
CURRENT_OLD,ma60_nonoverlap,750,600016,1,-0.34641723204769104
CURRENT_OLD,ma60_nonoverlap,750,600031,1,-0.21013553642245264
CURRENT_OLD,ma60_nonoverlap,750,600066,2,0.8632299561069986
CURRENT_OLD,ma60_nonoverlap,750,600176,1,-0.20388045425645296
CURRENT_OLD,ma60_nonoverlap,750,600188,1,0.18148972288396203
CURRENT_OLD,ma60_nonoverlap,750,600309,3,1.0953364127068586
CURRENT_OLD,ma60_nonoverlap,750,600519,1,2.1240252993979043
CURRENT_OLD,ma60_nonoverlap,750,600566,1,0.33537793429607365
CURRENT_OLD,ma60_nonoverlap,750,600585,3,0.62210590429431
CURRENT_OLD,ma60_nonoverlap,750,600660,2,0.9405155035564281
CURRENT_OLD,ma60_nonoverlap,750,600750,1,1.8674839278563633
CURRENT_OLD,ma60_nonoverlap,750,600897,2,0.5722728608380916
CURRENT_OLD,ma60_nonoverlap,750,600919,1,0.7120369223747971
CURRENT_OLD,ma60_nonoverlap,750,600938,1,0.945282381742196
CURRENT_OLD,ma60_nonoverlap,750,601009,1,0.3771246150378149
CURRENT_OLD,ma60_nonoverlap,750,601077,1,0.5850463605834779
CURRENT_OLD,ma60_nonoverlap,750,601088,3,0.08432073653501915
CURRENT_OLD,ma60_nonoverlap,750,601166,1,0.32586085186145164
CURRENT_OLD,ma60_nonoverlap,750,601169,1,0.27260197072794723
CURRENT_OLD,ma60_nonoverlap,750,601225,2,1.3172199173448051
CURRENT_OLD,ma60_nonoverlap,750,601288,2,0.7188818151909361
CURRENT_OLD,ma60_nonoverlap,750,601328,1,0.8417410812425803
CURRENT_OLD,ma60_nonoverlap,750,601398,1,0.3254847162069108
CURRENT_OLD,ma60_nonoverlap,750,601818,1,-0.09624790719098819
CURRENT_OLD,ma60_nonoverlap,750,601825,1,0.9130948784929693
CURRENT_OLD,ma60_nonoverlap,750,601857,1,-0.13275114430273272
CURRENT_OLD,ma60_nonoverlap,750,601939,1,0.27810955845315655
CURRENT_OLD,ma60_nonoverlap,750,601988,2,0.7659369509200233
CURRENT_OLD,ma60_nonoverlap,750,603156,1,0.7228438284271999
CURRENT_OLD,stop_episode,250,000001,1,0.16373614812729542
CURRENT_OLD,stop_episode,250,000022,1,0.7443181818181817
CURRENT_OLD,stop_episode,250,000333,2,1.2738830206601364
CURRENT_OLD,stop_episode,250,000338,9,-0.0009758945892039961
CURRENT_OLD,stop_episode,250,000568,3,0.4830799917463373
CURRENT_OLD,stop_episode,250,000651,1,0.5208590803942073
CURRENT_OLD,stop_episode,250,000792,8,-0.17265173111418025
CURRENT_OLD,stop_episode,250,000858,1,0.335950432329958
CURRENT_OLD,stop_episode,250,000933,2,0.13197562226927007
CURRENT_OLD,stop_episode,250,002001,3,-0.055137740074564956
CURRENT_OLD,stop_episode,250,002128,4,0.9425506694552223
CURRENT_OLD,stop_episode,250,002152,5,0.44120080013235263
CURRENT_OLD,stop_episode,250,002236,1,0.13981381825589523
CURRENT_OLD,stop_episode,250,002304,1,0.6834243324401266
CURRENT_OLD,stop_episode,250,002466,5,1.4518142801404608
CURRENT_OLD,stop_episode,250,002532,2,0.7095607839319221
CURRENT_OLD,stop_episode,250,002714,1,0.6904270359882501
CURRENT_OLD,stop_episode,250,002833,2,0.203761610081454
CURRENT_OLD,stop_episode,250,002841,1,0.24612912212938753
CURRENT_OLD,stop_episode,250,300059,1,1.1878793814025754
CURRENT_OLD,stop_episode,250,600000,1,-0.13886582014402904
CURRENT_OLD,stop_episode,250,600009,1,1.0710910679250452
CURRENT_OLD,stop_episode,250,600015,1,0.18460966542750912
CURRENT_OLD,stop_episode,250,600016,4,-0.17003470972362444
CURRENT_OLD,stop_episode,250,600031,4,0.11819606798466764
CURRENT_OLD,stop_episode,250,600036,2,0.43220299074653423
CURRENT_OLD,stop_episode,250,600066,2,0.278390067581078
CURRENT_OLD,stop_episode,250,600176,3,-0.08075060877085183
CURRENT_OLD,stop_episode,250,600188,2,-0.07886574438118177
CURRENT_OLD,stop_episode,250,600309,6,0.2801802930223086
CURRENT_OLD,stop_episode,250,600426,1,0.7940149073425664
CURRENT_OLD,stop_episode,250,600519,1,0.3615331542244409
CURRENT_OLD,stop_episode,250,600566,1,-0.16009683007510156
CURRENT_OLD,stop_episode,250,600585,6,0.02620244603486932
CURRENT_OLD,stop_episode,250,600660,3,0.07929788682381167
CURRENT_OLD,stop_episode,250,600750,1,0.3052891770077564
CURRENT_OLD,stop_episode,250,600897,9,-0.0030393936789633313
CURRENT_OLD,stop_episode,250,600919,4,0.23680950041912785
CURRENT_OLD,stop_episode,250,600938,4,0.3452332231171713
CURRENT_OLD,stop_episode,250,600970,1,0.1021106798656839
CURRENT_OLD,stop_episode,250,601009,1,0.14276927937013228
CURRENT_OLD,stop_episode,250,601077,3,0.06298070537043388
CURRENT_OLD,stop_episode,250,601088,4,0.1714897767500559
CURRENT_OLD,stop_episode,250,601166,2,0.2634006962427241
CURRENT_OLD,stop_episode,250,601169,7,0.023117458460605533
CURRENT_OLD,stop_episode,250,601187,2,0.3339087396998076
CURRENT_OLD,stop_episode,250,601225,2,0.3538787087479177
CURRENT_OLD,stop_episode,250,601229,2,0.4291706845168174
CURRENT_OLD,stop_episode,250,601288,1,0.20868854574390294
CURRENT_OLD,stop_episode,250,601328,2,0.081566043746374
CURRENT_OLD,stop_episode,250,601398,6,0.09577122810362615
CURRENT_OLD,stop_episode,250,601818,3,-0.08100147275405001
CURRENT_OLD,stop_episode,250,601825,2,-0.008352213781840978
CURRENT_OLD,stop_episode,250,601838,3,0.16389246528614887
CURRENT_OLD,stop_episode,250,601857,2,0.08123517631569022
CURRENT_OLD,stop_episode,250,601939,2,0.19947108132421465
CURRENT_OLD,stop_episode,250,601988,3,0.10173638344226577
CURRENT_OLD,stop_episode,250,603156,1,0.18598979193706322
CURRENT_OLD,stop_episode,250,603993,1,1.71115961677522
CURRENT_OLD,stop_episode,250,688516,1,0.17049759600509828
CURRENT_OLD,stop_episode,750,000022,1,0.8477272727272727
CURRENT_OLD,stop_episode,750,000333,2,3.102771514934399
CURRENT_OLD,stop_episode,750,000338,9,0.1813295690189396
CURRENT_OLD,stop_episode,750,000568,3,2.123812220172876
CURRENT_OLD,stop_episode,750,000651,1,1.4929475941679118
CURRENT_OLD,stop_episode,750,000792,5,-0.4409232220095456
CURRENT_OLD,stop_episode,750,000858,1,2.304369815837074
CURRENT_OLD,stop_episode,750,000933,2,0.9575478195121241
CURRENT_OLD,stop_episode,750,002001,3,0.6277431007993419
CURRENT_OLD,stop_episode,750,002128,4,0.5847693616051916
CURRENT_OLD,stop_episode,750,002152,5,0.9727926761693502
CURRENT_OLD,stop_episode,750,002304,1,1.5934739527066224
CURRENT_OLD,stop_episode,750,002466,5,1.4613466070050776
CURRENT_OLD,stop_episode,750,002714,1,9.034423091469238
CURRENT_OLD,stop_episode,750,002833,2,0.23329596072251058
CURRENT_OLD,stop_episode,750,600000,1,-0.21078270938584487
CURRENT_OLD,stop_episode,750,600009,1,1.9162990993486897
CURRENT_OLD,stop_episode,750,600015,1,0.5973179727382545
CURRENT_OLD,stop_episode,750,600016,4,-0.1540584512501585
CURRENT_OLD,stop_episode,750,600031,4,0.4147913058922382
CURRENT_OLD,stop_episode,750,600066,2,1.4978308603228965
CURRENT_OLD,stop_episode,750,600176,2,0.8158649741839196
CURRENT_OLD,stop_episode,750,600188,2,0.36857286325535077
CURRENT_OLD,stop_episode,750,600309,6,0.7950024261357156
CURRENT_OLD,stop_episode,750,600519,1,2.1240252993979043
CURRENT_OLD,stop_episode,750,600566,1,0.33537793429607365
CURRENT_OLD,stop_episode,750,600585,6,0.711254962128144
CURRENT_OLD,stop_episode,750,600660,3,1.1657102673398336
CURRENT_OLD,stop_episode,750,600750,1,1.8674839278563633
CURRENT_OLD,stop_episode,750,600897,9,0.5030569387368298
CURRENT_OLD,stop_episode,750,600919,2,0.8097851423634921
CURRENT_OLD,stop_episode,750,600938,4,1.0699195167577735
CURRENT_OLD,stop_episode,750,601009,1,0.3771246150378149
CURRENT_OLD,stop_episode,750,601077,3,1.1995287396525462
CURRENT_OLD,stop_episode,750,601088,4,0.14728846431100512
CURRENT_OLD,stop_episode,750,601166,1,0.32586085186145164
CURRENT_OLD,stop_episode,750,601169,7,0.5790884299164267
CURRENT_OLD,stop_episode,750,601225,2,0.8674588359594055
CURRENT_OLD,stop_episode,750,601288,1,0.16327392049568945
CURRENT_OLD,stop_episode,750,601328,2,0.857316575875448
CURRENT_OLD,stop_episode,750,601398,4,0.32483786104937284
CURRENT_OLD,stop_episode,750,601818,3,0.2529429033672175
CURRENT_OLD,stop_episode,750,601825,2,0.9233341507875371
CURRENT_OLD,stop_episode,750,601857,2,-0.15047229280104585
CURRENT_OLD,stop_episode,750,601939,2,0.5049844945402368
CURRENT_OLD,stop_episode,750,601988,3,1.1052711313402375
CURRENT_OLD,stop_episode,750,603156,1,0.7228438284271999
CURRENT_OLD_BOTH1,daily,250,000001,11,0.1417757905677226
CURRENT_OLD_BOTH1,daily,250,000333,13,0.8285960126851453
CURRENT_OLD_BOTH1,daily,250,000338,231,0.12980524186831555
CURRENT_OLD_BOTH1,daily,250,000423,2,0.07354424726058273
CURRENT_OLD_BOTH1,daily,250,000568,2,0.1569732120504047
CURRENT_OLD_BOTH1,daily,250,000651,223,0.2180590982730688
CURRENT_OLD_BOTH1,daily,250,000661,2,-0.09406989083228234
CURRENT_OLD_BOTH1,daily,250,000792,74,-0.22454920400709083
CURRENT_OLD_BOTH1,daily,250,000858,3,0.47567770975352053
CURRENT_OLD_BOTH1,daily,250,000933,183,-0.0354767184035476
CURRENT_OLD_BOTH1,daily,250,002001,13,-0.2055818727696508
CURRENT_OLD_BOTH1,daily,250,002024,4,-0.004883923829754999
CURRENT_OLD_BOTH1,daily,250,002128,322,0.2891343656441958
CURRENT_OLD_BOTH1,daily,250,002152,23,0.45384681806407046
CURRENT_OLD_BOTH1,daily,250,002236,2,0.1296561345076368
CURRENT_OLD_BOTH1,daily,250,002304,57,0.5676593895694191
CURRENT_OLD_BOTH1,daily,250,002466,137,0.43524699599465944
CURRENT_OLD_BOTH1,daily,250,002532,3,0.96729111540771
CURRENT_OLD_BOTH1,daily,250,002714,6,0.6735855254095272
CURRENT_OLD_BOTH1,daily,250,002833,11,0.12506112799422042
CURRENT_OLD_BOTH1,daily,250,002841,4,0.2751527166044937
CURRENT_OLD_BOTH1,daily,250,300059,2,0.9292794676682993
CURRENT_OLD_BOTH1,daily,250,600000,12,-0.167159404899147
CURRENT_OLD_BOTH1,daily,250,600016,5,-0.09401709401709402
CURRENT_OLD_BOTH1,daily,250,600031,21,0.10892138882583469
CURRENT_OLD_BOTH1,daily,250,600036,1,0.4058307424525973
CURRENT_OLD_BOTH1,daily,250,600066,39,0.27053208454057454
CURRENT_OLD_BOTH1,daily,250,600176,11,0.2864634182420638
CURRENT_OLD_BOTH1,daily,250,600188,20,0.005455338565097612
CURRENT_OLD_BOTH1,daily,250,600309,84,0.5673131863870958
CURRENT_OLD_BOTH1,daily,250,600519,7,0.3615331542244409
CURRENT_OLD_BOTH1,daily,250,600566,7,-0.17648003536284784
CURRENT_OLD_BOTH1,daily,250,600585,222,0.13191091588609272
CURRENT_OLD_BOTH1,daily,250,600660,33,0.15472612067489178
CURRENT_OLD_BOTH1,daily,250,600690,1,0.6056943385032634
CURRENT_OLD_BOTH1,daily,250,600750,2,0.3059677284047727
CURRENT_OLD_BOTH1,daily,250,600897,25,0.028378804920445422
CURRENT_OLD_BOTH1,daily,250,600919,12,0.16271859296285018
CURRENT_OLD_BOTH1,daily,250,600938,68,0.4192834875468361
CURRENT_OLD_BOTH1,daily,250,600970,2,0.14628771323066236
CURRENT_OLD_BOTH1,daily,250,601009,28,0.1525760132923607
CURRENT_OLD_BOTH1,daily,250,601077,2,0.22749683541722543
CURRENT_OLD_BOTH1,daily,250,601088,281,0.4140195189242326
CURRENT_OLD_BOTH1,daily,250,601166,14,0.237936273870602
CURRENT_OLD_BOTH1,daily,250,601169,22,0.009887558851010003
CURRENT_OLD_BOTH1,daily,250,601187,9,0.3209430609181232
CURRENT_OLD_BOTH1,daily,250,601225,80,0.38006760083602686
CURRENT_OLD_BOTH1,daily,250,601229,23,0.467531222327884
CURRENT_OLD_BOTH1,daily,250,601288,22,0.3307566563467492
CURRENT_OLD_BOTH1,daily,250,601328,96,0.11666291546204699
CURRENT_OLD_BOTH1,daily,250,601398,21,-0.02269653722756959
CURRENT_OLD_BOTH1,daily,250,601658,1,-0.015717568947906102
CURRENT_OLD_BOTH1,daily,250,601818,11,0.026103204439670735
CURRENT_OLD_BOTH1,daily,250,601825,61,0.019338047351630028
CURRENT_OLD_BOTH1,daily,250,601838,21,0.06976589631480312
CURRENT_OLD_BOTH1,daily,250,601857,14,0.08205173599574744
CURRENT_OLD_BOTH1,daily,250,601916,3,0.16143685929931273
CURRENT_OLD_BOTH1,daily,250,601939,26,0.3595464839974073
CURRENT_OLD_BOTH1,daily,250,601988,14,0.329055207963754
CURRENT_OLD_BOTH1,daily,250,601998,5,0.3133861658055208
CURRENT_OLD_BOTH1,daily,250,603156,3,0.18598979193706322
CURRENT_OLD_BOTH1,daily,250,603993,4,1.5091760730872017
CURRENT_OLD_BOTH1,daily,750,000333,13,2.511849298243329
CURRENT_OLD_BOTH1,daily,750,000338,197,1.0417616096786544
CURRENT_OLD_BOTH1,daily,750,000423,2,0.31394659556318316
CURRENT_OLD_BOTH1,daily,750,000568,2,2.231348915468663
CURRENT_OLD_BOTH1,daily,750,000651,215,1.5819680410225287
CURRENT_OLD_BOTH1,daily,750,000792,62,-0.4615366198686427
CURRENT_OLD_BOTH1,daily,750,000858,3,2.5661163158119087
CURRENT_OLD_BOTH1,daily,750,000933,85,0.8494507572966252
CURRENT_OLD_BOTH1,daily,750,002001,13,0.45136701202753304
CURRENT_OLD_BOTH1,daily,750,002024,4,0.40089773436759446
CURRENT_OLD_BOTH1,daily,750,002128,227,0.8167779042659387
CURRENT_OLD_BOTH1,daily,750,002152,23,0.8477902620632853
CURRENT_OLD_BOTH1,daily,750,002304,57,1.3675216835701423
CURRENT_OLD_BOTH1,daily,750,002466,97,1.279633165609619
CURRENT_OLD_BOTH1,daily,750,002714,6,8.898200275401532
CURRENT_OLD_BOTH1,daily,750,002833,11,0.16506121802374252
CURRENT_OLD_BOTH1,daily,750,600000,12,-0.2094324417138842
CURRENT_OLD_BOTH1,daily,750,600016,5,-0.34641723204769104
CURRENT_OLD_BOTH1,daily,750,600031,21,0.3781361878700853
CURRENT_OLD_BOTH1,daily,750,600066,39,1.0347970336547068
CURRENT_OLD_BOTH1,daily,750,600176,5,-0.1856266931824866
CURRENT_OLD_BOTH1,daily,750,600188,20,0.1950025128498618
CURRENT_OLD_BOTH1,daily,750,600309,84,0.9790103946323938
CURRENT_OLD_BOTH1,daily,750,600519,7,2.1240252993979043
CURRENT_OLD_BOTH1,daily,750,600566,7,0.24780311525482546
CURRENT_OLD_BOTH1,daily,750,600585,222,0.26315700678464937
CURRENT_OLD_BOTH1,daily,750,600660,33,1.1883678782606646
CURRENT_OLD_BOTH1,daily,750,600690,1,1.0824093651191768
CURRENT_OLD_BOTH1,daily,750,600750,2,1.591104314239033
CURRENT_OLD_BOTH1,daily,750,600897,25,0.6295082955126101
CURRENT_OLD_BOTH1,daily,750,600919,1,0.80802242438368
CURRENT_OLD_BOTH1,daily,750,600938,35,1.1395955178794903
CURRENT_OLD_BOTH1,daily,750,601009,17,0.3537370867571197
CURRENT_OLD_BOTH1,daily,750,601077,2,1.3296473515338016
CURRENT_OLD_BOTH1,daily,750,601088,272,0.4270838594282048
CURRENT_OLD_BOTH1,daily,750,601169,18,0.4881754757082043
CURRENT_OLD_BOTH1,daily,750,601225,78,0.8544658235838233
CURRENT_OLD_BOTH1,daily,750,601288,21,2.2623815200398627
CURRENT_OLD_BOTH1,daily,750,601328,85,0.8893400840279164
CURRENT_OLD_BOTH1,daily,750,601398,15,0.3108182663961445
CURRENT_OLD_BOTH1,daily,750,601818,6,0.07834749808811464
CURRENT_OLD_BOTH1,daily,750,601825,56,0.7791000561337981
CURRENT_OLD_BOTH1,daily,750,601857,14,-0.27756949366966316
CURRENT_OLD_BOTH1,daily,750,601916,1,0.17971784439825678
CURRENT_OLD_BOTH1,daily,750,601939,11,0.7655804038627072
CURRENT_OLD_BOTH1,daily,750,601988,10,1.0983749143996795
CURRENT_OLD_BOTH1,daily,750,601998,5,0.9486539335077298
CURRENT_OLD_BOTH1,daily,750,603156,3,0.7228438284271999
CURRENT_OLD_BOTH1,ma60_episode,250,000001,4,0.19312018972954303
CURRENT_OLD_BOTH1,ma60_episode,250,000333,3,0.47556647556647547
CURRENT_OLD_BOTH1,ma60_episode,250,000338,24,0.33022857539071615
CURRENT_OLD_BOTH1,ma60_episode,250,000423,2,0.07354424726058273
CURRENT_OLD_BOTH1,ma60_episode,250,000568,1,0.15304347826086961
CURRENT_OLD_BOTH1,ma60_episode,250,000651,13,0.21322017929553394
CURRENT_OLD_BOTH1,ma60_episode,250,000661,1,-0.12420775040432841
CURRENT_OLD_BOTH1,ma60_episode,250,000792,9,-0.15894957846205782
CURRENT_OLD_BOTH1,ma60_episode,250,000858,1,0.42617755913380395
CURRENT_OLD_BOTH1,ma60_episode,250,000933,11,0.08702225581964118
CURRENT_OLD_BOTH1,ma60_episode,250,002001,3,-0.055137740074564956
CURRENT_OLD_BOTH1,ma60_episode,250,002024,1,0.07906295754026371
CURRENT_OLD_BOTH1,ma60_episode,250,002128,28,0.3522171980829496
CURRENT_OLD_BOTH1,ma60_episode,250,002152,4,0.4200664223798809
CURRENT_OLD_BOTH1,ma60_episode,250,002236,1,0.10513995116932806
