arm,method,horizon,code,signal_date,exec_date,end_date,break_date,complete,forward_return
OLD_BOTH1,daily,750,600309,2013-04-19,2013-04-22,2016-06-01,,True,-0.08347175539483087
OLD_BOTH1,daily,750,600309,2013-04-22,2013-04-23,2016-06-02,,True,-0.06521804821715971
OLD_BOTH1,daily,750,600309,2013-04-23,2013-04-24,2016-06-03,,True,-0.0707387662361687
OLD_BOTH1,daily,750,600309,2013-04-24,2013-04-25,2016-06-06,,True,-0.061007393475635885
OLD_BOTH1,daily,750,600309,2013-04-25,2013-04-26,2016-06-07,,True,-0.034019699677918624
OLD_BOTH1,daily,750,600309,2013-04-26,2013-05-02,2016-06-08,,True,-0.02624490148212677
OLD_BOTH1,daily,750,600309,2013-05-02,2013-05-03,2016-06-13,,True,-0.08719118161491435
OLD_BOTH1,daily,750,600309,2013-05-03,2013-05-06,2016-06-14,,True,-0.07448279402799929
OLD_BOTH1,daily,750,600309,2013-05-06,2013-05-07,2016-06-15,,True,0.0011652115219871195
OLD_BOTH1,daily,750,600309,2013-05-07,2013-05-08,2016-06-16,,True,-0.014166476144107376
OLD_BOTH1,daily,750,600309,2013-05-08,2013-05-09,2016-06-17,,True,0.05566852800752087
OLD_BOTH1,daily,750,600309,2013-05-09,2013-05-10,2016-06-20,,True,0.021244911851518555
OLD_BOTH1,daily,750,600309,2013-05-10,2013-05-13,2016-06-21,,True,0.047871265054247214
OLD_BOTH1,daily,750,600309,2013-05-17,2013-05-20,2016-06-28,,True,0.004454860419754514
OLD_BOTH1,daily,750,600309,2013-05-20,2013-05-21,2016-06-29,,True,0.030436624207430762
OLD_BOTH1,daily,750,600309,2013-10-30,2013-10-31,2016-12-06,,True,0.26795552039192394
OLD_BOTH1,daily,750,600309,2013-10-31,2013-11-01,2016-12-07,,True,0.30408558911738637
OLD_BOTH1,daily,750,600309,2013-11-01,2013-11-04,2016-12-08,,True,0.2605678893380379
OLD_BOTH1,daily,750,600309,2013-11-04,2013-11-05,2016-12-09,,True,0.2382263185694593
OLD_BOTH1,daily,750,600309,2013-12-27,2013-12-30,2017-02-10,,True,0.3104155380865421
OLD_BOTH1,daily,750,600309,2014-01-22,2014-01-23,2017-03-07,,True,0.4946684395645726
OLD_BOTH1,daily,750,600309,2014-01-24,2014-01-27,2017-03-09,,True,0.445662422975172
OLD_BOTH1,daily,750,600309,2016-09-14,2016-09-19,2020-04-24,,True,1.7196913773184015
OLD_BOTH1,daily,750,600309,2017-08-02,2017-08-03,2021-03-11,,True,2.5131826002362683
OLD_BOTH1,daily,750,600309,2017-08-03,2017-08-04,2021-03-12,,True,2.6751191169180277
OLD_BOTH1,daily,750,600309,2017-08-04,2017-08-07,2021-03-15,,True,2.5777192710839523
OLD_BOTH1,daily,750,600309,2017-08-07,2017-08-08,2021-03-16,,True,2.719649656367895
OLD_BOTH1,daily,750,600309,2017-08-08,2017-08-09,2021-03-17,,True,2.75968403101
OLD_BOTH1,daily,750,600309,2017-08-09,2017-08-10,2021-03-18,,True,2.826206177723912
OLD_BOTH1,daily,750,600309,2017-08-14,2017-08-15,2021-03-23,,True,2.396105066811165
OLD_BOTH1,daily,750,600309,2017-08-15,2017-08-16,2021-03-24,,True,2.242861747814153
OLD_BOTH1,daily,750,600309,2017-08-16,2017-08-17,2021-03-25,,True,2.258979727554997
OLD_BOTH1,daily,750,600309,2017-08-17,2017-08-18,2021-03-26,,True,2.3974186649384563
OLD_BOTH1,daily,750,600309,2017-08-18,2017-08-21,2021-03-29,,True,2.4873027873570965
OLD_BOTH1,daily,750,600309,2017-08-21,2017-08-22,2021-03-30,,True,2.3144853936098726
OLD_BOTH1,daily,750,600309,2017-08-23,2017-08-24,2021-04-01,,True,2.255284330819058
OLD_BOTH1,daily,750,600309,2017-08-24,2017-08-25,2021-04-02,,True,2.3635735125500057
OLD_BOTH1,daily,750,600309,2017-08-25,2017-08-28,2021-04-06,,True,2.2540990073069334
OLD_BOTH1,daily,750,600309,2017-08-28,2017-08-29,2021-04-07,,True,2.2675809739751642
OLD_BOTH1,daily,750,600309,2017-08-29,2017-08-30,2021-04-08,,True,2.2917770555108223
OLD_BOTH1,daily,750,600309,2017-08-31,2017-09-01,2021-04-12,,True,1.9109273634844262
OLD_BOTH1,daily,750,600309,2017-10-13,2017-10-16,2021-05-21,,True,1.9241648778297002
OLD_BOTH1,daily,750,600309,2018-07-30,2018-07-31,2021-09-07,,True,1.301745975065569
OLD_BOTH1,daily,750,600309,2018-07-31,2018-08-01,2021-09-08,,True,1.2784335997232334
OLD_BOTH1,daily,750,600309,2018-08-02,2018-08-03,2021-09-10,,True,1.3755232682734135
OLD_BOTH1,daily,750,600309,2019-04-22,2019-04-23,2022-05-27,,True,0.9761465002540768
OLD_BOTH1,daily,750,600309,2019-04-23,2019-04-24,2022-05-30,,True,1.061720454674819
OLD_BOTH1,daily,750,600309,2019-07-26,2019-07-29,2022-08-29,,True,1.1274006732446322
OLD_BOTH1,daily,750,600309,2019-07-29,2019-07-30,2022-08-30,,True,1.1626422665101153
OLD_BOTH1,daily,750,600309,2019-07-30,2019-07-31,2022-08-31,,True,1.1655763204612875
OLD_BOTH1,daily,750,600309,2019-07-31,2019-08-01,2022-09-01,,True,1.1577634802609715
OLD_BOTH1,daily,750,600309,2019-08-01,2019-08-02,2022-09-02,,True,1.1494255338266153
OLD_BOTH1,daily,750,600309,2019-08-02,2019-08-05,2022-09-05,,True,1.2794852471481541
OLD_BOTH1,daily,750,600309,2019-08-08,2019-08-09,2022-09-09,,True,1.394326390697365
OLD_BOTH1,daily,750,600309,2019-08-09,2019-08-12,2022-09-13,,True,1.2895092009785136
OLD_BOTH1,daily,750,600309,2019-08-12,2019-08-13,2022-09-14,,True,1.31266994893714
OLD_BOTH1,daily,750,600309,2019-08-14,2019-08-15,2022-09-16,,True,1.2659919625368854
OLD_BOTH1,daily,750,600309,2019-08-15,2019-08-16,2022-09-19,,True,1.3061553857006967
OLD_BOTH1,daily,750,600309,2019-08-19,2019-08-20,2022-09-21,,True,1.1545816401647628
OLD_BOTH1,daily,750,600309,2019-08-21,2019-08-22,2022-09-23,,True,1.177960504215846
OLD_BOTH1,daily,750,600309,2019-08-22,2019-08-23,2022-09-26,,True,1.1872493562475488
OLD_BOTH1,daily,750,600309,2019-08-27,2019-08-28,2022-09-29,,True,1.2030986924254536
OLD_BOTH1,daily,750,600309,2019-08-29,2019-08-30,2022-10-10,,True,1.1629276767011834
OLD_BOTH1,daily,750,600309,2019-08-30,2019-09-02,2022-10-11,,True,1.2217914436732156
OLD_BOTH1,daily,750,600309,2020-06-29,2020-06-30,2023-07-31,,True,1.080400406525765
OLD_BOTH1,ma60_episode,750,600309,2012-05-14,2012-05-15,2015-06-15,2012-06-25,True,1.0953364127068586
OLD_BOTH1,ma60_episode,750,600309,2013-04-11,2013-04-12,2016-05-24,2013-06-03,True,-0.0763578358709357
OLD_BOTH1,ma60_episode,750,600309,2013-10-30,2013-10-31,2016-12-06,2014-01-09,True,0.26795552039192394
OLD_BOTH1,ma60_episode,750,600309,2014-01-22,2014-01-23,2017-03-07,2014-02-13,True,0.4946684395645726
OLD_BOTH1,ma60_episode,750,600309,2016-09-14,2016-09-19,2020-04-24,2016-09-26,True,1.7196913773184015
OLD_BOTH1,ma60_episode,750,600309,2017-08-02,2017-08-03,2021-03-11,2017-10-30,True,2.5131826002362683
OLD_BOTH1,ma60_episode,750,600309,2018-07-30,2018-07-31,2021-09-07,2018-09-03,True,1.301745975065569
OLD_BOTH1,ma60_episode,750,600309,2019-04-22,2019-04-23,2022-05-27,2019-05-09,True,0.9761465002540768
OLD_BOTH1,ma60_episode,750,600309,2019-07-26,2019-07-29,2022-08-29,2019-10-09,True,1.1274006732446322
OLD_BOTH1,ma60_episode,750,600309,2020-06-29,2020-06-30,2023-07-31,2020-12-14,True,1.080400406525765
OLD_BOTH1,ma60_nonoverlap,750,600309,2012-05-14,2012-05-15,2015-06-15,2012-06-25,True,1.0953364127068586
OLD_BOTH1,ma60_nonoverlap,750,600309,2016-09-14,2016-09-19,2020-04-24,2016-09-26,True,1.7196913773184015
OLD_BOTH1,ma60_nonoverlap,750,600309,2020-06-29,2020-06-30,2023-07-31,2020-12-14,True,1.080400406525765
OLD_BOTH1,stop_episode,750,600309,2012-05-14,2012-05-15,2015-06-15,2012-06-25,True,1.0953364127068586
OLD_BOTH1,stop_episode,750,600309,2013-04-11,2013-04-12,2016-05-24,2013-06-17,True,-0.0763578358709357
OLD_BOTH1,stop_episode,750,600309,2013-10-30,2013-10-31,2016-12-06,2014-03-11,True,0.26795552039192394
OLD_BOTH1,stop_episode,750,600309,2016-09-14,2016-09-19,2020-04-24,,True,1.7196913773184015
FIXED_BOTH1,daily,250,600309,2012-05-14,2012-05-15,2013-05-27,,True,0.32412086304701204
FIXED_BOTH1,daily,250,600309,2013-04-11,2013-04-12,2014-04-25,,True,-0.06733150211203542
FIXED_BOTH1,daily,250,600309,2013-04-12,2013-04-15,2014-04-28,,True,-0.07514763580322248
FIXED_BOTH1,daily,250,600309,2013-04-15,2013-04-16,2014-04-29,,True,-0.04340824423736411
FIXED_BOTH1,daily,250,600309,2013-04-16,2013-04-17,2014-04-30,,True,-0.059684283305237784
FIXED_BOTH1,daily,250,600309,2013-04-17,2013-04-18,2014-05-05,,True,-0.06070991853676189
FIXED_BOTH1,daily,250,600309,2013-04-18,2013-04-19,2014-05-06,,True,-0.126169408110537
FIXED_BOTH1,daily,250,600309,2013-04-19,2013-04-22,2014-05-07,,True,-0.13108000366543782
FIXED_BOTH1,daily,250,600309,2013-04-22,2013-04-23,2014-05-08,,True,-0.11268707585785431
FIXED_BOTH1,daily,250,600309,2013-04-23,2013-04-24,2014-05-09,,True,-0.14691812701828755
FIXED_BOTH1,daily,250,600309,2013-04-24,2013-04-25,2014-05-12,,True,-0.09435673183671056
FIXED_BOTH1,daily,250,600309,2013-04-25,2013-04-26,2014-05-13,,True,-0.06809400710587632
FIXED_BOTH1,daily,250,600309,2013-04-26,2013-05-02,2014-05-14,,True,-0.08761815859067801
FIXED_BOTH1,daily,250,600309,2013-05-02,2013-05-03,2014-05-15,,True,-0.13454351308061918
FIXED_BOTH1,daily,250,600309,2013-05-03,2013-05-06,2014-05-16,,True,-0.12645502645502626
FIXED_BOTH1,daily,250,600309,2013-05-06,2013-05-07,2014-05-19,,True,-0.12987707108498114
FIXED_BOTH1,daily,250,600309,2013-05-07,2013-05-08,2014-05-20,,True,-0.12760277629471428
FIXED_BOTH1,daily,250,600309,2013-05-08,2013-05-09,2014-05-21,,True,-0.1003289473684209
FIXED_BOTH1,daily,250,600309,2013-05-09,2013-05-10,2014-05-22,,True,-0.11555075593952491
FIXED_BOTH1,daily,250,600309,2013-05-10,2013-05-13,2014-05-23,,True,-0.0879424778761062
FIXED_BOTH1,daily,250,600309,2013-05-17,2013-05-20,2014-05-30,,True,-0.09748259239421542
FIXED_BOTH1,daily,250,600309,2013-05-20,2013-05-21,2014-06-03,,True,-0.06800445930880727
FIXED_BOTH1,daily,250,600309,2013-10-30,2013-10-31,2014-11-07,,True,0.07305331430312267
FIXED_BOTH1,daily,250,600309,2013-10-31,2013-11-01,2014-11-10,,True,0.10916480572979936
FIXED_BOTH1,daily,250,600309,2013-11-01,2013-11-04,2014-11-11,,True,0.0681897235401332
FIXED_BOTH1,daily,250,600309,2013-11-04,2013-11-05,2014-11-12,,True,0.0525930480198773
FIXED_BOTH1,daily,250,600309,2013-12-27,2013-12-30,2015-01-08,,True,0.2362397229976052
FIXED_BOTH1,daily,250,600309,2014-01-22,2014-01-23,2015-02-02,,True,0.12595615101974533
FIXED_BOTH1,daily,250,600309,2014-01-24,2014-01-27,2015-02-04,,True,0.14133162899948348
FIXED_BOTH1,daily,250,600309,2016-09-14,2016-09-19,2017-09-26,,True,1.444631132982968
FIXED_BOTH1,daily,250,600309,2017-08-02,2017-08-03,2019-02-20,,True,0.12858728939309416
FIXED_BOTH1,daily,250,600309,2017-08-03,2017-08-04,2019-02-21,,True,0.1273070836157324
FIXED_BOTH1,daily,250,600309,2017-08-04,2017-08-07,2019-02-22,,True,0.13454193974256223
FIXED_BOTH1,daily,250,600309,2017-08-07,2017-08-08,2019-02-25,,True,0.21499147075134628
FIXED_BOTH1,daily,250,600309,2017-08-08,2017-08-09,2019-02-26,,True,0.22208011162141728
FIXED_BOTH1,daily,250,600309,2017-08-09,2017-08-10,2019-02-27,,True,0.24087833302005834
FIXED_BOTH1,daily,250,600309,2017-08-14,2017-08-15,2019-03-04,,True,0.251597414926245
FIXED_BOTH1,daily,250,600309,2017-08-15,2017-08-16,2019-03-05,,True,0.25747574275378327
FIXED_BOTH1,daily,250,600309,2017-08-16,2017-08-17,2019-03-06,,True,0.23757727881432933
FIXED_BOTH1,daily,250,600309,2017-08-17,2017-08-18,2019-03-07,,True,0.19018224420723762
FIXED_BOTH1,daily,250,600309,2017-08-18,2017-08-21,2019-03-08,,True,0.1263558894374588
FIXED_BOTH1,daily,250,600309,2017-08-21,2017-08-22,2019-03-11,,True,0.11505366159016206
FIXED_BOTH1,daily,250,600309,2017-08-23,2017-08-24,2019-03-13,,True,0.10369303234535132
FIXED_BOTH1,daily,250,600309,2017-08-24,2017-08-25,2019-03-14,,True,0.11487081547212008
FIXED_BOTH1,daily,250,600309,2017-08-25,2017-08-28,2019-03-15,,True,0.19264650860788946
FIXED_BOTH1,daily,250,600309,2017-08-28,2017-08-29,2019-03-18,,True,0.22945418418242536
FIXED_BOTH1,daily,250,600309,2017-08-29,2017-08-30,2019-03-19,,True,0.2137007322402551
FIXED_BOTH1,daily,250,600309,2017-08-31,2017-09-01,2019-03-21,,True,0.1438705988506468
FIXED_BOTH1,daily,250,600309,2017-10-13,2017-10-16,2019-04-29,,True,0.21153285077177442
FIXED_BOTH1,daily,250,600309,2018-07-30,2018-07-31,2019-08-19,,True,-0.10210342742304934
FIXED_BOTH1,daily,250,600309,2018-07-31,2018-08-01,2019-08-20,,True,-0.11472592902096979
FIXED_BOTH1,daily,250,600309,2018-08-02,2018-08-03,2019-08-22,,True,-0.06044136005225498
FIXED_BOTH1,daily,250,600309,2019-04-22,2019-04-23,2020-05-06,,True,0.008309048184990564
FIXED_BOTH1,daily,250,600309,2019-04-23,2019-04-24,2020-05-07,,True,0.0312115112601119
FIXED_BOTH1,daily,250,600309,2019-07-26,2019-07-29,2020-08-07,,True,0.5675472840212343
FIXED_BOTH1,daily,250,600309,2019-07-29,2019-07-30,2020-08-10,,True,0.5661195885449619
FIXED_BOTH1,daily,250,600309,2019-07-30,2019-07-31,2020-08-11,,True,0.5614376166808512
FIXED_BOTH1,daily,250,600309,2019-07-31,2019-08-01,2020-08-12,,True,0.510936189852639
FIXED_BOTH1,daily,250,600309,2019-08-01,2019-08-02,2020-08-13,,True,0.5609161418835724
FIXED_BOTH1,daily,250,600309,2019-08-02,2019-08-05,2020-08-14,,True,0.661288559533711
FIXED_BOTH1,daily,250,600309,2019-08-08,2019-08-09,2020-08-20,,True,0.6496067575396229
FIXED_BOTH1,daily,250,600309,2019-08-09,2019-08-12,2020-08-21,,True,0.6310883794395279
FIXED_BOTH1,daily,250,600309,2019-08-12,2019-08-13,2020-08-24,,True,0.7256372796552351
FIXED_BOTH1,daily,250,600309,2019-08-14,2019-08-15,2020-08-26,,True,0.664012317264367
FIXED_BOTH1,daily,250,600309,2019-08-15,2019-08-16,2020-08-27,,True,0.6999916716583328
FIXED_BOTH1,daily,250,600309,2019-08-19,2019-08-20,2020-08-31,,True,0.7192267890351511
FIXED_BOTH1,daily,250,600309,2019-08-21,2019-08-22,2020-09-02,,True,0.7464360154503931
FIXED_BOTH1,daily,250,600309,2019-08-22,2019-08-23,2020-09-03,,True,0.8187152985126243
FIXED_BOTH1,daily,250,600309,2019-08-27,2019-08-28,2020-09-08,,True,0.7366848525593124
FIXED_BOTH1,daily,250,600309,2019-08-29,2019-08-30,2020-09-10,,True,0.653384276616084
FIXED_BOTH1,daily,250,600309,2019-08-30,2019-09-02,2020-09-11,,True,0.6544133401342176
FIXED_BOTH1,daily,250,600309,2020-06-29,2020-06-30,2021-07-08,,True,1.4271511773619094
FIXED_BOTH1,ma60_episode,250,600309,2012-05-14,2012-05-15,2013-05-27,2012-06-25,True,0.32412086304701204
FIXED_BOTH1,ma60_episode,250,600309,2013-04-11,2013-04-12,2014-04-25,2013-06-03,True,-0.06733150211203542
FIXED_BOTH1,ma60_episode,250,600309,2013-10-30,2013-10-31,2014-11-07,2014-01-09,True,0.07305331430312267
FIXED_BOTH1,ma60_episode,250,600309,2014-01-22,2014-01-23,2015-02-02,2014-02-13,True,0.12595615101974533
FIXED_BOTH1,ma60_episode,250,600309,2016-09-14,2016-09-19,2017-09-26,2016-09-26,True,1.444631132982968
FIXED_BOTH1,ma60_episode,250,600309,2017-08-02,2017-08-03,2019-02-20,2017-10-30,True,0.12858728939309416
FIXED_BOTH1,ma60_episode,250,600309,2018-07-30,2018-07-31,2019-08-19,2018-09-03,True,-0.10210342742304934
FIXED_BOTH1,ma60_episode,250,600309,2019-04-22,2019-04-23,2020-05-06,2019-05-09,True,0.008309048184990564
FIXED_BOTH1,ma60_episode,250,600309,2019-07-26,2019-07-29,2020-08-07,2019-10-09,True,0.5675472840212343
FIXED_BOTH1,ma60_episode,250,600309,2020-06-29,2020-06-30,2021-07-08,2020-12-14,True,1.4271511773619094
FIXED_BOTH1,ma60_nonoverlap,250,600309,2012-05-14,2012-05-15,2013-05-27,2012-06-25,True,0.32412086304701204
FIXED_BOTH1,ma60_nonoverlap,250,600309,2013-10-30,2013-10-31,2014-11-07,2014-01-09,True,0.07305331430312267
FIXED_BOTH1,ma60_nonoverlap,250,600309,2016-09-14,2016-09-19,2017-09-26,2016-09-26,True,1.444631132982968
FIXED_BOTH1,ma60_nonoverlap,250,600309,2018-07-30,2018-07-31,2019-08-19,2018-09-03,True,-0.10210342742304934
FIXED_BOTH1,ma60_nonoverlap,250,600309,2020-06-29,2020-06-30,2021-07-08,2020-12-14,True,1.4271511773619094
FIXED_BOTH1,stop_episode,250,600309,2012-05-14,2012-05-15,2013-05-27,2012-06-25,True,0.32412086304701204
FIXED_BOTH1,stop_episode,250,600309,2013-04-11,2013-04-12,2014-04-25,2013-06-17,True,-0.06733150211203542
FIXED_BOTH1,stop_episode,250,600309,2013-10-30,2013-10-31,2014-11-07,2014-03-11,True,0.07305331430312267
FIXED_BOTH1,stop_episode,250,600309,2016-09-14,2016-09-19,2017-09-26,,True,1.444631132982968
FIXED_BOTH1,daily,750,600309,2012-05-14,2012-05-15,2015-06-15,,True,1.095336412706858
FIXED_BOTH1,daily,750,600309,2013-04-11,2013-04-12,2016-05-24,,True,-0.07635783587093592
FIXED_BOTH1,daily,750,600309,2013-04-12,2013-04-15,2016-05-25,,True,-0.05897783711141136
FIXED_BOTH1,daily,750,600309,2013-04-15,2013-04-16,2016-05-26,,True,-0.059799885622884186
FIXED_BOTH1,daily,750,600309,2013-04-16,2013-04-17,2016-05-27,,True,-0.07513803600396007
FIXED_BOTH1,daily,750,600309,2013-04-17,2013-04-18,2016-05-30,,True,-0.04008767010974046
FIXED_BOTH1,daily,750,600309,2013-04-18,2013-04-19,2016-05-31,,True,-0.09196156000311306
FIXED_BOTH1,daily,750,600309,2013-04-19,2013-04-22,2016-06-01,,True,-0.0834717553948311
FIXED_BOTH1,daily,750,600309,2013-04-22,2013-04-23,2016-06-02,,True,-0.06521804821715982
FIXED_BOTH1,daily,750,600309,2013-04-23,2013-04-24,2016-06-03,,True,-0.07073876623616882
FIXED_BOTH1,daily,750,600309,2013-04-24,2013-04-25,2016-06-06,,True,-0.061007393475635996
FIXED_BOTH1,daily,750,600309,2013-04-25,2013-04-26,2016-06-07,,True,-0.034019699677918624
FIXED_BOTH1,daily,750,600309,2013-04-26,2013-05-02,2016-06-08,,True,-0.026244901482126992
FIXED_BOTH1,daily,750,600309,2013-05-02,2013-05-03,2016-06-13,,True,-0.08719118161491424
FIXED_BOTH1,daily,750,600309,2013-05-03,2013-05-06,2016-06-14,,True,-0.07448279402799929
FIXED_BOTH1,daily,750,600309,2013-05-06,2013-05-07,2016-06-15,,True,0.0011652115219871195
FIXED_BOTH1,daily,750,600309,2013-05-07,2013-05-08,2016-06-16,,True,-0.014166476144107376
FIXED_BOTH1,daily,750,600309,2013-05-08,2013-05-09,2016-06-17,,True,0.05566852800752087
FIXED_BOTH1,daily,750,600309,2013-05-09,2013-05-10,2016-06-20,,True,0.021244911851518555
FIXED_BOTH1,daily,750,600309,2013-05-10,2013-05-13,2016-06-21,,True,0.047871265054247214
FIXED_BOTH1,daily,750,600309,2013-05-17,2013-05-20,2016-06-28,,True,0.004454860419754514
FIXED_BOTH1,daily,750,600309,2013-05-20,2013-05-21,2016-06-29,,True,0.030436624207430762
FIXED_BOTH1,daily,750,600309,2013-10-30,2013-10-31,2016-12-06,,True,0.26795552039192394
FIXED_BOTH1,daily,750,600309,2013-10-31,2013-11-01,2016-12-07,,True,0.3040855891173866
FIXED_BOTH1,daily,750,600309,2013-11-01,2013-11-04,2016-12-08,,True,0.2605678893380381
FIXED_BOTH1,daily,750,600309,2013-11-04,2013-11-05,2016-12-09,,True,0.23822631856945953
FIXED_BOTH1,daily,750,600309,2013-12-27,2013-12-30,2017-02-10,,True,0.3104155380865419
FIXED_BOTH1,daily,750,600309,2014-01-22,2014-01-23,2017-03-07,,True,0.49466843956457285
FIXED_BOTH1,daily,750,600309,2014-01-24,2014-01-27,2017-03-09,,True,0.445662422975172
FIXED_BOTH1,daily,750,600309,2016-09-14,2016-09-19,2020-04-24,,True,1.8214762342539705
FIXED_BOTH1,daily,750,600309,2017-08-02,2017-08-03,2021-03-11,,True,2.644663984975649
FIXED_BOTH1,daily,750,600309,2017-08-03,2017-08-04,2021-03-12,,True,2.8126610000362167
FIXED_BOTH1,daily,750,600309,2017-08-04,2017-08-07,2021-03-15,,True,2.7116159503909856
FIXED_BOTH1,daily,750,600309,2017-08-07,2017-08-08,2021-03-16,,True,2.8588581015912444
FIXED_BOTH1,daily,750,600309,2017-08-08,2017-08-09,2021-03-17,,True,2.9003907686974997
FIXED_BOTH1,daily,750,600309,2017-08-09,2017-08-10,2021-03-18,,True,2.969402516710585
FIXED_BOTH1,daily,750,600309,2017-08-14,2017-08-15,2021-03-23,,True,2.5232048073355346
FIXED_BOTH1,daily,750,600309,2017-08-15,2017-08-16,2021-03-24,,True,2.3642263341844423
FIXED_BOTH1,daily,750,600309,2017-08-16,2017-08-17,2021-03-25,,True,2.3809475317299595
FIXED_BOTH1,daily,750,600309,2017-08-17,2017-08-18,2021-03-26,,True,2.5245675670693863
FIXED_BOTH1,daily,750,600309,2017-08-18,2017-08-21,2021-03-29,,True,2.617815616225251
FIXED_BOTH1,daily,750,600309,2017-08-21,2017-08-22,2021-03-30,,True,2.43853050564617
FIXED_BOTH1,daily,750,600309,2017-08-23,2017-08-24,2021-04-01,,True,2.377113834217975
FIXED_BOTH1,daily,750,600309,2017-08-24,2017-08-25,2021-04-02,,True,2.489455754786159
FIXED_BOTH1,daily,750,600309,2017-08-25,2017-08-28,2021-04-06,,True,2.3758841497959655
FIXED_BOTH1,daily,750,600309,2017-08-28,2017-08-29,2021-04-07,,True,2.3898706810850134
FIXED_BOTH1,daily,750,600309,2017-08-29,2017-08-30,2021-04-08,,True,2.414972304594311
FIXED_BOTH1,daily,750,600309,2017-08-31,2017-09-01,2021-04-12,,True,2.0198692558304003
FIXED_BOTH1,daily,750,600309,2017-10-13,2017-10-16,2021-05-21,,True,2.03360218613171
FIXED_BOTH1,daily,750,600309,2018-07-30,2018-07-31,2021-09-07,,True,1.301745975065569
FIXED_BOTH1,daily,750,600309,2018-07-31,2018-08-01,2021-09-08,,True,1.2784335997232334
FIXED_BOTH1,daily,750,600309,2018-08-02,2018-08-03,2021-09-10,,True,1.375523268273413
FIXED_BOTH1,daily,750,600309,2019-04-22,2019-04-23,2022-05-27,,True,0.9761465002540766
FIXED_BOTH1,daily,750,600309,2019-04-23,2019-04-24,2022-05-30,,True,1.0617204546748185
FIXED_BOTH1,daily,750,600309,2019-07-26,2019-07-29,2022-08-29,,True,1.1274006732446313
FIXED_BOTH1,daily,750,600309,2019-07-29,2019-07-30,2022-08-30,,True,1.1626422665101153
FIXED_BOTH1,daily,750,600309,2019-07-30,2019-07-31,2022-08-31,,True,1.1655763204612875
FIXED_BOTH1,daily,750,600309,2019-07-31,2019-08-01,2022-09-01,,True,1.157763480260971
FIXED_BOTH1,daily,750,600309,2019-08-01,2019-08-02,2022-09-02,,True,1.1494255338266144
FIXED_BOTH1,daily,750,600309,2019-08-02,2019-08-05,2022-09-05,,True,1.2794852471481541
FIXED_BOTH1,daily,750,600309,2019-08-08,2019-08-09,2022-09-09,,True,1.3943263906973642
FIXED_BOTH1,daily,750,600309,2019-08-09,2019-08-12,2022-09-13,,True,1.2895092009785132
FIXED_BOTH1,daily,750,600309,2019-08-12,2019-08-13,2022-09-14,,True,1.3126699489371392
FIXED_BOTH1,daily,750,600309,2019-08-14,2019-08-15,2022-09-16,,True,1.265991962536885
FIXED_BOTH1,daily,750,600309,2019-08-15,2019-08-16,2022-09-19,,True,1.3061553857006962
FIXED_BOTH1,daily,750,600309,2019-08-19,2019-08-20,2022-09-21,,True,1.1545816401647624
FIXED_BOTH1,daily,750,600309,2019-08-21,2019-08-22,2022-09-23,,True,1.1779605042158452
FIXED_BOTH1,daily,750,600309,2019-08-22,2019-08-23,2022-09-26,,True,1.1872493562475483
FIXED_BOTH1,daily,750,600309,2019-08-27,2019-08-28,2022-09-29,,True,1.2030986924254532
FIXED_BOTH1,daily,750,600309,2019-08-29,2019-08-30,2022-10-10,,True,1.162927676701183
FIXED_BOTH1,daily,750,600309,2019-08-30,2019-09-02,2022-10-11,,True,1.2217914436732147
FIXED_BOTH1,daily,750,600309,2020-06-29,2020-06-30,2023-07-31,,True,1.0804004065257646
FIXED_BOTH1,ma60_episode,750,600309,2012-05-14,2012-05-15,2015-06-15,2012-06-25,True,1.095336412706858
FIXED_BOTH1,ma60_episode,750,600309,2013-04-11,2013-04-12,2016-05-24,2013-06-03,True,-0.07635783587093592
FIXED_BOTH1,ma60_episode,750,600309,2013-10-30,2013-10-31,2016-12-06,2014-01-09,True,0.26795552039192394
FIXED_BOTH1,ma60_episode,750,600309,2014-01-22,2014-01-23,2017-03-07,2014-02-13,True,0.49466843956457285
FIXED_BOTH1,ma60_episode,750,600309,2016-09-14,2016-09-19,2020-04-24,2016-09-26,True,1.8214762342539705
FIXED_BOTH1,ma60_episode,750,600309,2017-08-02,2017-08-03,2021-03-11,2017-10-30,True,2.644663984975649
FIXED_BOTH1,ma60_episode,750,600309,2018-07-30,2018-07-31,2021-09-07,2018-09-03,True,1.301745975065569
FIXED_BOTH1,ma60_episode,750,600309,2019-04-22,2019-04-23,2022-05-27,2019-05-09,True,0.9761465002540766
FIXED_BOTH1,ma60_episode,750,600309,2019-07-26,2019-07-29,2022-08-29,2019-10-09,True,1.1274006732446313
FIXED_BOTH1,ma60_episode,750,600309,2020-06-29,2020-06-30,2023-07-31,2020-12-14,True,1.0804004065257646
FIXED_BOTH1,ma60_nonoverlap,750,600309,2012-05-14,2012-05-15,2015-06-15,2012-06-25,True,1.095336412706858
FIXED_BOTH1,ma60_nonoverlap,750,600309,2016-09-14,2016-09-19,2020-04-24,2016-09-26,True,1.8214762342539705
FIXED_BOTH1,ma60_nonoverlap,750,600309,2020-06-29,2020-06-30,2023-07-31,2020-12-14,True,1.0804004065257646
FIXED_BOTH1,stop_episode,750,600309,2012-05-14,2012-05-15,2015-06-15,2012-06-25,True,1.095336412706858
