group,arm,reference,start,cagr,reference_cagr,delta_cagr,delta_roll5,delta_nonoverlap5
U1,PC80SSEP08,BASE,2012-05-01,0.446831428799799,0.4459271453562397,0.0009042834435593061,-0.007073342455411247,-0.010079664311273717
U1,PC80SSEP08,BASE,2012-11-01,0.5015586311698126,0.5527394247225603,-0.05118079355274774,-0.06967761034319375,-0.06725228718601428
U1,PC80SSEP08,BASE,2013-05-01,0.43464475427404636,0.4819803850792561,-0.04733563080520975,-0.02398951544517236,0.00453811271246829
U1,PC80SSEP08,BASE,2013-11-01,0.447077894470743,0.4876940442997364,-0.04061614982899342,-0.07247485507151596,-0.03652271100945548
U1,PC80SSEP08,BASE,2014-05-01,0.50150597783822,0.5083708829895934,-0.0068649051513733905,-0.016291466732934134,-0.0011633144752151159
U1,PC80SSEP08,BASE,2014-11-01,0.5802153365224156,0.5212424319934874,0.05897290452892823,0.0564983234640124,0.08662483849569069
U1,PC80SSEP08,BASE,2015-05-01,0.4111887064630224,0.4550843336266117,-0.0438956271635893,-0.0795327927104581,-0.03272130237120574
U1,PC80SSEP08,BASE,2015-11-01,0.474376652450333,0.527768265779325,-0.053391613328992005,-0.01701858381800414,-0.050091427403922584
U1,PC80SSEP08,BASE,2016-05-01,0.5560855735743084,0.6257559072839529,-0.06967033370964448,-0.062014874130702724,-0.06102680590519838
U1,PC80SSEP08,PC60SSEP08,2009-11-01,0.34686833785185733,0.3580461005348843,-0.011177762683026948,-0.024752186112452,-0.005535852119785689
U1,PC80SSEP08,PC60SSEP08,2010-05-01,0.3686496965511785,0.3787171923726349,-0.010067495821456385,-0.03252425906867984,-0.028925192042177583
U1,PC80SSEP08,PC60SSEP08,2010-11-01,0.3389943586965434,0.41643126491576354,-0.07743690621922017,-0.07410313682835001,-0.15051799850802472
U1,PC80SSEP08,PC60SSEP08,2011-05-01,0.3919969938028751,0.4145197281838886,-0.022522734381013487,-0.030232673550841804,-0.05202344994745389
U1,PC80SSEP08,PC60SSEP08,2011-11-01,0.3938974497412273,0.4422560065635188,-0.04835855682229151,-0.07677439032649969,-0.0559025576740142
U1,PC80SSEP08,PC60SSEP08,2012-05-01,0.446831428799799,0.4991615737561266,-0.052330144956327596,-0.08888276388233796,-0.07198511076368974
U1,PC80SSEP08,PC60SSEP08,2012-11-01,0.5015586311698126,0.5527394247225603,-0.05118079355274774,-0.06967761034319375,-0.06725228718601428
U1,PC80SSEP08,PC60SSEP08,2013-05-01,0.43464475427404636,0.4819803850792561,-0.04733563080520975,-0.02398951544517236,0.00453811271246829
U1,PC80SSEP08,PC60SSEP08,2013-11-01,0.447077894470743,0.46170888973876223,-0.014630995268019253,-0.031106079096040462,-0.004176447064896727
U1,PC80SSEP08,PC60SSEP08,2014-05-01,0.50150597783822,0.5083708829895934,-0.0068649051513733905,-0.016291466732934134,-0.0011633144752151159
U1,PC80SSEP08,PC60SSEP08,2014-11-01,0.5802153365224156,0.5212424319934874,0.05897290452892823,0.0564983234640124,0.08662483849569069
U1,PC80SSEP08,PC60SSEP08,2015-05-01,0.4111887064630224,0.4550843336266117,-0.0438956271635893,-0.0795327927104581,-0.03272130237120574
U1,PC80SSEP08,PC60SSEP08,2015-11-01,0.474376652450333,0.527768265779325,-0.053391613328992005,-0.01701858381800414,-0.050091427403922584
U1,PC80SSEP08,PC60SSEP08,2016-05-01,0.5560855735743084,0.6257559072839529,-0.06967033370964448,-0.062014874130702724,-0.06102680590519838
U2,BASE,BASE,2009-11-01,0.3232108008631567,0.3232108008631567,0.0,0.0,0.0
U2,BASE,BASE,2010-05-01,0.3468375831056316,0.3468375831056316,0.0,0.0,0.0
U2,BASE,BASE,2010-11-01,0.3807199954694829,0.3807199954694829,0.0,0.0,0.0
U2,BASE,BASE,2011-05-01,0.4009930055647246,0.4009930055647246,0.0,0.0,0.0
U2,BASE,BASE,2011-11-01,0.42933291939613993,0.42933291939613993,0.0,0.0,0.0
U2,BASE,BASE,2012-05-01,0.448898667159376,0.448898667159376,0.0,0.0,0.0
U2,BASE,BASE,2012-11-01,0.4971799987441856,0.4971799987441856,0.0,0.0,0.0
U2,BASE,BASE,2013-05-01,0.437021650121864,0.437021650121864,0.0,0.0,0.0
U2,BASE,BASE,2013-11-01,0.4814036113823643,0.4814036113823643,0.0,0.0,0.0
U2,BASE,BASE,2014-05-01,0.5144217278785495,0.5144217278785495,0.0,0.0,0.0
U2,BASE,BASE,2014-11-01,0.4948981755848638,0.4948981755848638,0.0,0.0,0.0
U2,BASE,BASE,2015-05-01,0.4591303356406189,0.4591303356406189,0.0,0.0,0.0
U2,BASE,BASE,2015-11-01,0.4776687194764744,0.4776687194764744,0.0,0.0,0.0
U2,BASE,BASE,2016-05-01,0.6224848722867689,0.6224848722867689,0.0,0.0,0.0
U2,BASE,PC60SSEP08,2009-11-01,0.3232108008631567,0.3258849206195116,-0.002674119756354898,-0.011157850532451441,0.007826016455617202
U2,BASE,PC60SSEP08,2010-05-01,0.3468375831056316,0.33800182155434366,0.008835761551287957,0.00502539641466937,-0.003116157336333192
U2,BASE,PC60SSEP08,2010-11-01,0.3807199954694829,0.38536949466090853,-0.0046494991914256545,-0.00014814304194188388,-0.03201828414383501
U2,BASE,PC60SSEP08,2011-05-01,0.4009930055647246,0.39823539469115676,0.0027576108735678506,-0.0005900432023449032,-0.0008066504845798406
U2,BASE,PC60SSEP08,2011-11-01,0.42933291939613993,0.41713244988971265,0.01220046950642728,0.002101471370875796,0.013668807052574006
U2,BASE,PC60SSEP08,2012-05-01,0.448898667159376,0.4314812241311923,0.01741744302818371,-0.01288031571279391,0.0244970577254483
U2,BASE,PC60SSEP08,2012-11-01,0.4971799987441856,0.4971799987441856,0.0,0.0,0.0
U2,BASE,PC60SSEP08,2013-05-01,0.437021650121864,0.437021650121864,0.0,0.0,0.0
U2,BASE,PC60SSEP08,2013-11-01,0.4814036113823643,0.4661611310276732,0.015242480354691113,0.028992125313764383,0.018689296749521356
U2,BASE,PC60SSEP08,2014-05-01,0.5144217278785495,0.5287256456485918,-0.014303917770042363,0.0027166883016640497,-0.018136816940789613
U2,BASE,PC60SSEP08,2014-11-01,0.4948981755848638,0.4948981755848638,0.0,0.0,0.0
U2,BASE,PC60SSEP08,2015-05-01,0.4591303356406189,0.4591303356406189,0.0,0.0,0.0
U2,BASE,PC60SSEP08,2015-11-01,0.4776687194764744,0.4776687194764744,0.0,0.0,0.0
U2,BASE,PC60SSEP08,2016-05-01,0.6224848722867689,0.6224848722867689,0.0,0.0,0.0
U2,PC60SSEP08,BASE,2009-11-01,0.3258849206195116,0.3232108008631567,0.002674119756354898,0.011157850532451441,-0.007826016455617202
U2,PC60SSEP08,BASE,2010-05-01,0.33800182155434366,0.3468375831056316,-0.008835761551287957,-0.00502539641466937,0.003116157336333192
U2,PC60SSEP08,BASE,2010-11-01,0.38536949466090853,0.3807199954694829,0.0046494991914256545,0.00014814304194188388,0.03201828414383501
U2,PC60SSEP08,BASE,2011-05-01,0.39823539469115676,0.4009930055647246,-0.0027576108735678506,0.0005900432023449032,0.0008066504845798406
U2,PC60SSEP08,BASE,2011-11-01,0.41713244988971265,0.42933291939613993,-0.01220046950642728,-0.002101471370875796,-0.013668807052574006
U2,PC60SSEP08,BASE,2012-05-01,0.4314812241311923,0.448898667159376,-0.01741744302818371,0.01288031571279391,-0.0244970577254483
U2,PC60SSEP08,BASE,2012-11-01,0.4971799987441856,0.4971799987441856,0.0,0.0,0.0
U2,PC60SSEP08,BASE,2013-05-01,0.437021650121864,0.437021650121864,0.0,0.0,0.0
U2,PC60SSEP08,BASE,2013-11-01,0.4661611310276732,0.4814036113823643,-0.015242480354691113,-0.028992125313764383,-0.018689296749521356
U2,PC60SSEP08,BASE,2014-05-01,0.5287256456485918,0.5144217278785495,0.014303917770042363,-0.0027166883016640497,0.018136816940789613
U2,PC60SSEP08,BASE,2014-11-01,0.4948981755848638,0.4948981755848638,0.0,0.0,0.0
U2,PC60SSEP08,BASE,2015-05-01,0.4591303356406189,0.4591303356406189,0.0,0.0,0.0
U2,PC60SSEP08,BASE,2015-11-01,0.4776687194764744,0.4776687194764744,0.0,0.0,0.0
U2,PC60SSEP08,BASE,2016-05-01,0.6224848722867689,0.6224848722867689,0.0,0.0,0.0
U2,PC60SSEP08,PC60SSEP08,2009-11-01,0.3258849206195116,0.3258849206195116,0.0,0.0,0.0
U2,PC60SSEP08,PC60SSEP08,2010-05-01,0.33800182155434366,0.33800182155434366,0.0,0.0,0.0
U2,PC60SSEP08,PC60SSEP08,2010-11-01,0.38536949466090853,0.38536949466090853,0.0,0.0,0.0
U2,PC60SSEP08,PC60SSEP08,2011-05-01,0.39823539469115676,0.39823539469115676,0.0,0.0,0.0
U2,PC60SSEP08,PC60SSEP08,2011-11-01,0.41713244988971265,0.41713244988971265,0.0,0.0,0.0
U2,PC60SSEP08,PC60SSEP08,2012-05-01,0.4314812241311923,0.4314812241311923,0.0,0.0,0.0
U2,PC60SSEP08,PC60SSEP08,2012-11-01,0.4971799987441856,0.4971799987441856,0.0,0.0,0.0
U2,PC60SSEP08,PC60SSEP08,2013-05-01,0.437021650121864,0.437021650121864,0.0,0.0,0.0
U2,PC60SSEP08,PC60SSEP08,2013-11-01,0.4661611310276732,0.4661611310276732,0.0,0.0,0.0
U2,PC60SSEP08,PC60SSEP08,2014-05-01,0.5287256456485918,0.5287256456485918,0.0,0.0,0.0
U2,PC60SSEP08,PC60SSEP08,2014-11-01,0.4948981755848638,0.4948981755848638,0.0,0.0,0.0
U2,PC60SSEP08,PC60SSEP08,2015-05-01,0.4591303356406189,0.4591303356406189,0.0,0.0,0.0
U2,PC60SSEP08,PC60SSEP08,2015-11-01,0.4776687194764744,0.4776687194764744,0.0,0.0,0.0
U2,PC60SSEP08,PC60SSEP08,2016-05-01,0.6224848722867689,0.6224848722867689,0.0,0.0,0.0
U2,PC90SSEP08,BASE,2009-11-01,0.35045867753306803,0.3232108008631567,0.027247876669911353,0.1071053800753552,0.09270338362175723
U2,PC90SSEP08,BASE,2010-05-01,0.37757743315904113,0.3468375831056316,0.030739850053409512,0.11095490874328973,0.09032793365783953
U2,PC90SSEP08,BASE,2010-11-01,0.4205066177414212,0.3807199954694829,0.0397866222719383,0.10520336056298096,0.11604386319501603
U2,PC90SSEP08,BASE,2011-05-01,0.42124238938620784,0.4009930055647246,0.020249383821483224,0.09363508146623079,0.10943066252498057
U2,PC90SSEP08,BASE,2011-11-01,0.4753274534994649,0.42933291939613993,0.04599453410332499,0.096100137405432,0.07005927970464898
U2,PC90SSEP08,BASE,2012-05-01,0.5170628989317367,0.448898667159376,0.06816423177236075,0.11941658906455643,0.10293406515634951
U2,PC90SSEP08,BASE,2012-11-01,0.5504903278578988,0.4971799987441856,0.05331032911371314,0.086930553743779,0.043239126202912925
U2,PC90SSEP08,BASE,2013-05-01,0.503545657729275,0.437021650121864,0.06652400760741095,0.14054896097096314,0.10015205014259976
U2,PC90SSEP08,BASE,2013-11-01,0.413987560421029,0.4814036113823643,-0.0674160509613353,-0.10178305796947429,-0.07744967358488364
U2,PC90SSEP08,BASE,2014-05-01,0.43912256433294883,0.5144217278785495,-0.07529916354560062,-0.10470840657532943,-0.07244370153137114
U2,PC90SSEP08,BASE,2014-11-01,0.4646516450504452,0.4948981755848638,-0.030246530534418614,-0.09729439932968842,-0.04996069758240351
U2,PC90SSEP08,BASE,2015-05-01,0.3915682773535485,0.4591303356406189,-0.0675620582870704,-0.06296221119847067,-0.045467261996773756
U2,PC90SSEP08,BASE,2015-11-01,0.4290710046874282,0.4776687194764744,-0.048597714789046176,-0.05785347061010526,-0.03813991830079444
U2,PC90SSEP08,BASE,2016-05-01,0.5694440280657671,0.6224848722867689,-0.05304084422100175,-0.06085104608438563,-0.043597729836901244
U2,PC90SSEP08,PC60SSEP08,2009-11-01,0.35045867753306803,0.3258849206195116,0.024573756913556455,0.09594752954290375,0.10052940007737443
U2,PC90SSEP08,PC60SSEP08,2010-05-01,0.37757743315904113,0.33800182155434366,0.03957561160469747,0.1159803051579591,0.08721177632150634
U2,PC90SSEP08,PC60SSEP08,2010-11-01,0.4205066177414212,0.38536949466090853,0.035137123080512644,0.10505521752103908,0.08402557905118102
U2,PC90SSEP08,PC60SSEP08,2011-05-01,0.42124238938620784,0.39823539469115676,0.023006994695051075,0.09304503826388588,0.10862401204040073
U2,PC90SSEP08,PC60SSEP08,2011-11-01,0.4753274534994649,0.41713244988971265,0.05819500360975227,0.09820160877630779,0.08372808675722299
U2,PC90SSEP08,PC60SSEP08,2012-05-01,0.5170628989317367,0.4314812241311923,0.08558167480054446,0.10653627335176252,0.1274311228817978
U2,PC90SSEP08,PC60SSEP08,2012-11-01,0.5504903278578988,0.4971799987441856,0.05331032911371314,0.086930553743779,0.043239126202912925
U2,PC90SSEP08,PC60SSEP08,2013-05-01,0.503545657729275,0.437021650121864,0.06652400760741095,0.14054896097096314,0.10015205014259976
U2,PC90SSEP08,PC60SSEP08,2013-11-01,0.413987560421029,0.4661611310276732,-0.05217357060664418,-0.0727909326557099,-0.05876037683536228
U2,PC90SSEP08,PC60SSEP08,2014-05-01,0.43912256433294883,0.5287256456485918,-0.08960308131564299,-0.10199171827366538,-0.09058051847216075
U2,PC90SSEP08,PC60SSEP08,2014-11-01,0.4646516450504452,0.4948981755848638,-0.030246530534418614,-0.09729439932968842,-0.04996069758240351
U2,PC90SSEP08,PC60SSEP08,2015-05-01,0.3915682773535485,0.4591303356406189,-0.0675620582870704,-0.06296221119847067,-0.045467261996773756
U2,PC90SSEP08,PC60SSEP08,2015-11-01,0.4290710046874282,0.4776687194764744,-0.048597714789046176,-0.05785347061010526,-0.03813991830079444
U2,PC90SSEP08,PC60SSEP08,2016-05-01,0.5694440280657671,0.6224848722867689,-0.05304084422100175,-0.06085104608438563,-0.043597729836901244
U2,PC100SSEP08,BASE,2009-11-01,0.3405414408278029,0.3232108008631567,0.017330639964646233,0.07148473397297028,-0.03329478975332445
U2,PC100SSEP08,BASE,2010-05-01,0.437049718932363,0.3468375831056316,0.09021213582673138,0.1858732637583005,0.31113172510104525
U2,PC100SSEP08,BASE,2010-11-01,0.3708982109188872,0.3807199954694829,-0.00982178455059568,0.04826323153058598,-0.028031682228840893
U2,PC100SSEP08,BASE,2011-05-01,0.4282692205922545,0.4009930055647246,0.02727621502752986,0.06971891588538703,3.694795167086262e-05
U2,PC100SSEP08,BASE,2011-11-01,0.4210617440419018,0.42933291939613993,-0.008271175354238158,0.020508659501979443,0.0007903662899003683
U2,PC100SSEP08,BASE,2012-05-01,0.5166390013630204,0.448898667159376,0.06774033420364445,0.12433383390729147,0.10886046179642506
U2,PC100SSEP08,BASE,2012-11-01,0.5534267287431107,0.4971799987441856,0.056246729998925105,0.10501863967871361,0.05525950158743376
U2,PC100SSEP08,BASE,2013-05-01,0.4929119613598081,0.437021650121864,0.05589031123794408,0.23565425534420803,0.13848396265762397
U2,PC100SSEP08,BASE,2013-11-01,0.4061366959955317,0.4814036113823643,-0.07526691538683261,-0.10948191102979465,-0.084935427827175
U2,PC100SSEP08,BASE,2014-05-01,0.5513143207763247,0.5144217278785495,0.036892592897775245,0.1540215058508545,0.08947760157732443
U2,PC100SSEP08,BASE,2014-11-01,0.5160930571915265,0.4948981755848638,0.02119488160666272,-0.0003987077559732821,0.011943731965500914
U2,PC100SSEP08,BASE,2015-05-01,0.3894235252675682,0.4591303356406189,-0.06970681037305071,-0.0652700543925866,-0.05295273787068999
U2,PC100SSEP08,BASE,2015-11-01,0.40226927591764783,0.4776687194764744,-0.07539944355882655,-0.0883741713918027,-0.06535462003487758
U2,PC100SSEP08,BASE,2016-05-01,0.5582936969022716,0.6224848722867689,-0.06419117538449726,-0.05625567322708158,-0.05910444417236849
U2,PC100SSEP08,PC60SSEP08,2009-11-01,0.3405414408278029,0.3258849206195116,0.014656520208291335,0.06032688344051884,-0.025468773297707248
U2,PC100SSEP08,PC60SSEP08,2010-05-01,0.437049718932363,0.33800182155434366,0.09904789737801933,0.19089866017296986,0.30801556776471206
U2,PC100SSEP08,PC60SSEP08,2010-11-01,0.3708982109188872,0.38536949466090853,-0.014471283742021335,0.0481150884886441,-0.0600499663726759
U2,PC100SSEP08,PC60SSEP08,2011-05-01,0.4282692205922545,0.39823539469115676,0.03003382590109771,0.06912887268304213,-0.0007697025329089779
U2,PC100SSEP08,PC60SSEP08,2011-11-01,0.4210617440419018,0.41713244988971265,0.003929294152189122,0.02261013087285524,0.014459173342474374
U2,PC100SSEP08,PC60SSEP08,2012-05-01,0.5166390013630204,0.4314812241311923,0.08515777723182816,0.11145351819449756,0.13335751952187336
U2,PC100SSEP08,PC60SSEP08,2012-11-01,0.5534267287431107,0.4971799987441856,0.056246729998925105,0.10501863967871361,0.05525950158743376
U2,PC100SSEP08,PC60SSEP08,2013-05-01,0.4929119613598081,0.437021650121864,0.05589031123794408,0.23565425534420803,0.13848396265762397
U2,PC100SSEP08,PC60SSEP08,2013-11-01,0.4061366959955317,0.4661611310276732,-0.0600244350321415,-0.08048978571603027,-0.06624613107765365
U2,PC100SSEP08,PC60SSEP08,2014-05-01,0.5513143207763247,0.5287256456485918,0.022588675127732882,0.15673819415251855,0.07134078463653482
U2,PC100SSEP08,PC60SSEP08,2014-11-01,0.5160930571915265,0.4948981755848638,0.02119488160666272,-0.0003987077559732821,0.011943731965500914
U2,PC100SSEP08,PC60SSEP08,2015-05-01,0.3894235252675682,0.4591303356406189,-0.06970681037305071,-0.0652700543925866,-0.05295273787068999
U2,PC100SSEP08,PC60SSEP08,2015-11-01,0.40226927591764783,0.4776687194764744,-0.07539944355882655,-0.0883741713918027,-0.06535462003487758
U2,PC100SSEP08,PC60SSEP08,2016-05-01,0.5582936969022716,0.6224848722867689,-0.06419117538449726,-0.05625567322708158,-0.05910444417236849
