group,arm,reference,metric,median,paired_delta_median,positive_starts,starts
U1,BASE,PC60SSEP08,滚动5年年化中位,0.46301976249989285,0.0,2,14
U1,BASE,PC60SSEP08,滚动5年年化P25,0.34584553606565405,0.0,2,14
U1,BASE,PC60SSEP08,滚动5年年化最差,0.09604072084364346,0.0,2,14
U1,BASE,PC60SSEP08,滚动5年回撤中位,0.500773498170087,0.0,4,14
U1,BASE,PC60SSEP08,滚动5年Calmar中位,0.8883687384381149,0.0,2,14
U1,BASE,PC60SSEP08,滚动5年Sharpe中位,1.074297152851111,0.0,2,14
U1,BASE,PC60SSEP08,滚动5年为负的窗口占比,0.0,0.0,0,14
U1,BASE,PC60SSEP08,年化,0.4685323593529339,0.0,2,14
U1,BASE,PC60SSEP08,最大回撤,0.6425462794984833,0.0,2,14
U1,BASE,PC60SSEP08,Calmar,0.7433510374905463,0.0,2,14
U1,BASE,PC60SSEP08,Sharpe,1.0651037134907746,0.0,3,14
U1,BASE,PC60SSEP08,互不重叠5年块中位,0.5811109365609108,0.0,2,14
U1,BASE,PC60SSEP08,滚动3年年化中位,0.4491407532129842,0.0,2,14
U1,BASE,PC60SSEP08,滚动3年回撤中位,0.47708806829079925,0.0,3,14
U1,BASE,PC60SSEP08,逐年收益中位,0.4776715711137014,0.0,3,14
U1,BASE,PC60SSEP08,逐年最差,-0.231243161343771,0.0,1,14
U1,BASE,PC60SSEP08,年均换手,6.211112270315558,0.0,2,14
U1,BASE,PC60SSEP08,平均仓位,1.5306327111078661,0.0,2,14
U1,BASE,PC60SSEP08,持仓数中位,7.0,0.0,2,14
U1,BASE,PC60SSEP08,单票权重中位,0.6008943732801642,0.0,3,14
U1,BASE,PC60SSEP08,单票权重P90,0.7034534198332498,0.0,3,14
U1,BASE,PC60SSEP08,单票权重最大,0.8971081730655404,0.0,3,14
U1,BASE,PC60SSEP08,前三权重中位,1.340475189211734,0.0,2,14
U1,BASE,PC60SSEP08,单票超60%天数占比,0.5038473712035839,0.0,2,14
U1,BASE,PC60SSEP08,滚动10年年化中位,0.43444978785596866,0.0,2,14
U1,PC60SSEP08,BASE,滚动5年年化中位,0.46872272890555977,0.0,3,14
U1,PC60SSEP08,BASE,滚动5年年化P25,0.34584553606565405,0.0,3,14
U1,PC60SSEP08,BASE,滚动5年年化最差,0.10144804399021623,0.0,3,14
U1,PC60SSEP08,BASE,滚动5年回撤中位,0.4994286128735517,0.0,1,14
U1,PC60SSEP08,BASE,滚动5年Calmar中位,0.8640913851511456,0.0,3,14
U1,PC60SSEP08,BASE,滚动5年Sharpe中位,1.0657163377913812,0.0,3,14
U1,PC60SSEP08,BASE,滚动5年为负的窗口占比,0.0,0.0,1,14
U1,PC60SSEP08,BASE,年化,0.47184463740900917,0.0,3,14
U1,PC60SSEP08,BASE,最大回撤,0.6461246954373043,0.0,3,14
U1,PC60SSEP08,BASE,Calmar,0.7283202661256469,0.0,3,14
U1,PC60SSEP08,BASE,Sharpe,1.0803338943515763,0.0,2,14
U1,PC60SSEP08,BASE,互不重叠5年块中位,0.5847458520820185,0.0,3,14
U1,PC60SSEP08,BASE,滚动3年年化中位,0.4529085503678677,0.0,3,14
U1,PC60SSEP08,BASE,滚动3年回撤中位,0.4771163772681226,0.0,2,14
U1,PC60SSEP08,BASE,逐年收益中位,0.47540991841039276,0.0,2,14
U1,PC60SSEP08,BASE,逐年最差,-0.2163506709648808,0.0,3,14
U1,PC60SSEP08,BASE,年均换手,6.151877031362229,0.0,3,14
U1,PC60SSEP08,BASE,平均仓位,1.5306327111078661,0.0,3,14
U1,PC60SSEP08,BASE,持仓数中位,7.0,0.0,1,14
U1,PC60SSEP08,BASE,单票权重中位,0.5994266552116408,0.0,2,14
U1,PC60SSEP08,BASE,单票权重P90,0.7042441881161263,0.0,2,14
U1,PC60SSEP08,BASE,单票权重最大,0.8976874900813461,0.0,2,14
U1,PC60SSEP08,BASE,前三权重中位,1.347807100638153,0.0,3,14
U1,PC60SSEP08,BASE,单票超60%天数占比,0.49422251055698413,0.0,3,14
U1,PC60SSEP08,BASE,滚动10年年化中位,0.43687181311857304,0.0,3,14
U1,PC60SSEP08,PC60SSEP08,滚动5年年化中位,0.46872272890555977,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,滚动5年年化P25,0.34584553606565405,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,滚动5年年化最差,0.10144804399021623,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,滚动5年回撤中位,0.4994286128735517,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,滚动5年Calmar中位,0.8640913851511456,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,滚动5年Sharpe中位,1.0657163377913812,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,滚动5年为负的窗口占比,0.0,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,年化,0.47184463740900917,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,最大回撤,0.6461246954373043,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,Calmar,0.7283202661256469,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,Sharpe,1.0803338943515763,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,互不重叠5年块中位,0.5847458520820185,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,滚动3年年化中位,0.4529085503678677,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,滚动3年回撤中位,0.4771163772681226,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,逐年收益中位,0.47540991841039276,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,逐年最差,-0.2163506709648808,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,年均换手,6.151877031362229,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,平均仓位,1.5306327111078661,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,持仓数中位,7.0,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,单票权重中位,0.5994266552116408,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,单票权重P90,0.7042441881161263,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,单票权重最大,0.8976874900813461,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,前三权重中位,1.347807100638153,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,单票超60%天数占比,0.49422251055698413,0.0,0,14
U1,PC60SSEP08,PC60SSEP08,滚动10年年化中位,0.43687181311857304,0.0,0,14
U1,PC70SSEP08,BASE,滚动5年年化中位,0.44644549857413474,-0.0068373826264002124,7,14
U1,PC70SSEP08,BASE,滚动5年年化P25,0.3579002452446526,-0.013930788030206198,6,14
U1,PC70SSEP08,BASE,滚动5年年化最差,0.0927223167614557,-0.010715016933829813,6,14
U1,PC70SSEP08,BASE,滚动5年回撤中位,0.5152327136568003,0.01484387759034872,12,14
U1,PC70SSEP08,BASE,滚动5年Calmar中位,0.7684696084340722,-0.03302682441887028,3,14
U1,PC70SSEP08,BASE,滚动5年Sharpe中位,0.9726929530622976,-0.03434353070948726,3,14
U1,PC70SSEP08,BASE,滚动5年为负的窗口占比,0.0,0.0,1,14
U1,PC70SSEP08,BASE,年化,0.47063827210653253,-0.011903149047216344,4,14
U1,PC70SSEP08,BASE,最大回撤,0.61752983496315,0.0021708409929483974,10,14
U1,PC70SSEP08,BASE,Calmar,0.7307160159808002,-0.021678177216006372,5,14
U1,PC70SSEP08,BASE,Sharpe,1.0412275615528819,-0.017446914140406278,4,14
U1,PC70SSEP08,BASE,互不重叠5年块中位,0.5829907304727382,-0.016944575372340676,4,14
U1,PC70SSEP08,BASE,滚动3年年化中位,0.43391385442415,-0.00959380358350237,5,14
U1,PC70SSEP08,BASE,滚动3年回撤中位,0.4800600073800607,0.02216343986811825,11,14
U1,PC70SSEP08,BASE,逐年收益中位,0.5060896609431378,-0.0030205650215524016,6,14
U1,PC70SSEP08,BASE,逐年最差,-0.24178265206427563,-0.022840744973656013,4,14
U1,PC70SSEP08,BASE,年均换手,6.706831479040817,0.2890238306313808,12,14
U1,PC70SSEP08,BASE,平均仓位,1.5549800797558486,0.01912646137121987,12,14
U1,PC70SSEP08,BASE,持仓数中位,7.0,0.0,0,14
U1,PC70SSEP08,BASE,单票权重中位,0.6670599351718276,0.06854433505028057,14,14
U1,PC70SSEP08,BASE,单票权重P90,0.7780130339710053,0.07861377163075145,14,14
U1,PC70SSEP08,BASE,单票权重最大,0.9156443138485592,0.03901318790832675,10,14
U1,PC70SSEP08,BASE,前三权重中位,1.3835467079263049,0.05884829919363321,14,14
U1,PC70SSEP08,BASE,单票超60%天数占比,0.6464429702335446,0.13890041434244654,14,14
U1,PC70SSEP08,BASE,滚动10年年化中位,0.41609360734064704,-0.018624126274451758,4,14
U1,PC70SSEP08,PC60SSEP08,滚动5年年化中位,0.44644549857413474,-0.03600522633781078,5,14
U1,PC70SSEP08,PC60SSEP08,滚动5年年化P25,0.3579002452446526,-0.03425762510893837,5,14
U1,PC70SSEP08,PC60SSEP08,滚动5年年化最差,0.0927223167614557,-0.011307390903337933,4,14
U1,PC70SSEP08,PC60SSEP08,滚动5年回撤中位,0.5152327136568003,0.01588974478239258,12,14
U1,PC70SSEP08,PC60SSEP08,滚动5年Calmar中位,0.7684696084340722,-0.06568237551957729,3,14
U1,PC70SSEP08,PC60SSEP08,滚动5年Sharpe中位,0.9726929530622976,-0.056695863113728984,3,14
U1,PC70SSEP08,PC60SSEP08,滚动5年为负的窗口占比,0.0,0.0,1,14
U1,PC70SSEP08,PC60SSEP08,年化,0.47063827210653253,-0.020893288800555965,3,14
U1,PC70SSEP08,PC60SSEP08,最大回撤,0.61752983496315,0.0010863118314469733,9,14
U1,PC70SSEP08,PC60SSEP08,Calmar,0.7307160159808002,-0.01950087776544207,5,14
U1,PC70SSEP08,PC60SSEP08,Sharpe,1.0412275615528819,-0.03324694574389375,3,14
U1,PC70SSEP08,PC60SSEP08,互不重叠5年块中位,0.5829907304727382,-0.02527583833652919,3,14
U1,PC70SSEP08,PC60SSEP08,滚动3年年化中位,0.43391385442415,-0.027495383721719224,4,14
U1,PC70SSEP08,PC60SSEP08,滚动3年回撤中位,0.4800600073800607,0.0237335725439492,12,14
U1,PC70SSEP08,PC60SSEP08,逐年收益中位,0.5060896609431378,-0.0030205650215524016,6,14
U1,PC70SSEP08,PC60SSEP08,逐年最差,-0.24178265206427563,-0.025334577288679494,3,14
U1,PC70SSEP08,PC60SSEP08,年均换手,6.706831479040817,0.36125408871006526,10,14
U1,PC70SSEP08,PC60SSEP08,平均仓位,1.5549800797558486,0.018927279154948184,11,14
U1,PC70SSEP08,PC60SSEP08,持仓数中位,7.0,0.0,1,14
U1,PC70SSEP08,PC60SSEP08,单票权重中位,0.6670599351718276,0.07049622739184053,14,14
U1,PC70SSEP08,PC60SSEP08,单票权重P90,0.7780130339710053,0.0795389882531849,14,14
U1,PC70SSEP08,PC60SSEP08,单票权重最大,0.9156443138485592,0.041687561617826385,10,14
U1,PC70SSEP08,PC60SSEP08,前三权重中位,1.3835467079263049,0.05884829919363321,12,14
U1,PC70SSEP08,PC60SSEP08,单票超60%天数占比,0.6464429702335446,0.13195686842372428,14,14
U1,PC70SSEP08,PC60SSEP08,滚动10年年化中位,0.41609360734064704,-0.032942422180179176,3,14
U1,PC80SSEP08,BASE,滚动5年年化中位,0.4313847928849561,-0.03610485322574086,2,14
U1,PC80SSEP08,BASE,滚动5年年化P25,0.3047818734901825,-0.043855346775268256,1,14
U1,PC80SSEP08,BASE,滚动5年年化最差,0.06187211206122978,-0.03066504918711932,2,14
U1,PC80SSEP08,BASE,滚动5年回撤中位,0.5167312462150626,0.014460819411586612,12,14
U1,PC80SSEP08,BASE,滚动5年Calmar中位,0.7711607366015873,-0.08018981583700907,2,14
U1,PC80SSEP08,BASE,滚动5年Sharpe中位,0.9801624589654714,-0.09031942695477768,2,14
U1,PC80SSEP08,BASE,滚动5年为负的窗口占比,0.0,0.0,3,14
U1,PC80SSEP08,BASE,年化,0.44073809153692267,-0.04120834539766349,3,14
U1,PC80SSEP08,BASE,最大回撤,0.6515977003341372,0.007869795930675327,9,14
U1,PC80SSEP08,BASE,Calmar,0.6786212644158915,-0.06606028092410038,3,14
U1,PC80SSEP08,BASE,Sharpe,0.998770937230604,-0.08188525071307368,2,14
U1,PC80SSEP08,BASE,互不重叠5年块中位,0.5605335372133622,-0.03136642992168298,3,14
U1,PC80SSEP08,BASE,滚动3年年化中位,0.41268778741295997,-0.05145924767405852,3,14
U1,PC80SSEP08,BASE,滚动3年回撤中位,0.4957964729690111,0.036880776211248134,11,14
U1,PC80SSEP08,BASE,逐年收益中位,0.42961178999283856,-0.04153380918632932,5,14
U1,PC80SSEP08,BASE,逐年最差,-0.26255307771565894,-0.03877779304924389,3,14
U1,PC80SSEP08,BASE,年均换手,6.41923461393318,0.19634103845982898,9,14
U1,PC80SSEP08,BASE,平均仓位,1.573132339224072,0.02889868498095005,14,14
U1,PC80SSEP08,BASE,持仓数中位,7.0,0.0,0,14
U1,PC80SSEP08,BASE,单票权重中位,0.68872847243749,0.09579777983286536,14,14
U1,PC80SSEP08,BASE,单票权重P90,0.8487505752275094,0.14459289245428458,14,14
U1,PC80SSEP08,BASE,单票权重最大,1.033764942014737,0.13972606122777464,11,14
U1,PC80SSEP08,BASE,前三权重中位,1.4365014589183889,0.09769471216808767,14,14
U1,PC80SSEP08,BASE,单票超60%天数占比,0.723433149205807,0.2230903154899842,14,14
U1,PC80SSEP08,BASE,滚动10年年化中位,0.402414055792667,-0.047843220782215146,2,14
U1,PC80SSEP08,PC60SSEP08,滚动5年年化中位,0.4313847928849561,-0.03181516908236015,1,14
U1,PC80SSEP08,PC60SSEP08,滚动5年年化P25,0.3047818734901825,-0.04497186609507542,1,14
U1,PC80SSEP08,PC60SSEP08,滚动5年年化最差,0.06187211206122978,-0.03381606553587291,2,14
U1,PC80SSEP08,PC60SSEP08,滚动5年回撤中位,0.5167312462150626,0.017704777815598982,12,14
U1,PC80SSEP08,PC60SSEP08,滚动5年Calmar中位,0.7711607366015873,-0.08607624189407748,2,14
U1,PC80SSEP08,PC60SSEP08,滚动5年Sharpe中位,0.9801624589654714,-0.09031942695477768,3,14
U1,PC80SSEP08,PC60SSEP08,滚动5年为负的窗口占比,0.0,0.0,3,14
U1,PC80SSEP08,PC60SSEP08,年化,0.44073809153692267,-0.045615628984399526,1,14
U1,PC80SSEP08,PC60SSEP08,最大回撤,0.6515977003341372,0.00658945526123772,8,14
U1,PC80SSEP08,PC60SSEP08,Calmar,0.6786212644158915,-0.06404742418694481,1,14
U1,PC80SSEP08,PC60SSEP08,Sharpe,0.998770937230604,-0.09162195940603846,1,14
U1,PC80SSEP08,PC60SSEP08,互不重叠5年块中位,0.5605335372133622,-0.04140636488756416,2,14
U1,PC80SSEP08,PC60SSEP08,滚动3年年化中位,0.41268778741295997,-0.05145924767405852,2,14
U1,PC80SSEP08,PC60SSEP08,滚动3年回撤中位,0.4957964729690111,0.031692671452740295,12,14
U1,PC80SSEP08,PC60SSEP08,逐年收益中位,0.42961178999283856,-0.043557822599234575,4,14
U1,PC80SSEP08,PC60SSEP08,逐年最差,-0.26255307771565894,-0.045710752699836155,3,14
U1,PC80SSEP08,PC60SSEP08,年均换手,6.41923461393318,0.20384431725853736,10,14
U1,PC80SSEP08,PC60SSEP08,平均仓位,1.573132339224072,0.03278492369240216,13,14
U1,PC80SSEP08,PC60SSEP08,持仓数中位,7.0,0.0,1,14
U1,PC80SSEP08,PC60SSEP08,单票权重中位,0.68872847243749,0.09599039566603557,14,14
U1,PC80SSEP08,PC60SSEP08,单票权重P90,0.8487505752275094,0.14498467882777122,14,14
U1,PC80SSEP08,PC60SSEP08,单票权重最大,1.033764942014737,0.12374004153480817,11,14
U1,PC80SSEP08,PC60SSEP08,前三权重中位,1.4365014589183889,0.09529307718344204,14,14
U1,PC80SSEP08,PC60SSEP08,单票超60%天数占比,0.723433149205807,0.23002739925265647,14,14
U1,PC80SSEP08,PC60SSEP08,滚动10年年化中位,0.402414055792667,-0.047843220782215146,1,14
U2,BASE,BASE,滚动5年年化中位,0.43955930349153793,0.0,0,14
U2,BASE,BASE,滚动5年年化P25,0.35646122698970206,0.0,0,14
U2,BASE,BASE,滚动5年年化最差,0.08026727371670117,0.0,0,14
U2,BASE,BASE,滚动5年回撤中位,0.5449802849042681,0.0,0,14
U2,BASE,BASE,滚动5年Calmar中位,0.8079992564951128,0.0,0,14
U2,BASE,BASE,滚动5年Sharpe中位,1.01676057590887,0.0,0,14
U2,BASE,BASE,滚动5年为负的窗口占比,0.0,0.0,0,14
U2,BASE,BASE,年化,0.45401450139999744,0.0,0,14
U2,BASE,BASE,最大回撤,0.6582000242328675,0.0,0,14
U2,BASE,BASE,Calmar,0.6747463985677112,0.0,0,14
U2,BASE,BASE,Sharpe,1.0370962320141566,0.0,0,14
U2,BASE,BASE,互不重叠5年块中位,0.6011184228786703,0.0,0,14
U2,BASE,BASE,滚动3年年化中位,0.4324708021331657,0.0,0,14
U2,BASE,BASE,滚动3年回撤中位,0.4686862163495237,0.0,0,14
U2,BASE,BASE,逐年收益中位,0.4359909396571388,0.0,0,14
U2,BASE,BASE,逐年最差,-0.22021853154333748,0.0,0,14
U2,BASE,BASE,年均换手,5.973390000278474,0.0,0,14
U2,BASE,BASE,平均仓位,1.5835488218897908,0.0,0,14
U2,BASE,BASE,持仓数中位,7.0,0.0,0,14
U2,BASE,BASE,单票权重中位,0.6137338061577555,0.0,0,14
U2,BASE,BASE,单票权重P90,0.7128792284279055,0.0,0,14
U2,BASE,BASE,单票权重最大,0.9504507999155941,0.0,0,14
U2,BASE,BASE,前三权重中位,1.3427350921362589,0.0,0,14
U2,BASE,BASE,单票超60%天数占比,0.6096718564003442,0.0,0,14
U2,BASE,BASE,滚动10年年化中位,0.4297800650769531,0.0,0,14
U2,BASE,PC60SSEP08,滚动5年年化中位,0.43955930349153793,0.0,4,14
U2,BASE,PC60SSEP08,滚动5年年化P25,0.35646122698970206,0.0,4,14
U2,BASE,PC60SSEP08,滚动5年年化最差,0.08026727371670117,0.0,2,14
U2,BASE,PC60SSEP08,滚动5年回撤中位,0.5449802849042681,0.0,4,14
U2,BASE,PC60SSEP08,滚动5年Calmar中位,0.8079992564951128,0.0,6,14
U2,BASE,PC60SSEP08,滚动5年Sharpe中位,1.01676057590887,0.0,3,14
U2,BASE,PC60SSEP08,滚动5年为负的窗口占比,0.0,0.0,0,14
U2,BASE,PC60SSEP08,年化,0.45401450139999744,0.0,5,14
U2,BASE,PC60SSEP08,最大回撤,0.6582000242328675,0.0,4,14
U2,BASE,PC60SSEP08,Calmar,0.6747463985677112,0.0,4,14
U2,BASE,PC60SSEP08,Sharpe,1.0370962320141566,0.0,4,14
U2,BASE,PC60SSEP08,互不重叠5年块中位,0.6011184228786703,0.0,4,14
U2,BASE,PC60SSEP08,滚动3年年化中位,0.4324708021331657,0.0010264568503423055,7,14
U2,BASE,PC60SSEP08,滚动3年回撤中位,0.4686862163495237,0.0,4,14
U2,BASE,PC60SSEP08,逐年收益中位,0.4359909396571388,0.0,4,14
U2,BASE,PC60SSEP08,逐年最差,-0.22021853154333748,0.0,0,14
U2,BASE,PC60SSEP08,年均换手,5.973390000278474,0.0,2,14
U2,BASE,PC60SSEP08,平均仓位,1.5835488218897908,8.974537003736405e-05,7,14
U2,BASE,PC60SSEP08,持仓数中位,7.0,0.0,1,14
U2,BASE,PC60SSEP08,单票权重中位,0.6137338061577555,0.0,2,14
U2,BASE,PC60SSEP08,单票权重P90,0.7128792284279055,0.0,6,14
U2,BASE,PC60SSEP08,单票权重最大,0.9504507999155941,0.0,5,14
U2,BASE,PC60SSEP08,前三权重中位,1.3427350921362589,0.0,2,14
U2,BASE,PC60SSEP08,单票超60%天数占比,0.6096718564003442,0.0,2,14
U2,BASE,PC60SSEP08,滚动10年年化中位,0.4297800650769531,0.0,6,14
U2,PC60SSEP08,BASE,滚动5年年化中位,0.44109343510458066,0.0,4,14
U2,PC60SSEP08,BASE,滚动5年年化P25,0.3506190843981365,0.0,4,14
U2,PC60SSEP08,BASE,滚动5年年化最差,0.08130073073237443,0.0,6,14
U2,PC60SSEP08,BASE,滚动5年回撤中位,0.5449454300912618,0.0,4,14
U2,PC60SSEP08,BASE,滚动5年Calmar中位,0.8167261836950572,0.0,2,14
U2,PC60SSEP08,BASE,滚动5年Sharpe中位,1.0073576492958431,0.0,5,14
U2,PC60SSEP08,BASE,滚动5年为负的窗口占比,0.0,0.0,0,14
U2,PC60SSEP08,BASE,年化,0.44807599288124145,0.0,3,14
U2,PC60SSEP08,BASE,最大回撤,0.6654926680322677,0.0,3,14
U2,PC60SSEP08,BASE,Calmar,0.6547411405674637,0.0,4,14
U2,PC60SSEP08,BASE,Sharpe,1.008101769490823,0.0,4,14
U2,PC60SSEP08,BASE,互不重叠5年块中位,0.5932773787811276,0.0,4,14
U2,PC60SSEP08,BASE,滚动3年年化中位,0.42244987715367266,-0.0010264568503423055,1,14
U2,PC60SSEP08,BASE,滚动3年回撤中位,0.46286735251013034,0.0,3,14
U2,PC60SSEP08,BASE,逐年收益中位,0.416945114515512,0.0,4,14
U2,PC60SSEP08,BASE,逐年最差,-0.22020447152138445,0.0,6,14
U2,PC60SSEP08,BASE,年均换手,6.0452607148826925,0.0,6,14
U2,PC60SSEP08,BASE,平均仓位,1.5783927158868072,-8.974537003736405e-05,1,14
U2,PC60SSEP08,BASE,持仓数中位,7.0,0.0,1,14
U2,PC60SSEP08,BASE,单票权重中位,0.61358355138258,0.0,6,14
U2,PC60SSEP08,BASE,单票权重P90,0.7069354824809184,0.0,2,14
U2,PC60SSEP08,BASE,单票权重最大,0.9501217492227085,0.0,3,14
U2,PC60SSEP08,BASE,前三权重中位,1.352597996406553,0.0,6,14
U2,PC60SSEP08,BASE,单票超60%天数占比,0.6048516974389517,0.0,6,14
U2,PC60SSEP08,BASE,滚动10年年化中位,0.4234966332307408,0.0,2,14
U2,PC60SSEP08,PC60SSEP08,滚动5年年化中位,0.44109343510458066,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,滚动5年年化P25,0.3506190843981365,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,滚动5年年化最差,0.08130073073237443,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,滚动5年回撤中位,0.5449454300912618,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,滚动5年Calmar中位,0.8167261836950572,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,滚动5年Sharpe中位,1.0073576492958431,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,滚动5年为负的窗口占比,0.0,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,年化,0.44807599288124145,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,最大回撤,0.6654926680322677,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,Calmar,0.6547411405674637,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,Sharpe,1.008101769490823,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,互不重叠5年块中位,0.5932773787811276,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,滚动3年年化中位,0.42244987715367266,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,滚动3年回撤中位,0.46286735251013034,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,逐年收益中位,0.416945114515512,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,逐年最差,-0.22020447152138445,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,年均换手,6.0452607148826925,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,平均仓位,1.5783927158868072,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,持仓数中位,7.0,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,单票权重中位,0.61358355138258,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,单票权重P90,0.7069354824809184,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,单票权重最大,0.9501217492227085,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,前三权重中位,1.352597996406553,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,单票超60%天数占比,0.6048516974389517,0.0,0,14
U2,PC60SSEP08,PC60SSEP08,滚动10年年化中位,0.4234966332307408,0.0,0,14
U2,PC90SSEP08,BASE,滚动5年年化中位,0.5005560102020412,0.0902828176050049,8,14
U2,PC90SSEP08,BASE,滚动5年年化P25,0.3755150734352065,0.03624657311637347,8,14
U2,PC90SSEP08,BASE,滚动5年年化最差,0.12077129539860987,0.01989383315334109,10,14
U2,PC90SSEP08,BASE,滚动5年回撤中位,0.5793775822673979,0.0409853295448076,8,14
U2,PC90SSEP08,BASE,滚动5年Calmar中位,0.8762893872863478,0.06829013079123492,9,14
U2,PC90SSEP08,BASE,滚动5年Sharpe中位,1.0111310461859588,0.02989968259113729,8,14
U2,PC90SSEP08,BASE,滚动5年为负的窗口占比,0.0,0.0,1,14
U2,PC90SSEP08,BASE,年化,0.4340967845101885,0.02374863024569729,8,14
U2,PC90SSEP08,BASE,最大回撤,0.6512215463442513,0.01229589267282355,9,14
U2,PC90SSEP08,BASE,Calmar,0.6351681412528349,0.010394028099953656,7,14
U2,PC90SSEP08,BASE,Sharpe,0.9708975217146252,0.0019292743731815776,7,14
U2,PC90SSEP08,BASE,互不重叠5年块中位,0.5906090206248306,0.05664920295378095,8,14
U2,PC90SSEP08,BASE,滚动3年年化中位,0.47491311826801186,0.051621543984259555,8,14
U2,PC90SSEP08,BASE,滚动3年回撤中位,0.5000729806962034,0.05109078480522711,12,14
U2,PC90SSEP08,BASE,逐年收益中位,0.468726030716568,0.033053476744339005,9,14
U2,PC90SSEP08,BASE,逐年最差,-0.23822464841469898,-0.016183912908835696,6,14
U2,PC90SSEP08,BASE,年均换手,6.900876309361481,0.838025411611877,13,14
U2,PC90SSEP08,BASE,平均仓位,1.627599029667675,0.02437062249082489,14,14
U2,PC90SSEP08,BASE,持仓数中位,6.5,0.0,0,14
U2,PC90SSEP08,BASE,单票权重中位,0.8136994630228458,0.20113604629102178,14,14
U2,PC90SSEP08,BASE,单票权重P90,0.984625597728895,0.268640015943256,14,14
U2,PC90SSEP08,BASE,单票权重最大,1.2811980491431048,0.33171506495355557,14,14
U2,PC90SSEP08,BASE,前三权重中位,1.4467128167129517,0.10141929663366145,14,14
U2,PC90SSEP08,BASE,单票超60%天数占比,0.81739266062184,0.2176178003375756,14,14
U2,PC90SSEP08,BASE,滚动10年年化中位,0.47208450230418053,0.0642124527461807,8,14
U2,PC90SSEP08,PC60SSEP08,滚动5年年化中位,0.5005560102020412,0.08998779600383244,8,14
U2,PC90SSEP08,PC60SSEP08,滚动5年年化P25,0.3755150734352065,0.022387076496714897,8,14
U2,PC90SSEP08,PC60SSEP08,滚动5年年化最差,0.12077129539860987,0.00745766884507415,8,14
U2,PC90SSEP08,PC60SSEP08,滚动5年回撤中位,0.5793775822673979,0.04164012354215346,8,14
U2,PC90SSEP08,PC60SSEP08,滚动5年Calmar中位,0.8762893872863478,0.0536918359932253,9,14
U2,PC90SSEP08,PC60SSEP08,滚动5年Sharpe中位,1.0111310461859588,0.036593596226144165,8,14
U2,PC90SSEP08,PC60SSEP08,滚动5年为负的窗口占比,0.0,0.0,1,14
U2,PC90SSEP08,PC60SSEP08,年化,0.4340967845101885,0.023790375804303765,8,14
U2,PC90SSEP08,PC60SSEP08,最大回撤,0.6512215463442513,0.011550035895190658,9,14
U2,PC90SSEP08,PC60SSEP08,Calmar,0.6351681412528349,-0.0035997416133335958,7,14
U2,PC90SSEP08,PC60SSEP08,Sharpe,0.9708975217146252,-0.004923455337057958,7,14
U2,PC90SSEP08,PC60SSEP08,互不重叠5年块中位,0.5906090206248306,0.06348360648006796,8,14
