group,arm,ref,metric,level_median,paired_delta_median,positive_starts
A,CM19,BM19,前三权重中位,1.3294289039082723,0.01959272183770311,14
A,CM19,BM19,单票超60%天数占比,0.5273727655716625,-0.023986896962477633,1
A,CM19,BM19,滚动3年年化中位,0.4808651614513684,0.007723819590006231,10
A,CM19,BM19,滚动3年回撤中位,0.41800870298736625,-0.07083644661559163,0
A,CM19,BM19,滚动3年Calmar中位,1.1466325120341847,0.16080726999287115,14
A,CM19,BM19,滚动3年Sharpe中位,1.1860294169699617,0.04385262275857271,10
A,CM19,BM19,滚动3年为负的窗口占比,0.0,0.0,0
A,CM19,BM19,滚动5年年化中位,0.5367356301534864,0.0015528149630024135,7
A,CM19,BM19,滚动5年年化P25,0.3978977913618643,0.02983642985885404,10
A,CM19,BM19,滚动5年年化最差,0.19789328739070056,0.07034549225917752,13
A,CM19,BM19,滚动5年回撤中位,0.48864510336803224,-0.04738415185993894,2
A,CM19,BM19,滚动5年Calmar中位,1.1605645632735309,0.1338592044231226,13
A,CM19,BM19,滚动5年Sharpe中位,1.1999632945569263,0.07254799722119276,14
A,CM19,BM19,滚动5年为负的窗口占比,0.0,0.0,0
A,CM19,BM19,滚动5年窗口数,102.0,0.0,0
A,CM19,BM19,互不重叠5年块中位,0.632701414185586,-0.0015212873955993689,6
A,CM19,BM19,滚动10年年化中位,0.4631463852070965,0.008013589358542239,8
A,CM19,BM19,滚动10年窗口数,42.0,0.0,0
A,CM19,BM19,逐年收益中位,0.4710979511779931,-0.006123631239592142,6
A,CM19,BM19,逐年为正比例,0.7846153846153847,0.0,1
A,CM19,BM19,逐年最差,-0.262389379780627,0.010808816398992172,9
A,CM19,BM19,完整自然年数,12.5,0.0,0
A,CM19,BM19,强平次数,0.0,0.0,0
A,CM19,BM19,最低担保比例,1.8859571109279063,0.15841705881156853,13
A,CM19,BM19,最低股票同跌缓冲,0.31069482308509794,0.06319243632064138,13
A,CM19,BM19,最低总资产冲击缓冲,0.3106948230850979,0.06319243632064137,13
A,CM19,BM19,rf覆盖率,1.0,0.0,0
A,CM19,BM19,年化_交易日口径,0.4983054829504022,0.013699278503683576,8
A,CM19,BM19,最低担保比例日,20200323.0,0.0,0
A,CM19,BM19,最低股票同跌缓冲日,20200323.0,0.0,0
A,CM19,BM19,滚动5年年化最差窗口末日,20190779.5,0.0,3
A,CM19,BM19,最大回撤起日,20180730.0,30115.0,10
A,CM19,BM19,最大回撤止日,20190103.0,29590.0,10
A,CM19,BM19,末次净值日,20260828.0,0.0,0
A,CM19,BM19,最低现金,-1.7462298274040222e-10,-1.1641532182693481e-10,1
A,CM19,BM19,负现金日数,0.0,0.0,0
A,CM19,BM19,最低现金日,20200817.5,45201.5,9
A,CM19,BM19,滚动5年窗口年化,,0.0022162470500000087,8
A,BM20,BASE,年化,0.46912135198831595,-0.024684518156678714,2
A,BM20,BASE,最大回撤,0.5641495237550928,0.0046789126234136336,8
A,BM20,BASE,Sharpe,1.1048324767625224,-0.042892251265374326,2
A,BM20,BASE,Calmar,0.8274548291114452,-0.03927862555750816,3
A,BM20,BASE,平均仓位,1.5652682265518094,0.0025552017067155264,8
A,BM20,BASE,年均换手,5.015491672156383,-0.9396605427355018,0
A,BM20,BASE,持仓数中位,7.0,0.0,2
A,BM20,BASE,单票权重中位,0.6057447420141922,-0.0013512764261937038,5
A,BM20,BASE,单票权重P90,0.740408642337512,0.024929079849176805,14
A,BM20,BASE,单票权重最大,0.9464509489904507,0.009693210788577378,11
A,BM20,BASE,前三权重中位,1.320308894794774,-0.03451238345193919,1
A,BM20,BASE,单票超60%天数占比,0.5467913974459702,-0.03819923816173798,4
A,BM20,BASE,滚动3年年化中位,0.48312288075186405,6.099042007357003e-05,7
A,BM20,BASE,滚动3年回撤中位,0.4769970537637193,0.0089062168387265,13
A,BM20,BASE,滚动3年Calmar中位,1.1012708919931098,-0.039286293711431775,4
A,BM20,BASE,滚动3年Sharpe中位,1.1511640217150347,-0.00415086683265975,7
A,BM20,BASE,滚动3年为负的窗口占比,0.0,0.0,4
A,BM20,BASE,滚动5年年化中位,0.520971520325334,0.00788559377215925,8
A,BM20,BASE,滚动5年年化P25,0.38075527708840295,-0.009815006938399873,6
A,BM20,BASE,滚动5年年化最差,0.11743986288610042,-0.006093718739172194,5
A,BM20,BASE,滚动5年回撤中位,0.514680550027171,0.011051186554582648,11
A,BM20,BASE,滚动5年Calmar中位,1.055067748779139,-0.05351393377034236,4
A,BM20,BASE,滚动5年Sharpe中位,1.1158022324212937,0.004478067689514531,7
A,BM20,BASE,滚动5年为负的窗口占比,0.0,0.0,0
A,BM20,BASE,滚动5年窗口数,102.0,0.0,0
A,BM20,BASE,互不重叠5年块中位,0.6125554063816614,-0.03767661590924515,1
A,BM20,BASE,滚动10年年化中位,0.46593347160496135,-0.0024046448939590848,6
A,BM20,BASE,滚动10年窗口数,42.0,0.0,0
A,BM20,BASE,逐年收益中位,0.4698209999821783,0.029570746006914617,9
A,BM20,BASE,逐年为正比例,0.7846153846153847,0.0,0
A,BM20,BASE,逐年最差,-0.248748819688289,-0.0022320574278304472,6
A,BM20,BASE,完整自然年数,12.5,0.0,0
A,BM20,BASE,强平次数,0.0,0.0,0
A,BM20,BASE,最低担保比例,1.8055593852777636,-0.003702799058718509,5
A,BM20,BASE,最低股票同跌缓冲,0.27920192751725215,-0.0013782195361515537,5
A,BM20,BASE,最低总资产冲击缓冲,0.2792019275172521,-0.0013782195361515814,5
A,BM20,BASE,rf覆盖率,1.0,0.0,0
A,BM20,BASE,年化_交易日口径,0.47065057848731917,-0.024800131839522233,2
A,BM20,BASE,最低担保比例日,20200323.0,0.0,0
A,BM20,BASE,最低股票同跌缓冲日,20200323.0,0.0,0
A,BM20,BASE,滚动5年年化最差窗口末日,20200529.0,0.0,2
A,BM20,BASE,最大回撤起日,20150615.0,0.0,2
A,BM20,BASE,最大回撤止日,20160513.0,0.0,5
A,BM20,BASE,末次净值日,20260828.0,0.0,0
A,BM20,BASE,最低现金,0.0,0.0,2
A,BM20,BASE,负现金日数,0.0,0.0,0
A,BM20,BASE,最低现金日,20155817.5,0.0,4
A,BM20,BASE,滚动5年窗口年化,,-0.0023153871000000104,7
A,CM20,BASE,年化,0.49382523542555945,-0.005563304655084034,5
A,CM20,BASE,最大回撤,0.5022380461880059,-0.0618210141931288,2
A,CM20,BASE,Sharpe,1.1718797607404237,0.034828594273689006,12
A,CM20,BASE,Calmar,0.9833899156854031,0.1144401487287326,12
A,CM20,BASE,平均仓位,1.5182055962069199,-0.048154992703172694,0
A,CM20,BASE,年均换手,5.05812927339749,-0.9555339848733593,0
A,CM20,BASE,持仓数中位,7.0,0.0,0
A,CM20,BASE,单票权重中位,0.6038649852645909,-0.006969848141681223,3
A,CM20,BASE,单票权重P90,0.7489280251190775,0.04289953153382331,13
A,CM20,BASE,单票权重最大,0.9687535268267057,0.06961043436373127,13
A,CM20,BASE,前三权重中位,1.2998727045928722,-0.04318874256920069,0
A,CM20,BASE,单票超60%天数占比,0.5292754252485652,-0.06552400902598357,2
A,CM20,BASE,滚动3年年化中位,0.4965890561444565,0.011877995519787965,10
A,CM20,BASE,滚动3年回撤中位,0.42326413903006394,-0.005503222749207615,4
A,CM20,BASE,滚动3年Calmar中位,1.193551065019404,0.10052922055102342,12
A,CM20,BASE,滚动3年Sharpe中位,1.2090989904161242,0.06176307130549141,11
A,CM20,BASE,滚动3年为负的窗口占比,0.0,0.0,2
A,CM20,BASE,滚动5年年化中位,0.5533999854377112,0.024074303839243694,10
A,CM20,BASE,滚动5年年化P25,0.41951277039713186,0.02259911451191865,10
A,CM20,BASE,滚动5年年化最差,0.2160027559947456,0.0391333889710338,14
A,CM20,BASE,滚动5年回撤中位,0.4815695031861351,0.007624920738744989,8
A,CM20,BASE,滚动5年Calmar中位,1.150450873536259,0.07814176688712454,12
A,CM20,BASE,滚动5年Sharpe中位,1.1954640483174028,0.07272513898774646,13
A,CM20,BASE,滚动5年为负的窗口占比,0.0,0.0,0
A,CM20,BASE,滚动5年窗口数,102.0,0.0,0
A,CM20,BASE,互不重叠5年块中位,0.6255617804871441,-0.02235782628646732,5
A,CM20,BASE,滚动10年年化中位,0.4779508169131531,0.0060664134828729566,9
A,CM20,BASE,滚动10年窗口数,42.0,0.0,0
A,CM20,BASE,逐年收益中位,0.4724013347209307,0.03681060283849813,11
A,CM20,BASE,逐年为正比例,0.8,0.0,0
A,CM20,BASE,逐年最差,-0.23401641936627565,0.008327826114748305,10
A,CM20,BASE,完整自然年数,12.5,0.0,0
A,CM20,BASE,强平次数,0.0,0.0,0
A,CM20,BASE,最低担保比例,1.8859636721343698,0.01474324577803976,14
A,CM20,BASE,最低股票同跌缓冲,0.31069722113976117,0.005431116057976554,14
A,CM20,BASE,最低总资产冲击缓冲,0.3106972211397611,0.005431116057976582,14
A,CM20,BASE,rf覆盖率,1.0,0.0,0
A,CM20,BASE,年化_交易日口径,0.4953508297137641,-0.005588176110140397,5
A,CM20,BASE,最低担保比例日,20200323.0,0.0,0
A,CM20,BASE,最低股票同跌缓冲日,20200323.0,0.0,0
A,CM20,BASE,滚动5年年化最差窗口末日,20190779.5,0.0,1
A,CM20,BASE,最大回撤起日,20180730.0,30115.0,12
A,CM20,BASE,最大回撤止日,20190103.0,29590.0,12
A,CM20,BASE,末次净值日,20260828.0,0.0,0
A,CM20,BASE,最低现金,-8.731149137020111e-11,-8.731149137020111e-11,2
A,CM20,BASE,负现金日数,0.0,0.0,0
A,CM20,BASE,最低现金日,20200512.0,35091.5,10
A,CM20,BASE,滚动5年窗口年化,,0.020103354099999957,9
A,CM20,BM20,年化,0.49382523542555945,0.016809453502158123,11
A,CM20,BM20,最大回撤,0.5022380461880059,-0.06629484534692653,0
A,CM20,BM20,Sharpe,1.1718797607404237,0.06675544219364116,12
A,CM20,BM20,Calmar,0.9833899156854031,0.14668023315416462,14
A,CM20,BM20,平均仓位,1.5182055962069199,-0.05062681948524306,0
A,CM20,BM20,年均换手,5.05812927339749,0.029730633443623145,9
A,CM20,BM20,持仓数中位,7.0,0.0,0
A,CM20,BM20,单票权重中位,0.6038649852645909,-0.00326795050627654,3
A,CM20,BM20,单票权重P90,0.7489280251190775,0.010298794862114935,8
A,CM20,BM20,单票权重最大,0.9687535268267057,0.022302577836254944,7
A,CM20,BM20,前三权重中位,1.2998727045928722,-0.006493003656799723,4
A,CM20,BM20,单票超60%天数占比,0.5292754252485652,-0.014381570772473096,4
A,CM20,BM20,滚动3年年化中位,0.4965890561444565,0.003929433833379181,8
A,CM20,BM20,滚动3年回撤中位,0.42326413903006394,-0.03619985884366261,0
A,CM20,BM20,滚动3年Calmar中位,1.193551065019404,0.08647095762620627,14
A,CM20,BM20,滚动3年Sharpe中位,1.2090989904161242,0.05549510820083947,11
A,CM20,BM20,滚动3年为负的窗口占比,0.0,0.0,0
A,CM20,BM20,滚动5年年化中位,0.5533999854377112,0.01072303278891229,8
A,CM20,BM20,滚动5年年化P25,0.41951277039713186,0.021332577103570394,11
A,CM20,BM20,滚动5年年化最差,0.2160027559947456,0.06578127381580828,13
A,CM20,BM20,滚动5年回撤中位,0.4815695031861351,-0.03068642423250567,2
A,CM20,BM20,滚动5年Calmar中位,1.150450873536259,0.1335673539070728,12
A,CM20,BM20,滚动5年Sharpe中位,1.1954640483174028,0.061810286085833055,10
A,CM20,BM20,滚动5年为负的窗口占比,0.0,0.0,0
A,CM20,BM20,滚动5年窗口数,102.0,0.0,0
A,CM20,BM20,互不重叠5年块中位,0.6255617804871441,0.00857821448535051,9
A,CM20,BM20,滚动10年年化中位,0.4779508169131531,0.007476116167488889,8
A,CM20,BM20,滚动10年窗口数,42.0,0.0,0
A,CM20,BM20,逐年收益中位,0.4724013347209307,-0.0007885400836322165,7
A,CM20,BM20,逐年为正比例,0.8,0.0,1
A,CM20,BM20,逐年最差,-0.23401641936627565,0.013838174449898544,11
A,CM20,BM20,完整自然年数,12.5,0.0,0
A,CM20,BM20,强平次数,0.0,0.0,0
A,CM20,BM20,最低担保比例,1.8859636721343698,0.08040082261042392,12
A,CM20,BM20,最低股票同跌缓冲,0.31069722113976117,0.03149402599580084,12
A,CM20,BM20,最低总资产冲击缓冲,0.3106972211397611,0.03149402599580092,12
A,CM20,BM20,rf覆盖率,1.0,0.0,0
A,CM20,BM20,年化_交易日口径,0.4953508297137641,0.01688741220452572,11
A,CM20,BM20,最低担保比例日,20200323.0,0.0,0
A,CM20,BM20,最低股票同跌缓冲日,20200323.0,0.0,0
A,CM20,BM20,滚动5年年化最差窗口末日,20190779.5,0.0,2
A,CM20,BM20,最大回撤起日,20180730.0,30115.0,11
A,CM20,BM20,最大回撤止日,20190103.0,29590.0,11
A,CM20,BM20,末次净值日,20260828.0,0.0,0
A,CM20,BM20,最低现金,-8.731149137020111e-11,-3.637978807091713e-11,4
A,CM20,BM20,负现金日数,0.0,0.0,0
A,CM20,BM20,最低现金日,20200512.0,29954.0,9
A,CM20,BM20,滚动5年窗口年化,,-0.00343994860000002,6
A,BS10,BASE,年化,0.49403425036998116,-0.005091420975469885,4
A,BS10,BASE,最大回撤,0.5676633574384812,0.0004214175252427732,8
A,BS10,BASE,Sharpe,1.1300180866696552,-0.01102670652183435,4
A,BS10,BASE,Calmar,0.872880775124953,-0.011812746524490048,5
A,BS10,BASE,平均仓位,1.5749318893966815,0.0011728460400091123,7
A,BS10,BASE,年均换手,5.91912741340196,-0.060478010679566374,4
A,BS10,BASE,持仓数中位,7.0,0.0,1
A,BS10,BASE,单票权重中位,0.6071993749936255,0.00018139303858411004,7
A,BS10,BASE,单票权重P90,0.7105876498016055,0.0018629387193282998,9
A,BS10,BASE,单票权重最大,0.8908116121551795,0.0014577244421063451,12
A,BS10,BASE,前三权重中位,1.3412690577898638,-0.0026713828071773804,5
A,BS10,BASE,单票超60%天数占比,0.5671271658263801,-0.006067900482780497,6
A,BS10,BASE,滚动3年年化中位,0.45200352038767855,-0.015154879365657514,6
A,BS10,BASE,滚动3年回撤中位,0.4570834459304586,0.0008588085631597853,12
A,BS10,BASE,滚动3年Calmar中位,1.0315166051987363,-0.04074488477103155,4
A,BS10,BASE,滚动3年Sharpe中位,1.0953840613056678,-0.01645029608645643,5
A,BS10,BASE,滚动3年为负的窗口占比,0.0,0.0,3
A,BS10,BASE,滚动5年年化中位,0.5038218786919169,-0.00322020584523941,6
A,BS10,BASE,滚动5年年化P25,0.3849432847524258,-0.005080580501201082,2
A,BS10,BASE,滚动5年年化最差,0.12326113071445866,-0.010540300097705568,1
A,BS10,BASE,滚动5年回撤中位,0.48225162288187123,0.0007988442069890578,10
A,BS10,BASE,滚动5年Calmar中位,1.020063829866222,-0.036191002039975384,4
A,BS10,BASE,滚动5年Sharpe中位,1.093626425178393,-0.01280120935744733,5
A,BS10,BASE,滚动5年为负的窗口占比,0.0,0.0,0
A,BS10,BASE,滚动5年窗口数,102.0,0.0,0
A,BS10,BASE,互不重叠5年块中位,0.6267702388743851,-0.002544384569028113,7
A,BS10,BASE,滚动10年年化中位,0.44409354208877927,-0.0056286146733813824,5
A,BS10,BASE,滚动10年窗口数,42.0,0.0,0
A,BS10,BASE,逐年收益中位,0.43501249020422295,0.00024115711370520376,7
A,BS10,BASE,逐年为正比例,0.7692307692307693,0.0,0
A,BS10,BASE,逐年最差,-0.25878169459832606,-0.00849056129634912,2
A,BS10,BASE,完整自然年数,12.5,0.0,0
A,BS10,BASE,强平次数,0.0,0.0,0
A,BS10,BASE,最低担保比例,1.8710848436888248,2.9119621367534876e-06,7
A,BS10,BASE,最低股票同跌缓冲,0.3052158989500029,1.0823450474761742e-06,7
A,BS10,BASE,最低总资产冲击缓冲,0.30521589895000284,1.0823450475316854e-06,7
A,BS10,BASE,rf覆盖率,1.0,0.0,0
A,BS10,BASE,年化_交易日口径,0.495728154078678,-0.005119066753189183,4
A,BS10,BASE,最低担保比例日,20200323.0,0.0,0
A,BS10,BASE,最低股票同跌缓冲日,20200323.0,0.0,0
A,BS10,BASE,滚动5年年化最差窗口末日,20190878.5,0.0,1
A,BS10,BASE,最大回撤起日,20150615.0,0.0,0
A,BS10,BASE,最大回撤止日,20160513.0,0.0,1
A,BS10,BASE,末次净值日,20260828.0,0.0,0
A,BS10,BASE,最低现金,-2.1827872842550278e-11,-9.094947017729282e-12,1
A,BS10,BASE,负现金日数,0.0,0.0,0
A,BS10,BASE,最低现金日,20181006.0,9996.0,8
A,BS10,BASE,滚动5年窗口年化,,-0.006054907064999997,4
A,CS10,BASE,年化,0.5273639811696321,0.04011354804932632,14
A,CS10,BASE,最大回撤,0.4966646024882624,-0.0663302348169395,1
A,CS10,BASE,Sharpe,1.2101007636800252,0.08118437887390384,14
A,CS10,BASE,Calmar,1.054145844960645,0.18977505464707473,14
A,CS10,BASE,平均仓位,1.520781897504685,-0.05282276119895457,0
A,CS10,BASE,年均换手,5.889357793815471,-0.06138786671163343,4
A,CS10,BASE,持仓数中位,7.0,0.0,0
A,CS10,BASE,单票权重中位,0.6085792994640926,-0.000420590700421275,6
A,CS10,BASE,单票权重P90,0.7309816111844282,0.024227440317045212,13
A,CS10,BASE,单票权重最大,0.951887307151741,0.04851709084726774,13
A,CS10,BASE,前三权重中位,1.35855576329166,0.012027588236952602,11
A,CS10,BASE,单票超60%天数占比,0.5719725996358922,-0.001292435973793915,7
A,CS10,BASE,滚动3年年化中位,0.49895168309431037,0.029026195262308763,14
A,CS10,BASE,滚动3年回撤中位,0.42384468793445634,-0.0034022866248672456,5
A,CS10,BASE,滚动3年Calmar中位,1.1836790710901899,0.1115426814939825,14
A,CS10,BASE,滚动3年Sharpe中位,1.2201754913314207,0.09605823431170202,14
A,CS10,BASE,滚动3年为负的窗口占比,0.0,0.0,2
A,CS10,BASE,滚动5年年化中位,0.5617872273575294,0.05042148810940972,14
A,CS10,BASE,滚动5年年化P25,0.4299189110815751,0.02518002310151679,13
A,CS10,BASE,滚动5年年化最差,0.23590497861817117,0.05891492072462856,13
A,CS10,BASE,滚动5年回撤中位,0.4881388552183948,0.012274754838278445,10
A,CS10,BASE,滚动5年Calmar中位,1.2166257553281432,0.118144430283248,14
A,CS10,BASE,滚动5年Sharpe中位,1.232735475468211,0.1109234264762059,14
A,CS10,BASE,滚动5年为负的窗口占比,0.0,0.0,0
A,CS10,BASE,滚动5年窗口数,102.0,0.0,0
A,CS10,BASE,互不重叠5年块中位,0.6900415731333722,0.040185449304138754,14
A,CS10,BASE,滚动10年年化中位,0.5066895213872434,0.04128251742981692,14
A,CS10,BASE,滚动10年窗口数,42.0,0.0,0
A,CS10,BASE,逐年收益中位,0.4797599815070893,0.06620532701768711,10
A,CS10,BASE,逐年为正比例,0.7846153846153847,0.0,0
A,CS10,BASE,逐年最差,-0.2645037915792714,-0.010693642995772856,4
A,CS10,BASE,完整自然年数,12.5,0.0,0
A,CS10,BASE,强平次数,0.0,0.0,0
A,CS10,BASE,最低担保比例,1.874308706735743,0.004996062739061169,8
A,CS10,BASE,最低股票同跌缓冲,0.3063921484893867,0.0018338847627162036,8
A,CS10,BASE,最低总资产冲击缓冲,0.3063921484893866,0.0018338847627161758,8
A,CS10,BASE,rf覆盖率,1.0,0.0,0
A,CS10,BASE,年化_交易日口径,0.5289981621016352,0.040296486520306485,14
A,CS10,BASE,最低担保比例日,20200323.0,0.0,0
A,CS10,BASE,最低股票同跌缓冲日,20200323.0,0.0,0
A,CS10,BASE,滚动5年年化最差窗口末日,20190779.5,0.0,0
A,CS10,BASE,最大回撤起日,20180730.0,30115.0,12
A,CS10,BASE,最大回撤止日,20190103.0,29590.0,11
A,CS10,BASE,末次净值日,20260828.0,0.0,0
A,CS10,BASE,最低现金,0.0,0.0,3
A,CS10,BASE,负现金日数,0.0,0.0,0
A,CS10,BASE,最低现金日,20135814.0,0.0,5
A,CS10,BASE,滚动5年窗口年化,,0.04676935679999994,13
A,CS10,BS10,年化,0.5273639811696321,0.05091176433351097,13
A,CS10,BS10,最大回撤,0.4966646024882624,-0.069568130504509,1
A,CS10,BS10,Sharpe,1.2101007636800252,0.119893008271021,14
A,CS10,BS10,Calmar,1.054145844960645,0.22257793335551357,14
A,CS10,BS10,平均仓位,1.520781897504685,-0.05345701205633924,0
A,CS10,BS10,年均换手,5.889357793815471,0.008032090643883993,7
A,CS10,BS10,持仓数中位,7.0,0.0,0
A,CS10,BS10,单票权重中位,0.6085792994640926,-0.0003565846181604604,7
A,CS10,BS10,单票权重P90,0.7309816111844282,0.023811469363040072,11
A,CS10,BS10,单票权重最大,0.951887307151741,0.046537810743654595,13
A,CS10,BS10,前三权重中位,1.35855576329166,0.015225964103577017,11
A,CS10,BS10,单票超60%天数占比,0.5719725996358922,-0.0037563859978933523,6
A,CS10,BS10,滚动3年年化中位,0.49895168309431037,0.04428251456752208,14
A,CS10,BS10,滚动3年回撤中位,0.42384468793445634,-0.00716789745407187,4
A,CS10,BS10,滚动3年Calmar中位,1.1836790710901899,0.1808988882522008,13
A,CS10,BS10,滚动3年Sharpe中位,1.2201754913314207,0.1363884726868556,14
A,CS10,BS10,滚动3年为负的窗口占比,0.0,0.0,0
A,CS10,BS10,滚动5年年化中位,0.5617872273575294,0.08278204814828471,13
A,CS10,BS10,滚动5年年化P25,0.4299189110815751,0.05885450490277855,14
A,CS10,BS10,滚动5年年化最差,0.23590497861817117,0.0728347018718058,13
A,CS10,BS10,滚动5年回撤中位,0.4881388552183948,0.010263519229578189,9
A,CS10,BS10,滚动5年Calmar中位,1.2166257553281432,0.18339016737304925,13
A,CS10,BS10,滚动5年Sharpe中位,1.232735475468211,0.1443554008187271,13
A,CS10,BS10,滚动5年为负的窗口占比,0.0,0.0,0
A,CS10,BS10,滚动5年窗口数,102.0,0.0,0
A,CS10,BS10,互不重叠5年块中位,0.6900415731333722,0.07812888307154575,13
A,CS10,BS10,滚动10年年化中位,0.5066895213872434,0.06189433699866409,13
A,CS10,BS10,滚动10年窗口数,42.0,0.0,0
A,CS10,BS10,逐年收益中位,0.4797599815070893,0.06454264645469171,10
A,CS10,BS10,逐年为正比例,0.7846153846153847,0.0,1
A,CS10,BS10,逐年最差,-0.2645037915792714,0.003289861653691828,7
A,CS10,BS10,完整自然年数,12.5,0.0,0
A,CS10,BS10,强平次数,0.0,0.0,0
A,CS10,BS10,最低担保比例,1.874308706735743,0.007600742245929326,8
A,CS10,BS10,最低股票同跌缓冲,0.3063921484893867,0.0027909281573471056,8
A,CS10,BS10,最低总资产冲击缓冲,0.3063921484893866,0.00279092815734705,8
A,CS10,BS10,rf覆盖率,1.0,0.0,0
A,CS10,BS10,年化_交易日口径,0.5289981621016352,0.051119426334109486,13
A,CS10,BS10,最低担保比例日,20200323.0,0.0,0
A,CS10,BS10,最低股票同跌缓冲日,20200323.0,0.0,0
A,CS10,BS10,滚动5年年化最差窗口末日,20190779.5,0.0,0
A,CS10,BS10,最大回撤起日,20180730.0,30115.0,12
A,CS10,BS10,最大回撤止日,20190103.0,29590.0,11
A,CS10,BS10,末次净值日,20260828.0,0.0,0
A,CS10,BS10,最低现金,0.0,7.275957614183426e-12,7
A,CS10,BS10,负现金日数,0.0,0.0,0
A,CS10,BS10,最低现金日,20135814.0,-10339.5,3
A,CS10,BS10,滚动5年窗口年化,,0.07901937400000003,13
A,BS20,BASE,年化,0.4874222956290155,-0.01255790875662588,2
A,BS20,BASE,最大回撤,0.5628288366432905,0.0027490161383751377,9
A,BS20,BASE,Sharpe,1.1173755222150947,-0.0221335689852592,2
A,BS20,BASE,Calmar,0.8500025076525677,-0.02321991884502783,2
A,BS20,BASE,平均仓位,1.575819192487183,0.0006942557465817734,10
A,BS20,BASE,年均换手,5.9048885345029785,-0.056517286912684206,3
A,BS20,BASE,持仓数中位,7.0,0.0,1
A,BS20,BASE,单票权重中位,0.6098500585544175,0.0009640006130871015,9
A,BS20,BASE,单票权重P90,0.7089949258835773,0.003257364870967394,9
A,BS20,BASE,单票权重最大,0.892372728469624,0.002662254937863595,12
A,BS20,BASE,前三权重中位,1.3413163342313126,-0.000464232884148541,7
A,BS20,BASE,单票超60%天数占比,0.5787638262624932,0.004853896205006397,10
A,BS20,BASE,滚动3年年化中位,0.4666542014432895,-0.013388363456007024,3
A,BS20,BASE,滚动3年回撤中位,0.4396584123392823,0.0011912958020974806,12
A,BS20,BASE,滚动3年Calmar中位,1.0838638316321598,-0.04287921865538413,3
A,BS20,BASE,滚动3年Sharpe中位,1.1172361014335703,-0.02460271766304889,3
A,BS20,BASE,滚动3年为负的窗口占比,0.0,0.0,3
A,BS20,BASE,滚动5年年化中位,0.5009057111659407,-0.017127954894911923,3
A,BS20,BASE,滚动5年年化P25,0.3862631911422374,-0.017272819237660997,3
A,BS20,BASE,滚动5年年化最差,0.14776383942110005,-0.010685902122614443,1
A,BS20,BASE,滚动5年回撤中位,0.47546163779198747,0.0015090760661764513,11
A,BS20,BASE,滚动5年Calmar中位,1.046253476541408,-0.03368446526098756,2
A,BS20,BASE,滚动5年Sharpe中位,1.113624371676325,-0.022009836856187293,3
A,BS20,BASE,滚动5年为负的窗口占比,0.0,0.0,0
A,BS20,BASE,滚动5年窗口数,102.0,0.0,0
A,BS20,BASE,互不重叠5年块中位,0.632426896451475,-0.010992776052252462,4
A,BS20,BASE,滚动10年年化中位,0.4527719099980916,-0.014631661633980442,4
A,BS20,BASE,滚动10年窗口数,42.0,0.0,0
A,BS20,BASE,逐年收益中位,0.4304348475549771,-0.007609094965210839,5
A,BS20,BASE,逐年为正比例,0.7846153846153847,0.0,0
A,BS20,BASE,逐年最差,-0.25784322987250935,-0.0076780417305439275,2
A,BS20,BASE,完整自然年数,12.5,0.0,0
A,BS20,BASE,强平次数,0.0,0.0,0
A,BS20,BASE,最低担保比例,1.8741436264958917,0.00012360101213726438,8
A,BS20,BASE,最低股票同跌缓冲,0.30634816836443735,4.5775888676935494e-05,8
A,BS20,BASE,最低总资产冲击缓冲,0.30634816836443735,4.577588867687998e-05,8
A,BS20,BASE,rf覆盖率,1.0,0.0,0
A,BS20,BASE,年化_交易日口径,0.4893773077225647,-0.012622583677880606,2
A,BS20,BASE,最低担保比例日,20200323.0,0.0,0
A,BS20,BASE,最低股票同跌缓冲日,20200323.0,0.0,0
A,BS20,BASE,滚动5年年化最差窗口末日,20190878.5,0.0,0
A,BS20,BASE,最大回撤起日,20150615.0,0.0,0
A,BS20,BASE,最大回撤止日,20160513.0,0.0,1
A,BS20,BASE,末次净值日,20260828.0,0.0,0
A,BS20,BASE,最低现金,0.0,0.0,3
A,BS20,BASE,负现金日数,0.0,0.0,0
A,BS20,BASE,最低现金日,20135814.0,0.0,3
A,BS20,BASE,滚动5年窗口年化,,-0.012329938999999998,2
A,CS20,BASE,年化,0.5132706155722727,0.021346298482551762,13
A,CS20,BASE,最大回撤,0.5003157581743699,-0.06872149279291878,1
A,CS20,BASE,Sharpe,1.188775307599294,0.06297250684372313,14
A,CS20,BASE,Calmar,1.029685617729835,0.14652898805254666,14
A,CS20,BASE,平均仓位,1.5219923298259799,-0.05072823180905428,0
A,CS20,BASE,年均换手,5.9062575824318975,-0.0562085138331736,5
A,CS20,BASE,持仓数中位,6.0,0.0,0
A,CS20,BASE,单票权重中位,0.6071977293871103,-0.0018854279045445455,5
A,CS20,BASE,单票权重P90,0.7323621456066935,0.028267066101697103,12
A,CS20,BASE,单票权重最大,0.9700247440669547,0.05361688944010756,13
A,CS20,BASE,前三权重中位,1.3577626167948897,0.013312804816491886,11
A,CS20,BASE,单票超60%天数占比,0.5640914823231247,-0.014615798493988308,5
A,CS20,BASE,滚动3年年化中位,0.4917163662748586,0.014268995622531033,13
A,CS20,BASE,滚动3年回撤中位,0.42376846608755153,-0.0016023922527692025,6
