sweep,sample,arm,reference,metric,level,paired_delta,positive,n
sweep_cutoff.txt,excluded,BASE,BASE,滚动3年年化中位,0.43247100000000005,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,滚动3年回撤中位,0.4686865,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,滚动3年Calmar中位,0.995862,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,滚动3年Sharpe中位,1.0275349999999999,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,滚动3年为负的窗口占比,0.0,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,滚动5年年化中位,0.4395595,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,滚动5年年化P25,0.35646100000000003,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,滚动5年年化最差,0.080267,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,滚动5年回撤中位,0.5449805,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,滚动5年Calmar中位,0.807999,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,滚动5年Sharpe中位,0.9867495,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,滚动5年为负的窗口占比,0.0,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,滚动5年窗口数,102.0,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,互不重叠5年块中位,0.6011185,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,滚动10年年化中位,0.42978000000000005,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,滚动10年窗口数,42.0,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,逐年收益中位,0.435991,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,逐年为正比例,0.7482519999999999,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,逐年最差,-0.22021849999999998,0.0,0,14
sweep_cutoff.txt,excluded,BASE,BASE,完整自然年数,12.5,0.0,0,14
sweep_cutoff.txt,excluded,BASE,OFF,年化,0.4543665,-0.001788999999999985,7,14
sweep_cutoff.txt,excluded,BASE,OFF,最大回撤,0.6582,0.05473699999999998,11,14
sweep_cutoff.txt,excluded,BASE,OFF,Sharpe,1.007028,-0.01608650000000006,6,14
sweep_cutoff.txt,excluded,BASE,OFF,Calmar,0.6750864999999999,-0.06936250000000005,4,14
sweep_cutoff.txt,excluded,BASE,OFF,平均仓位,1.5830365,-0.008890000000000065,4,14
sweep_cutoff.txt,excluded,BASE,OFF,年均换手,6.211981,0.5268380000000001,13,14
sweep_cutoff.txt,excluded,BASE,OFF,持仓数中位,7.0,0.0,1,14
sweep_cutoff.txt,excluded,BASE,OFF,单票权重中位,0.6140695,-0.003807999999999978,4,14
sweep_cutoff.txt,excluded,BASE,OFF,单票权重P90,0.7131755,-0.04936799999999997,2,14
sweep_cutoff.txt,excluded,BASE,OFF,单票权重最大,0.9504509999999999,-0.031721000000000055,6,14
sweep_cutoff.txt,excluded,BASE,OFF,前三权重中位,1.3436175000000001,-0.024952500000000044,3,14
sweep_cutoff.txt,excluded,BASE,OFF,单票超60%天数占比,0.6125175,-0.00039000000000000146,7,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动3年年化中位,0.43247100000000005,-0.026819500000000024,6,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动3年回撤中位,0.4686865,0.005045500000000008,7,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动3年Calmar中位,0.995862,-0.031972,6,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动3年Sharpe中位,1.0275349999999999,-0.07891599999999999,5,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动3年为负的窗口占比,0.0,0.0,1,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动5年年化中位,0.4395595,-0.07246650000000004,2,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动5年年化P25,0.35646100000000003,-0.01733449999999999,6,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动5年年化最差,0.080267,-0.03700199999999999,5,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动5年回撤中位,0.5449805,0.0388095,11,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动5年Calmar中位,0.807999,-0.21219500000000002,0,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动5年Sharpe中位,0.9867495,-0.0754205,3,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动5年为负的窗口占比,0.0,0.0,0,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动5年窗口数,102.0,0.0,0,14
sweep_cutoff.txt,excluded,BASE,OFF,互不重叠5年块中位,0.6011185,-0.01921600000000001,4,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动10年年化中位,0.42978000000000005,-0.04921099999999998,2,14
sweep_cutoff.txt,excluded,BASE,OFF,滚动10年窗口数,42.0,0.0,0,14
sweep_cutoff.txt,excluded,BASE,OFF,逐年收益中位,0.435991,-0.062214500000000006,1,14
sweep_cutoff.txt,excluded,BASE,OFF,逐年为正比例,0.7482519999999999,-0.06904700000000003,0,14
sweep_cutoff.txt,excluded,BASE,OFF,逐年最差,-0.22021849999999998,0.08979949999999999,11,14
sweep_cutoff.txt,excluded,BASE,OFF,完整自然年数,12.5,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,年化,0.5110425000000001,0.03865850000000001,10,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,最大回撤,0.5719270000000001,-0.07922000000000001,4,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,Sharpe,1.09938,0.09939749999999992,10,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,Calmar,0.8489945000000001,0.12206300000000003,13,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,平均仓位,1.610446,0.02050800000000008,9,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,年均换手,6.884674,0.6012270000000002,13,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,持仓数中位,7.0,0.0,2,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,单票权重中位,0.6196805000000001,0.008492499999999958,12,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,单票权重P90,0.7568355,0.047253500000000004,14,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,单票权重最大,1.0005745,0.04963599999999996,8,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,前三权重中位,1.394115,0.05239399999999994,12,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,单票超60%天数占比,0.6741680000000001,0.07701650000000004,14,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动3年年化中位,0.4586265,0.029747499999999982,9,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动3年回撤中位,0.4916695,0.029128000000000043,9,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动3年Calmar中位,1.070117,-0.017636000000000096,7,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动3年Sharpe中位,1.1193385,0.06888799999999995,12,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动3年为负的窗口占比,0.0,0.0,2,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动5年年化中位,0.495912,0.042072000000000026,11,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动5年年化P25,0.37000449999999996,0.019282500000000008,8,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动5年年化最差,0.09651,0.017401999999999987,11,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动5年回撤中位,0.527541,-0.0006289999999999907,7,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动5年Calmar中位,0.934436,0.10655350000000002,12,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动5年Sharpe中位,1.041983,0.05132249999999994,9,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动5年为负的窗口占比,0.0,0.0,1,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动5年窗口数,102.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,互不重叠5年块中位,0.6265885,0.03361900000000001,12,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动10年年化中位,0.47171050000000003,0.050598000000000004,10,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,滚动10年窗口数,42.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,逐年收益中位,0.42906500000000003,0.012210499999999985,9,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,逐年为正比例,0.809091,0.06904700000000003,9,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,逐年最差,-0.3373895,-0.09650700000000001,2,14
sweep_cutoff.txt,excluded,OFF_M10,BASE,完整自然年数,12.5,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,年化,0.5110425000000001,0.02992049999999996,13,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,最大回撤,0.5719270000000001,-0.0046680000000000055,7,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,Sharpe,1.09938,0.052622999999999975,10,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,Calmar,0.8489945000000001,0.04288100000000003,11,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,平均仓位,1.610446,0.008724000000000065,10,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,年均换手,6.884674,1.0758510000000001,14,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,持仓数中位,7.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,单票权重中位,0.6196805000000001,0.001849500000000004,11,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,单票权重P90,0.7568355,0.008224500000000023,8,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,单票权重最大,1.0005745,0.037541999999999964,9,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,前三权重中位,1.394115,0.023726999999999943,13,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,单票超60%天数占比,0.6741680000000001,0.07012250000000003,14,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动3年年化中位,0.4586265,0.0031044999999999823,8,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动3年回撤中位,0.4916695,0.021838999999999997,11,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动3年Calmar中位,1.070117,-0.013942999999999983,7,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动3年Sharpe中位,1.1193385,0.011537999999999993,8,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动3年为负的窗口占比,0.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动5年年化中位,0.495912,-0.012064500000000006,7,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动5年年化P25,0.37000449999999996,0.008454000000000017,10,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动5年年化最差,0.09651,0.009673999999999995,9,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动5年回撤中位,0.527541,0.028306000000000026,12,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动5年Calmar中位,0.934436,-0.09302750000000004,2,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动5年Sharpe中位,1.041983,-0.0379664999999999,6,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动5年为负的窗口占比,0.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动5年窗口数,102.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,互不重叠5年块中位,0.6265885,0.02996700000000002,9,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动10年年化中位,0.47171050000000003,0.0036920000000000286,8,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,滚动10年窗口数,42.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,逐年收益中位,0.42906500000000003,-0.04098950000000001,1,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,逐年为正比例,0.809091,0.0,2,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,逐年最差,-0.3373895,-0.012969999999999982,5,14
sweep_cutoff.txt,excluded,OFF_M10,OFF,完整自然年数,12.5,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,年化,0.5245305,0.029557999999999973,12,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,最大回撤,0.6084665,-0.05394449999999995,3,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,Sharpe,1.129165,0.07178849999999998,14,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,Calmar,0.8382054999999999,0.11281199999999997,13,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,平均仓位,1.6026669999999998,0.018676500000000096,10,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,年均换手,6.466908500000001,0.10890999999999984,9,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,持仓数中位,7.0,0.0,1,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,单票权重中位,0.6176745,0.003908000000000023,11,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,单票权重P90,0.7429755,0.04791650000000003,12,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,单票权重最大,0.9846035,0.07644249999999991,10,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,前三权重中位,1.3913615,0.052443499999999976,14,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,单票超60%天数占比,0.6621265000000001,0.04768100000000003,12,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动3年年化中位,0.46091550000000003,0.023172000000000026,11,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动3年回撤中位,0.4782995,0.025236500000000023,11,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动3年Calmar中位,1.104863,0.0048080000000000345,8,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动3年Sharpe中位,1.13229,0.10456900000000002,12,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动3年为负的窗口占比,0.0,0.0,2,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动5年年化中位,0.511287,0.06372200000000003,13,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动5年年化P25,0.36784649999999997,-0.0005020000000000024,7,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动5年年化最差,0.11852,0.02362850000000001,8,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动5年回撤中位,0.5174529999999999,-0.008038000000000045,7,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动5年Calmar中位,0.950763,0.155318,13,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动5年Sharpe中位,1.0787300000000002,0.06881950000000003,12,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动5年为负的窗口占比,0.0,0.0,3,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动5年窗口数,102.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,互不重叠5年块中位,0.638649,0.05529249999999991,14,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动10年年化中位,0.48536599999999996,0.05156950000000002,14,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,滚动10年窗口数,42.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,逐年收益中位,0.431194,0.03252950000000002,11,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,逐年为正比例,0.8,0.06904700000000003,10,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,逐年最差,-0.3224485,-0.102286,2,14
sweep_cutoff.txt,excluded,OFF_M11,BASE,完整自然年数,12.5,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,年化,0.5245305,0.03614199999999998,14,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,最大回撤,0.6084665,-0.0016490000000000116,6,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,Sharpe,1.129165,0.07154800000000006,13,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,Calmar,0.8382054999999999,0.06335750000000001,13,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,平均仓位,1.6026669999999998,0.002989999999999937,9,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,年均换手,6.466908500000001,0.8408905,13,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,持仓数中位,7.0,0.0,1,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,单票权重中位,0.6176745,0.0012780000000000014,8,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,单票权重P90,0.7429755,-0.0024560000000000137,7,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,单票权重最大,0.9846035,0.012676999999999994,8,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,前三权重中位,1.3913615,0.015376999999999974,12,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,单票超60%天数占比,0.6621265000000001,0.053402499999999964,13,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动3年年化中位,0.46091550000000003,0.0037525000000000197,8,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动3年回撤中位,0.4782995,0.003907999999999967,10,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动3年Calmar中位,1.104863,0.03007800000000005,8,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动3年Sharpe中位,1.13229,0.03727899999999995,9,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动3年为负的窗口占比,0.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动5年年化中位,0.511287,0.0035430000000000184,9,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动5年年化P25,0.36784649999999997,0.009589500000000029,9,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动5年年化最差,0.11852,0.0074619999999999895,8,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动5年回撤中位,0.5174529999999999,0.0038029999999999453,10,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动5年Calmar中位,0.950763,-0.021252499999999952,5,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动5年Sharpe中位,1.0787300000000002,-0.009329000000000032,6,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动5年为负的窗口占比,0.0,0.0,1,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动5年窗口数,102.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,互不重叠5年块中位,0.638649,0.05199150000000008,14,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动10年年化中位,0.48536599999999996,0.015340500000000007,10,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,滚动10年窗口数,42.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,逐年收益中位,0.431194,-0.044431,2,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,逐年为正比例,0.8,0.0,2,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,逐年最差,-0.3224485,-0.010528499999999996,3,14
sweep_cutoff.txt,excluded,OFF_M11,OFF,完整自然年数,12.5,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,年化,0.505358,0.027866500000000016,10,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,最大回撤,0.613066,-0.039139499999999994,3,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,Sharpe,1.0946164999999999,0.06964950000000003,11,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,Calmar,0.8125145,0.11056800000000006,11,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,平均仓位,1.5979415000000001,0.015116499999999977,11,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,年均换手,6.6048635,0.3637575000000002,9,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,持仓数中位,7.0,0.0,1,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,单票权重中位,0.6168324999999999,0.0039619999999999655,11,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,单票权重P90,0.7403934999999999,0.030845999999999985,13,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,单票权重最大,0.9500775,0.03788399999999997,8,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,前三权重中位,1.3731985,0.035135999999999945,13,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,单票超60%天数占比,0.642869,0.03573800000000005,12,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动3年年化中位,0.455121,0.02384599999999998,8,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动3年回撤中位,0.46669950000000004,0.027508500000000047,10,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动3年Calmar中位,1.0755505,0.01247400000000004,7,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动3年Sharpe中位,1.1057035,0.0746695,9,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动3年为负的窗口占比,0.0,0.0,2,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动5年年化中位,0.510168,0.05316700000000002,14,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动5年年化P25,0.3448585,-0.006736999999999979,6,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动5年年化最差,0.1294445,0.023158000000000005,8,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动5年回撤中位,0.512695,-0.02179749999999997,5,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动5年Calmar中位,1.0026475,0.15189999999999998,14,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动5年Sharpe中位,1.0841585,0.07119999999999999,12,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动5年为负的窗口占比,0.0,0.0,4,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动5年窗口数,102.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,互不重叠5年块中位,0.6413035,0.04653299999999999,13,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动10年年化中位,0.4584185,0.040623500000000035,11,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,滚动10年窗口数,42.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,逐年收益中位,0.431601,0.03634999999999998,10,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,逐年为正比例,0.809091,0.0,6,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,逐年最差,-0.3168895,-0.09681749999999999,2,14
sweep_cutoff.txt,excluded,OFF_M12,BASE,完整自然年数,12.5,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,年化,0.505358,0.030296500000000004,13,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,最大回撤,0.613066,0.0,6,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,Sharpe,1.0946164999999999,0.05546699999999993,13,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,Calmar,0.8125145,0.06016099999999999,11,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,平均仓位,1.5979415000000001,0.002347499999999947,10,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,年均换手,6.6048635,0.8249704999999996,13,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,持仓数中位,7.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,单票权重中位,0.6168324999999999,0.0009804999999999953,8,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,单票权重P90,0.7403934999999999,-0.0021990000000000065,7,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,单票权重最大,0.9500775,-0.008062000000000014,4,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,前三权重中位,1.3731985,0.006967999999999974,9,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,单票超60%天数占比,0.642869,0.03606899999999996,10,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动3年年化中位,0.455121,0.0012324999999999975,7,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动3年回撤中位,0.46669950000000004,0.0012944999999999762,8,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动3年Calmar中位,1.0755505,0.005964500000000039,7,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动3年Sharpe中位,1.1057035,0.02377950000000001,8,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动3年为负的窗口占比,0.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动5年年化中位,0.510168,-0.0009029999999999871,7,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动5年年化P25,0.3448585,-0.00479699999999994,7,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动5年年化最差,0.1294445,-0.002640500000000004,7,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动5年回撤中位,0.512695,0.004249499999999989,10,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动5年Calmar中位,1.0026475,-0.03456600000000004,5,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动5年Sharpe中位,1.0841585,-0.004703999999999986,7,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动5年为负的窗口占比,0.0,0.0,3,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动5年窗口数,102.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,互不重叠5年块中位,0.6413035,0.04336449999999997,11,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动10年年化中位,0.4584185,0.00200749999999994,7,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,滚动10年窗口数,42.0,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,逐年收益中位,0.431601,-0.02622450000000001,3,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,逐年为正比例,0.809091,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,逐年最差,-0.3168895,-0.00046300000000001895,3,14
sweep_cutoff.txt,excluded,OFF_M12,OFF,完整自然年数,12.5,0.0,0,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,年化,0.4857585,0.03459149999999997,10,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,最大回撤,0.5893740000000001,-0.06623750000000006,3,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,Sharpe,1.086887,0.09026049999999997,11,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,Calmar,0.841133,0.1307235000000001,13,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,平均仓位,1.594601,0.004815500000000084,9,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,年均换手,6.2335715,-0.019070999999999838,6,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,持仓数中位,7.0,0.0,1,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,单票权重中位,0.6205025,0.007729000000000041,12,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,单票权重P90,0.7434295,0.04831249999999998,12,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,单票权重最大,0.970353,0.10553249999999992,10,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,前三权重中位,1.3836355,0.04048650000000009,14,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,单票超60%天数占比,0.639081,0.05591400000000002,11,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,滚动3年年化中位,0.47689800000000004,0.040403999999999995,10,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,滚动3年回撤中位,0.483881,0.016760000000000025,9,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,滚动3年Calmar中位,1.0579045,0.10670000000000007,9,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,滚动3年Sharpe中位,1.1347,0.1412084999999999,10,14
sweep_cutoff.txt,excluded,OFF_M13,BASE,滚动3年为负的窗口占比,0.0,0.0,2,14
