date,open,close,high,low,volume,turnover_pct,amount_10k_cny
2018-10-22,74.09,79.10,81.10,74.09,181063.62,8.33,140802.62
2018-10-23,78.10,78.00,79.96,76.10,127366.27,5.86,98770.46
2018-10-24,77.84,77.00,79.47,76.12,100428.03,4.62,78257.83
2018-10-25,75.00,80.91,81.58,74.51,133722.07,6.16,104216.83
2018-10-26,80.69,74.60,80.69,73.01,176917.02,8.14,136104.34
2018-10-29,74.94,70.76,75.40,70.60,127197.71,5.86,92303.24
2018-10-30,70.65,75.00,75.35,69.88,128875.54,5.93,93926.32
2018-10-31,75.29,74.50,77.43,74.20,97943.51,4.51,74343.61
2018-11-01,75.20,73.61,76.82,73.21,97239.59,4.48,73394.99
2018-11-02,76.14,78.48,78.63,76.05,137058.94,6.31,105923.85
2018-11-05,78.48,79.39,82.48,77.80,130635.17,6.01,104546.00
2018-11-06,79.03,81.57,82.40,76.00,121658.34,5.60,95411.48
2018-11-07,80.20,79.04,82.38,78.21,126587.32,5.83,101333.95
2018-11-08,79.84,77.31,80.38,76.89,80448.66,3.70,63012.22
2018-11-09,77.00,77.75,79.05,76.66,60639.37,2.79,47374.10
2018-11-12,77.00,83.25,83.80,76.70,148899.18,6.85,120579.40
2018-11-13,82.00,81.63,82.51,79.80,142870.07,6.58,115841.61
2018-11-14,80.41,81.00,83.00,79.75,107907.15,4.97,87381.21
2018-11-15,80.41,81.35,82.20,79.90,75768.57,3.49,61455.96
2018-11-16,81.68,80.11,81.76,78.62,98094.08,4.52,78503.15
2018-11-19,79.59,79.35,81.48,79.00,72590.01,3.34,57934.32
2018-11-20,78.71,77.77,79.20,77.56,77220.96,3.55,60396.68
2018-11-21,77.50,78.65,79.75,76.50,73148.29,3.37,57399.34
2018-11-22,78.20,77.91,79.44,77.60,40717.68,1.87,31854.61
2018-11-23,77.91,73.98,77.95,73.90,104037.44,4.79,78232.24
2018-11-26,73.80,74.62,74.88,72.80,76100.13,3.50,56107.40
2018-11-27,74.68,75.60,76.85,73.76,79533.32,3.66,59941.93
2018-11-28,75.75,78.68,79.48,75.25,99188.40,4.57,77288.00
2018-11-29,79.50,78.03,81.50,78.03,97362.51,4.48,77820.22
2018-11-30,78.01,80.03,80.99,78.01,90675.77,4.17,72425.86
2018-12-03,82.52,80.85,83.49,80.56,126452.26,5.82,103407.38
2018-12-04,80.20,82.30,83.08,80.04,95796.65,4.41,78569.29
2018-12-05,81.00,81.37,82.60,80.60,73915.54,3.40,60226.99
2018-12-06,80.80,79.01,82.28,79.00,113853.99,5.24,91763.46
2018-12-07,79.18,79.70,80.46,79.18,56421.33,2.60,45093.88
2018-12-10,79.45,78.29,80.37,76.80,76068.31,3.50,59384.60
2018-12-11,78.50,78.56,79.18,77.82,34500.62,1.59,27088.16
2018-12-12,79.34,81.50,81.98,79.00,94724.83,4.36,76732.84
2018-12-13,81.92,82.11,82.27,80.58,72444.28,3.33,59125.22
2018-12-14,81.93,79.34,82.48,79.31,70905.13,3.26,57322.53
2018-12-17,78.80,80.16,80.49,77.00,68644.81,3.16,54077.92
2018-12-18,79.00,79.55,80.59,78.68,48855.89,2.25,38883.05
2018-12-19,79.16,79.50,81.70,78.34,70926.53,3.26,56776.25
2018-12-20,79.38,77.34,79.39,76.23,97737.38,4.50,75731.63
2018-12-21,77.54,78.50,78.50,75.60,88737.43,4.08,68188.27
2018-12-24,77.68,78.03,79.24,77.01,59388.03,2.73,46391.54
2018-12-25,77.04,77.20,77.74,75.65,65883.06,3.03,50497.10
2018-12-26,77.20,75.90,77.90,75.53,49252.82,2.27,37671.59
2018-12-27,77.20,75.78,77.48,75.78,48814.71,2.25,37326.26
2018-12-28,75.69,73.80,76.62,73.80,56292.39,2.59,42409.22
2019-01-02,74.25,73.66,74.97,73.53,43940.96,2.02,32625.94
2019-01-03,72.51,73.83,74.54,72.51,44949.03,2.07,33223.87
2019-01-04,73.33,76.96,77.24,73.23,79053.31,3.64,60210.00
2019-01-07,76.94,77.42,77.65,76.30,59695.59,2.75,46057.73
2019-01-08,77.22,79.33,79.45,77.20,85749.90,3.95,67410.76
2019-01-09,77.00,77.98,78.21,75.18,123798.79,5.70,95262.41
2019-01-10,77.64,76.28,77.85,76.02,83942.73,3.86,64485.84
2019-01-11,76.60,75.29,76.75,74.80,61367.03,2.82,46370.13
2019-01-14,75.30,76.08,76.33,74.30,48487.95,2.23,36650.60
2019-01-15,76.00,77.37,77.48,74.85,58736.35,2.70,44831.72
2019-01-16,76.90,76.67,77.20,76.41,25738.62,1.18,19774.98
2019-01-17,76.95,76.66,77.69,76.41,37188.09,1.71,28672.16
2019-01-18,77.16,75.40,77.16,74.00,65039.27,2.99,48879.73
2019-01-21,75.03,75.24,75.63,74.26,52411.59,2.41,39216.90
2019-01-22,75.00,74.27,75.67,74.03,42588.58,1.96,31844.00
2019-01-23,74.26,75.44,75.66,74.01,48847.98,2.25,36708.91
2019-01-24,75.00,75.17,75.86,74.70,37984.18,1.75,28630.50
2019-01-25,75.64,77.44,78.79,75.17,91189.56,4.20,70743.20
2019-01-28,78.10,76.07,78.26,76.02,46288.93,2.13,35587.96
2019-01-29,76.26,76.68,77.39,74.10,52363.13,2.41,39537.42
2019-01-30,74.33,76.20,77.36,73.61,77077.82,3.55,58343.02
2019-01-31,76.27,76.12,77.77,76.05,44127.55,2.03,33961.40
2019-02-01,76.67,78.40,79.17,76.20,62144.11,2.86,48348.01
2019-02-11,78.99,81.00,81.38,78.98,83433.27,3.84,67070.98
2019-02-12,80.50,81.00,81.60,80.03,49891.21,2.30,40264.78
2019-02-13,80.80,81.70,83.57,80.37,78771.77,3.63,64761.93
2019-02-14,81.50,84.72,88.88,81.35,127233.14,5.86,108487.32
2019-02-15,84.40,82.42,86.00,82.40,105153.13,4.84,88079.94
2019-02-18,83.15,84.46,84.88,82.56,87787.20,4.04,73531.83
2019-02-19,84.66,82.29,84.78,81.80,94257.86,4.34,78208.61
2019-02-20,82.80,83.17,84.50,82.10,60674.42,2.79,50675.09
2019-02-21,82.70,83.33,84.87,82.30,82287.72,3.79,69087.06
2019-02-22,83.00,84.37,85.30,82.11,89600.36,4.12,75218.35
2019-02-25,85.77,91.32,91.66,85.77,154113.02,7.09,138034.70
2019-02-26,90.00,88.50,90.80,87.68,113242.11,5.21,100921.08
2019-02-27,87.70,86.05,89.39,85.30,91037.90,4.19,79525.11
2019-02-28,86.01,87.70,89.18,86.01,72399.18,3.33,63789.64
2019-03-01,91.10,90.03,92.88,89.40,96192.84,4.43,87396.35
2019-03-04,91.50,92.39,95.16,90.73,140369.47,6.46,130610.22
2019-03-05,92.38,92.60,92.98,91.20,86156.92,3.97,79301.22
2019-03-06,93.12,91.20,93.80,89.38,104329.22,4.80,94950.13
2019-03-07,90.85,87.89,90.85,86.68,137071.48,6.31,121080.51
2019-03-08,86.00,84.97,88.30,84.72,110696.63,5.10,95194.48
2019-03-11,84.73,87.92,88.18,84.55,93546.58,4.31,81309.65
2019-03-12,91.60,91.07,93.85,89.21,147634.35,6.80,135203.88
2019-03-13,90.99,88.08,90.99,87.71,75777.21,3.49,67437.78
2019-03-14,87.98,88.95,90.48,87.32,79825.75,3.67,71091.37
2019-03-15,90.01,89.83,91.40,88.97,78215.43,3.60,70705.46
2019-03-18,89.89,89.28,90.00,87.90,72757.62,3.35,64606.81
2019-03-19,89.15,88.60,91.88,88.00,68170.28,3.14,61107.71
2019-03-20,88.50,87.17,88.50,85.82,88141.18,4.06,76474.94
2019-03-21,87.00,87.12,88.40,85.95,81359.60,3.75,70734.35
2019-03-22,87.12,86.58,87.12,85.21,60189.92,2.77,51836.01
2019-03-25,87.97,89.00,90.58,87.02,129906.46,5.98,115834.91
2019-03-26,88.02,85.30,88.49,84.90,97197.83,4.47,83636.19
2019-03-27,85.50,83.41,86.54,82.30,94921.22,4.37,79559.09
2019-03-28,83.34,83.20,84.36,82.10,58571.93,2.70,48789.77
2019-03-29,83.42,85.00,85.00,82.65,71241.26,3.28,59885.53
2019-04-01,85.16,86.35,86.96,85.00,92390.90,4.25,79415.75
2019-04-02,86.35,84.98,86.43,84.33,102413.27,4.71,86996.13
2019-04-03,84.80,84.48,85.20,83.88,71840.38,3.31,60581.92
2019-04-04,84.63,84.17,85.16,84.00,66796.09,3.07,56451.79
2019-04-08,84.71,82.29,84.90,81.10,113769.79,5.24,94106.07
2019-04-09,84.76,83.91,85.25,82.90,119422.66,5.50,100359.99
2019-04-10,83.81,82.24,83.81,81.70,108408.37,4.99,89027.78
2019-04-11,82.25,80.72,82.60,80.58,89537.65,4.12,72846.93
2019-04-12,80.92,81.98,82.61,80.91,59356.73,2.73,48602.85
2019-04-15,82.80,80.97,83.01,80.95,59950.60,2.76,49105.31
2019-04-16,80.50,82.27,82.27,80.37,57187.22,2.63,46485.20
2019-04-17,83.50,86.11,86.28,83.50,205004.78,9.44,175251.50
2019-04-18,86.12,84.65,86.30,84.42,70617.81,3.25,60148.76
2019-04-19,84.52,83.20,84.99,82.90,62967.75,2.90,52487.44
2019-04-22,83.21,81.23,83.60,81.03,66492.29,3.06,54340.23
2019-04-23,80.50,78.17,80.65,75.01,115259.36,5.31,89890.19
2019-04-24,78.18,79.78,79.86,77.40,51343.74,2.36,40438.05
2019-04-25,78.59,79.10,80.86,78.10,52973.14,2.44,42249.73
2019-04-26,79.00,79.35,80.35,78.98,34918.01,1.61,27826.17
2019-04-29,80.99,79.78,81.37,79.15,47882.77,2.20,38374.93
2019-04-30,79.80,79.76,80.58,79.15,31090.77,1.43,24828.04
2019-05-06,76.87,75.70,77.66,75.06,65431.06,3.01,49935.41
2019-05-07,76.00,75.85,77.42,75.62,37119.40,1.71,28355.29
2019-05-08,74.90,74.61,76.17,73.70,34995.81,1.61,26161.40
2019-05-09,74.00,72.70,75.09,72.63,48134.23,2.22,35350.49
2019-05-10,73.48,74.10,74.49,70.72,54074.24,2.49,39699.56
2019-05-13,73.05,71.59,73.26,71.26,46327.21,2.13,33409.40
2019-05-14,71.92,72.16,73.20,71.91,43329.93,1.99,31381.55
2019-05-15,72.50,74.98,75.15,72.50,66195.34,3.05,49157.81
2019-05-16,74.80,74.33,74.84,73.90,37371.56,1.72,27762.24
2019-05-17,74.71,72.25,74.71,71.92,36003.07,1.66,26354.96
2019-05-20,71.37,69.69,72.08,67.89,45237.47,2.08,31522.69
2019-05-21,70.22,70.15,71.18,69.88,31949.38,1.47,22510.20
2019-05-22,70.72,69.37,70.92,69.25,27823.87,1.28,19476.94
2019-05-23,68.80,67.48,69.25,67.30,44016.86,2.03,29834.74
2019-05-24,67.82,67.85,68.20,66.99,29311.12,1.35,19862.55
2019-05-27,67.99,69.20,69.64,67.68,43690.21,2.01,30043.22
2019-05-28,69.20,71.88,71.88,68.80,53181.29,2.45,37255.60
2019-05-29,70.21,70.57,71.29,70.05,32951.13,1.52,23275.71
2019-05-30,70.49,69.81,70.49,68.90,28726.44,1.32,19999.40
2019-05-31,70.30,69.44,70.47,69.36,25166.79,1.16,17568.53
2019-06-03,68.60,68.16,69.67,68.00,32528.37,1.50,22350.31
2019-06-04,68.40,66.87,68.40,66.80,31666.78,1.46,21313.16
2019-06-05,67.37,69.07,69.35,67.36,50093.14,2.31,34350.32
2019-06-06,68.81,66.94,68.89,66.66,37484.86,1.73,25283.91
2019-06-10,67.85,67.60,70.27,66.91,88452.44,4.07,60813.07
2019-06-11,64.02,68.19,68.94,64.00,241071.11,2.01,159811.38
2019-06-12,67.27,68.65,69.50,67.27,153508.06,1.28,105159.92
2019-06-13,68.60,71.01,72.26,67.90,215487.52,1.80,151783.69
2019-06-14,71.07,72.18,74.18,70.80,204332.97,1.71,148546.88
2019-06-17,72.25,71.96,73.83,71.10,120704.89,1.01,87617.97
2019-06-18,71.90,71.05,72.38,70.40,81801.08,0.68,58289.50
2019-06-19,72.98,69.68,73.24,69.12,142814.97,1.19,100554.73
2019-06-20,69.68,69.06,70.24,68.25,128161.10,1.07,88838.94
2019-06-21,71.00,69.09,71.00,68.85,118185.86,0.99,82198.71
2019-06-24,69.09,68.86,69.13,67.91,66058.50,0.55,45262.61
2019-06-25,68.84,68.83,69.20,67.81,76387.90,0.64,52472.63
2019-06-26,68.44,69.98,70.56,68.29,94483.65,0.79,65927.65
2019-06-27,69.82,69.93,70.71,69.45,109489.02,0.91,76694.65
2019-06-28,68.90,68.88,69.43,68.00,57212.15,0.48,39326.18
2019-07-01,70.00,70.32,71.00,69.31,130772.30,1.09,91884.04
2019-07-02,70.28,71.04,72.38,69.96,162519.96,1.36,115916.19
2019-07-03,70.51,71.80,73.01,70.28,221001.68,1.85,159062.13
2019-07-04,71.99,71.05,72.28,70.55,80844.14,0.68,57539.43
2019-07-05,71.10,71.08,71.50,70.02,88937.49,0.74,63120.72
2019-07-08,70.53,68.86,70.53,67.89,83043.30,0.69,57295.61
2019-07-09,68.88,70.86,70.89,68.50,96027.29,0.80,67161.95
2019-07-10,71.10,72.25,73.47,71.00,159315.12,1.33,115296.97
2019-07-11,73.50,72.42,73.52,71.90,70672.79,0.59,51369.95
2019-07-12,72.79,73.88,74.23,72.51,94172.05,0.79,69412.48
2019-07-15,74.51,73.66,74.58,73.00,112714.92,0.94,83109.30
2019-07-16,73.41,72.82,73.66,71.31,96070.41,0.80,69625.67
2019-07-17,72.45,72.99,73.84,72.28,43172.37,0.36,31555.02
2019-07-18,72.46,71.50,72.80,71.33,45170.44,0.38,32453.05
2019-07-19,71.71,72.50,72.95,71.57,57358.54,0.48,41549.20
2019-07-22,72.50,73.08,73.60,71.51,87657.02,0.73,63795.80
2019-07-23,73.40,75.87,76.95,72.62,164707.05,1.38,124366.70
2019-07-24,76.20,75.68,76.93,75.40,119685.48,1.00,91158.19
2019-07-25,75.70,75.81,76.75,75.30,118401.07,0.99,90026.50
2019-07-26,75.36,76.66,77.77,75.36,115263.51,0.96,88761.17
2019-07-29,76.52,76.68,77.40,76.01,70375.96,0.59,53923.15
2019-07-30,76.90,77.76,78.49,76.14,96458.86,0.81,74844.74
2019-07-31,77.60,76.00,77.60,76.00,66221.24,0.55,50736.00
2019-08-01,75.90,75.80,76.93,75.28,67503.26,0.56,51283.68
2019-08-02,73.99,75.28,75.60,73.75,71660.10,0.60,53701.26
2019-08-05,74.70,73.00,75.20,72.88,89916.67,0.75,66430.03
2019-08-06,70.80,72.15,72.69,70.51,84938.25,0.71,60680.44
2019-08-07,72.50,73.33,74.55,72.44,86048.99,0.72,63460.72
2019-08-08,74.00,73.08,74.18,72.80,38743.96,0.32,28389.67
2019-08-09,73.97,71.93,73.97,71.51,47326.89,0.40,34275.71
2019-08-12,71.81,73.37,73.40,71.53,42536.10,0.36,30904.75
2019-08-13,72.82,73.47,74.29,72.58,53094.90,0.44,39041.35
2019-08-14,74.00,73.50,75.09,73.50,63248.64,0.53,46966.20
2019-08-15,71.95,74.17,74.20,71.71,46222.34,0.39,33867.48
2019-08-16,74.00,73.22,74.20,73.03,69540.25,0.58,51035.41
2019-08-19,73.70,76.20,76.20,73.22,105122.85,0.88,78808.83
2019-08-20,76.18,75.43,76.35,75.16,68190.64,0.57,51622.71
2019-08-21,75.22,75.80,76.95,75.22,65330.92,0.55,49706.34
2019-08-22,76.00,75.60,76.00,75.00,49174.99,0.41,37140.62
2019-08-23,75.59,73.90,75.59,71.92,165651.81,1.38,121705.74
2019-08-26,72.89,72.77,73.73,72.50,91278.93,0.76,66707.16
2019-08-27,73.36,73.30,74.53,73.11,96052.21,0.80,70848.56
2019-08-28,74.17,72.52,74.27,72.36,86400.82,0.72,63070.77
2019-08-29,72.51,71.08,72.53,71.03,100760.80,0.84,71906.88
2019-08-30,71.46,72.27,72.88,70.56,118967.19,0.99,85350.25
2019-09-02,72.19,72.96,73.14,71.89,98066.82,0.82,71194.26
2019-09-03,72.71,71.20,72.90,70.84,130194.63,1.09,92881.60
2019-09-04,70.88,71.18,71.38,69.90,117106.54,0.98,82507.41
2019-09-05,71.21,71.30,72.39,71.21,123015.92,1.03,88267.12
2019-09-06,71.45,71.86,72.30,71.45,82921.98,0.69,59578.22
2019-09-09,72.51,77.00,77.00,72.06,258029.48,2.16,192996.97
2019-09-10,77.33,77.22,77.75,76.45,188278.78,1.57,145396.66
2019-09-11,77.90,77.77,81.08,77.36,212306.12,1.77,167721.47
2019-09-12,78.20,78.00,79.70,77.30,154047.90,1.29,120837.95
2019-09-16,78.99,76.70,79.30,76.32,135279.21,1.13,104986.28
2019-09-17,76.58,74.52,76.58,74.21,143175.99,1.20,107522.09
2019-09-18,75.05,74.59,75.46,74.45,100855.97,0.84,75555.99
2019-09-19,74.59,75.38,76.00,74.59,141323.03,1.18,106508.04
2019-09-20,75.52,74.86,76.12,74.60,128027.41,1.06,96242.72
2019-09-23,74.87,72.99,74.88,72.30,123098.84,1.02,89975.41
2019-09-24,73.14,72.73,73.92,72.06,128426.70,1.07,93687.57
2019-09-25,72.60,72.96,73.78,71.85,133953.25,1.11,97564.56
2019-09-26,73.20,71.45,73.35,71.02,130923.62,1.09,94168.27
2019-09-27,71.45,71.46,71.89,71.06,71437.29,0.59,51048.45
2019-09-30,71.80,71.50,72.07,71.16,67607.07,0.56,48421.23
2019-10-08,71.61,70.26,71.98,70.20,87357.10,0.73,61888.34
2019-10-09,70.01,69.10,70.03,68.38,132218.57,1.10,91157.13
2019-10-10,70.07,70.90,71.64,69.76,122851.54,1.02,86999.21
2019-10-11,71.17,71.46,72.14,70.33,94925.62,0.79,67754.44
2019-10-14,71.90,70.85,72.00,70.50,122035.88,1.01,86740.61
2019-10-15,70.85,70.97,72.10,70.66,89350.77,0.74,63673.92
2019-10-16,71.01,69.69,71.33,69.50,81236.90,0.68,56849.83
2019-10-17,69.70,69.30,69.97,68.89,72455.04,0.60,50128.81
2019-10-18,69.60,70.09,70.32,69.36,76282.38,0.63,53302.30
2019-10-21,70.28,69.64,70.28,69.00,50431.68,0.42,35005.56
2019-10-22,70.00,70.72,70.92,70.00,69273.58,0.58,48933.37
2019-10-23,70.70,70.76,71.15,70.05,63176.48,0.53,44716.86
2019-10-24,70.93,71.63,71.95,70.88,90432.48,0.75,64670.44
2019-10-25,71.70,71.02,71.75,70.56,53897.14,0.45,38240.27
2019-10-28,70.05,70.81,70.82,69.68,99662.86,0.83,70021.08
2019-10-29,70.89,69.28,70.89,69.13,98656.52,0.82,68763.54
2019-10-30,69.00,69.52,69.72,68.38,75613.67,0.63,52067.67
2019-10-31,69.38,68.71,69.83,68.68,56268.06,0.47,38799.31
2019-11-01,68.52,69.33,69.40,68.42,56134.92,0.47,38730.18
2019-11-04,69.60,69.93,69.99,69.10,82866.01,0.69,57752.49
2019-11-05,70.31,73.48,74.35,69.93,237825.33,1.98,172500.18
2019-11-06,76.27,75.90,78.88,75.35,441481.50,3.67,340472.54
2019-11-07,75.30,75.30,76.91,74.13,216633.34,1.80,163255.19
2019-11-08,75.90,75.62,77.20,75.00,190358.38,1.58,145171.71
2019-11-11,74.78,73.70,75.40,73.70,99913.43,0.83,74319.37
2019-11-12,74.00,74.45,75.30,73.55,90842.73,0.76,67617.91
2019-11-13,74.80,73.94,74.89,73.79,67352.41,0.56,50032.17
2019-11-14,74.40,74.10,74.85,73.81,67258.75,0.56,50014.68
2019-11-15,74.29,72.60,74.29,71.60,107220.51,0.89,77799.39
2019-11-18,72.88,72.87,73.19,72.15,44955.07,0.37,32704.01
2019-11-19,73.28,76.94,76.97,72.88,186313.50,1.55,140882.23
2019-11-20,76.83,76.30,78.10,76.20,112468.09,0.94,86689.03
2019-11-21,76.70,77.15,78.10,76.30,124424.67,1.03,96284.93
2019-11-22,82.00,80.50,84.60,79.46,423471.74,3.52,346988.30
2019-11-25,81.35,83.58,83.65,81.00,280837.68,2.34,232416.88
2019-11-26,82.99,88.00,89.60,81.90,391483.58,3.26,336646.88
2019-11-27,87.45,87.25,88.86,85.97,194442.74,1.62,170129.59
2019-11-28,86.70,87.41,89.60,86.15,145224.64,1.21,127296.14
2019-11-29,87.12,87.41,88.90,85.38,129221.96,1.07,112833.50
2019-12-02,88.20,87.10,88.32,85.80,119017.18,0.99,103743.22
2019-12-03,87.00,86.40,87.25,84.59,156894.40,1.30,134417.73
2019-12-04,86.36,86.70,88.76,85.18,168785.94,1.40,147173.40
2019-12-05,87.02,92.00,93.46,86.96,263629.86,2.19,238654.13
2019-12-06,91.70,93.00,93.39,91.10,134377.36,1.12,124118.08
2019-12-09,93.50,92.89,93.50,90.90,147499.03,1.23,135606.82
2019-12-10,92.00,93.35,94.44,91.30,126949.10,1.06,118045.60
2019-12-11,93.35,91.49,94.19,90.50,133255.22,1.11,122839.58
2019-12-12,91.46,89.70,92.90,89.22,148786.93,1.24,134824.37
2019-12-13,91.53,93.00,93.40,90.32,182898.16,1.52,168567.29
2019-12-16,92.54,92.30,92.87,91.28,182178.80,1.51,167722.54
2019-12-17,94.80,95.39,97.19,94.44,277393.58,2.31,265162.44
2019-12-18,94.46,93.19,94.50,92.17,186405.37,1.55,173880.37
2019-12-19,93.50,93.25,93.58,91.52,108433.49,0.90,100363.12
2019-12-20,93.24,92.78,94.88,92.71,103579.47,0.86,96870.38
2019-12-23,92.00,92.90,95.39,91.56,141429.00,1.18,132721.14
2019-12-24,93.20,99.50,100.09,93.20,297043.90,2.47,289959.08
