group,arm,start,cagr_pct,cagr_delta_pp,mdd_pct,mdd_delta_pp
full,C030R45,2009-11-01,31.966204669426034,-5.875162585660698,49.23557546394418,-7.132348421662382
full,C030R45,2011-11-01,36.255122302542844,-1.629261117565406,49.04063358507976,-3.5957037277095982
full,C030R50,2009-11-01,34.4341676836313,-3.4071995714554326,47.21128472425957,-9.156639161346991
full,C030R50,2011-11-01,39.19227571153012,1.307892291421875,47.406780808490545,-5.229556504298816
full,C050R30,2009-11-01,39.48338772741427,1.6420204723275322,49.631983123772585,-6.73594076183398
full,C050R30,2011-11-01,42.94858050718582,5.064197087077571,48.67681429772743,-3.9595230150619276
full,C050R35,2009-11-01,41.44033290249241,3.598965647405672,48.09821264126295,-8.269711244343615
full,C050R35,2011-11-01,37.388288819856456,-0.4960946002517952,48.67681429772743,-3.9595230150619276
full,C050R40,2009-11-01,33.78019820984961,-4.061169045237123,50.028548015096405,-6.339375870510155
full,C050R40,2011-11-01,37.388288819856456,-0.4960946002517952,48.67681429772743,-3.9595230150619276
full,C050R45,2009-11-01,33.82720077829373,-4.014166476793002,50.028548015096405,-6.339375870510155
full,C050R45,2011-11-01,36.29475496416155,-1.589628455946701,48.67681429772743,-3.9595230150619276
full,C050R50,2009-11-01,34.0152558903777,-3.8261113647090284,50.028548015096405,-6.339375870510155
full,C050R50,2011-11-01,35.052991972823186,-2.8313914472850588,49.648856537777654,-2.9874807750117083
full,C080R30,2009-11-01,39.524889464837166,1.683522209750432,54.869693880237655,-1.4982300053689057
full,C080R30,2011-11-01,46.90824922519803,9.02386580508978,48.32307517203244,-4.313262140756924
full,C080R35,2009-11-01,34.17082092144312,-3.6705463336436095,54.8932885700207,-1.4746353155858594
full,C080R35,2011-11-01,45.71865572898874,7.834272308880497,48.32307517203244,-4.313262140756924
full,C080R40,2009-11-01,32.38967886027564,-5.451688394811094,53.61261030268453,-2.7553135829220365
full,C080R40,2011-11-01,45.71865572898874,7.834272308880497,48.32307517203244,-4.313262140756924
full,C080R45,2009-11-01,33.59461467303326,-4.24675258205347,53.61261030268453,-2.7553135829220365
full,C080R45,2011-11-01,45.62355670022087,7.739173280112621,48.32307517203244,-4.313262140756924
full,C080R50,2009-11-01,31.268354049385838,-6.573013205700895,53.61261030268453,-2.7553135829220365
full,C080R50,2011-11-01,45.24277409926061,7.35839067915236,48.32307517203244,-4.313262140756924
full,C100R35,2009-11-01,40.355006924518946,2.5136396694322105,56.096989244767784,-0.2709346408387825
full,C100R35,2011-11-01,38.12393099653675,0.23954757642850044,52.63633731278936,0.0
full,C100R40,2009-11-01,40.90766438682174,3.0662971317350074,51.60471177655431,-4.763212109052251
full,C100R40,2011-11-01,38.12393099653675,0.23954757642850044,52.63633731278936,0.0
full,C100R45,2009-11-01,40.15543995731399,2.3140727022272545,51.60471177655431,-4.763212109052251
full,C100R45,2011-11-01,40.24663234656809,2.3622489264598423,52.63633731278936,0.0
full,C100R50,2009-11-01,39.4528688947912,1.6115016397044712,51.60471177655431,-4.763212109052251
full,C100R50,2011-11-01,38.77467544025532,0.8902920201470765,52.63633731278936,0.0
full,PE14,2009-11-01,31.108521489447337,-6.732845765639395,60.41573752497696,4.047813639370402
full,PE14,2011-11-01,38.511686498186705,0.6273030780784561,57.66229527311752,5.0259579603281646
full,PE16,2009-11-01,38.91144312743151,1.0700758723447779,56.065995864959504,-0.3019280206470576
full,PE16,2011-11-01,45.910545919435066,8.026162499326816,52.63633731278936,0.0
full,PE18,2009-11-01,36.41034368337668,-1.431023571710055,65.41706649805553,9.049142612448968
full,PE18,2011-11-01,41.62122187836002,3.7368384582517677,67.2350293418652,14.598692029075844
full,PE20,2009-11-01,36.41034368337668,-1.431023571710055,65.41706649805553,9.049142612448968
full,PE20,2011-11-01,41.62122187836002,3.7368384582517677,67.2350293418652,14.598692029075844
full,PEQ70,2009-11-01,23.708790281711135,-14.132576973375599,53.81270062977388,-2.5552232558326837
full,PEQ70,2011-11-01,25.42084358534804,-12.463539834760207,52.191720161865796,-0.44461715092356524
full,PEQ80,2009-11-01,27.623783578700433,-10.2175836763863,56.02981066309769,-0.33811322250887343
full,PEQ80,2011-11-01,31.519405578268245,-6.364977841840003,52.63633731278936,0.0
full,PEQ90,2009-11-01,32.364482140834916,-5.476885114251817,56.02981066309769,-0.33811322250887343
full,PEQ90,2011-11-01,34.175648042759256,-3.708735377348993,52.63633731278936,0.0
full,MA60X120,2009-11-01,28.434799878254612,-9.40656737683212,53.81270062977388,-2.5552232558326837
full,MA60X120,2011-11-01,35.046929395674084,-2.8374540244341606,53.929450631246546,1.2931133184571841
full,MA60X140,2009-11-01,39.29718703098586,1.4558197758991254,55.120676818972704,-1.2472470666338609
full,MA60X140,2011-11-01,40.32284058297711,2.4384571628688567,57.66229527311752,5.0259579603281646
full,MA60X160,2009-11-01,34.951591993592814,-2.889775261493921,56.02981066309769,-0.33811322250887343
full,MA60X160,2011-11-01,45.910545919435066,8.026162499326816,52.63633731278936,0.0
full,PART120,2009-11-01,32.89516617393433,-4.9462010811524015,60.3555259693735,3.987602083766939
full,PART120,2011-11-01,38.49820959588619,0.6138261757779429,58.89393170569408,6.2575943929047195
full,PART140,2009-11-01,32.0457594472755,-5.795607807811232,66.21618950493166,9.848265619325103
full,PART140,2011-11-01,35.311732958503804,-2.572650461604442,63.58999366892425,10.95365635613489
full,PART160,2009-11-01,35.95808567093262,-1.8832815841541173,64.57667021493572,8.208746329329152
full,PART160,2011-11-01,32.69199610547797,-5.192387314630276,68.65485851855215,16.01852120576279
full,TREND06,2009-11-01,33.38021578405965,-4.4611514710270805,55.487033794683136,-0.8808900909234252
full,TREND06,2011-11-01,37.15513653004958,-0.7292468900586657,54.00226395194775,1.365926639158388
full,TREND10,2009-11-01,35.8692784351057,-1.9720888199810327,55.63423524042834,-0.733688645178221
full,TREND10,2011-11-01,37.88438342010825,0.0,52.63633731278936,0.0
full,TREND12,2009-11-01,35.8692784351057,-1.9720888199810327,55.63423524042834,-0.733688645178221
full,TREND12,2011-11-01,37.88438342010825,0.0,52.63633731278936,0.0
full,CONFIRM2,2009-11-01,32.77167956695004,-5.069687688136693,57.12990695737058,0.7619830717640164
full,CONFIRM2,2011-11-01,38.12393099653675,0.23954757642850044,52.63633731278936,0.0
full,CONFIRM3,2009-11-01,32.36940230707823,-5.471964948008501,56.72079798420757,0.35287409860100816
full,CONFIRM3,2011-11-01,38.12393099653675,0.23954757642850044,52.63633731278936,0.0
full,C070R30,2009-11-01,34.8459727972112,-2.995394457875533,52.711392383857124,-3.656531501749438
full,C070R30,2011-11-01,44.66282849362875,6.7784450735205,47.15720592151237,-5.479131391276992
full,C070R35,2009-11-01,41.199232400182304,3.357865145095573,48.23006322138059,-8.137860664225972
full,C070R35,2011-11-01,45.01056801330077,7.126184593192519,47.15720592151237,-5.479131391276992
full,C070R40,2009-11-01,41.12606608632434,3.284698831237609,46.31503592488393,-10.052887960722634
full,C070R40,2011-11-01,45.01056801330077,7.126184593192519,47.15720592151237,-5.479131391276992
full,C070R45,2009-11-01,40.8719329253896,3.030565670302865,46.31503592488393,-10.052887960722634
full,C070R45,2011-11-01,45.66853416691541,7.784150746807161,47.15720592151237,-5.479131391276992
full,C090R30,2009-11-01,34.68314307808345,-3.158224177003288,57.3793460119642,1.0114221263576417
full,C090R30,2011-11-01,42.04937533547404,4.16499191536579,55.95958575728028,3.3232484444909227
full,C090R35,2009-11-01,37.387083252031815,-0.4542840030549167,56.64763164534974,0.2797077597431752
full,C090R35,2011-11-01,40.89103081154346,3.006647391435213,55.95958575728028,3.3232484444909227
full,C090R40,2009-11-01,38.19943824910992,0.3580709940231852,57.28142765780135,0.9135037721947903
full,C090R40,2011-11-01,40.89103081154346,3.006647391435213,55.95958575728028,3.3232484444909227
full,C090R45,2009-11-01,33.304794392583915,-4.536572862502819,57.28142765780135,0.9135037721947903
full,C090R45,2011-11-01,37.15449195146052,-0.7298914686477254,55.95958575728028,3.3232484444909227
A,BASE,2009-11-01,37.899951745428815,0.0,61.85600076473219,0.0
A,BASE,2011-11-01,45.10518845789506,0.0,55.9468001217861,0.0
A,OFF,2009-11-01,32.75537844412795,-5.14457330130087,73.04350380336501,11.18750303863283
A,OFF,2011-11-01,47.09991309621133,1.9947246383162698,66.17168334838632,10.224883226600223
A,FIX100,2009-11-01,20.007302087361012,-17.892649658067803,51.97173005993297,-9.884270704799214
A,FIX100,2011-11-01,27.160582902866604,-17.94460555502846,50.94401417493941,-5.002785946846688
A,C000R30,2009-11-01,36.52597771288644,-1.37397403254238,48.80398066673551,-13.052020097996675
A,C000R30,2011-11-01,42.432004674231784,-2.67318378366328,48.7858212023485,-7.1609789194376
A,C000R35,2009-11-01,36.52597771288644,-1.37397403254238,48.80398066673551,-13.052020097996675
A,C000R35,2011-11-01,42.432004674231784,-2.67318378366328,48.7858212023485,-7.1609789194376
A,C000R40,2009-11-01,36.577361899191764,-1.3225898462370544,48.7858212023485,-13.070179562383688
A,C000R40,2011-11-01,42.432004674231784,-2.67318378366328,48.7858212023485,-7.1609789194376
A,C000R45,2009-11-01,34.475386718025035,-3.424565027403781,48.7858212023485,-13.070179562383688
A,C000R45,2011-11-01,39.9473475409293,-5.157840916965761,48.7858212023485,-7.1609789194376
A,C000R50,2009-11-01,33.798322355063725,-4.101629390365091,48.7858212023485,-13.070179562383688
A,C000R50,2011-11-01,39.14812700383732,-5.957061454057744,48.7858212023485,-7.1609789194376
A,C030R30,2009-11-01,41.53532068462597,3.635368939197159,49.03970590112843,-12.816294863603762
A,C030R30,2011-11-01,47.79969588067659,2.6945074227815224,49.074878764056905,-6.871921357729194
A,C030R35,2009-11-01,42.17697428514118,4.277022539712361,49.07142268284627,-12.784578081885922
A,C030R35,2011-11-01,49.09802361782549,3.99283515993043,49.10206159542475,-6.844738526361349
A,C030R40,2009-11-01,41.53332849107745,3.633376745648631,49.09582728957487,-12.760173475157321
A,C030R40,2011-11-01,48.200764276326225,3.095575818431162,49.1176766671421,-6.829123454644003
A,C030R45,2009-11-01,40.968323171182774,3.0683714257539574,48.72171234370175,-13.134288421030437
A,C030R45,2011-11-01,48.21869457578851,3.1135061178934498,48.72977530849071,-7.217024813295392
A,C030R50,2009-11-01,35.71095551989316,-2.1889962255356554,47.91410697763251,-13.94189378709968
A,C030R50,2011-11-01,45.1986032140351,0.09341475614004224,45.978181827292666,-9.968618294493437
A,C050R30,2009-11-01,38.193240029151475,0.29328828372265914,50.83893870520817,-11.017062059524019
A,C050R30,2011-11-01,47.84081412491137,2.735625667016306,49.56121995139115,-6.385580170394944
A,C050R35,2009-11-01,41.34268536299817,3.442733617569349,51.10245065005281,-10.753550114679378
A,C050R35,2011-11-01,46.15028259581175,1.0450941379166911,48.99164677482762,-6.955153346958475
A,C050R40,2009-11-01,39.38591495456583,1.485963209137009,49.85999931008374,-11.996001454648454
A,C050R40,2011-11-01,46.09458703213522,0.9893985742401634,48.98793722895799,-6.95886289282811
A,C050R45,2009-11-01,39.32214002887267,1.4221882834438482,50.72317201628653,-11.132828748445656
A,C050R45,2011-11-01,48.04257506350855,2.93738660561349,48.98793722895799,-6.95886289282811
A,C050R50,2009-11-01,34.87453936784195,-3.025412377586867,49.85999931008374,-11.996001454648454
A,C050R50,2011-11-01,43.9558268904944,-1.149361567400664,48.98793722895799,-6.95886289282811
A,C080R30,2009-11-01,41.00885532704006,3.1089035816112442,57.07150014625555,-4.784500618476639
A,C080R30,2011-11-01,45.19013687844389,0.0849484205488249,55.61943799812348,-0.3273621236626223
A,C080R35,2009-11-01,39.886898773520315,1.9869470280915014,56.407601315389044,-5.448399449343144
A,C080R35,2011-11-01,45.35000274388845,0.24481428599338884,56.5217100797011,0.5749099579150041
A,C080R40,2009-11-01,39.36163988871269,1.461688143283868,56.552487265761734,-5.303513498970458
A,C080R40,2011-11-01,47.40139042381164,2.2962019659165778,55.871270085908954,-0.07553003587714713
A,C080R45,2009-11-01,36.479708245418884,-1.4202435000099323,54.48754631071873,-7.368454454013462
A,C080R45,2011-11-01,43.79583735633976,-1.3093511015553005,54.48379865049091,-1.4630014712951889
A,C080R50,2009-11-01,35.4577893786975,-2.4421623667313153,54.48762132620916,-7.368379438523032
A,C080R50,2011-11-01,43.58047075014084,-1.5247177077542196,54.50935735733184,-1.4374427644542664
A,C100R35,2009-11-01,37.73541892023682,-0.16453282519199863,61.85600076473219,0.0
A,C100R35,2011-11-01,45.95324234679954,0.8480538889044764,55.9468001217861,0.0
A,C100R40,2009-11-01,36.975860482889104,-0.9240912625397169,57.00859224581403,-4.8474085189181615
A,C100R40,2011-11-01,45.95324234679954,0.8480538889044764,55.9468001217861,0.0
A,C100R45,2009-11-01,36.59916829205492,-1.3007834533738993,57.00859224581403,-4.8474085189181615
A,C100R45,2011-11-01,43.64341676669128,-1.4617716912037837,55.9468001217861,0.0
A,C100R50,2009-11-01,35.16827763850863,-2.73167410692019,57.00859224581403,-4.8474085189181615
A,C100R50,2011-11-01,42.351116956992655,-2.754071500902411,55.9468001217861,0.0
A,PE14,2009-11-01,34.3678363894585,-3.532115355970311,56.525813117201565,-5.330187647530627
A,PE14,2011-11-01,40.850053502995266,-4.255134954899797,56.32223758856172,0.37543746677561884
A,PE16,2009-11-01,34.70287344410967,-3.197078301319145,70.60065760930502,8.744656844572829
A,PE16,2011-11-01,44.14867943004115,-0.9565090278539135,55.9468001217861,0.0
A,PE18,2009-11-01,32.75537844412795,-5.14457330130087,73.04350380336501,11.18750303863283
A,PE18,2011-11-01,47.09991309621133,1.9947246383162698,66.17168334838632,10.224883226600223
A,PE20,2009-11-01,32.75537844412795,-5.14457330130087,73.04350380336501,11.18750303863283
A,PE20,2011-11-01,47.09991309621133,1.9947246383162698,66.17168334838632,10.224883226600223
A,PEQ70,2009-11-01,26.064683496335572,-11.835268249093245,73.04350380336501,11.18750303863283
A,PEQ70,2011-11-01,33.823304292156074,-11.281884165738987,55.69197416796992,-0.25482595381618456
A,PEQ80,2009-11-01,23.74970626254722,-14.150245482881596,73.04350380336501,11.18750303863283
A,PEQ80,2011-11-01,29.686894089671533,-15.418294368223528,55.9468001217861,0.0
A,PEQ90,2009-11-01,32.33423692331303,-5.565714822115786,73.04350380336501,11.18750303863283
A,PEQ90,2011-11-01,42.30728851163423,-2.797899946260829,56.13946343909524,0.19266331730913855
A,MA60X120,2009-11-01,32.4772370727741,-5.422714672654716,73.04350380336501,11.18750303863283
A,MA60X120,2011-11-01,35.57582669939352,-9.529361758501542,49.498370609600705,-6.448429512185394
A,MA60X140,2009-11-01,33.976085423930314,-3.9238663214985037,73.04350380336501,11.18750303863283
A,MA60X140,2011-11-01,42.51109501124222,-2.5940934466528454,56.40799778240093,0.4611976606148316
A,MA60X160,2009-11-01,34.7930603709711,-3.106891374457721,73.04350380336501,11.18750303863283
A,MA60X160,2011-11-01,44.14867943004115,-0.9565090278539135,55.9468001217861,0.0
A,PART120,2009-11-01,36.096747666695904,-1.8032040787329118,63.23829267474067,1.3822919100084818
A,PART120,2011-11-01,42.7960088552372,-2.3091796026578626,58.5972898116035,2.6504896898174035
A,PART140,2009-11-01,35.94398298182841,-1.955968763600402,65.60952149037165,3.7535207256394587
A,PART140,2011-11-01,42.65118603714142,-2.4540024207536426,59.93016801920279,3.9833678974166897
A,PART160,2009-11-01,34.51958823136765,-3.3803635140611688,69.9327234632799,8.076722698547712
A,PART160,2011-11-01,43.143382925362175,-1.9618055325328898,63.157848139910676,7.211048018124577
A,TREND06,2009-11-01,37.934292800293655,0.03434105486483929,57.58856778614208,-4.267432978590113
A,TREND06,2011-11-01,45.6985581484189,0.5933696905238373,54.299315603433385,-1.6474845183527154
A,TREND10,2009-11-01,35.278200913819035,-2.6217508316097815,56.13355990183664,-5.72244086289555
A,TREND10,2011-11-01,45.10518845789506,0.0,55.9468001217861,0.0
A,TREND12,2009-11-01,35.278200913819035,-2.6217508316097815,56.13355990183664,-5.72244086289555
A,TREND12,2011-11-01,45.10518845789506,0.0,55.9468001217861,0.0
A,CONFIRM2,2009-11-01,38.168474801811044,0.2685230563822305,57.58856778614208,-4.267432978590113
A,CONFIRM2,2011-11-01,45.95324234679954,0.8480538889044764,55.9468001217861,0.0
A,CONFIRM3,2009-11-01,36.968524618501284,-0.9314271269275309,56.13355990183664,-5.72244086289555
A,CONFIRM3,2011-11-01,45.95324234679954,0.8480538889044764,55.9468001217861,0.0
A,C070R30,2009-11-01,40.56385703909042,2.663905293661606,56.65590927793902,-5.200091486793168
A,C070R30,2011-11-01,48.37360432701938,3.2684158691243193,56.657986166797315,0.711186045011214
A,C070R35,2009-11-01,41.445372464621165,3.5454207191923492,56.711386026972974,-5.144614737759213
A,C070R35,2011-11-01,44.62030574491931,-0.4848827129757538,55.96887639939487,0.02207627760877351
A,C070R40,2009-11-01,37.86887262563559,-0.031079119793231413,55.307094300765634,-6.548906463966553
A,C070R40,2011-11-01,46.019490689085615,0.9143022311905558,55.95011570300876,0.0033155812226626225
A,C070R45,2009-11-01,39.08757620580923,1.1876244603804098,53.58183367436601,-8.27416709036618
A,C070R45,2011-11-01,46.61755163561423,1.512363177719167,53.60203949070193,-2.344760631084175
A,C090R30,2009-11-01,40.46325146032541,2.563299714896594,58.060696597907736,-3.7953041668244536
A,C090R30,2011-11-01,47.89411987010783,2.7889314122127695,55.73642654955335,-0.2103735722327471
A,C090R35,2009-11-01,40.23412706072194,2.334175315293119,58.197178741982626,-3.658822022749564
A,C090R35,2011-11-01,46.82869441019031,1.7235059522952456,56.285526618688976,0.3387264969028747
A,C090R40,2009-11-01,39.51268575585816,1.6127340104293397,56.43861419076948,-5.4173865739627125
A,C090R40,2011-11-01,46.200000591715565,1.0948121338204997,56.28356999248552,0.336769870699416
A,C090R45,2009-11-01,39.11622379698354,1.2162720515547232,56.4319580315598,-5.424042733172385
A,C090R45,2011-11-01,45.02821834072663,-0.07697011716842894,55.92434836766016,-0.02245175412594058
U1,BASE,2009-11-01,37.899951745428815,0.0,61.85600076473219,0.0
U1,BASE,2011-11-01,45.10518845789506,0.0,55.9468001217861,0.0
U1,OFF,2009-11-01,32.75537844412795,-5.14457330130087,73.04350380336501,11.18750303863283
U1,OFF,2011-11-01,47.09991309621133,1.9947246383162698,66.17168334838632,10.224883226600223
U1,C030R30,2009-11-01,41.53532068462597,3.635368939197159,49.03970590112843,-12.816294863603762
U1,C030R30,2011-11-01,47.79969588067659,2.6945074227815224,49.074878764056905,-6.871921357729194
U1,C030R35,2009-11-01,42.17697428514118,4.277022539712361,49.07142268284627,-12.784578081885922
U1,C030R35,2011-11-01,49.09802361782549,3.99283515993043,49.10206159542475,-6.844738526361349
U1,C030R40,2009-11-01,41.53332849107745,3.633376745648631,49.09582728957487,-12.760173475157321
U1,C030R40,2011-11-01,48.200764276326225,3.095575818431162,49.1176766671421,-6.829123454644003
U1,C030R45,2009-11-01,40.968323171182774,3.0683714257539574,48.72171234370175,-13.134288421030437
U1,C030R45,2011-11-01,48.21869457578851,3.1135061178934498,48.72977530849071,-7.217024813295392
U1,C030R50,2009-11-01,35.71095551989316,-2.1889962255356554,47.91410697763251,-13.94189378709968
U1,C030R50,2011-11-01,45.1986032140351,0.09341475614004224,45.978181827292666,-9.968618294493437
U1,C050R35,2009-11-01,41.34268536299817,3.442733617569349,51.10245065005281,-10.753550114679378
U1,C050R35,2011-11-01,46.15028259581175,1.0450941379166911,48.99164677482762,-6.955153346958475
U1,C050R40,2009-11-01,39.38591495456583,1.485963209137009,49.85999931008374,-11.996001454648454
U1,C050R40,2011-11-01,46.09458703213522,0.9893985742401634,48.98793722895799,-6.95886289282811
U1,C050R45,2009-11-01,39.32214002887267,1.4221882834438482,50.72317201628653,-11.132828748445656
U1,C050R45,2011-11-01,48.04257506350855,2.93738660561349,48.98793722895799,-6.95886289282811
U1,C050R50,2009-11-01,34.87453936784195,-3.025412377586867,49.85999931008374,-11.996001454648454
U1,C050R50,2011-11-01,43.9558268904944,-1.149361567400664,48.98793722895799,-6.95886289282811
U1,C080R35,2009-11-01,39.886898773520315,1.9869470280915014,56.407601315389044,-5.448399449343144
U1,C080R35,2011-11-01,45.35000274388845,0.24481428599338884,56.5217100797011,0.5749099579150041
U1,C080R40,2009-11-01,39.36163988871269,1.461688143283868,56.552487265761734,-5.303513498970458
U1,C080R40,2011-11-01,47.40139042381164,2.2962019659165778,55.871270085908954,-0.07553003587714713
U1,C080R45,2009-11-01,36.479708245418884,-1.4202435000099323,54.48754631071873,-7.368454454013462
U1,C080R45,2011-11-01,43.79583735633976,-1.3093511015553005,54.48379865049091,-1.4630014712951889
U1,C100R35,2009-11-01,37.73541892023682,-0.16453282519199863,61.85600076473219,0.0
U1,C100R35,2011-11-01,45.95324234679954,0.8480538889044764,55.9468001217861,0.0
U1,C100R40,2009-11-01,36.975860482889104,-0.9240912625397169,57.00859224581403,-4.8474085189181615
U1,C100R40,2011-11-01,45.95324234679954,0.8480538889044764,55.9468001217861,0.0
U1,C100R45,2009-11-01,36.59916829205492,-1.3007834533738993,57.00859224581403,-4.8474085189181615
U1,C100R45,2011-11-01,43.64341676669128,-1.4617716912037837,55.9468001217861,0.0
U1,C100R50,2009-11-01,35.16827763850863,-2.73167410692019,57.00859224581403,-4.8474085189181615
U1,C100R50,2011-11-01,42.351116956992655,-2.754071500902411,55.9468001217861,0.0
U1,PE18,2009-11-01,32.75537844412795,-5.14457330130087,73.04350380336501,11.18750303863283
U1,PE18,2011-11-01,47.09991309621133,1.9947246383162698,66.17168334838632,10.224883226600223
U1,PE20,2009-11-01,32.75537844412795,-5.14457330130087,73.04350380336501,11.18750303863283
U1,PE20,2011-11-01,47.09991309621133,1.9947246383162698,66.17168334838632,10.224883226600223
U1,PEQ70,2009-11-01,26.064683496335572,-11.835268249093245,73.04350380336501,11.18750303863283
U1,PEQ70,2011-11-01,33.823304292156074,-11.281884165738987,55.69197416796992,-0.25482595381618456
U1,MA60X120,2009-11-01,32.4772370727741,-5.422714672654716,73.04350380336501,11.18750303863283
U1,MA60X120,2011-11-01,35.57582669939352,-9.529361758501542,49.498370609600705,-6.448429512185394
U1,MA60X140,2009-11-01,33.976085423930314,-3.9238663214985037,73.04350380336501,11.18750303863283
U1,MA60X140,2011-11-01,42.51109501124222,-2.5940934466528454,56.40799778240093,0.4611976606148316
U1,PART120,2009-11-01,36.096747666695904,-1.8032040787329118,63.23829267474067,1.3822919100084818
U1,PART120,2011-11-01,42.7960088552372,-2.3091796026578626,58.5972898116035,2.6504896898174035
U1,TREND06,2009-11-01,37.934292800293655,0.03434105486483929,57.58856778614208,-4.267432978590113
U1,TREND06,2011-11-01,45.6985581484189,0.5933696905238373,54.299315603433385,-1.6474845183527154
U1,TREND10,2009-11-01,35.278200913819035,-2.6217508316097815,56.13355990183664,-5.72244086289555
U1,TREND10,2011-11-01,45.10518845789506,0.0,55.9468001217861,0.0
U1,TREND12,2009-11-01,35.278200913819035,-2.6217508316097815,56.13355990183664,-5.72244086289555
U1,TREND12,2011-11-01,45.10518845789506,0.0,55.9468001217861,0.0
U1,CONFIRM2,2009-11-01,38.168474801811044,0.2685230563822305,57.58856778614208,-4.267432978590113
U1,CONFIRM2,2011-11-01,45.95324234679954,0.8480538889044764,55.9468001217861,0.0
U1,CONFIRM3,2009-11-01,36.968524618501284,-0.9314271269275309,56.13355990183664,-5.72244086289555
U1,CONFIRM3,2011-11-01,45.95324234679954,0.8480538889044764,55.9468001217861,0.0
U2,BASE,2009-11-01,32.925983395712734,0.0,53.74294465716678,0.0
U2,BASE,2011-11-01,39.711083104264475,0.0,52.746970531463845,0.0
U2,FIX100,2009-11-01,14.497091865730116,-18.428891529982614,52.42892548150172,-1.3140191756650599
U2,FIX100,2011-11-01,18.159847199589297,-21.55123590467518,50.78085921748043,-1.9661113139834097
U3,BASE,2009-11-01,34.75432729932852,0.0,61.85600076473219,0.0
U3,BASE,2011-11-01,41.24137898566636,0.0,55.9468001217861,0.0
U3,C000R30,2009-11-01,33.347299130315065,-1.4070281690134578,48.80398066673551,-13.052020097996675
U3,C000R30,2011-11-01,38.93611224858851,-2.305266737077849,48.7858212023485,-7.1609789194376
U3,C000R35,2009-11-01,33.347299130315065,-1.4070281690134578,48.80398066673551,-13.052020097996675
U3,C000R35,2011-11-01,38.93611224858851,-2.305266737077849,48.7858212023485,-7.1609789194376
U3,C000R40,2009-11-01,33.618635457531475,-1.1356918417970485,48.7858212023485,-13.070179562383688
U3,C000R40,2011-11-01,38.93611224858851,-2.305266737077849,48.7858212023485,-7.1609789194376
U3,C000R45,2009-11-01,31.221040734625593,-3.533286564702931,48.7858212023485,-13.070179562383688
U3,C000R45,2011-11-01,36.110852152159744,-5.13052683350661,48.7858212023485,-7.1609789194376
U3,C000R50,2009-11-01,30.891182141552665,-3.86314515777586,48.7858212023485,-13.070179562383688
U3,C000R50,2011-11-01,35.72269661885876,-5.518682366807592,48.7858212023485,-7.1609789194376
U3,C050R30,2009-11-01,34.560112127302325,-0.19421517202620198,50.83893870520817,-11.017062059524019
U3,C050R30,2011-11-01,44.00883393970227,2.7674549540359195,49.56121995139115,-6.385580170394944
U3,C080R30,2009-11-01,37.66447446647221,2.910147167143684,57.07150014625555,-4.784500618476639
U3,C080R30,2011-11-01,41.491303924855806,0.2499249391894498,55.61943799812348,-0.3273621236626223
U3,C080R50,2009-11-01,32.47960263837362,-2.2747246609549077,54.48762132620916,-7.368379438523032
U3,C080R50,2011-11-01,39.88839530625881,-1.352983679407549,54.50935735733184,-1.4374427644542664
U3,PE14,2009-11-01,31.193766684254665,-3.56056061507386,56.525813117201565,-5.330187647530627
