arm,kind,verdict,reasons,U,U_excellent,U_inferior,full_cagr_delta_pp,full_cagr_level_pct,full_P_delta_pp,full_mdd_delta_pp,full_mdd_level_pct,full_p25_delta_pp,full_p25_level_pct,full_worst5_delta_pp,full_worst5_level_pct,full_roll5dd_delta_pp,full_roll5dd_level_pct,full_exposure_delta_pp,full_exposure_level_pct,A_cagr_delta_pp,A_cagr_level_pct,A_P_delta_pp,A_mdd_delta_pp,A_mdd_level_pct,A_p25_delta_pp,A_p25_level_pct,A_worst5_delta_pp,A_worst5_level_pct,A_roll5dd_delta_pp,A_roll5dd_level_pct,A_exposure_delta_pp,A_exposure_level_pct,U_cagr_delta_pp,U_cagr_level_pct,U_P_delta_pp,U_mdd_delta_pp,U_mdd_level_pct,U_p25_delta_pp,U_p25_level_pct,U_worst5_delta_pp,U_worst5_level_pct,U_roll5dd_delta_pp,U_roll5dd_level_pct,U_exposure_delta_pp,U_exposure_level_pct,anchor2009_cagr_pct,anchor2009_mdd_pct,anchor2011_cagr_pct,anchor2011_mdd_pct
C000R40,hysteresis,不采纳,主读数 -5.25pp < −1pp；闸门：回撤 Δ +4.1pp,U3,False,"[{""metric"": ""滚动5年年化中位"", ""delta"": -3.336147584859317, ""beyond_limit"": true}, {""metric"": ""滚动5年年化P25"", ""delta"": -5.277911186870787, ""beyond_limit"": true}, {""metric"": ""滚动5年Calmar中位"", ""delta"": -0.02424515011934153, ""beyond_limit"": false}, {""metric"": ""滚动5年Sharpe中位"", ""delta"": -0.015003338198445626, ""beyond_limit"": false}, {""metric"": ""年化"", ""delta"": -2.280775559550441, ""beyond_limit"": true}, {""metric"": ""互不重叠5年块中位"", ""delta"": -5.795159897542618, ""beyond_limit"": true}, {""metric"": ""滚动3年年化中位"", ""delta"": -4.054953146431917, ""beyond_limit"": true}, {""metric"": ""逐年最差"", ""delta"": -3.325173349486299, ""beyond_limit"": true}]",0.11781217017460266,48.908893943444056,-0.700240625000001,-3.7301551702732305,51.35750068083742,-4.109516185068851,39.86268120208252,-0.43506653956703056,19.238316078942596,4.061542813036395,51.34963630037852,-10.887490412294,151.22783415772952,-2.6434324835929557,47.23537643348163,-5.245199545000001,-8.649892466632853,47.696939897289184,-5.277911186870787,34.66326700596751,-0.06861587725301987,18.228331150378885,-2.6708822467764017,45.38915555546751,-10.012494610290357,146.8717039163557,-2.280775559550441,43.01354054391353,-5.0345272649999995,-8.649892466632853,47.696939897289184,-5.277911186870787,34.66326700596751,-0.06861587725301987,18.228331150378885,-2.6708822467764017,45.38915555546751,-10.036184727215591,146.87942773636271,37.381925130260264,51.35750068083742,43.38441310403074,51.35750068083742
C030R35,hysteresis,可采纳·回撤通道,ΔMDD -8.6／-7.0pp；回撤段 2011-03~2014-03×2 -12.7、2015-06~2016-06×22 -8.3、2018-07~2019-01×1 +1.1、2020-01~2020-03×3 -0.3,U1,True,"[{""metric"": ""滚动5年回撤中位"", ""delta"": -0.7687061673343709, ""beyond_limit"": false}]",0.042706624862609566,45.02438915883087,-0.8533507100000032,-8.638296656710176,46.03353950098564,-1.2828542594384262,41.043003585712476,2.0257957227296117,26.20559383755683,-2.119753286165771,44.935635458293916,-4.66333071874484,157.41454140053617,3.974876744068989,53.44549070463096,4.443075425000001,-6.987036202627306,49.55657995541146,3.3547663561212304,43.5654162480144,5.210134804948796,23.395501055287728,0.7687061673343709,48.7049564734516,-5.217217285128362,152.14481503319192,3.974876744068989,53.44549070463096,4.443075425000001,-6.987036202627306,49.55657995541146,3.3547663561212304,43.5654162480144,5.210134804948796,23.395501055287728,0.7687061673343709,48.7049564734516,-5.217217285128362,152.14481503319192,37.34077335286739,46.286390955289356,38.470390572052814,47.50019175083933
C050R30,hysteresis,可采纳·回撤通道,ΔMDD -6.6／-6.6pp；回撤段 2011-03~2014-03×2 -10.5、2015-06~2016-06×22 -6.6、2018-07~2019-01×1 +0.7、2020-01~2020-03×3 -0.8,U3,False,"[{""metric"": ""滚动5年回撤中位"", ""delta"": -0.9082963875384376, ""beyond_limit"": false}, {""metric"": ""互不重叠5年块中位"", ""delta"": -0.653802844390472, ""beyond_limit"": false}, {""metric"": ""滚动3年回撤中位"", ""delta"": -4.157420451643362, ""beyond_limit"": true}]",0.03249086945832369,45.432342557975666,-0.9353400999999983,-6.56686730339095,48.63735519602101,-2.111952004841333,41.9548712351006,1.1904379768922835,25.25484389157615,-1.224003146594238,44.05229738057448,-3.214794988576497,159.1925375298279,0.21031496211225686,50.066942305394036,0.17241933499999862,-6.617478001365323,50.91830760202096,0.6089733444050505,40.21707451395608,1.5138803005030455,21.06749702341748,0.9082963875384376,49.517469918525904,-3.3020455951009997,153.64065936276873,0.4824757032006244,45.30307007204043,0.18329983500000313,-6.617478001365323,50.91830760202096,0.6089733444050505,40.21707451395608,1.5138803005030455,21.06749702341748,0.9082963875384376,49.517469918525904,-3.293799729268476,153.63884409533478,39.48338772741427,49.631983123772585,42.94858050718582,48.67681429772743
C100R50,hysteresis,不采纳,主读数 -6.30pp < −1pp,U1,False,"[{""metric"": ""滚动5年年化中位"", ""delta"": -5.781083838614476, ""beyond_limit"": true}, {""metric"": ""滚动5年年化P25"", ""delta"": -4.9061430191310045, ""beyond_limit"": true}, {""metric"": ""滚动5年回撤中位"", ""delta"": -1.403487459399766, ""beyond_limit"": true}, {""metric"": ""滚动5年Calmar中位"", ""delta"": -0.18757433170611998, ""beyond_limit"": true}, {""metric"": ""滚动5年Sharpe中位"", ""delta"": -0.059610107953446734, ""beyond_limit"": true}, {""metric"": ""年化"", ""delta"": -4.623553716328366, ""beyond_limit"": true}, {""metric"": ""Calmar"", ""delta"": -0.06633714948273484, ""beyond_limit"": true}, {""metric"": ""Sharpe"", ""delta"": -0.05201461823909481, ""beyond_limit"": true}, {""metric"": ""互不重叠5年块中位"", ""delta"": -5.6727804584928485, ""beyond_limit"": true}, {""metric"": ""滚动3年年化中位"", ""delta"": -6.044416301523469, ""beyond_limit"": true}, {""metric"": ""滚动3年回撤中位"", ""delta"": -1.0508781669257783, ""beyond_limit"": true}, {""metric"": ""逐年收益中位"", ""delta"": -4.406052531643762, ""beyond_limit"": true}]",0.01801728059614982,45.27443820265206,0.23525163999999765,0.0,54.144374564205286,0.37646519088136987,40.00209880835255,0.5500755183355133,19.129994147319017,-0.25220264786326996,45.56446295862763,-2.159284707260767,159.9984077987043,-4.623553716328366,46.28533448616151,-6.303288219999997,0.0,56.18947041354245,-4.9061430191310045,34.671741634231715,0.0,13.969137768761131,1.403487459399766,50.945907726215964,-0.7202846852242373,157.33137761648658,-4.623553716328366,46.28533448616151,-6.303288219999997,0.0,56.18947041354245,-4.9061430191310045,34.671741634231715,0.0,13.969137768761131,1.403487459399766,50.945907726215964,-0.7202846852242373,157.33137761648658,39.4528688947912,51.60471177655431,38.77467544025532,52.63633731278936
BASE,baseline,可采纳,,A,True,[],0.0,46.54418729488739,0.0,0.0,55.08931054523626,0.0,43.81097133613221,0.0,19.713889215837977,0.0,47.199612971470934,0.0,162.0724664263457,0.0,49.9024216538222,0.0,0.0,56.44254617509117,0.0,40.088684601730115,0.0,16.588893236789616,0.0,48.05895612985876,0.0,158.03937910700685,0.0,49.9024216538222,0.0,0.0,56.44254617509117,0.0,40.088684601730115,0.0,16.588893236789616,0.0,48.05895612985876,0.0,158.03937910700685,37.84136725508673,56.367923885606565,37.88438342010825,52.63633731278936
TREND10,trend,可采纳,,U1,True,[],0.0,46.54418729488739,0.0,0.0,55.55312994447065,0.0,43.81097133613221,0.0,19.713889215837977,0.0,46.754660442675075,0.0,162.0724664263457,0.0,49.9024216538222,0.0,0.0,56.28285030356772,0.0,40.088684601730115,0.0,16.588893236789616,0.0,48.853928988672926,0.0,158.03937910700685,0.0,49.9024216538222,0.0,0.0,56.28285030356772,0.0,40.088684601730115,0.0,16.588893236789616,0.0,48.853928988672926,0.0,158.03937910700685,35.8692784351057,55.63423524042834,37.88438342010825,52.63633731278936
TREND12,trend,可采纳,,U1,True,[],0.0,46.54418729488739,0.0,0.0,55.55312994447065,0.0,43.81097133613221,0.0,19.713889215837977,0.0,46.754660442675075,0.0,162.0724664263457,0.0,49.9024216538222,0.0,0.0,56.28285030356772,0.0,40.088684601730115,0.0,16.588893236789616,0.0,48.853928988672926,0.0,158.03937910700685,0.0,49.9024216538222,0.0,0.0,56.28285030356772,0.0,40.088684601730115,0.0,16.588893236789616,0.0,48.853928988672926,0.0,158.03937910700685,35.8692784351057,55.63423524042834,37.88438342010825,52.63633731278936
C000R50,hysteresis,不采纳,主读数 -11.18pp < −1pp,U3,False,"[{""metric"": ""滚动5年年化中位"", ""delta"": -9.015795284895878, ""beyond_limit"": true}, {""metric"": ""滚动5年年化P25"", ""delta"": -7.66054691819158, ""beyond_limit"": true}, {""metric"": ""滚动5年Calmar中位"", ""delta"": -0.08668295863952041, ""beyond_limit"": true}, {""metric"": ""滚动5年Sharpe中位"", ""delta"": -0.05868695411052671, ""beyond_limit"": true}, {""metric"": ""年化"", ""delta"": -5.262608947471559, ""beyond_limit"": true}, {""metric"": ""Sharpe"", ""delta"": -0.03249185466269944, ""beyond_limit"": false}, {""metric"": ""互不重叠5年块中位"", ""delta"": -9.227075322655198, ""beyond_limit"": true}, {""metric"": ""滚动3年年化中位"", ""delta"": -9.780991690833286, ""beyond_limit"": true}, {""metric"": ""逐年最差"", ""delta"": -1.5054357995535061, ""beyond_limit"": true}]",-0.14756189945113185,48.87145557696696,-2.6657640750000047,-4.741607695815925,50.312766427090864,-2.5398726460396426,42.97125133597463,5.257670702060535,29.3887178278478,1.4570546304706888,50.16730092441508,-14.5097304647397,147.40734303732197,-5.7222184209761995,45.08868666242131,-11.179878299999995,-8.787885846639455,47.696939897289184,-7.66054691819158,32.42166212507005,4.202911537729581,21.380122953879987,-6.055970354000556,42.00999325439394,-13.137860532013779,143.23758668846995,-5.262608947471559,40.695023144974904,-10.256004974999996,-8.787885846639455,47.696939897289184,-7.66054691819158,32.55755854103447,4.202911537729581,21.380122953879987,-6.055970354000556,42.00999325439394,-13.15107721403409,143.23528098919707,38.78348570916073,50.312766427090864,45.04531431723231,50.312766427090864
C090R30,hysteresis,报用户裁定,复利读数两表反向（-0.20／+1.52）,RU2,False,"[{""metric"": ""滚动5年回撤中位"", ""delta"": -3.7014517124750848, ""beyond_limit"": true}, {""metric"": ""滚动5年Calmar中位"", ""delta"": -0.02524930806913389, ""beyond_limit"": false}, {""metric"": ""滚动3年回撤中位"", ""delta"": -4.8457366223540745, ""beyond_limit"": true}]",-0.19690906451830248,46.744033709540034,0.3753417950000004,-1.0517090865846068,53.454677750225564,-0.6523870442470714,43.801176504816155,1.0901075414759653,22.870668391597537,-2.123070804532695,45.30377392050847,-0.6206629474805769,161.54330615012563,1.5165682597249153,51.2598533628569,1.5298813000000022,-0.9372355957948886,55.89247938863626,0.4940561666013865,40.277009913190255,0.039322569280375586,17.962442440461846,3.7014517124750848,49.573831583888285,-0.7752833265463943,156.72420189860173,1.5488668060326005,46.64395222316935,1.5154973449999998,-0.9372355957948886,55.89247938863626,0.4940561666013865,40.277009913190255,0.039322569280375586,17.962442440461846,3.7014517124750848,49.573831583888285,-0.787177952135365,156.73721833780047,34.68314307808345,57.3793460119642,42.04937533547404,55.95958575728028
C050R35,hysteresis,报用户裁定,主读数两表反向（-0.77／+4.57）；复利读数两表反向（-0.51／+3.37）；回撤通道未过：复利读数 -0.51pp < −0.15pp,U1,False,"[{""metric"": ""滚动5年回撤中位"", ""delta"": -0.924462948251259, ""beyond_limit"": false}, {""metric"": ""滚动3年回撤中位"", ""delta"": -3.6944207243459815, ""beyond_limit"": true}, {""metric"": ""逐年最差"", ""delta"": -0.39497923756091624, ""beyond_limit"": false}]",-0.5115417739264938,46.51616977590323,-0.7684910499999975,-7.378366853935536,48.47116535705562,-1.6154401401295537,43.33679849088231,1.909399150145391,24.979225060775924,-0.49323564206302795,44.28508082917561,-3.6743092804131128,158.5473422840675,3.3741798569231762,53.87550572300391,4.574508760000001,-6.902264589647089,50.50409170214118,2.3440444146118233,42.776590984370635,2.3493815952631336,21.04967605197512,0.924462948251259,49.35970593115662,-4.039394294054032,153.39122679703183,3.3741798569231762,53.87550572300391,4.574508760000001,-6.902264589647089,50.50409170214118,2.3440444146118233,42.776590984370635,2.3493815952631336,21.04967605197512,0.924462948251259,49.35970593115662,-4.039394294054032,153.39122679703183,41.44033290249241,48.09821264126295,37.388288819856456,48.67681429772743
TREND06,trend,不采纳,主读数 -2.58pp < −1pp,U1,False,"[{""metric"": ""滚动5年年化中位"", ""delta"": -1.6694783220979281, ""beyond_limit"": true}, {""metric"": ""滚动5年回撤中位"", ""delta"": -4.938077971697735, ""beyond_limit"": true}, {""metric"": ""滚动5年Calmar中位"", ""delta"": -0.1263848417761303, ""beyond_limit"": true}, {""metric"": ""年化"", ""delta"": -0.7653228892961605, ""beyond_limit"": false}, {""metric"": ""互不重叠5年块中位"", ""delta"": -2.833603902181825, ""beyond_limit"": true}, {""metric"": ""滚动3年年化中位"", ""delta"": -1.7324252962190756, ""beyond_limit"": true}, {""metric"": ""逐年收益中位"", ""delta"": -2.0458732399729005, ""beyond_limit"": true}]",-0.59477197101655,48.494382990345805,0.2905374950000039,-2.0546606909390253,53.69413158021374,-0.5811327221570628,44.10612747969454,1.4709032674357136,23.118512045030425,-1.4740563460781453,45.0579948875215,-5.673373129283654,156.00560159161182,-0.7653228892961605,48.896816139624896,-2.5755512499999993,-2.4367766036241303,54.328509473963805,1.8678312972096545,40.90514146366252,1.1261032045186692,18.188216967710748,4.938077971697735,54.14469308786618,-3.6555460838138543,154.24056411248552,-0.7653228892961605,48.896816139624896,-2.5755512499999993,-2.4367766036241303,54.328509473963805,1.8678312972096545,40.90514146366252,1.1261032045186692,18.188216967710748,4.938077971697735,54.14469308786618,-3.6555460838138543,154.24056411248552,33.38021578405965,55.487033794683136,37.15513653004958,54.00226395194775
PART120,partial,不采纳,主读数一表 -0.57pp 而另一表不到 +1pp,U1,False,"[{""metric"": ""滚动5年年化中位"", ""delta"": -1.1101728703585834, ""beyond_limit"": true}, {""metric"": ""滚动5年年化P25"", ""delta"": -0.7905031034337595, ""beyond_limit"": false}, {""metric"": ""滚动5年年化最差"", ""delta"": -0.946854123918961, ""beyond_limit"": false}, {""metric"": ""滚动5年回撤中位"", ""delta"": -2.6288574186009326, ""beyond_limit"": true}, {""metric"": ""滚动5年Calmar中位"", ""delta"": -0.05467504628439479, ""beyond_limit"": true}, {""metric"": ""滚动5年Sharpe中位"", ""delta"": -0.019396585969734648, ""beyond_limit"": false}, {""metric"": ""年化"", ""delta"": -1.0476072777670153, ""beyond_limit"": true}, {""metric"": ""最大回撤"", ""delta"": -2.1887212983391913, ""beyond_limit"": true}, {""metric"": ""Calmar"", ""delta"": -0.03669573866034448, ""beyond_limit"": true}, {""metric"": ""Sharpe"", ""delta"": -0.0321134580920876, ""beyond_limit"": false}, {""metric"": ""互不重叠5年块中位"", ""delta"": -2.559869604085574, ""beyond_limit"": true}, {""metric"": ""滚动3年年化中位"", ""delta"": -0.558503183318404, ""beyond_limit"": false}, {""metric"": ""滚动3年回撤中位"", ""delta"": -1.5704284241843725, ""beyond_limit"": true}]",-0.7435297588017087,46.65093699812878,-0.300767350000003,4.255832836213069,60.177753477409325,-0.8597741612449084,42.230709093032836,-1.743510311588331,18.734627439094243,-0.20820762001569348,46.3846551777645,0.8579218886515028,162.51234373267403,-1.0476072777670153,50.41497273519611,-0.5668260749999987,2.1887212983391913,58.76669964032018,-0.7905031034337595,38.05105993633674,-0.946854123918961,14.338466376596436,2.6288574186009326,51.643549673183564,0.7466714498188587,158.7986336618334,-1.0476072777670153,50.41497273519611,-0.5668260749999987,2.1887212983391913,58.76669964032018,-0.7905031034337595,38.05105993633674,-0.946854123918961,14.338466376596436,2.6288574186009326,51.643549673183564,0.7466714498188587,158.7986336618334,32.89516617393433,60.3555259693735,38.49820959588619,58.89393170569408
C050R40,hysteresis,不采纳,主读数 -1.15pp < −1pp；回撤通道未过：主读数 -1.15pp < −1pp；复利读数 -0.84pp < −0.15pp,U1,False,"[{""metric"": ""滚动5年回撤中位"", ""delta"": -0.6976509121561336, ""beyond_limit"": false}, {""metric"": ""滚动3年回撤中位"", ""delta"": -3.7308728132829536, ""beyond_limit"": true}]",-0.835129969406534,46.51616977590323,-1.1464689949999967,-7.173891204367278,48.254534855075256,-1.8377586729545925,44.19289717916228,1.7416889981185124,24.979225060775924,-1.508624490877991,44.46611632367696,-3.6743092804131128,158.5473422840675,2.240796309853299,52.983796199548024,3.1773243500000046,-6.70137165331589,49.70285585684234,1.076464439835989,41.733352824659896,3.1703614673501135,21.028017907186115,0.6976509121561336,48.87522370392008,-3.6626032794173646,153.57657477389438,2.240796309853299,52.983796199548024,3.1773243500000046,-6.70137165331589,49.70285585684234,1.076464439835989,41.733352824659896,3.1703614673501135,21.028017907186115,0.6976509121561336,48.87522370392008,-3.6626032794173646,153.57657477389438,33.78019820984961,50.028548015096405,37.388288819856456,48.67681429772743
MA60X140,price_ma,不采纳,主读数 -4.06pp < −1pp,U1,False,"[{""metric"": ""滚动5年年化中位"", ""delta"": -3.0437994866129525, ""beyond_limit"": true}, {""metric"": ""滚动5年年化P25"", ""delta"": -3.957617511426592, ""beyond_limit"": true}, {""metric"": ""滚动5年年化最差"", ""delta"": -2.2657894974880577, ""beyond_limit"": true}, {""metric"": ""滚动5年回撤中位"", ""delta"": -2.6245577749624993, ""beyond_limit"": true}, {""metric"": ""滚动5年Calmar中位"", ""delta"": -0.1347955418808613, ""beyond_limit"": true}, {""metric"": ""滚动5年Sharpe中位"", ""delta"": -0.044779353858157456, ""beyond_limit"": true}, {""metric"": ""年化"", ""delta"": -2.5312856090140223, ""beyond_limit"": true}, {""metric"": ""最大回撤"", ""delta"": -0.4268903026995674, ""beyond_limit"": false}, {""metric"": ""Calmar"", ""delta"": -0.057577969820090835, ""beyond_limit"": true}, {""metric"": ""Sharpe"", ""delta"": -0.032537320102624556, ""beyond_limit"": false}, {""metric"": ""互不重叠5年块中位"", ""delta"": -3.0235981103000187, ""beyond_limit"": true}, {""metric"": ""滚动3年年化中位"", ""delta"": -3.4448817777551266, ""beyond_limit"": true}, {""metric"": ""滚动3年回撤中位"", ""delta"": -3.9171773663126572, ""beyond_limit"": true}, {""metric"": ""逐年收益中位"", ""delta"": -2.774576301488074, ""beyond_limit"": true}, {""metric"": ""逐年最差"", ""delta"": -0.6900318037441289, ""beyond_limit"": false}]",-1.0313433249835247,45.2085473232606,-2.2975845449999976,0.6874520462671785,57.13520007148421,-0.5283865984116343,38.786615421179995,-3.4070670226371003,18.870677018669866,-0.11963669742655614,46.395227138675736,0.13273286080653923,161.15948401427846,-2.5312856090140223,47.19667646772013,-4.064786385,0.4268903026995674,56.75123081767926,-3.957617511426592,35.48415218927883,-2.2657894974880577,12.643408523425492,2.6245577749624993,52.011033609188175,-0.7153979244609809,156.72979448183838,-2.5312856090140223,47.19667646772013,-4.064786385,0.4268903026995674,56.75123081767926,-3.957617511426592,35.48415218927883,-2.2657894974880577,12.643408523425492,2.6245577749624993,52.011033609188175,-0.7153979244609809,156.72979448183838,39.29718703098586,55.120676818972704,40.32284058297711,57.66229527311752
C080R50,hysteresis,不采纳,主读数 -4.09pp < −1pp,U3,False,"[{""metric"": ""滚动5年年化中位"", ""delta"": -2.516436178216652, ""beyond_limit"": true}, {""metric"": ""滚动5年年化P25"", ""delta"": -1.478147535368901, ""beyond_limit"": true}, {""metric"": ""滚动5年年化最差"", ""delta"": -0.33502826551645715, ""beyond_limit"": false}, {""metric"": ""滚动5年回撤中位"", ""delta"": -5.772882763858061, ""beyond_limit"": true}, {""metric"": ""滚动5年Calmar中位"", ""delta"": -0.16575870902832168, ""beyond_limit"": true}, {""metric"": ""滚动5年Sharpe中位"", ""delta"": -0.012209303186844322, ""beyond_limit"": false}, {""metric"": ""年化"", ""delta"": -2.1292787496887122, ""beyond_limit"": true}, {""metric"": ""Sharpe"", ""delta"": -0.01120341110852685, ""beyond_limit"": false}, {""metric"": ""互不重叠5年块中位"", ""delta"": -3.9038213295393698, ""beyond_limit"": true}, {""metric"": ""滚动3年年化中位"", ""delta"": -3.208827293349459, ""beyond_limit"": true}, {""metric"": ""逐年收益中位"", ""delta"": -1.7445141850856605, ""beyond_limit"": true}]",-1.0883746419969698,46.599230374052915,-2.211465750000002,-2.4566678234630324,53.33945839253864,-2.379861357952273,44.047763494430505,1.603176190021538,21.78871518849953,-0.972372862701848,46.74058156857488,-4.098540474295131,157.78592005166848,-2.057510940989804,48.67442971650178,-4.0900435499999945,-1.7820648246062887,54.56956769820442,-1.478147535368901,38.570052582128255,-0.33502826551645715,17.48292223409671,5.772882763858061,54.56521474484261,-3.17667375223768,154.57225254950356,-2.1292787496887122,43.7786093867919,-3.964491244999996,-1.7820648246062887,54.56956769820442,-1.478147535368901,38.570052582128255,-0.33502826551645715,17.48292223409671,5.772882763858061,54.56521474484261,-3.143659776512242,154.5663353575344,31.268354049385838,53.61261030268453,45.24277409926061,48.32307517203244
C030R45,hysteresis,不采纳,主读数 -3.59pp < −1pp；回撤通道未过：主读数 -3.59pp < −1pp；复利读数 -1.33pp < −0.15pp,U1,True,"[{""metric"": ""滚动5年回撤中位"", ""delta"": -0.2613651358386704, ""beyond_limit"": false}]",-1.3283243105066012,41.9631484659446,-3.594277345000002,-7.350883115151829,48.646870189154654,-1.9488725451513589,36.8169700482685,4.718695389241489,26.61860761849657,-1.925639166852322,44.91677876279516,-6.013142152790174,155.43068673747072,3.915979235234779,52.72284858262171,4.63074567,-7.466247874420312,48.905857616178125,4.145182619909971,43.960872103577195,5.649739691797928,23.869765916388687,0.2613651358386704,48.54324129520295,-5.880355959862438,151.28169150262306,3.915979235234779,52.72284858262171,4.63074567,-7.466247874420312,48.905857616178125,4.145182619909971,43.960872103577195,5.649739691797928,23.869765916388687,0.2613651358386704,48.54324129520295,-5.880355959862438,151.28169150262306,31.966204669426034,49.23557546394418,36.255122302542844,49.04063358507976
C030R40,hysteresis,不采纳,主读数 -2.99pp < −1pp；回撤通道未过：主读数 -2.99pp < −1pp；复利读数 -1.33pp < −0.15pp,U1,False,"[{""metric"": ""滚动5年回撤中位"", ""delta"": -1.0429563074363435, ""beyond_limit"": true}]",-1.3308472619415368,46.01827537060117,-2.990258435000004,-8.158492409960367,46.63075193997772,-2.349568073884589,40.13525530205975,4.334254367831624,26.202866224750952,-1.925639166852322,45.404166449571626,-4.7375135019560695,157.5511325501398,3.3644762820398966,52.656382406985855,3.850014474999999,-7.083359237616104,49.605259139862525,3.5487880307589315,43.65400775442075,5.1385074446370975,23.429354113506317,1.0429563074363435,48.62534717069175,-5.124996555835959,152.20292236539618,3.3644762820398966,52.656382406985855,3.850014474999999,-7.083359237616104,49.605259139862525,3.5487880307589315,43.65400775442075,5.1385074446370975,23.429354113506317,1.0429563074363435,48.62534717069175,-5.124996555835959,152.20292236539618,31.86279220385535,48.82041136849025,38.10179382965979,47.503249662190925
PART140,partial,不采纳,主读数一表 -0.59pp 而另一表不到 +1pp,U4,False,"[{""metric"": ""滚动5年年化中位"", ""delta"": -0.496617991414261, ""beyond_limit"": false}, {""metric"": ""滚动5年年化P25"", ""delta"": -0.5391661880212784, ""beyond_limit"": false}, {""metric"": ""滚动5年年化最差"", ""delta"": -1.888258282850297, ""beyond_limit"": true}, {""metric"": ""滚动5年Calmar中位"", ""delta"": -0.017214668644009057, ""beyond_limit"": false}, {""metric"": ""滚动5年Sharpe中位"", ""delta"": -0.02367907699254157, ""beyond_limit"": false}, {""metric"": ""最大回撤"", ""delta"": -5.646290687169525, ""beyond_limit"": true}, {""metric"": ""Calmar"", ""delta"": -0.09700153686236751, ""beyond_limit"": true}, {""metric"": ""Sharpe"", ""delta"": -0.02900287427248255, ""beyond_limit"": false}, {""metric"": ""滚动3年年化中位"", ""delta"": -0.35469005180677193, ""beyond_limit"": false}]",-1.6421550147605268,47.232331711775224,0.3516685949999987,7.761334088274863,63.359374671724126,1.3857682905009217,40.885639231069625,-3.5094537599552833,15.407034799525698,0.7498175117036432,47.21573459054421,1.7997043983222771,163.66922516266894,-1.8338179895688755,49.907398070915896,-0.5939723350000009,4.048681122205244,61.662664170123406,-1.863233183278723,38.63933037826792,-2.273677014738862,14.33529172462733,0.7016120903869494,48.86135316492125,1.6692729918435845,159.3345247937518,0.0,47.09223021120751,0.0,5.646290687169525,60.272629822402536,-0.5391661880212784,34.035066541581024,-1.888258282850297,8.158257107758903,0.0,49.97093276528691,1.463134251814302,156.81049453696184,32.0457594472755,66.21618950493166,35.311732958503804,63.58999366892425
C050R45,hysteresis,不采纳,主读数 -1.19pp < −1pp；回撤通道未过：主读数 -1.19pp < −1pp；复利读数 -1.71pp < −0.15pp,U1,False,"[{""metric"": ""滚动5年回撤中位"", ""delta"": -0.5212752321435088, ""beyond_limit"": false}, {""metric"": ""滚动3年回撤中位"", ""delta"": -3.7362731054020824, ""beyond_limit"": true}]",-1.710868133307819,46.13659994525627,-1.1860909100000012,-7.173891204367278,48.254534855075256,-1.3298870530739193,44.48227652140033,1.7416889981185124,25.71740780404327,-1.665511737642461,44.20373391409227,-4.96181357006793,157.15217853336662,2.8173296468598785,54.156266980017605,4.579248740000002,-6.70137165331589,50.439521327247824,2.997950678685546,42.76630446459407,2.1724646570647543,20.690415490374548,0.5212752321435088,49.069661236475085,-4.549898623882809,152.91740090248655,2.8173296468598785,54.156266980017605,4.579248740000002,-6.70137165331589,50.439521327247824,2.997950678685546,42.76630446459407,2.1724646570647543,20.690415490374548,0.5212752321435088,49.069661236475085,-4.549898623882809,152.91740090248655,33.82720077829373,50.028548015096405,36.29475496416155,48.67681429772743
