group,bucket,code,n,median
trend_daily,all_cheap,000893,2,1.4562522656784973
trend_daily,all_cheap,000933,343,-0.0296803652968034
trend_daily,all_cheap,000951,67,0.11189788178147553
trend_daily,all_cheap,000999,1,0.6664610091329937
trend_daily,all_cheap,001872,21,0.7555869706658949
trend_daily,all_cheap,002001,76,0.04975814167903392
trend_daily,all_cheap,002024,78,0.46737442996008993
trend_daily,all_cheap,002128,874,0.20989127440612343
trend_daily,all_cheap,002152,32,0.44298187244764975
trend_daily,all_cheap,002158,57,0.26603256212510695
trend_daily,all_cheap,002236,102,0.17413789156045656
trend_daily,all_cheap,002304,151,0.3977480093570285
trend_daily,all_cheap,002460,5,-0.2134299620714396
trend_daily,all_cheap,002466,235,0.5179753740745103
trend_daily,all_cheap,002532,195,0.3938364723191383
trend_daily,all_cheap,002648,149,0.1741971396669495
trend_daily,all_cheap,002714,13,0.10682452926493946
trend_daily,all_cheap,002807,158,0.1556381844809117
trend_daily,all_cheap,002833,165,0.07883512751904442
trend_daily,all_cheap,002839,140,0.09133466644760568
trend_daily,all_cheap,002841,16,0.2734269423744107
trend_daily,all_cheap,002948,188,0.3264940274000073
trend_daily,all_cheap,002958,1,-0.02691792280865346
trend_daily,all_cheap,002966,51,-0.06287000862854308
trend_daily,all_cheap,300059,11,0.6734828264996577
trend_daily,all_cheap,300274,32,0.5385508933857118
trend_daily,all_cheap,300316,51,0.24687688099939953
trend_daily,all_cheap,300360,25,-0.22624880048359342
trend_daily,all_cheap,300435,91,0.6578826820322314
trend_daily,all_cheap,600000,244,0.4028032860385886
trend_daily,all_cheap,600009,67,1.014823213831081
trend_daily,all_cheap,600015,108,0.18002812934532797
trend_daily,all_cheap,600016,188,-0.08397556647556859
trend_daily,all_cheap,600031,209,0.10248393131235467
trend_daily,all_cheap,600036,254,0.1548695177690832
trend_daily,all_cheap,600066,443,0.24275568953343063
trend_daily,all_cheap,600176,243,0.07374899433189497
trend_daily,all_cheap,600188,181,0.06682839516268446
trend_daily,all_cheap,600309,708,0.14472132004432525
trend_daily,all_cheap,600426,88,0.11436618826451472
trend_daily,all_cheap,600519,122,0.40776247921486874
trend_daily,all_cheap,600566,65,-0.21197421066815836
trend_daily,all_cheap,600585,708,0.12077562979938072
trend_daily,all_cheap,600660,361,0.3129145953478676
trend_daily,all_cheap,600690,58,0.5657354326124552
trend_daily,all_cheap,600750,46,0.28147449585203776
trend_daily,all_cheap,600887,4,0.4216682268992389
trend_daily,all_cheap,600897,421,0.0765917922899495
trend_daily,all_cheap,600908,18,-0.0509277898563642
trend_daily,all_cheap,600919,348,0.1636562086944402
trend_daily,all_cheap,600926,51,0.0026520738672821675
trend_daily,all_cheap,600928,82,0.015540074164539175
trend_daily,all_cheap,600938,304,0.2889551260660794
trend_daily,all_cheap,600970,59,-0.09775596072931303
trend_daily,all_cheap,601009,345,0.1684165728616107
trend_daily,all_cheap,601077,110,0.06240286033983822
trend_daily,all_cheap,601088,816,0.31612618287560734
trend_daily,all_cheap,601166,274,0.06590286986643423
trend_daily,all_cheap,601169,400,0.11142312593060522
trend_daily,all_cheap,601187,226,0.20001969039127687
trend_daily,all_cheap,601225,538,0.3670814177811611
trend_daily,all_cheap,601229,406,0.24533399662684918
trend_daily,all_cheap,601288,773,0.3246151956770902
trend_daily,all_cheap,601328,630,0.1984968291153355
trend_daily,all_cheap,601398,716,0.267945138541686
trend_daily,all_cheap,601528,10,-0.09070772765475793
trend_daily,all_cheap,601577,219,0.16271655065414925
trend_daily,all_cheap,601658,265,0.04227202211512915
trend_daily,all_cheap,601665,107,0.04525861656362862
trend_daily,all_cheap,601818,478,0.05789834002522609
trend_daily,all_cheap,601825,326,0.17081220677849251
trend_daily,all_cheap,601838,281,0.15217845079681713
trend_daily,all_cheap,601857,170,0.09884047434074783
trend_daily,all_cheap,601899,86,0.7822565360158102
trend_daily,all_cheap,601916,113,0.046725381103265295
trend_daily,all_cheap,601939,667,0.28184369626712424
trend_daily,all_cheap,601963,282,0.08865903800923336
trend_daily,all_cheap,601988,736,0.2569740952876839
trend_daily,all_cheap,601997,231,0.035041903197523094
trend_daily,all_cheap,601998,318,0.17424438095132677
trend_daily,all_cheap,603067,14,1.1259934828291942
trend_daily,all_cheap,603156,100,0.20420508266457416
trend_daily,all_cheap,603259,3,1.4650917151842826
trend_daily,all_cheap,603508,9,0.4847642151328031
trend_daily,all_cheap,603993,142,0.490118172300682
trend_daily,all_cheap,605305,3,0.5491811266575564
trend_daily,all_cheap,688516,38,-0.08752009481564121
trend_ma60_episode,"(0,0.6)",000333,1,1.1928562638329208
trend_ma60_episode,"(0,0.6)",000338,11,0.4237477274198427
trend_ma60_episode,"(0,0.6)",000651,2,0.7228730015388349
trend_ma60_episode,"(0,0.6)",000792,11,0.22937960963348503
trend_ma60_episode,"(0,0.6)",000933,13,0.1737840885504236
trend_ma60_episode,"(0,0.6)",002128,27,0.42605345878272094
trend_ma60_episode,"(0,0.6)",002304,4,0.7822721311068519
trend_ma60_episode,"(0,0.6)",002466,9,0.2571664829106963
trend_ma60_episode,"(0,0.6)",002532,1,0.3926612346001481
trend_ma60_episode,"(0,0.6)",600031,3,0.21348393339784288
trend_ma60_episode,"(0,0.6)",600176,5,-0.14273720267097667
trend_ma60_episode,"(0,0.6)",600188,6,0.4975960883824606
trend_ma60_episode,"(0,0.6)",600309,2,0.5893994170239768
trend_ma60_episode,"(0,0.6)",600585,9,-0.20286113102266612
trend_ma60_episode,"(0,0.6)",600660,2,0.2865911496100034
trend_ma60_episode,"(0,0.6)",600938,8,0.43825269537921874
trend_ma60_episode,"(0,0.6)",600970,1,0.05691304583979684
trend_ma60_episode,"(0,0.6)",601088,15,0.3621133600599722
trend_ma60_episode,"(0,0.6)",601825,2,-0.008352213781837092
trend_ma60_episode,"(0,0.6)",688516,1,0.20001810906914974
trend_ma60_episode,"[0.6,0.8)",000001,6,0.09795948828823198
trend_ma60_episode,"[0.6,0.8)",000063,3,0.26560149598753013
trend_ma60_episode,"[0.6,0.8)",000333,1,0.39524508166290806
trend_ma60_episode,"[0.6,0.8)",000338,24,0.3434828713686008
trend_ma60_episode,"[0.6,0.8)",000568,5,0.48307999174633687
trend_ma60_episode,"[0.6,0.8)",000651,23,0.28841772748396766
trend_ma60_episode,"[0.6,0.8)",000661,2,0.017375720655999904
trend_ma60_episode,"[0.6,0.8)",000733,2,0.17214928182098488
trend_ma60_episode,"[0.6,0.8)",000792,3,0.0024096385542162757
trend_ma60_episode,"[0.6,0.8)",000858,2,0.4674421595759465
trend_ma60_episode,"[0.6,0.8)",000933,1,0.524964176348113
trend_ma60_episode,"[0.6,0.8)",002001,5,0.3645687812305394
trend_ma60_episode,"[0.6,0.8)",002024,2,0.3367364361561399
trend_ma60_episode,"[0.6,0.8)",002128,18,-0.04764621661571661
trend_ma60_episode,"[0.6,0.8)",002236,4,0.16229415703653893
trend_ma60_episode,"[0.6,0.8)",002304,4,0.261667440826059
trend_ma60_episode,"[0.6,0.8)",002460,1,-0.23240212948291428
trend_ma60_episode,"[0.6,0.8)",002532,4,0.8052332626293517
trend_ma60_episode,"[0.6,0.8)",002648,2,0.2296675260661868
trend_ma60_episode,"[0.6,0.8)",002839,1,0.04493326806753939
trend_ma60_episode,"[0.6,0.8)",002966,1,0.09939116610500953
trend_ma60_episode,"[0.6,0.8)",300059,1,1.187879381402574
trend_ma60_episode,"[0.6,0.8)",300316,2,0.33011554056291104
trend_ma60_episode,"[0.6,0.8)",300435,1,0.948683127300985
trend_ma60_episode,"[0.6,0.8)",600000,1,0.01940673143722882
trend_ma60_episode,"[0.6,0.8)",600015,5,0.15804280116547842
trend_ma60_episode,"[0.6,0.8)",600016,6,-0.1885255938126313
trend_ma60_episode,"[0.6,0.8)",600031,1,0.3128961091054965
trend_ma60_episode,"[0.6,0.8)",600036,4,0.35673393065379533
trend_ma60_episode,"[0.6,0.8)",600066,10,0.571499735123862
trend_ma60_episode,"[0.6,0.8)",600176,4,-0.30622768882705226
trend_ma60_episode,"[0.6,0.8)",600188,5,0.09574836624072502
trend_ma60_episode,"[0.6,0.8)",600309,15,0.1259561510197469
trend_ma60_episode,"[0.6,0.8)",600426,2,0.3775426244529655
trend_ma60_episode,"[0.6,0.8)",600566,1,-0.1220430818025624
trend_ma60_episode,"[0.6,0.8)",600585,13,0.4223150590451352
trend_ma60_episode,"[0.6,0.8)",600660,6,0.08621418001160064
trend_ma60_episode,"[0.6,0.8)",600897,9,-0.04756043036601276
trend_ma60_episode,"[0.6,0.8)",600919,10,0.3443607045080732
trend_ma60_episode,"[0.6,0.8)",600938,4,0.0275206148269993
trend_ma60_episode,"[0.6,0.8)",600970,3,-0.06364795091134656
trend_ma60_episode,"[0.6,0.8)",601009,5,0.16407816721434232
trend_ma60_episode,"[0.6,0.8)",601077,11,0.2708098591549275
trend_ma60_episode,"[0.6,0.8)",601088,19,0.353114010562287
trend_ma60_episode,"[0.6,0.8)",601166,14,0.07944626898915685
trend_ma60_episode,"[0.6,0.8)",601169,24,0.08103820007237761
trend_ma60_episode,"[0.6,0.8)",601187,3,0.48069999865403124
trend_ma60_episode,"[0.6,0.8)",601225,12,0.43504127311304486
trend_ma60_episode,"[0.6,0.8)",601229,14,0.1825651517836545
trend_ma60_episode,"[0.6,0.8)",601288,9,0.3372016227180543
trend_ma60_episode,"[0.6,0.8)",601328,24,0.30755102049441063
trend_ma60_episode,"[0.6,0.8)",601398,18,0.2846656695019989
trend_ma60_episode,"[0.6,0.8)",601658,2,0.0720838915567022
trend_ma60_episode,"[0.6,0.8)",601818,8,0.04344780923122005
trend_ma60_episode,"[0.6,0.8)",601825,3,0.3362501732479444
trend_ma60_episode,"[0.6,0.8)",601838,6,0.22931441343408887
trend_ma60_episode,"[0.6,0.8)",601916,2,0.157187383757169
trend_ma60_episode,"[0.6,0.8)",601939,8,0.2631636622579592
trend_ma60_episode,"[0.6,0.8)",601963,2,0.5217017247394883
trend_ma60_episode,"[0.6,0.8)",601988,16,0.31720434327577085
trend_ma60_episode,"[0.6,0.8)",601997,2,0.026114088461817175
trend_ma60_episode,"[0.6,0.8)",601998,1,0.3116409706186474
trend_ma60_episode,"[0.6,0.8)",603993,2,1.753010430752846
trend_ma60_episode,"[0.6,0.8)",688516,1,0.9183684119755002
trend_ma60_episode,"[0.8,1.0454]",000022,2,0.4806772173252922
trend_ma60_episode,"[0.8,1.0454]",000333,5,0.5166455583981355
trend_ma60_episode,"[0.8,1.0454]",000338,19,-0.0011567594127689373
trend_ma60_episode,"[0.8,1.0454]",000423,3,0.09635253132424726
trend_ma60_episode,"[0.8,1.0454]",000425,2,0.02375587796790357
trend_ma60_episode,"[0.8,1.0454]",000568,4,0.11384067761888284
trend_ma60_episode,"[0.8,1.0454]",000596,1,-0.3505761005056972
trend_ma60_episode,"[0.8,1.0454]",000651,6,0.03914916358164222
trend_ma60_episode,"[0.8,1.0454]",000661,1,-0.23155888709839034
trend_ma60_episode,"[0.8,1.0454]",000708,2,-0.1779875844309498
trend_ma60_episode,"[0.8,1.0454]",000786,6,-0.019334415338640054
trend_ma60_episode,"[0.8,1.0454]",000792,5,-0.38250497017892504
trend_ma60_episode,"[0.8,1.0454]",000858,3,0.3152155717353813
trend_ma60_episode,"[0.8,1.0454]",000869,3,0.5280637778582611
trend_ma60_episode,"[0.8,1.0454]",000893,1,1.4944717444717464
trend_ma60_episode,"[0.8,1.0454]",000933,4,-0.4320151636392801
trend_ma60_episode,"[0.8,1.0454]",000951,6,0.25273444598560335
trend_ma60_episode,"[0.8,1.0454]",000999,1,0.6664610091329937
trend_ma60_episode,"[0.8,1.0454]",001872,2,0.5363064645086713
trend_ma60_episode,"[0.8,1.0454]",002001,2,-0.10563865078151552
trend_ma60_episode,"[0.8,1.0454]",002024,3,1.0178604996798426
trend_ma60_episode,"[0.8,1.0454]",002128,10,-0.16541543428294525
trend_ma60_episode,"[0.8,1.0454]",002152,6,0.44298187244764975
trend_ma60_episode,"[0.8,1.0454]",002158,8,0.38119158429240785
trend_ma60_episode,"[0.8,1.0454]",002236,3,0.233959804910864
trend_ma60_episode,"[0.8,1.0454]",002466,1,0.8743032865654419
trend_ma60_episode,"[0.8,1.0454]",002532,2,-0.056493832134406285
trend_ma60_episode,"[0.8,1.0454]",002648,5,0.14505651704505418
trend_ma60_episode,"[0.8,1.0454]",002714,4,0.06196520036987241
trend_ma60_episode,"[0.8,1.0454]",002807,7,0.15439422518653
trend_ma60_episode,"[0.8,1.0454]",002833,11,0.18567575170076944
trend_ma60_episode,"[0.8,1.0454]",002839,7,0.0836365675471713
trend_ma60_episode,"[0.8,1.0454]",002841,1,0.2975103353025521
trend_ma60_episode,"[0.8,1.0454]",002948,8,0.10105012197145147
trend_ma60_episode,"[0.8,1.0454]",002958,1,-0.02691792280865346
trend_ma60_episode,"[0.8,1.0454]",300059,1,0.6928805765863211
trend_ma60_episode,"[0.8,1.0454]",300274,1,0.9873639989164191
trend_ma60_episode,"[0.8,1.0454]",300316,1,0.37457925666282943
trend_ma60_episode,"[0.8,1.0454]",300360,2,-0.25421829321674055
trend_ma60_episode,"[0.8,1.0454]",300435,3,0.6856991068926912
trend_ma60_episode,"[0.8,1.0454]",600000,13,-0.0672172691744014
trend_ma60_episode,"[0.8,1.0454]",600009,2,1.193143917067948
trend_ma60_episode,"[0.8,1.0454]",600015,6,-0.029264347922496048
trend_ma60_episode,"[0.8,1.0454]",600016,12,-0.04027664027501898
trend_ma60_episode,"[0.8,1.0454]",600031,5,-0.05657763026184004
trend_ma60_episode,"[0.8,1.0454]",600036,9,0.23659574468085043
trend_ma60_episode,"[0.8,1.0454]",600066,17,0.19192169723358954
trend_ma60_episode,"[0.8,1.0454]",600176,5,0.9624701991132143
trend_ma60_episode,"[0.8,1.0454]",600188,2,0.13296292609756927
trend_ma60_episode,"[0.8,1.0454]",600309,19,0.2057891688715774
trend_ma60_episode,"[0.8,1.0454]",600426,3,-0.129310633115027
trend_ma60_episode,"[0.8,1.0454]",600519,6,0.4165659300544242
trend_ma60_episode,"[0.8,1.0454]",600566,4,-0.17489616183140566
trend_ma60_episode,"[0.8,1.0454]",600585,16,0.09954157384705531
trend_ma60_episode,"[0.8,1.0454]",600660,8,0.5449955353823609
trend_ma60_episode,"[0.8,1.0454]",600690,4,0.6135935377495475
trend_ma60_episode,"[0.8,1.0454]",600750,5,0.26394842797638973
trend_ma60_episode,"[0.8,1.0454]",600887,1,0.38660153373446904
trend_ma60_episode,"[0.8,1.0454]",600897,23,0.11083327199116466
trend_ma60_episode,"[0.8,1.0454]",600908,2,-0.0008517358740937064
trend_ma60_episode,"[0.8,1.0454]",600919,10,0.0669074633291411
trend_ma60_episode,"[0.8,1.0454]",600926,2,0.19147403118040984
trend_ma60_episode,"[0.8,1.0454]",600928,10,0.01883677922560656
trend_ma60_episode,"[0.8,1.0454]",601009,8,0.1465218335214601
trend_ma60_episode,"[0.8,1.0454]",601077,5,-0.028456991119031105
trend_ma60_episode,"[0.8,1.0454]",601088,12,0.3022757818426002
trend_ma60_episode,"[0.8,1.0454]",601166,4,0.0015019261466447387
trend_ma60_episode,"[0.8,1.0454]",601169,5,-0.02362186993334514
trend_ma60_episode,"[0.8,1.0454]",601187,6,0.05198025490251912
trend_ma60_episode,"[0.8,1.0454]",601225,20,0.3902967775272036
trend_ma60_episode,"[0.8,1.0454]",601229,4,-0.11930336024959709
trend_ma60_episode,"[0.8,1.0454]",601288,26,0.24662849659350194
trend_ma60_episode,"[0.8,1.0454]",601328,11,0.0685941950918878
trend_ma60_episode,"[0.8,1.0454]",601398,26,0.14322594191225946
trend_ma60_episode,"[0.8,1.0454]",601528,1,-0.07283726331167095
trend_ma60_episode,"[0.8,1.0454]",601577,6,0.14394886926129202
trend_ma60_episode,"[0.8,1.0454]",601658,14,0.07004409538544232
trend_ma60_episode,"[0.8,1.0454]",601665,6,0.10715942740991946
trend_ma60_episode,"[0.8,1.0454]",601818,20,0.1166406839669718
trend_ma60_episode,"[0.8,1.0454]",601825,6,0.12250133417262699
trend_ma60_episode,"[0.8,1.0454]",601838,2,0.44254277597307146
trend_ma60_episode,"[0.8,1.0454]",601857,11,0.140346869183954
trend_ma60_episode,"[0.8,1.0454]",601899,4,0.9433710407800032
trend_ma60_episode,"[0.8,1.0454]",601916,4,-0.15482964470046928
trend_ma60_episode,"[0.8,1.0454]",601939,22,0.13291854719803475
trend_ma60_episode,"[0.8,1.0454]",601963,11,0.1041581643862104
trend_ma60_episode,"[0.8,1.0454]",601988,29,0.12346876276031016
trend_ma60_episode,"[0.8,1.0454]",601997,12,0.022733251304680402
trend_ma60_episode,"[0.8,1.0454]",601998,10,0.2301671272770145
trend_ma60_episode,"[0.8,1.0454]",603067,2,0.7273181709673623
trend_ma60_episode,"[0.8,1.0454]",603156,6,0.2012516825775983
trend_ma60_episode,"[0.8,1.0454]",603259,2,1.2974317454857047
trend_ma60_episode,"[0.8,1.0454]",603508,1,0.4847642151328031
trend_ma60_episode,"[0.8,1.0454]",603993,9,0.31670229926753435
trend_ma60_episode,"[0.8,1.0454]",605305,1,0.4566086336905639
trend_ma60_episode,"[0.8,1.0454]",688516,1,-0.2473162655993557
trend_ma60_episode,all_cheap,000001,6,0.09795948828823198
trend_ma60_episode,all_cheap,000022,2,0.4806772173252922
trend_ma60_episode,all_cheap,000063,3,0.26560149598753013
trend_ma60_episode,all_cheap,000333,7,0.5166455583981355
trend_ma60_episode,all_cheap,000338,54,0.24186754200683036
trend_ma60_episode,all_cheap,000423,3,0.09635253132424726
trend_ma60_episode,all_cheap,000425,2,0.02375587796790357
trend_ma60_episode,all_cheap,000568,9,0.40664985095161743
trend_ma60_episode,all_cheap,000596,1,-0.3505761005056972
trend_ma60_episode,all_cheap,000651,31,0.2275673068094266
trend_ma60_episode,all_cheap,000661,3,-0.13844482077913978
trend_ma60_episode,all_cheap,000708,2,-0.1779875844309498
trend_ma60_episode,all_cheap,000733,2,0.17214928182098488
trend_ma60_episode,all_cheap,000786,6,-0.019334415338640054
trend_ma60_episode,all_cheap,000792,19,0.0024096385542162757
trend_ma60_episode,all_cheap,000858,5,0.4334424085441364
trend_ma60_episode,all_cheap,000869,3,0.5280637778582611
trend_ma60_episode,all_cheap,000893,1,1.4944717444717464
trend_ma60_episode,all_cheap,000933,18,0.1094517012753542
trend_ma60_episode,all_cheap,000951,6,0.25273444598560335
trend_ma60_episode,all_cheap,000999,1,0.6664610091329937
trend_ma60_episode,all_cheap,001872,2,0.5363064645086713
trend_ma60_episode,all_cheap,002001,7,0.012605504860295547
trend_ma60_episode,all_cheap,002024,5,0.6270020302278385
trend_ma60_episode,all_cheap,002128,55,0.3275751692199651
trend_ma60_episode,all_cheap,002152,6,0.44298187244764975
trend_ma60_episode,all_cheap,002158,8,0.38119158429240785
trend_ma60_episode,all_cheap,002236,7,0.17134286194440795
trend_ma60_episode,all_cheap,002304,8,0.5021785560975119
trend_ma60_episode,all_cheap,002460,1,-0.23240212948291428
trend_ma60_episode,all_cheap,002466,10,0.5657348847380691
trend_ma60_episode,all_cheap,002532,7,0.5747699895583991
trend_ma60_episode,all_cheap,002648,7,0.14505651704505418
trend_ma60_episode,all_cheap,002714,4,0.06196520036987241
trend_ma60_episode,all_cheap,002807,7,0.15439422518653
trend_ma60_episode,all_cheap,002833,11,0.18567575170076944
trend_ma60_episode,all_cheap,002839,8,0.08098507358689488
trend_ma60_episode,all_cheap,002841,1,0.2975103353025521
trend_ma60_episode,all_cheap,002948,8,0.10105012197145147
trend_ma60_episode,all_cheap,002958,1,-0.02691792280865346
trend_ma60_episode,all_cheap,002966,1,0.09939116610500953
trend_ma60_episode,all_cheap,300059,2,0.9403799789944476
trend_ma60_episode,all_cheap,300274,1,0.9873639989164191
trend_ma60_episode,all_cheap,300316,3,0.37457925666282943
trend_ma60_episode,all_cheap,300360,2,-0.25421829321674055
trend_ma60_episode,all_cheap,300435,4,0.8171911170968381
trend_ma60_episode,all_cheap,600000,14,-0.023905268868586294
trend_ma60_episode,all_cheap,600009,2,1.193143917067948
trend_ma60_episode,all_cheap,600015,11,0.14326963832817996
trend_ma60_episode,all_cheap,600016,18,-0.07820996998463309
trend_ma60_episode,all_cheap,600031,9,-0.011725625772906367
trend_ma60_episode,all_cheap,600036,13,0.2708869395984035
trend_ma60_episode,all_cheap,600066,27,0.32886410791292486
trend_ma60_episode,all_cheap,600176,14,-0.1101683080318765
trend_ma60_episode,all_cheap,600188,13,0.16596065207605482
trend_ma60_episode,all_cheap,600309,36,0.18608946527245696
trend_ma60_episode,all_cheap,600426,5,0.10620131609781436
trend_ma60_episode,all_cheap,600519,6,0.4165659300544242
trend_ma60_episode,all_cheap,600566,5,-0.17271118973905197
trend_ma60_episode,all_cheap,600585,38,0.12016437377823441
trend_ma60_episode,all_cheap,600660,16,0.36549917330694914
trend_ma60_episode,all_cheap,600690,4,0.6135935377495475
trend_ma60_episode,all_cheap,600750,5,0.26394842797638973
trend_ma60_episode,all_cheap,600887,1,0.38660153373446904
trend_ma60_episode,all_cheap,600897,32,0.08065863889898728
trend_ma60_episode,all_cheap,600908,2,-0.0008517358740937064
trend_ma60_episode,all_cheap,600919,20,0.2239400317298964
trend_ma60_episode,all_cheap,600926,2,0.19147403118040984
trend_ma60_episode,all_cheap,600928,10,0.01883677922560656
trend_ma60_episode,all_cheap,600938,12,0.3452332231171712
trend_ma60_episode,all_cheap,600970,4,-0.044415747004109773
trend_ma60_episode,all_cheap,601009,13,0.14853693825749748
trend_ma60_episode,all_cheap,601077,16,0.2141802141520428
trend_ma60_episode,all_cheap,601088,46,0.34976424141616047
trend_ma60_episode,all_cheap,601166,18,0.07944626898915685
trend_ma60_episode,all_cheap,601169,29,0.049489707098402835
trend_ma60_episode,all_cheap,601187,9,0.13102123118575437
trend_ma60_episode,all_cheap,601225,32,0.39592855053294984
trend_ma60_episode,all_cheap,601229,18,0.15865497076023605
trend_ma60_episode,all_cheap,601288,35,0.300028589058003
trend_ma60_episode,all_cheap,601328,35,0.29503124321455165
trend_ma60_episode,all_cheap,601398,44,0.2087748924628916
trend_ma60_episode,all_cheap,601528,1,-0.07283726331167095
trend_ma60_episode,all_cheap,601577,6,0.14394886926129202
trend_ma60_episode,all_cheap,601658,16,0.07004409538544232
trend_ma60_episode,all_cheap,601665,6,0.10715942740991946
trend_ma60_episode,all_cheap,601818,28,0.08752964603014235
trend_ma60_episode,all_cheap,601825,11,0.1271455307483471
trend_ma60_episode,all_cheap,601838,8,0.22931441343408887
trend_ma60_episode,all_cheap,601857,11,0.140346869183954
trend_ma60_episode,all_cheap,601899,4,0.9433710407800032
trend_ma60_episode,all_cheap,601916,6,-0.12693392884118826
trend_ma60_episode,all_cheap,601939,30,0.21386016433787514
trend_ma60_episode,all_cheap,601963,13,0.11281424498937342
trend_ma60_episode,all_cheap,601988,45,0.21624820183901972
trend_ma60_episode,all_cheap,601997,14,0.025564860441391835
trend_ma60_episode,all_cheap,601998,11,0.240258174423841
trend_ma60_episode,all_cheap,603067,2,0.7273181709673623
trend_ma60_episode,all_cheap,603156,6,0.2012516825775983
trend_ma60_episode,all_cheap,603259,2,1.2974317454857047
trend_ma60_episode,all_cheap,603508,1,0.4847642151328031
trend_ma60_episode,all_cheap,603993,11,0.4681159115062574
trend_ma60_episode,all_cheap,605305,1,0.4566086336905639
trend_ma60_episode,all_cheap,688516,3,0.20001810906914974
trend_ma60_nonoverlap,"(0,0.6)",000333,1,1.1928562638329208
trend_ma60_nonoverlap,"(0,0.6)",000338,2,0.6229554832197803
trend_ma60_nonoverlap,"(0,0.6)",000651,1,0.9603089770027273
trend_ma60_nonoverlap,"(0,0.6)",000792,1,1.2439759036144618
trend_ma60_nonoverlap,"(0,0.6)",000933,3,0.04978354978355193
trend_ma60_nonoverlap,"(0,0.6)",002128,5,0.39574674132401033
trend_ma60_nonoverlap,"(0,0.6)",002304,1,0.6834243324401261
trend_ma60_nonoverlap,"(0,0.6)",002466,4,0.3909758066234663
trend_ma60_nonoverlap,"(0,0.6)",600031,2,-0.008284629045758773
trend_ma60_nonoverlap,"(0,0.6)",600176,1,-0.30589193746866594
trend_ma60_nonoverlap,"(0,0.6)",600585,1,-0.031102533090320295
trend_ma60_nonoverlap,"(0,0.6)",600938,2,0.43825269537921874
trend_ma60_nonoverlap,"(0,0.6)",601088,3,0.4152716112531969
trend_ma60_nonoverlap,"(0,0.6)",601825,1,-0.06447972918513367
trend_ma60_nonoverlap,"[0.6,0.8)",000001,2,0.09795948828823198
trend_ma60_nonoverlap,"[0.6,0.8)",000063,1,0.16798355767862416
trend_ma60_nonoverlap,"[0.6,0.8)",000338,5,0.39591422654630204
trend_ma60_nonoverlap,"[0.6,0.8)",000568,1,0.3267941196154134
trend_ma60_nonoverlap,"[0.6,0.8)",000651,6,0.3539538042040339
trend_ma60_nonoverlap,"[0.6,0.8)",000661,1,-0.13844482077913978
trend_ma60_nonoverlap,"[0.6,0.8)",000733,1,0.20120261582797894
trend_ma60_nonoverlap,"[0.6,0.8)",000792,1,0.0024096385542162757
trend_ma60_nonoverlap,"[0.6,0.8)",000858,1,0.5014419106077566
trend_ma60_nonoverlap,"[0.6,0.8)",000933,1,0.524964176348113
trend_ma60_nonoverlap,"[0.6,0.8)",002001,1,0.4777091429931075
trend_ma60_nonoverlap,"[0.6,0.8)",002128,3,-0.020731029722662386
trend_ma60_nonoverlap,"[0.6,0.8)",002236,1,0.1532454521286699
trend_ma60_nonoverlap,"[0.6,0.8)",002304,1,0.1744750604370493
trend_ma60_nonoverlap,"[0.6,0.8)",002460,1,-0.23240212948291428
trend_ma60_nonoverlap,"[0.6,0.8)",002532,1,0.5901816339484176
trend_ma60_nonoverlap,"[0.6,0.8)",002648,1,-0.00531892612148277
trend_ma60_nonoverlap,"[0.6,0.8)",002966,1,0.09939116610500953
trend_ma60_nonoverlap,"[0.6,0.8)",300316,1,0.24414342990463744
trend_ma60_nonoverlap,"[0.6,0.8)",600000,1,0.01940673143722882
trend_ma60_nonoverlap,"[0.6,0.8)",600016,1,-0.12655201528684956
trend_ma60_nonoverlap,"[0.6,0.8)",600036,1,0.35334647308663913
trend_ma60_nonoverlap,"[0.6,0.8)",600066,3,0.48049404350651814
trend_ma60_nonoverlap,"[0.6,0.8)",600176,1,0.6528819478962271
trend_ma60_nonoverlap,"[0.6,0.8)",600188,2,0.431022347721339
trend_ma60_nonoverlap,"[0.6,0.8)",600309,5,0.030566175440977617
trend_ma60_nonoverlap,"[0.6,0.8)",600426,1,0.10620131609781436
trend_ma60_nonoverlap,"[0.6,0.8)",600585,3,0.3662693720427772
trend_ma60_nonoverlap,"[0.6,0.8)",600660,2,0.07845531389372262
trend_ma60_nonoverlap,"[0.6,0.8)",600897,3,-0.059575733422878585
trend_ma60_nonoverlap,"[0.6,0.8)",600919,2,0.3478032650953349
trend_ma60_nonoverlap,"[0.6,0.8)",600938,1,0.3906067397539026
trend_ma60_nonoverlap,"[0.6,0.8)",600970,2,-0.15129080328269412
trend_ma60_nonoverlap,"[0.6,0.8)",601009,1,0.22737655949920033
trend_ma60_nonoverlap,"[0.6,0.8)",601077,1,0.06298070537043188
trend_ma60_nonoverlap,"[0.6,0.8)",601088,4,0.07271264493853608
trend_ma60_nonoverlap,"[0.6,0.8)",601166,2,0.1809635706597108
trend_ma60_nonoverlap,"[0.6,0.8)",601169,5,0.06757937782258217
trend_ma60_nonoverlap,"[0.6,0.8)",601187,1,0.48069999865403124
trend_ma60_nonoverlap,"[0.6,0.8)",601225,3,0.11377245508982092
trend_ma60_nonoverlap,"[0.6,0.8)",601229,2,0.34957429961777164
trend_ma60_nonoverlap,"[0.6,0.8)",601288,1,0.36813746130031144
