security_code,security_name,quality_tier,report_date,notice_date,available_at,status,reason,eps_ttm,roe_ttm,roe_source,bps,eps0,roe0,roe_anchor,roe_trend,roe0_normalized,roe0_mode,growth_confirmed,roe_window,roe_efficiency,incremental_roe,incremental_roe_basis,cash_roe0,owner_earnings0,v_zero_growth,incremental_roe_used,ame_path,nopat_ps,roic0,incremental_roic,reinvestment_rate,wacc,cost_of_debt,tax_rate,net_debt_ps,fin_net_debt_ps,minority_book_ps,ev_ps,owner_earnings_true_ps,roic_path,minority_share,minority_share_basis,roic_nopat_mode,roic_g_source,payout,g_trailing,g_sustainable,g0,g0_capped,r_mode,rf,erp,beta,r,g_terminal,roe_terminal,intrinsic_value,band_low,band_high,mos,max_buy_price,implied_pe,pe_on_ttm_eps,terminal_share,min_payout,v_bear,v_bull,valuation_quality_score,valuation_quality_notes,bps_operating,external_equity_ps,external_equity_cum_ps,shares_est,bps_basis_date,equity_anchor_mode,peak_weight,growth_trust,trough_weight,ttm_factor,growth_damp,maintenance_ratio,maintenance_raw_ratio,maintenance_status,maintenance_intervals,maintenance_positive_intervals,maintenance_net_reinvestment,maintenance_growth_allowance,maintenance_nopat_total,cash_blocked,wc_aggregation,wc_first_period,wc_last_period,wc_start,wc_end,wc_change,wc_financing_start,wc_financing_end,wc_conflict_years,minority_claim_status,minority_claim_event,minority_fixed_claim_ps,minority_dividend_floor_ps
000022,深赤湾A,L2,2009-06-30,2009-08-31,2009-08-31,ok,,0.7940,0.1810,weightavg_ttm,4.0850,1.0581,0.2591,0.2838,down,0.259116,normalized,,5,0.4686,0.0555,raw,,,12.6449,,,1.6099,0.2444,0.2349,0.2893,0.0793,0.0258,0.0858,7.1855,0.9432,0.8483,18.9285,1.2830,growth,0.3472,earnings,median3,capital,,-0.0236,,0.0679,,tier,,,,0.1000,0.0300,0.0993,11.7430,10.5687,12.9173,0.20,9.3944,7.29,14.79,0.8277,0.0000,3.8336,27.3995,69,hist12/cv20/term5/path20/legs12,4.0834,0.0016,0.0000,644807945,2009-08-31,shares_ref,0.000,0.00,0.000,0.7965,0.7378,0.000000,,off,0,0,,,,,operating,2004-12-31,2008-12-31,-214139265.0000,56655574.0000,270794839.0000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2009-09-30,2009-10-31,2009-10-31,ok,,0.7230,0.1692,eps_over_bps,4.2740,1.1073,0.2591,0.2838,down,0.259116,normalized,,5,0.4686,0.0555,raw,,,13.4807,,,1.7150,0.2444,0.2349,0.2893,0.0793,0.0258,0.0858,7.6442,0.9871,0.8878,20.1641,1.3427,growth,0.3472,earnings,"blend(λ=0.0,w=0.00,v=0.14)",capital,,-0.0601,,0.0679,,tier,,,,0.1000,0.0300,0.0993,12.5199,11.2679,13.7719,0.20,10.0159,7.30,17.32,0.8277,0.0000,4.0942,29.1985,69,hist12/cv20/term5/path20/legs12,4.2735,0.0005,0.0000,644807945,2009-10-31,shares_ref,0.000,0.00,0.139,0.7255,0.6721,0.000000,,off,0,0,,,,,operating,2004-12-31,2008-12-31,-214139265.0000,56655574.0000,270794839.0000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2009-12-31,2010-04-30,2010-04-30,ok,,0.6500,0.1508,weightavg_ttm,4.4250,1.0324,0.2333,0.2333,,0.233300,normalized,,9,0.1744,-0.3423,n/a,,,13.5780,,,1.6305,0.2402,,-0.0340,0.0765,0.0200,0.1114,6.3358,1.0234,0.8804,17.0674,0.7976,growth,0.3311,earnings,"blend(λ=0.0,w=0.00,v=0.50)",none,,-0.1257,,0.0000,,tier,,,,0.1000,0.0300,0.0965,10.7316,9.6585,11.8048,0.20,8.5853,6.58,16.51,0.7472,0.0000,4.5939,20.7058,69,hist12/cv20/term12/path20/legs5,4.4250,0.0000,0.0000,644741866,2010-04-30,annual_row,0.000,0.00,0.499,1.0000,0.6496,0.000000,,off,0,0,,,,,operating,2005-12-31,2009-12-31,128439013.0000,-137663132.0000,-266102145.0000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2010-03-31,2010-04-30,2010-04-30,ok,,0.7080,0.1624,weightavg_ttm,4.6290,1.0798,0.2333,0.2333,,0.233300,normalized,,9,0.1744,-0.3423,n/a,,,13.7425,,,1.6528,0.2402,,-0.0340,0.0765,0.0200,0.1114,6.4441,1.0704,0.9208,17.3012,0.8342,growth,0.3311,earnings,"blend(λ=0.0,w=0.00,v=0.28)",none,,-0.0958,,0.0000,,tier,,,,0.1000,0.0300,0.0965,10.8571,9.7714,11.9428,0.20,8.6857,6.57,15.33,0.7472,0.0000,4.6353,20.9678,69,hist12/cv20/term12/path20/legs5,4.6284,0.0006,0.0000,644741866,2010-04-30,shares_ref,0.000,0.00,0.278,1.0903,0.6496,0.000000,,off,0,0,,,,,operating,2005-12-31,2009-12-31,128439013.0000,-137663132.0000,-266102145.0000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2010-06-30,2010-08-18,2010-08-18,ok,,0.8190,0.1841,weightavg_ttm,4.5780,1.0684,0.2333,0.2333,,0.233300,normalized,,9,0.1744,-0.3423,n/a,,,13.0206,,,1.5696,0.2402,,-0.0340,0.0765,0.0200,0.1114,6.1499,1.0590,0.9110,16.4304,0.8254,growth,0.3311,earnings,median3,none,,-0.0471,,0.0000,,tier,,,,0.1000,0.0300,0.0965,10.2805,9.2524,11.3085,0.20,8.2244,6.55,12.55,0.7472,0.0000,4.3719,19.8823,69,hist12/cv20/term12/path20/legs5,4.5792,-0.0012,0.0000,644741866,2010-08-18,shares_ref,0.000,0.00,0.000,1.2598,0.6496,0.000000,,off,0,0,,,,,operating,2005-12-31,2009-12-31,128439013.0000,-137663132.0000,-266102145.0000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2010-09-30,2010-10-29,2010-10-29,ok,,0.8950,0.1848,eps_over_bps,4.8440,1.1303,0.2333,0.2333,,0.233300,normalized,,9,0.1744,-0.3423,n/a,,,13.7760,,,1.6606,0.2402,,-0.0340,0.0765,0.0200,0.1114,6.5058,1.1204,0.9639,17.3828,0.8732,growth,0.3311,earnings,median3,none,,-0.0367,,0.0000,,tier,,,,0.1000,0.0300,0.0965,10.8770,9.7893,11.9647,0.20,8.7016,6.55,12.15,0.7472,0.0000,4.6259,21.0355,69,hist12/cv20/term12/path20/legs5,4.8447,-0.0007,0.0000,644741866,2010-10-29,shares_ref,0.000,0.00,0.000,1.3758,0.6496,0.000000,,off,0,0,,,,,operating,2005-12-31,2009-12-31,128439013.0000,-137663132.0000,-266102145.0000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2010-12-31,2011-03-29,2011-03-29,ok,,0.9250,0.1970,weightavg_ttm,5.0240,1.1721,0.2333,0.2333,,0.233300,normalized,,9,0.1153,-0.0305,n/a,,,11.0026,,,1.3171,0.2402,-0.3197,0.0019,0.0751,0.0200,0.1429,5.4175,1.3827,0.8803,14.0205,1.0941,growth,0.3193,earnings,"blend(λ=0.5,w=0.00,v=0.08)",none,,-0.0349,,0.0000,,tier,,,,0.1000,0.0300,0.0951,8.6030,7.7427,9.4633,0.20,6.8824,6.53,9.30,0.7543,0.0000,3.4607,17.2232,62,hist12/cv20/term5/path20/legs5,5.0240,0.0000,0.0000,644814701,2011-03-29,annual_row,0.000,0.50,0.080,1.0000,1.0000,0.000000,,off,0,0,,,,,operating,2006-12-31,2010-12-31,91852839.0000,-119344300.0000,-211197139.0000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2011-03-31,2011-04-28,2011-04-28,ok,,0.9190,0.1899,weightavg_ttm,5.2220,1.2181,0.2333,0.2333,,0.233300,normalized,,9,0.1153,-0.0305,n/a,,,11.4609,,,1.3717,0.2402,-0.3197,0.0019,0.0751,0.0200,0.1429,5.6393,1.4370,0.9149,14.6012,1.1371,growth,0.3193,earnings,"blend(λ=0.5,w=0.00,v=0.09)",none,,-0.0480,,0.0000,,tier,,,,0.1000,0.0300,0.0951,8.9619,8.0657,9.8581,0.20,7.1695,6.53,9.75,0.7543,0.0000,3.6066,17.9392,62,hist12/cv20/term5/path20/legs5,5.2214,0.0006,0.0000,644814701,2011-04-28,shares_ref,0.000,0.50,0.095,0.9935,0.9935,0.000000,,off,0,0,,,,,operating,2006-12-31,2010-12-31,91852839.0000,-119344300.0000,-211197139.0000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2011-06-30,2011-08-20,2011-08-20,ok,,0.8470,0.1701,weightavg_ttm,4.9990,1.1575,0.2333,0.2333,,0.233300,normalized,,9,0.1153,-0.0305,n/a,,,11.3773,,,1.3531,0.2402,-0.3197,0.0019,0.0751,0.0200,0.1429,5.4906,1.3656,0.8693,14.4029,1.0805,growth,0.3193,earnings,"blend(λ=0.5,w=0.00,v=0.29)",none,,-0.0748,,0.0000,,tier,,,,0.1000,0.0300,0.0951,8.9123,8.0210,9.8035,0.20,7.1298,6.59,10.52,0.7543,0.0000,3.6297,17.7676,62,hist12/cv20/term5/path20/legs5,4.9617,0.0373,0.0000,644814701,2011-08-20,shares_ref,0.000,0.50,0.288,0.9152,0.9152,0.000000,,off,0,0,,,,,operating,2006-12-31,2010-12-31,91852839.0000,-119344300.0000,-211197139.0000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2011-09-30,2011-10-26,2011-10-26,ok,,0.7810,0.1555,weightavg_ttm,5.1990,1.2042,0.2333,0.2333,,0.233300,normalized,,9,0.1153,-0.0305,n/a,,,12.5657,,,1.4883,0.2402,-0.3197,0.0019,0.0751,0.0200,0.1429,5.9877,1.4206,0.9044,15.8421,1.1241,growth,0.3193,earnings,"blend(λ=0.5,w=0.00,v=0.49)",none,,-0.0800,,0.0000,,tier,,,,0.1000,0.0300,0.0951,9.8544,8.8689,10.8398,0.20,7.8835,6.62,12.62,0.7543,0.0000,4.0440,19.5945,62,hist12/cv20/term5/path20/legs5,5.1618,0.0372,0.0000,644814701,2011-10-26,shares_ref,0.000,0.50,0.493,0.8446,0.8446,0.000000,,off,0,0,,,,,operating,2006-12-31,2010-12-31,91852839.0000,-119344300.0000,-211197139.0000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2011-12-31,2012-03-28,2012-03-28,ok,,0.7800,0.1519,weightavg_ttm,5.3784,1.2548,0.2333,0.2333,,0.233300,normalized,,9,0.2053,-0.1828,n/a,,,10.5761,,,1.3096,0.1883,-0.2654,0.0829,0.0774,0.0200,0.1820,5.6536,1.6737,0.9899,14.6513,0.8428,growth,0.3067,earnings,"blend(λ=0.5,w=0.00,v=0.77)",none,,-0.0769,,0.0000,,tier,,,,0.1000,0.0300,0.0974,8.9977,8.0980,9.8975,0.20,7.1982,6.87,11.54,0.7384,0.0000,4.0843,16.5041,69,hist12/cv20/term12/path20/legs5,5.3784,0.0000,0.0000,644763730,2012-03-28,annual_row,0.000,0.50,0.766,1.0000,0.8201,0.000000,,off,0,0,,,,,operating,2007-12-31,2011-12-31,110564727.0000,-93795053.0000,-204359780.0000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2012-03-31,2012-04-26,2012-04-26,ok,,0.7590,0.1463,weightavg_ttm,5.5540,1.2956,0.2333,0.2333,,0.233300,normalized,,9,0.2053,-0.1828,n/a,,,11.1075,,,1.3731,0.1883,-0.2654,0.0829,0.0774,0.0200,0.1820,5.9098,1.7284,1.0223,15.3624,0.8704,growth,0.3067,earnings,"blend(λ=0.5,w=0.00,v=0.85)",none,,-0.0484,,0.0000,,tier,,,,0.1000,0.0300,0.0974,9.4526,8.5073,10.3979,0.20,7.5621,6.88,12.45,0.7384,0.0000,4.3007,17.3233,69,hist12/cv20/term12/path20/legs5,5.5542,-0.0002,0.0000,644763730,2012-04-26,shares_ref,0.000,0.50,0.849,0.9725,0.7975,0.000000,,off,0,0,,,,,operating,2007-12-31,2011-12-31,110564727.0000,-93795053.0000,-204359780.0000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2012-06-30,2012-08-23,2012-08-23,ok,,0.7230,0.1365,weightavg_ttm,5.3230,1.2414,0.2333,0.2333,,0.233300,normalized,,9,0.2053,-0.1828,n/a,,,11.0048,,,1.3560,0.1883,-0.2654,0.0829,0.0774,0.0200,0.1820,5.8008,1.6564,0.9797,15.1712,0.8341,growth,0.3067,earnings,"blend(λ=0.5,w=0.00,v=0.99)",none,,-0.0286,,0.0000,,tier,,,,0.1000,0.0300,0.0974,9.3705,8.4334,10.3075,0.20,7.4964,6.91,12.96,0.7384,0.0000,4.2827,17.1432,69,hist12/cv20/term12/path20/legs5,5.3228,0.0002,0.0000,644763730,2012-08-23,shares_ref,0.000,0.50,0.993,0.9282,0.7612,0.000000,,off,0,0,,,,,operating,2007-12-31,2011-12-31,110564727.0000,-93795053.0000,-204359780.0000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2012-09-30,2012-10-26,2012-10-26,ok,,0.7470,0.1382,weightavg_ttm,5.5460,1.2933,0.2333,0.2333,,0.233300,normalized,,9,0.2053,-0.1828,n/a,,,11.1995,,,1.3833,0.1883,-0.2654,0.0829,0.0774,0.0200,0.1820,5.9434,1.7261,1.0209,15.4758,0.8692,growth,0.3067,earnings,"blend(λ=0.5,w=0.00,v=0.89)",none,,0.0129,,0.0000,,tier,,,,0.1000,0.0300,0.0974,9.5323,8.5791,10.4856,0.20,7.6259,6.89,12.76,0.7384,0.0000,4.3424,17.4611,69,hist12/cv20/term12/path20/legs5,5.5467,-0.0007,0.0000,644763730,2012-10-26,shares_ref,0.000,0.50,0.893,0.9585,0.7861,0.000000,,off,0,0,,,,,operating,2007-12-31,2011-12-31,110564727.0000,-93795053.0000,-204359780.0000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2012-12-31,2013-03-27,2013-03-27,ok,,0.7240,0.1315,weightavg_ttm,5.7045,0.8665,0.1519,0.1519,,0.151900,normalized,,5,0.6741,-0.1907,n/a,,,9.9199,,,1.2222,0.1525,-0.1292,0.2387,0.0754,0.0200,0.1689,5.9544,2.4630,1.2206,15.0137,0.7576,growth,0.2782,earnings,"blend(λ=0.0,w=0.00,v=0.96)",none,,0.0370,,0.0000,,tier,,,,0.1000,0.0300,0.0954,9.0593,8.1534,9.9652,0.20,7.2474,7.41,12.51,0.7203,0.0936,4.2268,16.6407,61,hist12/cv12/term12/path20/legs5,5.7045,0.0000,0.0000,644763730,2013-03-27,annual_row,0.000,0.00,0.959,1.0000,0.9951,0.000000,,off,0,0,,,,,operating,2008-12-31,2012-12-31,56655574.0000,22545526.7500,-34110047.2500,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2013-03-31,2013-04-24,2013-04-24,ok,,0.7500,0.1340,weightavg_ttm,5.9079,0.8972,0.1519,0.1519,,0.151900,normalized,,5,0.6741,-0.1907,n/a,,,10.1523,,,1.2529,0.1525,-0.1292,0.2387,0.0754,0.0200,0.1689,6.1207,2.5501,1.2638,15.3908,0.7845,growth,0.2782,earnings,"blend(λ=0.0,w=0.00,v=0.85)",none,,0.0195,,0.0000,,tier,,,,0.1000,0.0300,0.0954,9.2701,8.3431,10.1971,0.20,7.4161,7.40,12.36,0.7203,0.0936,4.3162,17.0419,61,hist12/cv12/term12/path20/legs5,5.9064,0.0015,0.0000,644763730,2013-04-24,shares_ref,0.000,0.00,0.850,1.0360,0.9951,0.000000,,off,0,0,,,,,operating,2008-12-31,2012-12-31,56655574.0000,22545526.7500,-34110047.2500,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2013-06-30,2013-08-28,2013-08-28,ok,,0.8380,0.1471,weightavg_ttm,5.8030,0.8810,0.1519,0.1519,,0.151900,normalized,,5,0.6741,-0.1907,n/a,,,9.6271,,,1.1943,0.1525,-0.1292,0.2387,0.0754,0.0200,0.1689,5.8860,2.5042,1.2410,14.6721,0.7703,growth,0.2782,earnings,"blend(λ=0.0,w=0.00,v=0.53)",none,,0.0081,,0.0000,,tier,,,,0.1000,0.0300,0.0954,8.7861,7.9075,9.6647,0.20,7.0289,7.36,10.48,0.7203,0.0936,4.0635,16.1950,61,hist12/cv12/term12/path20/legs5,5.7999,0.0031,0.0000,644763730,2013-08-28,shares_ref,0.000,0.00,0.534,1.1575,0.9951,0.000000,,off,0,0,,,,,operating,2008-12-31,2012-12-31,56655574.0000,22545526.7500,-34110047.2500,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2013-09-30,2013-10-25,2013-10-25,ok,,0.8490,0.1455,weightavg_ttm,6.0397,0.9166,0.1519,0.1519,,0.151900,normalized,,5,0.6741,-0.1907,n/a,,,9.9804,,,1.2387,0.1525,-0.1292,0.2387,0.0754,0.0200,0.1689,6.1084,2.6054,1.2912,15.2167,0.8015,growth,0.2782,earnings,"blend(λ=0.0,w=0.00,v=0.50)",none,,-0.0170,,0.0000,,tier,,,,0.1000,0.0300,0.0954,9.1082,8.1974,10.0191,0.20,7.2866,7.35,10.73,0.7203,0.0936,4.2104,16.7921,61,hist12/cv12/term12/path20/legs5,6.0344,0.0053,0.0000,644763730,2013-10-25,shares_ref,0.000,0.00,0.500,1.1720,0.9951,0.000000,,off,0,0,,,,,operating,2008-12-31,2012-12-31,56655574.0000,22545526.7500,-34110047.2500,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2013-12-31,2014-03-29,2014-03-29,ok,,0.7800,0.1326,weightavg_ttm,6.1229,0.9233,0.1508,0.1508,,0.150800,normalized,,5,0.6242,0.0766,n/a,,,10.1961,,,1.1776,0.1372,0.0419,0.3258,0.0795,0.0200,0.1546,4.5729,1.3472,1.2101,14.6334,1.0360,growth,0.2428,earnings,"blend(λ=0.0,w=0.00,v=0.74)",capital,,-0.0554,,0.0137,,tier,,,,0.1000,0.0300,0.0995,10.0604,9.0544,11.0665,0.20,8.0483,8.54,12.90,0.6808,0.3319,5.7146,16.8626,76,hist12/cv20/term12/path20/legs12,6.1229,0.0000,0.0000,644763730,2014-03-29,annual_row,0.000,0.00,0.739,1.0000,1.0000,0.000000,,off,0,0,,,,,operating,2009-12-31,2013-12-31,-137663132.0000,-27546975.1500,110116156.8500,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2014-03-31,2014-04-25,2014-04-25,ok,,0.7430,0.1241,weightavg_ttm,6.2889,0.9483,0.1508,0.1508,,0.150800,normalized,,5,0.6242,0.0766,n/a,,,10.5757,,,1.2203,0.1372,0.0419,0.3258,0.0795,0.0200,0.1546,4.7285,1.3835,1.2428,15.1636,1.0640,growth,0.2428,earnings,"blend(λ=0.0,w=0.00,v=0.88)",capital,,-0.0684,,0.0137,,tier,,,,0.1000,0.0300,0.0995,10.4351,9.3916,11.4786,0.20,8.3481,8.55,14.04,0.6808,0.3319,5.9318,17.4837,76,hist12/cv20/term12/path20/legs12,6.2882,0.0007,0.0000,644763730,2014-04-25,shares_ref,0.000,0.00,0.882,0.9530,0.9530,0.000000,,off,0,0,,,,,operating,2009-12-31,2013-12-31,-137663132.0000,-27546975.1500,110116156.8500,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2014-06-30,2014-08-27,2014-08-27,ok,,0.6870,0.1131,weightavg_ttm,6.0998,0.9196,0.1508,0.1508,,0.150800,normalized,,5,0.6242,0.0766,n/a,,,10.3397,,,1.1920,0.1372,0.0419,0.3258,0.0795,0.0200,0.1546,4.6105,1.3417,1.2052,14.8128,1.0318,growth,0.2428,earnings,trough_median,capital,,-0.0676,,0.0137,,tier,,,,0.1000,0.0300,0.0995,10.2023,9.1821,11.2225,0.20,8.1619,8.56,14.85,0.6808,0.3319,5.8032,17.0879,76,hist12/cv20/term12/path20/legs12,6.0979,0.0018,0.0000,644763730,2014-08-27,shares_ref,0.000,0.00,1.000,0.8802,0.8802,0.000000,,off,0,0,,,,,operating,2009-12-31,2013-12-31,-137663132.0000,-27546975.1500,110116156.8500,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2014-09-30,2014-10-25,2014-10-25,ok,,0.6570,0.1062,weightavg_ttm,6.3055,0.9503,0.1508,0.1508,,0.150800,normalized,,5,0.6242,0.0766,n/a,,,10.6871,,,1.2319,0.1372,0.0419,0.3258,0.0795,0.0200,0.1546,4.7626,1.3865,1.2454,15.3078,1.0663,growth,0.2428,earnings,trough_median,capital,,-0.0569,,0.0137,,tier,,,,0.1000,0.0300,0.0995,10.5452,9.4907,11.5997,0.20,8.4361,8.56,16.05,0.6808,0.3319,5.9990,17.6608,76,hist12/cv20/term12/path20/legs12,6.3017,0.0039,0.0000,644763730,2014-10-25,shares_ref,0.000,0.00,1.000,0.8407,0.8407,0.000000,,off,0,0,,,,,operating,2009-12-31,2013-12-31,-137663132.0000,-27546975.1500,110116156.8500,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2014-12-31,2015-03-27,2015-03-27,ok,,0.6480,0.1036,weightavg_ttm,6.3826,0.7797,0.1222,0.1326,down,0.122160,normalized,,5,0.6557,-0.2039,n/a,,,9.1994,,,1.1374,0.1201,-0.3166,0.3538,0.0874,0.0333,0.2123,3.8877,0.8803,1.1792,13.3370,0.8962,growth,0.2414,earnings,"blend(λ=0.0,w=0.00,v=0.56)",none,,-0.0618,,0.0000,,tier,,,,0.1000,0.0300,0.1074,9.4493,8.5043,10.3942,0.20,7.5594,8.31,14.58,0.5612,0.6128,6.4372,13.6162,77,hist12/cv20/term20/path20/legs5,6.3826,0.0000,0.0000,644763730,2015-03-27,annual_row,0.000,0.00,0.562,1.0000,0.8728,0.000000,,off,0,0,,,,,operating,2010-12-31,2014-12-31,-119344300.0000,-17849043.6000,101495256.4000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2015-03-31,2015-04-25,2015-04-25,ok,,0.6420,0.1020,weightavg_ttm,6.5436,0.7991,0.1222,0.1326,down,0.122160,normalized,,5,0.6557,-0.2039,n/a,,,9.4482,,,1.1678,0.1201,-0.3166,0.3538,0.0874,0.0333,0.2123,3.9885,0.9022,1.2086,13.6933,0.9185,growth,0.2414,earnings,"blend(λ=0.0,w=0.00,v=0.59)",none,,-0.0560,,0.0000,,tier,,,,0.1000,0.0300,0.1074,9.7048,8.7343,10.6753,0.20,7.7638,8.31,15.12,0.5612,0.6128,6.6123,13.9831,77,hist12/cv20/term20/path20/legs5,6.5417,0.0019,0.0000,644763730,2015-04-25,shares_ref,0.000,0.00,0.588,0.9905,0.8644,0.000000,,off,0,0,,,,,operating,2010-12-31,2014-12-31,-119344300.0000,-17849043.6000,101495256.4000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2015-06-30,2015-08-27,2015-08-27,ok,,0.6580,0.1027,weightavg_ttm,6.4387,0.7860,0.1222,0.1326,down,0.122160,normalized,,5,0.6557,-0.2039,n/a,,,9.2497,,,1.1433,0.1201,-0.3166,0.3538,0.0874,0.0333,0.2123,3.9050,0.8873,1.1887,13.4058,0.9034,growth,0.2414,earnings,"blend(λ=0.0,w=0.00,v=0.52)",none,,-0.0331,,0.0000,,tier,,,,0.1000,0.0300,0.1074,9.5009,8.5508,10.4509,0.20,7.6007,8.31,14.44,0.5612,0.6128,6.4733,13.6894,77,hist12/cv20/term20/path20/legs5,6.4339,0.0047,0.0000,644763730,2015-08-27,shares_ref,0.000,0.00,0.519,1.0159,0.8728,0.000000,,off,0,0,,,,,operating,2010-12-31,2014-12-31,-119344300.0000,-17849043.6000,101495256.4000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2015-09-30,2015-10-30,2015-10-30,ok,,0.7260,0.1110,weightavg_ttm,6.7097,0.8193,0.1222,0.1326,down,0.122160,normalized,,5,0.6557,-0.2039,n/a,,,9.4643,,,1.1714,0.1201,-0.3166,0.3538,0.0874,0.0333,0.2123,4.0145,0.9249,1.2390,13.7361,0.9416,growth,0.2414,earnings,"blend(λ=0.0,w=0.00,v=0.27)",none,,-0.0113,,0.0000,,tier,,,,0.1000,0.0300,0.1074,9.7217,8.7495,10.6938,0.20,7.7773,8.30,13.39,0.5612,0.6128,6.6195,14.0134,77,hist12/cv20/term20/path20/legs5,6.7062,0.0035,0.0000,644763730,2015-10-30,shares_ref,0.000,0.00,0.266,1.1217,0.8728,0.000000,,off,0,0,,,,,operating,2010-12-31,2014-12-31,-119344300.0000,-17849043.6000,101495256.4000,0.0000,0.0000,0,,,0.0000,0.0000
000022,深赤湾A,L2,2015-12-31,2016-03-28,2016-03-28,ok,,0.8190,0.1220,weightavg_ttm,6.8856,0.9055,0.1315,0.1315,,0.131500,normalized,,5,0.5062,0.0259,n/a,,,9.1517,,,1.0951,0.1201,0.6538,0.1524,0.0937,0.0472,0.1034,2.9081,-0.0016,1.2248,13.3909,1.1435,growth,0.2173,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.0415,,0.0610,,tier,,,,0.1000,0.0300,0.1137,10.4828,9.4345,11.5311,0.20,8.3863,9.57,12.80,0.6111,0.4940,7.0644,15.5201,76,hist12/cv20/term12/path20/legs12,6.8856,0.0000,0.0000,644763730,2016-03-28,annual_row,0.000,0.50,0.000,1.0000,1.0000,0.000000,,off,0,0,,,,,operating,2011-12-31,2015-12-31,-93795053.0000,-44854586.9400,48940466.0600,0.0000,0.0000,0,,,0.0000,0.0000
