security_code,date,close,band_report_date,band_available_at,split_factor,cash_adjustment,intrinsic_value,band_low,band_high,valuation_ratio,upside_to_low,valuation_label,ev_ps,pv_equity,minority_claim_event
000022,2010-04-26,14.5100,2009-09-30,2009-10-31,1.000000,0.0000,12.5199,11.2679,13.7719,1.1590,-0.2234,需更乐观假设才支撑,20.1641,1.1590,
000022,2010-04-27,13.8700,2009-09-30,2009-10-31,1.000000,0.0000,12.5199,11.2679,13.7719,1.1078,-0.1876,需更乐观假设才支撑,20.1641,1.1078,
000022,2010-04-28,14.0600,2009-09-30,2009-10-31,1.000000,0.0000,12.5199,11.2679,13.7719,1.1230,-0.1986,需更乐观假设才支撑,20.1641,1.1230,
000022,2010-04-29,13.7900,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2701,-0.2914,需更乐观假设才支撑,17.3012,1.2701,
000022,2010-04-30,14.1500,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.3033,-0.3094,需更乐观假设才支撑,17.3012,1.3033,
000022,2010-05-04,14.2400,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.3116,-0.3138,需更乐观假设才支撑,17.3012,1.3116,
000022,2010-05-05,14.4000,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.3263,-0.3214,需更乐观假设才支撑,17.3012,1.3263,
000022,2010-05-06,13.4000,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2342,-0.2708,需更乐观假设才支撑,17.3012,1.2342,
000022,2010-05-07,12.9900,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1965,-0.2478,需更乐观假设才支撑,17.3012,1.1965,
000022,2010-05-10,13.0800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2047,-0.2530,需更乐观假设才支撑,17.3012,1.2047,
000022,2010-05-11,12.7800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1771,-0.2354,需更乐观假设才支撑,17.3012,1.1771,
000022,2010-05-12,12.9800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1955,-0.2472,需更乐观假设才支撑,17.3012,1.1955,
000022,2010-05-13,13.1800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2140,-0.2586,需更乐观假设才支撑,17.3012,1.2140,
000022,2010-05-14,13.0700,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2038,-0.2524,需更乐观假设才支撑,17.3012,1.2038,
000022,2010-05-17,12.4800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1495,-0.2170,需更乐观假设才支撑,17.3012,1.1495,
000022,2010-05-18,12.5600,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1568,-0.2220,需更乐观假设才支撑,17.3012,1.1568,
000022,2010-05-19,12.4300,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1449,-0.2139,需更乐观假设才支撑,17.3012,1.1449,
000022,2010-05-20,12.2800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1311,-0.2043,需更乐观假设才支撑,17.3012,1.1311,
000022,2010-05-21,12.3800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1403,-0.2107,需更乐观假设才支撑,17.3012,1.1403,
000022,2010-05-24,12.7100,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1707,-0.2312,需更乐观假设才支撑,17.3012,1.1707,
000022,2010-05-25,12.3800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1403,-0.2107,需更乐观假设才支撑,17.3012,1.1403,
000022,2010-05-26,12.8800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1863,-0.2414,需更乐观假设才支撑,17.3012,1.1863,
000022,2010-05-27,12.8800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1863,-0.2414,需更乐观假设才支撑,17.3012,1.1863,
000022,2010-05-28,12.8900,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1872,-0.2419,需更乐观假设才支撑,17.3012,1.1872,
000022,2010-05-31,12.4800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1495,-0.2170,需更乐观假设才支撑,17.3012,1.1495,
000022,2010-06-01,12.3800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1403,-0.2107,需更乐观假设才支撑,17.3012,1.1403,
000022,2010-06-02,12.5000,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1513,-0.2183,需更乐观假设才支撑,17.3012,1.1513,
000022,2010-06-03,12.3500,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1375,-0.2088,需更乐观假设才支撑,17.3012,1.1375,
000022,2010-06-04,12.5000,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1513,-0.2183,需更乐观假设才支撑,17.3012,1.1513,
000022,2010-06-07,12.3000,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1329,-0.2056,需更乐观假设才支撑,17.3012,1.1329,
000022,2010-06-08,12.4500,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1467,-0.2152,需更乐观假设才支撑,17.3012,1.1467,
000022,2010-06-09,12.9700,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1946,-0.2466,需更乐观假设才支撑,17.3012,1.1946,
000022,2010-06-10,12.7500,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1743,-0.2336,需更乐观假设才支撑,17.3012,1.1743,
000022,2010-06-17,12.8000,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1790,-0.2366,需更乐观假设才支撑,17.3012,1.1790,
000022,2010-06-18,13.0100,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1983,-0.2489,需更乐观假设才支撑,17.3012,1.1983,
000022,2010-06-21,13.3900,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2333,-0.2702,需更乐观假设才支撑,17.3012,1.2333,
000022,2010-06-22,13.2700,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2222,-0.2636,需更乐观假设才支撑,17.3012,1.2222,
000022,2010-06-23,13.2000,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2158,-0.2597,需更乐观假设才支撑,17.3012,1.2158,
000022,2010-06-24,13.2200,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2176,-0.2609,需更乐观假设才支撑,17.3012,1.2176,
000022,2010-06-25,13.0000,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1974,-0.2484,需更乐观假设才支撑,17.3012,1.1974,
000022,2010-06-28,12.8600,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1845,-0.2402,需更乐观假设才支撑,17.3012,1.1845,
000022,2010-06-29,11.9900,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1043,-0.1850,需更乐观假设才支撑,17.3012,1.1043,
000022,2010-06-30,11.5400,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.0629,-0.1533,接近合理价值,17.3012,1.0629,
000022,2010-07-01,11.5500,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.0638,-0.1540,接近合理价值,17.3012,1.0638,
000022,2010-07-02,11.4600,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.0555,-0.1473,接近合理价值,17.3012,1.0555,
000022,2010-07-05,11.3800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.0482,-0.1414,接近合理价值,17.3012,1.0482,
000022,2010-07-06,11.6200,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.0703,-0.1591,接近合理价值,17.3012,1.0703,
000022,2010-07-07,11.7400,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.0813,-0.1677,接近合理价值,17.3012,1.0813,
000022,2010-07-08,11.7800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.0850,-0.1705,接近合理价值,17.3012,1.0850,
000022,2010-07-09,12.0300,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1080,-0.1877,需更乐观假设才支撑,17.3012,1.1080,
000022,2010-07-12,12.1300,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1172,-0.1944,需更乐观假设才支撑,17.3012,1.1172,
000022,2010-07-13,11.9600,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1016,-0.1830,需更乐观假设才支撑,17.3012,1.1016,
000022,2010-07-14,12.1900,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1228,-0.1984,需更乐观假设才支撑,17.3012,1.1228,
000022,2010-07-15,11.9400,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.0997,-0.1816,接近合理价值,17.3012,1.0997,
000022,2010-07-16,11.9700,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1025,-0.1837,需更乐观假设才支撑,17.3012,1.1025,
000022,2010-07-19,12.2500,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1283,-0.2023,需更乐观假设才支撑,17.3012,1.1283,
000022,2010-07-20,12.6300,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1633,-0.2263,需更乐观假设才支撑,17.3012,1.1633,
000022,2010-07-21,12.5500,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1559,-0.2214,需更乐观假设才支撑,17.3012,1.1559,
000022,2010-07-22,12.6500,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1651,-0.2276,需更乐观假设才支撑,17.3012,1.1651,
000022,2010-07-23,12.9000,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1882,-0.2425,需更乐观假设才支撑,17.3012,1.1882,
000022,2010-07-26,12.8700,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1854,-0.2408,需更乐观假设才支撑,17.3012,1.1854,
000022,2010-07-27,12.7800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.1771,-0.2354,需更乐观假设才支撑,17.3012,1.1771,
000022,2010-07-28,13.1000,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2066,-0.2541,需更乐观假设才支撑,17.3012,1.2066,
000022,2010-07-29,13.1700,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2130,-0.2581,需更乐观假设才支撑,17.3012,1.2130,
000022,2010-07-30,13.0500,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2020,-0.2512,需更乐观假设才支撑,17.3012,1.2020,
000022,2010-08-02,13.3800,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2324,-0.2697,需更乐观假设才支撑,17.3012,1.2324,
000022,2010-08-03,13.2000,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2158,-0.2597,需更乐观假设才支撑,17.3012,1.2158,
000022,2010-08-04,13.3200,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2268,-0.2664,需更乐观假设才支撑,17.3012,1.2268,
000022,2010-08-05,13.4400,2010-03-31,2010-04-30,1.000000,0.0000,10.8571,9.7714,11.9428,1.2379,-0.2730,需更乐观假设才支撑,17.3012,1.2379,
000022,2010-08-06,13.0300,2010-03-31,2010-04-30,1.000000,0.3250,10.5321,9.4464,11.6178,1.2372,-0.2750,需更乐观假设才支撑,17.3012,1.2372,
000022,2010-08-09,13.0000,2010-03-31,2010-04-30,1.000000,0.3250,10.5321,9.4464,11.6178,1.2343,-0.2734,需更乐观假设才支撑,17.3012,1.2343,
000022,2010-08-10,12.5800,2010-03-31,2010-04-30,1.000000,0.3250,10.5321,9.4464,11.6178,1.1944,-0.2491,需更乐观假设才支撑,17.3012,1.1944,
000022,2010-08-11,12.7800,2010-03-31,2010-04-30,1.000000,0.3250,10.5321,9.4464,11.6178,1.2134,-0.2608,需更乐观假设才支撑,17.3012,1.2134,
000022,2010-08-12,12.7000,2010-03-31,2010-04-30,1.000000,0.3250,10.5321,9.4464,11.6178,1.2058,-0.2562,需更乐观假设才支撑,17.3012,1.2058,
000022,2010-08-13,12.8800,2010-03-31,2010-04-30,1.000000,0.3250,10.5321,9.4464,11.6178,1.2229,-0.2666,需更乐观假设才支撑,17.3012,1.2229,
000022,2010-08-16,13.5100,2010-03-31,2010-04-30,1.000000,0.3250,10.5321,9.4464,11.6178,1.2827,-0.3008,需更乐观假设才支撑,17.3012,1.2827,
000022,2010-08-17,13.5200,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3151,-0.3156,需更乐观假设才支撑,16.4304,1.3151,
000022,2010-08-18,13.5000,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3132,-0.3146,需更乐观假设才支撑,16.4304,1.3132,
000022,2010-08-19,13.9500,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3569,-0.3367,需更乐观假设才支撑,16.4304,1.3569,
000022,2010-08-20,14.2000,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3813,-0.3484,需更乐观假设才支撑,16.4304,1.3813,
000022,2010-08-23,14.5300,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4134,-0.3632,需更乐观假设才支撑,16.4304,1.4134,
000022,2010-08-24,14.6600,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4260,-0.3689,需更乐观假设才支撑,16.4304,1.4260,
000022,2010-08-25,14.1200,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3735,-0.3447,需更乐观假设才支撑,16.4304,1.3735,
000022,2010-08-26,14.1900,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3803,-0.3480,需更乐观假设才支撑,16.4304,1.3803,
000022,2010-08-27,14.4800,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4085,-0.3610,需更乐观假设才支撑,16.4304,1.4085,
000022,2010-08-30,14.4800,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4085,-0.3610,需更乐观假设才支撑,16.4304,1.4085,
000022,2010-08-31,14.2800,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3890,-0.3521,需更乐观假设才支撑,16.4304,1.3890,
000022,2010-09-01,14.0400,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3657,-0.3410,需更乐观假设才支撑,16.4304,1.3657,
000022,2010-09-02,14.3500,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3959,-0.3552,需更乐观假设才支撑,16.4304,1.3959,
000022,2010-09-03,14.2600,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3871,-0.3512,需更乐观假设才支撑,16.4304,1.3871,
000022,2010-09-06,14.5800,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4182,-0.3654,需更乐观假设才支撑,16.4304,1.4182,
000022,2010-09-07,14.6400,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4241,-0.3680,需更乐观假设才支撑,16.4304,1.4241,
000022,2010-09-08,14.4200,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4027,-0.3584,需更乐观假设才支撑,16.4304,1.4027,
000022,2010-09-09,14.9800,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4571,-0.3823,需更乐观假设才支撑,16.4304,1.4571,
000022,2010-09-10,15.1700,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4756,-0.3901,需更乐观假设才支撑,16.4304,1.4756,
000022,2010-09-13,14.9900,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4581,-0.3828,需更乐观假设才支撑,16.4304,1.4581,
000022,2010-09-14,15.2400,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4824,-0.3929,需更乐观假设才支撑,16.4304,1.4824,
000022,2010-09-15,14.5700,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4173,-0.3650,需更乐观假设才支撑,16.4304,1.4173,
000022,2010-09-16,14.2600,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3871,-0.3512,需更乐观假设才支撑,16.4304,1.3871,
000022,2010-09-17,14.3100,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3920,-0.3534,需更乐观假设才支撑,16.4304,1.3920,
000022,2010-09-20,14.0700,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3686,-0.3424,需更乐观假设才支撑,16.4304,1.3686,
000022,2010-09-21,14.2600,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3871,-0.3512,需更乐观假设才支撑,16.4304,1.3871,
000022,2010-09-27,14.3300,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3939,-0.3543,需更乐观假设才支撑,16.4304,1.3939,
000022,2010-09-28,13.7200,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3346,-0.3256,需更乐观假设才支撑,16.4304,1.3346,
000022,2010-09-29,13.3500,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.2986,-0.3069,需更乐观假设才支撑,16.4304,1.2986,
000022,2010-09-30,13.5400,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3171,-0.3167,需更乐观假设才支撑,16.4304,1.3171,
000022,2010-10-08,13.9200,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3540,-0.3353,需更乐观假设才支撑,16.4304,1.3540,
000022,2010-10-11,14.1200,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3735,-0.3447,需更乐观假设才支撑,16.4304,1.3735,
000022,2010-10-12,14.2700,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3881,-0.3516,需更乐观假设才支撑,16.4304,1.3881,
000022,2010-10-13,14.2000,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3813,-0.3484,需更乐观假设才支撑,16.4304,1.3813,
000022,2010-10-14,13.8500,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3472,-0.3320,需更乐观假设才支撑,16.4304,1.3472,
000022,2010-10-15,14.1500,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3764,-0.3461,需更乐观假设才支撑,16.4304,1.3764,
000022,2010-10-18,15.0600,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4649,-0.3856,需更乐观假设才支撑,16.4304,1.4649,
000022,2010-10-19,14.8900,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4484,-0.3786,需更乐观假设才支撑,16.4304,1.4484,
000022,2010-10-20,14.5200,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4124,-0.3628,需更乐观假设才支撑,16.4304,1.4124,
000022,2010-10-21,14.6200,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4221,-0.3671,需更乐观假设才支撑,16.4304,1.4221,
000022,2010-10-22,14.3600,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.3968,-0.3557,需更乐观假设才支撑,16.4304,1.3968,
000022,2010-10-25,14.6900,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4289,-0.3702,需更乐观假设才支撑,16.4304,1.4289,
000022,2010-10-26,14.6900,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4289,-0.3702,需更乐观假设才支撑,16.4304,1.4289,
000022,2010-10-27,14.7400,2010-06-30,2010-08-18,1.000000,0.0000,10.2805,9.2524,11.3085,1.4338,-0.3723,需更乐观假设才支撑,16.4304,1.4338,
000022,2010-10-28,14.5900,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3414,-0.3290,需更乐观假设才支撑,17.3828,1.3414,
000022,2010-10-29,14.8600,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3662,-0.3412,需更乐观假设才支撑,17.3828,1.3662,
000022,2010-11-01,15.2200,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3993,-0.3568,需更乐观假设才支撑,17.3828,1.3993,
000022,2010-11-02,15.7100,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.4443,-0.3769,需更乐观假设才支撑,17.3828,1.4443,
000022,2010-11-03,15.1200,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3901,-0.3526,需更乐观假设才支撑,17.3828,1.3901,
000022,2010-11-04,15.2100,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3984,-0.3564,需更乐观假设才支撑,17.3828,1.3984,
000022,2010-11-05,15.3300,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.4094,-0.3614,需更乐观假设才支撑,17.3828,1.4094,
000022,2010-11-08,15.5300,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.4278,-0.3697,需更乐观假设才支撑,17.3828,1.4278,
000022,2010-11-09,15.2300,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.4002,-0.3572,需更乐观假设才支撑,17.3828,1.4002,
000022,2010-11-10,15.2300,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.4002,-0.3572,需更乐观假设才支撑,17.3828,1.4002,
000022,2010-11-11,15.3300,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.4094,-0.3614,需更乐观假设才支撑,17.3828,1.4094,
000022,2010-11-12,14.1400,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3000,-0.3077,需更乐观假设才支撑,17.3828,1.3000,
000022,2010-11-15,14.4000,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3239,-0.3202,需更乐观假设才支撑,17.3828,1.3239,
000022,2010-11-16,13.7600,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.2651,-0.2886,需更乐观假设才支撑,17.3828,1.2651,
000022,2010-11-17,13.5600,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.2467,-0.2781,需更乐观假设才支撑,17.3828,1.2467,
000022,2010-11-18,13.8400,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.2724,-0.2927,需更乐观假设才支撑,17.3828,1.2724,
000022,2010-11-19,13.9900,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.2862,-0.3003,需更乐观假设才支撑,17.3828,1.2862,
000022,2010-11-22,13.9800,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.2853,-0.2998,需更乐观假设才支撑,17.3828,1.2853,
000022,2010-11-23,13.8000,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.2687,-0.2906,需更乐观假设才支撑,17.3828,1.2687,
000022,2010-11-24,14.2100,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3064,-0.3111,需更乐观假设才支撑,17.3828,1.3064,
000022,2010-11-25,14.6500,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3469,-0.3318,需更乐观假设才支撑,17.3828,1.3469,
000022,2010-11-26,14.5600,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3386,-0.3277,需更乐观假设才支撑,17.3828,1.3386,
000022,2010-11-29,14.3700,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3211,-0.3188,需更乐观假设才支撑,17.3828,1.3211,
000022,2010-11-30,14.0400,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.2908,-0.3028,需更乐观假设才支撑,17.3828,1.2908,
000022,2010-12-01,14.1200,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.2981,-0.3067,需更乐观假设才支撑,17.3828,1.2981,
000022,2010-12-02,14.3300,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3175,-0.3169,需更乐观假设才支撑,17.3828,1.3175,
000022,2010-12-03,14.3500,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3193,-0.3178,需更乐观假设才支撑,17.3828,1.3193,
000022,2010-12-06,14.1200,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.2981,-0.3067,需更乐观假设才支撑,17.3828,1.2981,
000022,2010-12-07,14.2000,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3055,-0.3106,需更乐观假设才支撑,17.3828,1.3055,
000022,2010-12-08,14.6900,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3506,-0.3336,需更乐观假设才支撑,17.3828,1.3506,
000022,2010-12-09,14.4800,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3312,-0.3239,需更乐观假设才支撑,17.3828,1.3312,
000022,2010-12-10,14.6800,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3496,-0.3332,需更乐观假设才支撑,17.3828,1.3496,
000022,2010-12-13,15.1500,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3928,-0.3538,需更乐观假设才支撑,17.3828,1.3928,
000022,2010-12-14,15.2400,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.4011,-0.3577,需更乐观假设才支撑,17.3828,1.4011,
000022,2010-12-15,15.1500,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3928,-0.3538,需更乐观假设才支撑,17.3828,1.3928,
000022,2010-12-16,14.9600,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3754,-0.3456,需更乐观假设才支撑,17.3828,1.3754,
000022,2010-12-17,14.9800,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3772,-0.3465,需更乐观假设才支撑,17.3828,1.3772,
000022,2010-12-20,14.6300,2010-09-30,2010-10-29,1.000000,0.0000,10.8770,9.7893,11.9647,1.3450,-0.3309,需更乐观假设才支撑,17.3828,1.3450,
