扫描标签,策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P10,滚动5年回撤中位,滚动5年Calmar中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化,强平次数,最低担保比例,滚动3年Sharpe中位,滚动3年年化P25,滚动5年年化P25,滚动5年年化最差,滚动5年Sharpe中位,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,前五赢家,前五赢家盈亏,前五赢家占正贡献,互不重叠5年块中位,互不重叠5年块数,前五赢家贡献
T300s50anolev20191101,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc_T300s50anolev20191101,6923202.879446,0.6252659128479369,-0.17375207247294525,1.5398102039959418,0.2941133314584371,0.1866812076345148,0.15217391304347827,46,0.20074885130713038,0.09922939827915744,0.3054282693787568,0.657270041556582,0.0,22,nan,nan,nan,nan,0,0.100264994906344,0.18447302202288754,-0.03450245452613432,0.5512064230049147,0.6666666666666666,6,1.3077342931486666,0.13231991332427007,0.32269489668552415,0.3717071147354414,2022-09-06~2026-06-08,0.35597896321798245,0.30902239704029877,0.9963710164118714,234,0.3076923076923077,3.7664542193946566,49.52136752136752,689,332,5.638162064128364,93025.07389399996,0.031008357964666652,2.59%（同期超额 +10.64%）,,,,,,,,,,,,,,,,,,,,,,,
T300s50anolev20201101,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc_T300s50anolev20201101,5353193.122800001,0.07411954275590754,-0.24456908569846825,0.6421858175002352,0.3592265926457847,0.028438325008206755,0.4117647058823529,34,0.10066787482205619,0.049086209540613046,0.4288360951280341,0.2347467388257059,0.0,9,nan,nan,nan,nan,0,0.1702749252035649,0.18908685633538247,-0.08654070442225548,0.5281544158085536,0.6,5,0.7843977076000004,0.1061942661441786,0.3174704547990776,0.46248575749069976,2022-09-09~2026-06-08,0.22961629504085665,0.23181465296642334,0.9974689222993749,209,0.3444976076555024,2.7931901251749767,44.68421052631579,608,305,5.725840744237172,72759.7107,0.0242532369,-0.10%（同期超额 +10.72%）,,,,,,,,,,,,,,,,,,,,,,,
T300s50b20091101,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc_T300s50b20091101,2957269.3415572066,0.2518508665650718,-0.4853041322574877,1.5504435574621491,0.727855688231611,0.11354043051531015,0.40476190476190477,168,0.03815813077575281,-0.25102099751540574,0.8162280022362473,0.05011927300089468,0.4195804195804196,143,0.03117870066369055,-0.14780716774400227,0.9638884095440666,0.35365853658536583,82,-0.016315660912459506,0.1875595612946256,-0.7729961730133608,1.928906765349911,0.5,16,-0.014243552814264482,-0.0008588395451095687,0.6199816469144548,0.9638884095440666,2015-06-25~2020-03-23,-0.0008910155331319031,-0.0539674078248385,0.9431166379096296,620,0.3225806451612903,2.4152388784839713,52.73225806451613,2824,992,8.382062166572807,103348.99019400001,0.034449663398000006,1.96%（同期超额 -2.05%）,,,,,,,,,,,,,,,,,,,,,,,
T300s50b20101101,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc_T300s50b20101101,458749.18542776234,-0.02718304413725517,-0.5183170405719718,1.5670510937529711,0.8379357716627651,-0.02369988907406978,0.5128205128205128,156,-0.06230915161040551,-0.3460456052494981,0.8685155011124135,-0.07018512409087228,0.5877862595419847,131,-0.015328113769106977,-0.24999823731419413,0.9684891689266126,0.6,70,0.027672458479655937,0.11560421102658026,-0.7906641744506441,1.7003535112213655,0.5333333333333333,15,-0.8470836048574125,-0.11267194493169552,0.6332950633973379,0.9856178641151582,2011-04-11~2020-04-27,-0.11431605395347329,-0.22939055768130598,0.9220563287447769,638,0.29153605015673983,1.2008086591132732,47.88871473354232,2892,1014,17.43410701834742,65908.87675799994,0.02196962558599998,1.94%（同期超额 -13.20%）,,,,,,,,,,,,,,,,,,,,,,,
T300s50b20111101,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc_T300s50b20111101,1249735.8673210777,0.1452794533177475,-0.44352672478323596,1.634004131767034,0.8457384213376462,0.06886342756970776,0.42657342657342656,143,-0.009659733506404922,-0.29048114133770564,0.8832100647095911,-0.01093707362764389,0.5210084033613446,119,0.019770495431061796,-0.10809578334073566,0.9666866227639006,0.3793103448275862,58,0.09888232526117369,0.20244275253932092,-0.8087772253513649,2.020967005450289,0.5714285714285714,14,-0.5834213775596407,-0.05781171777433802,0.6321887629201473,0.9666866227639006,2015-06-25~2020-03-23,-0.05980399067595012,-0.1430137419630091,0.943536591376843,623,0.31942215088282505,1.5947922869950508,46.504012841091495,2683,957,11.66209321569899,68577.77053000004,0.022859256843333346,3.84%（同期超额 -9.62%）,,,,,,,,,,,,,,,,,,,,,,,
T300s50b20121101,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc_T300s50b20121101,15002624.92354103,0.3072855290531918,-0.252699393279339,1.7496878181904554,0.6175691446345228,0.1423644993632125,0.2900763358778626,131,0.16186515492841003,-0.08145710089886227,0.7235476475247347,0.21577167893986787,0.1588785046728972,107,0.1483266571870323,0.07929577849597313,0.8058674431259114,0.0,46,0.2056877886566908,0.24607285047868158,-0.6141849135656696,1.5962795988074485,0.5384615384615384,13,4.0008749745136765,0.12462295755148611,0.46417799572956264,0.8058674431259114,2015-06-25~2019-08-07,0.15464448727210164,0.19824936890645353,0.979759333654944,421,0.30641330166270786,4.619078377388765,52.08313539192399,1607,688,5.598700087941306,222903.80484800017,0.07430126828266673,5.35%（同期超额 +7.11%）,,,,,,,,,,,,,,,,,,,,,,,
T300s50b20131101,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc_T300s50b20131101,13673351.206495674,0.2335363953224775,-0.38899173451495145,1.7330834656177778,0.5045530208668558,0.10531488971997138,0.3445378151260504,119,0.16032197837503093,-0.15449993849769073,0.6701024970990044,0.27849838713366404,0.28421052631578947,95,0.08474903480918106,0.02438414468455674,0.8634477896352514,0.0,34,0.07218328570650406,0.27492497863043114,-0.5272587425671111,1.916109094366869,0.5,12,3.5577837354985578,0.12654911519252154,0.4350861175400761,0.8634477896352514,2015-06-29~2020-03-23,0.1465625561980766,0.21593231447112302,0.9868917008074248,386,0.3393782383419689,4.0157003809931116,55.42746113989637,1339,582,4.82353044409766,190382.21678999983,0.06346073892999994,5.46%（同期超额 +7.19%）,,,,,,,,,,,,,,,,,,,,,,,
T300s50b20141101,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc_T300s50b20141101,13112588.07498449,0.16380199360225542,-0.24774460973984033,1.8574033968500838,0.5153591439547631,0.06345438194524977,0.34579439252336447,107,0.2045649406065786,-0.0882042523982961,0.6396433618650692,0.33518694296653534,0.18072289156626506,83,0.11235253566120329,0.07289802253774114,0.7158402764823073,0.0,22,0.1910711984235669,0.1731571532358535,-0.5393160721833679,1.0759359797894743,0.5454545454545454,11,3.3708626916614968,0.13404603462997255,0.45707468163256787,0.7859317865168582,2015-06-25~2020-04-27,0.1705568306685319,0.2219463817811833,0.9865355184122097,352,0.3494318181818182,3.764528805581335,56.51704545454545,1217,567,5.418920386676527,185049.88478600016,0.06168329492866672,5.48%（同期超额 +7.93%）,,,,,,,,,,,,,,,,,,,,,,,
T300s50b20151101,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc_T300s50b20151101,12899303.299433697,0.24531548031067643,-0.11974856713012974,1.944288729154627,0.3994735755423693,0.12987881598233386,0.2631578947368421,95,0.26514555163855114,0.17852562262452665,0.4577380377816719,0.534295450278083,0.0,70,0.2135340338802112,0.166160629522776,0.6714582283815455,0.0,9,0.18588069261316198,0.24219482898381947,-0.5162789900308618,1.1603271590456878,0.7,10,3.299767766477899,0.1456122652441405,0.4332492786364098,0.6714582283815455,2018-02-05~2020-04-27,0.21685975253459647,0.2608482182866934,0.9552195155128702,385,0.3064935064935065,4.497724839631639,45.93766233766234,1479,620,6.445891838469736,199979.39260999972,0.06665979753666658,2.84%（同期超额 +11.72%）,,,,,,,,,,,,,,,,,,,,,,,
T300s50b20161101,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc_T300s50b20161101,11522491.376848623,0.4914438351619524,-0.12758580466463923,1.897054599724685,0.35153054298222786,0.17895630053540246,0.21686746987951808,83,0.27727159351354125,0.18240861375791773,0.46084348295561706,0.6415645037721464,0.0,58,nan,nan,nan,nan,0,0.19889821853113498,0.2540596147067363,-0.5163153983258835,1.0926355002204384,0.6666666666666666,9,2.840830458949541,0.14833151679505718,0.4221574926298088,0.6695150565938357,2018-02-05~2019-08-07,0.22155068109998183,0.27414307687937856,0.9871177449712328,342,0.3304093567251462,4.26453453533391,47.83625730994152,1162,547,5.883464592911432,161287.60472200034,0.053762534907333445,3.50%（同期超额 +11.33%）,,,,,,,,,,,,,,,,,,,,,,,
T300s50b20171101,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc_T300s50b20171101,6035425.189191394,0.6572781047222191,-0.11242882829646034,1.6620328129829685,0.39429779424470957,0.3956727961078955,0.14285714285714285,70,0.38351343626297707,0.1570233243297967,0.614536471687078,0.6789556028402218,0.0,46,nan,nan,nan,nan,0,0.11698268134662337,0.29022456292220544,-0.6778091030597095,1.6473915567837936,0.5,8,1.0118083963971314,0.08341138070950627,0.5304412612959034,0.8568293049183314,2018-02-05~2020-03-23,0.09734888878182874,0.09579084731744424,0.9678480632453331,325,0.31384615384615383,3.5679019566935635,45.89846153846154,1318,487,6.9485775487908,91639.45240200004,0.030546484134000015,1.86%（同期超额 +6.48%）,,,,,,,,,,,,,,,,,,,,,,,
T300s50b20181101,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc_T300s50b20181101,12775896.773312697,0.7436986182367483,0.10252441955068224,2.360863281660518,0.3570436428874636,0.3613715622669217,0.017241379310344827,58,0.34970559022695547,0.21526460823716653,0.3570436428874636,0.9173659988085282,0.0,34,nan,nan,nan,nan,0,0.17702406671251092,0.3160687365167269,-0.05007325631614978,1.081825891663268,0.7142857142857143,7,3.2586322577708993,0.206297968105428,0.4343826736461199,0.6048978146310428,2019-04-10~2019-08-07,0.34104598018966126,0.39987323575686023,0.9945629115554906,265,0.32075471698113206,5.345740864560792,43.924528301886795,855,383,5.185537890776239,137334.64692600007,0.04577821564200003,5.18%（同期超额 +15.45%）,,,,,,,,,,,,,,,,,,,,,,,
T300s50b20191101,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc_T300s50b20191101,10974280.986095032,0.6274686903553727,0.028063723322028198,1.889482955255545,0.35001240459315064,0.21962182511819905,0.043478260869565216,46,0.29420758943227365,0.17188340718723683,0.35001240459315064,0.7457177618196091,0.0,22,nan,nan,nan,nan,0,0.07924180791418306,0.282080940801619,-0.07425725631709135,1.1217735552014267,0.5,6,2.658093662031677,0.21254887986839455,0.41221755114720793,0.44294741430329687,2020-02-25~2020-04-27,0.4798512712907658,0.4365387076065928,0.9907510887075873,219,0.3333333333333333,5.098117940665537,48.35616438356164,675,319,5.049692808969893,116209.11411400014,0.03873637137133338,2.59%（同期超额 +18.67%）,,,,,,,,,,,,,,,,,,,,,,,
T300s50b20201101,trend_x5_w0.0566_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5008_addma_swk20_sp_lot100_lrc_T300s50b20201101,9325872.998691034,0.5743562573642683,0.1472551371720168,1.1289679642749806,0.370661469206355,0.21289173420250307,0.0,34,0.24786851438290247,0.207559214869377,0.370661469206355,0.6687193975506228,0.0,9,nan,nan,nan,nan,0,0.275360777869748,0.3563311161885526,-0.054396046151632516,1.0219791171595394,0.6,5,2.108624332897011,0.21856193570470572,0.41286942746539096,0.370661469206355,2022-09-09~2023-11-06,0.5896537780759394,0.45041352179668537,0.9969043418027289,159,0.33962264150943394,6.108886163801835,46.17610062893082,473,225,4.23199051812393,74355.20937800004,0.024785069792666682,-0.10%（同期超额 +21.95%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20091101,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20091101,133010090.42285451,0.8795546987664737,0.01853884994296459,1.6397204982757132,0.37133615604717496,0.3190564148278775,0.08333333333333333,168,0.35197263432519477,0.16239548697134154,0.37604678403215375,0.9478544671542293,0.006993006993006993,143,0.35806704282292834,0.23717051899844077,0.3929214821968301,0.0,82,0.26740089746574625,0.31697783030301724,-0.21556478287148595,1.3464792391573348,0.75,16,43.33669680761817,0.25495440224733823,0.37758613569044847,0.5815420231508894,2011-03-07~2012-08-22,0.4384109696251248,0.5888840145120963,0.7980080771552494,274,0.33211678832116787,8.571540243684632,81.12773722627738,969,454,4.068516040821545,808722.3412200001,0.26957411374,1.96%（同期超额 +23.53%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20100501,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20100501,123965626.27390586,0.9327536946979339,0.14391859421725364,1.529970856992637,0.3262038208367032,0.31254952586921037,0.06832298136645963,161,0.32398244361119977,0.1728296392759241,0.3787724498931262,0.8790030576431468,0.0,137,0.32126273721908183,0.23289841624003382,0.4112878351797957,0.0,76,0.23734759670478445,0.312502485734147,-0.18677123364064374,1.0808985172028764,0.8,15,40.32187542463529,0.25837374844177297,0.34928687601429137,0.5501124220549082,2011-03-07~2012-08-22,0.4696744485002449,0.6463849663641453,0.8288769028768859,266,0.3609022556390977,7.7654249162203834,94.74436090225564,943,442,4.229675708427686,773848.9912379996,0.25794966374599987,2.76%（同期超额 +23.07%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20101101,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20101101,149281166.2292171,0.9569847709883204,0.3534903522452739,1.5605050047983955,0.3629929566604275,0.317230313487612,0.01282051282051282,156,0.3423718001859919,0.2206689636753949,0.3776035959836135,0.9538236104500845,0.0,131,0.33814303019983494,0.2915321111875724,0.3778810438812459,0.0,70,0.2317203253541411,0.34709450004573733,-0.208059892665161,1.2026049997321064,0.8666666666666667,15,48.76038874307237,0.2823888506290746,0.3566531796751957,0.39667897702661825,2011-07-15~2012-08-22,0.7118825725168831,0.7003691598059484,0.8424125879030739,244,0.3360655737704918,8.589009047179461,86.09836065573771,877,412,4.037912067591013,911198.6697179987,0.30373288990599956,1.94%（同期超额 +26.30%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20110501,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20110501,144312052.00255698,1.0274623001138334,0.3708000828405724,1.6145339265501097,0.32866435542172623,0.32573413678744223,0.0,149,0.34627783343057295,0.24966078460325303,0.3750819282289434,0.9925768780573665,0.0,125,0.3428317417857414,0.2953493031622465,0.3798334659265108,0.0,64,0.24541578813083986,0.3535163660525199,-0.1978219430642334,1.0801471187293998,0.9285714285714286,14,47.10401733418566,0.29004309004718754,0.3388001373569487,0.3798334659265108,2015-06-05~2016-06-24,0.7636059380383937,0.7598672456797622,0.8438532946552683,223,0.35874439461883406,8.276979229346654,101.7713004484305,804,396,3.9513786495344374,837435.146734,0.2791450489113333,2.53%（同期超额 +26.48%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20111101,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20111101,144312052.00255698,1.076521704576726,0.446603014956682,1.624278218583004,0.3379795226707666,0.34070878680034267,0.0,143,0.3506184154284351,0.25913225666258843,0.3750819282289434,1.0002768507630047,0.0,119,0.3448416819533773,0.30300013759349365,0.3798334659265108,0.0,58,0.24541578813083986,0.3535163660525199,-0.1978219430642334,1.0801471187293998,0.9285714285714286,14,47.10401733418566,0.3013551436660302,0.3445394282681607,0.3798334659265108,2015-06-05~2016-06-24,0.7933875519129103,0.7800418726503946,0.8727813758265609,223,0.35874439461883406,8.276979229346654,101.7713004484305,804,396,3.9626722176418756,837435.146734,0.2791450489113333,3.84%（同期超额 +26.30%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20120501,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20120501,115810180.7919309,0.9577112748966611,0.40420553700488676,1.6415719693771487,0.3737345095997714,0.3325735167526296,0.0,137,0.3577459325775143,0.28415936921168705,0.3737345095997714,0.965219450445869,0.0,113,0.3537793838641905,0.3148728276430399,0.401161071517793,0.0,52,0.2672534689182504,0.3786367600311266,-0.21732675675930757,1.380252319020328,0.7692307692307693,13,37.6033935973103,0.29300114618235873,0.35104192220470415,0.45117551368068165,2013-02-08~2014-03-20,0.6494172163556943,0.741795115834263,0.8231703654425792,236,0.3432203389830508,8.657277173279146,86.38135593220339,878,411,4.186456490481062,701238.9341020002,0.2337463113673334,4.01%（同期超额 +25.29%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20121101,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20121101,121907344.70936945,0.9850582298804291,0.40097099980380574,1.5943803208199765,0.3528209424390052,0.32179831698856254,0.0,131,0.3485819983830294,0.26122946079030207,0.3528209424390052,1.0201141184056361,0.0,107,0.3455109087493131,0.29681192418638,0.3791565504601341,0.0,46,0.2771782166727741,0.3656230985604276,-0.20855123358427574,1.2090730571227377,0.8461538461538461,13,39.63578156978982,0.3103775446262447,0.34697469271386533,0.43901386265629694,2013-02-08~2014-03-20,0.706988027093893,0.8005701499892319,0.8653611392121929,229,0.36681222707423583,7.645604980940264,87.60262008733625,832,396,4.307208873900219,752949.1806440003,0.25098306021466676,5.35%（同期超额 +25.69%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20130501,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20130501,91440656.1848718,0.8623236291383675,0.2675694741596357,1.6057743568170355,0.3491027154966797,0.33977569928709594,0.0,125,0.3438492433924556,0.24276003241965038,0.3491027154966797,0.8980833268143369,0.0,101,0.3366784919354161,0.26216343289783706,0.6459590672270346,0.0,40,0.24328856083513162,0.3824035099176771,-0.21677664014001763,1.2168037001425054,0.8333333333333334,12,29.4802187282906,0.2948206290532245,0.3908129687618393,0.6459590672270346,2015-06-09~2015-09-15,0.45640760229410043,0.6709620385580998,0.8722850624115975,217,0.3870967741935484,7.406099781731931,93.88479262672811,809,359,4.126541475091074,543285.738706,0.18109524623533335,5.04%（同期超额 +24.44%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20131101,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20131101,109841600.71021056,1.0045963414792272,0.4351384393930519,1.5482526692223701,0.319195092434321,0.34019885718296927,0.0,119,0.3299076313047473,0.2543851350927806,0.319195092434321,0.9818329980293232,0.0,95,0.33709881823088295,0.26860531431061485,0.4090449157592412,0.0,34,0.2743177729827607,0.3703372801274418,-0.18831731468984503,1.096280959655667,0.8333333333333334,12,35.61386690340352,0.3268941915867858,0.3338088740745051,0.4090449157592412,2015-06-24~2016-06-24,0.7991645391314232,0.8816249405139014,0.8860445244449298,232,0.3620689655172414,7.591429640715977,96.4353448275862,802,394,4.301776177786996,679455.2959179999,0.2264850986393333,5.46%（同期超额 +27.23%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20140501,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20140501,132391907.50092095,1.125433034925281,0.4796310640642286,1.5997201365856304,0.36163804678660794,0.34596796656121076,0.0,113,0.3610745340292274,0.2754346486872272,0.3638239955256809,1.0276817947500785,0.0,89,0.3518907193342832,0.26123008348750876,0.3874565230156477,0.0,28,0.2651878192236259,0.39977475439177096,-0.20940280495771035,1.2715073166240654,0.8181818181818182,11,43.13063583364032,0.36297998668220766,0.3333527786300043,0.3993396658100534,2015-06-05~2016-06-24,0.908950494426616,0.9910822558676374,0.8877570977102229,188,0.39361702127659576,6.988289442753611,93.44680851063829,688,336,4.125610440462174,793499.3882720004,0.26449979609066676,6.57%（同期超额 +29.73%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20141101,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20141101,110032027.07054424,1.049693234451301,0.44394133638245065,1.6786334142176986,0.350153617307949,0.33596748657041386,0.0,107,0.34668379857186005,0.2787374265999081,0.35215339856618744,0.9859360517772752,0.0,83,0.3346102799433379,0.2719251284481703,0.37342508016198417,0.0,22,0.23876491466045202,0.38329979908524375,-0.21004624943045613,1.1823172943136644,0.9090909090909091,11,35.67734235684808,0.3596259997938889,0.3428385323990543,0.4276690362796972,2015-06-09~2016-06-24,0.8408979123723422,0.953877718083923,0.8944971065624524,185,0.42162162162162165,6.222561270689524,96.21081081081081,662,321,4.169613589782763,655801.4091460002,0.2186004697153334,5.48%（同期超额 +30.49%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20150501,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20150501,70596007.81026731,1.023449617564666,0.41444759409395204,1.6961527363394484,0.3488721068792544,0.34747805202886695,0.0,101,0.3651384550675737,0.28692235076884987,0.3724971898577103,1.0409898405914455,0.0,76,0.36253820546819804,0.27218542858494277,0.3838564768410798,0.0,15,0.2616102291684903,0.44135772727273437,-0.22352290597499436,1.354337540947482,0.8,10,22.532002603422438,0.324792088127132,0.35150829010167595,0.47082729761492137,2015-06-05~2016-06-24,0.6898327471079891,0.8312524441593562,0.8617963912479565,181,0.3425414364640884,9.128997180703134,109.95580110497238,652,281,4.2424980851859075,401727.03525599994,0.13390901175199998,-0.18%（同期超额 +32.65%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20151101,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20151101,71307472.73686562,1.1025743543045137,0.34771221723458084,1.6247162409582687,0.34711745711380004,0.3496420769929982,0.0,95,0.3668138389976954,0.2655552974932327,0.3637933236541291,1.0476345096077135,0.0,70,0.3791678163621439,0.3600722548806419,0.37920981245732355,0.0,9,0.26761413108854026,0.42878328519092557,-0.225495650614157,1.2939066239914951,0.9,10,22.76915757895521,0.3435249831442184,0.3360336255920859,0.37920981245732355,2024-05-22~2025-04-07,0.9058968725469858,0.9252794858209076,0.906635377410019,174,0.39655172413793105,6.771237875372141,91.5919540229885,585,270,4.18939775375115,429891.8989739998,0.14329729965799992,2.84%（同期超额 +31.51%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20160501,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20160501,74451444.1358607,1.2446797551235633,0.37891420313784313,1.9275298640001142,0.29777798183291926,0.37240048874043685,0.0,89,0.3599416146308355,0.2791786638505225,0.29777798183291926,1.2087583252975223,0.0,64,0.38501354547042577,0.3797647866820777,0.37229707265464984,0.0,3,0.32332152703090644,0.47136812899858804,-0.18197259923735576,1.291590117810065,0.8888888888888888,9,23.8171480452869,0.3689909710365238,0.32243367631046416,0.37229707265464984,2024-05-22~2025-04-07,0.9911197216928083,1.0432874507648593,0.9099568430819178,163,0.3558282208588957,8.422613543846238,112.58282208588957,536,251,4.113888253034964,434381.4411579999,0.1447938137193333,3.78%（同期超额 +33.12%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20161101,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20161101,62498732.92359361,1.071869902453066,0.38244000070064926,1.6813194379122411,0.3185542175687449,0.34922027282259194,0.0,83,0.34283731502340853,0.2762542137513646,0.32852835649180145,1.0364289158291444,0.0,58,nan,nan,nan,nan,0,0.2752839475969755,0.4508279148020676,-0.21084908585190432,1.2516689779358137,0.8888888888888888,9,19.832910974531202,0.3662849239868662,0.3286221143525517,0.3830243136045288,2024-05-22~2025-04-07,0.9562967962526108,1.0154062875727383,0.9245592158942709,173,0.3872832369942196,7.168534244236177,104.34682080924856,523,261,4.267782826850077,368156.794028,0.12271893134266666,3.50%（同期超额 +33.13%）,,,,,,,,,,,,,,,,,,,,,,,
T90B20170501,trend_x5_w0.0593_x1c_sma20_swap_corr0.7_tranche_slmin_skipma60_sl2.5236_addma_swk20_sp_lot100_lrc_mk000300t90B_T90B20170501,52500880.26986867,1.0188088221303497,0.37413301336532473,1.6688010957523842,0.334965964313634,0.3428865390649174,0.0,77,0.3308756462499295,0.2839567969420753,0.3748292417996502,0.9223672708865566,0.0,52,nan,nan,nan,nan,0,0.2472016633138242,0.3678884516496272,-0.25464342177971466,1.2006056244743326,0.875,8,16.50029342328956,0.363395525811407,0.35175353983405777,0.4011788369254925,2018-01-23~2018-12-28,0.9058192814864193,0.940418575829043,0.914257903841498,158,0.35443037974683544,8.868332646575642,101.5,503,247,4.1919331950749825,299183.93335000024,0.09972797778333341,3.47%（同期超额 +32.87%）,,,,,,,,,,,,,,,,,,,,,,,
