cohort,arm,method,horizon,code,n,median
old_rank1_filter,BOTH1,stop_episode,250,600271,3,0.4391338151870303
old_rank1_filter,BOTH1,stop_episode,250,600309,4,0.19858708867506725
old_rank1_filter,BOTH1,stop_episode,250,600519,1,0.3615331542244409
old_rank1_filter,BOTH1,stop_episode,250,600566,1,-0.16009683007510156
old_rank1_filter,BOTH1,stop_episode,250,600585,3,0.031535005586208475
old_rank1_filter,BOTH1,stop_episode,250,600660,3,0.09313047319938916
old_rank1_filter,BOTH1,stop_episode,250,600690,1,0.6600166131112426
old_rank1_filter,BOTH1,stop_episode,250,600809,1,0.2518318991984674
old_rank1_filter,BOTH1,stop_episode,250,600897,3,0.033451787424830126
old_rank1_filter,BOTH1,stop_episode,250,600919,1,0.20325066540850734
old_rank1_filter,BOTH1,stop_episode,250,600938,3,0.32870981844048885
old_rank1_filter,BOTH1,stop_episode,250,601009,1,0.13179916317991625
old_rank1_filter,BOTH1,stop_episode,250,601077,1,0.06298070537043388
old_rank1_filter,BOTH1,stop_episode,250,601088,4,-0.11178662364097786
old_rank1_filter,BOTH1,stop_episode,250,601166,4,0.3702852461624304
old_rank1_filter,BOTH1,stop_episode,250,601169,2,0.19829943403240902
old_rank1_filter,BOTH1,stop_episode,250,601187,1,0.35042649272735016
old_rank1_filter,BOTH1,stop_episode,250,601225,2,0.355578339788866
old_rank1_filter,BOTH1,stop_episode,250,601229,3,0.3448591785103057
old_rank1_filter,BOTH1,stop_episode,250,601288,2,0.33330962921459895
old_rank1_filter,BOTH1,stop_episode,250,601328,1,0.18656703436879396
old_rank1_filter,BOTH1,stop_episode,250,601398,2,0.13386743201705764
old_rank1_filter,BOTH1,stop_episode,250,601818,2,0.11346414080297351
old_rank1_filter,BOTH1,stop_episode,250,601825,2,-0.011997516653387053
old_rank1_filter,BOTH1,stop_episode,250,601838,3,0.16389246528614887
old_rank1_filter,BOTH1,stop_episode,250,601916,1,0.028816041455446362
old_rank1_filter,BOTH1,stop_episode,250,601939,1,0.3284161829216772
old_rank1_filter,BOTH1,stop_episode,250,601988,1,0.49265853658536596
old_rank1_filter,BOTH1,stop_episode,750,000022,1,1.395870736086176
old_rank1_filter,BOTH1,stop_episode,750,000333,1,3.1281290700955635
old_rank1_filter,BOTH1,stop_episode,750,000338,4,0.0633448028323556
old_rank1_filter,BOTH1,stop_episode,750,000651,1,1.8058268285047423
old_rank1_filter,BOTH1,stop_episode,750,000786,1,1.2241587642799336
old_rank1_filter,BOTH1,stop_episode,750,000792,6,-0.3591354904014326
old_rank1_filter,BOTH1,stop_episode,750,000858,1,2.488412378052545
old_rank1_filter,BOTH1,stop_episode,750,000933,1,1.5709976294824473
old_rank1_filter,BOTH1,stop_episode,750,002001,3,0.6277431007993419
old_rank1_filter,BOTH1,stop_episode,750,002024,3,0.5280872793974452
old_rank1_filter,BOTH1,stop_episode,750,002128,5,0.606403163008906
old_rank1_filter,BOTH1,stop_episode,750,002152,3,0.8251902803734186
old_rank1_filter,BOTH1,stop_episode,750,002304,1,1.5934739527066224
old_rank1_filter,BOTH1,stop_episode,750,002466,4,1.7517717593093884
old_rank1_filter,BOTH1,stop_episode,750,002508,1,0.8523814190198546
old_rank1_filter,BOTH1,stop_episode,750,600000,1,-0.20808217404192353
old_rank1_filter,BOTH1,stop_episode,750,600031,2,0.4147913058922382
old_rank1_filter,BOTH1,stop_episode,750,600066,2,1.4265072772749652
old_rank1_filter,BOTH1,stop_episode,750,600188,2,0.14033563636381052
old_rank1_filter,BOTH1,stop_episode,750,600271,3,1.973085485567462
old_rank1_filter,BOTH1,stop_episode,750,600309,4,0.6816459665493912
old_rank1_filter,BOTH1,stop_episode,750,600519,1,2.1240252993979043
old_rank1_filter,BOTH1,stop_episode,750,600566,1,0.33537793429607365
old_rank1_filter,BOTH1,stop_episode,750,600585,3,0.62210590429431
old_rank1_filter,BOTH1,stop_episode,750,600660,3,1.186901170151378
old_rank1_filter,BOTH1,stop_episode,750,600690,1,0.9751125462770998
old_rank1_filter,BOTH1,stop_episode,750,600809,1,0.4226115160106889
old_rank1_filter,BOTH1,stop_episode,750,600897,3,0.5030569387368298
old_rank1_filter,BOTH1,stop_episode,750,600938,3,1.1395955178794903
old_rank1_filter,BOTH1,stop_episode,750,601009,1,0.30348407370841657
old_rank1_filter,BOTH1,stop_episode,750,601077,1,1.1995287396525462
old_rank1_filter,BOTH1,stop_episode,750,601088,4,-0.22888065033666666
old_rank1_filter,BOTH1,stop_episode,750,601169,2,0.5382322467307364
old_rank1_filter,BOTH1,stop_episode,750,601225,2,0.8883411771735181
old_rank1_filter,BOTH1,stop_episode,750,601288,2,1.8790414614650806
old_rank1_filter,BOTH1,stop_episode,750,601328,1,0.809481215627575
old_rank1_filter,BOTH1,stop_episode,750,601398,1,0.29610203256288026
old_rank1_filter,BOTH1,stop_episode,750,601818,1,0.2529429033672175
old_rank1_filter,BOTH1,stop_episode,750,601825,2,0.9089879983857813
old_rank1_filter,BOTH1,stop_episode,750,601988,1,1.1052711313402375
old_rank1_filter,BOTH2,daily,250,000001,2,0.12707689590548288
old_rank1_filter,BOTH2,daily,250,000022,3,0.15116279069767447
old_rank1_filter,BOTH2,daily,250,000063,8,0.2639532012520498
old_rank1_filter,BOTH2,daily,250,000333,153,0.40180086985280616
old_rank1_filter,BOTH2,daily,250,000338,237,0.05775859135120909
old_rank1_filter,BOTH2,daily,250,000651,240,0.2472767415068161
old_rank1_filter,BOTH2,daily,250,000661,2,-0.24841781276514258
old_rank1_filter,BOTH2,daily,250,000786,2,0.5745302860823878
old_rank1_filter,BOTH2,daily,250,000792,83,-0.24602271489513283
old_rank1_filter,BOTH2,daily,250,000858,3,0.4971093160703888
old_rank1_filter,BOTH2,daily,250,000933,113,-0.01848049281314179
old_rank1_filter,BOTH2,daily,250,002001,12,-0.1584918884843342
old_rank1_filter,BOTH2,daily,250,002024,8,0.47876557018114263
old_rank1_filter,BOTH2,daily,250,002128,207,0.3462639654523232
old_rank1_filter,BOTH2,daily,250,002152,17,0.45681888785337077
old_rank1_filter,BOTH2,daily,250,002158,5,0.2630205720020069
old_rank1_filter,BOTH2,daily,250,002236,3,0.06555300162987954
old_rank1_filter,BOTH2,daily,250,002304,36,0.5901609211472585
old_rank1_filter,BOTH2,daily,250,002466,125,0.43517935808684705
old_rank1_filter,BOTH2,daily,250,002508,3,0.5701123336154497
old_rank1_filter,BOTH2,daily,250,002648,8,0.16997387915566076
old_rank1_filter,BOTH2,daily,250,600000,2,-0.20514864596952287
old_rank1_filter,BOTH2,daily,250,600031,4,0.13659103914738002
old_rank1_filter,BOTH2,daily,250,600036,1,0.4058307424525973
old_rank1_filter,BOTH2,daily,250,600066,65,-0.0431034482758621
old_rank1_filter,BOTH2,daily,250,600176,3,0.35786655410041934
old_rank1_filter,BOTH2,daily,250,600188,10,-0.010005094557877736
old_rank1_filter,BOTH2,daily,250,600271,9,0.4689188648280831
old_rank1_filter,BOTH2,daily,250,600309,72,0.09810936203482212
old_rank1_filter,BOTH2,daily,250,600519,11,0.4670124727205285
old_rank1_filter,BOTH2,daily,250,600566,4,-0.20365205309352669
old_rank1_filter,BOTH2,daily,250,600585,107,-0.09659721390430775
old_rank1_filter,BOTH2,daily,250,600660,10,0.08561523556830197
old_rank1_filter,BOTH2,daily,250,600690,13,0.6056943385032634
old_rank1_filter,BOTH2,daily,250,600809,1,0.2518318991984674
old_rank1_filter,BOTH2,daily,250,600897,9,0.026022158220009084
old_rank1_filter,BOTH2,daily,250,600919,4,0.19719104453365643
old_rank1_filter,BOTH2,daily,250,600938,28,0.33359803914781394
old_rank1_filter,BOTH2,daily,250,601009,20,0.08481898245818542
old_rank1_filter,BOTH2,daily,250,601077,1,0.06298070537043388
old_rank1_filter,BOTH2,daily,250,601088,84,0.4856204937739299
old_rank1_filter,BOTH2,daily,250,601166,2,0.3729164567784795
old_rank1_filter,BOTH2,daily,250,601169,7,0.023117458460605533
old_rank1_filter,BOTH2,daily,250,601187,2,0.33828119837566883
old_rank1_filter,BOTH2,daily,250,601225,339,0.37341623707721094
old_rank1_filter,BOTH2,daily,250,601229,10,0.33173458278615875
old_rank1_filter,BOTH2,daily,250,601288,5,0.32148309079729454
old_rank1_filter,BOTH2,daily,250,601328,34,0.08352962771051953
old_rank1_filter,BOTH2,daily,250,601398,8,-0.03912180550945921
old_rank1_filter,BOTH2,daily,250,601818,4,0.08938702518922059
old_rank1_filter,BOTH2,daily,250,601825,37,-0.052246187105428166
old_rank1_filter,BOTH2,daily,250,601838,8,0.09302383616735299
old_rank1_filter,BOTH2,daily,250,601916,1,0.028816041455446362
old_rank1_filter,BOTH2,daily,250,601939,5,0.25508015245783877
old_rank1_filter,BOTH2,daily,250,601988,2,0.46266105363840015
old_rank1_filter,BOTH2,daily,250,603529,1,0.10043381643124882
old_rank1_filter,BOTH2,daily,750,000022,3,1.1500457456541628
old_rank1_filter,BOTH2,daily,750,000333,153,2.1436264052737184
old_rank1_filter,BOTH2,daily,750,000338,222,0.27245568407666365
old_rank1_filter,BOTH2,daily,750,000651,219,1.6223414576307715
old_rank1_filter,BOTH2,daily,750,000786,2,1.2360319878011974
old_rank1_filter,BOTH2,daily,750,000792,50,-0.4078509269604226
old_rank1_filter,BOTH2,daily,750,000858,3,2.593267010617985
old_rank1_filter,BOTH2,daily,750,000933,57,0.7968329643120731
old_rank1_filter,BOTH2,daily,750,002001,12,0.5119183703884415
old_rank1_filter,BOTH2,daily,750,002024,8,0.6108348501900608
old_rank1_filter,BOTH2,daily,750,002128,123,0.9422353951961016
old_rank1_filter,BOTH2,daily,750,002152,17,0.8367546821629677
old_rank1_filter,BOTH2,daily,750,002304,36,1.456992351172095
old_rank1_filter,BOTH2,daily,750,002466,87,1.5247252747252746
old_rank1_filter,BOTH2,daily,750,002508,3,0.7713338788619684
old_rank1_filter,BOTH2,daily,750,600000,2,-0.20170848784022294
old_rank1_filter,BOTH2,daily,750,600031,4,0.4411716119347072
old_rank1_filter,BOTH2,daily,750,600066,65,0.8074737162038232
old_rank1_filter,BOTH2,daily,750,600188,10,0.19180542071507178
old_rank1_filter,BOTH2,daily,750,600271,9,1.956460012718741
old_rank1_filter,BOTH2,daily,750,600309,72,1.1561725602128672
old_rank1_filter,BOTH2,daily,750,600519,11,1.787679945829709
old_rank1_filter,BOTH2,daily,750,600566,4,0.2334886848618053
old_rank1_filter,BOTH2,daily,750,600585,107,-0.320474821680248
old_rank1_filter,BOTH2,daily,750,600660,10,1.0897085683909116
old_rank1_filter,BOTH2,daily,750,600690,13,1.024301622444046
old_rank1_filter,BOTH2,daily,750,600809,1,0.4226115160106889
old_rank1_filter,BOTH2,daily,750,600897,9,0.5085558714083465
old_rank1_filter,BOTH2,daily,750,600938,21,1.0985343423804177
old_rank1_filter,BOTH2,daily,750,601009,19,0.25667545289626115
old_rank1_filter,BOTH2,daily,750,601077,1,1.1995287396525462
old_rank1_filter,BOTH2,daily,750,601088,78,0.3098417215124194
old_rank1_filter,BOTH2,daily,750,601169,5,0.49737606354504615
old_rank1_filter,BOTH2,daily,750,601225,269,1.569664803484871
old_rank1_filter,BOTH2,daily,750,601288,5,2.362862686830916
old_rank1_filter,BOTH2,daily,750,601328,34,0.9366243923792448
old_rank1_filter,BOTH2,daily,750,601398,7,0.3054297004970541
old_rank1_filter,BOTH2,daily,750,601818,2,0.26305310546931593
old_rank1_filter,BOTH2,daily,750,601825,37,0.7651906888701607
old_rank1_filter,BOTH2,daily,750,601988,2,1.117692863909504
old_rank1_filter,BOTH2,ma60_episode,250,000001,2,0.12707689590548288
old_rank1_filter,BOTH2,ma60_episode,250,000022,1,0.14362657091561926
old_rank1_filter,BOTH2,ma60_episode,250,000063,1,0.26560149598753013
old_rank1_filter,BOTH2,ma60_episode,250,000333,7,0.5839706203133497
old_rank1_filter,BOTH2,ma60_episode,250,000338,20,0.2698572219460714
old_rank1_filter,BOTH2,ma60_episode,250,000651,19,0.17733475691223388
old_rank1_filter,BOTH2,ma60_episode,250,000661,1,-0.24505677973319961
old_rank1_filter,BOTH2,ma60_episode,250,000786,1,0.5662067726053044
old_rank1_filter,BOTH2,ma60_episode,250,000792,9,-0.24602271489513283
old_rank1_filter,BOTH2,ma60_episode,250,000858,1,0.42617755913380395
old_rank1_filter,BOTH2,ma60_episode,250,000933,7,0.038374717832956984
old_rank1_filter,BOTH2,ma60_episode,250,002001,3,-0.055137740074564956
old_rank1_filter,BOTH2,ma60_episode,250,002024,3,0.5254906383938642
old_rank1_filter,BOTH2,ma60_episode,250,002128,19,0.39363113666519234
old_rank1_filter,BOTH2,ma60_episode,250,002152,3,0.2953573475596314
old_rank1_filter,BOTH2,ma60_episode,250,002158,1,0.22083122149011625
old_rank1_filter,BOTH2,ma60_episode,250,002236,1,0.06555300162987954
old_rank1_filter,BOTH2,ma60_episode,250,002304,2,0.570851392797971
old_rank1_filter,BOTH2,ma60_episode,250,002466,8,0.4757524526512761
old_rank1_filter,BOTH2,ma60_episode,250,002508,1,0.5485319459172853
old_rank1_filter,BOTH2,ma60_episode,250,002648,2,0.13539624737365552
old_rank1_filter,BOTH2,ma60_episode,250,600000,1,-0.21379269391027245
old_rank1_filter,BOTH2,ma60_episode,250,600031,2,0.11819606798466764
old_rank1_filter,BOTH2,ma60_episode,250,600036,1,0.4058307424525973
old_rank1_filter,BOTH2,ma60_episode,250,600066,5,0.07628609165563716
old_rank1_filter,BOTH2,ma60_episode,250,600176,2,0.26040068332301025
old_rank1_filter,BOTH2,ma60_episode,250,600188,2,-0.07146493555081068
old_rank1_filter,BOTH2,ma60_episode,250,600271,3,0.4391338151870303
old_rank1_filter,BOTH2,ma60_episode,250,600309,10,0.12706745056196667
old_rank1_filter,BOTH2,ma60_episode,250,600519,3,0.3687491852365772
old_rank1_filter,BOTH2,ma60_episode,250,600566,1,-0.16009683007510156
old_rank1_filter,BOTH2,ma60_episode,250,600585,17,0.030513615123813453
old_rank1_filter,BOTH2,ma60_episode,250,600660,3,0.09313047319938916
old_rank1_filter,BOTH2,ma60_episode,250,600690,1,0.6600166131112426
old_rank1_filter,BOTH2,ma60_episode,250,600809,1,0.2518318991984674
old_rank1_filter,BOTH2,ma60_episode,250,600897,6,0.015206196872933397
old_rank1_filter,BOTH2,ma60_episode,250,600919,1,0.18510904218937707
old_rank1_filter,BOTH2,ma60_episode,250,600938,5,0.32870981844048885
old_rank1_filter,BOTH2,ma60_episode,250,601009,3,0.13179916317991625
old_rank1_filter,BOTH2,ma60_episode,250,601077,1,0.06298070537043388
old_rank1_filter,BOTH2,ma60_episode,250,601088,21,0.3940887194330085
old_rank1_filter,BOTH2,ma60_episode,250,601166,2,0.3729164567784795
old_rank1_filter,BOTH2,ma60_episode,250,601169,4,0.009440410082998119
old_rank1_filter,BOTH2,ma60_episode,250,601187,1,0.35042649272735016
old_rank1_filter,BOTH2,ma60_episode,250,601225,21,0.39738993544290424
old_rank1_filter,BOTH2,ma60_episode,250,601229,4,0.3293075864085788
old_rank1_filter,BOTH2,ma60_episode,250,601288,2,0.28187712436737333
old_rank1_filter,BOTH2,ma60_episode,250,601328,6,0.21986141127306702
old_rank1_filter,BOTH2,ma60_episode,250,601398,2,0.13386743201705764
old_rank1_filter,BOTH2,ma60_episode,250,601818,2,0.11346414080297351
old_rank1_filter,BOTH2,ma60_episode,250,601825,2,-0.013874080456556415
old_rank1_filter,BOTH2,ma60_episode,250,601838,3,0.16389246528614887
old_rank1_filter,BOTH2,ma60_episode,250,601916,1,0.028816041455446362
old_rank1_filter,BOTH2,ma60_episode,250,601939,1,0.3284161829216772
old_rank1_filter,BOTH2,ma60_episode,250,601988,1,0.49265853658536596
old_rank1_filter,BOTH2,ma60_episode,250,603529,1,0.10043381643124882
old_rank1_filter,BOTH2,ma60_episode,750,000022,1,1.395870736086176
old_rank1_filter,BOTH2,ma60_episode,750,000333,7,1.5343586276644445
old_rank1_filter,BOTH2,ma60_episode,750,000338,18,0.08810315117717715
old_rank1_filter,BOTH2,ma60_episode,750,000651,17,1.0931410472544925
old_rank1_filter,BOTH2,ma60_episode,750,000786,1,1.2202450653820183
old_rank1_filter,BOTH2,ma60_episode,750,000792,7,-0.424825452458229
old_rank1_filter,BOTH2,ma60_episode,750,000858,1,2.488412378052545
old_rank1_filter,BOTH2,ma60_episode,750,000933,3,0.8096981168011805
old_rank1_filter,BOTH2,ma60_episode,750,002001,3,0.6277431007993419
old_rank1_filter,BOTH2,ma60_episode,750,002024,3,0.5280872793974452
old_rank1_filter,BOTH2,ma60_episode,750,002128,14,0.9988123264328197
old_rank1_filter,BOTH2,ma60_episode,750,002152,3,0.8309717617806045
old_rank1_filter,BOTH2,ma60_episode,750,002304,2,1.6849689784400441
old_rank1_filter,BOTH2,ma60_episode,750,002466,5,1.6948798577891444
old_rank1_filter,BOTH2,ma60_episode,750,002508,1,0.7713338788619684
old_rank1_filter,BOTH2,ma60_episode,750,600000,1,-0.20808217404192353
old_rank1_filter,BOTH2,ma60_episode,750,600031,2,0.4147913058922382
old_rank1_filter,BOTH2,ma60_episode,750,600066,5,1.1270528471063757
old_rank1_filter,BOTH2,ma60_episode,750,600188,2,0.14425508974337964
old_rank1_filter,BOTH2,ma60_episode,750,600271,3,1.973085485567462
old_rank1_filter,BOTH2,ma60_episode,750,600309,10,1.0878684096163118
old_rank1_filter,BOTH2,ma60_episode,750,600519,3,2.1240252993979043
old_rank1_filter,BOTH2,ma60_episode,750,600566,1,0.33537793429607365
old_rank1_filter,BOTH2,ma60_episode,750,600585,17,0.09665668116612025
old_rank1_filter,BOTH2,ma60_episode,750,600660,3,1.186901170151378
old_rank1_filter,BOTH2,ma60_episode,750,600690,1,0.9751125462770998
old_rank1_filter,BOTH2,ma60_episode,750,600809,1,0.4226115160106889
old_rank1_filter,BOTH2,ma60_episode,750,600897,6,0.37747336901805173
old_rank1_filter,BOTH2,ma60_episode,750,600938,3,1.1395955178794903
old_rank1_filter,BOTH2,ma60_episode,750,601009,2,0.2348480885966513
old_rank1_filter,BOTH2,ma60_episode,750,601077,1,1.1995287396525462
old_rank1_filter,BOTH2,ma60_episode,750,601088,20,0.557928617083749
old_rank1_filter,BOTH2,ma60_episode,750,601169,3,0.5790884299164267
old_rank1_filter,BOTH2,ma60_episode,750,601225,17,1.6205993227077302
old_rank1_filter,BOTH2,ma60_episode,750,601288,2,1.567888539207754
old_rank1_filter,BOTH2,ma60_episode,750,601328,6,0.830399659147536
old_rank1_filter,BOTH2,ma60_episode,750,601398,1,0.29610203256288026
old_rank1_filter,BOTH2,ma60_episode,750,601818,1,0.2529429033672175
old_rank1_filter,BOTH2,ma60_episode,750,601825,2,0.9142613023470072
old_rank1_filter,BOTH2,ma60_episode,750,601988,1,1.1052711313402375
old_rank1_filter,BOTH2,ma60_nonoverlap,250,000001,1,0.22250423133179065
old_rank1_filter,BOTH2,ma60_nonoverlap,250,000022,1,0.14362657091561926
old_rank1_filter,BOTH2,ma60_nonoverlap,250,000063,1,0.26560149598753013
old_rank1_filter,BOTH2,ma60_nonoverlap,250,000333,4,0.5543492245172613
old_rank1_filter,BOTH2,ma60_nonoverlap,250,000338,8,0.3608218212142975
old_rank1_filter,BOTH2,ma60_nonoverlap,250,000651,8,0.1292305607940022
old_rank1_filter,BOTH2,ma60_nonoverlap,250,000661,1,-0.24505677973319961
old_rank1_filter,BOTH2,ma60_nonoverlap,250,000786,1,0.5662067726053044
old_rank1_filter,BOTH2,ma60_nonoverlap,250,000792,4,-0.20557813634500627
old_rank1_filter,BOTH2,ma60_nonoverlap,250,000858,1,0.42617755913380395
old_rank1_filter,BOTH2,ma60_nonoverlap,250,000933,3,0.038374717832956984
old_rank1_filter,BOTH2,ma60_nonoverlap,250,002001,1,-0.26184603689410346
old_rank1_filter,BOTH2,ma60_nonoverlap,250,002024,1,-0.3783819178764498
old_rank1_filter,BOTH2,ma60_nonoverlap,250,002128,7,0.35582881801369215
old_rank1_filter,BOTH2,ma60_nonoverlap,250,002152,1,0.284110417331328
old_rank1_filter,BOTH2,ma60_nonoverlap,250,002158,1,0.22083122149011625
old_rank1_filter,BOTH2,ma60_nonoverlap,250,002236,1,0.06555300162987954
old_rank1_filter,BOTH2,ma60_nonoverlap,250,002304,1,0.6834243324401266
old_rank1_filter,BOTH2,ma60_nonoverlap,250,002466,4,0.12421551639040551
old_rank1_filter,BOTH2,ma60_nonoverlap,250,002508,1,0.5485319459172853
old_rank1_filter,BOTH2,ma60_nonoverlap,250,002648,2,0.13539624737365552
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600000,1,-0.21379269391027245
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600031,1,0.12976640048711485
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600036,1,0.4058307424525973
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600066,3,0.4853063606824266
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600176,1,0.16293481254560116
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600188,2,-0.07146493555081068
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600271,1,0.4391338151870303
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600309,5,0.32412086304701204
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600519,2,0.43693983840130934
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600566,1,-0.16009683007510156
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600585,6,0.08605200210342723
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600660,2,0.6184269722124572
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600690,1,0.6600166131112426
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600809,1,0.2518318991984674
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600897,5,0.033451787424830126
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600919,1,0.18510904218937707
old_rank1_filter,BOTH2,ma60_nonoverlap,250,600938,2,0.18680988483484529
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601009,2,0.16214496953925583
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601077,1,0.06298070537043388
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601088,7,0.3947190250507786
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601166,1,0.4381664666685272
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601169,3,-0.004236638294609296
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601187,1,0.35042649272735016
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601225,6,0.31933881854827695
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601229,2,0.18315854218852945
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601288,1,0.2687669280114042
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601328,2,0.21986141127306702
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601398,2,0.13386743201705764
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601818,2,0.11346414080297351
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601825,1,-0.07552346253456832
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601838,2,0.13496840464558535
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601916,1,0.028816041455446362
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601939,1,0.3284161829216772
old_rank1_filter,BOTH2,ma60_nonoverlap,250,601988,1,0.49265853658536596
old_rank1_filter,BOTH2,ma60_nonoverlap,250,603529,1,0.10043381643124882
old_rank1_filter,BOTH2,ma60_nonoverlap,750,000022,1,1.395870736086176
old_rank1_filter,BOTH2,ma60_nonoverlap,750,000333,2,1.8679205744237013
old_rank1_filter,BOTH2,ma60_nonoverlap,750,000338,3,0.14582790392136236
old_rank1_filter,BOTH2,ma60_nonoverlap,750,000651,3,1.8058268285047423
old_rank1_filter,BOTH2,ma60_nonoverlap,750,000786,1,1.2202450653820183
old_rank1_filter,BOTH2,ma60_nonoverlap,750,000792,2,-0.3755870938070758
old_rank1_filter,BOTH2,ma60_nonoverlap,750,000858,1,2.488412378052545
old_rank1_filter,BOTH2,ma60_nonoverlap,750,000933,1,1.5709976294824473
old_rank1_filter,BOTH2,ma60_nonoverlap,750,002001,1,0.396093639977541
old_rank1_filter,BOTH2,ma60_nonoverlap,750,002024,1,0.4718779463724374
old_rank1_filter,BOTH2,ma60_nonoverlap,750,002128,2,1.1029711399965287
old_rank1_filter,BOTH2,ma60_nonoverlap,750,002152,1,0.8251902803734186
old_rank1_filter,BOTH2,ma60_nonoverlap,750,002304,1,1.5934739527066224
old_rank1_filter,BOTH2,ma60_nonoverlap,750,002466,1,1.6948798577891444
old_rank1_filter,BOTH2,ma60_nonoverlap,750,002508,1,0.7713338788619684
old_rank1_filter,BOTH2,ma60_nonoverlap,750,600000,1,-0.20808217404192353
old_rank1_filter,BOTH2,ma60_nonoverlap,750,600031,1,0.45144642391439116
old_rank1_filter,BOTH2,ma60_nonoverlap,750,600066,2,0.6650811783741538
old_rank1_filter,BOTH2,ma60_nonoverlap,750,600188,1,0.18932862964310027
old_rank1_filter,BOTH2,ma60_nonoverlap,750,600271,1,2.1160859295595555
old_rank1_filter,BOTH2,ma60_nonoverlap,750,600309,3,1.0953364127068586
old_rank1_filter,BOTH2,ma60_nonoverlap,750,600519,1,2.1240252993979043
old_rank1_filter,BOTH2,ma60_nonoverlap,750,600566,1,0.33537793429607365
old_rank1_filter,BOTH2,ma60_nonoverlap,750,600585,3,0.62210590429431
old_rank1_filter,BOTH2,ma60_nonoverlap,750,600660,1,1.186901170151378
old_rank1_filter,BOTH2,ma60_nonoverlap,750,600690,1,0.9751125462770998
old_rank1_filter,BOTH2,ma60_nonoverlap,750,600809,1,0.4226115160106889
old_rank1_filter,BOTH2,ma60_nonoverlap,750,600897,2,0.611877734158194
old_rank1_filter,BOTH2,ma60_nonoverlap,750,600938,1,1.1395955178794903
old_rank1_filter,BOTH2,ma60_nonoverlap,750,601009,1,0.30348407370841657
old_rank1_filter,BOTH2,ma60_nonoverlap,750,601077,1,1.1995287396525462
old_rank1_filter,BOTH2,ma60_nonoverlap,750,601088,3,0.08432073653501915
old_rank1_filter,BOTH2,ma60_nonoverlap,750,601169,1,0.5790884299164267
old_rank1_filter,BOTH2,ma60_nonoverlap,750,601225,2,1.58780086568321
old_rank1_filter,BOTH2,ma60_nonoverlap,750,601288,1,1.2744897098861827
old_rank1_filter,BOTH2,ma60_nonoverlap,750,601328,1,0.809481215627575
old_rank1_filter,BOTH2,ma60_nonoverlap,750,601398,1,0.29610203256288026
old_rank1_filter,BOTH2,ma60_nonoverlap,750,601818,1,0.2529429033672175
old_rank1_filter,BOTH2,ma60_nonoverlap,750,601825,1,0.8949491816119095
old_rank1_filter,BOTH2,ma60_nonoverlap,750,601988,1,1.1052711313402375
old_rank1_filter,BOTH2,stop_episode,250,000001,2,0.12707689590548288
old_rank1_filter,BOTH2,stop_episode,250,000022,1,0.14362657091561926
old_rank1_filter,BOTH2,stop_episode,250,000063,1,0.26560149598753013
old_rank1_filter,BOTH2,stop_episode,250,000333,1,1.2807650973476408
old_rank1_filter,BOTH2,stop_episode,250,000338,5,-0.03233902439108938
old_rank1_filter,BOTH2,stop_episode,250,000651,1,0.4558017637083924
old_rank1_filter,BOTH2,stop_episode,250,000661,1,-0.24505677973319961
old_rank1_filter,BOTH2,stop_episode,250,000786,1,0.5662067726053044
old_rank1_filter,BOTH2,stop_episode,250,000792,8,-0.20557813634500627
old_rank1_filter,BOTH2,stop_episode,250,000858,1,0.42617755913380395
old_rank1_filter,BOTH2,stop_episode,250,000933,1,0.038374717832956984
old_rank1_filter,BOTH2,stop_episode,250,002001,3,-0.055137740074564956
old_rank1_filter,BOTH2,stop_episode,250,002024,3,0.5254906383938642
