candidate,control,group,start,P_pp,CAGR_pp,P25_pp,DD5_pp,MDD_pp,negative_flip,min_ratio_delta,forced_delta,turnover_delta,identical_nav
NEW,MID,U,2012-11-01,-19.05539237,-14.9698860631863,-14.076977094224974,4.3464320472190625,4.3464320472190625,False,-0.008808389552784845,0.0,-0.18325312458587906,False
NEW,MID,U,2013-05-01,-19.297944389999998,-11.926697473752235,-12.720703533801547,4.59520429254755,4.59520429254755,False,-0.014134768837284817,0.0,0.07806536737308534,False
NEW,MID,U,2013-11-01,-17.381932579999997,-11.649756026110826,-10.492863719137224,4.747681189468689,4.6603047824502974,False,-0.015212407238463843,0.0,0.34875809361392296,False
NEW,MID,U,2014-05-01,-18.646401460000007,-12.752538272031778,-15.105266532413818,4.356190548232131,3.1048966363009356,False,-0.009574098175647361,0.0,0.6098229618249311,False
NEW,MID,U,2014-11-01,-20.047133560000002,-12.523491456684432,-13.898817971274923,2.297485167478752,2.297485167478752,False,0.009996222872999505,0.0,-0.3226393490183339,False
NEW,MID,U,2015-05-01,-19.45873914,-12.31955989549367,-13.009193577045552,4.375091961071453,3.7190261178694173,False,-0.009404396474126608,0.0,0.40036595050942836,False
NEW,MID,U,2015-11-01,-17.27565561,-13.012289218527972,-19.500549336158677,4.688341497791903,4.688341497791903,False,-0.013366491098026012,0.0,0.468956192576119,False
NEW,MID,U,2016-05-01,-18.072466020000004,-12.907918823577823,-22.386990126093977,4.376458488310664,4.376458488310664,False,-0.010189801575080537,0.0,0.340014684821341,False
CONTROL,OLD,full,2009-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,full,2010-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,full,2010-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,full,2011-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,full,2011-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,full,2012-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,full,2012-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,full,2013-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,full,2013-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,full,2014-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,full,2014-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,full,2015-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,full,2015-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,full,2016-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,A,2009-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,A,2010-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,A,2010-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,A,2011-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,A,2011-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,A,2012-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,A,2012-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,A,2013-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,A,2013-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,A,2014-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,A,2014-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,A,2015-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,A,2015-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,A,2016-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,U,2009-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,U,2010-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,U,2010-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,U,2011-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,U,2011-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,U,2012-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,U,2012-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,U,2013-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,U,2013-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,U,2014-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,U,2014-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,U,2015-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,U,2015-11-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
CONTROL,OLD,U,2016-05-01,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,True
