group,bp,start,P_pp,CAGR_pp,P25_pp,DD5_pp,MDD_pp,negative_flip,min_ratio_delta,forced_delta
U,10,2015-11-01,-0.34740858000000263,0.8969427026883192,-0.03789618689238328,0.009381642328776252,-0.0012962965699081508,False,-0.00014700163307423963,0.0
U,10,2016-05-01,-6.58548886,-4.744551595114421,-7.000621302866894,-0.011396552631715018,0.01840550636426075,False,0.00016871941396123802,0.0
full,20,2009-11-01,-2.2676458799999963,-2.8707503974553683,0.03512170961379457,3.2453680535988405,0.05180548082793779,False,0.0196100601035627,0.0
full,20,2010-05-01,0.9286404500000012,3.0224687571340114,4.138231129372616,4.468326146968171,-1.7524857566259988,False,-0.029485347570565423,0.0
full,20,2010-11-01,-4.670222259999996,-3.924086473740207,-4.1623190285878575,5.4268800994892725,0.9554523584765162,False,-0.0017645103057515321,0.0
full,20,2011-05-01,-3.8784599,-3.9694254760788583,-2.506164417247736,5.741854932549629,-0.44801022549155745,False,-0.0005514375625004231,0.0
full,20,2011-11-01,11.59919283,8.902868258122322,9.128927289361588,-1.6478185440336635,-1.9237847310819678,False,-0.0035502604968356,0.0
full,20,2012-05-01,-14.25210884,-11.399439009050983,-11.570750114928119,2.0440042272490966,0.11098738438117817,False,0.000968084945767167,0.0
full,20,2012-11-01,-11.810852609999994,-10.302182116484726,-8.621026524349485,0.47530726778597376,-0.03214458905291817,False,0.045919064795471254,0.0
full,20,2013-05-01,9.849868750000002,7.301860508302926,4.85968894500004,-0.3544136194333025,-2.3119743524738556,False,-0.007340059039222968,0.0
full,20,2013-11-01,-2.5145522099999984,-2.4769237313522208,-2.091467462174701,1.5389490047700516,1.5389490047700516,False,-0.004696061154535025,0.0
full,20,2014-05-01,-5.444023860000002,-6.649961456453624,-3.675777981252981,-0.3990956679357227,1.3625456752236809,False,0.011534298143492494,0.0
full,20,2014-11-01,-3.560245140000001,0.6639750939018363,-2.988095567418214,-0.09506130311334182,-0.21101416596842615,False,0.0046391162900187854,0.0
full,20,2015-05-01,1.0869037400000003,0.2795216676886536,0.9483706023276417,0.6761451185256284,-0.20121818916768452,False,-0.0028017155148742923,0.0
full,20,2015-11-01,-0.19046625999999955,-1.4245603556166664,-1.3724340830726378,0.45110058557094046,0.3604725900803296,False,-0.003156371153874238,0.0
full,20,2016-05-01,3.335885020000001,1.9236426012897212,3.6156849428185422,0.014410989047264344,0.014410989047264344,False,0.0020286598849625914,0.0
A,20,2009-11-01,1.150968539999997,1.3407808532614807,0.9334985480980107,-1.10634698644545,-1.621512947294157,False,-0.0010695597429863923,0.0
A,20,2010-05-01,-0.14295935999999454,-0.2494408737890641,0.4085467682402255,-0.6911798163109273,0.08166054014687729,False,-0.0010924004716525992,0.0
A,20,2010-11-01,-0.285775605,0.41726998437670026,-0.4307867896831352,0.4157016121035917,-0.13331418913167248,False,-0.0010835113798912666,0.0
A,20,2011-05-01,-0.1882031499999992,0.1791114348354439,-0.26004368316410176,-0.23831870448774994,-0.12500725685766767,False,-0.0011642160983655891,0.0
A,20,2011-11-01,-0.28006318000000086,0.31929600770410627,-2.5677311508520706,0.8364191006185573,1.1306183136840509,False,-0.0009866975084196206,0.0
A,20,2012-05-01,-0.48038108999999274,0.6690872108586987,0.3458899799432036,0.12225890664281369,-0.1361852659324092,False,-0.0010461291154673091,0.0
A,20,2012-11-01,-1.642322389999995,-0.013637510903952155,-1.0754146032298184,0.1463559701938788,1.5638597953016586,False,0.018286821629801775,0.0
A,20,2013-05-01,6.9200227000000005,3.6639695631461633,1.077519652519876,-0.011043999626014767,-0.011043999626014767,False,4.098591076151514e-05,0.0
A,20,2013-11-01,6.332852249999998,2.3463886734956363,1.965070029836391,-0.00018639552885613142,-0.00018639552885613142,False,9.496219736893075e-05,0.0
A,20,2014-05-01,0.1609227400000024,0.2607045918477713,-0.1883729468030504,-0.0867658114880765,-0.0867658114880765,False,-0.00025256908888993124,0.0
A,20,2014-11-01,1.0736041699999976,0.7334862067449599,1.710049546267789,-0.3515570244236099,-0.3515570244236099,False,-0.0006117046861651154,0.0
A,20,2015-05-01,-6.660442280000001,-3.1539539346084,-6.290897465773071,-0.00604046551161419,-0.00604046551161419,False,0.00027472518754168007,0.0
A,20,2015-11-01,0.4861748900000018,0.5470799076448207,0.43973494293780835,0.006827493808336804,0.0018299107857000507,False,-4.965914291887863e-05,0.0
A,20,2016-05-01,0.8571370999999939,0.8719559218345108,1.1507754124742364,-0.009908726786367339,0.012543562171585254,False,0.00015951399759872587,0.0
U,20,2009-11-01,1.150968539999997,1.3407808532614807,0.9334985480980107,-1.10634698644545,-1.621512947294157,False,-0.0010695597429863923,0.0
U,20,2010-05-01,-0.14295935999999454,-0.2494408737890641,0.4085467682402255,-0.6911798163109273,0.08166054014687729,False,-0.0010924004716525992,0.0
U,20,2010-11-01,-0.285775605,0.41726998437670026,-0.4307867896831352,0.4157016121035917,-0.13331418913167248,False,-0.0010835113798912666,0.0
U,20,2011-05-01,-0.1882031499999992,0.1791114348354439,-0.26004368316410176,-0.23831870448774994,-0.12500725685766767,False,-0.0011642160983655891,0.0
U,20,2011-11-01,-0.28006318000000086,0.31929600770410627,-2.5677311508520706,0.8364191006185573,1.1306183136840509,False,-0.0009866975084196206,0.0
U,20,2012-05-01,-0.48038108999999274,0.6690872108586987,0.3458899799432036,0.12225890664281369,-0.1361852659324092,False,-0.0010461291154673091,0.0
U,20,2012-11-01,-1.642322389999995,-0.013637510903952155,-1.0754146032298184,0.1463559701938788,1.5638597953016586,False,0.018286821629801775,0.0
U,20,2013-05-01,6.9200227000000005,3.6639695631461633,1.077519652519876,-0.011043999626014767,-0.011043999626014767,False,4.098591076151514e-05,0.0
U,20,2013-11-01,6.332852249999998,2.3463886734956363,1.965070029836391,-0.00018639552885613142,-0.00018639552885613142,False,9.496219736893075e-05,0.0
U,20,2014-05-01,0.1609227400000024,0.2607045918477713,-0.1883729468030504,-0.0867658114880765,-0.0867658114880765,False,-0.00025256908888993124,0.0
U,20,2014-11-01,1.0736041699999976,0.7334862067449599,1.710049546267789,-0.3515570244236099,-0.3515570244236099,False,-0.0006117046861651154,0.0
U,20,2015-05-01,-6.660442280000001,-3.1539539346084,-6.290897465773071,-0.00604046551161419,-0.00604046551161419,False,0.00027472518754168007,0.0
U,20,2015-11-01,0.4861748900000018,0.5470799076448207,0.43973494293780835,0.006827493808336804,0.0018299107857000507,False,-4.965914291887863e-05,0.0
U,20,2016-05-01,0.8571370999999939,0.8719559218345108,1.1507754124742364,-0.009908726786367339,0.012543562171585254,False,0.00015951399759872587,0.0
full,30,2009-11-01,8.217887870000002,6.639504028161514,9.078444118738682,-3.2462916716974766,-0.056690749499954673,False,-0.028599470747994182,0.0
full,30,2010-05-01,-4.233129533999999,-1.8803557578518149,-1.822167807831443,6.111844307285819,-0.8799837937222943,False,0.003625143274659015,0.0
full,30,2010-11-01,1.5478512400000033,2.1479074053583735,-0.16475280487322497,-3.009155624159199,-0.0244514363007875,True,0.0013899824878131906,0.0
full,30,2011-05-01,5.5547653800000045,3.294803036696381,3.9315894673042973,-5.965884061687254,-0.05841975453521053,False,-0.00036704550824406823,0.0
full,30,2011-11-01,6.495994119999993,4.4561550990591,3.5330175270078756,-5.917216011997583,-0.8055720295044089,False,-0.0003647320858171099,0.0
full,30,2012-05-01,0.8256525700000017,0.14406708883543118,0.7065902885028175,0.14268811533656445,0.0128008552950587,False,-0.001641182444496847,0.0
full,30,2012-11-01,2.283224040000004,2.701595406386348,1.954339041883868,-2.1108230914328896,-0.07262360936000078,False,0.007831533150060466,0.0
full,30,2013-05-01,4.181723770000001,3.0288361599862146,1.5290106567567685,-0.711677270629818,-3.076168205243335,False,-0.0076772255678208,0.0
full,30,2013-11-01,-0.024960899999998398,-0.10780191523251936,-0.9956210588711212,0.7585937832553902,0.7585937832553902,False,-0.005377241245976272,0.0
full,30,2014-05-01,2.2433285800000036,2.0756568788683927,2.3248528305781724,0.6115691182740912,0.022076244435165204,False,0.0022698661165458933,0.0
full,30,2014-11-01,0.352659980000003,-0.4936694841005673,0.38078871192073205,0.06421787284700553,0.03423919936081932,False,-0.002588706257688811,0.0
full,30,2015-05-01,-8.359092950000003,-4.408287511213649,-8.241547733959287,0.8941297264817627,0.2981069770605749,False,-0.009570087960453,0.0
full,30,2015-11-01,-1.7007940700000057,-3.65480070251194,-2.600087758658609,1.3234797534320997,0.704907229836671,False,-0.007147738908203305,0.0
full,30,2016-05-01,2.831946839999999,1.5675107080242112,2.99461155514007,0.8825104620689084,0.8825104620689084,False,0.002318432125028469,0.0
A,30,2009-11-01,-0.3124993399999998,-0.15558643443402964,-0.6438639498408172,0.1807434400486696,1.0431823077812208,False,-0.001109122253103223,0.0
A,30,2010-05-01,-3.3862903599999994,-3.2906484392664304,-2.555871639404783,1.0093439546323357,2.048342741744369,True,0.021302599970229874,0.0
A,30,2010-11-01,0.10331962000000305,0.9142395300492323,1.5399446565874442,-0.004061138164546119,-0.11831672378144198,False,-0.0011609644415899734,0.0
A,30,2011-05-01,-1.8913111900000001,-0.4379728778315828,-1.7255195269796797,4.255447681556812,1.0135296901188084,False,0.00020852667444182238,0.0
A,30,2011-11-01,-0.8965750300000019,-0.9693633122004552,-0.4104904284698341,0.8914643155250923,1.5179722570753729,False,0.0215308831291805,0.0
A,30,2012-05-01,-0.5948646999999974,0.40832613063266354,-0.12271011266684617,-0.1585387988742748,0.44343074950704553,False,-0.0011017559466988125,0.0
A,30,2012-11-01,-0.32139528000000306,1.0454473778076734,-0.8799149637993331,-0.964409749572348,0.6504231704482555,False,-0.022293964032041647,0.0
A,30,2013-05-01,0.052427290000001125,0.5385616612347377,-1.7910231297812995,-0.00231033893819399,1.7230426771447815,False,0.00023626436897150604,0.0
A,30,2013-11-01,-6.922058089999999,-2.4767419781887012,-2.660149593929706,0.0002603139949597377,0.0002603139949597377,False,0.00016335165024949916,0.0
A,30,2014-05-01,0.46503790999999906,0.8977449490662037,-0.014184599999156333,-0.7772476961105945,-0.9760179385387424,False,-0.021996694493975788,0.0
A,30,2014-11-01,-0.1324172600000062,-0.6421072869395417,1.2623371775557723,-0.3926302199557141,-0.3926302199557141,False,-0.0009762779487263451,0.0
A,30,2015-05-01,-5.7627215500000055,-3.1596788005929577,-5.426397053264886,-0.0006714489581005623,-0.0006714489581005623,False,6.412810209388553e-05,0.0
A,30,2015-11-01,7.09826979,3.751082339188483,7.090421559853355,0.010115766707563534,0.009733442016612859,False,0.00013995832841695588,0.0
A,30,2016-05-01,7.0772783899999965,5.427063632433815,8.375506137897549,-0.00987570079764577,0.009457264854839664,False,0.00014466052565187404,0.0
U,30,2009-11-01,-0.3124993399999998,-0.15558643443402964,-0.6438639498408172,0.1807434400486696,1.0431823077812208,False,-0.001109122253103223,0.0
U,30,2010-05-01,-3.3862903599999994,-3.2906484392664304,-2.555871639404783,1.0093439546323357,2.048342741744369,True,0.021302599970229874,0.0
U,30,2010-11-01,0.10331962000000305,0.9142395300492323,1.5399446565874442,-0.004061138164546119,-0.11831672378144198,False,-0.0011609644415899734,0.0
U,30,2011-05-01,-1.8913111900000001,-0.4379728778315828,-1.7255195269796797,4.255447681556812,1.0135296901188084,False,0.00020852667444182238,0.0
U,30,2011-11-01,-0.8965750300000019,-0.9693633122004552,-0.4104904284698341,0.8914643155250923,1.5179722570753729,False,0.0215308831291805,0.0
U,30,2012-05-01,-0.5948646999999974,0.40832613063266354,-0.12271011266684617,-0.1585387988742748,0.44343074950704553,False,-0.0011017559466988125,0.0
U,30,2012-11-01,-0.32139528000000306,1.0454473778076734,-0.8799149637993331,-0.964409749572348,0.6504231704482555,False,-0.022293964032041647,0.0
U,30,2013-05-01,0.052427290000001125,0.5385616612347377,-1.7910231297812995,-0.00231033893819399,1.7230426771447815,False,0.00023626436897150604,0.0
U,30,2013-11-01,-6.922058089999999,-2.4767419781887012,-2.660149593929706,0.0002603139949597377,0.0002603139949597377,False,0.00016335165024949916,0.0
U,30,2014-05-01,0.46503790999999906,0.8977449490662037,-0.014184599999156333,-0.7772476961105945,-0.9760179385387424,False,-0.021996694493975788,0.0
U,30,2014-11-01,-0.1324172600000062,-0.6421072869395417,1.2623371775557723,-0.3926302199557141,-0.3926302199557141,False,-0.0009762779487263451,0.0
U,30,2015-05-01,-5.7627215500000055,-3.1596788005929577,-5.426397053264886,-0.0006714489581005623,-0.0006714489581005623,False,6.412810209388553e-05,0.0
U,30,2015-11-01,7.09826979,3.751082339188483,7.090421559853355,0.010115766707563534,0.009733442016612859,False,0.00013995832841695588,0.0
U,30,2016-05-01,7.0772783899999965,5.427063632433815,8.375506137897549,-0.00987570079764577,0.009457264854839664,False,0.00014466052565187404,0.0
