arm,buy_line,diagnostic,eligible_share,eligible_delta_pp,eligible_company_days,observations,current_value_eligible,current_value_trend_eligible,U_group,verdict,U_excellent,U_inferior_count,drawdown_gate_triggered,new_negative_starts,increased_negative_starts,engine_risk_gates_passed,full_cagr_level,full_cagr_delta_pp,full_cagr_better_starts,full_roll5_level,full_roll5_delta_pp,full_roll5_better_starts,full_roll5p25_level,full_roll5p25_delta_pp,full_roll5p25_better_starts,full_roll5dd_level,full_roll5dd_delta_pp,full_roll5dd_better_starts,full_mdd_level,full_mdd_delta_pp,full_mdd_better_starts,full_block5_level,full_block5_delta_pp,full_block5_better_starts,A_cagr_level,A_cagr_delta_pp,A_cagr_better_starts,A_roll5_level,A_roll5_delta_pp,A_roll5_better_starts,A_roll5p25_level,A_roll5p25_delta_pp,A_roll5p25_better_starts,A_roll5dd_level,A_roll5dd_delta_pp,A_roll5dd_better_starts,A_mdd_level,A_mdd_delta_pp,A_mdd_better_starts,A_block5_level,A_block5_delta_pp,A_block5_better_starts,U_cagr_level,U_cagr_delta_pp,U_cagr_better_starts,U_roll5_level,U_roll5_delta_pp,U_roll5_better_starts,U_roll5p25_level,U_roll5p25_delta_pp,U_roll5p25_better_starts,U_roll5dd_level,U_roll5dd_delta_pp,U_roll5dd_better_starts,U_mdd_level,U_mdd_delta_pp,U_mdd_better_starts,U_block5_level,U_block5_delta_pp,U_block5_better_starts
BL11300OP09,1.13,False,0.2123478893884096,3.306542846743332,107929,508265,38,23,U8,fail,False,14,False,0,2,True,0.4585807763625367,-0.8760148902500542,6,0.5391672432593366,-1.6005464456393614,6,0.3941101081723233,-1.546608136920713,6,0.5563291333848889,0.6746829504192087,2,0.6637564116431361,-0.19305060163513632,7,0.6378779273655965,-1.9040912163082957,6,0.4586061757550648,-4.042389831532967,2,0.4470100254643,-4.296795678687692,3,0.3514411366149195,-2.6800201525909673,3,0.5349013903204711,4.094731156112013,6,0.6528920404419183,0.5275359920696832,6,0.5955567095507706,-4.0790157694553635,2,0.4463740381309199,-4.962196764777705,2,0.4298149994393924,-6.209250640325825,3,0.3469147377706554,-2.69540274648179,3,0.5334172646059612,3.3958719465857268,6,0.6528920404419183,0.5275359920696832,6,0.5759392303025435,-5.661526184672794,2
BL11900OP09,1.19,False,0.23612682360579618,5.68443626848199,120015,508265,41,23,U6,fail,False,11,False,0,3,True,0.4737158650920852,-1.1092420063525843,6,0.538987369003764,0.25805454964463737,7,0.4260497716687869,-1.9510080930872586,4,0.5309314158777239,2.385595203714858,3,0.662704661083344,-0.6871686612596184,10,0.6327570585347722,-0.9861858218176422,6,0.4059348831123941,-6.332672615421442,1,0.40184235866248474,-7.675851983926485,0,0.31520955406167017,-7.419277881174091,0,0.4442343781372563,-6.901884339655984,11,0.6466782873937948,-0.28858814470233973,8,0.558440099416343,-8.034877964578651,1,0.3659052303167265,-6.378323039308709,2,0.4031546839154727,-7.675851983926485,0,0.31520955406167017,-7.419277881174091,0,0.4442343781372563,-6.901884339655984,11,0.6466782873937948,-0.28858814470233973,8,0.49937691738918644,-7.89783250089775,1
BL09800OP09,0.98,False,0.1553559658839385,-2.3926495037037783,78962,508265,22,13,U3,fail,False,10,True,0,2,False,0.434792421727898,-1.1117174824700649,6,0.5550113660887381,1.3806925400552172,9,0.37485960316870226,1.8178083851510318,9,0.5752407872554928,8.730125539129874,2,0.6587604245719935,-0.9868691900465298,9,0.6553638846456847,-1.4428549381422628,6,0.4450391100441151,-2.812425492859505,2,0.43514371424071674,-5.938781800728766,0,0.3363874442319319,-5.938727009375655,2,0.5454398831665194,4.429887255296084,5,0.6307031001808308,0.3340164544263835,6,0.5886420873760403,-7.424383450301109,0,0.4189193061408186,-1.2120630237661079,5,0.3696032845438696,-1.3354940508493396,5,0.2665442436847505,-3.314774550753674,5,0.5155197005746536,0.8108072270882505,3,0.6742704785891774,0.9828527482582339,1,0.5470194091995849,0.9101560193834901,8
BL20000OP09,2.0,False,0.5108083381700491,33.152587724907285,259626,508265,103,42,U6,fail,False,4,True,0,3,False,0.47455332773084014,-1.12690629939306,6,0.539150196601366,-0.2939483812804844,6,0.43842403874609426,-0.5334723820069387,6,0.5598003550382711,3.552061868152545,0,0.6681081188650904,-0.1503920328903452,7,0.6346436646169175,-2.9396649016523337,5,0.508367680971608,0.7304941567478407,8,0.5452198620315342,1.0299141917330834,8,0.4152547889542486,1.4059362926718166,8,0.5305206623931547,0.3306799165659957,7,0.6317553591252125,-0.3935144403380664,9,0.6654896790888315,2.8047460171431613,9,0.45876656142440686,0.7453343376094157,8,0.5385404674568084,1.9779756354705968,8,0.4152547889542486,1.4059362926718166,8,0.5305206623931547,0.3306799165659957,7,0.6317553591252125,-0.3935144403380664,9,0.6096930615953726,3.7620873916250908,10
BL10100OP09,1.01,False,0.16620070238950155,-1.3081758531474725,84474,508265,24,14,U6,fail,False,12,False,0,2,True,0.46316855347833974,-1.1738293208748196,5,0.5699627592539612,1.7941216113073977,9,0.4404837974887781,-0.11813443180623828,7,0.5521833811472278,1.7497417005046811,4,0.6756484202603139,-0.4656815329363684,8,0.6662337413781123,-1.8285897441536358,5,0.45931486281214706,-2.512938437098755,3,0.47953417891413663,-5.281872622053408,2,0.3419844959117365,-4.9096733420971646,4,0.5449898073127346,4.389853517908748,6,0.6445827100931856,-0.14317215516013726,7,0.5911730058650495,-5.398656621593739,2,0.4172373479806857,-2.0638448831996725,3,0.479691266149488,-4.102413510847658,2,0.3419844959117365,-4.9096733420971646,4,0.5449898073127346,4.389853517908748,6,0.6445827100931856,-0.14317215516013726,7,0.5324006994194104,-4.960724848388143,2
BL10300OP09,1.03,False,0.1735807108496552,-0.5701750071321066,88225,508265,27,16,U4,fail,False,8,False,0,2,True,0.4273055114513895,-1.2633123706023652,4,0.4714842174525301,-2.5838088146448945,4,0.39757731231724125,-0.5028617864114016,7,0.46811828476370093,-0.37677212453607334,8,0.6853862254544928,0.15303415576731205,7,0.5975070092633561,-2.0019489302613214,4,0.4862383761356376,-1.3589062952803266,6,0.5172773778923744,-1.7861662551039492,5,0.39919683114503524,0.0874901624774771,7,0.5442943325719167,3.764853629525078,5,0.6611491467416016,-0.03711704169490626,8,0.6258125402991663,-3.1336972202328504,5,0.4862383761356376,-1.3589062952803266,6,0.5172773778923744,-1.7861662551039492,5,0.39919683114503524,0.0874901624774771,7,0.5442943325719167,3.764853629525078,5,0.6611491467416016,-0.03711704169490626,8,0.6258125402991663,-3.1336972202328504,5
BLNONEOP09,1000000000.0,True,1.0,82.07175390790238,508265,508265,178,47,U3,fail,False,12,True,0,2,False,0.45954512637036826,-1.395848130584898,6,0.5315391363612719,0.6027800846295728,7,0.40580083216842067,-0.28727225735341033,7,0.5450464074447368,3.754227901426704,1,0.6689543310646677,0.6386220082004235,6,0.646117931990345,-1.0574166844501132,7,0.46885116158317286,0.4142982227173464,8,0.4985699414235887,-0.9242111336500103,7,0.3857072376163856,-0.09518955714280519,7,0.5302407969874041,-0.9308268681605558,8,0.6463222861678146,0.3469696766269126,6,0.6480231279977327,-0.642245003217562,6,0.372238935338395,-3.4328353232006337,1,0.3361992909442223,-4.825262981119149,2,0.26883927646412675,-4.44384428745459,3,0.4807734113596279,-2.103938220816348,9,0.6462085815677214,1.3217814218909663,4,0.5140890964670655,-2.7733640904123447,3
BL07500OP09,0.75,False,0.05701553323561528,-12.226692768536099,28979,508265,7,3,U3,fail,False,10,True,0,0,False,0.4277973536705332,-2.0754362372493174,5,0.5169709047382521,-3.5882048893774665,5,0.3225526163103686,-2.8188351747939433,4,0.5401729205893793,6.250135563113702,3,0.543706711887427,-10.72843535112295,13,0.5733973258483541,-6.700971230696173,4,0.40718926840224834,-7.4928159782934545,1,0.386206730589405,-11.110653780926915,0,0.3190513501866912,-7.284186427971784,1,0.39609292645260025,-9.624727395656462,14,0.5672396161412943,-9.545558387488972,14,0.5155916130593436,-14.652478130812119,0,0.328560343057442,-7.9399850049547975,0,0.27558812539507804,-11.114559768637122,0,0.20533869638018232,-8.948346717448052,0,0.31765557728410015,-18.928747532416512,14,0.5390991820251145,-11.416183577484007,14,0.42486045549878926,-11.47463894142366,0
BL09400OP09,0.94,False,0.13850255280217996,-4.077990811879631,70396,508265,19,11,U6,fail,False,12,False,0,2,True,0.43991477027909587,-2.905827645290382,5,0.4841866580833325,-3.58371367874194,5,0.35375720645086994,-1.2662580840789084,5,0.47594032315337725,1.205279960279415,4,0.6691800898414864,-1.566009297880172,10,0.6086163745446255,-3.4734839142624487,3,0.4767701868279274,-2.644942659941918,3,0.4688600215269767,-4.696817476329529,2,0.36960359092929274,-2.5655738250120574,3,0.5469798561937895,4.503954973070245,6,0.6627914292868402,0.44918509848560495,5,0.5994424544716519,-3.793654600440244,2,0.43533705864217964,-2.284552222751368,3,0.4688600215269767,-3.758848626791911,2,0.36960359092929274,-2.5655738250120574,3,0.5469798561937895,4.503954973070245,6,0.6627914292868402,0.44918509848560495,5,0.5431123485924727,-3.5349122799000154,2
BL09300OP09,0.93,False,0.13379634639410543,-4.5486114526870844,68004,508265,19,11,U4,fail,False,10,False,0,2,True,0.385979518471939,-3.0977290098391452,6,0.44006771997193905,-3.827083679047616,3,0.33791327801109283,-2.281386376294947,5,0.49837500601764184,0.2471026163034351,6,0.6620742118416266,-0.5601373832957557,9,0.5387014569386266,-5.283062770906671,4,0.4581642216036822,-1.9026458781375655,3,0.4390785785510303,-3.132470745416671,1,0.3689862066619143,-2.909259121373964,3,0.546070306097391,4.496597283990606,5,0.67437597179592,-0.3964084121924838,8,0.6062815271380441,-3.5058452778708507,2,0.4581642216036822,-1.9026458781375655,3,0.4390785785510303,-3.132470745416671,1,0.3689862066619143,-2.909259121373964,3,0.546070306097391,4.496597283990606,5,0.67437597179592,-0.3964084121924838,8,0.6062815271380441,-3.5058452778708507,2
BL08000OP09,0.8,False,0.07852203083037392,-10.076043009060236,39910,508265,9,5,U4,fail,False,10,False,0,0,True,0.3968232192683695,-3.411508682220421,3,0.40819662175796356,-9.397523905118133,1,0.34400291168447505,-8.520318302354458,0,0.4847960161447429,0.9553974034036683,5,0.5896989794330414,-7.3028491691988995,14,0.5125277448582515,-11.50143950131869,0,0.414053716602063,-5.156524444218713,3,0.4171558723875374,-11.1203417268952,0,0.32773798381900743,-6.810393285814465,1,0.45184418674175325,-6.189673987964489,11,0.5789284059193507,-7.852036631360471,13,0.5380577031517488,-11.629854214476982,0,0.414053716602063,-5.156524444218713,3,0.4171558723875374,-11.1203417268952,0,0.32773798381900743,-6.810393285814465,1,0.45184418674175325,-6.189673987964489,11,0.5789284059193507,-7.852036631360471,13,0.5380577031517488,-11.629854214476982,0
BL10414OP09,1.0414,False,0.17774782839660414,-0.1534632524372137,90343,508265,29,17,U4,fail,False,11,False,0,1,True,0.4399784819435557,-3.6608103185938656,4,0.5156259654700599,-4.766647689239933,4,0.4206518606157663,0.14171652419612268,8,0.4706000611807879,-0.8586424492854294,9,0.6713525436046097,-0.18003716384832336,9,0.637541759611223,-4.45753014459474,4,0.4570219042411994,-1.815187224559256,1,0.4391343664675418,-6.486595535697514,0,0.37239518174446806,-1.1515142403013767,5,0.5444119477293912,0.29141814263951016,7,0.6415292176044746,-0.5562049786348111,13,0.5978021830328034,-3.0899362900503933,1,0.4570219042411994,-1.815187224559256,1,0.4391343664675418,-6.486595535697514,0,0.37239518174446806,-1.1515142403013767,5,0.5444119477293912,0.29141814263951016,7,0.6415292176044746,-0.5562049786348111,13,0.5978021830328034,-3.0899362900503933,1
BL10400OP09,1.04,False,0.17723234926662274,-0.2050111654353537,90081,508265,29,17,U4,fail,False,11,False,0,1,True,0.4370210878515225,-4.002068066950926,4,0.4837189404215375,-6.268748072921138,4,0.3913906572317942,-2.1566628967973456,6,0.4502513222507457,-0.9387731338159622,11,0.6713525436046097,-0.26025525063736454,9,0.6330293198287287,-6.1473334384608505,4,0.45869119142546544,-1.781850228896853,3,0.44170317583230845,-4.550767544372835,3,0.3632821335008102,-1.3422145578000255,4,0.5444958462157408,0.3780164326598945,7,0.6456571023822273,-0.7585605013898544,12,0.5952523907728872,-3.620923009545934,2,0.45869119142546544,-1.781850228896853,3,0.44170317583230845,-4.550767544372835,3,0.3632821335008102,-1.3422145578000255,4,0.5444958462157408,0.3780164326598945,7,0.6456571023822273,-0.7585605013898544,12,0.5952523907728872,-3.620923009545934,2
BL08500OP09,0.85,False,0.10002852842513256,-7.9253932495843715,50841,508265,12,7,U5,fail,False,7,False,0,0,True,0.3610191158505024,-8.770879757978445,0,0.39058539313585017,-15.57198786815407,0,0.30395951953848477,-7.601093399742698,2,0.47147805710280555,0.3768268477624903,5,0.5918922186768931,-9.885952882572834,14,0.47962579588654414,-15.806983706370586,0,0.42128046252941764,-2.864842546753621,2,0.42295109977560297,-4.49275876129639,1,0.32167716584740935,-4.530642729450729,2,0.5349891164790516,1.1729227024925126,6,0.5395698624224368,-9.2777221260263,12,0.5413248273095146,-7.310171980680874,0,0.4289390190560629,-2.6107028045065817,1,0.4604512753257932,-3.3204557186273687,4,0.2858156150599904,-5.80053150145644,4,0.4236175889987339,-6.900950170808867,9,0.5799421163932414,-11.3733504749976,12,0.5609795369721059,-8.102396030336012,0
BL07000OP09,0.7,False,0.04012080312435442,-13.916165779662185,20392,508265,5,2,U3,fail,False,12,True,0,0,False,0.3508220016878172,-10.566915032388502,1,0.3992971048141639,-13.243402868757615,0,0.317848676413343,-11.391132692358086,1,0.5126700793680987,5.7722703060520075,5,0.5492992974233395,-10.573621559023511,14,0.47158196578771916,-18.030458443352014,2,0.3102193836357786,-16.83658246449783,0,0.2986096627014364,-19.970803712886553,0,0.22438645437974492,-16.47308383291175,0,0.433910644691605,-6.712697358767084,13,0.5070491683053443,-13.663830221908347,14,0.39713487844845785,-24.369695254291084,0,0.24911568321978628,-15.48719100734397,0,0.1814925032736946,-20.77930653189648,0,0.1451277182907692,-15.73234167464792,0,0.41222097931280793,-9.503942209110395,14,0.49603176390963266,-13.69009922411139,14,0.3263381349530704,-21.684740931699864,0
BL06000OP09,0.6,False,0.020263051754498145,-15.901940916647813,10299,508265,3,2,U2,fail,False,12,False,7,7,True,0.28007957454748555,-17.495633860479444,0,0.27988096402063145,-25.032556240407246,0,0.1802332059208409,-21.140939443153595,0,0.4985114752112635,0.07387310816108772,7,0.49871471893918784,-17.031742017367556,14,0.3357435381533621,-31.709998783865757,0,0.2374170675826892,-23.7165439050923,0,0.18147665829664705,-33.21117993337725,0,0.15090795971602888,-23.89331290117138,0,0.4633516469385838,-5.150034641881929,13,0.4861794727042046,-16.584597222222662,14,0.2618252866252593,-38.18059722229572,0,0.20408732858397705,-21.19052834611962,0,0.11667372714337354,-30.847045420111808,0,0.06813493181050334,-27.279464717223533,0,0.30240387605718755,-17.942722968036605,14,0.4318448782414447,-22.072276901423134,14,0.21465629825242832,-34.42406684611236,0
BL05000OP09,0.5,False,0.008288983109204845,-17.099347781177144,4213,508265,0,0,U1,fail,False,12,False,9,12,False,0.13422193334368615,-29.56976171661079,0,0.10876390683655002,-40.28247998835537,0,0.08366769270201646,-32.84399638189325,0,0.4158042935889523,-5.397188478342407,14,0.5102721345539643,-15.871387368629392,14,0.13978047835381374,-50.85976660325162,0,0.11521479336030571,-36.60444046057345,0,0.013531686570846024,-51.035106485045624,0,0.005496547220021464,-37.73609090044501,0,0.4457991652139743,-11.480676326332068,13,0.45117719397108713,-20.139045328458888,14,0.13054078250733414,-50.20351632726445,0,0.0698781851892829,-36.88547613590271,0,0.0,-42.75474360893937,0,-0.002171634420708779,-33.6816633493721,0,0.02271388618206699,-44.76223772131619,14,0.1776800891026028,-48.07805440862255,14,0.11194032124439468,-45.493620898686544,0
