group,arm,worst_roll5,worst_roll5_start,worst_roll5_window_end,worst_mdd,worst_mdd_start,worst_mdd_from,worst_mdd_to,lowest_margin_ratio,lowest_margin_ratio_start,lowest_margin_ratio_date,lowest_equity_buffer,lowest_equity_buffer_start,lowest_equity_buffer_date,forced_liquidations,forced_liquidation_starts,negative_window_starts,rf_coverage_min,end
U3,BL09800OP09,-0.019371094212310647,2009-11-01,2016-02-29,0.7147154961460036,2014-11-01,2015-06-15,2016-01-28,1.4482415680250609,2010-11-01,2015-08-25,0.10235969695802558,2010-11-01,2015-08-25,0.0,0,6,0.9845890410958904,2026-08-28
U3,BL10200OP09,-0.06227757395809408,2009-11-01,2016-02-29,0.7162840370513569,2014-11-01,2015-06-15,2016-01-28,1.5175413845114465,2012-05-01,2015-08-25,0.14335120394853762,2012-05-01,2015-08-25,0.0,0,2,0.9845890410958904,2026-08-28
U3,BL11700OP09,-0.13107314413320947,2009-11-01,2016-02-29,0.7401464283620218,2014-11-01,2015-06-15,2016-02-29,1.4825609018265429,2014-11-01,2015-08-25,0.12313888866327462,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U3,BL12000OP09,-0.12745288784200193,2009-11-01,2016-02-29,0.7234192414656295,2014-11-01,2015-06-15,2016-02-29,1.5625535990628265,2012-05-01,2015-08-25,0.16802853944997365,2012-05-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U3,BL12500OP09,-0.12879730611527163,2009-11-01,2016-02-29,0.7423821980623881,2014-11-01,2015-06-15,2016-02-29,1.5581595599404576,2014-11-01,2015-08-25,0.16568236435960562,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U3,BL13000OP09,-0.11230671871814613,2010-05-01,2016-02-29,0.7469417068026023,2014-11-01,2015-06-15,2016-02-29,1.4964826418463382,2014-11-01,2015-08-25,0.13129630531759512,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U3,BL30000OP09,-0.15019029808405127,2009-11-01,2016-02-29,0.7620022215863007,2014-11-01,2015-06-15,2016-02-29,1.434871745186464,2014-11-01,2015-08-25,0.09399567985007413,2014-11-01,2015-08-25,0.0,0,5,0.9845890410958904,2026-08-28
U3,BLNONEOP09,-0.1519501177108935,2009-11-01,2016-02-29,0.79498532745647,2014-11-01,2015-06-12,2016-02-29,1.4129540198794972,2014-11-01,2015-08-25,0.07994175202469112,2014-11-01,2015-08-25,0.0,0,5,0.9845890410958904,2026-08-28
U4,BASE,-0.15428167240463875,2009-11-01,2016-02-29,0.734892282283886,2010-05-01,2011-03-28,2014-03-20,1.515364214234868,2014-11-01,2015-08-25,0.1421204303307432,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U4,BL08000OP09,-0.07800378801930496,2014-11-01,2020-05-29,0.8105923574529375,2014-11-01,2015-06-12,2016-12-28,1.65077089857117,2014-11-01,2015-08-25,0.21248914605580987,2014-11-01,2015-08-25,0.0,0,1,0.9845890410958904,2026-08-28
U4,BL09300OP09,0.01356771042300653,2009-11-01,2016-02-29,0.7212882790275154,2014-11-01,2015-06-12,2016-05-10,1.5109969633797842,2009-11-01,2015-08-25,0.1396408917380138,2009-11-01,2015-08-25,0.0,0,0,0.9845890410958904,2026-08-28
U4,BL09600OP09,-0.005232860283784446,2014-05-01,2020-05-29,0.751942971101316,2014-11-01,2015-06-15,2016-05-10,1.527462010090945,2014-11-01,2015-08-25,0.14891500318060422,2014-11-01,2015-08-25,0.0,0,1,0.9845890410958904,2026-08-28
U4,BL09700OP09,0.007806682801522413,2009-11-01,2016-02-29,0.7463798839845512,2014-11-01,2015-06-15,2016-05-10,1.532718108361048,2014-11-01,2015-08-25,0.15183360011965658,2014-11-01,2015-08-25,0.0,0,0,0.9845890410958904,2026-08-28
U4,BL09900OP09,-0.08187855535304478,2009-11-01,2016-02-29,0.7544980362766404,2014-11-01,2015-06-15,2016-05-10,1.4926223113546193,2014-11-01,2015-08-25,0.12904959941259764,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U4,BL10300OP09,-0.13646229667687937,2009-11-01,2016-02-29,0.7274041785061394,2014-11-01,2015-06-15,2016-01-28,1.511256260837722,2014-11-01,2015-08-25,0.13978850993849193,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U4,BL10400OP09,-0.1326525311399951,2009-11-01,2016-02-29,0.7225471189903985,2010-05-01,2011-03-25,2012-11-15,1.5168522353562217,2014-11-01,2015-08-25,0.14296200401174577,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U4,BL10414OP09,-0.12730912451526966,2009-11-01,2016-02-29,0.7276017646279129,2014-11-01,2015-06-15,2016-01-28,1.515364214234868,2014-11-01,2015-08-25,0.1421204303307432,2014-11-01,2015-08-25,0.0,0,2,0.9845890410958904,2026-08-28
U4,BL10500OP09,-0.1558517571765875,2009-11-01,2016-02-29,0.7453921270212513,2010-05-01,2011-03-28,2014-03-20,1.515364214234868,2014-11-01,2015-08-25,0.1421204303307432,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U4,BL10600OP09,-0.15396994574003442,2010-05-01,2016-02-29,0.7626688050077163,2009-11-01,2011-03-28,2014-03-20,1.5076037323694476,2014-11-01,2015-08-25,0.13770444309206112,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U4,BL10800OP09,-0.17524749162629738,2009-11-01,2016-02-29,0.7823754971292218,2010-05-01,2011-03-28,2014-03-20,1.507724264878202,2014-11-01,2015-08-25,0.13777337787621435,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
U4,BL10900OP09,-0.17822378757966273,2009-11-01,2016-02-29,0.7844185640262179,2009-11-01,2011-03-28,2014-03-20,1.507724264878202,2014-11-01,2015-08-25,0.13777337787621435,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
U4,BL11000OP09,-0.18010337599743143,2010-05-01,2016-02-29,0.7798394278848257,2010-05-01,2011-03-25,2014-03-20,1.4948824258178324,2014-11-01,2015-08-25,0.13036639032746303,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
U4,BL11100OP09,-0.1789962667199807,2009-11-01,2016-02-29,0.77309374742772,2009-11-01,2011-03-25,2014-03-20,1.4915172513949562,2014-11-01,2015-08-25,0.12840431528085763,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U4,BL11200OP09,-0.1812452279959147,2010-05-01,2016-02-29,0.7775406454374874,2009-11-01,2011-03-25,2014-03-20,1.5700572765981546,2014-11-01,2015-08-25,0.1720047291416579,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U4,BL11400OP09,-0.1889544872105965,2010-05-01,2016-02-29,0.780243964334902,2010-05-01,2011-03-07,2014-03-20,1.5009275214936535,2014-11-01,2015-08-25,0.1338689034722341,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
U4,BL11500OP09,-0.20306085610075064,2010-05-01,2016-02-29,0.791653080801004,2010-05-01,2011-03-07,2014-03-20,1.4778194828363207,2014-11-01,2015-08-25,0.12032557758342632,2014-11-01,2015-08-25,0.0,0,5,0.9845890410958904,2026-08-28
U4,BL17500OP09,-0.1401446571175179,2009-11-01,2016-02-29,0.7641420307197173,2014-11-01,2015-06-15,2016-02-29,1.468493499638959,2014-11-01,2015-08-25,0.11473901633230543,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U5,BASE,-0.14570577896801395,2009-11-01,2016-02-29,0.7539420020901918,2014-11-01,2015-06-15,2016-05-10,1.4433218973785968,2012-05-01,2015-08-25,0.09930002284237642,2012-05-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
U5,BL08500OP09,0.00354664807344518,2009-11-01,2014-11-28,0.7790390553621815,2014-11-01,2015-06-12,2016-05-10,1.6760277421918952,2015-05-01,2020-03-23,0.22435651434989334,2015-05-01,2020-03-23,0.0,0,0,0.9845890410958904,2026-08-28
U6,BASE,-0.15428167240463875,2009-11-01,2016-02-29,0.734892282283886,2010-05-01,2011-03-28,2014-03-20,1.515364214234868,2014-11-01,2015-08-25,0.1421204303307432,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U6,BL09000OP09,0.0643474813367011,2014-11-01,2020-05-29,0.7324036271076093,2014-11-01,2015-06-12,2016-05-10,1.547104645979036,2014-11-01,2015-08-25,0.1597207057850077,2014-11-01,2015-08-25,0.0,0,0,0.9845890410958904,2026-08-28
U6,BL09100OP09,0.04358305868221479,2009-11-01,2016-02-29,0.7335098228906898,2014-11-01,2015-06-12,2016-05-09,1.532900352165012,2014-11-01,2015-08-25,0.15193443711854585,2014-11-01,2015-08-25,0.0,0,0,0.9845890410958904,2026-08-28
U6,BL09400OP09,0.009149378502397054,2014-05-01,2020-05-29,0.732912269743107,2014-11-01,2015-06-12,2016-05-10,1.5361173304803564,2014-11-01,2015-08-25,0.1537104788776261,2014-11-01,2015-08-25,0.0,0,0,0.9845890410958904,2026-08-28
U6,BL10000OP09,-0.09159852977499072,2010-05-01,2016-02-29,0.74709618813439,2014-11-01,2015-06-15,2016-05-10,1.49503866011152,2014-11-01,2015-08-25,0.1304572686414486,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
U6,BL10100OP09,-0.09190142559033476,2010-05-01,2016-02-29,0.7339282791080461,2014-11-01,2015-06-15,2016-01-28,1.5339324065308,2012-05-01,2015-08-25,0.1525050292534535,2012-05-01,2015-08-25,0.0,0,2,0.9845890410958904,2026-08-28
U6,BL10700OP09,-0.176988973674029,2009-11-01,2016-02-29,0.7695896026845555,2010-05-01,2011-03-28,2014-03-20,1.5077867183649887,2014-11-01,2015-08-25,0.1378090918523994,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U6,BL11600OP09,-0.1961817218361107,2009-11-01,2016-02-29,0.7853234368808355,2010-05-01,2011-03-25,2014-03-20,1.4721722708655909,2014-11-01,2015-08-25,0.11695117091450108,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
U6,BL11800OP09,-0.1594012219344524,2010-05-01,2016-02-29,0.7664986405140759,2014-11-01,2015-06-15,2016-02-29,1.4709871419037963,2014-11-01,2015-08-25,0.11623972571405317,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
U6,BL11900OP09,-0.1670043498641397,2009-11-01,2016-02-29,0.7604575802296314,2014-11-01,2015-06-15,2016-02-29,1.4749917674177353,2014-11-01,2015-08-25,0.11863914855883771,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
U6,BL14000OP09,-0.10012116289712558,2010-11-01,2016-02-29,0.7522476111128127,2014-11-01,2015-06-15,2016-02-29,1.4738286033845593,2014-11-01,2015-08-25,0.11794356751210576,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U6,BL15000OP09,-0.12556232826372282,2010-11-01,2016-02-29,0.763459909872676,2014-11-01,2015-06-15,2016-02-29,1.469987169058832,2014-11-01,2015-08-25,0.1156385393266169,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
U6,BL20000OP09,-0.18191826694310653,2010-11-01,2016-02-29,0.7826021707672974,2010-11-01,2011-03-28,2014-03-20,1.4511654860988343,2014-11-01,2015-08-25,0.10416833059144211,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
U7,BASE,-0.11654896992701314,2009-11-01,2016-02-29,0.7594177080482214,2014-05-01,2015-06-12,2015-08-25,1.3910504250512719,2014-05-01,2015-08-25,0.06545443889851502,2014-05-01,2015-08-25,0.0,0,2,0.9845890410958904,2026-08-28
U7,BL09500OP09,-0.0480018140974684,2014-11-01,2020-05-29,0.7171702153249763,2014-11-01,2015-06-12,2016-05-10,1.476527988311975,2014-11-01,2015-08-25,0.11955614096674769,2014-11-01,2015-08-25,0.0,0,1,0.9845890410958904,2026-08-28
U8,BASE,-0.15428167240463875,2009-11-01,2016-02-29,0.734892282283886,2010-05-01,2011-03-28,2014-03-20,1.515364214234868,2014-11-01,2015-08-25,0.1421204303307432,2014-11-01,2015-08-25,0.0,0,3,0.9845890410958904,2026-08-28
U8,BL11300OP09,-0.18942204036218813,2009-11-01,2016-02-29,0.784873226748851,2010-05-01,2011-03-25,2014-03-20,1.50069758752289,2014-11-01,2015-08-25,0.13373619654721328,2014-11-01,2015-08-25,0.0,0,4,0.9845890410958904,2026-08-28
