arm,buy_line,group,exclusion_group,start,end,cagr,base_cagr,delta_pp
BL10600OP09,1.06,full,full,2010-05-01,2026-08-28,0.3003789361501574,0.42150631552147355,-12.112737937131612
BL10600OP09,1.06,full,full,2010-11-01,2026-08-28,0.2528638399251102,0.34762338931737813,-9.475954939226794
BL10600OP09,1.06,full,full,2011-05-01,2026-08-28,0.29875038638067,0.31325227361749697,-1.4501887236826994
BL10600OP09,1.06,full,full,2011-11-01,2026-08-28,0.4061513600848057,0.3323652934000796,7.378606668472609
BL10600OP09,1.06,full,full,2012-05-01,2026-08-28,0.43386613542176433,0.39847921911522177,3.538691630654256
BL10600OP09,1.06,full,full,2012-11-01,2026-08-28,0.5298043987994945,0.5003010251284332,2.950337367106126
BL10600OP09,1.06,full,full,2013-05-01,2026-08-28,0.4949782414199615,0.4931181239971951,0.1860117422766372
BL10600OP09,1.06,full,full,2013-11-01,2026-08-28,0.47583830821046313,0.41697297508389597,5.8865333126567165
BL10600OP09,1.06,full,full,2014-05-01,2026-08-28,0.5124811137645258,0.4929665032489996,1.9514610515526165
BL10600OP09,1.06,full,full,2014-11-01,2026-08-28,0.4296092514266161,0.5279156947520107,-9.830644332539462
BL10600OP09,1.06,full,full,2015-05-01,2026-08-28,0.4475295742129104,0.4970778116275161,-4.954823741460568
BL10600OP09,1.06,full,full,2015-11-01,2026-08-28,0.5947319939135158,0.5936193389038193,0.11126550096964838
BL10600OP09,1.06,full,full,2016-05-01,2026-08-28,0.5477946087487713,0.7061667460063654,-15.837213725759414
BL10600OP09,1.06,A,A,2009-11-01,2026-08-28,0.3391529176594279,0.32484186578832164,1.4311051871106262
BL10600OP09,1.06,A,A,2010-05-01,2026-08-28,0.3344980490911229,0.3577877601083479,-2.328971101722499
BL10600OP09,1.06,A,A,2010-11-01,2026-08-28,0.39364056281167703,0.39384145779326096,-0.020089498158393226
BL10600OP09,1.06,A,A,2011-05-01,2026-08-28,0.40204728573359527,0.4595414701476832,-5.749418441408793
BL10600OP09,1.06,A,A,2011-11-01,2026-08-28,0.43417830641365907,0.4343883464327476,-0.021004001908853098
BL10600OP09,1.06,A,A,2012-05-01,2026-08-28,0.46337948361816794,0.44367740634309305,1.9702077275074892
BL10600OP09,1.06,A,A,2012-11-01,2026-08-28,0.504454396259709,0.5076581123683039,-0.3203716108594934
BL10600OP09,1.06,A,A,2013-05-01,2026-08-28,0.487321918546034,0.5273589932880105,-4.003707474197649
BL10600OP09,1.06,A,A,2013-11-01,2026-08-28,0.5200508381890516,0.5092937156190205,1.0757122570031141
BL10600OP09,1.06,A,A,2014-05-01,2026-08-28,0.5320561731705771,0.5759327684444389,-4.3876595273861785
BL10600OP09,1.06,A,A,2014-11-01,2026-08-28,0.5650040770590117,0.5567072004372051,0.8296876621806559
BL10600OP09,1.06,A,A,2015-05-01,2026-08-28,0.5306222511078404,0.470629288674965,5.999296243287544
BL10600OP09,1.06,A,A,2015-11-01,2026-08-28,0.5539686265548989,0.5189473402580713,3.5021286296827547
BL10600OP09,1.06,A,A,2016-05-01,2026-08-28,0.6448104329037299,0.6848724220753288,-4.006198917159898
BL10600OP09,1.06,U,U4,2009-11-01,2026-08-28,0.3391529176594279,0.32484186578832164,1.4311051871106262
BL10600OP09,1.06,U,U4,2010-05-01,2026-08-28,0.3344980490911229,0.3577877601083479,-2.328971101722499
BL10600OP09,1.06,U,U4,2010-11-01,2026-08-28,0.39364056281167703,0.39384145779326096,-0.020089498158393226
BL10600OP09,1.06,U,U4,2011-05-01,2026-08-28,0.40204728573359527,0.4595414701476832,-5.749418441408793
BL10600OP09,1.06,U,U4,2011-11-01,2026-08-28,0.43417830641365907,0.4343883464327476,-0.021004001908853098
BL10600OP09,1.06,U,U4,2012-05-01,2026-08-28,0.46337948361816794,0.44367740634309305,1.9702077275074892
BL10600OP09,1.06,U,U4,2012-11-01,2026-08-28,0.504454396259709,0.5076581123683039,-0.3203716108594934
BL10600OP09,1.06,U,U4,2013-05-01,2026-08-28,0.487321918546034,0.5273589932880105,-4.003707474197649
BL10600OP09,1.06,U,U4,2013-11-01,2026-08-28,0.5200508381890516,0.5092937156190205,1.0757122570031141
BL10600OP09,1.06,U,U4,2014-05-01,2026-08-28,0.5320561731705771,0.5759327684444389,-4.3876595273861785
BL10600OP09,1.06,U,U4,2014-11-01,2026-08-28,0.5650040770590117,0.5567072004372051,0.8296876621806559
BL10600OP09,1.06,U,U4,2015-05-01,2026-08-28,0.5306222511078404,0.470629288674965,5.999296243287544
BL10600OP09,1.06,U,U4,2015-11-01,2026-08-28,0.5539686265548989,0.5189473402580713,3.5021286296827547
BL10600OP09,1.06,U,U4,2016-05-01,2026-08-28,0.6448104329037299,0.6848724220753288,-4.006198917159898
BL10700OP09,1.07,full,full,2009-11-01,2026-08-28,0.308570955067222,0.3171902906642554,-0.8619335597033428
BL10700OP09,1.07,full,full,2010-05-01,2026-08-28,0.4175780700029006,0.42150631552147355,-0.3928245518572959
BL10700OP09,1.07,full,full,2010-11-01,2026-08-28,0.4363406030495658,0.34762338931737813,8.871721373218765
BL10700OP09,1.07,full,full,2011-05-01,2026-08-28,0.36975698295893045,0.31325227361749697,5.650470934143348
BL10700OP09,1.07,full,full,2011-11-01,2026-08-28,0.39289978669807857,0.3323652934000796,6.053449329799898
BL10700OP09,1.07,full,full,2012-05-01,2026-08-28,0.32859693464084017,0.39847921911522177,-6.988228447438161
BL10700OP09,1.07,full,full,2012-11-01,2026-08-28,0.5181835282762275,0.5003010251284332,1.788250314779427
BL10700OP09,1.07,full,full,2013-05-01,2026-08-28,0.48091934817603543,0.4931181239971951,-1.219877582115969
BL10700OP09,1.07,full,full,2013-11-01,2026-08-28,0.41566083717574864,0.41697297508389597,-0.1312137908147326
BL10700OP09,1.07,full,full,2014-05-01,2026-08-28,0.48590272094924436,0.4929665032489996,-0.7063782299755239
BL10700OP09,1.07,full,full,2014-11-01,2026-08-28,0.48032424681259167,0.5279156947520107,-4.759144793941905
BL10700OP09,1.07,full,full,2015-05-01,2026-08-28,0.5213258178683793,0.4970778116275161,2.4248006240863207
BL10700OP09,1.07,full,full,2015-11-01,2026-08-28,0.5883794617447788,0.5936193389038193,-0.5239877159040507
BL10700OP09,1.07,full,full,2016-05-01,2026-08-28,0.6568662443338424,0.7061667460063654,-4.930050167252298
BL10700OP09,1.07,A,A,2009-11-01,2026-08-28,0.32624528266967734,0.32484186578832164,0.14034168813557013
BL10700OP09,1.07,A,A,2010-05-01,2026-08-28,0.3381258217023091,0.3577877601083479,-1.9661938406038804
BL10700OP09,1.07,A,A,2010-11-01,2026-08-28,0.366811632494606,0.39384145779326096,-2.702982529865494
BL10700OP09,1.07,A,A,2011-05-01,2026-08-28,0.4242749838843294,0.4595414701476832,-3.5266486263353825
BL10700OP09,1.07,A,A,2011-11-01,2026-08-28,0.4429390738528376,0.4343883464327476,0.8550727420089999
BL10700OP09,1.07,A,A,2012-05-01,2026-08-28,0.4539835935674643,0.44367740634309305,1.0306187224371266
BL10700OP09,1.07,A,A,2012-11-01,2026-08-28,0.533538041505861,0.5076581123683039,2.58799291375571
BL10700OP09,1.07,A,A,2013-05-01,2026-08-28,0.5002553115286401,0.5273589932880105,-2.710368175937039
BL10700OP09,1.07,A,A,2013-11-01,2026-08-28,0.5484784302876073,0.5092937156190205,3.918471466858686
BL10700OP09,1.07,A,A,2014-05-01,2026-08-28,0.5276491033536044,0.5759327684444389,-4.828366509083448
BL10700OP09,1.07,A,A,2014-11-01,2026-08-28,0.5038228382848098,0.5567072004372051,-5.288436215239534
BL10700OP09,1.07,A,A,2015-05-01,2026-08-28,0.4935089064390161,0.470629288674965,2.287961776405112
BL10700OP09,1.07,A,A,2015-11-01,2026-08-28,0.5724578713594031,0.5189473402580713,5.351053110133175
BL10700OP09,1.07,A,A,2016-05-01,2026-08-28,0.706568182762144,0.6848724220753288,2.1695760686815113
BL10700OP09,1.07,U,U6,2009-11-01,2026-08-28,0.2968696298293496,0.297016684127815,-0.014705429846539886
BL10700OP09,1.07,U,U6,2010-05-01,2026-08-28,0.3069750837840519,0.3254120906730591,-1.843700688900718
BL10700OP09,1.07,U,U6,2010-11-01,2026-08-28,0.3368541163306902,0.36190675509102754,-2.5052638760337365
BL10700OP09,1.07,U,U6,2011-05-01,2026-08-28,0.3872187554553248,0.4256749818504688,-3.845622639514401
BL10700OP09,1.07,U,U6,2011-11-01,2026-08-28,0.4063497761182109,0.39675730587595437,0.9592470242256512
BL10700OP09,1.07,U,U6,2012-05-01,2026-08-28,0.41514493453177126,0.4106576740093759,0.4487260522395342
BL10700OP09,1.07,U,U6,2012-11-01,2026-08-28,0.4906599278543984,0.46767173320895816,2.298819464544022
BL10700OP09,1.07,U,U6,2013-05-01,2026-08-28,0.45853070864353485,0.48741248213969923,-2.8881773496164387
BL10700OP09,1.07,U,U6,2013-11-01,2026-08-28,0.5027823810280649,0.4569234398487596,4.5858941179305335
BL10700OP09,1.07,U,U6,2014-05-01,2026-08-28,0.47978513668947675,0.5281135653137616,-4.832842862428488
BL10700OP09,1.07,U,U6,2014-11-01,2026-08-28,0.45360660847216727,0.5085671679834873,-5.496055951132006
BL10700OP09,1.07,U,U6,2015-05-01,2026-08-28,0.44391444256923873,0.4273098550923906,1.660458747684812
BL10700OP09,1.07,U,U6,2015-11-01,2026-08-28,0.5218427690749035,0.46632417376042645,5.5518595314477
BL10700OP09,1.07,U,U6,2016-05-01,2026-08-28,0.6483703609576472,0.6226640041781661,2.5706356779481077
BL10800OP09,1.08,full,full,2009-11-01,2026-08-28,0.37274660864765097,0.3171902906642554,5.555631798339555
BL10800OP09,1.08,full,full,2010-05-01,2026-08-28,0.31791283669673853,0.42150631552147355,-10.359347882473502
BL10800OP09,1.08,full,full,2010-11-01,2026-08-28,0.39137216392896557,0.34762338931737813,4.374877461158744
BL10800OP09,1.08,full,full,2011-05-01,2026-08-28,0.3102617647522987,0.31325227361749697,-0.2990508865198249
BL10800OP09,1.08,full,full,2011-11-01,2026-08-28,0.4010837209349294,0.3323652934000796,6.87184275348498
BL10800OP09,1.08,full,full,2012-05-01,2026-08-28,0.3412089271520873,0.39847921911522177,-5.727029196313449
BL10800OP09,1.08,full,full,2012-11-01,2026-08-28,0.4043979977767165,0.5003010251284332,-9.590302735171674
BL10800OP09,1.08,full,full,2013-05-01,2026-08-28,0.4951304084806396,0.4931181239971951,0.2012284483444482
BL10800OP09,1.08,full,full,2013-11-01,2026-08-28,0.41564832636953186,0.41697297508389597,-0.13246487143641072
BL10800OP09,1.08,full,full,2014-05-01,2026-08-28,0.5107073896913996,0.4929665032489996,1.7740886442400017
BL10800OP09,1.08,full,full,2014-11-01,2026-08-28,0.3872374405188248,0.5279156947520107,-14.067825423318592
BL10800OP09,1.08,full,full,2015-05-01,2026-08-28,0.46587298900158447,0.4970778116275161,-3.1204822625931605
BL10800OP09,1.08,full,full,2015-11-01,2026-08-28,0.5934239714607759,0.5936193389038193,-0.019536744304349263
BL10800OP09,1.08,full,full,2016-05-01,2026-08-28,0.6534213530143009,0.7061667460063654,-5.274539299206449
BL10800OP09,1.08,A,A,2009-11-01,2026-08-28,0.33925176096821974,0.32484186578832164,1.4409895179898102
BL10800OP09,1.08,A,A,2010-05-01,2026-08-28,0.3587928730920815,0.3577877601083479,0.10051129837336248
BL10800OP09,1.08,A,A,2010-11-01,2026-08-28,0.406007428786725,0.39384145779326096,1.216597099346406
BL10800OP09,1.08,A,A,2011-05-01,2026-08-28,0.41170079939824533,0.4595414701476832,-4.7840670749437875
BL10800OP09,1.08,A,A,2011-11-01,2026-08-28,0.42194816260899626,0.4343883464327476,-1.2440183823751338
BL10800OP09,1.08,A,A,2012-05-01,2026-08-28,0.46405770256121825,0.44367740634309305,2.0380296218125205
BL10800OP09,1.08,A,A,2012-11-01,2026-08-28,0.5133723601615932,0.5076581123683039,0.5714247793289218
BL10800OP09,1.08,A,A,2013-05-01,2026-08-28,0.495467906943025,0.5273589932880105,-3.1891086344985498
BL10800OP09,1.08,A,A,2013-11-01,2026-08-28,0.5091921746283603,0.5092937156190205,-0.010154099066017608
BL10800OP09,1.08,A,A,2014-05-01,2026-08-28,0.5533145925695588,0.5759327684444389,-2.261817587488002
BL10800OP09,1.08,A,A,2014-11-01,2026-08-28,0.4815668355443874,0.5567072004372051,-7.514036489281772
BL10800OP09,1.08,A,A,2015-05-01,2026-08-28,0.5018588162741975,0.470629288674965,3.1229527599232476
BL10800OP09,1.08,A,A,2015-11-01,2026-08-28,0.5511920343359413,0.5189473402580713,3.2244694077870006
BL10800OP09,1.08,A,A,2016-05-01,2026-08-28,0.6328386602329896,0.6848724220753288,-5.203376184233921
BL10800OP09,1.08,U,U4,2009-11-01,2026-08-28,0.33925176096821974,0.32484186578832164,1.4409895179898102
BL10800OP09,1.08,U,U4,2010-05-01,2026-08-28,0.3587928730920815,0.3577877601083479,0.10051129837336248
BL10800OP09,1.08,U,U4,2010-11-01,2026-08-28,0.406007428786725,0.39384145779326096,1.216597099346406
BL10800OP09,1.08,U,U4,2011-05-01,2026-08-28,0.41170079939824533,0.4595414701476832,-4.7840670749437875
BL10800OP09,1.08,U,U4,2011-11-01,2026-08-28,0.42194816260899626,0.4343883464327476,-1.2440183823751338
BL10800OP09,1.08,U,U4,2012-05-01,2026-08-28,0.46405770256121825,0.44367740634309305,2.0380296218125205
BL10800OP09,1.08,U,U4,2012-11-01,2026-08-28,0.5133723601615932,0.5076581123683039,0.5714247793289218
BL10800OP09,1.08,U,U4,2013-05-01,2026-08-28,0.495467906943025,0.5273589932880105,-3.1891086344985498
BL10800OP09,1.08,U,U4,2013-11-01,2026-08-28,0.5091921746283603,0.5092937156190205,-0.010154099066017608
BL10800OP09,1.08,U,U4,2014-05-01,2026-08-28,0.5533145925695588,0.5759327684444389,-2.261817587488002
BL10800OP09,1.08,U,U4,2014-11-01,2026-08-28,0.4815668355443874,0.5567072004372051,-7.514036489281772
BL10800OP09,1.08,U,U4,2015-05-01,2026-08-28,0.5018588162741975,0.470629288674965,3.1229527599232476
BL10800OP09,1.08,U,U4,2015-11-01,2026-08-28,0.5511920343359413,0.5189473402580713,3.2244694077870006
BL10800OP09,1.08,U,U4,2016-05-01,2026-08-28,0.6328386602329896,0.6848724220753288,-5.203376184233921
BL10900OP09,1.09,full,full,2009-11-01,2026-08-28,0.40084285106409,0.3171902906642554,8.36525603998346
BL10900OP09,1.09,full,full,2010-05-01,2026-08-28,0.294887143566126,0.42150631552147355,-12.661917195534755
BL10900OP09,1.09,full,full,2010-11-01,2026-08-28,0.34464068004064874,0.34762338931737813,-0.29827092767293895
BL10900OP09,1.09,full,full,2011-05-01,2026-08-28,0.36927852525383753,0.31325227361749697,5.602625163634056
BL10900OP09,1.09,full,full,2011-11-01,2026-08-28,0.32246752868635054,0.3323652934000796,-0.9897764713729051
BL10900OP09,1.09,full,full,2012-05-01,2026-08-28,0.44408588188643994,0.39847921911522177,4.5606662771218165
BL10900OP09,1.09,full,full,2012-11-01,2026-08-28,0.4671308580502169,0.5003010251284332,-3.3170167078216295
BL10900OP09,1.09,full,full,2013-05-01,2026-08-28,0.4846544688551029,0.4931181239971951,-0.8463655142092241
BL10900OP09,1.09,full,full,2013-11-01,2026-08-28,0.476129507963549,0.41697297508389597,5.915653287965306
BL10900OP09,1.09,full,full,2014-05-01,2026-08-28,0.5095784851302549,0.4929665032489996,1.6611981881255344
BL10900OP09,1.09,full,full,2014-11-01,2026-08-28,0.4227469560035013,0.5279156947520107,-10.51687387485094
BL10900OP09,1.09,full,full,2015-05-01,2026-08-28,0.47573397454540745,0.4970778116275161,-2.134383708210863
BL10900OP09,1.09,full,full,2015-11-01,2026-08-28,0.5858708571561682,0.5936193389038193,-0.7748481747651192
BL10900OP09,1.09,full,full,2016-05-01,2026-08-28,0.665019944747826,0.7061667460063654,-4.114680125853942
BL10900OP09,1.09,A,A,2009-11-01,2026-08-28,0.3328966848786168,0.32484186578832164,0.8054819090295151
BL10900OP09,1.09,A,A,2010-05-01,2026-08-28,0.3513239186884334,0.3577877601083479,-0.6463841419914518
BL10900OP09,1.09,A,A,2010-11-01,2026-08-28,0.3935517319207953,0.39384145779326096,-0.02897258724656737
BL10900OP09,1.09,A,A,2011-05-01,2026-08-28,0.4245575994377637,0.4595414701476832,-3.4983870709919485
BL10900OP09,1.09,A,A,2011-11-01,2026-08-28,0.4562303755778918,0.4343883464327476,2.1842029145144215
BL10900OP09,1.09,A,A,2012-05-01,2026-08-28,0.4870252206829171,0.44367740634309305,4.334781433982404
BL10900OP09,1.09,A,A,2012-11-01,2026-08-28,0.5240014984224928,0.5076581123683039,1.6343386054188835
BL10900OP09,1.09,A,A,2013-05-01,2026-08-28,0.531138546647163,0.5273589932880105,0.37795533591524766
BL10900OP09,1.09,A,A,2013-11-01,2026-08-28,0.525086932534166,0.5092937156190205,1.579321691514557
BL10900OP09,1.09,A,A,2014-05-01,2026-08-28,0.5297309303930338,0.5759327684444389,-4.62018380514051
BL10900OP09,1.09,A,A,2014-11-01,2026-08-28,0.49923161218195333,0.5567072004372051,-5.747558825525179
BL10900OP09,1.09,A,A,2015-05-01,2026-08-28,0.5124846502150844,0.470629288674965,4.185536154011937
BL10900OP09,1.09,A,A,2015-11-01,2026-08-28,0.5500025793464516,0.5189473402580713,3.105523908838026
BL10900OP09,1.09,A,A,2016-05-01,2026-08-28,0.6598658272157822,0.6848724220753288,-2.5006594859546594
BL10900OP09,1.09,U,U4,2009-11-01,2026-08-28,0.3328966848786168,0.32484186578832164,0.8054819090295151
BL10900OP09,1.09,U,U4,2010-05-01,2026-08-28,0.3513239186884334,0.3577877601083479,-0.6463841419914518
BL10900OP09,1.09,U,U4,2010-11-01,2026-08-28,0.3935517319207953,0.39384145779326096,-0.02897258724656737
BL10900OP09,1.09,U,U4,2011-05-01,2026-08-28,0.4245575994377637,0.4595414701476832,-3.4983870709919485
BL10900OP09,1.09,U,U4,2011-11-01,2026-08-28,0.4562303755778918,0.4343883464327476,2.1842029145144215
BL10900OP09,1.09,U,U4,2012-05-01,2026-08-28,0.4870252206829171,0.44367740634309305,4.334781433982404
BL10900OP09,1.09,U,U4,2012-11-01,2026-08-28,0.5240014984224928,0.5076581123683039,1.6343386054188835
BL10900OP09,1.09,U,U4,2013-05-01,2026-08-28,0.531138546647163,0.5273589932880105,0.37795533591524766
BL10900OP09,1.09,U,U4,2013-11-01,2026-08-28,0.525086932534166,0.5092937156190205,1.579321691514557
BL10900OP09,1.09,U,U4,2014-05-01,2026-08-28,0.5297309303930338,0.5759327684444389,-4.62018380514051
BL10900OP09,1.09,U,U4,2014-11-01,2026-08-28,0.49923161218195333,0.5567072004372051,-5.747558825525179
BL10900OP09,1.09,U,U4,2015-05-01,2026-08-28,0.5124846502150844,0.470629288674965,4.185536154011937
BL10900OP09,1.09,U,U4,2015-11-01,2026-08-28,0.5500025793464516,0.5189473402580713,3.105523908838026
BL10900OP09,1.09,U,U4,2016-05-01,2026-08-28,0.6598658272157822,0.6848724220753288,-2.5006594859546594
BL11000OP09,1.1,full,full,2009-11-01,2026-08-28,0.3491452749911088,0.3171902906642554,3.1954984326853397
BL11000OP09,1.1,full,full,2010-05-01,2026-08-28,0.32541897788210083,0.42150631552147355,-9.608733763937272
BL11000OP09,1.1,full,full,2010-11-01,2026-08-28,0.38374109951161395,0.34762338931737813,3.611771019423582
BL11000OP09,1.1,full,full,2011-05-01,2026-08-28,0.3824797413458758,0.31325227361749697,6.922746772837884
BL11000OP09,1.1,full,full,2011-11-01,2026-08-28,0.32079069139023764,0.3323652934000796,-1.157460200984195
BL11000OP09,1.1,full,full,2012-05-01,2026-08-28,0.39179432191273933,0.39847921911522177,-0.6684897202482443
BL11000OP09,1.1,full,full,2012-11-01,2026-08-28,0.5092835627640337,0.5003010251284332,0.8982537635600529
BL11000OP09,1.1,full,full,2013-05-01,2026-08-28,0.496447898267111,0.4931181239971951,0.3329774269915875
BL11000OP09,1.1,full,full,2013-11-01,2026-08-28,0.5196662149253342,0.41697297508389597,10.269323984143819
BL11000OP09,1.1,full,full,2014-05-01,2026-08-28,0.504943855924316,0.4929665032489996,1.197735267531641
BL11000OP09,1.1,full,full,2014-11-01,2026-08-28,0.45619115414183087,0.5279156947520107,-7.172454061017985
BL11000OP09,1.1,full,full,2015-05-01,2026-08-28,0.4733169349022184,0.4970778116275161,-2.3760876725297697
BL11000OP09,1.1,full,full,2015-11-01,2026-08-28,0.6026833942301504,0.5936193389038193,0.9064055326331033
BL11000OP09,1.1,full,full,2016-05-01,2026-08-28,0.6428931705340353,0.7061667460063654,-6.327357547233015
BL11000OP09,1.1,A,A,2009-11-01,2026-08-28,0.3550712109616345,0.32484186578832164,3.0229345173312883
BL11000OP09,1.1,A,A,2010-05-01,2026-08-28,0.36686211791335266,0.3577877601083479,0.9074357805004762
BL11000OP09,1.1,A,A,2010-11-01,2026-08-28,0.4069615418326622,0.39384145779326096,1.3120084039401236
BL11000OP09,1.1,A,A,2011-05-01,2026-08-28,0.3994358322370122,0.4595414701476832,-6.010563791067103
BL11000OP09,1.1,A,A,2011-11-01,2026-08-28,0.4468712696321455,0.4343883464327476,1.2482923199397922
BL11000OP09,1.1,A,A,2012-05-01,2026-08-28,0.4688495052284605,0.44367740634309305,2.517209888536742
BL11000OP09,1.1,A,A,2012-11-01,2026-08-28,0.5142926678285911,0.5076581123683039,0.6634555460287128
BL11000OP09,1.1,A,A,2013-05-01,2026-08-28,0.5326601587800037,0.5273589932880105,0.530116549199322
BL11000OP09,1.1,A,A,2013-11-01,2026-08-28,0.5513524256279214,0.5092937156190205,4.2058710008900935
BL11000OP09,1.1,A,A,2014-05-01,2026-08-28,0.5774940013983432,0.5759327684444389,0.15612329539043124
BL11000OP09,1.1,A,A,2014-11-01,2026-08-28,0.4825836641102692,0.5567072004372051,-7.412353632693591
BL11000OP09,1.1,A,A,2015-05-01,2026-08-28,0.49248647846452154,0.470629288674965,2.185718978955653
BL11000OP09,1.1,A,A,2015-11-01,2026-08-28,0.5592634278064519,0.5189473402580713,4.031608754838056
BL11000OP09,1.1,A,A,2016-05-01,2026-08-28,0.6834477116987667,0.6848724220753288,-0.14247103765621105
BL11000OP09,1.1,U,U4,2009-11-01,2026-08-28,0.3550712109616345,0.32484186578832164,3.0229345173312883
BL11000OP09,1.1,U,U4,2010-05-01,2026-08-28,0.36686211791335266,0.3577877601083479,0.9074357805004762
BL11000OP09,1.1,U,U4,2010-11-01,2026-08-28,0.4069615418326622,0.39384145779326096,1.3120084039401236
BL11000OP09,1.1,U,U4,2011-05-01,2026-08-28,0.3994358322370122,0.4595414701476832,-6.010563791067103
BL11000OP09,1.1,U,U4,2011-11-01,2026-08-28,0.4468712696321455,0.4343883464327476,1.2482923199397922
BL11000OP09,1.1,U,U4,2012-05-01,2026-08-28,0.4688495052284605,0.44367740634309305,2.517209888536742
BL11000OP09,1.1,U,U4,2012-11-01,2026-08-28,0.5142926678285911,0.5076581123683039,0.6634555460287128
BL11000OP09,1.1,U,U4,2013-05-01,2026-08-28,0.5326601587800037,0.5273589932880105,0.530116549199322
BL11000OP09,1.1,U,U4,2013-11-01,2026-08-28,0.5513524256279214,0.5092937156190205,4.2058710008900935
BL11000OP09,1.1,U,U4,2014-05-01,2026-08-28,0.5774940013983432,0.5759327684444389,0.15612329539043124
BL11000OP09,1.1,U,U4,2014-11-01,2026-08-28,0.4825836641102692,0.5567072004372051,-7.412353632693591
BL11000OP09,1.1,U,U4,2015-05-01,2026-08-28,0.49248647846452154,0.470629288674965,2.185718978955653
BL11000OP09,1.1,U,U4,2015-11-01,2026-08-28,0.5592634278064519,0.5189473402580713,4.031608754838056
BL11000OP09,1.1,U,U4,2016-05-01,2026-08-28,0.6834477116987667,0.6848724220753288,-0.14247103765621105
BL11100OP09,1.11,full,full,2009-11-01,2026-08-28,0.3738848042415084,0.3171902906642554,5.669451357725297
BL11100OP09,1.11,full,full,2010-05-01,2026-08-28,0.40796324090164426,0.42150631552147355,-1.3543074619829287
BL11100OP09,1.11,full,full,2010-11-01,2026-08-28,0.3584149261158196,0.34762338931737813,1.079153679844147
BL11100OP09,1.11,full,full,2011-05-01,2026-08-28,0.2912586479787955,0.31325227361749697,-2.199362563870144
BL11100OP09,1.11,full,full,2011-11-01,2026-08-28,0.3285786842839986,0.3323652934000796,-0.37866091160809745
BL11100OP09,1.11,full,full,2012-05-01,2026-08-28,0.41023385044311245,0.39847921911522177,1.1754631327890674
BL11100OP09,1.11,full,full,2012-11-01,2026-08-28,0.4968460589164967,0.5003010251284332,-0.34549662119365276
BL11100OP09,1.11,full,full,2013-05-01,2026-08-28,0.4737224091364911,0.4931181239971951,-1.9395714860704016
BL11100OP09,1.11,full,full,2013-11-01,2026-08-28,0.5139767806934452,0.41697297508389597,9.700380560954924
BL11100OP09,1.11,full,full,2014-05-01,2026-08-28,0.5320244266100376,0.4929665032489996,3.905792336103797
BL11100OP09,1.11,full,full,2014-11-01,2026-08-28,0.45731144904416143,0.5279156947520107,-7.060424570784929
BL11100OP09,1.11,full,full,2015-05-01,2026-08-28,0.4410037382367096,0.4970778116275161,-5.60740733908065
BL11100OP09,1.11,full,full,2015-11-01,2026-08-28,0.5871796873255934,0.5936193389038193,-0.6439651578225902
BL11100OP09,1.11,full,full,2016-05-01,2026-08-28,0.6482787805317416,0.7061667460063654,-5.788796547462383
BL11100OP09,1.11,A,A,2009-11-01,2026-08-28,0.30611355931777773,0.32484186578832164,-1.872830647054391
BL11100OP09,1.11,A,A,2010-05-01,2026-08-28,0.3276971058139453,0.3577877601083479,-3.009065429440261
BL11100OP09,1.11,A,A,2010-11-01,2026-08-28,0.33318886617073984,0.39384145779326096,-6.065259162252112
BL11100OP09,1.11,A,A,2011-05-01,2026-08-28,0.383079591235423,0.4595414701476832,-7.6461878912260195
BL11100OP09,1.11,A,A,2011-11-01,2026-08-28,0.4047910845204701,0.4343883464327476,-2.9597261912277517
BL11100OP09,1.11,A,A,2012-05-01,2026-08-28,0.4343598351434428,0.44367740634309305,-0.9317571199650265
BL11100OP09,1.11,A,A,2012-11-01,2026-08-28,0.4843129925382501,0.5076581123683039,-2.334511983005383
BL11100OP09,1.11,A,A,2013-05-01,2026-08-28,0.46357863392865073,0.5273589932880105,-6.378035935935977
BL11100OP09,1.11,A,A,2013-11-01,2026-08-28,0.48912906553975644,0.5092937156190205,-2.0164650079264046
BL11100OP09,1.11,A,A,2014-05-01,2026-08-28,0.5414924719004452,0.5759327684444389,-3.444029654399361
BL11100OP09,1.11,A,A,2014-11-01,2026-08-28,0.4883321603884545,0.5567072004372051,-6.837504004875061
BL11100OP09,1.11,A,A,2015-05-01,2026-08-28,0.42915203720404693,0.470629288674965,-4.1477251470918075
BL11100OP09,1.11,A,A,2015-11-01,2026-08-28,0.48691811037925703,0.5189473402580713,-3.202922987881429
BL11100OP09,1.11,A,A,2016-05-01,2026-08-28,0.5802659515868063,0.6848724220753288,-10.460647048852255
BL11100OP09,1.11,U,U4,2009-11-01,2026-08-28,0.30611355931777773,0.32484186578832164,-1.872830647054391
BL11100OP09,1.11,U,U4,2010-05-01,2026-08-28,0.3276971058139453,0.3577877601083479,-3.009065429440261
BL11100OP09,1.11,U,U4,2010-11-01,2026-08-28,0.33318886617073984,0.39384145779326096,-6.065259162252112
BL11100OP09,1.11,U,U4,2011-05-01,2026-08-28,0.383079591235423,0.4595414701476832,-7.6461878912260195
BL11100OP09,1.11,U,U4,2011-11-01,2026-08-28,0.4047910845204701,0.4343883464327476,-2.9597261912277517
BL11100OP09,1.11,U,U4,2012-05-01,2026-08-28,0.4343598351434428,0.44367740634309305,-0.9317571199650265
BL11100OP09,1.11,U,U4,2012-11-01,2026-08-28,0.4843129925382501,0.5076581123683039,-2.334511983005383
