security_code,security_name,report_date,available_at,base_path,BASE:status,BASE:intrinsic_value,BASE:reinvestment_rate,BASE:g0,BASE:roic_g_source,BASE:wc_first_period,BASE:wc_last_period,BASE:wc_start,BASE:wc_end,BASE:wc_change,BASE:wc_financing_start,BASE:wc_financing_end,BASE:wc_conflict_years,WCREP:status,WCREP:intrinsic_value,WCREP:reinvestment_rate,WCREP:g0,WCREP:roic_g_source,WCREP:wc_first_period,WCREP:wc_last_period,WCREP:wc_start,WCREP:wc_end,WCREP:wc_change,WCREP:wc_financing_start,WCREP:wc_financing_end,WCREP:wc_conflict_years,WCOP:status,WCOP:intrinsic_value,WCOP:reinvestment_rate,WCOP:g0,WCOP:roic_g_source,WCOP:wc_first_period,WCOP:wc_last_period,WCOP:wc_start,WCOP:wc_end,WCOP:wc_change,WCOP:wc_financing_start,WCOP:wc_financing_end,WCOP:wc_conflict_years,WCREP_vs_BASE,WCOP_vs_BASE,WCOP_vs_WCREP
603855,华荣股份,2026-06-30,2026-08-27,growth,ok,12.5217,1.0569,0.0000,trailing,2021-12-31,2025-12-31,1117535288.6800,2772017350.4100,1654482061.7300,226629715.5500,184297394.4200,0,ok,12.5217,0.5732,0.0000,trailing,2021-12-31,2025-12-31,854297569.0300,1688788134.1500,834490565.1200,226629715.5500,184297394.4200,0,ok,12.5217,0.5482,0.0000,trailing,2021-12-31,2025-12-31,1080927284.5800,1873085528.5700,792158243.9900,226629715.5500,184297394.4200,0,0.0,0.0,0.0
603993,洛阳钼业,2026-06-30,2026-08-20,growth,ok,10.7425,0.3046,0.1218,capital,2021-12-31,2025-12-31,17351934156.4300,21844122433.8500,4492188277.4200,662973657.8000,59223805.3800,0,ok,10.8221,0.3199,0.1279,capital,2021-12-31,2025-12-31,20772302378.0500,26248025975.2300,5475723597.1800,662973657.8000,59223805.3800,0,ok,10.7817,0.3105,0.1242,capital,2021-12-31,2025-12-31,21435276035.8500,26307249780.6100,4871973744.7600,662973657.8000,59223805.3800,0,0.00740982080521313,0.003649057481964313,-0.003733101708540909
605117,德业股份,2026-06-30,2026-08-27,growth,ok,31.0950,-0.1479,0.0000,trailing,2021-12-31,2025-12-31,-1257965495.8200,-5349145051.8600,-4091179556.0400,20126657.5500,20511712.5300,0,ok,33.9612,0.0954,0.0382,capital,2021-12-31,2025-12-31,-483244020.3100,-2234057065.8000,-1750813045.4900,20126657.5500,20511712.5300,0,ok,33.9625,0.0954,0.0382,capital,2021-12-31,2025-12-31,-463117362.7600,-2213545353.2700,-1750427990.5100,20126657.5500,20511712.5300,0,0.09217559093101779,0.09221739829554587,3.827897718577944e-05
605305,中际联合,2026-06-30,2026-08-26,growth,ok,38.3590,0.4151,0.1660,capital,2021-12-31,2025-12-31,663371574.6000,981056212.9900,317684638.3900,0.0000,44615838.5500,0,ok,35.6255,0.3055,0.1222,capital,2021-12-31,2025-12-31,383361083.7600,568492390.0100,185131306.2500,0.0000,44615838.5500,0,ok,36.5137,0.3424,0.1369,capital,2021-12-31,2025-12-31,383361083.7600,613108228.5600,229747144.8000,0.0000,44615838.5500,0,-0.07126098177741857,-0.04810605073124952,0.02493157990765038
605499,东鹏饮料,2026-06-30,2026-07-31,growth,ok,86.8046,-0.1729,0.0000,trailing,2021-12-31,2025-12-31,-2226183894.1700,-8515070538.1100,-6288886643.9400,0.0000,0.0000,0,ok,86.8046,-0.1147,0.0000,trailing,2021-12-31,2025-12-31,-1696368830.6900,-7316953221.9400,-5620584391.2500,0.0000,0.0000,0,ok,86.8046,-0.1147,0.0000,trailing,2021-12-31,2025-12-31,-1696368830.6900,-7316953221.9400,-5620584391.2500,0.0000,0.0000,0,0.0,0.0,0.0
688008,澜起科技,2026-06-30,2026-08-29,growth,ok,41.8829,0.3832,0.1533,capital,2021-12-31,2025-12-31,165540074.3100,1341478516.7400,1175938442.4300,0.0000,0.0000,0,ok,40.0310,0.3079,0.1232,capital,2021-12-31,2025-12-31,199814077.5600,982179849.5800,782365772.0200,0.0000,0.0000,0,ok,40.0310,0.3079,0.1232,capital,2021-12-31,2025-12-31,199814077.5600,982179849.5800,782365772.0200,0.0000,0.0000,0,-0.044216135940921,-0.044216135940921,0.0
688012,中微公司,2026-06-30,2026-08-20,growth,ok,48.6808,1.0780,0.0882,capital,2021-12-31,2025-12-31,24654540.2000,4028141133.3600,4003486593.1600,0.0000,0.0000,0,ok,48.6808,1.0299,0.0882,capital,2021-12-31,2025-12-31,154783306.0100,3837079729.1500,3682296423.1400,0.0000,0.0000,0,ok,48.6808,1.0299,0.0882,capital,2021-12-31,2025-12-31,154783306.0100,3837079729.1500,3682296423.1400,0.0000,0.0000,0,0.0,0.0,0.0
688018,乐鑫科技,2026-06-30,2026-07-31,growth,ok,34.7267,0.7008,0.1119,capital,2021-12-31,2025-12-31,604219652.4400,815706292.8200,211486640.3800,0.0000,0.0000,0,ok,34.7575,0.7044,0.1125,capital,2021-12-31,2025-12-31,424367915.9600,639594517.4900,215226601.5300,0.0000,0.0000,0,ok,34.7575,0.7044,0.1125,capital,2021-12-31,2025-12-31,424367915.9600,639594517.4900,215226601.5300,0.0000,0.0000,0,0.0008869256220718214,0.0008869256220718214,0.0
688019,安集科技,2026-06-30,2026-08-27,growth,ok,66.8956,0.9471,0.2500,capital,2021-12-31,2025-12-31,399027266.2400,1733066271.7000,1334039005.4600,0.0000,0.0000,0,ok,66.8956,0.8155,0.2495,capital,2021-12-31,2025-12-31,301733979.6300,1363522806.3100,1061788826.6800,0.0000,0.0000,0,ok,66.8956,0.8155,0.2495,capital,2021-12-31,2025-12-31,301733979.6300,1363522806.3100,1061788826.6800,0.0000,0.0000,0,0.0,0.0,0.0
688041,海光信息,2026-06-30,2026-08-14,growth,ok,15.4470,0.9482,0.1742,capital,2022-12-31,2025-12-31,3399452213.2900,12094085789.8200,8694633576.5300,0.0000,201053464.4700,0,ok,14.8463,0.6999,0.1286,capital,2022-12-31,2025-12-31,2498691763.4900,9174897882.4000,6676206118.9100,0.0000,201053464.4700,0,ok,14.9669,0.7247,0.1331,capital,2022-12-31,2025-12-31,2498691763.4900,9375951346.8700,6877259583.3800,0.0000,201053464.4700,0,-0.03888780993073082,-0.031080468699423713,0.008123236092494546
688072,拓荆科技,2026-06-30,2026-08-21,growth,ok,81.3958,0.3805,0.0881,capital,2021-12-31,2025-12-31,-131994997.9900,-610038889.2200,-478043891.2300,0.0000,0.0000,0,ok,95.3356,0.8629,0.1997,capital,2021-12-31,2025-12-31,170177502.5700,1029330798.3400,859153295.7700,0.0000,0.0000,0,ok,95.3356,0.8629,0.1997,capital,2021-12-31,2025-12-31,170177502.5700,1029330798.3400,859153295.7700,0.0000,0.0000,0,0.17125945073333027,0.17125945073333027,0.0
688082,盛美上海,2026-06-30,2026-08-08,growth,ok,53.0572,1.6343,0.1288,capital,2021-12-31,2025-12-31,756710231.1900,5877211437.9500,5120501206.7600,0.0000,0.0000,0,ok,53.0572,1.3694,0.1288,capital,2021-12-31,2025-12-31,947943539.7200,4950085989.2500,4002142449.5300,0.0000,0.0000,0,ok,53.0572,1.3694,0.1288,capital,2021-12-31,2025-12-31,947943539.7200,4950085989.2500,4002142449.5300,0.0000,0.0000,0,0.0,0.0,0.0
688111,金山办公,2026-06-30,2026-08-20,growth,ok,44.7947,-0.2418,0.0000,trailing,2021-12-31,2025-12-31,-1400449080.3200,-2956935060.6000,-1556485980.2800,0.0000,0.0000,0,ok,44.7947,-0.2321,0.0000,trailing,2021-12-31,2025-12-31,-1603450766.3400,-3101908403.6500,-1498457637.3100,0.0000,0.0000,0,ok,44.7947,-0.2321,0.0000,trailing,2021-12-31,2025-12-31,-1603450766.3400,-3101908403.6500,-1498457637.3100,0.0000,0.0000,0,0.0,0.0,0.0
688120,华海清科,2026-06-30,2026-08-22,growth,ok,27.9821,0.2491,0.0531,capital,2022-12-31,2025-12-31,-137146846.9500,11099632.1200,148246479.0700,0.0000,404739.4400,0,ok,29.3422,0.3773,0.0804,capital,2022-12-31,2025-12-31,452255973.2600,967013927.9600,514757954.7000,0.0000,404739.4400,0,ok,29.3438,0.3774,0.0804,capital,2022-12-31,2025-12-31,452255973.2600,967418667.4000,515162694.1400,0.0000,404739.4400,0,0.04860607316820387,0.048663252579327576,5.452897192448347e-05
688122,西部超导,2026-06-30,2026-08-27,growth,ok,17.3852,0.8528,0.0474,capital,2021-12-31,2025-12-31,4492169472.1500,6726773879.2900,2234604407.1400,0.0000,28869185.5700,0,ok,17.5434,0.9260,0.0515,capital,2021-12-31,2025-12-31,2838191328.4600,5358480494.5900,2520289166.1300,0.0000,28869185.5700,0,ok,17.5595,0.9333,0.0519,capital,2021-12-31,2025-12-31,2838191328.4600,5387349680.1600,2549158351.7000,0.0000,28869185.5700,0,0.00909969399259114,0.010025769044934796,0.0009177240443700718
688188,柏楚电子,2026-06-30,2026-08-18,growth,ok,37.8962,0.1191,0.0476,capital,2021-12-31,2025-12-31,73688598.9700,187479348.3600,113790749.3900,0.0000,50644825.7300,0,ok,36.8306,0.0773,0.0309,capital,2021-12-31,2025-12-31,68733080.7000,44192451.3200,-24540629.3800,0.0000,50644825.7300,0,ok,37.2153,0.0926,0.0371,capital,2021-12-31,2025-12-31,68733080.7000,94837277.0500,26104196.3500,0.0000,50644825.7300,0,-0.028118914297475817,-0.01796750069927855,0.010445119004306225
688190,云路股份,2026-06-30,2026-08-29,growth,ok,37.3753,0.7213,0.0668,capital,2021-12-31,2025-12-31,26639749.7300,974290351.1100,947650601.3800,15889335.3800,258640809.6100,0,ok,35.5930,0.4305,0.0399,capital,2021-12-31,2025-12-31,58918297.9000,651573661.9300,592655364.0300,15889335.3800,258640809.6100,0,ok,36.8002,0.6293,0.0583,capital,2021-12-31,2025-12-31,74807633.2800,910214471.5400,835406838.2600,15889335.3800,258640809.6100,0,-0.047686573753254136,-0.015387167460863327,0.03391678138959886
688200,华峰测控,2026-06-30,2026-08-31,growth,ok,62.2231,0.5578,0.0501,capital,2021-12-31,2025-12-31,563795978.1600,1444242500.8700,880446522.7100,0.0000,0.0000,0,ok,60.7001,0.3339,0.0300,capital,2021-12-31,2025-12-31,275137049.3000,786322369.2600,511185319.9600,0.0000,0.0000,0,ok,60.7001,0.3339,0.0300,capital,2021-12-31,2025-12-31,275137049.3000,786322369.2600,511185319.9600,0.0000,0.0000,0,-0.024476440421644097,-0.024476440421644097,0.0
688208,道通科技,2026-06-30,2026-08-25,growth,ok,17.3942,0.5509,0.2204,capital,2021-12-31,2025-12-31,987129365.8500,2094704498.4100,1107575132.5600,0.0000,0.0000,0,ok,16.7627,0.3151,0.1260,capital,2021-12-31,2025-12-31,854394741.9200,1512127169.8900,657732427.9700,0.0000,0.0000,0,ok,16.7627,0.3151,0.1260,capital,2021-12-31,2025-12-31,854394741.9200,1512127169.8900,657732427.9700,0.0000,0.0000,0,-0.03630520518333713,-0.03630520518333713,0.0
688235,百济神州,2026-06-30,2026-08-27,zero_growth,ok,65.1895,,0.0000,,2022-12-31,2025-12-31,-2321998000.0000,3674953000.0000,5996951000.0000,0.0000,0.0000,0,ok,65.1895,,0.0000,,2022-12-31,2025-12-31,-1041544000.0000,2858850000.0000,3900394000.0000,0.0000,0.0000,0,ok,65.1895,,0.0000,,2022-12-31,2025-12-31,-1041544000.0000,2858850000.0000,3900394000.0000,0.0000,0.0000,0,0.0,0.0,0.0
688271,联影医疗,2026-06-30,2026-08-20,growth,ok,33.5254,1.8383,0.0442,capital,2021-12-31,2025-12-31,-759177230.7300,7436290133.7100,8195467364.4400,0.0000,0.0000,0,ok,33.5254,1.3811,0.0442,capital,2021-12-31,2025-12-31,-584957106.4400,4523749542.3800,5108706648.8200,0.0000,0.0000,0,ok,33.5254,1.3811,0.0442,capital,2021-12-31,2025-12-31,-584957106.4400,4523749542.3800,5108706648.8200,0.0000,0.0000,0,0.0,0.0,0.0
688278,特宝生物,2026-06-30,2026-08-19,growth,ok,36.8563,0.9733,0.2500,capital,2021-12-31,2025-12-31,350529307.2500,2325304760.5700,1974775453.3200,0.0000,0.0000,0,ok,36.5140,0.6145,0.2458,capital,2021-12-31,2025-12-31,183530555.7900,1188035578.6500,1004505022.8600,0.0000,0.0000,0,ok,36.5140,0.6145,0.2458,capital,2021-12-31,2025-12-31,183530555.7900,1188035578.6500,1004505022.8600,0.0000,0.0000,0,-0.009287421689100461,-0.009287421689100461,0.0
688281,华秦科技,2026-06-30,2026-08-20,growth,ok,15.8300,1.6542,0.0113,capital,2021-12-31,2025-12-31,667271511.5300,1183480170.6000,516208659.0700,0.0000,1907964.5900,0,ok,15.8300,1.5260,0.0113,capital,2021-12-31,2025-12-31,352469962.2000,706609177.5400,354139215.3400,0.0000,1907964.5900,0,ok,15.8300,1.5275,0.0113,capital,2021-12-31,2025-12-31,352469962.2000,708517142.1300,356047179.9300,0.0000,1907964.5900,0,0.0,0.0,0.0
688300,联瑞新材,2026-06-30,2026-08-15,growth,ok,12.8704,0.2056,0.0314,capital,2021-12-31,2025-12-31,215363768.1900,208821225.4000,-6542542.7900,126027830.8500,116074924.7600,0,ok,12.9819,0.2344,0.0358,capital,2021-12-31,2025-12-31,131930433.6400,151669872.5700,19739438.9300,126027830.8500,116074924.7600,0,ok,12.9395,0.2235,0.0341,capital,2021-12-31,2025-12-31,257958264.4900,267744797.3300,9786532.8400,126027830.8500,116074924.7600,0,0.00866328940825456,0.005368908503232239,-0.0032660858580022545
688301,奕瑞科技,2026-06-30,2026-08-14,growth,ok,31.3924,2.1902,0.0264,capital,2021-12-31,2025-12-31,636788276.5800,624411315.6300,-12376960.9500,46341674.5800,59503754.4700,0,ok,31.3924,2.2965,0.0264,capital,2021-12-31,2025-12-31,419986058.5200,663682750.6600,243696692.1400,46341674.5800,59503754.4700,0,ok,31.3924,2.3020,0.0264,capital,2021-12-31,2025-12-31,466327733.1000,723186505.1300,256858772.0300,46341674.5800,59503754.4700,0,0.0,0.0,0.0
688516,奥特维,2026-06-30,2026-08-25,growth,ok,39.6583,0.8984,0.0087,capital,2021-12-31,2025-12-31,-591035611.8000,1380653509.6500,1971689121.4500,710327953.2100,671941709.9100,0,ok,39.4618,0.7108,0.0069,capital,2021-12-31,2025-12-31,26051714.7100,1299945609.9300,1273893895.2200,710327953.2100,671941709.9100,0,ok,39.4510,0.7005,0.0068,capital,2021-12-31,2025-12-31,736379667.9200,1971887319.8400,1235507651.9200,710327953.2100,671941709.9100,0,-0.004954826606284213,-0.005227152954110359,-0.0002736823966468238
688617,惠泰医疗,2026-06-30,2026-08-20,growth,ok,81.3807,0.4418,0.1767,capital,2021-12-31,2025-12-31,187602084.6900,261796209.6900,74194125.0000,0.0000,0.0000,0,ok,81.2327,0.4397,0.1759,capital,2021-12-31,2025-12-31,174721982.2300,243891369.4600,69169387.2300,0.0000,0.0000,0,ok,81.2327,0.4397,0.1759,capital,2021-12-31,2025-12-31,174721982.2300,243891369.4600,69169387.2300,0.0000,0.0000,0,-0.0018186130126677247,-0.0018186130126677247,0.0
688692,达梦数据,2026-06-30,2026-08-26,growth,ok,64.8773,0.2112,0.0375,capital,2021-12-31,2025-12-31,370404072.8000,408853203.5800,38449130.7800,1117000.0000,5508882.5200,0,ok,63.4445,0.1242,0.0220,capital,2021-12-31,2025-12-31,79585862.5900,-6715144.7400,-86301007.3300,1117000.0000,5508882.5200,0,ok,63.4939,0.1273,0.0226,capital,2021-12-31,2025-12-31,80702862.5900,-1206262.2200,-81909124.8100,1117000.0000,5508882.5200,0,-0.022084766166286296,-0.02132332880684007,0.00077863329366612
688708,佳驰科技,2026-06-30,2026-08-27,growth,ok,22.6019,1.0466,0.1094,capital,2021-12-31,2025-12-31,581824125.9000,2394302808.0600,1812478682.1600,0.0000,0.0000,0,ok,20.7644,0.6381,0.0698,capital,2021-12-31,2025-12-31,269706831.4800,1263095158.5800,993388327.1000,0.0000,0.0000,0,ok,20.7644,0.6381,0.0698,capital,2021-12-31,2025-12-31,269706831.4800,1263095158.5800,993388327.1000,0.0000,0.0000,0,-0.08129847490697695,-0.08129847490697695,0.0
688777,中控技术,2026-06-30,2026-08-29,growth,ok,18.9312,0.5456,0.0000,trailing,2021-12-31,2025-12-31,-365465611.2300,1599215628.3000,1964681239.5300,396786056.2500,296995918.7900,0,ok,18.9312,0.5023,0.0000,trailing,2021-12-31,2025-12-31,114522879.8200,1922285658.7700,1807762778.9500,396786056.2500,296995918.7900,0,ok,18.9312,0.4747,0.0000,trailing,2021-12-31,2025-12-31,511308936.0700,2219281577.5600,1707972641.4900,396786056.2500,296995918.7900,0,0.0,0.0,0.0
688981,中芯国际,2026-06-30,2026-08-28,,rejected,,3.5855,,,2021-12-31,2025-12-31,2048514000.0000,20068545000.0000,18020031000.0000,0.0000,0.0000,0,rejected,,3.5993,,,2021-12-31,2025-12-31,961095000.0000,19531623000.0000,18570528000.0000,0.0000,0.0000,0,rejected,,3.5993,,,2021-12-31,2025-12-31,961095000.0000,19531623000.0000,18570528000.0000,0.0000,0.0000,0,,,
920394,民士达,2026-06-30,2026-08-20,growth,ok,12.1410,1.0461,0.1745,capital,2021-12-31,2025-12-31,-74868460.2500,186375196.6300,261243656.8800,0.0000,34260225.8500,0,ok,11.4095,0.8149,0.1422,capital,2021-12-31,2025-12-31,-22774691.0700,153749852.1300,176524543.2000,0.0000,34260225.8500,0,ok,11.7720,0.9084,0.1585,capital,2021-12-31,2025-12-31,-22774691.0700,188010077.9800,210784769.0500,0.0000,34260225.8500,0,-0.06025039123630682,-0.03039288361749437,0.031771769139752104
920599,同力股份,2026-06-30,2026-08-25,growth,ok,23.5545,0.2365,0.0946,capital,2021-12-31,2025-12-31,1426863210.8400,2140835268.3100,713972057.4700,160565872.6200,16430892.0800,0,ok,23.0372,0.2072,0.0829,capital,2021-12-31,2025-12-31,972722827.8200,1605934848.8500,633212021.0300,160565872.6200,16430892.0800,0,ok,22.1494,0.1548,0.0619,capital,2021-12-31,2025-12-31,1133288700.4400,1622365740.9300,489077040.4900,160565872.6200,16430892.0800,0,-0.021961833195355496,-0.05965314483432049,-0.03853766950844717
