group,arm,metric,level_median,paired_delta_median,positive_starts
U1,WCOPM16SEP09,最低股票同跌缓冲日,20200323.0,0.0,1
U1,WCOPM16SEP09,滚动5年年化最差窗口末日,20200529.0,0.0,0
U1,WCOPM16SEP09,最大回撤起日,20150615.0,0.0,1
U1,WCOPM16SEP09,最大回撤止日,20160229.0,0.0,4
U1,WCOPM16SEP09,末次净值日,20260828.0,0.0,0
U1,WCOPRAWSEP09,年化,0.4891437005216345,0.020505783280217127,13
U1,WCOPRAWSEP09,最大回撤,0.6525676472556761,-0.007987028815746922,5
U1,WCOPRAWSEP09,Sharpe,1.0853078551431627,0.021133988693465056,11
U1,WCOPRAWSEP09,Calmar,0.7685717494338551,0.03477419677039595,12
U1,WCOPRAWSEP09,平均仓位,1.6029486154089823,0.008835076515252283,11
U1,WCOPRAWSEP09,年均换手,6.094836343958129,-0.026096529802362767,6
U1,WCOPRAWSEP09,持仓数中位,7.0,0.0,2
U1,WCOPRAWSEP09,单票权重中位,0.6165898973736232,0.0028773054321974967,9
U1,WCOPRAWSEP09,单票权重P90,0.7290107189707873,0.018894344642111094,11
U1,WCOPRAWSEP09,单票权重最大,0.9286644225301521,0.03622181336594488,8
U1,WCOPRAWSEP09,前三权重中位,1.3620585814768873,0.018302581163835208,10
U1,WCOPRAWSEP09,单票超60%天数占比,0.6629529678453487,0.04107959590081278,12
U1,WCOPRAWSEP09,滚动3年年化中位,0.4751238543735501,0.03886058053612551,12
U1,WCOPRAWSEP09,滚动3年回撤中位,0.478708883991973,0.012978384405385623,8
U1,WCOPRAWSEP09,滚动3年Calmar中位,1.1306443629879654,0.07050009864283124,10
U1,WCOPRAWSEP09,滚动3年Sharpe中位,1.124624799523818,0.04515294644855333,12
U1,WCOPRAWSEP09,滚动3年为负的窗口占比,0.0,0.0,0
U1,WCOPRAWSEP09,滚动5年年化中位,0.526649672725389,0.06484892342985271,14
U1,WCOPRAWSEP09,滚动5年年化P25,0.3827618687625576,0.02378917447288842,11
U1,WCOPRAWSEP09,滚动5年年化最差,0.10676258482297085,0.02074843333164872,10
U1,WCOPRAWSEP09,滚动5年回撤中位,0.5011818936111451,-0.0033350434803605666,7
U1,WCOPRAWSEP09,滚动5年Calmar中位,1.0508146367138873,0.1828987643932356,14
U1,WCOPRAWSEP09,滚动5年Sharpe中位,1.139460081843505,0.07121893075099062,12
U1,WCOPRAWSEP09,滚动5年为负的窗口占比,0.0,0.0,0
U1,WCOPRAWSEP09,滚动5年窗口数,102.0,0.0,0
U1,WCOPRAWSEP09,互不重叠5年块中位,0.6256808214112366,0.053852361892678335,13
U1,WCOPRAWSEP09,滚动10年年化中位,0.47321716677066317,0.0410471360602237,14
U1,WCOPRAWSEP09,滚动10年窗口数,42.0,0.0,0
U1,WCOPRAWSEP09,逐年收益中位,0.4345483588089683,0.010267099910414912,9
U1,WCOPRAWSEP09,逐年为正比例,0.7482517482517483,0.0,1
U1,WCOPRAWSEP09,逐年最差,-0.2556585516064879,-0.022304706744823655,4
U1,WCOPRAWSEP09,完整自然年数,12.5,0.0,0
U1,WCOPRAWSEP09,强平次数,0.0,0.0,0
U1,WCOPRAWSEP09,最低担保比例,1.626558855571908,-0.012068009889225517,5
U1,WCOPRAWSEP09,最低股票同跌缓冲,0.2007496145119719,-0.006041096509284999,5
U1,WCOPRAWSEP09,最低总资产冲击缓冲,0.20074961451197187,-0.006041096509285027,5
U1,WCOPRAWSEP09,rf覆盖率,1.0,0.0,0
U1,WCOPRAWSEP09,年化_交易日口径,0.4910507496579234,0.02058074664814402,13
U1,WCOPRAWSEP09,最低担保比例日,20150825.0,0.0,1
U1,WCOPRAWSEP09,最低股票同跌缓冲日,20150825.0,0.0,1
U1,WCOPRAWSEP09,滚动5年年化最差窗口末日,20200529.0,0.0,0
U1,WCOPRAWSEP09,最大回撤起日,20150615.0,0.0,1
U1,WCOPRAWSEP09,最大回撤止日,20160178.5,-50.0,2
U1,WCOPRAWSEP09,末次净值日,20260828.0,0.0,0
