security_code,security_name,report_date,legacy_wc,dedup_wc,operating_wc,financing_receivables,receivable_basis,payable_basis
300274,阳光电源,2022-12-31,-6613225214.089996,4421857084.290001,5459898582.540001,1038041498.25,aggregate,aggregate
300274,阳光电源,2021-12-31,-6576691433.869995,1655665677.909996,2418381584.529996,762715906.62,aggregate,aggregate
300274,阳光电源,2020-12-31,-6224155670.479996,-1532704040.7000008,-102813137.24000072,1429890903.46,aggregate,aggregate
300308,中际旭创,2025-12-31,8272889178.720001,9723787826.920004,9783554126.790005,59766299.87,aggregate,aggregate
300308,中际旭创,2024-12-31,8921068443.0,7758263866.4,7808741775.059999,50477908.66,aggregate,aggregate
300308,中际旭创,2023-12-31,5434089090.079999,4692779380.48,4736844041.009999,44064660.53,aggregate,aggregate
300308,中际旭创,2022-12-31,3931486898.130001,3744693135.9699993,3804115253.129999,59422117.16,aggregate,aggregate
300308,中际旭创,2021-12-31,5008162953.57,4322322129.17,4370071446.9800005,47749317.81,aggregate,aggregate
300308,中际旭创,2020-12-31,3405939967.3799996,3492488422.2399993,3874024893.319999,381536471.08,aggregate,aggregate
300316,晶盛机电,2025-12-31,3452760992.7700005,4402836117.210001,5342547938.310001,939711821.1,aggregate,aggregate
300316,晶盛机电,2024-12-31,2622159192.279997,4455479200.52,6258099596.320001,1802620395.8,aggregate,aggregate
300316,晶盛机电,2023-12-31,-2568814928.9300003,1926986350.2600002,4488001104.15,2561014753.89,aggregate,aggregate
300316,晶盛机电,2022-12-31,-3700704058.550003,79714709.55999947,2483408527.1099997,2403693817.55,aggregate,aggregate
300316,晶盛机电,2021-12-31,-3230312263.6499996,-748834534.8799992,1194952841.060001,1943787375.94,aggregate,aggregate
300316,晶盛机电,2020-12-31,-2019785422.790001,-685542731.6600003,1333754212.2699997,2019296943.93,aggregate,aggregate
300357,我武生物,2025-12-31,337435285.85999995,176876814.92,227846284.91,50969469.99,aggregate,aggregate
300357,我武生物,2024-12-31,274335158.9499999,144204099.29,217345222.58999997,73141123.3,aggregate,aggregate
300357,我武生物,2023-12-31,328116840.06999993,174525641.01,215863588.58999997,41337947.58,aggregate,aggregate
300357,我武生物,2022-12-31,495271654.52,248643410.63000005,248643410.63000005,0.0,aggregate,aggregate
300357,我武生物,2021-12-31,439695217.15,206656265.98999998,206656265.98999998,0.0,aggregate,aggregate
300357,我武生物,2020-12-31,422020700.55999994,220910838.73000002,220910838.73000002,0.0,aggregate,aggregate
300394,天孚通信,2025-12-31,1346306705.0200002,717549103.2199999,734352062.91,16802959.69,aggregate,aggregate
300394,天孚通信,2024-12-31,940868278.5200002,483848957.9100001,511480589.49000007,27631631.58,aggregate,aggregate
300394,天孚通信,2023-12-31,352513951.3499999,200929338.2,237153140.17999998,36223801.98,aggregate,aggregate
300394,天孚通信,2022-12-31,499226969.7299998,292138126.9,374116090.87,81977963.97,aggregate,aggregate
300394,天孚通信,2021-12-31,466519291.6,289296303.92,361808586.37,72512282.45,aggregate,aggregate
300394,天孚通信,2020-12-31,571532009.0400002,343147961.15999997,343147961.15999997,0.0,aggregate,aggregate
300395,菲利华,2025-12-31,1893928291.6399996,1371273387.35,1460702298.85,89428911.5,aggregate,aggregate
300395,菲利华,2024-12-31,1526172049.31,1125310600.4099998,1239330298.9899998,114019698.58,aggregate,aggregate
300395,菲利华,2023-12-31,1270677870.9400003,1003057909.38,1109258542.63,106200633.25,aggregate,aggregate
300395,菲利华,2022-12-31,987758364.4899999,698366155.7299999,739706044.8799999,41339889.15,aggregate,aggregate
300395,菲利华,2021-12-31,588394094.4899999,431485839.22,486836388.54,55350549.32,aggregate,aggregate
300395,菲利华,2020-12-31,568232295.0699999,396050602.59,396050602.59,0.0,aggregate,aggregate
300408,三环集团,2025-12-31,3806650929.0599995,2820266608.7300005,3165818725.4600005,345552116.73,aggregate,aggregate
300408,三环集团,2024-12-31,4155056480.2199984,2936533969.05,3109042189.2400002,172508220.19,aggregate,aggregate
300408,三环集团,2023-12-31,3568492780.87,2460072118.1800003,2630222940.2100005,170150822.03,aggregate,aggregate
300408,三环集团,2022-12-31,3445756864.69,2447744690.3599997,2529677093.24,81932402.88,aggregate,aggregate
300408,三环集团,2021-12-31,4108334646.95,2798718749.51,2935740574.1600003,137021824.65,aggregate,aggregate
300408,三环集团,2020-12-31,2177976161.1399994,1403120325.2,1922977266.44,519856941.24,aggregate,aggregate
300415,伊之密,2025-12-31,1384767156.1100006,1230626402.7499998,1504762226.0399997,274135823.29,aggregate,aggregate
300415,伊之密,2024-12-31,708149824.8799996,918959846.2499998,1242169444.8799996,323209598.63,aggregate,aggregate
300415,伊之密,2023-12-31,460603363.8900008,709183791.9300001,984780528.1000001,275596736.17,aggregate,aggregate
300415,伊之密,2022-12-31,247777842.3699999,534873949.3400003,670784961.0200002,135911011.68,aggregate,aggregate
300415,伊之密,2021-12-31,171454150.90999985,449219198.24999964,559586459.7099997,110367261.46,aggregate,aggregate
300415,伊之密,2020-12-31,97790984.9000001,293456655.49000025,406895656.1500002,113439000.66,aggregate,aggregate
300470,中密控股,2025-12-31,1137168830.44,764418517.76,919471335.59,155052817.83,aggregate,aggregate
300470,中密控股,2024-12-31,1198385632.3200002,799552970.9200001,881949886.2800001,82396915.36,aggregate,aggregate
300470,中密控股,2023-12-31,1025816072.7600003,682180256.1999999,834685062.9699999,152504806.77,aggregate,aggregate
300470,中密控股,2022-12-31,1081410088.96,667901684.72,827941679.54,160039994.82,aggregate,aggregate
300470,中密控股,2021-12-31,918774757.5599997,578853672.56,774848647.4699999,195994974.91,aggregate,aggregate
300470,中密控股,2020-12-31,896851436.8199998,550032198.3,720558528.77,170526330.47,aggregate,aggregate
300487,蓝晓科技,2025-12-31,774956848.3599997,516800533.4500003,698853604.2200003,182053070.77,aggregate,aggregate
300487,蓝晓科技,2024-12-31,842264867.1800003,531464931.87000006,578294743.11,46829811.24,aggregate,aggregate
300487,蓝晓科技,2023-12-31,352818594.01,274271762.23,335841858.95000005,61570096.72,aggregate,aggregate
300487,蓝晓科技,2022-12-31,-109566276.81000066,-55854428.160000086,95680936.91999993,151535365.08,aggregate,aggregate
300487,蓝晓科技,2021-12-31,139941894.7199999,118397941.66000018,373923206.59000015,255525264.93,aggregate,aggregate
300487,蓝晓科技,2020-12-31,110174516.10000002,115194928.57999992,220854457.93999994,105659529.36,aggregate,aggregate
300502,新易盛,2025-12-31,4080698732.3099995,4914144451.719999,4925703185.999999,11558734.28,aggregate,aggregate
300502,新易盛,2024-12-31,2630061494.9300003,2924641826.690001,2933595384.430001,8953557.74,aggregate,aggregate
300502,新易盛,2023-12-31,1032638240.7299998,924066258.5599998,926029483.2499999,1963224.69,aggregate,aggregate
300502,新易盛,2022-12-31,1461612547.6800003,1371347053.39,1413146072.0500002,41799018.66,aggregate,aggregate
300502,新易盛,2021-12-31,1040785633.7699997,1215877724.4099998,1351219888.6999998,135342164.29,aggregate,aggregate
300502,新易盛,2020-12-31,460997546.23,660321076.8900001,809636503.0600001,149315426.17,aggregate,aggregate
300604,长川科技,2025-12-31,1972253486.2000017,2521563779.86,2624908067.8700004,103344288.01,aggregate,aggregate
300604,长川科技,2024-12-31,1563340165.2099996,1760605001.4500003,1783939882.0000002,23334880.55,aggregate,aggregate
300604,长川科技,2023-12-31,1899566963.79,1938230120.3400002,2019133512.0400002,80903391.7,aggregate,aggregate
300604,长川科技,2022-12-31,956412991.8699999,1175565352.6299999,1227864088.09,52298735.46,aggregate,aggregate
300604,长川科技,2021-12-31,645226122.5300004,711442616.97,811311863.75,99869246.78,aggregate,aggregate
300604,长川科技,2020-12-31,504338726.56000006,441550940.09999996,492801646.91999996,51250706.82,aggregate,aggregate
300628,亿联网络,2025-12-31,2327090602.1100016,1735775996.08,1735775996.08,0.0,aggregate,aggregate
300628,亿联网络,2024-12-31,1444697328.91,992738981.56,992738981.56,0.0,aggregate,aggregate
300628,亿联网络,2023-12-31,1154414047.3400002,849416661.95,849416661.95,0.0,aggregate,aggregate
300628,亿联网络,2022-12-31,1179202380.17,775968529.04,775968529.04,0.0,aggregate,aggregate
300628,亿联网络,2021-12-31,1028861417.4499999,784281529.09,784281529.09,0.0,aggregate,aggregate
300628,亿联网络,2020-12-31,664304701.5899998,433283614.02,433283614.02,0.0,aggregate,aggregate
300661,圣邦股份,2025-12-31,1010624318.6199999,1048703926.5499998,1048963438.9499998,259512.4,aggregate,aggregate
300661,圣邦股份,2024-12-31,611248931.9100001,694484997.1100001,694484997.1100001,0.0,aggregate,aggregate
300661,圣邦股份,2023-12-31,427231141.2800001,524900096.9900001,524900096.9900001,0.0,aggregate,aggregate
300661,圣邦股份,2022-12-31,26009841.47000003,202083816.86,202083816.86,0.0,aggregate,aggregate
300661,圣邦股份,2021-12-31,-84007217.90999985,70278817.86000001,70278817.86000001,0.0,aggregate,aggregate
300661,圣邦股份,2020-12-31,-24963901.639999926,69936716.67000005,69936716.67000005,0.0,aggregate,aggregate
300685,艾德生物,2025-12-31,1222139867.0300002,591201825.01,591201825.01,0.0,aggregate,aggregate
300685,艾德生物,2024-12-31,1023958409.97,501555182.62,501555182.62,0.0,aggregate,aggregate
300685,艾德生物,2023-12-31,1003608670.2600001,486045944.15999997,486045944.15999997,0.0,aggregate,aggregate
300685,艾德生物,2022-12-31,878729027.8199999,437766632.96000004,437766632.96000004,0.0,aggregate,aggregate
300685,艾德生物,2021-12-31,783512194.1599998,375678538.74,375678538.74,0.0,aggregate,aggregate
300685,艾德生物,2020-12-31,573237775.47,269538402.55,269538402.55,0.0,aggregate,aggregate
300699,光威复材,2025-12-31,1359193768.9099994,1022485542.6899993,1466872213.8599994,444386671.17,aggregate,aggregate
300699,光威复材,2024-12-31,1468623913.7100008,1046951527.07,1851013061.3600001,804061534.29,aggregate,aggregate
300699,光威复材,2023-12-31,807734953.0999999,564119662.8100001,1835719068.9500003,1271599406.14,aggregate,aggregate
300699,光威复材,2022-12-31,463145385.4599998,499521854.61,1298521187.63,798999333.02,aggregate,aggregate
300699,光威复材,2021-12-31,-13088924.369999886,167582866.43999994,565915688.05,398332821.61,aggregate,aggregate
300699,光威复材,2020-12-31,-13835382.71999991,127535727.13999993,815084920.0,687549192.86,aggregate,aggregate
300759,康龙化成,2025-12-31,4145571995.8199997,2030248953.4299998,2030248953.4299998,0.0,aggregate,aggregate
300759,康龙化成,2024-12-31,3696090721.3500004,1759550745.1599996,1759550745.1599996,0.0,aggregate,aggregate
300759,康龙化成,2023-12-31,3437544068.2699995,1607611471.3200002,1607611471.3200002,0.0,aggregate,aggregate
300759,康龙化成,2022-12-31,2704184910.2400007,1228650321.8900006,1228650321.8900006,0.0,aggregate,aggregate
300759,康龙化成,2021-12-31,1404328144.0400004,491012693.24000007,491012693.24000007,0.0,aggregate,aggregate
300759,康龙化成,2020-12-31,1283040564.35,397923955.2400001,397923955.2400001,0.0,aggregate,aggregate
300760,迈瑞医疗,2025-12-31,-303206871.0,-471024305.0,-471024305.0,0.0,aggregate,aggregate
300760,迈瑞医疗,2024-12-31,880405419.0,447304242.0,447304242.0,0.0,aggregate,aggregate
300760,迈瑞医疗,2023-12-31,565113725.0,-41309160.0,-41309160.0,0.0,aggregate,aggregate
300760,迈瑞医疗,2022-12-31,-1823961352.0,-2194149286.0,-2194149286.0,0.0,aggregate,aggregate
300760,迈瑞医疗,2021-12-31,-1831390593.0,-1340655501.0,-1340655501.0,0.0,aggregate,aggregate
300760,迈瑞医疗,2020-12-31,-1332564030.0,-1372163377.0,-1372163377.0,0.0,aggregate,aggregate
300776,帝尔激光,2025-12-31,2563717661.4000006,1414911345.6399994,1647024815.7699995,232113470.13,aggregate,aggregate
300776,帝尔激光,2024-12-31,1793839932.1499991,918720990.6400003,1179355047.9100003,260634057.27,aggregate,aggregate
300776,帝尔激光,2023-12-31,492152964.2500005,250101863.54000032,558597172.8500004,308495309.31,aggregate,aggregate
300776,帝尔激光,2022-12-31,896418554.0400004,551380656.2399998,790011457.8699998,238630801.63,aggregate,aggregate
300776,帝尔激光,2021-12-31,946619952.8300002,612598963.23,771912918.63,159313955.4,aggregate,aggregate
300776,帝尔激光,2020-12-31,886578043.8599999,561145092.54,716727415.17,155582322.63,aggregate,aggregate
300811,铂科新材,2025-12-31,1373038224.9900002,792523033.4500002,1019096337.1900002,226573303.74,aggregate,aggregate
300811,铂科新材,2024-12-31,1506345021.97,803016342.87,959329885.38,156313542.51,aggregate,aggregate
300811,铂科新材,2023-12-31,982197601.6499999,574496157.62,661675955.36,87179797.74,aggregate,aggregate
300811,铂科新材,2022-12-31,788250533.9599999,428383269.2900001,556026574.3500001,127643305.06,aggregate,aggregate
300811,铂科新材,2021-12-31,570083294.1900002,326092330.64000005,404797546.49,78705215.85,aggregate,aggregate
300811,铂科新材,2020-12-31,335813093.94000006,188052636.93,271347460.09000003,83294823.16,aggregate,aggregate
300866,安克创新,2025-12-31,1850158858.500001,2290897070.23,2290897070.23,0.0,aggregate,aggregate
300866,安克创新,2024-12-31,134747535.75000095,726448333.2900004,726448333.2900004,0.0,aggregate,aggregate
300866,安克创新,2023-12-31,1365652701.5100002,1390734695.69,1390734695.69,0.0,aggregate,aggregate
300866,安克创新,2022-12-31,1849308416.0199997,1412354089.99,1412354089.99,0.0,aggregate,aggregate
300866,安克创新,2021-12-31,2119614051.6899996,1903852112.8999996,1903852112.8999996,0.0,aggregate,aggregate
300866,安克创新,2020-12-31,1831325335.55,1530097747.17,1530097747.17,0.0,aggregate,aggregate
300896,爱美客,2025-12-31,61816390.30000001,-26384964.419999994,-26384964.419999994,0.0,aggregate,aggregate
300896,爱美客,2024-12-31,58229347.44000012,-27238245.799999982,-27238245.799999982,0.0,aggregate,aggregate
300896,爱美客,2023-12-31,199169455.98000002,37796832.76000003,37796832.76000003,0.0,aggregate,aggregate
300896,爱美客,2022-12-31,176228979.63000003,67807655.53999999,67807655.53999999,0.0,aggregate,aggregate
300896,爱美客,2021-12-31,38856035.23000002,-24947993.820000008,-24947993.820000008,0.0,aggregate,aggregate
300896,爱美客,2020-12-31,11118204.459999993,-14144325.920000002,-14144325.920000002,0.0,aggregate,aggregate
300910,瑞丰新材,2025-12-31,695060144.9799999,581171631.4400002,735442869.3400002,154271237.9,aggregate,aggregate
300910,瑞丰新材,2024-12-31,668518053.6100001,563452950.4699999,705695389.3999999,142242438.93,aggregate,aggregate
300910,瑞丰新材,2023-12-31,137399274.2399999,209275298.95999992,355985416.5199999,146710117.56,aggregate,aggregate
300910,瑞丰新材,2022-12-31,39424823.92000008,218116634.68,270373987.77,52257353.09,aggregate,aggregate
300910,瑞丰新材,2021-12-31,142066515.26999986,225573966.60999998,287772081.68,62198115.07,aggregate,aggregate
300910,瑞丰新材,2020-12-31,-2326569.050000012,42222951.359999985,134851758.76999998,92628807.41,aggregate,aggregate
301589,诺瓦星云,2025-12-31,2236944281.1399994,1615999679.9999998,1901350902.5699997,285351222.57,aggregate,aggregate
301589,诺瓦星云,2024-12-31,2166792615.35,1717775730.1200004,1944866745.4600003,227091015.34,aggregate,aggregate
301589,诺瓦星云,2023-12-31,1245765199.24,1092411587.87,1315462948.1899998,223051360.32,aggregate,aggregate
301589,诺瓦星云,2022-12-31,992967578.3199999,808608316.2099999,940209169.42,131600853.21,aggregate,aggregate
301589,诺瓦星云,2021-12-31,467513249.50000024,399568807.77,439849939.86,40281132.09,aggregate,aggregate
301589,诺瓦星云,2020-12-31,289299261.70000017,182110774.35999998,231768448.2,49657673.84,aggregate,aggregate
600007,中国国贸,2025-12-31,-46904440.0,-143784543.0,-143784543.0,0.0,aggregate,aggregate
600007,中国国贸,2024-12-31,-37268670.0,-148232014.0,-148232014.0,0.0,aggregate,aggregate
600007,中国国贸,2023-12-31,60708289.0,-100509349.0,-100509349.0,0.0,aggregate,aggregate
600007,中国国贸,2022-12-31,305362664.0,12185687.0,12185687.0,0.0,aggregate,aggregate
600007,中国国贸,2021-12-31,407179619.0,105785561.0,105785561.0,0.0,aggregate,aggregate
600007,中国国贸,2020-12-31,564094267.0,196225570.0,196225570.0,0.0,aggregate,aggregate
600031,三一重工,2025-12-31,-4452665000.0,5587835000.0,6049022000.0,461187000.0,aggregate,aggregate
600031,三一重工,2024-12-31,8653416000.0,11393613000.0,11850114000.0,456501000.0,aggregate,aggregate
600031,三一重工,2023-12-31,17884738000.0,16106686000.0,16472505000.0,365819000.0,aggregate,aggregate
600031,三一重工,2022-12-31,7990637000.0,11286417000.0,11580895000.0,294478000.0,aggregate,aggregate
600031,三一重工,2021-12-31,-2636866000.0,5754219000.0,6491997000.0,737778000.0,aggregate,aggregate
600031,三一重工,2020-12-31,-6164504000.0,4278119000.0,6275529000.0,1997410000.0,aggregate,aggregate
600085,同仁堂,2025-12-31,4784874189.740002,7323701724.33,7418506922.85,94805198.52,aggregate,aggregate
600085,同仁堂,2024-12-31,4923690145.049999,7466235882.94,7535960378.849999,69724495.91,aggregate,aggregate
600085,同仁堂,2023-12-31,1733759024.6399994,4940998709.479998,5020483116.1399975,79484406.66,aggregate,aggregate
600085,同仁堂,2022-12-31,1952568631.119999,3678363185.3899994,3794190791.0299993,115827605.64,aggregate,aggregate
600085,同仁堂,2021-12-31,1746129807.6200008,3479841595.49,3668031141.8199997,188189546.33,aggregate,aggregate
600085,同仁堂,2020-12-31,2496899790.709999,3970965429.82,4186837663.86,215872234.04,aggregate,aggregate
600132,重庆啤酒,2025-12-31,-4780055417.25,-2480804734.6600003,-2480804734.6600003,0.0,aggregate,aggregate
600132,重庆啤酒,2024-12-31,-4838290514.12,-2437145941.6600003,-2437145941.6600003,0.0,aggregate,aggregate
600132,重庆啤酒,2023-12-31,-5107025682.290001,-2564023919.18,-2564023919.18,0.0,aggregate,aggregate
600132,重庆啤酒,2022-12-31,-4923452577.540001,-2491292369.25,-2491292369.25,0.0,aggregate,aggregate
600132,重庆啤酒,2021-12-31,-4916449447.52,-2813004943.14,-2813004943.14,0.0,aggregate,aggregate
600132,重庆啤酒,2020-12-31,-4360440074.7,-2535172882.5199995,-2535172882.5199995,0.0,aggregate,aggregate
600160,巨化股份,2025-12-31,-8124449524.7699995,-3176778914.91,-1767113044.0099998,1409665870.9,aggregate,aggregate
600160,巨化股份,2024-12-31,-2029066364.4300003,-35973647.25,1503868137.03,1539841784.28,aggregate,aggregate
600160,巨化股份,2023-12-31,-1064802521.8700018,225957123.50999975,808117127.8299998,582160004.32,aggregate,aggregate
600160,巨化股份,2022-12-31,-2748551217.6800003,-795102023.6999998,69792688.37000024,864894712.07,aggregate,aggregate
600160,巨化股份,2021-12-31,-882220178.04,237880595.17000008,755450682.46,517570087.29,aggregate,aggregate
600160,巨化股份,2020-12-31,-204179603.57999945,329185857.2299998,757964930.9599998,428779073.73,aggregate,aggregate
600176,中国巨石,2025-12-31,2325840495.749999,2478026992.469999,4762632764.299999,2284605771.83,aggregate,aggregate
600176,中国巨石,2024-12-31,3318835480.619998,3199239493.9599996,4670875243.959999,1471635750.0,aggregate,aggregate
600176,中国巨石,2023-12-31,1167043634.5999994,2085172037.2200007,3492982838.000001,1407810800.78,aggregate,aggregate
600176,中国巨石,2022-12-31,-1170775009.6399994,630499557.7999997,2188216766.04,1557717208.24,aggregate,aggregate
600176,中国巨石,2021-12-31,-1372015078.5200005,-734269457.21,4282791158.51,5017060615.72,aggregate,aggregate
600176,中国巨石,2020-12-31,-1249818090.230001,-202219135.62999988,4876738968.99,5078958104.62,aggregate,aggregate
600276,恒瑞医药,2025-12-31,7226648848.830002,4218420911.3699994,4849142691.91,630721780.54,aggregate,aggregate
600276,恒瑞医药,2024-12-31,9167620744.880001,6070134877.429999,7164859857.249999,1094724979.82,aggregate,aggregate
600276,恒瑞医药,2023-12-31,11132675435.380001,7122679359.280001,7737260903.530001,614581544.25,aggregate,aggregate
600276,恒瑞医药,2022-12-31,12441470073.78,7814830743.66,9762114049.89,1947283306.23,aggregate,aggregate
600276,恒瑞医药,2021-12-31,9863967282.21,6403198097.499998,7573578533.669998,1170380436.17,aggregate,aggregate
600276,恒瑞医药,2020-12-31,9087899281.679998,5446939539.47,8548969248.0,3102029708.53,aggregate,aggregate
600309,万华化学,2025-12-31,-100973073385.31998,-40522127819.93999,-37744900243.389984,2777227576.55,aggregate,aggregate
600309,万华化学,2024-12-31,-94592684173.06998,-37775556053.11,-36476576116.31,1298979936.8,aggregate,aggregate
600309,万华化学,2023-12-31,-58229935503.18,-21780450746.670006,-20082675116.610004,1697775630.06,aggregate,aggregate
600309,万华化学,2022-12-31,-19636163314.870003,-4491169359.909996,-3236742086.789996,1254427273.12,aggregate,aggregate
600309,万华化学,2021-12-31,-13259386387.280006,-1515556418.619999,5114464132.650002,6630020551.27,aggregate,aggregate
600309,万华化学,2020-12-31,-18168005530.049995,-6762812027.09,-1822622347.6400003,4940189679.45,aggregate,aggregate
600406,国电南瑞,2025-12-31,11073030080.180008,9485466788.34,12750195297.52,3264728509.18,aggregate,aggregate
600406,国电南瑞,2024-12-31,10383881005.969994,8460393333.27,10954990740.52,2494597407.25,aggregate,aggregate
600406,国电南瑞,2023-12-31,5996200756.629997,6151512386.240002,9343761976.320002,3192249590.08,aggregate,aggregate
600406,国电南瑞,2022-12-31,5832757656.48999,5882971566.529999,9573312981.499998,3690341414.97,aggregate,aggregate
600406,国电南瑞,2021-12-31,291723052.66999817,2858131521.6100006,6972853009.550001,4114721487.94,aggregate,aggregate
600406,国电南瑞,2020-12-31,1257584860.7600021,3525653295.130005,5841839849.510005,2316186554.38,aggregate,aggregate
600415,小商品城,2025-12-31,-7961163007.900001,-6403078665.299999,-6403078665.299999,0.0,aggregate,aggregate
600415,小商品城,2024-12-31,-6437968093.069999,-5465570178.059999,-5465570178.059999,0.0,aggregate,aggregate
600415,小商品城,2023-12-31,-4527089982.969999,-3729692928.7899995,-3729692928.7899995,0.0,aggregate,aggregate
600415,小商品城,2022-12-31,-5299884095.42,-4319320416.63,-4319320416.63,0.0,aggregate,aggregate
600415,小商品城,2021-12-31,-3429122357.4800005,-3120999459.3500004,-3120999459.3500004,0.0,aggregate,aggregate
600415,小商品城,2020-12-31,-2742989577.699999,-2260099252.3300004,-2260099252.3300004,0.0,aggregate,aggregate
600426,华鲁恒升,2025-12-31,-1901471277.69,-335729711.3900001,1597157194.99,1932886906.38,aggregate,aggregate
600426,华鲁恒升,2024-12-31,-5013376498.940001,-1998200758.4499998,-108882526.15999985,1889318232.29,aggregate,aggregate
600426,华鲁恒升,2023-12-31,-6652911628.31,-2918635316.46,-631389951.4700003,2287245364.99,aggregate,aggregate
600426,华鲁恒升,2022-12-31,-2322217734.6900005,-736790700.1899998,2185363630.1800003,2922154330.37,aggregate,aggregate
600426,华鲁恒升,2021-12-31,-3829411558.5600004,-1713635565.2100003,2071885478.2399995,3785521043.45,aggregate,aggregate
600426,华鲁恒升,2020-12-31,-3147510456.05,-1712150857.82,-1273017734.77,439133123.05,aggregate,aggregate
600436,片仔癀,2025-12-31,6979948492.4,6723053749.72,6747138441.29,24084691.57,aggregate,aggregate
600436,片仔癀,2024-12-31,5459423453.62,5078988252.110001,5109404452.650001,30416200.54,aggregate,aggregate
600436,片仔癀,2023-12-31,3745960424.34,3450623856.0999994,3503389210.8299994,52765354.73,aggregate,aggregate
600436,片仔癀,2022-12-31,2947383627.7000003,2596044484.8199997,2637675564.18,41631079.36,aggregate,aggregate
600436,片仔癀,2021-12-31,2612372579.9300003,2335725222.2799997,2344721600.3799996,8996378.1,aggregate,aggregate
600436,片仔癀,2020-12-31,2465400217.3900003,2156376351.8199997,2180952426.3399997,24576074.52,aggregate,aggregate
600486,扬农化工,2025-12-31,-828182953.0600033,11861786.94999981,966716798.5799998,954855011.63,aggregate,aggregate
600486,扬农化工,2024-12-31,-3018567656.4300013,-1149416163.9099998,-231354375.50999987,918061788.4,aggregate,aggregate
600486,扬农化工,2023-12-31,-1538025630.8300009,-377624090.1500001,376481042.28999996,754105132.44,aggregate,aggregate
600486,扬农化工,2022-12-31,817850685.7500019,900693130.7400002,934411518.7500002,33718388.01,aggregate,aggregate
600486,扬农化工,2021-12-31,367898580.21000004,795071848.9700003,844021028.9500003,48949179.98,aggregate,aggregate
600486,扬农化工,2020-12-31,-234757194.67999935,591802274.73,606385066.15,14582791.42,aggregate,aggregate
600563,法拉电子,2025-12-31,-194792786.01999855,265125287.62000036,894072787.2300004,628947499.61,aggregate,aggregate
600563,法拉电子,2024-12-31,462596313.32000065,526110137.5300002,856239015.6100001,330128878.08,aggregate,aggregate
600563,法拉电子,2023-12-31,479450526.78999996,481875518.6700003,986263513.3300004,504387994.66,aggregate,aggregate
600563,法拉电子,2022-12-31,623418822.5299993,593330731.96,980971740.4000001,387641008.44,aggregate,aggregate
600563,法拉电子,2021-12-31,525874495.51999974,478738394.08000004,745188020.5,266449626.42,aggregate,aggregate
600563,法拉电子,2020-12-31,591925622.48,398690922.81,821472708.37,422781785.56,aggregate,aggregate
600570,恒生电子,2025-12-31,-2254850752.58,-2541277472.12,-2541277472.12,0.0,aggregate,aggregate
600570,恒生电子,2024-12-31,-2050597949.1,-2415349715.83,-2415349715.83,0.0,aggregate,aggregate
600570,恒生电子,2023-12-31,-2049280037.7500005,-2617185419.2999997,-2617185419.2999997,0.0,aggregate,aggregate
600570,恒生电子,2022-12-31,-2798666957.64,-3165117109.3900003,-3165117109.3900003,0.0,aggregate,aggregate
600570,恒生电子,2021-12-31,-3144654485.2100005,-3404448577.5299997,-3404448577.5299997,0.0,aggregate,aggregate
600570,恒生电子,2020-12-31,-2886033003.04,-3217328207.9100003,-3217328207.9100003,0.0,aggregate,aggregate
600600,青岛啤酒,2025-12-31,-12438498476.0,-9389535500.0,-9389535500.0,0.0,aggregate,aggregate
600600,青岛啤酒,2024-12-31,-12990509397.0,-9822255242.0,-9822255242.0,0.0,aggregate,aggregate
600600,青岛啤酒,2023-12-31,-12473108627.0,-9427004677.0,-9427004677.0,0.0,aggregate,aggregate
600600,青岛啤酒,2022-12-31,-14503317450.0,-10965591644.0,-10965591644.0,0.0,aggregate,aggregate
600600,青岛啤酒,2021-12-31,-13774940195.0,-10601969113.0,-10601969113.0,0.0,aggregate,aggregate
600600,青岛啤酒,2020-12-31,-10682271329.0,-8091450008.0,-8091450008.0,0.0,aggregate,aggregate
600660,福耀玻璃,2025-12-31,7665968250.0,6013224882.0,8936134216.0,2922909334.0,aggregate,aggregate
600660,福耀玻璃,2024-12-31,10228513166.0,7062143161.0,8983608743.0,1921465582.0,aggregate,aggregate
600660,福耀玻璃,2023-12-31,7064318385.0,5091296352.0,6406213989.0,1314917637.0,aggregate,aggregate
600660,福耀玻璃,2022-12-31,6259114607.0,4950857658.0,6088985824.0,1138128166.0,aggregate,aggregate
600660,福耀玻璃,2021-12-31,5256041557.0,4054142591.0,5168154956.0,1114012365.0,aggregate,aggregate
600660,福耀玻璃,2020-12-31,4482394228.0,3194474120.0,4496086237.0,1301612117.0,aggregate,aggregate
600690,海尔智家,2025-12-31,-54576972070.34003,-10709760220.160004,-8921785138.240004,1787975081.92,aggregate,aggregate
600690,海尔智家,2024-12-31,-47693732801.85004,-10482793450.290009,-10069870835.040009,412922615.25,aggregate,aggregate
600690,海尔智家,2023-12-31,-56177994299.509995,-15472104009.939987,-15271777538.089987,200326471.85,aggregate,aggregate
600690,海尔智家,2022-12-31,-56217772163.63002,-14744841192.739998,-14744841192.739998,0.0,aggregate,aggregate
600690,海尔智家,2021-12-31,-54485017904.39,-15078612581.670006,-15078612581.670006,0.0,aggregate,aggregate
600690,海尔智家,2020-12-31,-36914998415.57001,-9436266602.059998,-9436266602.059998,0.0,aggregate,aggregate
600750,华润江中,2025-12-31,334889285.8700001,204609486.75,488305381.14,283695894.39,aggregate,aggregate
