security_code,security_name,first_sig,n_sig,peak_revenue
002811,郑中设计,2016,2,18.3
603998,方盛制药,2016,10,17.9
603958,哈森股份,2016,3,16.8
002823,凯中精密,2016,3,16.7
000710,贝瑞基因,2016,5,16.2
002818,富森美,2016,10,16.2
300327,中颖电子,2016,8,16.0
002349,精华制药,2016,9,15.7
300348,长亮科技,2016,6,15.7
603888,新华网,2016,4,15.7
300006,莱美药业,2016,3,15.6
300231,银信科技,2016,3,15.4
300497,富祥股份,2016,4,14.9
300443,金雷股份,2016,3,14.8
300364,中文在线,2016,5,14.1
300246,宝莱特,2016,2,14.0
600771,广誉远,2016,8,13.7
002777,久远银海,2016,10,13.5
000802,北京文化,2016,3,13.2
300229,拓尔思,2016,8,13.1
600333,长春燃气,2016,1,13.0
300326,ST凯利,2016,7,12.7
600604,市北高新,2016,6,12.6
603566,普莱柯,2016,10,12.5
002792,通宇通讯,2016,1,12.2
603377,ST东时,2016,6,12.0
300259,新天科技,2016,10,11.9
300365,恒华科技,2016,4,11.8
300426,华智数媒,2016,2,11.8
002322,理工能科,2016,10,11.4
601595,上海电影,2016,3,11.2
603667,五洲新春,2016,1,10.7
300096,ST易联众,2016,6,10.5
300353,东土科技,2016,6,10.3
002107,沃华医药,2016,10,10.1
002787,华源控股,2016,1,10.1
603901,永创智能,2016,1,10.1
002783,凯龙股份,2016,1,9.5
600136,ST明诚,2016,2,9.1
300440,运达科技,2016,7,9.1
000820,神雾节能,2016,2,8.7
300215,电科院,2016,6,8.6
000952,广济药业,2016,5,8.4
603528,多伦科技,2016,6,8.3
603779,威龙股份,2016,3,8.3
600189,泉阳泉,2016,1,8.0
300403,汉宇集团,2016,2,7.8
300448,浩云科技,2016,5,7.8
603239,浙江仙通,2016,2,7.3
300512,中亚股份,2016,3,7.2
300484,蓝海华腾,2016,1,6.8
002718,友邦吊顶,2016,2,6.7
002188,中天服务,2016,1,6.6
002438,江苏神通,2016,1,6.0
002175,*ST东智,2016,1,5.7
603389,亚振家居,2016,2,5.7
300469,信息发展,2016,2,5.6
601212,白银有色,2017,8,878.4
603225,新凤鸣,2017,8,715.6
002171,楚江新材,2017,9,605.8
600939,重庆建工,2017,7,578.2
002460,赣锋锂业,2017,8,418.2
002384,东山精密,2017,9,401.2
600667,太极实业,2017,8,393.8
002602,世纪华通,2017,8,379.0
601881,中国银河,2017,9,359.8
002911,佛燃能源,2017,9,336.0
002920,德赛西威,2017,9,325.6
300428,立中集团,2017,9,321.2
603501,豪威集团,2017,9,288.5
002064,华峰化学,2017,9,283.7
002601,龙佰集团,2017,9,275.4
603233,大参林,2017,9,275.0
603260,合盛硅业,2017,8,266.9
600025,华能水电,2017,9,266.0
600310,广西能源,2017,6,264.6
000723,美锦能源,2017,7,246.0
002841,视源股份,2017,9,243.5
002916,深南电路,2017,9,236.5
600733,北汽蓝谷,2017,3,235.9
000930,中粮科技,2017,8,235.6
603833,欧派家居,2017,9,227.8
000980,众泰汽车,2017,2,208.0
600619,海立股份,2017,9,205.0
603129,春风动力,2017,9,197.5
603612,索通发展,2017,8,194.0
600328,中盐化工,2017,8,190.5
600853,龙建股份,2017,9,182.9
601878,浙商证券,2017,7,176.4
000030,富奥股份,2017,9,174.1
603113,金能科技,2017,8,169.1
600626,申达股份,2017,6,163.3
002867,周大生,2017,9,162.9
603345,安井食品,2017,9,161.9
002126,银轮股份,2017,6,156.8
600129,太极集团,2017,7,156.2
300621,维业股份,2017,5,155.3
603179,新泉股份,2017,9,155.2
603882,金域医学,2017,7,154.8
603228,景旺电子,2017,9,153.1
002850,科达利,2017,5,152.1
300662,科锐国际,2017,9,145.4
600239,ST云城,2017,1,143.9
002889,东方嘉盛,2017,3,141.4
603906,龙蟠科技,2017,3,140.7
001965,招商公路,2017,6,133.6
603825,ST华扬,2017,5,132.1
000555,神州信息,2017,7,131.6
002906,华阳集团,2017,3,130.5
002164,宁波东力,2017,1,128.7
002845,同兴达,2017,5,128.6
601952,苏垦农发,2017,9,127.3
601366,利群股份,2017,3,124.4
601019,山东出版,2017,9,121.5
600293,三峡新材,2017,1,120.5
000019,深粮控股,2017,5,118.8
000523,红棉股份,2017,1,118.1
603970,中农立华,2017,9,117.0
603661,恒林股份,2017,7,116.8
603363,傲农生物,2017,4,115.2
600579,中化装备,2017,2,113.0
002036,联创电子,2017,6,109.4
603877,太平鸟,2017,9,109.2
603605,珀莱雅,2017,9,107.8
002258,利尔化学,2017,9,101.4
002043,兔宝宝,2017,9,94.3
600777,新潮能源,2017,8,93.6
002840,华统股份,2017,4,88.4
300136,信维通信,2017,8,87.4
000546,金圆股份,2017,4,86.7
300676,华大基因,2017,7,84.0
002531,天顺风能,2017,8,81.7
600933,爱柯迪,2017,9,74.1
300616,尚品宅配,2017,5,73.1
603517,ST绝味,2017,7,72.6
300232,洲明科技,2017,5,72.3
603035,常熟汽饰,2017,6,71.1
300383,光环新网,2017,3,71.0
601326,秦港股份,2017,5,70.3
002918,蒙娜丽莎,2017,5,69.9
300729,乐歌股份,2017,8,67.1
603337,杰克科技,2017,9,65.9
600734,*ST实达,2017,1,64.7
603730,岱美股份,2017,9,64.2
601949,中国出版,2017,7,64.0
002897,意华股份,2017,6,64.0
600846,同济科技,2017,9,63.5
603444,吉比特,2017,9,62.0
603801,志邦家居,2017,9,61.2
300628,亿联网络,2017,9,60.3
300596,利安隆,2017,9,60.2
603300,海南华铁,2017,8,59.9
002847,盐津铺子,2017,9,57.6
603920,世运电路,2017,9,55.8
002913,奥士康,2017,9,55.3
002094,青岛金王,2017,3,54.7
300735,光弘科技,2017,7,54.0
603043,广州酒家,2017,9,53.8
603303,得邦照明,2017,9,52.7
300618,寒锐钴业,2017,4,50.9
603278,大业股份,2017,5,50.9
601108,财通证券,2017,3,49.5
300577,开润股份,2017,7,48.9
603305,旭升集团,2017,9,48.3
300682,朗新科技,2017,8,47.3
300087,ST荃银,2017,5,47.1
300679,电连技术,2017,2,46.6
002882,金龙羽,2017,6,45.9
603639,海利尔,2017,9,45.3
603365,水星家纺,2017,9,45.3
002755,奥赛康,2017,7,45.2
603367,辰欣药业,2017,9,44.6
603283,赛腾股份,2017,9,44.5
600603,广汇物流,2017,6,43.9
603358,华达科技,2017,4,41.8
603063,禾望电气,2017,4,41.7
603619,中曼石油,2017,5,41.3
002852,道道全,2017,3,41.2
300602,飞荣达,2017,6,41.2
300219,鸿利智汇,2017,2,40.0
603707,健友股份,2017,8,39.9
603890,春秋电子,2017,4,39.9
603711,香飘飘,2017,7,39.8
603855,华荣股份,2017,9,39.6
603393,新天然气,2017,9,39.2
300661,圣邦股份,2017,9,39.0
603208,江山欧派,2017,7,37.4
300627,华测导航,2017,9,37.0
300237,ST美晨,2017,2,36.7
300601,康泰生物,2017,8,36.5
603180,金牌家居,2017,8,36.5
603668,天马科技,2017,3,36.4
000565,渝三峡A,2017,1,36.1
603839,安正时尚,2017,6,35.9
603357,设计总院,2017,8,35.3
603378,*ST亚士,2017,2,35.1
300230,永利股份,2017,3,34.5
300176,鸿特科技,2017,2,34.4
603638,艾迪精密,2017,8,32.0
300697,电工合金,2017,3,32.0
603086,先达股份,2017,3,31.3
300705,九典制药,2017,9,31.1
300660,江苏雷利,2017,5,30.8
600843,上工申贝,2017,1,30.6
603458,勘设股份,2017,5,30.4
300575,中旗股份,2017,4,29.7
603081,大丰实业,2017,5,29.6
603466,风语筑,2017,5,29.4
603103,横店影视,2017,3,29.3
603980,吉华集团,2017,3,29.2
002869,金溢科技,2017,3,28.6
300699,光威复材,2017,9,28.6
603533,掌阅科技,2017,7,27.8
603277,银都股份,2017,9,27.5
603938,三孚股份,2017,4,26.5
603579,荣泰健康,2017,5,26.1
002901,大博医疗,2017,9,26.0
603165,荣晟环保,2017,6,25.6
000965,天保基建,2017,4,25.4
300625,三雄极光,2017,4,25.0
601619,嘉泽新能,2017,9,25.0
300723,一品红,2017,7,25.0
603181,皇马科技,2017,8,24.0
603039,泛微网络,2017,9,23.9
603803,瑞斯康达,2017,4,23.7
300633,开立医疗,2017,8,23.1
300657,弘信电子,2017,2,22.6
603728,鸣志电器,2017,3,22.1
002905,金逸影视,2017,2,21.9
002900,哈三联,2017,8,21.7
603626,科森科技,2017,1,21.6
300726,宏达电子,2017,9,21.6
300395,菲利华,2017,9,20.9
300457,赢合科技,2017,2,20.9
300732,设研院,2017,5,20.5
603359,*ST东珠,2017,3,20.2
603768,常青股份,2017,1,19.2
603757,大元泵业,2017,8,19.1
603933,睿能科技,2017,2,19.1
300599,雄塑科技,2017,2,18.7
600163,中闽能源,2017,9,17.9
600382,广东明珠,2017,8,17.4
603329,上海雅仕,2017,1,17.0
603848,好太太,2017,9,16.9
002238,天威视讯,2017,1,15.9
300377,赢时胜,2017,7,15.9
603178,圣龙股份,2017,1,15.8
002562,兄弟科技,2017,1,15.6
002445,中南文化,2017,1,15.3
300427,红相股份,2017,4,15.2
603557,*ST起步,2017,3,15.2
300398,飞凯材料,2017,3,15.1
002902,铭普光磁,2017,1,15.1
603856,东宏股份,2017,1,15.1
603928,兴业股份,2017,3,15.0
603586,金麒麟,2017,1,15.0
603106,恒银科技,2017,1,14.8
600756,浪潮软件,2017,3,14.6
300338,*ST开元,2017,4,14.5
603017,中衡设计,2017,1,14.5
002859,洁美科技,2017,3,14.3
300444,双杰电气,2017,1,14.0
300690,双一科技,2017,3,13.9
002323,*ST雅博,2017,1,13.8
603677,奇精机械,2017,2,13.8
600844,金煤科技,2017,1,13.3
300511,雪榕生物,2017,1,13.3
002875,安奈儿,2017,3,13.3
300506,名家汇,2017,3,13.1
603726,朗迪集团,2017,1,13.1
603788,宁波高发,2017,2,12.9
002530,金财互联,2017,2,12.6
603007,顺景科技,2017,2,12.6
600055,万东医疗,2017,7,12.4
300434,金石亚药,2017,8,12.4
300425,中建环能,2017,3,12.3
603339,四方科技,2017,2,12.3
603648,畅联股份,2017,2,12.3
603758,秦安股份,2017,1,12.2
300016,北陆药业,2017,8,12.1
002880,卫光生物,2017,4,12.0
300311,任子行,2017,3,11.8
300430,*ST益通,2017,6,11.8
300543,朗科智能,2017,1,11.8
002370,亚太药业,2017,3,11.3
300112,万讯自控,2017,7,11.3
603196,璞源材料,2017,7,11.3
300579,数字认证,2017,7,11.2
603222,济民健康,2017,6,11.0
603630,拉芳家化,2017,8,11.0
603978,深圳新星,2017,2,11.0
300447,全信股份,2017,5,10.9
002873,新天药业,2017,9,10.9
002879,长缆科技,2017,7,10.6
603776,永安行,2017,1,10.5
300663,科蓝软件,2017,4,10.4
603922,ST金鸿顺,2017,1,10.4
002040,南京港,2017,9,10.2
300165,天瑞仪器,2017,4,10.2
603006,联明股份,2017,1,10.2
600624,ST复华,2017,2,10.1
000056,*ST皇庭,2017,3,10.0
600568,ST中珠,2017,1,9.8
603117,万林物流,2017,4,9.4
603096,新经典,2017,9,9.4
300086,康芝药业,2017,4,9.2
300709,精研科技,2017,1,9.2
300097,智云股份,2017,1,9.1
300608,思特奇,2017,5,9.0
300227,光韵达,2017,4,8.9
002907,华森制药,2017,9,8.8
300065,海兰信,2017,1,8.1
300382,斯莱克,2017,3,7.9
300342,天银机电,2017,1,7.7
300683,海特生物,2017,4,7.5
300429,强力新材,2017,2,7.4
603595,ST东尼,2017,1,7.3
002159,三特索道,2017,6,7.2
300352,ST信源,2017,5,7.2
002887,绿茵生态,2017,3,7.1
300045,华力创通,2017,2,6.8
300150,世纪瑞尔,2017,2,6.7
300468,四方精创,2017,4,6.4
002161,远望谷,2017,5,6.3
300490,华自科技,2017,1,6.2
300520,科大国创,2017,1,6.1
300695,兆丰股份,2017,2,6.1
002148,北纬科技,2017,1,5.7
603977,国泰集团,2017,1,5.7
603396,金辰股份,2017,1,5.7
300306,远方信息,2017,1,5.6
603881,数据港,2017,1,5.2
300500,启迪设计,2017,1,5.1
300556,丝路视觉,2017,1,5.1
300461,田中精机,2017,1,5.0
300612,宣亚国际,2017,1,5.0
601138,工业富联,2018,8,9028.9
601319,中国人保,2018,8,6690.4
300750,宁德时代,2018,8,4237.0
603799,华友钴业,2018,8,810.2
002129,TCL中环,2018,6,670.1
603259,药明康德,2018,8,454.6
002938,鹏鼎控股,2018,8,391.5
000736,中交发展,2018,5,384.7
300760,迈瑞医疗,2018,8,367.3
601068,中铝国际,2018,5,336.3
601066,中信建投,2018,8,298.7
601872,招商轮船,2018,8,297.1
000090,天健集团,2018,8,270.0
603876,鼎胜新材,2018,7,263.0
601577,长沙银行,2018,8,259.4
601838,成都银行,2018,8,236.0
603185,弘元绿能,2018,5,219.1
603486,科沃斯,2018,8,190.4
300724,捷佳伟创,2018,7,188.9
601828,美凯龙,2018,5,164.7
300677,英科医疗,2018,8,162.4
603659,璞泰来,2018,8,157.1
002936,郑州银行,2018,8,151.0
600673,东阳光,2018,7,149.3
600490,鹏欣资源,2018,2,147.9
600986,浙文互联,2018,4,147.4
600133,东湖高新,2018,7,146.7
000967,盈峰环境,2018,8,143.3
601869,长飞光纤,2018,8,142.5
000785,居然智家,2018,7,135.1
000958,电投产融,2018,5,133.6
603713,密尔克卫,2018,7,133.4
300184,力源信息,2018,3,131.3
603897,长城科技,2018,8,129.9
000560,我爱我家,2018,4,125.4
000048,京基智农,2018,8,124.2
603733,仙鹤股份,2018,8,123.4
300131,英唐智控,2018,3,121.1
603596,伯特利,2018,8,120.1
002941,新疆交建,2018,6,116.2
002139,拓邦股份,2018,8,110.8
603527,众源新材,2018,7,110.5
600131,国网信通,2018,8,106.3
603301,振德医疗,2018,7,104.0
002929,润建股份,2018,5,103.5
000822,山东海化,2018,6,97.1
603013,亚普股份,2018,8,91.4
603197,保隆科技,2018,8,87.5
603871,嘉友国际,2018,8,87.5
300638,广和通,2018,8,81.9
603156,养元饮品,2018,8,81.4
002382,蓝帆医疗,2018,4,81.1
300454,深信服,2018,8,80.4
600399,抚顺特钢,2018,5,78.1
300737,科顺股份,2018,5,77.7
300748,金力永磁,2018,8,77.2
002793,罗欣药业,2018,4,75.9
603688,石英股份,2018,7,71.8
600326,西藏天路,2018,4,70.7
002925,盈趣科技,2018,8,70.6
002803,吉宏股份,2018,8,67.2
002326,永太科技,2018,3,63.4
002798,帝欧水华,2018,4,61.5
600901,江苏金租,2018,8,61.1
002837,英维克,2018,6,60.7
000525,红太阳,2018,1,59.1
000070,特发信息,2018,3,57.1
300639,凯普生物,2018,6,56.0
002928,华夏航空,2018,3,54.1
002838,道恩股份,2018,7,53.0
603787,新日股份,2018,3,50.7
000636,风华高科,2018,3,50.6
601330,绿色动力,2018,8,50.6
300740,水羊股份,2018,8,50.1
300607,拓斯达,2018,6,49.8
600764,中国海防,2018,6,48.7
300285,国瓷材料,2018,8,45.8
300388,节能国祯,2018,5,44.8
002605,姚记科技,2018,8,43.1
603323,苏农银行,2018,3,42.1
300423,昇辉科技,2018,3,41.9
603712,七一二,2018,6,40.4
603505,金石资源,2018,8,38.9
603680,今创集团,2018,4,38.8
300132,青松股份,2018,2,38.6
300473,德尔股份,2018,1,38.2
600668,尖峰集团,2018,5,38.1
600488,津药药业,2018,8,37.8
603214,爱婴室,2018,7,37.8
300747,锐科激光,2018,6,36.8
300571,平治信息,2018,5,36.0
002088,鲁阳节能,2018,6,35.8
300233,金城医药,2018,6,35.4
300623,捷捷微电,2018,6,34.9
300693,盛弘股份,2018,8,34.6
603650,彤程新材,2018,7,34.3
002034,旺能环境,2018,8,33.5
002878,元隆雅图,2018,5,32.9
600155,华创云信,2018,3,32.5
603187,海容冷链,2018,5,32.0
603083,剑桥科技,2018,1,31.6
603583,捷昌驱动,2018,5,30.3
603587,地素时尚,2018,8,29.0
300487,蓝晓科技,2018,8,27.9
300504,天邑股份,2018,1,27.8
300702,天宇股份,2018,3,25.9
000029,深深房A,2018,4,25.5
600929,雪天盐业,2018,2,23.0
300416,苏试试验,2018,8,22.5
300168,万达信息,2018,1,22.0
300741,华宝股份,2018,7,21.9
300525,博思软件,2018,8,21.4
603693,江苏新能,2018,6,21.0
002884,凌霄泵业,2018,8,20.6
002937,兴瑞科技,2018,7,20.1
002168,ST惠程,2018,1,19.0
603506,南都物业,2018,6,18.5
603220,中贝通信,2018,2,18.3
603387,基蛋生物,2018,8,18.2
300470,中密控股,2018,8,17.7
603360,百傲化学,2018,8,17.2
603326,我乐家居,2018,7,17.1
300752,隆利科技,2018,2,17.0
002940,昂利康,2018,7,16.3
300109,新开源,2018,8,16.1
603629,利通电子,2018,1,15.9
603636,南威软件,2018,3,15.4
600851,海欣股份,2018,8,15.1
002853,皮阿诺,2018,3,14.9
300624,万兴科技,2018,5,14.8
603926,铁流股份,2018,2,14.6
300107,建新股份,2018,2,14.2
300401,花园生物,2018,8,14.2
603676,卫信康,2018,8,14.0
603161,科华控股,2018,1,13.8
002923,润都股份,2018,7,13.7
603520,司太立,2018,3,13.7
300622,博士眼镜,2018,8,13.6
600773,西藏城投,2018,2,13.4
603810,丰山集团,2018,1,13.2
300739,明阳电路,2018,3,12.9
603666,亿嘉和,2018,4,12.8
300634,彩讯股份,2018,5,12.0
603985,恒润股份,2018,1,11.9
603959,ST百利,2018,1,11.8
300691,联合光电,2018,1,11.7
002866,传艺科技,2018,1,11.4
603386,骏亚科技,2018,1,11.2
603089,正裕工业,2018,2,11.1
300384,三联虹普,2018,4,10.7
603590,康辰药业,2018,8,10.7
300357,我武生物,2018,8,10.6
603158,腾龙股份,2018,1,10.2
300149,睿智医药,2018,1,10.0
600226,亨通股份,2018,1,9.8
300572,安车检测,2018,3,9.7
002912,中新赛克,2018,7,9.5
300456,赛微电子,2018,4,9.3
300584,海辰药业,2018,8,9.2
300318,博晖创新,2018,4,8.5
603896,寿仙谷,2018,8,8.3
603297,永新光学,2018,5,8.3
603811,诚意药业,2018,8,8.1
300664,鹏鹞环保,2018,1,7.7
300081,ST恒信,2018,2,7.2
300546,雄帝科技,2018,5,7.1
300084,海默科技,2018,2,7.0
603773,沃格光电,2018,1,7.0
002549,凯美特气,2018,3,6.7
000532,华金资本,2018,3,6.3
603909,建发合诚,2018,1,6.3
300756,金马游乐,2018,2,6.3
603826,坤彩科技,2018,2,6.2
300299,富春股份,2018,2,5.7
603037,凯众股份,2018,1,5.5
300637,扬帆新材,2018,2,5.3
603912,佳力图,2018,1,5.3
300707,威唐工业,2018,1,5.1
300143,盈康生命,2018,1,5.0
601658,邮储银行,2019,7,3557.3
601598,中国外运,2019,7,1243.5
003816,中国广核,2019,7,828.2
002060,广东建工,2019,7,825.7
688036,传音控股,2019,7,687.2
601916,浙商银行,2019,7,676.5
000927,中国铁物,2019,7,591.4
603613,国联股份,2019,7,535.8
600968,海油发展,2019,7,525.2
600989,宝丰能源,2019,7,480.4
603995,甬金股份,2019,7,426.5
688009,中国通号,2019,7,416.5
601615,明阳智能,2019,7,380.9
600732,爱旭股份,2019,4,350.7
002532,天山铝业,2019,7,330.1
601077,渝农商行,2019,7,308.4
300772,运达股份,2019,7,294.0
603236,移远通信,2019,7,243.3
600370,*ST三房,2019,4,228.4
300769,德方纳米,2019,3,225.6
002423,中粮资本,2019,5,222.8
601865,福莱特,2019,7,215.2
601298,青岛港,2019,7,192.6
300761,立华股份,2019,5,187.3
600206,有研新材,2019,5,160.6
603588,高能环境,2019,7,147.3
002948,青岛银行,2019,7,145.7
601228,广州港,2019,7,141.9
300759,康龙化成,2019,7,141.0
002685,华东重机,2019,1,136.9
603967,中创物流,2019,7,124.1
002966,苏州银行,2019,7,123.6
300438,鹏辉能源,2019,3,119.4
002015,协鑫能科,2019,6,113.9
002946,新乳业,2019,7,112.3
002958,青农商行,2019,7,110.3
000676,智度股份,2019,1,108.7
002402,和而泰,2019,7,107.2
300783,三只松鼠,2019,7,106.2
300755,华致酒行,2019,6,101.2
300751,迈为股份,2019,7,98.3
002851,麦格米特,2019,7,94.0
600461,洪城环境,2019,7,91.3
002182,宝武镁业,2019,6,91.0
600618,氯碱化工,2019,7,81.8
000733,振华科技,2019,7,77.9
600928,西安银行,2019,5,72.0
000591,太阳能,2019,5,70.3
300763,锦浪科技,2019,7,69.5
603786,科博达,2019,7,69.3
688099,晶晨股份,2019,6,67.9
603927,中科软,2019,7,67.0
300773,拉卡拉,2019,3,66.2
603815,交建股份,2019,4,65.0
601975,招商南油,2019,7,64.8
688363,华熙生物,2019,7,63.6
688002,睿创微纳,2019,7,63.0
603279,景津装备,2019,7,62.5
688111,金山办公,2019,7,59.3
603379,三美股份,2019,4,58.5
002955,鸿合科技,2019,4,58.1
002746,仙坛股份,2019,5,57.8
002965,祥鑫科技,2019,4,57.0
603681,永冠新材,2019,4,54.6
688008,澜起科技,2019,7,54.6
603053,成都燃气,2019,7,53.5
601512,中新集团,2019,7,53.1
002959,小熊电器,2019,7,52.3
300674,宇信科技,2019,6,52.0
300394,天孚通信,2019,7,51.6
002960,青鸟智控,2019,7,49.7
002398,垒知集团,2019,4,49.2
000818,航锦科技,2019,5,48.6
688128,中国电研,2019,7,47.7
601860,紫金银行,2019,4,46.8
300782,卓胜微,2019,6,46.3
603916,苏博特,2019,5,45.2
300791,仙乐健康,2019,5,42.1
002950,奥美医疗,2019,6,42.1
002449,国星光电,2019,1,40.7
002926,华西证券,2019,1,39.4
688006,杭可科技,2019,5,39.3
002953,日丰股份,2019,5,37.7
603186,华正新材,2019,3,36.2
300422,博世科,2019,2,36.1
002967,广电计量,2019,6,36.0
300464,星徽股份,2019,1,34.9
603317,天味食品,2019,5,34.8
603983,丸美生物,2019,7,34.6
002968,新大正,2019,7,33.9
300552,万集科技,2019,3,33.5
300805,电声股份,2019,2,32.9
002234,民和股份,2019,1,32.8
600984,建设机械,2019,1,32.5
002957,科瑞技术,2019,3,32.5
600909,华安证券,2019,1,32.3
688029,南微医学,2019,7,31.8
603992,松霖科技,2019,5,31.8
603610,麒盛科技,2019,4,31.0
000897,津滨发展,2019,5,30.6
603915,国茂股份,2019,4,29.4
688139,海尔生物,2019,7,28.6
603489,八方股份,2019,4,28.5
300801,泰和科技,2019,4,27.3
603109,神驰机电,2019,4,27.3
688366,昊海生科,2019,7,27.0
603867,新化股份,2019,4,26.8
300765,石药创新,2019,6,26.3
688015,交控科技,2019,4,25.8
688018,乐鑫科技,2019,5,25.7
603267,鸿远电子,2019,6,25.0
002970,锐明技术,2019,4,24.8
300573,兴齐眼药,2019,7,24.7
688066,*ST航图,2019,4,24.6
603327,福蓉科技,2019,6,24.0
603127,昭衍新药,2019,5,23.8
688001,华兴源创,2019,6,23.2
300775,三角防务,2019,5,22.7
002956,西麦食品,2019,7,22.4
603380,易德龙,2019,6,21.6
300803,指南针,2019,7,21.5
300790,宇瞳光学,2019,3,20.6
300776,帝尔激光,2019,7,20.3
300715,凯伦股份,2019,2,20.1
688007,光峰科技,2019,1,19.8
300788,中信出版,2019,3,19.2
002949,华阳国际,2019,2,18.9
300595,欧普康视,2019,7,18.6
688023,安恒信息,2019,3,18.2
600059,古越龙山,2019,1,17.6
300725,药石科技,2019,5,17.3
300587,天铁科技,2019,4,17.2
603700,宁水集团,2019,4,17.2
603530,神马电力,2019,5,17.2
000755,山西高速,2019,6,17.1
300593,新雷能,2019,5,17.1
688003,天准科技,2019,6,16.5
603309,维力医疗,2019,7,16.3
300770,新媒股份,2019,7,16.3
603332,苏州龙杰,2019,1,16.2
603662,柯力传感,2019,6,15.6
300483,首华燃气,2019,1,15.3
603859,能科科技,2019,5,15.2
688101,三达膜,2019,2,15.2
300785,值得买,2019,7,15.2
603416,信捷电气,2019,5,15.1
300792,壹网壹创,2019,3,14.5
300462,ST华铭,2019,2,14.4
603356,华菱精工,2019,1,14.4
603956,威派格,2019,4,14.2
603817,海峡环保,2019,5,13.8
603739,蔚蓝生物,2019,7,13.7
688166,博瑞医药,2019,7,12.8
300659,中孚信息,2019,3,12.7
300771,智莱科技,2019,3,12.6
002587,奥拓电子,2019,1,12.5
002942,新农股份,2019,4,12.5
603697,有友食品,2019,3,12.2
300768,迪普科技,2019,7,12.2
688123,聚辰股份,2019,5,12.2
300685,艾德生物,2019,7,12.0
300272,开能健康,2019,2,11.8
300797,钢研纳克,2019,7,11.8
603685,晨丰科技,2019,2,11.7
603068,博通集成,2019,1,11.7
002222,福晶科技,2019,7,11.6
300474,景嘉微,2019,5,11.5
002864,盘龙药业,2019,7,11.4
300286,安科瑞,2019,7,11.2
002790,瑞尔特,2019,1,11.1
002214,大立科技,2019,3,10.9
688030,山石网科,2019,3,10.3
688369,致远互联,2019,4,10.3
603258,电魂网络,2019,6,10.2
300590,移为通信,2019,3,10.2
002945,华林证券,2019,1,10.1
688033,*ST天宜,2019,3,9.9
300192,科德教育,2019,2,9.6
300200,高盟新材,2019,2,9.6
688088,虹软科技,2019,7,9.2
300800,力合科技,2019,3,9.1
603183,建研院,2019,7,9.1
603199,九华旅游,2019,4,8.8
300397,天和防务,2019,1,8.7
300719,安达维尔,2019,4,8.5
300578,会畅科技,2019,2,7.9
300672,国科微,2019,2,7.3
300762,上海瀚讯,2019,3,7.3
603429,*ST集友,2019,2,6.7
603136,天目湖,2019,4,6.3
300417,南华仪器,2019,1,6.0
300559,佳发教育,2019,3,6.0
002927,泰永长征,2019,1,6.0
300766,每日互动,2019,4,6.0
000088,盐田港,2019,1,5.9
002947,恒铭达,2019,1,5.8
300179,四方达,2019,5,5.7
002820,桂发祥,2019,2,5.1
300999,金龙鱼,2020,6,2574.9
601609,金田股份,2020,6,1250.6
688599,天合光能,2020,4,1134.1
000727,冠捷科技,2020,5,705.7
000032,深桑达A,2020,4,673.9
601686,友发集团,2020,6,673.6
688981,中芯国际,2020,6,673.2
300919,中伟新材,2020,6,481.4
601816,京沪高铁,2020,5,430.6
300866,安克创新,2020,6,305.1
601995,中金公司,2020,6,301.3
000737,北方铜业,2020,6,279.2
002156,通富微电,2020,6,279.2
002432,九安医疗,2020,6,263.2
600841,动力新科,2020,2,244.0
600662,外服控股,2020,6,241.3
605222,起帆电缆,2020,6,233.5
000751,锌业股份,2020,6,228.4
002709,天赐材料,2020,6,223.2
600956,新天绿能,2020,6,213.7
688169,石头科技,2020,6,186.9
603195,公牛集团,2020,6,168.3
002996,顺博合金,2020,6,159.9
002999,天禾股份,2020,6,155.1
300842,帝科股份,2020,4,153.5
000875,电投绿能,2020,6,149.5
603565,中谷物流,2020,6,142.1
601399,国机重装,2020,4,138.8
600918,中泰证券,2020,4,131.5
601568,北元化工,2020,5,131.5
300888,稳健医疗,2020,6,125.3
601702,华峰铝业,2020,6,124.9
600736,苏州高新,2020,3,119.8
605050,福然德,2020,6,117.6
603392,万泰生物,2020,5,111.9
300063,天龙集团,2020,2,106.7
002932,*ST明德,2020,4,105.3
000903,ST云动,2020,1,102.5
688298,东方生物,2020,3,101.7
600117,西宁特钢,2020,2,100.8
603719,良品铺子,2020,4,94.4
605266,健之佳,2020,6,92.8
688777,中控技术,2020,6,91.4
603599,广信股份,2020,6,90.6
688408,中信博,2020,4,90.3
688390,固德威,2020,5,88.9
605007,五洲特纸,2020,6,88.8
002984,森麒麟,2020,6,86.1
605158,华达新材,2020,5,85.1
605333,沪光股份,2020,4,84.9
003022,联泓新科,2020,5,81.6
002738,中矿资源,2020,6,80.4
003012,东鹏控股,2020,3,79.8
300815,玉禾田,2020,6,77.2
605166,聚合顺,2020,6,71.7
002993,奥海科技,2020,6,71.5
002138,顺络电子,2020,6,67.5
688289,圣湘生物,2020,6,64.5
601827,三峰环境,2020,6,60.3
688063,派能科技,2020,4,60.1
601187,厦门银行,2020,6,59.0
688055,龙腾光电,2020,3,57.3
605168,三人行,2020,6,56.5
300827,上能电气,2020,4,56.3
688399,硕世生物,2020,3,55.3
002145,钛能化学,2020,4,54.8
688068,热景生物,2020,4,53.7
300604,长川科技,2020,6,52.9
601956,东贝集团,2020,1,52.1
