security_code,security_name,worth_from,worth_to,rule,reason
603912,佳力图,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300707,威唐工业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300143,盈康生命,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601658,邮储银行,0,0,锚11,同质化银行，非穿越周期的存款franchise
601598,中国外运,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
003816,中国广核,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002060,广东建工,0,0,锚8,工程施工与装饰的垫资应收模式，结构性破损
688036,传音控股,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601916,浙商银行,0,0,锚11,同质化银行，非穿越周期的存款franchise
000927,中国铁物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603613,国联股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600968,海油发展,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600989,宝丰能源,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
603995,甬金股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688009,中国通号,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601615,明阳智能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600732,爱旭股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002532,天山铝业,2022,9999,锚12,电解铝产能指标+自备电+氧化铝一体化，产能红线下指标稀缺
601077,渝农商行,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300772,运达股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603236,移远通信,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600370,*ST三房,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300769,德方纳米,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002423,中粮资本,0,0,防6,受管制定价或成本加成
601865,福莱特,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601298,青岛港,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
300761,立华股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600206,有研新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603588,高能环境,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
002948,青岛银行,0,0,锚11,同质化银行，非穿越周期的存款franchise
601228,广州港,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
300759,康龙化成,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002685,华东重机,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603967,中创物流,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
002966,苏州银行,0,0,锚11,同质化银行，非穿越周期的存款franchise
300438,鹏辉能源,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
002015,协鑫能科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002946,新乳业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002958,青农商行,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000676,智度股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002402,和而泰,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300783,三只松鼠,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300755,华致酒行,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300751,迈为股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002851,麦格米特,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600461,洪城环境,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
002182,宝武镁业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600618,氯碱化工,0,0,防4,资源三要素不全或属周期商品
000733,振华科技,2021,9999,判例10,军用电子元器件毛利高，型号锁定与资质壁垒
600928,西安银行,0,0,锚11,同质化银行，非穿越周期的存款franchise
000591,太阳能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300763,锦浪科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603786,科博达,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688099,晶晨股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603927,中科软,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300773,拉卡拉,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603815,交建股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601975,招商南油,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688363,华熙生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688002,睿创微纳,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603279,景津装备,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688111,金山办公,2020,9999,§5.4.1-4,WPS用户基数与国产替代，毛利88%
603379,三美股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002955,鸿合科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002746,仙坛股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002965,祥鑫科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603681,永冠新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688008,澜起科技,2020,9999,§5.4.1-4,内存接口芯片全球三强，JEDEC标准参与者
603053,成都燃气,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
601512,中新集团,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002959,小熊电器,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300674,宇信科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300394,天孚通信,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002960,青鸟智控,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002398,垒知集团,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000818,航锦科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688128,中国电研,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601860,紫金银行,0,0,锚11,同质化银行，非穿越周期的存款franchise
300782,卓胜微,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603916,苏博特,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300791,仙乐健康,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002950,奥美医疗,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002449,国星光电,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002926,华西证券,0,0,防6,受管制定价或成本加成
688006,杭可科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002953,日丰股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603186,华正新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300422,博世科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002967,广电计量,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
300464,星徽股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603317,天味食品,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603983,丸美生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002968,新大正,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300552,万集科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300805,电声股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002234,民和股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600984,建设机械,0,0,锚8,工程施工与装饰的垫资应收模式，结构性破损
002957,科瑞技术,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600909,华安证券,0,0,防6,受管制定价或成本加成
688029,南微医学,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603992,松霖科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603610,麒盛科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000897,津滨发展,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603915,国茂股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688139,海尔生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603489,八方股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300801,泰和科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603109,神驰机电,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688366,昊海生科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603867,新化股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300765,石药创新,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688015,交控科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688018,乐鑫科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603267,鸿远电子,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002970,锐明技术,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300573,兴齐眼药,2023,9999,锚12,低浓度阿托品与环孢素滴眼液独家品种
688066,*ST航图,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603327,福蓉科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603127,昭衍新药,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688001,华兴源创,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300775,三角防务,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002956,西麦食品,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603380,易德龙,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300803,指南针,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300790,宇瞳光学,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300776,帝尔激光,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300715,凯伦股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688007,光峰科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300788,中信出版,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
002949,华阳国际,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300595,欧普康视,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688023,安恒信息,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600059,古越龙山,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300725,药石科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300587,天铁科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603700,宁水集团,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603530,神马电力,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
000755,山西高速,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
300593,新雷能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688003,天准科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603309,维力医疗,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300770,新媒股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603332,苏州龙杰,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603662,柯力传感,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300483,首华燃气,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
603859,能科科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688101,三达膜,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300785,值得买,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603416,信捷电气,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300792,壹网壹创,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300462,ST华铭,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603356,华菱精工,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603956,威派格,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603817,海峡环保,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
603739,蔚蓝生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688166,博瑞医药,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300659,中孚信息,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300771,智莱科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002587,奥拓电子,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002942,新农股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603697,有友食品,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300768,迪普科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688123,聚辰股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300685,艾德生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300272,开能健康,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300797,钢研纳克,0,0,防4,资源三要素不全或属周期商品
603685,晨丰科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603068,博通集成,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002222,福晶科技,2021,9999,锚12,非线性光学晶体全球份额第一，晶体生长工艺不可复制
300474,景嘉微,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002864,盘龙药业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300286,安科瑞,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002790,瑞尔特,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002214,大立科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688030,山石网科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688369,致远互联,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603258,电魂网络,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300590,移为通信,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002945,华林证券,0,0,防6,受管制定价或成本加成
688033,*ST天宜,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300192,科德教育,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300200,高盟新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688088,虹软科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300800,力合科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603183,建研院,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603199,九华旅游,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
300397,天和防务,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300719,安达维尔,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300578,会畅科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300672,国科微,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300762,上海瀚讯,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603429,*ST集友,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603136,天目湖,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300417,南华仪器,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300559,佳发教育,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002927,泰永长征,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300766,每日互动,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000088,盐田港,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
002947,恒铭达,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300179,四方达,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002820,桂发祥,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300999,金龙鱼,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601609,金田股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688599,天合光能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000727,冠捷科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000032,深桑达A,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601686,友发集团,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688981,中芯国际,2021,9999,判例9,判例9所述先进制程国产唯一，战略稀缺
300919,中伟新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601816,京沪高铁,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300866,安克创新,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601995,中金公司,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000737,北方铜业,0,0,防4,资源三要素不全或属周期商品
002156,通富微电,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002432,九安医疗,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600841,动力新科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600662,外服控股,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605222,起帆电缆,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000751,锌业股份,0,0,防4,资源三要素不全或属周期商品
002709,天赐材料,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600956,新天绿能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688169,石头科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603195,公牛集团,2020,9999,判例11,转换插座份额过六成，判例11所述小米攻公牛十年未撼动
002996,顺博合金,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002999,天禾股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300842,帝科股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000875,电投绿能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603565,中谷物流,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
601399,国机重装,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600918,中泰证券,0,0,防6,受管制定价或成本加成
601568,北元化工,0,0,防4,资源三要素不全或属周期商品
300888,稳健医疗,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601702,华峰铝业,0,0,防4,资源三要素不全或属周期商品
600736,苏州高新,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605050,福然德,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603392,万泰生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300063,天龙集团,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002932,*ST明德,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000903,ST云动,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688298,东方生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600117,西宁特钢,0,0,防4,资源三要素不全或属周期商品
603719,良品铺子,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605266,健之佳,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688777,中控技术,2022,9999,§5.4.1-4,DCS国产份额第一，流程工业切换成本极高
603599,广信股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688408,中信博,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688390,固德威,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605007,五洲特纸,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002984,森麒麟,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605158,华达新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605333,沪光股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
003022,联泓新科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002738,中矿资源,2022,9999,锚12,铯铷盐全球资源垄断+锂矿自给
003012,东鹏控股,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300815,玉禾田,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605166,聚合顺,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002993,奥海科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002138,顺络电子,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688289,圣湘生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601827,三峰环境,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
688063,派能科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601187,厦门银行,0,0,锚11,同质化银行，非穿越周期的存款franchise
688055,龙腾光电,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605168,三人行,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300827,上能电气,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688399,硕世生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002145,钛能化学,0,0,防4,资源三要素不全或属周期商品
688068,热景生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300604,长川科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601956,东贝集团,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603408,建霖家居,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002734,利民股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688658,悦康药业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600529,山东药玻,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002987,京北方,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688208,道通科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300850,新强联,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605136,丽人丽妆,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300832,新产业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300861,美畅股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605088,冠盛股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603893,瑞芯微,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601778,晶科科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688196,卓越新能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300925,法本信息,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300569,天能重工,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600976,健民集团,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688519,南亚新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603112,华翔股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603212,赛伍技术,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002995,天地在线,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603087,甘李药业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300863,卡倍亿,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603353,和顺石油,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605377,华旺科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002973,侨银股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603887,城地香江,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002982,湘佳股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600817,宇通重工,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300870,欧陆通,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300887,谱尼测试,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605009,豪悦护理,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688278,特宝生物,2021,9999,判例7,判例7所述医药单品分界：派格宾为长效干扰素独家无竞品
605008,长鸿高科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605123,派克新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600821,金开新能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
003006,百亚股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
003010,若羽臣,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688186,广大特材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605099,共创草坪,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600114,东睦股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300787,海能实业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688568,中科星图,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688608,恒玄科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603192,汇得科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300896,爱美客,2021,9999,锚12,嗨体为医美三类证独家品种，注册壁垒与医生教育双护城河
605500,森林包装,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300917,特发服务,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603948,建业股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
003013,地铁设计,0,0,锚8,工程施工与装饰的垫资应收模式，结构性破损
003020,立方制药,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002989,中天精装,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000779,甘咨询,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605066,天正电气,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300856,科思股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300346,南大光电,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300867,圣元环保,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
300894,火星人,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002978,安宁股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002991,甘源食品,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688301,奕瑞科技,2022,9999,§5.4.1-4,数字化X线探测器国产替代，探测器工艺与客户认证壁垒
605188,国光连锁,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000788,北大医药,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
