as_of_year,security_code,security_name,listed_on,years_listed,roe_avg5,roe_min5,roe_years,gross_margin,net_margin,revenue_yi,profit_yi,revenue_cagr,profit_cagr,today_class,today_in_pool
2010,002313,日海智能,2009-12-03,1,0.2089,0.1150,5,0.3137,0.1118,9.02,1.01,0.3041,0.4475,boundary_pending,0
2010,002206,海利得,2008-01-23,2,0.2087,0.1204,5,0.1662,0.0927,16.55,1.53,0.2319,0.2070,boundary_pending,0
2010,601088,中国神华,2007-10-09,3,0.2087,0.1881,5,0.4605,0.2401,1576.62,378.53,0.2471,0.2285,worth_attention,1
2010,002069,獐子岛,2006-09-28,4,0.2086,0.1044,5,0.3429,0.1871,22.59,4.23,0.3706,0.2611,boundary_pending,0
2010,002511,中顺洁柔,2010-11-25,0,0.2083,0.1773,4,0.3006,0.0612,17.79,1.09,0.1289,0.3881,boundary_pending,0
2010,600403,大有能源,2003-10-09,7,0.2076,0.0195,5,0.3535,0.1354,87.25,11.81,1.5207,2.8669,boundary_pending,0
2010,000877,天山股份,1999-01-07,11,0.2075,0.0832,5,0.2890,0.0886,57.05,5.05,0.2987,0.8383,boundary_pending,0
2010,000708,中信特钢,1997-03-26,13,0.2074,0.1191,5,0.1024,0.0712,78.93,5.62,0.1314,0.1532,boundary_pending,0
2010,002282,博深股份,2009-08-21,1,0.2067,0.0811,5,0.3818,0.1636,4.10,0.67,0.0965,0.1557,boundary_pending,0
2010,600067,冠城新材,1997-05-08,13,0.2064,0.1512,5,0.1715,0.0616,84.23,5.19,0.2125,0.3012,boundary_pending,0
2010,600844,金煤科技,1994-03-11,16,0.2057,-0.0503,5,-0.0141,0.0440,3.09,0.14,1.2320,-0.2439,boundary_pending,0
2010,601179,中国西电,2010-01-28,0,0.2056,0.0471,5,0.2401,0.0495,129.28,6.39,0.1621,0.1799,boundary_pending,0
2010,002516,旷达科技,2010-12-07,0,0.2055,0.1222,4,0.3352,0.1455,7.82,1.14,0.2273,0.1210,boundary_pending,0
2010,300095,华伍股份,2010-07-28,0,0.2050,0.0841,4,0.4211,0.1067,3.15,0.34,0.2005,0.4407,boundary_pending,0
2010,600983,惠而浦,2004-07-27,6,0.2048,0.0972,5,0.3312,0.0990,30.51,3.02,0.5633,0.5555,boundary_pending,0
2010,002228,合兴包装,2008-05-08,2,0.2046,0.1149,5,0.1690,0.0468,15.21,0.71,0.5642,0.3682,boundary_pending,0
2010,000690,宝新能源,1997-01-28,13,0.2043,0.1083,5,0.2164,0.1074,30.79,3.31,0.3210,0.0589,boundary_pending,0
2010,600208,衢州发展,1999-06-23,11,0.2036,0.1520,5,0.3173,0.1916,81.40,15.60,0.4052,0.6010,boundary_pending,0
2010,002348,高乐股份,2010-02-03,0,0.2035,0.0684,5,0.3380,0.2038,3.33,0.68,0.1522,0.3501,boundary_pending,0
2010,002453,华软科技,2010-07-20,0,0.2033,0.1686,4,0.1897,0.0846,6.78,0.57,0.2727,0.3289,boundary_pending,0
2010,002091,江苏国泰,2006-12-08,4,0.2032,0.1473,5,0.1206,0.0448,39.61,1.77,0.0592,0.2443,boundary_pending,0
2010,600537,*ST亿晶,2003-01-23,7,0.2029,0.0119,5,0.3785,0.2104,35.49,7.47,0.7518,1.6246,boundary_pending,0
2010,002183,怡亚通,2007-11-13,3,0.2024,0.0651,5,0.0746,0.0217,60.54,1.31,1.1479,0.0570,boundary_pending,0
2010,002187,广百股份,2007-11-22,3,0.2023,0.1432,5,0.1965,0.0298,58.25,1.74,0.3007,0.2463,boundary_pending,0
2010,002158,汉钟精机,2007-08-17,3,0.2019,0.1177,5,0.3320,0.1968,6.98,1.37,0.2640,0.3459,worth_attention,1
2010,002301,齐心集团,2009-10-21,1,0.2019,0.0526,5,0.2321,0.0555,9.11,0.51,0.2656,0.1700,boundary_pending,0
2010,600489,中金黄金,2003-08-14,7,0.2017,0.1386,5,0.1606,0.0550,218.83,12.03,0.4182,0.6514,boundary_pending,0
2010,002131,利欧股份,2007-04-27,3,0.2016,0.1551,5,0.2170,0.0925,11.95,1.11,0.1792,0.3134,boundary_pending,0
2010,002048,宁波华翔,2005-06-03,5,0.2015,0.1401,5,0.2287,0.1261,33.33,4.20,0.2042,0.4304,boundary_pending,0
2010,000858,五粮液,1998-04-27,12,0.2009,0.1499,5,0.6871,0.2828,155.41,43.95,0.2039,0.3930,worth_attention,1
2010,002247,聚力文化,2008-06-12,2,0.2003,0.0908,5,0.2304,0.1087,3.67,0.40,0.2301,0.1410,boundary_pending,0
2010,002370,亚太药业,2010-03-16,0,0.2000,0.0717,5,0.2929,0.0966,4.35,0.42,0.1208,0.1831,boundary_pending,0
2010,600161,天坛生物,1998-06-16,12,0.1999,0.1552,5,0.5819,0.1455,12.02,1.75,0.3033,0.1440,worth_attention,1
2010,000592,平潭发展,1996-03-27,14,0.1998,0.1529,5,0.2300,0.1392,4.99,0.69,1.6422,,boundary_pending,0
2010,600166,福田汽车,1998-06-02,12,0.1998,0.0376,5,0.1183,0.0308,534.92,16.46,0.2816,1.3688,boundary_pending,0
2010,600997,开滦股份,2004-06-02,6,0.1994,0.1619,5,0.1593,0.0573,151.54,8.69,0.4785,0.1550,boundary_pending,0
2010,002169,智光电气,2007-09-19,3,0.1993,0.0911,5,0.3285,0.0892,4.61,0.41,0.2016,0.1659,boundary_pending,0
2010,002062,宏润建设,2006-08-16,4,0.1987,0.1712,5,0.1517,0.0533,60.45,3.22,0.2182,0.4698,boundary_pending,0
2010,002088,鲁阳节能,2006-11-30,4,0.1985,0.0983,5,0.3230,0.1337,9.18,1.23,0.1575,0.1084,boundary_pending,0
2010,600657,信达地产,1993-05-24,17,0.1980,0.0764,5,0.3381,0.1012,41.33,4.18,0.3582,0.6247,boundary_pending,0
2010,600177,雅戈尔,1998-11-19,12,0.1979,0.1280,5,0.3362,0.1841,145.14,26.72,0.2406,0.3637,boundary_pending,0
2010,601098,中南传媒,2010-10-28,0,0.1978,0.1746,4,0.4048,0.1247,47.63,5.94,0.1422,0.1520,boundary_pending,0
2010,002439,启明星辰,2010-06-23,0,0.1977,0.0903,4,0.6479,0.1634,3.67,0.60,0.1587,0.1537,boundary_pending,0
2010,002210,飞马国际,2008-01-30,2,0.1976,0.0402,5,0.0642,0.0177,28.87,0.51,0.7643,0.0879,boundary_pending,0
2010,300110,华仁药业,2010-08-25,0,0.1976,0.1294,4,0.5659,0.2256,3.38,0.76,0.2805,0.3075,boundary_pending,0
2010,002379,宏桥控股,2010-03-31,0,0.1975,0.0522,5,0.1373,0.0357,10.22,0.37,0.1883,0.2183,boundary_pending,0
2010,601939,建设银行,2007-09-25,3,0.1973,0.1500,5,,0.4168,3234.89,1348.44,0.2114,0.3062,boundary_pending,0
2010,000829,天音控股,1997-12-02,13,0.1972,0.0932,5,0.1194,0.0149,208.77,3.11,0.0972,0.1885,boundary_pending,0
2010,002243,力合科创,2008-05-28,2,0.1972,0.1350,5,0.2575,0.1354,7.14,0.97,0.1775,0.3107,boundary_pending,0
2010,600132,重庆啤酒,1997-10-30,13,0.1971,0.1608,5,0.4407,0.1524,23.75,3.62,0.0661,0.2459,worth_attention,1
2010,002065,东华软件,2006-08-23,4,0.1970,0.1573,5,0.2977,0.1697,18.70,3.17,0.3252,0.4469,boundary_pending,0
2010,002164,宁波东力,2007-08-23,3,0.1966,0.0992,5,0.3186,0.1105,7.09,0.78,0.2303,0.1856,boundary_pending,0
2010,002248,华东数控,2008-06-12,2,0.1965,0.1077,5,0.3166,0.1407,6.69,0.94,0.2042,0.3797,boundary_pending,0
2010,002443,金洲管道,2010-07-06,0,0.1964,0.0886,4,0.0836,0.0286,25.55,0.73,0.0010,0.1257,boundary_pending,0
2010,000680,山推股份,1997-01-22,13,0.1962,0.1385,5,0.1369,0.0627,133.99,8.40,0.4137,0.3764,boundary_pending,0
2010,002456,欧菲光,2010-08-03,0,0.1961,0.0946,4,0.2265,0.0843,6.18,0.52,0.5912,0.1945,boundary_pending,0
2010,601169,北京银行,2007-09-19,3,0.1960,0.1600,5,,0.4351,156.35,68.03,0.2798,0.3352,boundary_pending,0
2010,600183,生益科技,1998-10-28,12,0.1955,0.0640,5,0.1687,0.0971,54.86,5.33,0.1240,0.0538,worth_attention,1
2010,002270,华明装备,2008-09-05,2,0.1949,0.0467,5,0.3419,0.0811,3.16,0.26,0.1431,-0.0921,worth_attention,1
2010,600729,重百集团,1996-07-02,14,0.1947,0.1355,5,0.1490,0.0249,212.13,5.27,0.4367,0.6082,boundary_pending,0
2010,002342,巨力索具,2010-01-26,0,0.1947,0.0973,5,0.3382,0.1335,14.46,1.93,0.1811,0.4165,boundary_pending,0
2010,600406,国电南瑞,2003-10-16,7,0.1938,0.1484,5,0.3099,0.1708,30.36,5.19,0.3562,0.4565,worth_attention,1
2010,002363,隆基机械,2010-03-05,0,0.1938,0.0674,5,0.1807,0.0535,9.24,0.49,0.1873,0.0408,boundary_pending,0
2010,000423,东阿阿胶,1996-07-29,14,0.1936,0.1406,5,0.5499,0.2363,24.64,5.82,0.2301,0.4066,worth_attention,1
2010,002104,恒宝股份,2007-01-10,3,0.1934,0.1485,5,0.2943,0.1573,6.63,1.04,0.2765,0.2525,boundary_pending,0
2010,002216,三全食品,2008-02-20,2,0.1934,0.1022,5,0.3344,0.0642,19.23,1.23,0.2006,0.1613,boundary_pending,0
2010,002401,中远海科,2010-05-06,0,0.1933,0.0956,5,0.1829,0.0823,4.37,0.36,0.1920,0.3418,boundary_pending,0
2010,600271,航天信息,2003-07-11,7,0.1932,0.1668,5,0.2374,0.0961,94.51,9.08,0.2638,0.2622,boundary_pending,0
2010,600583,海油工程,2002-02-05,8,0.1929,0.0094,5,0.1085,0.0118,71.38,0.84,0.0948,-0.4189,boundary_pending,0
2010,600026,中远海能,2002-05-23,8,0.1928,0.0497,5,0.2168,0.1504,114.09,17.17,0.0485,-0.1129,boundary_pending,0
2010,600588,用友网络,2001-05-18,9,0.1925,0.1419,5,0.8264,0.1115,29.79,3.32,0.2789,0.1792,boundary_pending,0
2010,002418,康盛股份,2010-06-01,0,0.1925,0.1007,4,0.1949,0.0687,11.03,0.76,0.2594,0.2079,boundary_pending,0
2010,002093,国脉科技,2006-12-15,4,0.1921,0.1637,5,0.4210,0.1355,7.61,1.03,0.3929,0.3439,boundary_pending,0
2010,000069,华侨城A,1997-09-10,13,0.1916,0.1598,5,0.5108,0.1755,173.18,30.39,0.8151,0.5309,boundary_pending,0
2010,600585,海螺水泥,2002-02-07,8,0.1907,0.1317,5,0.3208,0.1788,345.08,61.71,0.2100,0.4198,boundary_pending,0
2010,600109,国金证券,1997-08-07,13,0.1905,-0.1226,5,,0.2665,16.45,4.38,0.4713,0.5556,boundary_pending,0
2010,002192,融捷股份,2007-12-05,3,0.1904,0.0694,5,0.0794,0.0178,11.83,0.21,0.5230,0.0207,boundary_pending,0
2010,000848,承德露露,1997-11-13,13,0.1903,0.1180,5,0.3422,0.0982,18.16,1.78,0.1308,0.2689,boundary_pending,0
2010,002330,得利斯,2010-01-06,0,0.1903,0.0362,5,0.1243,0.0308,14.37,0.44,0.1852,-0.1080,boundary_pending,0
2010,600971,恒源煤电,2004-08-17,6,0.1899,0.1446,5,0.2715,0.1361,69.90,9.51,0.5526,0.4704,boundary_pending,0
2010,300004,南风股份,2009-10-30,1,0.1894,0.0868,5,0.3268,0.1837,3.39,0.62,0.4935,0.8645,boundary_pending,0
2010,002138,顺络电子,2007-06-13,3,0.1892,0.0879,5,0.4550,0.2134,4.49,0.96,0.3780,0.2125,worth_attention,1
2010,302132,中航成飞,2010-08-27,0,0.1892,0.1317,4,0.3529,0.1605,3.17,0.51,0.1162,0.4271,boundary_pending,0
2010,002111,威海广泰,2007-01-26,3,0.1888,0.1248,5,0.3236,0.1324,5.06,0.67,0.1997,0.1591,boundary_pending,0
2010,600759,ST洲际,1996-10-08,14,0.1886,0.0882,5,0.2443,0.2035,9.02,1.84,0.5950,0.3554,boundary_pending,0
2010,600016,民生银行,2000-12-19,10,0.1886,0.1523,5,,0.3210,547.68,175.81,0.3310,0.4707,boundary_pending,0
2010,002142,宁波银行,2007-07-19,3,0.1883,0.1579,5,,0.3928,59.12,23.22,0.3863,0.3844,worth_attention,1
2010,002150,正泰电源,2007-08-10,3,0.1877,0.0996,5,0.2271,0.0728,7.38,0.54,0.2063,0.0634,boundary_pending,0
2010,000726,鲁泰A,2000-12-25,10,0.1874,0.1530,5,0.3253,0.1471,50.26,7.39,0.1374,0.2142,boundary_pending,0
2010,600675,中华企业,1993-09-24,17,0.1874,0.1510,5,0.5383,0.2317,30.30,7.02,0.1101,0.0971,boundary_pending,0
2010,600352,浙江龙盛,2003-08-01,7,0.1873,0.1533,5,0.2313,0.1206,66.77,8.05,0.2818,0.3950,boundary_pending,0
2010,002073,软控股份,2006-10-18,4,0.1873,0.1605,5,0.4155,0.2486,15.00,3.73,0.4331,0.4309,boundary_pending,0
2010,601398,工商银行,2006-10-27,4,0.1873,0.1518,5,,0.4337,3808.21,1651.56,0.2049,0.3562,boundary_pending,0
2010,002004,华邦健康,2004-06-25,6,0.1871,0.1312,5,0.6732,0.2440,5.41,1.32,0.1710,0.1978,boundary_pending,0
2010,600550,保变电气,2001-02-28,9,0.1870,0.1407,5,0.1636,0.0811,76.30,6.19,0.2449,0.4485,boundary_pending,0
2010,600415,小商品城,2002-05-09,8,0.1868,0.1196,5,0.4965,0.2552,31.70,8.09,0.1383,0.2795,worth_attention,1
2010,002130,沃尔核材,2007-04-20,3,0.1862,0.0698,5,0.3782,0.1465,5.21,0.76,0.2148,0.1972,worth_attention,1
2010,002321,华英农业,2009-12-16,1,0.1861,0.0615,5,0.1187,0.0434,13.03,0.57,0.1938,0.4169,boundary_pending,0
2010,300111,向日葵,2010-08-27,0,0.1861,0.1491,4,0.2165,0.1079,23.29,2.51,0.9037,1.8472,boundary_pending,0
2010,601001,晋控煤业,2006-06-23,4,0.1852,0.1340,5,0.4623,0.1247,104.54,13.04,0.2771,0.2761,boundary_pending,0
2010,002421,达实智能,2010-06-03,0,0.1849,0.0820,5,0.2663,0.0818,3.86,0.32,0.2715,0.2983,boundary_pending,0
2010,002097,山河智能,2006-12-22,4,0.1845,0.0458,5,0.2474,0.0715,28.38,2.03,0.4524,0.2560,boundary_pending,0
2010,601918,新集能源,2007-12-19,3,0.1842,0.1424,5,0.3701,0.1785,70.09,12.51,0.2417,0.3563,boundary_pending,0
2010,000002,万科A,1991-01-29,19,0.1841,0.1324,5,0.4070,0.1436,507.14,72.83,0.2971,0.3343,boundary_pending,0
2010,300006,莱美药业,2009-10-30,1,0.1840,0.0811,5,0.3655,0.1162,3.78,0.44,0.4066,0.5053,boundary_pending,0
2010,002413,雷科防务,2010-05-28,0,0.1836,0.1103,5,0.1185,0.0524,16.23,0.85,0.1919,0.2947,boundary_pending,0
2010,002507,涪陵榨菜,2010-11-23,0,0.1835,0.1693,4,0.3236,0.1023,5.45,0.56,0.0778,0.2518,boundary_pending,0
2010,600094,大名城,1997-07-03,13,0.1833,0.0000,5,0.5751,0.2002,23.95,4.80,0.0703,,boundary_pending,0
2010,601718,ST际华,2010-08-16,0,0.1831,0.0894,4,0.1020,0.0324,159.38,5.16,0.2836,0.0819,boundary_pending,0
2010,000620,盈新发展,1996-10-29,14,0.1830,-0.0014,5,0.6397,0.2993,17.21,5.15,1.8802,4.2547,boundary_pending,0
2010,601328,交通银行,2007-05-15,3,0.1827,0.1400,5,,0.3746,1042.34,390.42,0.2445,0.3282,boundary_pending,0
2010,002463,沪电股份,2010-08-18,0,0.1827,0.1293,4,0.2227,0.1089,29.95,3.26,0.0137,0.3536,worth_attention,1
2010,002050,三花智控,2005-06-07,5,0.1824,0.1126,5,0.2517,0.1013,31.13,3.15,0.4971,0.6169,worth_attention,1
2010,600616,金枫酒业,1992-09-29,18,0.1823,0.1259,5,0.5633,0.1336,9.96,1.33,-0.3235,-0.0247,boundary_pending,0
2010,002064,华峰化学,2006-08-23,4,0.1816,0.0799,5,0.3227,0.1965,16.28,3.20,0.2083,0.5285,boundary_pending,0
2010,002225,濮耐股份,2008-04-25,2,0.1815,0.1390,5,0.3454,0.0888,15.92,1.41,0.2746,0.2310,boundary_pending,0
2010,600480,凌云股份,2003-08-15,7,0.1798,0.1078,5,0.2487,0.0725,35.01,2.54,0.2784,0.4851,boundary_pending,0
2010,002078,太阳纸业,2006-11-16,4,0.1796,0.0905,5,0.1942,0.0792,80.37,6.36,0.1038,0.2131,boundary_pending,0
2010,000402,金融街,1996-06-26,14,0.1794,0.0762,5,0.4450,0.2198,81.10,17.82,0.2354,0.3507,boundary_pending,0
2010,002203,海亮股份,2008-01-16,2,0.1789,0.1198,5,0.0573,0.0262,90.53,2.37,0.0986,0.1138,boundary_pending,0
2010,002442,龙星科技,2010-07-06,0,0.1789,0.0956,4,0.1905,0.0544,13.34,0.73,0.2861,-0.1129,boundary_pending,0
2010,600252,中恒集团,2000-11-30,10,0.1788,0.0556,5,0.5888,0.2601,14.26,3.71,0.4445,1.0569,boundary_pending,0
2010,600395,盘江股份,2001-05-31,9,0.1788,0.0603,5,0.4453,0.2460,54.69,13.45,0.2223,1.0187,boundary_pending,0
2010,002254,泰和新材,2008-06-25,2,0.1785,0.0636,5,0.3173,0.1718,14.91,2.56,0.0798,0.5224,boundary_pending,0
2010,000776,广发证券,1997-06-11,13,0.1784,0.0451,5,,0.3941,102.19,40.27,2.3045,3.3271,boundary_pending,0
2010,600686,金龙汽车,1993-11-08,17,0.1784,0.1045,5,0.1286,0.0145,161.56,2.35,0.1292,0.0982,boundary_pending,0
2010,600188,兖矿能源,1998-07-01,12,0.1783,0.0995,5,0.4574,0.2585,348.44,90.09,0.2460,0.4871,boundary_pending,0
2010,002381,双箭股份,2010-04-02,0,0.1782,0.0518,5,0.1506,0.0447,8.25,0.37,0.1559,0.0234,boundary_pending,0
2010,600449,宁夏建材,2003-08-29,7,0.1781,0.0587,5,0.4083,0.2340,24.93,5.83,0.4215,0.9968,boundary_pending,0
2010,002339,积成电子,2010-01-22,0,0.1779,0.0745,5,0.4136,0.1384,3.95,0.55,0.2287,0.2488,boundary_pending,0
2010,002350,北京科锐,2010-02-03,0,0.1771,0.0593,5,0.3577,0.0877,5.66,0.50,0.1330,0.1638,boundary_pending,0
2010,002377,国创高新,2010-03-23,0,0.1770,0.0681,5,0.1133,0.0477,7.85,0.37,0.2023,0.1705,boundary_pending,0
2010,000552,甘肃能化,1994-01-06,16,0.1769,0.1266,5,0.2026,0.0729,7.76,0.57,0.3304,0.0882,boundary_pending,0
2010,002115,三维通信,2007-02-15,3,0.1769,0.1446,5,0.3260,0.0998,10.08,1.01,0.4800,0.3500,boundary_pending,0
2010,601857,中国石油,2007-11-05,3,0.1764,0.0910,5,0.3379,0.0954,14654.15,1398.71,0.2076,0.0066,boundary_pending,0
2010,002491,通鼎互联,2010-10-21,0,0.1763,0.0353,4,0.2356,0.1071,13.39,1.43,0.4034,1.4230,boundary_pending,0
2010,002374,中锐股份,2010-03-18,0,0.1762,0.0720,5,0.2240,0.0758,3.98,0.30,0.1568,0.2210,boundary_pending,0
2010,000422,湖北宜化,1996-08-15,14,0.1760,0.1153,5,0.2275,0.0496,115.45,5.73,0.3985,0.2695,boundary_pending,0
2010,600503,华丽家族,2002-07-09,8,0.1760,0.0330,5,0.5315,1.1343,4.58,5.19,0.2411,2.5017,boundary_pending,0
2010,002343,慈文传媒,2010-01-26,0,0.1759,0.0899,5,0.2082,0.0669,13.78,0.92,0.0596,0.4037,boundary_pending,0
2010,600436,片仔癀,2003-06-16,7,0.1757,0.1416,5,0.3854,0.2238,8.67,1.94,0.1308,0.2479,worth_attention,1
2010,600143,金发科技,2004-06-23,6,0.1757,0.0982,5,0.1485,0.0565,102.42,5.78,0.2180,0.2291,boundary_pending,0
2010,600779,水井坊,1996-12-06,14,0.1755,0.0885,5,0.5554,0.1295,18.18,2.35,0.2259,0.2335,boundary_pending,0
2010,002404,嘉欣丝绸,2010-05-11,0,0.1755,0.0951,5,0.1909,0.0470,16.23,0.76,0.0195,0.1256,boundary_pending,0
2010,000039,中集集团,1994-04-08,16,0.1754,0.0700,5,0.1578,0.0580,517.68,30.02,0.1143,0.0157,boundary_pending,0
2010,601601,中国太保,2007-12-25,3,0.1751,0.0470,5,,0.0604,1416.62,85.57,0.2527,0.7069,boundary_pending,0
2010,600557,康缘药业,2002-09-18,8,0.1745,0.1392,5,0.7270,0.1331,13.58,1.81,0.1223,0.2969,boundary_pending,0
2010,002108,沧州明珠,2007-01-24,3,0.1744,0.0862,5,0.2078,0.0851,13.63,1.16,0.3802,0.3964,boundary_pending,0
2010,000513,丽珠集团,1993-10-28,17,0.1741,0.0280,5,0.5282,0.1534,27.27,4.18,0.1443,0.2848,boundary_pending,0
2010,002268,电科网安,2008-08-11,2,0.1740,0.0970,5,0.6157,0.1722,3.78,0.65,0.2332,0.3422,boundary_pending,0
2010,002371,北方华创,2010-03-16,0,0.1733,0.0928,5,0.3256,0.0930,8.10,0.75,0.1495,0.2053,worth_attention,1
2010,600173,卧龙新能,1999-04-15,11,0.1732,0.0215,5,0.4473,0.1229,21.99,2.70,0.3974,0.3979,boundary_pending,0
2010,002179,中航光电,2007-11-01,3,0.1731,0.1171,5,0.3544,0.1046,15.21,1.59,0.3066,0.2449,worth_attention,1
2010,002302,西部建设,2009-11-03,1,0.1729,0.1120,5,0.1562,0.0787,13.65,1.07,0.3507,0.1751,boundary_pending,0
2010,600185,珠免集团,1999-06-11,11,0.1728,0.0132,5,0.4813,0.1245,11.57,1.44,0.1621,1.0466,boundary_pending,0
2010,002208,合肥城建,2008-01-28,2,0.1727,0.1218,5,0.3852,0.1630,8.48,1.38,0.2916,0.1980,boundary_pending,0
2010,002133,广宇集团,2007-04-27,3,0.1726,0.1092,5,0.2700,0.1018,21.56,2.19,0.4675,0.2469,boundary_pending,0
2010,600998,九州通,2010-11-02,0,0.1721,0.1495,4,0.0657,0.0170,211.85,3.60,0.1753,0.3104,boundary_pending,0
2010,600858,银座股份,1994-05-06,16,0.1720,0.0557,5,0.1819,0.0126,87.95,1.11,0.3825,0.0687,boundary_pending,0
2010,600323,瀚蓝环境,2000-12-25,10,0.1720,0.1004,5,0.4052,0.9376,5.95,5.58,0.1281,0.5949,boundary_pending,0
2010,002262,恩华药业,2008-07-23,2,0.1714,0.1393,5,0.3811,0.0588,13.01,0.76,0.1693,0.4565,worth_attention,1
2010,600028,中国石化,2001-08-08,9,0.1709,0.0965,5,0.1966,0.0370,19131.82,707.13,0.1586,0.0794,boundary_pending,0
2010,601009,南京银行,2007-07-19,3,0.1708,0.1323,5,,0.4356,53.06,23.11,0.3693,0.4041,boundary_pending,0
2010,601919,中远海控,2007-06-26,3,0.1708,-0.1580,5,0.1776,0.0839,806.28,67.67,0.0605,-0.0277,boundary_pending,0
2010,601628,中国人寿,2007-01-09,3,0.1694,0.1029,5,,0.0865,3887.91,336.26,0.1425,0.2365,boundary_pending,0
2010,000826,*ST启环,1998-02-25,12,0.1691,0.1417,5,0.3533,0.2130,9.72,2.07,0.4342,0.4454,garbage,0
2010,000159,国际实业,2000-09-26,10,0.1690,0.0022,5,0.3777,0.8702,7.47,6.50,0.0832,,boundary_pending,0
2010,600327,大东方,2002-06-25,8,0.1688,0.1190,5,0.1347,0.0354,63.45,2.24,0.1844,0.3169,boundary_pending,0
2010,002233,塔牌集团,2008-05-16,2,0.1688,0.1172,5,0.2917,0.0985,31.28,3.08,0.2551,0.3927,boundary_pending,0
2010,600785,新华百货,1997-01-08,13,0.1685,0.0919,5,0.1932,0.0540,39.85,2.15,0.1367,0.3895,boundary_pending,0
2010,000880,潍柴重机,1998-04-02,12,0.1682,0.0000,5,0.1539,0.0818,26.61,2.18,1.8442,0.6734,boundary_pending,0
2010,002355,兴民智通,2010-02-09,0,0.1682,0.0960,5,0.1627,0.0713,13.40,0.96,0.2367,0.5500,boundary_pending,0
2010,300024,机器人,2009-10-30,1,0.1679,0.1091,5,0.2929,0.1954,5.52,1.08,0.2827,0.5082,boundary_pending,0
2010,002494,华斯股份,2010-11-02,0,0.1678,0.0542,4,0.2251,0.1274,4.13,0.53,0.1736,1.2917,boundary_pending,0
2010,600546,山煤国际,2003-07-31,7,0.1676,0.0111,5,0.0925,0.0194,388.38,7.54,1.1042,1.8036,boundary_pending,0
2010,601006,大秦铁路,2006-08-01,4,0.1674,0.1362,5,0.4236,0.2478,420.14,104.11,0.2619,0.2392,boundary_pending,0
2010,002226,江南化工,2008-05-06,2,0.1674,0.0049,5,0.4616,0.2239,3.24,0.73,0.2678,0.2582,boundary_pending,0
2010,002205,国统股份,2008-01-23,2,0.1670,0.1318,5,0.3182,0.0958,5.43,0.52,0.3630,0.3878,boundary_pending,0
2010,002332,仙琚制药,2010-01-12,0,0.1668,0.1119,5,0.3827,0.0801,15.01,1.20,0.1834,0.2480,boundary_pending,0
2010,000533,顺钠股份,1994-01-03,16,0.1667,0.1025,5,0.2648,0.0459,28.32,1.30,0.0601,0.6075,boundary_pending,0
2010,002284,亚太股份,2009-08-28,1,0.1662,0.1285,5,0.1889,0.0677,17.50,1.19,0.2803,0.2444,boundary_pending,0
2010,600162,香江控股,1998-06-09,12,0.1661,0.0805,5,0.4677,0.0750,19.19,1.44,-0.0896,0.0508,boundary_pending,0
2010,600195,中牧股份,1999-01-07,11,0.1658,0.1331,5,0.3717,0.1165,26.61,3.10,0.1589,0.2530,boundary_pending,0
2010,601390,中国中铁,2007-12-03,3,0.1653,0.0198,5,0.0887,0.0156,4737.25,73.97,0.3127,0.4559,boundary_pending,0
2010,000635,英力特,1996-11-20,14,0.1650,0.0881,5,0.1891,0.0518,24.68,1.28,0.2154,0.4227,boundary_pending,0
2010,600315,上海家化,2001-03-15,9,0.1650,0.0778,5,0.5479,0.0891,30.94,2.76,0.0800,0.4610,boundary_pending,0
2010,300127,银河磁体,2010-10-13,0,0.1646,0.1441,4,0.2906,0.1619,3.32,0.54,0.1394,0.1978,boundary_pending,0
2010,600897,厦门空港,1996-05-31,14,0.1645,0.1056,5,0.5807,0.3340,8.39,2.80,0.2351,0.2254,boundary_pending,0
2010,601808,中海油服,2007-09-28,3,0.1645,0.1357,5,0.3512,0.2286,180.60,41.28,0.2899,0.3832,boundary_pending,0
2010,000900,现代投资,1999-01-28,11,0.1643,0.1065,5,0.6783,0.4315,18.26,7.88,0.1284,0.2862,boundary_pending,0
2010,600269,赣粤高速,2000-05-18,10,0.1643,0.1391,5,0.4881,0.3158,39.78,12.56,0.2110,0.1107,boundary_pending,0
2010,002010,传化智联,2004-06-29,6,0.1637,0.1165,5,0.2131,0.0629,22.81,1.43,0.2360,0.1579,boundary_pending,0
2010,002139,拓邦股份,2007-06-29,3,0.1637,0.1143,5,0.2191,0.0812,8.91,0.72,0.2059,0.3846,boundary_pending,0
2010,600750,华润江中,1996-09-23,14,0.1635,0.1055,5,0.4391,0.1019,25.64,2.61,0.2088,0.3509,worth_attention,1
2010,600426,华鲁恒升,2002-06-20,8,0.1635,0.0889,5,0.1325,0.0536,47.38,2.54,0.2711,0.0205,worth_attention,1
2010,601678,滨化股份,2010-02-23,0,0.1634,0.0314,5,0.2187,0.0944,35.75,3.37,0.0661,0.1253,boundary_pending,0
2010,002121,科陆电子,2007-03-06,3,0.1633,0.1165,5,0.3886,0.1414,9.30,1.31,0.4379,0.3857,boundary_pending,0
2010,002186,全聚德,2007-11-20,3,0.1633,0.1113,5,0.5733,0.0749,13.39,1.00,0.1374,0.1280,boundary_pending,0
2010,002124,天邦食品,2007-04-03,3,0.1631,0.0916,5,0.1419,0.0353,11.06,0.39,0.3273,0.1637,boundary_pending,0
