as_of_year,security_code,security_name,listed_on,years_listed,roe_avg5,roe_min5,roe_years,gross_margin,net_margin,revenue_yi,profit_yi,revenue_cagr,profit_cagr,today_class,today_in_pool
2020,688363,华熙生物,2019-11-06,1,0.2030,0.1346,5,0.8141,0.2453,26.33,6.46,0.3766,0.2443,boundary_pending,0
2020,688300,联瑞新材,2019-11-15,1,0.2025,0.1197,5,0.4284,0.2744,4.04,1.11,0.2736,0.3570,worth_attention,1
2020,600782,新钢股份,1996-12-25,24,0.2020,0.0603,5,0.0592,0.0373,724.12,27.00,0.2417,0.5222,boundary_pending,0
2020,688678,福立旺,2020-12-23,0,0.2020,0.1132,5,0.4122,0.2158,5.17,1.12,0.2700,0.7325,boundary_pending,0
2020,603931,格林达,2020-08-19,0,0.2020,0.1392,5,0.2896,0.1728,5.84,1.01,0.1715,0.1321,boundary_pending,0
2020,600690,海尔智家,1993-11-19,27,0.2019,0.1768,5,0.2968,0.0424,2097.23,88.83,0.1519,0.1521,worth_attention,1
2020,603439,三力制药,2020-04-28,0,0.2019,0.1098,5,0.6684,0.1491,6.30,0.94,0.0520,0.0584,boundary_pending,0
2020,002984,森麒麟,2020-09-11,0,0.2019,0.1750,5,0.3380,0.2084,47.05,9.81,0.1810,0.3508,boundary_pending,0
2020,603429,*ST集友,2017-01-24,3,0.2018,0.0603,5,0.3749,0.1546,4.64,0.72,0.2549,0.0798,boundary_pending,0
2020,300624,万兴科技,2018-01-18,2,0.2015,0.1284,5,0.9485,0.1283,9.76,1.25,0.2761,0.1851,boundary_pending,0
2020,603458,勘设股份,2017-08-09,3,0.2015,0.1692,5,0.4191,0.1836,27.98,5.14,0.1525,0.3373,boundary_pending,0
2020,002832,比音勒芬,2016-12-23,4,0.2011,0.1324,5,0.7388,0.2166,23.03,4.99,0.2861,0.3927,boundary_pending,0
2020,300753,爱朋医疗,2018-12-13,2,0.2011,0.1376,5,0.5744,0.2188,4.43,0.97,0.2226,0.1940,boundary_pending,0
2020,603737,三棵树,2016-06-03,4,0.2008,0.1670,5,0.3383,0.0612,82.00,5.02,0.4323,0.3920,boundary_pending,0
2020,603236,移远通信,2019-07-16,1,0.2007,0.1057,5,0.2023,0.0310,61.06,1.89,0.8069,0.7412,boundary_pending,0
2020,605123,派克新材,2020-08-25,0,0.2006,0.1323,5,0.2951,0.1620,10.28,1.67,0.3188,0.5446,boundary_pending,0
2020,601686,友发集团,2020-12-04,0,0.2002,0.1237,5,0.0466,0.0236,484.19,11.43,0.2519,0.2315,boundary_pending,0
2020,000011,深物业A,1992-03-30,28,0.2000,0.1579,5,0.6621,0.1946,41.04,7.99,0.1882,0.2248,boundary_pending,0
2020,300687,赛意信息,2017-08-03,3,0.2000,0.0770,5,0.3490,0.1271,13.85,1.76,0.2266,0.2105,boundary_pending,0
2020,605008,长鸿高科,2020-08-21,0,0.1998,0.1316,5,0.3182,0.2325,12.97,3.02,0.2854,0.5030,boundary_pending,0
2020,002311,海大集团,2009-11-27,11,0.1996,0.1617,5,0.1166,0.0418,603.24,25.23,0.2205,0.3103,worth_attention,1
2020,300640,德艺文创,2017-04-17,3,0.1995,0.1244,5,0.1794,0.0696,5.60,0.39,0.1224,-0.0322,boundary_pending,0
2020,605058,澳弘电子,2020-10-21,0,0.1994,0.1669,5,0.2847,0.1414,8.82,1.25,0.0998,0.1375,boundary_pending,0
2020,002749,国光股份,2015-03-20,5,0.1993,0.1490,5,0.4728,0.1473,11.60,1.71,0.1723,0.0525,boundary_pending,0
2020,002847,盐津铺子,2017-02-08,3,0.1992,0.1145,5,0.4383,0.1234,19.59,2.42,0.3011,0.2962,boundary_pending,0
2020,600663,陆家嘴,1993-06-28,27,0.1985,0.1213,5,0.7065,0.2772,144.75,40.12,0.0311,0.1094,boundary_pending,0
2020,603515,欧普照明,2016-08-19,4,0.1985,0.1572,5,0.3432,0.1004,79.70,8.00,0.0983,0.1211,boundary_pending,0
2020,603590,康辰药业,2018-08-27,2,0.1982,0.0651,5,0.9267,0.2267,8.09,1.83,0.2362,-0.0110,boundary_pending,0
2020,600346,恒力石化,2001-08-20,19,0.1980,0.0383,5,0.1854,0.0883,1523.73,134.62,0.6776,0.8379,boundary_pending,0
2020,002821,凯莱英,2016-11-18,4,0.1980,0.1793,5,0.4655,0.2293,31.50,7.22,0.2999,0.3001,worth_attention,1
2020,002987,京北方,2020-05-07,0,0.1980,0.1338,5,0.2795,0.1204,22.93,2.76,0.2809,0.5629,boundary_pending,0
2020,300642,透景生命,2017-04-21,3,0.1978,0.0994,5,0.6639,0.2462,4.90,1.21,0.2063,0.0538,boundary_pending,0
2020,002624,完美世界,2011-10-28,9,0.1974,0.1524,5,0.6032,0.1514,102.25,15.49,0.1351,0.0734,boundary_pending,0
2020,300837,浙矿股份,2020-06-05,0,0.1973,0.1466,5,0.4352,0.2617,4.63,1.21,0.2319,0.4077,boundary_pending,0
2020,603113,金能科技,2017-05-11,3,0.1972,0.1370,5,0.1805,0.1179,75.45,8.89,0.1551,0.2064,boundary_pending,0
2020,601225,陕西煤业,2014-01-28,6,0.1970,0.0835,5,0.2740,0.1563,950.63,148.60,0.3015,0.5240,worth_attention,1
2020,300246,宝莱特,2011-07-19,9,0.1970,0.1102,5,0.4672,0.2480,13.96,3.46,0.2380,0.5068,boundary_pending,0
2020,300777,中简科技,2019-05-16,1,0.1963,0.1494,5,0.8389,0.5965,3.90,2.32,0.2685,0.4219,worth_attention,1
2020,603369,今世缘,2014-07-03,6,0.1962,0.1743,5,0.7112,0.3059,51.22,15.67,0.1891,0.1991,boundary_pending,0
2020,002937,兴瑞科技,2018-09-26,2,0.1962,0.1331,5,0.3015,0.1223,10.40,1.27,0.0949,0.1713,boundary_pending,0
2020,300124,汇川技术,2010-09-28,10,0.1959,0.1379,5,0.3798,0.1824,115.11,21.00,0.3317,0.2253,worth_attention,1
2020,300802,矩子科技,2019-11-14,1,0.1957,0.0906,5,0.3513,0.1849,4.82,0.89,0.1933,0.1900,boundary_pending,0
2020,688123,聚辰股份,2019-12-23,1,0.1956,0.1157,5,0.3372,0.3300,4.94,1.63,0.1264,0.4677,worth_attention,1
2020,603259,药明康德,2018-05-08,2,0.1954,0.1057,5,0.3799,0.1790,165.35,29.60,0.2823,0.3200,worth_attention,1
2020,002878,元隆雅图,2017-06-06,3,0.1953,0.1674,5,0.2225,0.0820,19.90,1.63,0.2954,0.3423,boundary_pending,0
2020,605169,洪通燃气,2020-10-30,0,0.1953,0.0871,5,0.3205,0.1552,7.97,1.24,0.1584,0.2951,boundary_pending,0
2020,603039,泛微网络,2017-01-13,3,0.1950,0.1644,5,0.9538,0.1549,14.82,2.30,0.3389,0.3697,boundary_pending,0
2020,605377,华旺科技,2020-12-28,0,0.1949,0.1487,5,0.2280,0.1613,16.12,2.60,0.0459,0.2663,boundary_pending,0
2020,300132,青松股份,2010-10-26,10,0.1947,0.0530,5,0.2567,0.1192,38.65,4.61,0.6228,0.9370,boundary_pending,0
2020,603986,兆易创新,2016-08-18,4,0.1946,0.1064,5,0.3708,0.1958,44.97,8.81,0.3183,0.4947,boundary_pending,0
2020,600563,法拉电子,2002-12-10,18,0.1945,0.1823,5,0.4408,0.2939,18.91,5.56,0.0559,0.0928,worth_attention,1
2020,300732,设研院,2017-12-12,3,0.1945,0.1228,5,0.4030,0.1544,18.86,2.91,0.3363,0.2240,boundary_pending,0
2020,603680,今创集团,2018-02-27,2,0.1943,0.0980,5,0.2854,0.1098,38.78,4.26,0.1081,-0.0983,boundary_pending,0
2020,300572,安车检测,2016-12-06,4,0.1940,0.1499,5,0.4263,0.2065,9.15,1.89,0.3021,0.4010,boundary_pending,0
2020,603214,爱婴室,2018-03-30,2,0.1939,0.1112,5,0.3153,0.0517,22.56,1.17,0.0923,0.1204,boundary_pending,0
2020,001979,招商蛇口,2015-12-30,5,0.1938,0.1440,5,0.2869,0.0945,1296.21,122.53,0.1949,0.0634,boundary_pending,0
2020,688777,中控技术,2020-11-24,0,0.1938,0.0619,5,0.4485,0.1340,31.59,4.23,0.2079,0.6968,worth_attention,1
2020,300685,艾德生物,2017-08-02,3,0.1937,0.1627,5,0.8697,0.2476,7.28,1.80,0.3026,0.2807,worth_attention,1
2020,300327,中颖电子,2012-06-13,8,0.1936,0.1635,5,0.4055,0.2069,10.12,2.09,0.1825,0.1810,boundary_pending,0
2020,300415,伊之密,2015-01-23,5,0.1934,0.1366,5,0.3454,0.1156,27.18,3.14,0.1716,0.3034,worth_attention,1
2020,688056,莱伯泰科,2020-09-02,0,0.1933,0.1398,5,0.4861,0.1871,3.49,0.65,0.0468,0.0940,boundary_pending,0
2020,603639,海利尔,2017-01-12,3,0.1932,0.1516,5,0.2989,0.1260,32.27,4.07,0.3319,0.2913,boundary_pending,0
2020,603297,永新光学,2018-09-10,2,0.1930,0.1293,5,0.4208,0.2805,5.76,1.62,0.0818,0.1962,boundary_pending,0
2020,600738,丽尚国潮,1996-08-02,24,0.1928,0.0528,5,0.5872,0.1446,5.99,0.87,-0.1867,-0.1694,boundary_pending,0
2020,002815,崇达技术,2016-10-12,4,0.1928,0.1116,5,0.2639,0.1009,43.68,4.41,0.1808,0.0406,boundary_pending,0
2020,300801,泰和科技,2019-11-28,1,0.1926,0.1093,5,0.2281,0.1277,15.29,1.95,0.1427,0.3071,boundary_pending,0
2020,002595,豪迈科技,2011-06-28,9,0.1924,0.1806,5,0.3059,0.1902,52.94,10.07,0.1938,0.0884,worth_attention,1
2020,002690,美亚光电,2012-07-31,8,0.1920,0.1578,5,0.5181,0.2929,14.96,4.38,0.1351,0.0910,worth_attention,1
2020,002653,海思科,2012-01-17,8,0.1914,0.1120,5,0.6807,0.1912,33.30,6.37,0.2341,0.0950,boundary_pending,0
2020,603486,科沃斯,2018-05-28,2,0.1913,0.0492,5,0.4286,0.0886,72.34,6.41,0.2189,0.8830,boundary_pending,0
2020,002972,科安达,2019-12-27,1,0.1912,0.1261,5,0.6125,0.3811,3.61,1.37,0.1977,0.2541,boundary_pending,0
2020,603267,鸿远电子,2019-05-15,1,0.1912,0.1545,5,0.4675,0.2859,17.00,4.86,0.2707,0.4249,worth_attention,1
2020,605166,聚合顺,2020-06-18,0,0.1912,0.1350,5,0.0880,0.0452,25.64,1.16,0.3136,0.3589,boundary_pending,0
2020,003010,若羽臣,2020-09-25,0,0.1910,0.1279,5,0.3464,0.0779,11.36,0.89,0.3214,0.3129,boundary_pending,0
2020,688557,兰剑智能,2020-12-02,0,0.1910,0.0399,4,0.4363,0.1854,4.52,0.84,0.4414,1.5091,boundary_pending,0
2020,603466,风语筑,2017-10-20,3,0.1907,0.1578,5,0.3488,0.1518,22.56,3.43,0.1644,0.3207,boundary_pending,0
2020,002982,湘佳股份,2020-04-24,0,0.1906,0.1328,5,0.2782,0.0797,21.90,1.74,0.1887,0.3521,boundary_pending,0
2020,300003,乐普医疗,2009-10-30,11,0.1903,0.1470,5,0.6699,0.2242,80.39,18.02,0.2339,0.2762,boundary_pending,0
2020,300819,聚杰微纤,2020-03-12,0,0.1903,0.0081,5,0.1974,0.0167,3.48,0.06,-0.0472,-0.4748,boundary_pending,0
2020,002985,北摩高科,2020-04-29,0,0.1902,0.1799,5,0.7440,0.4609,6.87,3.16,0.3376,0.4226,boundary_pending,0
2020,603225,新凤鸣,2017-04-18,3,0.1901,0.0509,5,0.0496,0.0163,369.84,6.03,0.2061,-0.0472,boundary_pending,0
2020,605188,国光连锁,2020-07-28,0,0.1901,0.1122,5,0.2784,0.0470,22.54,1.06,-0.0010,0.0856,boundary_pending,0
2020,688513,苑东生物,2020-09-02,0,0.1900,0.1494,5,0.8861,0.1933,9.22,1.78,0.2844,0.3278,boundary_pending,0
2020,003000,劲仔食品,2020-09-14,0,0.1900,0.1409,5,0.2717,0.1136,9.09,1.03,0.2302,0.4137,boundary_pending,0
2020,688508,芯朋微,2020-07-22,0,0.1895,0.1219,5,0.3769,0.2323,4.29,1.00,0.1694,0.3497,boundary_pending,0
2020,002981,朝阳科技,2020-04-17,0,0.1894,0.0649,5,0.1666,0.0502,9.05,0.45,0.1765,0.0560,boundary_pending,0
2020,603040,新坐标,2017-02-09,3,0.1893,0.1642,5,0.6321,0.3946,3.76,1.48,0.2420,0.2789,boundary_pending,0
2020,603811,诚意药业,2017-03-15,3,0.1891,0.1362,5,0.7385,0.2178,7.58,1.65,0.2395,0.2476,boundary_pending,0
2020,605136,丽人丽妆,2020-09-29,0,0.1888,0.1044,5,0.3035,0.0738,46.00,3.39,0.2291,0.4304,boundary_pending,0
2020,300662,科锐国际,2017-06-08,3,0.1887,0.1620,5,0.1357,0.0474,39.32,1.86,0.4588,0.3190,boundary_pending,0
2020,300014,亿纬锂能,2009-10-30,11,0.1885,0.1388,5,0.2901,0.2024,81.62,16.52,0.3666,0.6004,worth_attention,1
2020,688202,美迪西,2019-11-05,1,0.1883,0.1223,5,0.4107,0.1943,6.66,1.29,0.3012,0.3139,boundary_pending,0
2020,688608,恒玄科技,2020-12-16,0,0.1883,0.0186,4,0.4005,0.1870,10.61,1.98,1.3238,,boundary_pending,0
2020,601865,福莱特,2019-02-15,1,0.1880,0.1200,5,0.4248,0.2602,62.60,16.29,0.2052,0.2818,boundary_pending,0
2020,300758,七彩化学,2019-02-22,1,0.1877,0.1081,5,0.3546,0.1740,10.08,1.75,0.2290,0.2340,boundary_pending,0
2020,603290,斯达半导,2020-02-04,0,0.1877,0.0768,5,0.3156,0.1876,9.63,1.81,0.3378,0.7033,boundary_pending,0
2020,300559,佳发教育,2016-11-01,4,0.1876,0.1198,5,0.4847,0.3563,5.90,2.10,0.3738,0.3584,boundary_pending,0
2020,002965,祥鑫科技,2019-10-25,1,0.1875,0.0967,5,0.2140,0.0879,18.39,1.62,0.1227,0.0850,boundary_pending,0
2020,688099,晶晨股份,2019-08-08,1,0.1873,0.0402,5,0.3289,0.0419,27.38,1.15,0.2423,0.1199,boundary_pending,0
2020,600217,中再资环,1999-12-16,21,0.1872,0.1522,5,0.3253,0.1246,35.13,4.38,0.2452,0.3293,boundary_pending,0
2020,688556,高测股份,2020-08-07,0,0.1872,0.0914,5,0.3535,0.0789,7.46,0.59,0.5012,0.7781,boundary_pending,0
2020,688595,芯海科技,2020-09-28,0,0.1871,0.1237,5,0.4834,0.2462,3.63,0.89,0.3662,0.4096,boundary_pending,0
2020,601997,贵阳银行,2016-08-16,4,0.1869,0.1575,5,,0.3683,160.81,59.22,0.1217,0.1283,boundary_pending,0
2020,603239,浙江仙通,2016-12-30,4,0.1869,0.0992,5,0.3652,0.1725,6.18,1.07,0.0133,-0.0822,boundary_pending,0
2020,601877,正泰电器,2010-01-21,10,0.1868,0.1535,5,0.2776,0.1933,332.53,64.27,0.1332,0.3096,boundary_pending,0
2020,603060,国检集团,2016-11-09,4,0.1867,0.1532,5,0.4584,0.1571,14.73,2.31,0.2199,0.1889,boundary_pending,0
2020,603198,迎驾贡酒,2015-05-28,5,0.1863,0.1690,5,0.6713,0.2762,34.52,9.53,0.0324,0.0870,boundary_pending,0
2020,300882,万胜智能,2020-09-10,0,0.1861,0.1226,5,0.3144,0.1529,5.71,0.87,0.1073,0.4244,boundary_pending,0
2020,603416,信捷电气,2016-12-21,4,0.1860,0.1320,5,0.4380,0.2924,11.34,3.32,0.3385,0.3489,boundary_pending,0
2020,603326,我乐家居,2017-06-16,3,0.1857,0.1305,5,0.4244,0.1386,15.84,2.20,0.2372,0.3368,boundary_pending,0
2020,688365,光云科技,2020-04-29,0,0.1857,0.0888,5,0.6121,0.1837,5.10,0.94,0.1809,0.4420,boundary_pending,0
2020,600383,金地集团,2001-04-12,19,0.1856,0.1762,5,0.3286,0.1238,839.82,103.98,0.1091,0.1334,boundary_pending,0
2020,002182,宝武镁业,2007-11-13,13,0.1856,0.0893,5,0.1284,0.0410,59.46,2.44,0.1009,0.0954,boundary_pending,0
2020,603530,神马电力,2019-08-05,1,0.1853,0.1208,5,0.4429,0.1971,6.63,1.31,0.0426,0.0221,boundary_pending,0
2020,600867,通化东宝,1994-08-24,26,0.1850,0.1658,5,0.7966,0.3215,28.92,9.30,0.0911,0.0975,boundary_pending,0
2020,603053,成都燃气,2019-12-17,1,0.1849,0.1165,5,0.1782,0.0994,41.68,4.14,0.0366,-0.0142,boundary_pending,0
2020,605128,上海沿浦,2020-09-15,0,0.1848,0.1238,5,0.2376,0.1026,7.92,0.81,0.0312,0.1370,boundary_pending,0
2020,603283,赛腾股份,2017-12-25,3,0.1847,0.1436,5,0.3844,0.0862,20.28,1.75,0.4978,0.3813,boundary_pending,0
2020,603059,倍加洁,2018-03-02,2,0.1845,0.0810,5,0.2296,0.0929,8.28,0.77,0.0725,0.0319,boundary_pending,0
2020,300843,胜蓝股份,2020-07-02,0,0.1845,0.1570,5,0.2642,0.1093,9.15,1.00,0.2143,0.3686,boundary_pending,0
2020,605018,长华集团,2020-09-29,0,0.1845,0.1272,5,0.2434,0.1380,14.54,2.01,0.0432,0.0090,boundary_pending,0
2020,300873,海晨股份,2020-08-24,0,0.1844,0.1547,5,0.3146,0.1814,10.74,1.95,0.1611,0.3157,boundary_pending,0
2020,300805,电声股份,2019-11-21,1,0.1843,0.0857,5,0.1636,0.0426,32.91,1.40,0.2453,0.0552,boundary_pending,0
2020,002963,豪尔赛,2019-10-28,1,0.1842,0.0260,5,0.3433,0.0715,5.98,0.43,0.2080,0.4242,garbage,0
2020,002931,锋龙股份,2018-04-03,2,0.1840,0.1100,5,0.3306,0.1408,5.48,0.77,0.2150,0.1604,boundary_pending,0
2020,688360,德马科技,2020-06-02,0,0.1838,0.1001,5,0.2827,0.0866,7.67,0.66,0.1756,0.3910,boundary_pending,0
2020,002912,中新赛克,2017-11-21,3,0.1834,0.1517,5,0.7623,0.2597,9.54,2.48,0.2910,0.2529,boundary_pending,0
2020,688558,国盛智科,2020-06-30,0,0.1833,0.1318,5,0.3260,0.1635,7.36,1.20,0.1599,0.2018,boundary_pending,0
2020,601975,招商南油,2019-01-08,1,0.1832,0.1013,5,0.3484,0.3449,40.32,13.90,-0.0862,0.2554,boundary_pending,0
2020,600273,嘉化能源,2003-06-27,17,0.1832,0.1664,5,0.3505,0.2342,55.68,13.04,0.0545,0.1519,boundary_pending,0
2020,600487,亨通光电,2003-08-22,17,0.1828,0.0736,5,0.1640,0.0328,323.84,10.62,0.1380,-0.0523,boundary_pending,0
2020,002262,恩华药业,2008-07-23,12,0.1828,0.1588,5,0.7554,0.2168,33.61,7.29,0.0273,0.2385,worth_attention,1
2020,601100,恒立液压,2011-10-28,9,0.1828,0.0202,5,0.4410,0.2869,78.55,22.54,0.5474,1.3791,worth_attention,1
2020,688096,京源环保,2020-04-09,0,0.1819,0.0999,5,0.4035,0.1767,3.52,0.62,0.3810,0.3848,boundary_pending,0
2020,300408,三环集团,2014-12-03,6,0.1817,0.1179,5,0.5111,0.3604,39.94,14.40,0.0845,0.0797,worth_attention,1
2020,300737,科顺股份,2018-01-25,2,0.1816,0.0669,5,0.3694,0.1427,62.38,8.90,0.4344,0.3546,boundary_pending,0
2020,300121,阳谷华泰,2010-09-17,10,0.1814,0.0008,5,0.1946,0.0647,19.43,1.26,0.1189,-0.0536,boundary_pending,0
2020,002883,*ST中设,2017-06-20,3,0.1814,0.1377,5,0.3399,0.1551,4.75,0.74,0.2549,0.1614,boundary_pending,0
2020,000069,华侨城A,1997-09-10,23,0.1813,0.1684,5,0.4985,0.1549,819.03,126.86,0.2326,0.1649,boundary_pending,0
2020,300741,华宝股份,2018-03-01,2,0.1812,0.1457,5,0.7566,0.5635,20.94,11.80,-0.0540,-0.0169,boundary_pending,0
2020,003018,金富科技,2020-11-06,0,0.1811,0.1108,5,0.2784,0.1715,5.14,0.88,0.0305,0.0049,boundary_pending,0
2020,000338,潍柴动力,2007-04-30,13,0.1810,0.0765,5,0.1942,0.0468,1972.88,92.28,0.2063,0.3944,worth_attention,1
2020,603992,松霖科技,2019-08-26,1,0.1810,0.1423,5,0.3455,0.1329,20.35,2.70,0.0852,0.0630,boundary_pending,0
2020,002880,卫光生物,2017-06-16,3,0.1808,0.1243,5,0.3718,0.2105,9.05,1.90,0.1243,0.0558,boundary_pending,0
2020,603877,太平鸟,2017-01-09,3,0.1804,0.1455,5,0.5249,0.0759,93.87,7.13,0.1039,0.1363,boundary_pending,0
2020,300743,天地数码,2018-04-27,2,0.1804,0.0580,5,0.2685,0.0541,4.20,0.23,0.0548,-0.1396,boundary_pending,0
2020,002294,信立泰,2009-09-10,11,0.1803,0.0103,5,0.6905,0.0222,27.39,0.61,-0.0806,-0.5431,boundary_pending,0
2020,002907,华森制药,2017-10-20,3,0.1803,0.1064,5,0.4807,0.1351,8.82,1.19,0.1246,0.0564,boundary_pending,0
2020,600183,生益科技,1998-10-28,22,0.1802,0.1565,5,0.2678,0.1144,146.87,16.81,0.1452,0.2242,worth_attention,1
2020,603985,恒润股份,2017-05-05,3,0.1802,0.0741,5,0.3002,0.1942,23.85,4.63,0.3952,0.4871,boundary_pending,0
2020,688208,道通科技,2020-02-13,0,0.1802,-0.1255,5,0.6283,0.2745,15.78,4.33,0.2817,,worth_attention,1
2020,601019,山东出版,2017-11-22,3,0.1798,0.1254,5,0.3595,0.1438,97.50,14.02,0.0496,0.0756,boundary_pending,0
2020,688080,映翰通,2020-02-12,0,0.1797,0.0695,5,0.4686,0.1300,3.11,0.40,0.2108,0.1550,boundary_pending,0
2020,603898,好莱客,2015-02-17,5,0.1794,0.1071,5,0.3670,0.1265,21.83,2.76,0.1110,0.0229,boundary_pending,0
2020,600352,浙江龙盛,2003-08-01,17,0.1792,0.1376,5,0.4063,0.2676,156.05,41.76,0.0601,0.1978,boundary_pending,0
2020,603609,禾丰股份,2014-08-08,6,0.1792,0.1472,5,0.0896,0.0519,238.18,12.35,0.1902,0.3042,boundary_pending,0
2020,300632,光莆股份,2017-04-06,3,0.1792,0.1178,5,0.3310,0.1405,9.64,1.35,0.3170,0.3320,boundary_pending,0
2020,603685,晨丰科技,2017-11-27,3,0.1792,0.0952,5,0.2084,0.0865,11.73,1.01,0.1917,0.0234,boundary_pending,0
2020,605299,舒华体育,2020-12-15,0,0.1792,0.1489,5,0.3040,0.0923,14.84,1.37,0.0869,0.0060,boundary_pending,0
2020,300674,宇信科技,2018-11-07,2,0.1791,0.1475,5,0.3515,0.1519,29.82,4.53,0.1642,0.2646,boundary_pending,0
2020,000537,绿发电力,1993-12-10,27,0.1790,0.0842,5,0.2996,0.1120,197.51,22.12,0.2110,0.3984,boundary_pending,0
2020,300690,双一科技,2017-08-08,3,0.1788,0.0137,5,0.4007,0.2315,13.92,3.22,0.3052,0.3151,boundary_pending,0
2020,002100,天康生物,2006-12-26,14,0.1787,0.1016,5,0.2834,0.1435,119.87,17.20,0.2815,0.4469,boundary_pending,0
2020,300616,尚品宅配,2017-03-07,3,0.1786,0.0290,5,0.3323,0.0156,65.13,1.01,0.1278,-0.2063,boundary_pending,0
2020,002859,洁美科技,2017-04-07,3,0.1784,0.0748,5,0.4067,0.2029,14.26,2.89,0.1728,0.2030,boundary_pending,0
2020,002001,新和成,2004-06-25,16,0.1782,0.1320,5,0.5417,0.3455,103.14,35.64,0.2174,0.3120,worth_attention,1
2020,603505,金石资源,2017-05-03,3,0.1782,0.1133,5,0.5101,0.2706,8.79,2.38,0.3272,0.4756,worth_attention,1
2020,000034,神州数码,1994-05-09,26,0.1781,0.1427,5,0.0360,0.0068,920.60,6.24,0.2276,0.1150,boundary_pending,0
2020,600985,淮北矿业,2004-04-28,16,0.1781,0.0422,5,0.1817,0.0662,523.69,34.68,1.8134,1.4911,boundary_pending,0
2020,300684,中石科技,2017-12-27,3,0.1780,0.1166,5,0.3349,0.1638,11.49,1.88,0.5511,0.5029,boundary_pending,0
2020,300428,立中集团,2015-03-19,5,0.1779,0.1084,5,0.1065,0.0323,133.92,4.33,0.9648,0.5771,boundary_pending,0
2020,002892,科力尔,2017-08-17,3,0.1779,0.1168,5,0.2161,0.0989,9.93,0.98,0.1847,0.0983,boundary_pending,0
2020,688015,交控科技,2019-07-22,1,0.1779,0.1377,5,0.3234,0.1169,20.26,2.37,0.2296,0.4491,boundary_pending,0
2020,603912,佳力图,2017-11-01,3,0.1774,0.1145,5,0.3951,0.1849,6.25,1.16,0.1045,0.1859,boundary_pending,0
2020,603970,中农立华,2017-11-16,3,0.1771,0.1314,5,0.0804,0.0199,66.41,1.32,0.1823,0.1283,boundary_pending,0
2020,603867,新化股份,2019-06-27,1,0.1769,0.1148,5,0.2133,0.0886,23.21,2.06,0.0990,0.2495,boundary_pending,0
2020,688002,睿创微纳,2019-07-22,1,0.1768,0.0476,5,0.6281,0.3741,15.61,5.84,1.2563,1.7863,worth_attention,1
2020,688155,先惠技术,2020-08-11,0,0.1766,0.0419,5,0.3192,0.1209,5.02,0.61,0.2957,0.2289,boundary_pending,0
2020,002953,日丰股份,2019-05-09,1,0.1765,0.1068,5,0.1668,0.0644,16.29,1.05,0.1799,0.2044,boundary_pending,0
2020,300682,朗新科技,2017-08-01,3,0.1765,0.1288,5,0.4586,0.2088,33.87,7.07,0.4580,0.5513,boundary_pending,0
2020,600233,圆通速递,2000-06-08,20,0.1763,0.1116,5,0.0904,0.0506,349.07,17.67,0.2003,0.0653,boundary_pending,0
2020,000910,大亚圣象,1999-06-30,21,0.1761,0.1171,5,0.2944,0.0861,72.64,6.26,0.0269,0.0369,boundary_pending,0
2020,603025,大豪科技,2015-04-22,5,0.1761,0.1223,5,0.4155,0.2575,8.33,2.14,0.0482,-0.0266,boundary_pending,0
2020,603365,水星家纺,2017-11-20,3,0.1761,0.1188,5,0.3527,0.0905,30.35,2.75,0.1131,0.0855,boundary_pending,0
2020,300596,利安隆,2017-01-19,3,0.1760,0.1439,5,0.2725,0.1180,24.83,2.93,0.3239,0.3411,boundary_pending,0
2020,300739,明阳电路,2018-02-01,2,0.1760,0.0982,5,0.2843,0.1030,12.91,1.33,0.1215,0.0194,boundary_pending,0
2020,300850,新强联,2020-07-13,0,0.1759,0.0887,5,0.3045,0.2057,20.64,4.25,0.5524,0.7754,boundary_pending,0
2020,600211,西藏药业,1999-07-21,21,0.1758,0.1007,5,0.8580,0.3045,13.73,4.18,0.1457,0.2050,boundary_pending,0
2020,600161,天坛生物,1998-06-16,22,0.1757,0.0411,5,0.4939,0.1855,34.46,6.39,0.1267,0.2559,worth_attention,1
2020,300463,迈克生物,2015-05-28,5,0.1756,0.1468,5,0.5312,0.2143,37.04,7.94,0.2559,0.2630,boundary_pending,0
2020,600031,三一重工,2003-07-03,17,0.1755,0.0089,5,0.2982,0.1543,1000.55,154.35,0.4398,1.9513,worth_attention,1
2020,688588,凌志软件,2020-05-11,0,0.1755,0.1161,5,0.4783,0.3186,6.30,2.01,0.1905,0.4012,boundary_pending,0
2020,002179,中航光电,2007-11-01,13,0.1752,0.1578,5,0.3603,0.1396,103.05,14.39,0.1518,0.1834,worth_attention,1
2020,300887,谱尼测试,2020-09-16,0,0.1751,0.1509,5,0.4886,0.1148,14.26,1.64,0.1495,0.1309,boundary_pending,0
2020,002142,宁波银行,2007-07-19,13,0.1750,0.1490,5,,0.3661,411.11,150.50,0.1483,0.1782,worth_attention,1
2020,000517,荣安地产,1993-08-06,27,0.1748,0.0410,5,0.2659,0.1559,111.78,17.43,0.5949,0.8495,boundary_pending,0
2020,002064,华峰化学,2006-08-23,14,0.1747,-0.0953,5,0.2484,0.1548,147.24,22.79,0.5084,,boundary_pending,0
2020,603179,新泉股份,2017-03-17,3,0.1747,0.1153,5,0.2300,0.0700,36.80,2.58,0.2111,0.2270,boundary_pending,0
2020,688536,思瑞浦,2020-09-21,0,0.1747,-0.1499,4,0.6123,0.3244,5.66,1.84,0.7176,2.2978,boundary_pending,0
