security_code,security_name,group,years,signals,complete,missing,signal_companies,complete_companies,median_return,mean_return,positive_fraction,max_company_fraction
600009,上海机场,ma60_episodes,1,2,2,0,1,1,1.0030969764258155,1.0030969764258155,1,1.0
600015,华夏银行,ma60_episodes,1,6,6,0,1,1,0.14895995506202386,0.1315105279256994,1,1.0
600016,民生银行,ma60_episodes,1,11,11,0,1,1,-0.13760831889081404,-0.10606966944408595,0.2727272727272727,1.0
600031,三一重工,ma60_episodes,1,6,5,1,1,1,-0.07737467878783444,-0.04964510338375081,0.4,1.0
600036,招商银行,ma60_episodes,1,9,4,5,1,1,0.364631287660413,0.33482435383811504,1,1.0
600066,宇通客车,ma60_episodes,1,22,20,2,1,1,0.24527187649526916,0.30490318878612754,0.9,1.0
600176,中国巨石,ma60_episodes,1,10,10,0,1,1,-0.18272933585463225,-0.05884539889691206,0.2,1.0
600188,兖矿能源,ma60_episodes,1,10,10,0,1,1,0.14489888882877522,0.2170693678310318,0.6,1.0
600309,万华化学,ma60_episodes,1,26,22,4,1,1,0.19195592868194267,0.3159226481162506,0.8181818181818182,1.0
600426,华鲁恒升,ma60_episodes,1,1,1,0,1,1,0.6408978852702993,0.6408978852702993,1,1.0
600519,贵州茅台,ma60_episodes,1,3,3,0,1,1,0.42403063471823566,0.4545317063202358,1,1.0
600566,济川药业,ma60_episodes,1,3,3,0,1,1,-0.12660745083313818,-0.12707330910083833,0,1.0
600585,海螺水泥,ma60_episodes,1,35,35,0,1,1,0.11282554546601142,0.15421802406549787,0.6857142857142857,1.0
600660,福耀玻璃,ma60_episodes,1,15,15,0,1,1,0.07564977066917522,0.18549871849599633,0.7333333333333333,1.0
600690,海尔智家,ma60_episodes,1,2,2,0,1,1,0.5456923752447088,0.5456923752447088,1,1.0
600750,华润江中,ma60_episodes,1,2,2,0,1,1,0.20729538155714367,0.20729538155714367,1,1.0
600887,伊利股份,ma60_episodes,1,1,1,0,1,1,0.23440712816998044,0.23440712816998044,1,1.0
600897,厦门空港,ma60_episodes,1,20,20,0,1,1,0.022776816481806517,0.11509118835795135,0.65,1.0
600919,江苏银行,ma60_episodes,1,16,14,2,1,1,0.17382978872517973,0.25183151218517114,1,1.0
600926,杭州银行,ma60_episodes,1,1,0,1,1,0,,,,
600938,中国海油,ma60_episodes,1,12,11,1,1,1,0.3060946025882434,0.37786854826134914,0.9090909090909091,1.0
600970,中材国际,ma60_episodes,1,6,3,3,1,1,-0.09929191312983066,0.008819091646722307,0.3333333333333333,1.0
601009,南京银行,ma60_episodes,1,9,7,2,1,1,0.14609269153087334,0.17039660489116454,1,1.0
601077,渝农商行,ma60_episodes,1,7,7,0,1,1,0.19605633802816724,0.157704245058623,0.7142857142857143,1.0
601088,中国神华,ma60_episodes,1,46,45,1,1,1,0.22463684374337411,0.1941286098183596,0.7111111111111111,1.0
601166,兴业银行,ma60_episodes,1,15,12,3,1,1,0.12931286809266607,0.16947186301468095,0.8333333333333334,1.0
601169,北京银行,ma60_episodes,1,22,22,0,1,1,0.03503186572484651,0.07700710123032377,0.7272727272727273,1.0
601187,厦门银行,ma60_episodes,1,3,3,0,1,1,0.3373913076611115,0.2243265340508704,0.6666666666666666,1.0
601225,陕西煤业,ma60_episodes,1,21,21,0,1,1,0.34193278145608486,0.33796488261608715,0.8095238095238095,1.0
601229,上海银行,ma60_episodes,1,12,7,5,1,1,0.32583133382004137,0.27745074600427105,0.8571428571428571,1.0
601288,农业银行,ma60_episodes,1,16,16,0,1,1,0.2636571383166145,0.23170407841738427,0.9375,1.0
601328,交通银行,ma60_episodes,1,22,21,1,1,1,0.3090315809790336,0.2522426775864761,0.9523809523809523,1.0
601398,工商银行,ma60_episodes,1,24,20,4,1,1,0.20840769657455815,0.21914444967694177,0.8,1.0
601577,长沙银行,ma60_episodes,1,1,0,1,1,0,,,,
601658,邮储银行,ma60_episodes,1,2,1,1,1,1,-0.03509320735444321,-0.03509320735444321,0,1.0
601665,齐鲁银行,ma60_episodes,1,3,0,3,1,0,,,,
601818,光大银行,ma60_episodes,1,9,7,2,1,1,0.01849206349206378,0.03776937039070105,0.5714285714285714,1.0
601825,沪农商行,ma60_episodes,1,8,6,2,1,1,0.14579920149741288,0.16801525003375836,0.8333333333333334,1.0
601838,成都银行,ma60_episodes,1,9,7,2,1,1,0.12010720915448214,0.17589698079470523,1,1.0
601857,中国石油,ma60_episodes,1,3,3,0,1,1,0.11394723468104573,0.24580405675172043,1,1.0
601916,浙商银行,ma60_episodes,1,6,6,0,1,1,-0.10603379576045413,-0.042934321025749234,0.3333333333333333,1.0
601939,建设银行,ma60_episodes,1,10,9,1,1,1,0.3092613044713004,0.21028573576403772,0.8888888888888888,1.0
601963,重庆银行,ma60_episodes,1,4,3,1,1,1,0.12168448445583246,0.2504296590190456,1,1.0
601988,中国银行,ma60_episodes,1,28,26,2,1,1,0.24263060248479384,0.2202713173069948,0.9615384615384616,1.0
601997,贵阳银行,ma60_episodes,1,1,1,0,1,1,-0.03906697004776927,-0.03906697004776927,0,1.0
601998,中信银行,ma60_episodes,1,2,1,1,1,1,0.2817787418655082,0.2817787418655082,1,1.0
603156,养元饮品,ma60_episodes,1,3,3,0,1,1,0.24654301649560129,0.18418465970293596,1,1.0
603259,药明康德,ma60_episodes,1,1,1,0,1,1,1.4192318373062784,1.4192318373062784,1,1.0
603369,今世缘,ma60_episodes,1,1,0,1,1,0,,,,
603529,爱玛科技,ma60_episodes,1,1,0,1,1,0,,,,
603993,洛阳钼业,ma60_episodes,1,2,2,0,1,1,1.5675057893084485,1.5675057893084485,1,1.0
688516,奥特维,ma60_episodes,1,3,2,1,1,1,0.7465263755702122,0.7465263755702122,1,1.0
000001,平安银行,ma60_nonoverlap,1,3,2,1,1,1,0.10031752633176094,0.10031752633176094,1,1.0
000022,深赤湾A,ma60_nonoverlap,1,2,2,0,1,1,0.14422775431764823,0.14422775431764823,1,1.0
000063,中兴通讯,ma60_nonoverlap,1,1,1,0,1,1,0.22963694004958102,0.22963694004958102,1,1.0
000333,美的集团,ma60_nonoverlap,1,3,3,0,1,1,0.4525303620072627,0.5682077197516144,1,1.0
000338,潍柴动力,ma60_nonoverlap,1,12,11,1,1,1,0.05263690732267934,0.12410275936986198,0.6363636363636364,1.0
000423,东阿阿胶,ma60_nonoverlap,1,1,1,0,1,1,0.11967039762152809,0.11967039762152809,1,1.0
000568,泸州老窖,ma60_nonoverlap,1,1,1,0,1,1,0.44096051998074115,0.44096051998074115,1,1.0
000651,格力电器,ma60_nonoverlap,1,11,9,2,1,1,0.5821116751588058,0.47240718355902006,0.8888888888888888,1.0
000661,长春高新,ma60_nonoverlap,1,2,2,0,1,1,-0.2279504137863086,-0.2279504137863086,0,1.0
000786,北新建材,ma60_nonoverlap,1,1,1,0,1,1,-0.13825245621741777,-0.13825245621741777,0,1.0
000792,盐湖股份,ma60_nonoverlap,1,5,4,1,1,1,-0.32971467165887436,-0.23436073261616658,0.25,1.0
000858,五 粮 液,ma60_nonoverlap,1,1,1,0,1,1,0.3520115052634507,0.3520115052634507,1,1.0
000869,张  裕Ａ,ma60_nonoverlap,1,1,1,0,1,1,0.3855429726776385,0.3855429726776385,1,1.0
000933,神火股份,ma60_nonoverlap,1,6,6,0,1,1,0.07627414655483772,0.03918340729129749,0.5,1.0
000999,华润三九,ma60_nonoverlap,1,1,1,0,1,1,0.5985549931247316,0.5985549931247316,1,1.0
001872,招商港口,ma60_nonoverlap,1,1,1,0,1,1,0.8965681456158059,0.8965681456158059,1,1.0
002001,新 和 成,ma60_nonoverlap,1,2,1,1,1,1,-0.12449071709882709,-0.12449071709882709,0,1.0
002024,ST易购,ma60_nonoverlap,1,2,2,0,1,1,1.0384954749876485,1.0384954749876485,1,1.0
002128,电投能源,ma60_nonoverlap,1,12,11,1,1,1,0.1285122551663218,0.09466552191358846,0.5454545454545454,1.0
002152,广电运通,ma60_nonoverlap,1,1,1,0,1,1,0.2961274934293485,0.2961274934293485,1,1.0
002158,汉钟精机,ma60_nonoverlap,1,1,1,0,1,1,0.49830237667265775,0.49830237667265775,1,1.0
002236,大华股份,ma60_nonoverlap,1,2,2,0,1,1,0.35576295457096274,0.35576295457096274,1,1.0
002304,洋河股份,ma60_nonoverlap,1,2,2,0,1,1,0.42320453868906716,0.42320453868906716,1,1.0
002466,天齐锂业,ma60_nonoverlap,1,4,4,0,1,1,0.28208591392143956,0.28286029176229877,0.5,1.0
002532,天山铝业,ma60_nonoverlap,1,1,1,0,1,1,0.6274997040674575,0.6274997040674575,1,1.0
002648,卫星化学,ma60_nonoverlap,1,2,1,1,1,1,0.2196452401593596,0.2196452401593596,1,1.0
002714,牧原股份,ma60_nonoverlap,1,1,1,0,1,1,0.6968667580301122,0.6968667580301122,1,1.0
002833,弘亚数控,ma60_nonoverlap,1,1,1,0,1,1,0.19488335819883207,0.19488335819883207,1,1.0
002841,视源股份,ma60_nonoverlap,1,1,1,0,1,1,0.275540865384617,0.275540865384617,1,1.0
002966,苏州银行,ma60_nonoverlap,1,1,0,1,1,0,,,,
300059,东方财富,ma60_nonoverlap,1,2,1,1,1,1,1.2180685947910348,1.2180685947910348,1,1.0
300316,晶盛机电,ma60_nonoverlap,1,1,1,0,1,1,0.49914813969413596,0.49914813969413596,1,1.0
600000,浦发银行,ma60_nonoverlap,1,2,2,0,1,1,0.48813156457026585,0.48813156457026585,0.5,1.0
600009,上海机场,ma60_nonoverlap,1,1,1,0,1,1,1.0262161604672517,1.0262161604672517,1,1.0
600015,华夏银行,ma60_nonoverlap,1,1,1,0,1,1,0.00628809594991564,0.00628809594991564,1,1.0
600016,民生银行,ma60_nonoverlap,1,3,3,0,1,1,0.05486279117992421,-0.045573673156546514,0.6666666666666666,1.0
600031,三一重工,ma60_nonoverlap,1,4,4,0,1,1,0.016024195859176804,0.03776317831027795,0.5,1.0
600036,招商银行,ma60_nonoverlap,1,2,1,1,1,1,0.35922755801045625,0.35922755801045625,1,1.0
600066,宇通客车,ma60_nonoverlap,1,6,6,0,1,1,0.2574623753105153,0.2961472683230851,0.8333333333333334,1.0
600176,中国巨石,ma60_nonoverlap,1,3,3,0,1,1,-0.09145511405445272,0.22037221973117346,0.3333333333333333,1.0
600188,兖矿能源,ma60_nonoverlap,1,3,3,0,1,1,0.3192563762748615,0.29023232615758593,0.6666666666666666,1.0
600309,万华化学,ma60_nonoverlap,1,10,8,2,1,1,0.08651058550879609,0.19487331653203013,0.625,1.0
600426,华鲁恒升,ma60_nonoverlap,1,1,1,0,1,1,0.6408978852702993,0.6408978852702993,1,1.0
600519,贵州茅台,ma60_nonoverlap,1,2,2,0,1,1,0.4194954987333529,0.4194954987333529,1,1.0
600566,济川药业,ma60_nonoverlap,1,1,1,0,1,1,-0.12660745083313818,-0.12660745083313818,0,1.0
600585,海螺水泥,ma60_nonoverlap,1,9,9,0,1,1,0.1413761676919585,0.17781855462297566,0.7777777777777778,1.0
600660,福耀玻璃,ma60_nonoverlap,1,5,5,0,1,1,0.029515991979947698,0.11716850711007767,0.8,1.0
600690,海尔智家,ma60_nonoverlap,1,2,2,0,1,1,0.5456923752447088,0.5456923752447088,1,1.0
600750,华润江中,ma60_nonoverlap,1,1,1,0,1,1,0.20539172097854097,0.20539172097854097,1,1.0
600887,伊利股份,ma60_nonoverlap,1,1,1,0,1,1,0.23440712816998044,0.23440712816998044,1,1.0
600897,厦门空港,ma60_nonoverlap,1,6,6,0,1,1,0.03423620522209009,0.09905291681270663,0.5,1.0
600919,江苏银行,ma60_nonoverlap,1,4,3,1,1,1,0.16851264836530455,0.29541729983156967,1,1.0
600926,杭州银行,ma60_nonoverlap,1,1,0,1,1,0,,,,
600938,中国海油,ma60_nonoverlap,1,3,3,0,1,1,0.28841602338574246,0.2802587700757459,1,1.0
600970,中材国际,ma60_nonoverlap,1,2,1,1,1,1,-0.09929191312983066,-0.09929191312983066,0,1.0
601009,南京银行,ma60_nonoverlap,1,4,3,1,1,1,0.14609269153087334,0.18294539792240658,1,1.0
601077,渝农商行,ma60_nonoverlap,1,2,2,0,1,1,-0.004329082891591118,-0.004329082891591118,0.5,1.0
601088,中国神华,ma60_nonoverlap,1,10,9,1,1,1,0.18181897804431424,0.1586171239266386,0.6666666666666666,1.0
601166,兴业银行,ma60_nonoverlap,1,3,2,1,1,1,0.21953050864591395,0.21953050864591395,1,1.0
601169,北京银行,ma60_nonoverlap,1,4,4,0,1,1,0.10850359861308112,0.13661618576242682,0.75,1.0
601187,厦门银行,ma60_nonoverlap,1,2,2,0,1,1,0.15580074621172785,0.15580074621172785,0.5,1.0
601225,陕西煤业,ma60_nonoverlap,1,5,5,0,1,1,0.35628325536549466,0.3528141017684101,0.8,1.0
601229,上海银行,ma60_nonoverlap,1,4,3,1,1,1,0.12053663570691597,0.1943062628547733,0.6666666666666666,1.0
601288,农业银行,ma60_nonoverlap,1,6,6,0,1,1,0.1681663397190264,0.19512396294980516,0.8333333333333334,1.0
601328,交通银行,ma60_nonoverlap,1,5,4,1,1,1,0.08047690398524132,0.16300427181486782,1,1.0
601398,工商银行,ma60_nonoverlap,1,7,6,1,1,1,0.07972213980852094,0.12211286412070627,0.6666666666666666,1.0
601577,长沙银行,ma60_nonoverlap,1,1,0,1,1,0,,,,
601658,邮储银行,ma60_nonoverlap,1,2,1,1,1,1,-0.03509320735444321,-0.03509320735444321,0,1.0
601665,齐鲁银行,ma60_nonoverlap,1,1,0,1,1,0,,,,
601818,光大银行,ma60_nonoverlap,1,5,4,1,1,1,0.046003867378694774,0.09573392384286333,0.75,1.0
601825,沪农商行,ma60_nonoverlap,1,4,3,1,1,1,0.15454142906514745,0.16455157336768103,0.6666666666666666,1.0
601838,成都银行,ma60_nonoverlap,1,3,2,1,1,1,0.17686045849934906,0.17686045849934906,1,1.0
601857,中国石油,ma60_nonoverlap,1,2,2,0,1,1,0.31173246778705777,0.31173246778705777,1,1.0
601916,浙商银行,ma60_nonoverlap,1,2,2,0,1,1,-0.008920054932229693,-0.008920054932229693,0.5,1.0
601939,建设银行,ma60_nonoverlap,1,4,4,0,1,1,0.09187153842952367,0.1334823777640176,1,1.0
601963,重庆银行,ma60_nonoverlap,1,3,2,1,1,1,0.31480224630065223,0.31480224630065223,1,1.0
601988,中国银行,ma60_nonoverlap,1,6,5,1,1,1,0.11921616161616089,0.11576207950079917,0.8,1.0
601997,贵阳银行,ma60_nonoverlap,1,1,1,0,1,1,-0.03906697004776927,-0.03906697004776927,0,1.0
601998,中信银行,ma60_nonoverlap,1,2,1,1,1,1,0.2817787418655082,0.2817787418655082,1,1.0
603156,养元饮品,ma60_nonoverlap,1,2,2,0,1,1,0.1530054813066033,0.1530054813066033,1,1.0
603259,药明康德,ma60_nonoverlap,1,1,1,0,1,1,1.4192318373062784,1.4192318373062784,1,1.0
603369,今世缘,ma60_nonoverlap,1,1,0,1,1,0,,,,
603529,爱玛科技,ma60_nonoverlap,1,1,0,1,1,0,,,,
603993,洛阳钼业,ma60_nonoverlap,1,1,1,0,1,1,1.7571480944524969,1.7571480944524969,1,1.0
688516,奥特维,ma60_nonoverlap,1,1,1,0,1,1,1.0237978619661172,1.0237978619661172,1,1.0
000001,平安银行,daily_top3,3,89,0,89,1,0,,,,
000022,深赤湾A,daily_top3,3,51,51,0,1,1,-0.35006605019814985,-0.22601958168433853,0.0784313725490196,1.0
000063,中兴通讯,daily_top3,3,5,0,5,1,0,,,,
000333,美的集团,daily_top3,3,80,80,0,1,1,2.3615644356648318,2.1209418988980526,1,1.0
000338,潍柴动力,daily_top3,3,662,595,67,1,1,0.8871806953126118,0.8621174600636969,0.7310924369747899,1.0
000423,东阿阿胶,daily_top3,3,4,4,0,1,1,0.5460280836817143,0.4511025810321622,1,1.0
000568,泸州老窖,daily_top3,3,16,16,0,1,1,1.6781418604079854,1.7383449240438547,1,1.0
000651,格力电器,daily_top3,3,547,429,118,1,1,0.9815148102588866,1.0756845991848922,0.9813519813519813,1.0
000661,长春高新,daily_top3,3,12,0,12,1,0,,,,
000786,北新建材,daily_top3,3,1,0,1,1,0,,,,
000792,盐湖股份,daily_top3,3,227,123,104,1,1,-0.3544305830565845,-0.3434926983515391,0.032520325203252036,1.0
000858,五 粮 液,daily_top3,3,26,26,0,1,1,1.710311749924806,1.7089146610628185,1,1.0
000869,张  裕Ａ,daily_top3,3,7,7,0,1,1,0.4766448443625786,0.4923617428628075,1,1.0
000933,神火股份,daily_top3,3,435,154,281,1,1,0.741454619285187,0.6675825551887047,0.6753246753246753,1.0
000999,华润三九,daily_top3,3,1,1,0,1,1,1.573930144975411,1.573930144975411,1,1.0
001872,招商港口,daily_top3,3,2,2,0,1,1,1.2169898718570444,1.2169898718570444,1,1.0
002001,新 和 成,daily_top3,3,30,29,1,1,1,0.7455845096518805,0.74042159908617,1,1.0
002024,ST易购,daily_top3,3,18,18,0,1,1,0.6419047687944498,0.6926657500146058,1,1.0
002128,电投能源,daily_top3,3,623,451,172,1,1,0.7511188797910135,0.7142991567441542,0.9312638580931264,1.0
002152,广电运通,daily_top3,3,30,30,0,1,1,0.8121499032501792,0.8127601745924057,1,1.0
002158,汉钟精机,daily_top3,3,2,0,2,1,0,,,,
002236,大华股份,daily_top3,3,16,1,15,1,1,0.5968482600406395,0.5968482600406395,1,1.0
002304,洋河股份,daily_top3,3,105,105,0,1,1,1.3155695490912187,1.2732524264390699,1,1.0
002466,天齐锂业,daily_top3,3,224,136,88,1,1,1.5750432277600723,1.7126637237600828,0.9852941176470589,1.0
002532,天山铝业,daily_top3,3,59,0,59,1,0,,,,
002648,卫星化学,daily_top3,3,28,0,28,1,0,,,,
002714,牧原股份,daily_top3,3,6,6,0,1,1,9.233399608042355,9.190049159296052,1,1.0
002833,弘亚数控,daily_top3,3,28,28,0,1,1,0.2150602632284212,0.2100329620559842,1,1.0
002841,视源股份,daily_top3,3,11,0,11,1,0,,,,
002966,苏州银行,daily_top3,3,6,0,6,1,0,,,,
300059,东方财富,daily_top3,3,7,0,7,1,0,,,,
300316,晶盛机电,daily_top3,3,2,0,2,1,0,,,,
600000,浦发银行,daily_top3,3,29,29,0,1,1,-0.22378867858870688,-0.1444603684129369,0.06896551724137931,1.0
600009,上海机场,daily_top3,3,5,5,0,1,1,1.85609667826294,1.8425734062209962,1,1.0
600015,华夏银行,daily_top3,3,10,10,0,1,1,0.8312484857763285,0.8071797349090509,1,1.0
600016,民生银行,daily_top3,3,35,35,0,1,1,-0.1833254245959598,-0.1750353225968966,0.05714285714285714,1.0
600031,三一重工,daily_top3,3,65,64,1,1,1,0.3257257719012816,0.2856251766679279,0.6875,1.0
600036,招商银行,daily_top3,3,20,0,20,1,0,,,,
600066,宇通客车,daily_top3,3,184,183,1,1,1,0.8405428271403199,0.6470333558026177,0.7595628415300546,1.0
600176,中国巨石,daily_top3,3,82,60,22,1,1,0.43101061980656397,0.4145285700370964,0.6666666666666666,1.0
600188,兖矿能源,daily_top3,3,51,50,1,1,1,0.12147350700390391,0.22583389939475823,0.92,1.0
600309,万华化学,daily_top3,3,326,297,29,1,1,0.9072419434695724,0.8197623051874565,0.8316498316498316,1.0
600426,华鲁恒升,daily_top3,3,4,0,4,1,0,,,,
600519,贵州茅台,daily_top3,3,31,31,0,1,1,2.025144960015607,2.126134197754929,1,1.0
600566,济川药业,daily_top3,3,20,20,0,1,1,0.2595147053832708,0.28503052622067643,1,1.0
600585,海螺水泥,daily_top3,3,533,532,1,1,1,0.3794338708475822,0.5541832814432385,0.693609022556391,1.0
600660,福耀玻璃,daily_top3,3,193,192,1,1,1,0.953000129613234,0.8825121480218348,0.734375,1.0
600690,海尔智家,daily_top3,3,16,16,0,1,1,0.8644053449368623,0.8307930621575621,1,1.0
600750,华润江中,daily_top3,3,12,12,0,1,1,1.750463148334317,1.7341145272759109,1,1.0
600887,伊利股份,daily_top3,3,2,2,0,1,1,1.1596560169335397,1.1596560169335397,1,1.0
600897,厦门空港,daily_top3,3,106,106,0,1,1,0.2783189908759034,0.364368588140264,1,1.0
600919,江苏银行,daily_top3,3,100,15,85,1,1,0.8467957563410211,0.839456418093206,1,1.0
600926,杭州银行,daily_top3,3,1,0,1,1,0,,,,
600938,中国海油,daily_top3,3,217,98,119,1,1,1.1031584286080711,1.2194465388715898,1,1.0
600970,中材国际,daily_top3,3,87,0,87,1,0,,,,
601009,南京银行,daily_top3,3,69,27,42,1,1,0.33539650515921293,0.32741364540323237,1,1.0
601077,渝农商行,daily_top3,3,25,25,0,1,1,1.318262583066065,1.1676102683893175,1,1.0
601088,中国神华,daily_top3,3,631,572,59,1,1,0.4583409536276397,0.5880458116596508,0.7657342657342657,1.0
601166,兴业银行,daily_top3,3,114,9,105,1,1,0.2835271935106356,0.2788654404341,1,1.0
601169,北京银行,daily_top3,3,147,106,41,1,1,0.5542967632188485,0.5037994849971528,1,1.0
601187,厦门银行,daily_top3,3,31,0,31,1,0,,,,
601225,陕西煤业,daily_top3,3,273,262,11,1,1,1.5095992987503792,1.2304166831662127,1,1.0
601229,上海银行,daily_top3,3,73,5,68,1,1,0.9789392716121084,0.8293090573894746,1,1.0
601288,农业银行,daily_top3,3,115,105,10,1,1,1.2854289948091746,1.269700878796852,1,1.0
601328,交通银行,daily_top3,3,248,198,50,1,1,0.7724579582686101,0.7561422704375312,1,1.0
601398,工商银行,daily_top3,3,112,67,45,1,1,0.381332456427504,0.44597879537708085,1,1.0
601577,长沙银行,daily_top3,3,1,0,1,1,0,,,,
601658,邮储银行,daily_top3,3,5,0,5,1,0,,,,
601665,齐鲁银行,daily_top3,3,6,0,6,1,0,,,,
601818,光大银行,daily_top3,3,32,16,16,1,1,0.180014816828459,0.09827263746246438,0.625,1.0
601825,沪农商行,daily_top3,3,99,72,27,1,1,0.8790494151264937,0.8729062911189062,1,1.0
601838,成都银行,daily_top3,3,124,0,124,1,0,,,,
601857,中国石油,daily_top3,3,29,29,0,1,1,-0.19605965767124,-0.1720594013149232,0.06896551724137931,1.0
601916,浙商银行,daily_top3,3,19,14,5,1,1,-0.23422958120530368,-0.07618715870632871,0.42857142857142855,1.0
601939,建设银行,daily_top3,3,85,38,47,1,1,0.6950968028062627,0.561623968608302,1,1.0
601963,重庆银行,daily_top3,3,14,3,11,1,1,0.6749321898342939,0.6711661815378706,1,1.0
601988,中国银行,daily_top3,3,108,79,29,1,1,1.0404234716424838,0.9587979929369079,1,1.0
601997,贵阳银行,daily_top3,3,3,0,3,1,0,,,,
601998,中信银行,daily_top3,3,15,10,5,1,1,0.947422178609729,0.9300153924346416,1,1.0
603156,养元饮品,daily_top3,3,13,13,0,1,1,0.5135274018706648,0.4815786342700095,1,1.0
603259,药明康德,daily_top3,3,1,0,1,1,0,,,,
603369,今世缘,daily_top3,3,2,0,2,1,0,,,,
603529,爱玛科技,daily_top3,3,1,0,1,1,0,,,,
603993,洛阳钼业,daily_top3,3,12,0,12,1,0,,,,
688516,奥特维,daily_top3,3,48,0,48,1,0,,,,
000001,平安银行,segment_starts,3,58,0,58,1,0,,,,
000022,深赤湾A,segment_starts,3,16,16,0,1,1,-0.1760439224832019,0.056285840470625285,0.25,1.0
000063,中兴通讯,segment_starts,3,2,0,2,1,0,,,,
000333,美的集团,segment_starts,3,50,50,0,1,1,2.1856232821386383,2.017567916852147,1,1.0
000338,潍柴动力,segment_starts,3,302,258,44,1,1,0.42366610837166707,0.7146642359163203,0.6705426356589147,1.0
000423,东阿阿胶,segment_starts,3,4,4,0,1,1,0.5460280836817143,0.4511025810321622,1,1.0
000568,泸州老窖,segment_starts,3,11,11,0,1,1,1.8204676031363993,1.760149781281756,1,1.0
000651,格力电器,segment_starts,3,296,227,69,1,1,0.951621495120627,1.0786920635821033,0.973568281938326,1.0
000661,长春高新,segment_starts,3,9,0,9,1,0,,,,
000786,北新建材,segment_starts,3,1,0,1,1,0,,,,
000792,盐湖股份,segment_starts,3,115,63,52,1,1,-0.3375088009461126,-0.3229159076640557,0.06349206349206349,1.0
000858,五 粮 液,segment_starts,3,16,16,0,1,1,1.710311749924806,1.7193017670320063,1,1.0
000869,张  裕Ａ,segment_starts,3,3,3,0,1,1,0.5222411587007931,0.5098839347126377,1,1.0
000933,神火股份,segment_starts,3,220,79,141,1,1,0.3445345640577471,0.5116863303588387,0.5063291139240507,1.0
000999,华润三九,segment_starts,3,1,1,0,1,1,1.573930144975411,1.573930144975411,1,1.0
001872,招商港口,segment_starts,3,2,2,0,1,1,1.2169898718570444,1.2169898718570444,1,1.0
002001,新 和 成,segment_starts,3,19,18,1,1,1,0.6756333837344733,0.7169641794470274,1,1.0
002024,ST易购,segment_starts,3,8,8,0,1,1,0.668407210916384,0.7639290828690438,1,1.0
002128,电投能源,segment_starts,3,321,224,97,1,1,0.7623056847113178,0.7235933207261126,0.90625,1.0
002152,广电运通,segment_starts,3,11,11,0,1,1,0.8624144003268464,0.8616775985083177,1,1.0
002158,汉钟精机,segment_starts,3,2,0,2,1,0,,,,
002236,大华股份,segment_starts,3,13,1,12,1,1,0.5968482600406395,0.5968482600406395,1,1.0
002304,洋河股份,segment_starts,3,52,52,0,1,1,1.3812530239262082,1.3351820229726334,1,1.0
002466,天齐锂业,segment_starts,3,100,60,40,1,1,1.536012148414032,1.7000287605781061,0.9666666666666667,1.0
002532,天山铝业,segment_starts,3,34,0,34,1,0,,,,
002648,卫星化学,segment_starts,3,14,0,14,1,0,,,,
002714,牧原股份,segment_starts,3,3,3,0,1,1,9.054386428266227,9.177280351671472,1,1.0
002833,弘亚数控,segment_starts,3,18,18,0,1,1,0.1989975332899735,0.2079624307645646,1,1.0
002841,视源股份,segment_starts,3,9,0,9,1,0,,,,
002966,苏州银行,segment_starts,3,4,0,4,1,0,,,,
300059,东方财富,segment_starts,3,4,0,4,1,0,,,,
300316,晶盛机电,segment_starts,3,2,0,2,1,0,,,,
600000,浦发银行,segment_starts,3,11,11,0,1,1,-0.22122603837317922,-0.005798136402602335,0.18181818181818182,1.0
600009,上海机场,segment_starts,3,4,4,0,1,1,1.8231934956884481,1.828609246214474,1,1.0
600015,华夏银行,segment_starts,3,8,8,0,1,1,0.8312484857763285,0.8176919068130486,1,1.0
600016,民生银行,segment_starts,3,27,27,0,1,1,-0.18121518933192338,-0.16255020626963854,0.07407407407407407,1.0
600031,三一重工,segment_starts,3,42,41,1,1,1,0.33733480030164187,0.34776457982804676,0.7560975609756098,1.0
600036,招商银行,segment_starts,3,17,0,17,1,0,,,,
600066,宇通客车,segment_starts,3,89,88,1,1,1,0.8314594376053778,0.6332167638880017,0.7386363636363636,1.0
600176,中国巨石,segment_starts,3,48,33,15,1,1,0.48436031334525675,0.47200616825863334,0.6363636363636364,1.0
600188,兖矿能源,segment_starts,3,31,30,1,1,1,0.17713520341748012,0.2372656126604468,0.9333333333333333,1.0
600309,万华化学,segment_starts,3,174,153,21,1,1,0.8819089219973422,0.7967687769534596,0.8431372549019608,1.0
600426,华鲁恒升,segment_starts,3,4,0,4,1,0,,,,
600519,贵州茅台,segment_starts,3,17,17,0,1,1,1.9933102853867228,2.203726316452104,1,1.0
600566,济川药业,segment_starts,3,13,13,0,1,1,0.27727178836720556,0.30033272265893607,1,1.0
600585,海螺水泥,segment_starts,3,209,209,0,1,1,0.2968571863701803,0.5909128164470868,0.6794258373205742,1.0
600660,福耀玻璃,segment_starts,3,107,107,0,1,1,0.9500935039647167,0.9321457558849128,0.7570093457943925,1.0
600690,海尔智家,segment_starts,3,7,7,0,1,1,0.8902771011556996,0.804874567414927,1,1.0
600750,华润江中,segment_starts,3,9,9,0,1,1,1.7156017258334404,1.7012530207212258,1,1.0
600887,伊利股份,segment_starts,3,1,1,0,1,1,1.1696018012220493,1.1696018012220493,1,1.0
600897,厦门空港,segment_starts,3,66,66,0,1,1,0.32455080966909167,0.3730846684120443,1,1.0
