cik,filed,effective,status,reason,value,period,rf,shares,split_adj,split_note
0001327567,2013-03-04,,no_price,申报日前无行情,,,,,,
0001327567,2013-03-05,,no_price,申报日前无行情,,,,,,
0001327567,2013-06-04,,no_price,申报日前无行情,,,,,,
0001327567,2013-09-25,,no_price,申报日前无行情,,,,,,
0001327567,2013-12-05,,no_price,申报日前无行情,,,,,,
0001327567,2014-02-24,,no_price,申报日前无行情,,,,,,
0001327567,2014-06-03,,no_price,申报日前无行情,,,,,,
0001327567,2014-09-18,,no_price,申报日前无行情,,,,,,
0001327567,2014-11-25,,no_price,申报日前无行情,,,,,,
0001327567,2015-03-03,,no_price,申报日前无行情,,,,,,
0001327567,2015-05-28,,no_price,申报日前无行情,,,,,,
0001327567,2015-09-17,,no_price,申报日前无行情,,,,,,
0001327567,2015-11-24,,no_price,申报日前无行情,,,,,,
0001327567,2016-02-26,,no_price,申报日前无行情,,,,,,
0001327567,2016-05-27,,no_price,申报日前无行情,,,,,,
0001327567,2016-09-08,,no_price,申报日前无行情,,,,,,
0001327567,2016-11-22,,no_price,申报日前无行情,,,,,,
0001327567,2017-03-01,,no_price,申报日前无行情,,,,,,
0001327567,2017-06-01,,no_price,申报日前无行情,,,,,,
0001327567,2017-09-07,,no_price,申报日前无行情,,,,,,
0001327567,2017-11-21,,no_price,申报日前无行情,,,,,,
0001327567,2018-02-27,,no_price,申报日前无行情,,,,,,
0001327567,2018-06-05,,no_price,申报日前无行情,,,,,,
0001327567,2018-09-13,,no_price,申报日前无行情,,,,,,
0001327567,2018-11-30,,no_price,申报日前无行情,,,,,,
0001327567,2019-02-27,,no_price,申报日前无行情,,,,,,
0001327567,2019-05-30,,no_price,申报日前无行情,,,,,,
0001327567,2019-09-09,,no_price,申报日前无行情,,,,,,
0001327567,2019-11-26,,no_price,申报日前无行情,,,,,,
0001327567,2020-02-25,,no_price,申报日前无行情,,,,,,
0001327567,2020-05-22,,no_price,申报日前无行情,,,,,,
0001327567,2020-09-04,,no_price,申报日前无行情,,,,,,
0001327567,2020-11-19,,no_price,申报日前无行情,,,,,,
0001327567,2021-02-23,,no_price,申报日前无行情,,,,,,
0001327567,2021-05-21,,no_price,申报日前无行情,,,,,,
0001327567,2021-09-03,,no_price,申报日前无行情,,,,,,
0001327567,2021-11-19,,no_price,申报日前无行情,,,,,,
0001327567,2022-02-23,,no_price,申报日前无行情,,,,,,
0001327567,2022-05-20,2022-05-19,rejected,结构断点 2020-07-31 之后财年仅 2 < 要求 3 年,,2022-04-30,0.0278,98900000,,
0001327567,2022-09-06,2022-09-02,rejected,最新报告口径 NOPAT=-0.14b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2022-07-31,0.0333,98500000,,
0001327567,2022-11-18,2022-11-17,rejected,最新报告口径 NOPAT=-0.04b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2022-10-31,0.0382,338400000,,
0001327567,2023-02-22,2023-02-21,rejected,正常化每股 NOPAT 非正,,2023-01-31,0.0393,331600000,,
0001327567,2023-05-24,2023-05-23,rejected,正常化每股 NOPAT 非正,,2023-04-30,0.0373,344700000,,
0001327567,2023-09-01,2023-08-31,rejected,正常化每股 NOPAT 非正,,2023-07-31,0.0418,342300000,,
0001327567,2023-11-17,2023-11-16,rejected,正常化每股 NOPAT 非正,,2023-10-31,0.0444,349800000,,
0001327567,2024-02-21,2024-02-20,ok,,15.0640,2024-01-31,0.0432,357500000,1.000000,
0001327567,2024-05-21,2024-05-20,ok,,18.1976,2024-04-30,0.0441,354600000,1.000000,
0001327567,2024-09-06,2024-09-05,ok,,42.8921,2024-07-31,0.0372,354000000,1.000000,
0001327567,2024-11-21,2024-11-20,ok,,46.0539,2024-10-31,0.0443,354500000,1.000000,
0001327567,2025-02-14,2025-02-13,ok,,25.2738,2025-01-31,0.0447,709000000,1.000000,
0001327567,2025-05-21,2025-05-20,ok,,25.9496,2025-04-30,0.0458,707400000,1.000000,
0001327567,2025-08-29,2025-08-28,ok,,19.3439,2025-07-31,0.0423,709300000,1.000000,
0001327567,2025-11-20,2025-11-19,ok,,22.1214,2025-10-31,0.0410,709000000,1.000000,
0001327567,2026-02-18,2026-02-17,ok,,23.4364,2026-01-31,0.0409,711000000,1.000000,
0001327567,2026-06-03,2026-06-02,ok,,18.0206,2026-04-30,0.0449,801000000,1.000000,
0001327811,2012-12-07,,no_price,申报日前无行情,,,,,,
0001327811,2013-03-22,,no_price,申报日前无行情,,,,,,
0001327811,2013-06-05,,no_price,申报日前无行情,,,,,,
0001327811,2013-09-06,,no_price,申报日前无行情,,,,,,
0001327811,2013-12-02,,no_price,申报日前无行情,,,,,,
0001327811,2014-03-31,,no_price,申报日前无行情,,,,,,
0001327811,2014-06-06,,no_price,申报日前无行情,,,,,,
0001327811,2014-09-02,,no_price,申报日前无行情,,,,,,
0001327811,2014-12-05,,no_price,申报日前无行情,,,,,,
0001327811,2015-03-25,,no_price,申报日前无行情,,,,,,
0001327811,2015-06-05,,no_price,申报日前无行情,,,,,,
0001327811,2015-09-04,,no_price,申报日前无行情,,,,,,
0001327811,2015-12-04,,no_price,申报日前无行情,,,,,,
0001327811,2016-03-22,,no_price,申报日前无行情,,,,,,
0001327811,2016-06-01,,no_price,申报日前无行情,,,,,,
0001327811,2016-09-02,,no_price,申报日前无行情,,,,,,
0001327811,2016-12-02,,no_price,申报日前无行情,,,,,,
0001327811,2017-03-20,,no_price,申报日前无行情,,,,,,
0001327811,2017-06-02,,no_price,申报日前无行情,,,,,,
0001327811,2017-08-31,,no_price,申报日前无行情,,,,,,
0001327811,2017-11-30,,no_price,申报日前无行情,,,,,,
0001327811,2018-03-14,,no_price,申报日前无行情,,,,,,
0001327811,2018-06-01,,no_price,申报日前无行情,,,,,,
0001327811,2018-09-05,,no_price,申报日前无行情,,,,,,
0001327811,2018-12-03,,no_price,申报日前无行情,,,,,,
0001327811,2019-03-18,,no_price,申报日前无行情,,,,,,
0001327811,2019-05-30,,no_price,申报日前无行情,,,,,,
0001327811,2019-08-30,,no_price,申报日前无行情,,,,,,
0001327811,2019-12-04,,no_price,申报日前无行情,,,,,,
0001327811,2020-03-03,,no_price,申报日前无行情,,,,,,
0001327811,2020-05-28,,no_price,申报日前无行情,,,,,,
0001327811,2020-08-28,,no_price,申报日前无行情,,,,,,
0001327811,2020-11-20,,no_price,申报日前无行情,,,,,,
0001327811,2021-03-02,,no_price,申报日前无行情,,,,,,
0001327811,2021-05-26,,no_price,申报日前无行情,,,,,,
0001327811,2021-08-26,,no_price,申报日前无行情,,,,,,
0001327811,2021-11-18,,no_price,申报日前无行情,,,,,,
0001327811,2022-02-28,,no_price,申报日前无行情,,,,,,
0001327811,2022-05-26,,no_price,申报日前无行情,,,,,,
0001327811,2022-08-25,,no_price,申报日前无行情,,,,,,
0001327811,2022-11-29,,no_price,申报日前无行情,,,,,,
0001327811,2023-02-27,,no_price,申报日前无行情,,,,,,
0001327811,2023-05-25,,no_price,申报日前无行情,,,,,,
0001327811,2023-08-24,,no_price,申报日前无行情,,,,,,
0001327811,2023-11-28,2023-11-27,rejected,正常化每股 NOPAT 非正,,2023-10-31,0.0434,266377000,,
0001327811,2024-03-08,2024-03-07,ok,,31.1826,2024-01-31,0.0409,265285000,1.000000,
0001327811,2024-05-29,2024-05-28,ok,,30.7121,2024-04-30,0.0461,270298000,1.000000,
0001327811,2024-08-28,2024-08-27,ok,,35.7125,2024-07-31,0.0384,267949000,1.000000,
0001327811,2024-12-05,2024-12-04,ok,,37.4069,2024-10-31,0.0417,268549000,1.000000,
0001327811,2025-03-11,2025-03-10,ok,,51.1356,2025-01-31,0.0428,269205000,1.000000,
0001327811,2025-05-23,2025-05-22,ok,,48.0816,2025-04-30,0.0451,270296000,1.000000,
0001327811,2025-08-22,2025-08-21,ok,,55.8926,2025-07-31,0.0426,270180000,1.000000,
0001327811,2025-11-26,2025-11-25,ok,,57.5145,2025-10-31,0.0400,268629000,1.000000,
0001327811,2026-03-06,2026-03-05,ok,,50.2599,2026-01-31,0.0415,268117000,1.000000,
0001327811,2026-05-22,2026-05-21,ok,,49.4639,2026-04-30,0.0456,254313000,1.000000,
0001327811,2026-08-27,2026-08-26,ok,,47.8824,2026-07-31,0.0467,246307000,1.000000,
0001285785,2010-10-29,2010-10-28,no_annual,无 filed≤F 的年报行,,,,,,
0001285785,2011-01-06,2011-01-05,no_annual,无 filed≤F 的年报行,,,,,,
0001285785,2011-03-31,2011-03-30,no_annual,无 filed≤F 的年报行,,,,,,
0001285785,2011-07-19,2011-07-18,ok,,77.6854,2011-05-31,0.0291,447500000,1.000000,
0001285785,2011-09-29,2011-09-28,ok,,87.5129,2011-08-31,0.0199,447900000,1.000000,
0001285785,2012-01-04,2012-01-03,ok,,85.5408,2011-11-30,0.0200,444700000,1.000000,
0001285785,2012-03-29,2012-03-28,ok,,83.7672,2012-02-29,0.0218,426700000,1.000000,
0001285785,2012-07-17,2012-07-16,ok,,64.8046,2012-05-31,0.0153,436500000,1.000000,
0001285785,2012-07-31,2012-07-30,ok,,64.8641,2012-05-31,0.0151,436500000,1.000000,
0001285785,2012-10-02,2012-10-01,ok,,65.6208,2012-08-31,0.0164,426700000,1.000000,
0001285785,2013-01-04,2013-01-03,ok,,66.2772,2012-11-30,0.0193,427000000,1.000000,
0001285785,2013-03-28,2013-03-27,ok,,68.1193,2013-02-28,0.0187,427100000,1.000000,
0001285785,2013-07-17,2013-07-16,ok,,73.6461,2013-05-31,0.0252,426900000,1.000000,
0001285785,2013-11-05,2013-11-04,ok,,73.0083,2013-05-31,0.0269,426900000,1.000000,
0001285785,2014-05-06,2014-05-05,ok,,81.3962,2014-03-31,0.0261,401100000,1.000000,
0001285785,2014-07-31,2014-07-30,ok,,84.9581,2014-06-30,0.0258,384000000,1.000000,
0001285785,2014-10-30,2014-10-29,ok,,92.3225,2014-09-30,0.0232,375000000,1.000000,
0001285785,2015-02-17,2015-02-13,ok,,85.7300,2014-12-31,0.0214,382400000,1.000000,
0001285785,2015-04-30,2015-04-29,ok,,92.4026,2015-03-31,0.0205,366000000,1.000000,
0001285785,2015-08-04,2015-08-03,ok,,94.2351,2015-06-30,0.0223,361300000,1.000000,
0001285785,2015-11-03,2015-11-02,ok,,94.3589,2015-09-30,0.0223,354300000,1.000000,
0001285785,2016-02-19,2016-02-18,ok,,62.8450,2015-12-31,0.0176,360300000,1.000000,
0001285785,2016-05-04,2016-05-03,ok,,78.4860,2016-03-31,0.0179,353200000,1.000000,
0001285785,2016-08-02,2016-08-01,ok,,78.5103,2016-06-30,0.0155,349800000,1.000000,
0001285785,2016-11-01,2016-10-31,ok,,76.2158,2016-09-30,0.0183,351500000,1.000000,
0001285785,2017-02-15,2017-02-14,ok,,52.2602,2016-12-31,0.0251,351700000,1.000000,
0001285785,2017-05-03,2017-05-02,ok,,52.1867,2017-03-31,0.0233,350500000,1.000000,
0001285785,2017-08-01,2017-07-31,ok,,52.1716,2017-06-30,0.0226,352000000,1.000000,
0001285785,2017-11-03,2017-11-02,ok,,52.6262,2017-09-30,0.0234,352200000,1.000000,
0001285785,2018-02-21,2018-02-20,ok,,62.7101,2017-12-31,0.0294,350900000,1.000000,
0001285785,2018-05-09,2018-05-08,ok,,50.7777,2018-03-31,0.0300,384100000,1.000000,
0001285785,2018-08-07,2018-08-06,ok,,51.8549,2018-06-30,0.0298,387200000,1.000000,
0001285785,2018-11-06,2018-11-05,ok,,50.1854,2018-09-30,0.0322,387500000,1.000000,
0001285785,2019-03-13,2019-03-12,ok,,14.7843,2018-12-31,0.0261,386400000,1.000000,
0001285785,2019-05-07,2019-05-06,ok,,15.9257,2018-12-31,0.0245,386400000,1.000000,
0001285785,2019-08-06,2019-08-05,ok,,20.8095,2018-12-31,0.0173,386400000,1.000000,
0001285785,2019-11-05,2019-11-04,ok,,19.9562,2018-12-31,0.0186,386400000,1.000000,
0001285785,2020-02-20,2020-02-19,rejected,最新报告口径 NOPAT=-0.82b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2019-12-31,0.0152,383800000,,
0001285785,2020-05-05,2020-05-04,rejected,最新报告口径 NOPAT=-0.82b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2019-12-31,0.0066,383800000,,
0001285785,2020-08-04,2020-08-03,rejected,最新报告口径 NOPAT=-0.82b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2019-12-31,0.0052,383800000,,
0001285785,2020-11-03,2020-11-02,rejected,最新报告口径 NOPAT=-0.82b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2019-12-31,0.0090,383800000,,
0001285785,2021-02-22,2021-02-19,ok,,8.1941,2020-12-31,0.0137,381300000,1.000000,
0001285785,2021-05-04,2021-05-03,ok,,16.5127,2021-03-31,0.0161,382800000,1.000000,
0001285785,2021-08-03,2021-08-02,ok,,29.4642,2021-06-30,0.0119,383300000,1.000000,
0001285785,2021-11-02,2021-11-01,ok,,9.6708,2021-09-30,0.0156,383200000,1.000000,
0001285785,2022-02-23,2022-02-22,ok,,11.5226,2021-12-31,0.0199,381600000,1.000000,
0001285785,2022-05-03,2022-05-02,ok,,10.9985,2022-03-31,0.0297,370100000,1.000000,
0001285785,2022-08-02,2022-08-01,ok,,12.7903,2022-06-30,0.0275,363100000,1.000000,
0001285785,2022-11-08,2022-11-07,ok,,10.6328,2022-09-30,0.0414,347700000,1.000000,
0001285785,2023-02-23,2023-02-22,ok,,23.7205,2022-12-31,0.0388,356000000,1.000000,
0001285785,2023-05-04,2023-05-03,ok,,26.9892,2023-03-31,0.0337,338700000,1.000000,
0001285785,2023-08-02,2023-08-01,ok,,34.1991,2023-06-30,0.0408,333700000,1.000000,
0001285785,2023-11-08,2023-11-07,ok,,41.1039,2023-09-30,0.0449,331500000,1.000000,
0001285785,2024-02-22,2024-02-21,ok,,72.7190,2023-12-31,0.0433,333200000,1.000000,
0001285785,2024-05-02,2024-05-01,ok,,53.6441,2024-03-31,0.0458,323500000,1.000000,
0001285785,2024-08-07,2024-08-06,ok,,55.2454,2024-06-30,0.0396,321200000,1.000000,
0001285785,2024-11-12,2024-11-11,ok,,50.3313,2024-09-30,0.0443,319400000,1.000000,
0001285785,2025-03-03,2025-02-28,ok,,45.5932,2024-12-31,0.0416,320700000,1.000000,
0001285785,2025-05-07,2025-05-06,ok,,45.2062,2025-03-31,0.0426,318200000,1.000000,
0001285785,2025-08-06,2025-08-05,ok,,44.2407,2025-06-30,0.0422,319000000,1.000000,
0001285785,2025-11-05,2025-11-04,ok,,45.6583,2025-09-30,0.0417,319400000,1.000000,
0001285785,2026-02-27,2026-02-26,ok,,28.2940,2025-12-31,0.0397,318900000,1.000000,
0001285785,2026-03-17,2026-03-16,ok,,26.6414,2025-12-31,0.0420,318900000,1.000000,
0001285785,2026-05-11,2026-05-08,ok,,44.1833,2026-03-31,0.0442,317500000,1.000000,
0001285785,2026-08-05,2026-08-04,rejected,最新报告口径 NOPAT=-0.20b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2026-06-30,0.0463,317900000,,
0001274494,2009-08-03,2009-07-31,no_annual,无 filed≤F 的年报行,,,,,,
0001274494,2009-10-30,2009-10-29,no_annual,无 filed≤F 的年报行,,,,,,
0001274494,2010-02-22,2010-02-19,ok,,147.2863,2009-12-26,0.0380,85044000,1.000000,
0001274494,2010-04-29,2010-04-28,ok,,154.7015,2010-03-27,0.0376,86092000,1.000000,
0001274494,2010-08-02,2010-07-30,ok,,175.7239,2010-06-26,0.0299,86401000,1.000000,
0001274494,2010-11-01,2010-10-29,ok,,198.8519,2010-09-25,0.0266,86610000,1.000000,
0001274494,2011-02-28,2011-02-25,ok,,138.9298,2010-12-31,0.0342,86491000,1.000000,
0001274494,2011-05-05,2011-05-04,ok,,135.4791,2011-03-31,0.0318,87053000,1.000000,
0001274494,2011-08-05,2011-08-04,ok,,140.8653,2011-06-30,0.0258,87126000,1.000000,
0001274494,2011-11-04,2011-11-03,ok,,158.7359,2011-09-30,0.0206,87151000,1.000000,
0001274494,2012-02-29,2012-02-28,rejected,最新报告口径 NOPAT=-0.04b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2011-12-31,0.0198,86067000,,
0001274494,2012-05-04,2012-05-03,rejected,最新报告口径 NOPAT=-0.51b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2012-03-31,0.0191,86507000,,
0001274494,2012-08-03,2012-08-02,rejected,最新报告口径 NOPAT=-0.45b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2012-06-30,0.0160,87653000,,
0001274494,2012-11-02,2012-11-01,rejected,最新报告口径 NOPAT=-0.54b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2012-09-30,0.0175,87765000,,
0001274494,2013-02-27,2013-02-26,rejected,最新报告口径 NOPAT=-0.02b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2012-12-31,0.0191,86860000,,
0001274494,2013-05-07,2013-05-06,rejected,正常化每股 NOPAT 非正,,2013-03-31,0.0182,89377000,,
0001274494,2013-08-07,2013-08-06,rejected,正常化每股 NOPAT 非正,,2013-06-30,0.0261,91142000,,
0001274494,2013-11-01,2013-10-31,rejected,正常化每股 NOPAT 非正,,2013-09-30,0.0265,100378000,,
0001274494,2014-02-26,2014-02-25,ok,,74.7555,2013-12-31,0.0267,95468000,1.000000,
0001274494,2014-05-07,2014-05-06,ok,,75.7491,2014-03-31,0.0262,101822000,1.000000,
0001274494,2014-08-06,2014-08-05,ok,,71.1254,2014-06-30,0.0249,101814000,1.000000,
0001274494,2014-11-07,2014-11-06,ok,,68.2609,2014-09-30,0.0232,101415000,1.000000,
0001274494,2015-02-25,2015-02-24,ok,,83.0226,2014-12-31,0.0196,101643000,1.000000,
0001274494,2015-05-01,2015-04-30,ok,,70.2797,2015-03-31,0.0212,100375000,1.000000,
0001274494,2015-08-05,2015-08-04,ok,,71.0150,2015-06-30,0.0228,101607000,1.000000,
0001274494,2015-11-09,2015-11-06,ok,,108.2980,2015-09-30,0.0236,102299000,1.000000,
0001274494,2016-02-24,2016-02-23,ok,,101.1788,2015-12-31,0.0175,101815000,1.000000,
0001274494,2016-04-28,2016-04-27,ok,,132.8269,2016-03-31,0.0184,102745000,1.000000,
0001274494,2016-08-04,2016-08-03,ok,,129.7490,2016-06-30,0.0151,103875000,1.000000,
0001274494,2016-11-03,2016-11-02,ok,,94.2324,2016-09-30,0.0182,103733000,1.000000,
0001274494,2017-02-22,2017-02-21,rejected,最新报告口径 NOPAT=-0.36b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2016-12-31,0.0242,102866000,,
0001274494,2017-05-05,2017-05-04,rejected,最新报告口径 NOPAT=-0.51b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2017-03-31,0.0236,104410000,,
0001274494,2017-07-28,2017-05-18,rejected,最新报告口径 NOPAT=-0.50b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2017-06-30,0.0230,104611000,,
0001274494,2017-10-27,2017-05-18,rejected,最新报告口径 NOPAT=-0.40b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2017-09-30,0.0242,105660000,,
0001274494,2018-02-23,2017-05-18,ok,,85.0615,2017-12-31,0.0288,104328000,1.000000,
0001274494,2018-04-27,2017-05-18,ok,,80.3543,2018-03-31,0.0296,106305000,1.000000,
0001274494,2018-07-27,2017-05-18,ok,,93.1183,2018-06-30,0.0296,104776000,1.000000,
0001274494,2018-10-26,2017-05-18,ok,,87.9165,2018-09-30,0.0308,106163000,1.000000,
0001274494,2019-02-22,2017-05-18,ok,,33.3760,2018-12-31,0.0265,106113000,1.000000,
0001274494,2019-05-03,2017-05-18,rejected,最新报告口径 NOPAT=-0.02b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2019-03-31,0.0254,105046000,,
0001274494,2019-08-02,2017-05-18,ok,,32.8796,2019-06-30,0.0186,105369000,1.000000,
0001274494,2019-10-25,2017-05-18,ok,,28.8609,2019-09-30,0.0180,106227000,1.000000,
0001274494,2020-02-21,2017-05-18,rejected,最新报告口径 NOPAT=-0.07b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2019-12-31,0.0146,105310000,,
0001274494,2020-05-08,2017-05-18,rejected,最新报告口径 NOPAT=-0.02b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2020-03-31,0.0069,106386000,,
0001274494,2020-08-07,2017-05-18,ok,,33.3831,2020-06-30,0.0057,106473000,1.000000,
0001274494,2020-10-28,2017-05-18,ok,,35.5732,2020-09-30,0.0079,106751000,1.000000,
0001274494,2021-02-26,2017-05-18,ok,,33.0977,2020-12-31,0.0144,106686000,1.000000,
0001274494,2021-04-30,2017-05-18,ok,,30.6853,2021-03-31,0.0165,106890000,1.000000,
0001274494,2021-07-30,2017-05-18,ok,,35.6962,2021-06-30,0.0124,106836000,1.000000,
0001274494,2021-11-05,2017-05-18,ok,,35.8762,2021-09-30,0.0145,106899000,1.000000,
0001274494,2022-03-01,2022-02-28,ok,,37.1425,2021-12-31,0.0172,106924000,1.000000,
0001274494,2022-04-29,2022-04-28,ok,,32.0135,2022-03-31,0.0289,106412000,1.000000,
0001274494,2022-07-29,2022-07-28,ok,,34.7133,2022-06-30,0.0267,107056000,1.000000,
0001274494,2022-10-28,2022-10-27,ok,,25.6719,2022-09-30,0.0402,106596000,1.000000,
0001274494,2023-02-28,2023-02-27,ok,,39.1903,2022-12-31,0.0392,106551000,1.000000,
0001274494,2023-04-27,2023-04-26,ok,,35.9821,2023-03-31,0.0353,107154000,1.000000,
0001274494,2023-07-27,2023-07-26,ok,,38.2451,2023-06-30,0.0401,107278000,1.000000,
0001274494,2023-10-31,2023-10-30,ok,,28.5182,2023-09-30,0.0488,107498000,1.000000,
0001274494,2024-02-27,2024-02-26,ok,,59.6038,2023-12-31,0.0431,107372000,1.000000,
0001274494,2024-05-01,2024-04-30,ok,,56.5375,2024-03-31,0.0463,107407000,1.000000,
0001274494,2024-07-30,2024-07-29,ok,,61.6839,2024-06-30,0.0415,107525000,1.000000,
0001274494,2024-10-29,2024-10-28,ok,,57.6016,2024-09-30,0.0428,107562000,1.000000,
0001274494,2025-02-25,2025-02-24,ok,,115.0961,2024-12-31,0.0430,107525000,1.000000,
0001274494,2025-04-29,2025-04-28,ok,,111.8967,2025-03-31,0.0419,107415000,1.000000,
0001274494,2025-07-31,2025-07-30,ok,,113.9402,2025-06-30,0.0437,107518000,1.000000,
0001274494,2025-10-30,2025-10-29,ok,,134.4317,2025-09-30,0.0411,107538000,1.000000,
0001274494,2026-02-24,2026-02-23,ok,,207.1756,2025-12-31,0.0404,107537000,1.000000,
0001274494,2026-04-30,2026-04-29,ok,,201.9134,2026-03-31,0.0440,107623000,1.000000,
0001274494,2026-07-30,2026-07-29,ok,,198.4226,2026-06-30,0.0468,107732000,1.000000,
0001361658,2010-07-30,2010-07-29,no_annual,无 filed≤F 的年报行,,,,,,
0001361658,2010-10-28,2010-10-27,no_annual,无 filed≤F 的年报行,,,,,,
0001361658,2011-02-22,2011-02-18,ok,,37.1113,2010-12-31,0.0346,173261203,1.000000,
0001361658,2011-04-29,2011-04-28,ok,,37.8266,2010-12-31,0.0332,173261203,1.000000,
0001361658,2011-08-01,2011-07-29,ok,,34.9151,2011-06-30,0.0277,170000000,1.000000,
0001361658,2011-10-26,2011-10-25,ok,,39.2043,2011-09-30,0.0223,162000000,1.000000,
0001361658,2012-02-17,2012-02-16,ok,,40.6203,2011-12-31,0.0201,166000000,1.000000,
0001361658,2012-04-25,2012-04-24,ok,,42.2951,2012-03-31,0.0201,149000000,1.000000,
0001361658,2012-07-25,2012-07-24,ok,,63.3989,2012-06-30,0.0143,147000000,1.000000,
0001361658,2012-10-24,2012-10-23,ok,,63.3746,2012-09-30,0.0180,144000000,1.000000,
0001361658,2013-02-15,2013-02-14,ok,,57.3234,2012-12-31,0.0201,145000000,1.000000,
0001361658,2013-04-24,2013-04-23,ok,,61.2392,2013-03-31,0.0173,138000000,1.000000,
0001361658,2013-04-29,2013-04-26,ok,,61.3444,2013-03-31,0.0170,138000000,1.000000,
0001361658,2013-07-24,2013-07-23,ok,,63.6548,2013-06-30,0.0261,136000000,1.000000,
0001361658,2013-10-23,2013-10-22,ok,,67.5060,2013-09-30,0.0251,133000000,1.000000,
0001361658,2014-02-14,2014-02-13,ok,,54.2769,2013-12-31,0.0275,135000000,1.000000,
0001361658,2014-04-24,2014-04-23,ok,,58.7810,2014-03-31,0.0270,130000000,1.000000,
0001361658,2014-07-24,2014-07-23,ok,,62.4301,2014-06-30,0.0252,128000000,1.000000,
0001361658,2014-10-24,2014-10-23,ok,,67.0836,2014-09-30,0.0229,126000000,1.000000,
0001361658,2015-02-13,2015-02-12,ok,,66.2635,2014-12-31,0.0202,127000000,1.000000,
0001361658,2015-04-28,2015-04-27,ok,,71.9211,2015-03-31,0.0200,122000000,1.000000,
0001361658,2015-07-28,2015-07-27,ok,,76.0213,2015-06-30,0.0226,120000000,1.000000,
0001361658,2015-10-27,2015-10-26,ok,,78.9563,2015-09-30,0.0205,118000000,1.000000,
0001361658,2016-02-12,2016-02-11,ok,,72.1089,2015-12-31,0.0174,119000000,1.000000,
0001361658,2016-04-26,2016-04-25,ok,,73.8910,2016-03-31,0.0194,114000000,1.000000,
0001361658,2016-07-27,2016-07-26,ok,,79.6712,2016-06-30,0.0152,112000000,1.000000,
0001361658,2016-10-26,2016-10-25,ok,,82.4840,2016-09-30,0.0179,110000000,1.000000,
0001361658,2017-02-17,2017-02-16,ok,,67.2630,2016-12-31,0.0242,111000000,1.000000,
0001361658,2017-04-26,2017-04-25,ok,,74.2418,2017-03-31,0.0232,106000000,1.000000,
0001361658,2017-08-03,2017-08-02,ok,,73.6199,2017-06-30,0.0224,104400000,1.000000,
0001361658,2017-10-25,2017-10-24,ok,,75.6138,2017-09-30,0.0244,102900000,1.000000,
0001361658,2018-02-20,2018-02-16,ok,,68.6310,2017-12-31,0.0288,103700000,1.000000,
0001361658,2018-05-02,2018-05-01,ok,,70.9976,2018-03-31,0.0297,100800000,1.000000,
0001339947,2009-07-28,2009-07-27,no_annual,无 filed≤F 的年报行,,,,,,
0001339947,2009-11-03,2009-11-02,no_annual,无 filed≤F 的年报行,,,,,,
0001339947,2010-02-11,2010-02-10,ok,,53.8262,2009-12-31,0.0373,608300000,1.000000,
0001339947,2010-04-29,2010-04-28,ok,,54.8306,2010-03-31,0.0376,609600000,1.000000,
0001339947,2010-08-05,2010-08-04,ok,,64.1089,2010-06-30,0.0294,611300000,1.000000,
0001339947,2010-11-12,2010-11-11,ok,,49.9701,2010-06-30,0.0276,611300000,1.000000,
0001339947,2011-02-03,2011-02-02,ok,,36.9934,2010-12-31,0.0358,608000000,1.000000,
0001339947,2011-04-28,2011-04-27,ok,,45.6074,2011-03-31,0.0334,601100000,1.000000,
0001339947,2011-08-05,2011-08-04,ok,,57.0273,2011-06-30,0.0258,591600000,1.000000,
0001339947,2011-11-10,2011-11-09,ok,,62.5004,2011-09-30,0.0204,594300000,1.000000,
